Date,FCX
2015-07-01,18.399999618530273
2015-07-02,18.399999618530273
2015-07-06,17.84000015258789
2015-07-07,17.25
2015-07-08,16.5
2015-07-09,16.780000686645508
2015-07-10,16.739999771118164
2015-07-13,16.920000076293945
2015-07-14,17.110000610351562
2015-07-15,16.40999984741211
2015-07-16,16.299999237060547
2015-07-17,15.880000114440918
2015-07-20,15.050000190734863
2015-07-21,15.720000267028809
2015-07-22,15.0600004196167
2015-07-23,13.640000343322754
2015-07-24,12.289999961853027
2015-07-27,11.369999885559082
2015-07-28,12.329999923706055
2015-07-29,12.5
2015-07-30,11.84000015258789
2015-07-31,11.75
2015-08-03,11.199999809265137
2015-08-04,11.039999961853027
2015-08-05,10.930000305175781
2015-08-06,11.210000038146973
2015-08-07,10.529999732971191
2015-08-10,11.649999618530273
2015-08-11,10.220000267028809
2015-08-12,10.25
2015-08-13,10.069999694824219
2015-08-14,10.029999732971191
2015-08-17,10.239999771118164
2015-08-18,9.920000076293945
2015-08-19,9.729999542236328
2015-08-20,9.710000038146973
2015-08-21,9.579999923706055
2015-08-24,8.680000305175781
2015-08-25,8.239999771118164
2015-08-26,7.920000076293945
2015-08-27,10.1899995803833
2015-08-28,10.5
2015-08-31,10.640000343322754
2015-09-01,9.770000457763672
2015-09-02,9.899999618530273
2015-09-03,10.130000114440918
2015-09-04,9.710000038146973
2015-09-08,10.399999618530273
2015-09-09,10.729999542236328
2015-09-10,11.270000457763672
2015-09-11,11.399999618530273
2015-09-14,11.15999984741211
2015-09-15,11.289999961853027
2015-09-16,11.84000015258789
2015-09-17,12.050000190734863
2015-09-18,10.880000114440918
2015-09-21,10.529999732971191
2015-09-22,10.59000015258789
2015-09-23,10.0
2015-09-24,9.989999771118164
2015-09-25,9.800000190734863
2015-09-28,8.90999984741211
2015-09-29,9.109999656677246
2015-09-30,9.6899995803833
2015-10-01,9.819999694824219
2015-10-02,10.619999885559082
2015-10-05,11.180000305175781
2015-10-06,11.829999923706055
2015-10-07,13.010000228881836
2015-10-08,13.460000038146973
2015-10-09,13.489999771118164
2015-10-12,12.9399995803833
2015-10-13,12.729999542236328
2015-10-14,13.0600004196167
2015-10-15,13.0
2015-10-16,12.4399995803833
2015-10-19,12.029999732971191
2015-10-20,12.239999771118164
2015-10-21,11.949999809265137
2015-10-22,12.020000457763672
2015-10-23,12.130000114440918
2015-10-26,12.020000457763672
2015-10-27,11.609999656677246
2015-10-28,11.779999732971191
2015-10-29,11.630000114440918
2015-10-30,11.770000457763672
2015-11-02,11.819999694824219
2015-11-03,12.40999984741211
2015-11-04,12.020000457763672
2015-11-05,11.479999542236328
2015-11-06,10.75
2015-11-09,10.489999771118164
2015-11-10,9.829999923706055
2015-11-11,9.3100004196167
2015-11-12,8.770000457763672
2015-11-13,8.680000305175781
2015-11-16,8.859999656677246
2015-11-17,8.390000343322754
2015-11-18,8.770000457763672
2015-11-19,8.40999984741211
2015-11-20,8.25
2015-11-23,8.0
2015-11-24,8.300000190734863
2015-11-25,8.100000381469727
2015-11-27,8.100000381469727
2015-11-30,8.180000305175781
2015-12-01,8.329999923706055
2015-12-02,7.829999923706055
2015-12-03,7.679999828338623
2015-12-04,7.849999904632568
2015-12-07,7.230000019073486
2015-12-08,6.739999771118164
2015-12-09,6.989999771118164
2015-12-10,7.360000133514404
2015-12-11,6.900000095367432
2015-12-14,6.460000038146973
2015-12-15,6.519999980926514
2015-12-16,6.690000057220459
2015-12-17,6.119999885559082
2015-12-18,6.210000038146973
2015-12-21,6.239999771118164
2015-12-22,6.420000076293945
2015-12-23,7.449999809265137
2015-12-24,7.570000171661377
2015-12-28,6.849999904632568
2015-12-29,6.96999979019165
2015-12-30,6.769999980926514
2015-12-31,6.769999980926514
2016-01-04,6.550000190734863
2016-01-05,6.710000038146973
2016-01-06,6.170000076293945
2016-01-07,5.610000133514404
2016-01-08,5.409999847412109
2016-01-11,4.309999942779541
2016-01-12,4.110000133514404
2016-01-13,3.740000009536743
2016-01-14,4.199999809265137
2016-01-15,4.349999904632568
2016-01-19,3.9600000381469727
2016-01-20,4.070000171661377
2016-01-21,4.329999923706055
2016-01-22,3.940000057220459
2016-01-25,3.940000057220459
2016-01-26,4.199999809265137
2016-01-27,4.650000095367432
2016-01-28,4.420000076293945
2016-01-29,4.599999904632568
2016-02-01,4.739999771118164
2016-02-02,4.349999904632568
2016-02-03,4.849999904632568
2016-02-04,5.71999979019165
2016-02-05,5.679999828338623
2016-02-08,5.269999980926514
2016-02-09,5.0
2016-02-10,4.980000019073486
2016-02-11,4.889999866485596
2016-02-12,5.53000020980835
2016-02-16,6.369999885559082
2016-02-17,7.159999847412109
2016-02-18,7.150000095367432
2016-02-19,6.920000076293945
2016-02-22,7.929999828338623
2016-02-23,7.239999771118164
2016-02-24,7.199999809265137
2016-02-25,7.119999885559082
2016-02-26,7.429999828338623
2016-02-29,7.630000114440918
2016-03-01,7.760000228881836
2016-03-02,8.970000267028809
2016-03-03,9.109999656677246
2016-03-04,9.739999771118164
2016-03-07,9.859999656677246
2016-03-08,8.65999984741211
2016-03-09,9.149999618530273
2016-03-10,9.600000381469727
2016-03-11,9.550000190734863
2016-03-14,9.970000267028809
2016-03-15,9.270000457763672
2016-03-16,10.220000267028809
2016-03-17,10.899999618530273
2016-03-18,10.760000228881836
2016-03-21,10.800000190734863
2016-03-22,10.989999771118164
2016-03-23,9.75
2016-03-24,10.109999656677246
2016-03-28,10.140000343322754
2016-03-29,10.140000343322754
2016-03-30,10.289999961853027
2016-03-31,10.34000015258789
2016-04-01,9.890000343322754
2016-04-04,9.420000076293945
2016-04-05,9.34000015258789
2016-04-06,9.609999656677246
2016-04-07,8.850000381469727
2016-04-08,9.329999923706055
2016-04-11,9.760000228881836
2016-04-12,10.430000305175781
2016-04-13,10.819999694824219
2016-04-14,10.729999542236328
2016-04-15,10.859999656677246
2016-04-18,11.020000457763672
2016-04-19,12.010000228881836
2016-04-20,12.359999656677246
2016-04-21,11.520000457763672
2016-04-22,11.670000076293945
2016-04-25,11.350000381469727
2016-04-26,11.479999542236328
2016-04-27,12.649999618530273
2016-04-28,12.65999984741211
2016-04-29,14.0
2016-05-02,13.550000190734863
2016-05-03,12.010000228881836
2016-05-04,11.800000190734863
2016-05-05,11.289999961853027
2016-05-06,11.789999961853027
2016-05-09,10.520000457763672
2016-05-10,10.859999656677246
2016-05-11,11.609999656677246
2016-05-12,11.029999732971191
2016-05-13,10.40999984741211
2016-05-16,11.039999961853027
2016-05-17,11.510000228881836
2016-05-18,10.539999961853027
2016-05-19,10.979999542236328
2016-05-20,11.079999923706055
2016-05-23,11.380000114440918
2016-05-24,11.109999656677246
2016-05-25,11.649999618530273
2016-05-26,11.34000015258789
2016-05-27,11.140000343322754
2016-05-31,11.079999923706055
2016-06-01,10.600000381469727
2016-06-02,10.65999984741211
2016-06-03,11.109999656677246
2016-06-06,11.649999618530273
2016-06-07,11.239999771118164
2016-06-08,11.579999923706055
2016-06-09,10.899999618530273
2016-06-10,10.359999656677246
2016-06-13,10.399999618530273
2016-06-14,10.210000038146973
2016-06-15,11.0
2016-06-16,10.779999732971191
2016-06-17,11.140000343322754
2016-06-20,11.550000190734863
2016-06-21,11.609999656677246
2016-06-22,11.5
2016-06-23,11.770000457763672
2016-06-24,10.579999923706055
2016-06-27,10.130000114440918
2016-06-28,10.6899995803833
2016-06-29,10.770000457763672
2016-06-30,11.140000343322754
2016-07-01,11.350000381469727
2016-07-05,10.5
2016-07-06,10.890000343322754
2016-07-07,10.670000076293945
2016-07-08,11.199999809265137
2016-07-11,11.649999618530273
2016-07-12,12.899999618530273
2016-07-13,12.960000038146973
2016-07-14,12.949999809265137
2016-07-15,13.109999656677246
2016-07-18,13.140000343322754
2016-07-19,12.449999809265137
2016-07-20,12.300000190734863
2016-07-21,12.869999885559082
2016-07-22,12.670000076293945
2016-07-25,12.380000114440918
2016-07-26,12.680000305175781
2016-07-27,13.0600004196167
2016-07-28,12.9399995803833
2016-07-29,12.960000038146973
2016-08-01,12.479999542236328
2016-08-02,12.399999618530273
2016-08-03,12.390000343322754
2016-08-04,12.319999694824219
2016-08-05,12.229999542236328
2016-08-08,12.289999961853027
2016-08-09,12.09000015258789
2016-08-10,12.020000457763672
2016-08-11,12.109999656677246
2016-08-12,11.819999694824219
2016-08-15,12.170000076293945
2016-08-16,12.079999923706055
2016-08-17,12.0
2016-08-18,12.229999542236328
2016-08-19,11.970000267028809
2016-08-22,11.829999923706055
2016-08-23,11.979999542236328
2016-08-24,11.079999923706055
2016-08-25,11.09000015258789
2016-08-26,10.890000343322754
2016-08-29,10.979999542236328
2016-08-30,10.5600004196167
2016-08-31,10.289999961853027
2016-09-01,10.350000381469727
2016-09-02,10.479999542236328
2016-09-06,10.720000267028809
2016-09-07,10.600000381469727
2016-09-08,10.619999885559082
2016-09-09,10.270000457763672
2016-09-12,11.079999923706055
2016-09-13,10.149999618530273
2016-09-14,9.800000190734863
2016-09-15,9.779999732971191
2016-09-16,9.9399995803833
2016-09-19,10.010000228881836
2016-09-20,9.949999809265137
2016-09-21,10.539999961853027
2016-09-22,10.979999542236328
2016-09-23,10.630000114440918
2016-09-26,10.510000228881836
2016-09-27,10.210000038146973
2016-09-28,10.90999984741211
2016-09-29,10.6899995803833
2016-09-30,10.859999656677246
2016-10-03,10.6899995803833
