Date,AMGN
2019-08-16,167.33322143554688
2019-08-19,168.95716857910156
2019-08-20,166.63607788085938
2019-08-21,167.267578125
2019-08-22,166.84109497070312
2019-08-23,163.281494140625
2019-08-26,168.47325134277344
2019-08-27,169.3590850830078
2019-08-28,170.20384216308594
2019-08-29,169.76097106933594
2019-08-30,171.1060333251953
2019-09-03,168.56346130371094
2019-09-04,169.2196502685547
2019-09-05,170.3104248046875
2019-09-06,170.37606811523438
2019-09-09,165.955322265625
2019-09-10,161.46890258789062
2019-09-11,160.6241455078125
2019-09-12,159.114990234375
2019-09-13,160.3206787109375
2019-09-16,159.18063354492188
2019-09-17,161.3459014892578
2019-09-18,159.96798706054688
2019-09-19,160.46832275390625
2019-09-20,161.52633666992188
2019-09-23,162.1988983154297
2019-09-24,161.2064666748047
2019-09-25,160.80458068847656
2019-09-26,160.24685668945312
2019-09-27,159.885986328125
2019-09-30,158.71310424804688
2019-10-01,158.45066833496094
2019-10-02,155.1863555908203
2019-10-03,157.98312377929688
2019-10-04,160.4190673828125
2019-10-07,161.71495056152344
2019-10-08,160.8209686279297
2019-10-09,161.3212890625
2019-10-10,162.9534454345703
2019-10-11,164.69224548339844
2019-10-14,166.40643310546875
2019-10-15,167.858154296875
2019-10-16,166.66888427734375
2019-10-17,166.9559326171875
2019-10-18,166.26699829101562
2019-10-21,166.43923950195312
2019-10-22,167.99757385253906
2019-10-23,166.7590789794922
2019-10-24,166.5458526611328
2019-10-25,166.53761291503906
2019-10-28,168.1451873779297
2019-10-29,171.40951538085938
2019-10-30,172.9596405029297
2019-10-31,174.90347290039062
2019-11-01,178.75828552246094
2019-11-04,175.85488891601562
2019-11-05,176.4043426513672
2019-11-06,177.48704528808594
2019-11-07,178.79115295410156
2019-11-08,181.35011291503906
2019-11-11,181.0138397216797
2019-11-12,181.51416015625
2019-11-13,180.1690216064453
2019-11-14,180.4002227783203
2019-11-15,182.34872436523438
2019-11-18,182.19180297851562
2019-11-19,185.35400390625
2019-11-20,186.18789672851562
2019-11-21,188.0950927734375
2019-11-22,190.5059356689453
2019-11-25,193.643310546875
2019-11-26,193.5194549560547
2019-11-27,193.643310546875
2019-11-29,193.7919158935547
2019-12-02,192.76812744140625
2019-12-03,192.1819305419922
2019-12-04,193.09840393066406
2019-12-05,192.71035766601562
2019-12-06,193.007568359375
2019-12-09,192.2232208251953
2019-12-10,193.06536865234375
2019-12-11,193.2057342529297
2019-12-12,194.84048461914062
2019-12-13,195.45973205566406
2019-12-16,200.7932891845703
2019-12-17,200.49600219726562
2019-12-18,199.7530059814453
2019-12-19,199.67044067382812
2019-12-20,200.6776580810547
2019-12-23,200.65293884277344
2019-12-24,200.07498168945312
2019-12-26,199.71995544433594
2019-12-27,199.41448974609375
2019-12-30,198.37417602539062
2019-12-31,199.03469848632812
2020-01-02,198.23382568359375
2020-01-03,196.88800048828125
2020-01-06,198.39895629882812
2020-01-07,196.5330047607422
2020-01-08,196.681640625
2020-01-09,197.26783752441406
2020-01-10,196.7146759033203
2020-01-13,195.6083221435547
2020-01-14,198.1512451171875
2020-01-15,199.5548553466797
2020-01-16,198.5640869140625
2020-01-17,199.38145446777344
2020-01-21,196.1697540283203
2020-01-22,195.46795654296875
2020-01-23,194.0561065673828
2020-01-24,186.25392150878906
2020-01-27,184.0742645263672
2020-01-28,185.6347198486328
2020-01-29,187.54190063476562
2020-01-30,186.71624755859375
2020-01-31,178.37744140625
2020-02-03,179.06271362304688
2020-02-04,183.13304138183594
2020-02-05,191.49673461914062
2020-02-06,191.09213256835938
2020-02-07,189.34176635742188
2020-02-10,187.76486206054688
2020-02-11,189.0363311767578
2020-02-12,187.41806030273438
2020-02-13,185.45574951171875
2020-02-14,185.82162475585938
2020-02-18,184.333251953125
2020-02-19,185.38922119140625
2020-02-20,184.70741271972656
2020-02-21,185.2478790283203
2020-02-24,181.16525268554688
2020-02-25,174.92909240722656
2020-02-26,178.3880615234375
2020-02-27,169.2083740234375
2020-02-28,166.0736846923828
2020-03-02,176.44239807128906
2020-03-03,169.97341918945312
2020-03-04,178.8620147705078
2020-03-05,176.37586975097656
2020-03-06,175.153564453125
2020-03-09,164.94288635253906
2020-03-10,171.95233154296875
2020-03-11,165.17567443847656
2020-03-12,151.5309295654297
2020-03-13,168.04434204101562
2020-03-16,156.88572692871094
2020-03-17,172.78382873535156
2020-03-18,170.35586547851562
2020-03-19,165.26712036132812
2020-03-20,156.5281982421875
2020-03-23,154.59909057617188
2020-03-24,168.24391174316406
2020-03-25,160.59420776367188
2020-03-26,165.04266357421875
2020-03-27,164.85977172851562
2020-03-30,173.34925842285156
2020-03-31,168.56813049316406
2020-04-01,164.47723388671875
2020-04-02,173.6818389892578
2020-04-03,170.7965850830078
2020-04-06,175.92684936523438
2020-04-07,173.5987091064453
2020-04-08,182.25453186035156
2020-04-09,181.4396514892578
2020-04-13,181.48956298828125
2020-04-14,188.58216857910156
2020-04-15,184.42471313476562
2020-04-16,191.9912567138672
2020-04-17,195.37545776367188
2020-04-20,196.7307891845703
2020-04-21,191.86659240722656
2020-04-22,190.65255737304688
2020-04-23,193.31332397460938
2020-04-24,196.46469116210938
2020-04-27,201.57835388183594
2020-04-28,197.62046813964844
2020-04-29,195.97413635253906
2020-04-30,198.90927124023438
2020-05-01,192.0577850341797
2020-05-04,191.9995880126953
2020-05-05,196.53121948242188
2020-05-06,196.72242736816406
2020-05-07,194.01177978515625
2020-05-08,195.250732421875
2020-05-11,201.8361358642578
2020-05-12,197.23797607421875
2020-05-13,196.92201232910156
2020-05-14,197.8782196044922
2020-05-15,201.07601928710938
2020-05-18,195.20782470703125
2020-05-19,190.38600158691406
2020-05-20,190.7543487548828
2020-05-21,188.1676483154297
2020-05-22,189.5488739013672
2020-05-26,186.17530822753906
2020-05-27,188.19276428222656
2020-05-28,187.6234893798828
2020-05-29,192.2862548828125
2020-06-01,189.95068359375
2020-06-02,187.28030395507812
2020-06-03,185.0032958984375
2020-06-04,184.90289306640625
2020-06-05,188.9127197265625
2020-06-08,188.97964477539062
2020-06-09,188.26809692382812
2020-06-10,190.1265106201172
2020-06-11,183.24537658691406
2020-06-12,182.40826416015625
2020-06-15,183.98204040527344
2020-06-16,189.91720581054688
2020-06-17,189.16380310058594
2020-06-18,192.8052978515625
2020-06-19,199.82034301757812
2020-06-22,196.04495239257812
2020-06-23,197.35084533691406
2020-06-24,194.63856506347656
2020-06-25,196.8151092529297
2020-06-26,194.9148406982422
2020-06-29,193.8433380126953
2020-06-30,197.4429473876953
2020-07-01,213.56581115722656
2020-07-02,216.1776580810547
2020-07-06,214.51177978515625
2020-07-07,211.9167022705078
2020-07-08,210.61080932617188
2020-07-09,210.66940307617188
2020-07-10,208.47616577148438
2020-07-13,209.3132781982422
2020-07-14,211.86647033691406
2020-07-15,212.05067443847656
2020-07-16,213.63282775878906
2020-07-17,216.36181640625
2020-07-20,218.4462432861328
2020-07-21,215.9014129638672
2020-07-22,215.12290954589844
