Date,WRK
2019-07-23,31.670000076293945
2019-07-24,31.670000076293945
2019-07-25,31.670000076293945
2019-07-26,32.119998931884766
2019-07-29,32.83000183105469
2019-07-30,32.83000183105469
2019-07-31,32.83000183105469
2019-08-01,32.83000183105469
2019-08-02,32.83000183105469
2019-08-05,32.83000183105469
2019-08-06,32.83000183105469
2019-08-07,28.530000686645508
2019-08-08,28.530000686645508
2019-08-09,28.530000686645508
2019-08-12,28.530000686645508
2019-08-13,29.420000076293945
2019-08-14,29.420000076293945
2019-08-15,29.420000076293945
2019-08-16,29.420000076293945
2019-08-19,29.420000076293945
2019-08-20,28.8799991607666
2019-08-21,28.8799991607666
2019-08-22,29.790000915527344
2019-08-23,30.40999984741211
2019-08-26,30.40999984741211
2019-08-27,30.030000686645508
2019-08-28,29.549999237060547
2019-08-29,29.549999237060547
2019-08-30,29.549999237060547
2019-09-03,29.149999618530273
2019-09-04,29.149999618530273
2019-09-05,29.149999618530273
2019-09-06,31.790000915527344
2019-09-09,31.790000915527344
2019-09-10,31.790000915527344
2019-09-11,31.790000915527344
2019-09-12,31.790000915527344
2019-09-13,31.790000915527344
2019-09-16,31.790000915527344
2019-09-17,31.790000915527344
2019-09-18,32.04999923706055
2019-09-19,32.04999923706055
2019-09-20,32.04999923706055
2019-09-23,32.04999923706055
2019-09-24,32.04999923706055
2019-09-25,32.04999923706055
2019-09-26,32.04999923706055
2019-09-27,32.04999923706055
2019-09-30,29.8799991607666
2019-10-01,29.8799991607666
2019-10-02,29.8799991607666
2019-10-03,28.559999465942383
2019-10-04,28.559999465942383
2019-10-07,28.559999465942383
2019-10-08,28.559999465942383
2019-10-09,28.559999465942383
2019-10-10,29.8799991607666
2019-10-11,29.8799991607666
2019-10-14,29.8799991607666
2019-10-15,32.529998779296875
2019-10-16,32.529998779296875
2019-10-17,31.309999465942383
2019-10-18,31.309999465942383
2019-10-21,32.45000076293945
2019-10-22,32.45000076293945
2019-10-23,32.45000076293945
2019-10-24,32.45000076293945
2019-10-25,32.900001525878906
2019-10-28,33.2400016784668
2019-10-29,33.2400016784668
2019-10-30,33.2400016784668
2019-10-31,33.15999984741211
2019-11-01,33.15999984741211
2019-11-04,35.459999084472656
2019-11-05,35.459999084472656
2019-11-06,35.459999084472656
2019-11-07,35.459999084472656
2019-11-08,35.459999084472656
2019-11-11,35.459999084472656
2019-11-12,35.459999084472656
2019-11-13,35.459999084472656
2019-11-14,35.099998474121094
2019-11-15,34.9900016784668
2019-11-18,34.9900016784668
2019-11-19,34.84000015258789
2019-11-20,34.84000015258789
2019-11-21,34.84000015258789
2019-11-22,34.84000015258789
2019-11-25,34.84000015258789
2019-11-26,34.84000015258789
2019-11-27,35.81999969482422
2019-11-29,35.81999969482422
2019-12-02,35.81999969482422
2019-12-03,35.81999969482422
2019-12-04,35.11000061035156
2019-12-05,35.11000061035156
2019-12-06,35.11000061035156
2019-12-09,35.11000061035156
