Date,CNP
2015-12-14,11.815929412841797
2015-12-15,12.065964698791504
2015-12-16,12.573179244995117
2015-12-17,12.744627952575684
2015-12-18,12.451732635498047
2015-12-21,12.523171424865723
2015-12-22,12.566039085388184
2015-12-23,12.894649505615234
2015-12-24,12.937514305114746
2015-12-28,12.987523078918457
2015-12-29,13.187548637390137
2015-12-30,13.073249816894531
2015-12-31,13.116108894348145
2016-01-04,13.051819801330566
2016-01-05,13.173263549804688
2016-01-06,13.008953094482422
2016-01-07,12.751777648925781
2016-01-08,12.723201751708984
2016-01-11,12.573179244995117
2016-01-12,12.358863830566406
2016-01-13,12.194555282592773
2016-01-14,12.594612121582031
2016-01-15,12.358863830566406
2016-01-19,12.501738548278809
2016-01-20,12.073108673095703
2016-01-21,12.451732635498047
2016-01-22,12.70176887512207
2016-01-25,12.215985298156738
2016-01-26,12.408869743347168
2016-01-27,12.366008758544922
2016-01-28,12.530312538146973
2016-01-29,12.766064643859863
2016-02-01,13.301852226257324
2016-02-02,13.158974647521973
2016-02-03,13.609040260314941
2016-02-04,13.53760051727295
2016-02-05,13.466167449951172
2016-02-08,13.166121482849121
2016-02-09,13.251845359802246
2016-02-10,13.223268508911133
2016-02-11,12.787127494812012
2016-02-12,13.018962860107422
2016-02-16,13.11314582824707
2016-02-17,13.287025451660156
2016-02-18,13.446410179138184
2016-02-19,13.359474182128906
2016-02-22,13.504366874694824
2016-02-23,13.46090030670166
2016-02-24,13.663755416870117
2016-02-25,13.866606712341309
2016-02-26,13.424676895141602
2016-02-29,13.497122764587402
2016-03-01,13.526102066040039
2016-03-02,13.634774208068848
2016-03-03,13.605795860290527
2016-03-04,14.120180130004883
2016-03-07,14.265074729919434
2016-03-08,14.388233184814453
2016-03-09,14.453441619873047
2016-03-10,14.627317428588867
2016-03-11,14.692521095275879
2016-03-14,14.801192283630371
2016-03-15,14.859155654907227
2016-03-16,14.946090698242188
2016-03-17,15.264863967895508
2016-03-18,15.018536567687988
2016-03-21,15.17792797088623
2016-03-22,15.192414283752441
2016-03-23,15.170683860778809
2016-03-24,15.214149475097656
2016-03-28,15.062007904052734
2016-03-29,15.395268440246582
2016-03-30,15.105483055114746
2016-03-31,15.156195640563965
2016-04-01,15.359050750732422
2016-04-04,15.185173034667969
2016-04-05,14.859155654907227
2016-04-06,15.0112943649292
2016-04-07,15.018536567687988
2016-04-08,15.148947715759277
2016-04-11,15.112724304199219
2016-04-12,15.402515411376953
2016-04-13,15.359050750732422
2016-04-14,15.185173034667969
2016-04-15,15.206905364990234
2016-04-18,15.22864055633545
2016-04-19,15.214149475097656
2016-04-20,14.909868240356445
2016-04-21,14.888128280639648
2016-04-22,15.076498031616211
2016-04-25,15.257616996765137
2016-04-26,15.28659725189209
2016-04-27,15.525674819946289
2016-04-28,15.474966049194336
2016-04-29,15.540163040161133
2016-05-02,15.721291542053223
2016-05-03,15.53292179107666
2016-05-04,15.706795692443848
2016-05-05,15.685062408447266
2016-05-06,15.670576095581055
2016-05-09,15.706795692443848
2016-05-10,16.011077880859375
2016-05-11,15.94587230682373
2016-05-12,16.208316802978516
2016-05-13,16.1276798248291
2016-05-16,16.303619384765625
2016-05-17,16.1276798248291
2016-05-18,15.783133506774902
2016-05-19,16.047042846679688
2016-05-20,16.178991317749023
2016-05-23,16.113014221191406
2016-05-24,16.149675369262695
2016-05-25,16.215654373168945
2016-05-26,16.38425636291504
2016-05-27,16.501554489135742
2016-05-31,16.516212463378906
2016-06-01,16.560203552246094
2016-06-02,16.567527770996094
2016-06-03,16.794784545898438
2016-06-06,16.912076950073242
2016-06-07,16.94139862060547
2016-06-08,17.051355361938477
2016-06-09,17.146663665771484
2016-06-10,16.9633846282959
2016-06-13,16.83877182006836
2016-06-14,16.912076950073242
2016-06-15,16.82411003112793
2016-06-16,16.89008331298828
2016-06-17,16.934064865112305
2016-06-20,17.022037506103516
2016-06-21,17.227294921875
2016-06-22,17.036697387695312
2016-06-23,17.2199649810791
2016-06-24,17.110004425048828
2016-06-27,16.985380172729492
2016-06-28,17.315265655517578
2016-06-29,17.593833923339844
2016-06-30,17.593833923339844
2016-07-01,17.63048553466797
2016-07-05,17.63048553466797
2016-07-06,17.63048553466797
2016-07-07,17.24195671081543
2016-07-08,17.520526885986328
2016-07-11,17.45454978942871
2016-07-12,17.3739070892334
2016-07-13,17.549848556518555
2016-07-14,17.344589233398438
2016-07-15,17.6378231048584
2016-07-18,17.55717658996582
2016-07-19,17.535184860229492
2016-07-20,17.68180274963379
2016-07-21,17.769771575927734
2016-07-22,18.09965705871582
2016-07-25,17.96770668029785
2016-07-26,17.828418731689453
2016-07-27,17.520526885986328
2016-07-28,17.425228118896484
2016-07-29,17.535184860229492
2016-08-01,17.351917266845703
2016-08-02,17.205307006835938
2016-08-03,17.227294921875
2016-08-04,17.300607681274414
2016-08-05,16.61884307861328
2016-08-08,16.648164749145508
2016-08-09,16.640838623046875
2016-08-10,16.611515045166016
2016-08-11,16.640838623046875
2016-08-12,16.735750198364258
2016-08-15,16.646770477294922
2016-08-16,16.40947914123535
2016-08-17,16.750587463378906
2016-08-18,16.921125411987305
2016-08-19,16.928539276123047
2016-08-22,17.010107040405273
2016-08-23,16.943368911743164
2016-08-24,16.876636505126953
2016-08-25,16.839557647705078
2016-08-26,16.550373077392578
2016-08-29,16.809898376464844
2016-08-30,16.66160011291504
2016-08-31,16.66160011291504
2016-09-01,16.639354705810547
2016-09-02,16.780237197875977
2016-09-06,16.906288146972656
2016-09-07,17.269628524780273
2016-09-08,17.529159545898438
2016-09-09,16.765411376953125
2016-09-12,17.01752471923828
2016-09-13,16.639354705810547
2016-09-14,16.631938934326172
2016-09-15,16.795068740844727
2016-09-16,17.09166717529297
2016-09-19,17.27703857421875
2016-09-20,17.40310287475586
2016-09-21,17.810924530029297
2016-09-22,17.877662658691406
2016-09-23,17.93698501586914
2016-09-26,17.9888916015625
2016-09-27,17.707115173339844
2016-09-28,17.88507843017578
2016-09-29,17.484664916992188
2016-09-30,17.225139617919922
2016-10-03,16.98044204711914
2016-10-04,16.580034255981445
2016-10-05,16.572614669799805
2016-10-06,16.535533905029297
2016-10-07,16.238941192626953
2016-10-10,16.446561813354492
2016-10-11,16.19444465637207
2016-10-12,16.372417449951172
2016-10-13,16.565204620361328
2016-10-14,16.58744239807129
2016-10-17,16.631938934326172
2016-10-18,16.691261291503906
2016-10-19,16.780237197875977
2016-10-20,16.802486419677734
2016-10-21,16.846973419189453
2016-10-24,16.720916748046875
2016-10-25,16.809898376464844
2016-10-26,16.802486419677734
2016-10-27,16.735750198364258
2016-10-28,16.70608901977539
2016-10-31,16.906288146972656
2016-11-01,16.683839797973633
2016-11-02,16.3946533203125
2016-11-03,16.713504791259766
2016-11-04,17.002687454223633
2016-11-07,17.514326095581055
2016-11-08,17.57364273071289
2016-11-09,17.21031379699707
2016-11-10,17.143573760986328
2016-11-11,16.99527359008789
2016-11-14,17.218753814697266
2016-11-15,17.45123863220215
2016-11-16,17.41374397277832
2016-11-17,17.41374397277832
2016-11-18,17.503738403320312
2016-11-21,17.638731002807617
2016-11-22,17.713720321655273
2016-11-23,17.706222534179688
2016-11-25,17.961206436157227
2016-11-28,18.126192092895508
2016-11-29,18.066194534301758
2016-11-30,17.893705368041992
2016-12-01,17.848711013793945
2016-12-02,18.073699951171875
2016-12-05,17.983705520629883
2016-12-06,17.83371353149414
2016-12-07,18.066194534301758
2016-12-08,18.036195755004883
2016-12-09,18.32117462158203
2016-12-12,18.381168365478516
2016-12-13,18.433673858642578
2016-12-14,18.133689880371094
2016-12-15,18.231185913085938
2016-12-16,18.216190338134766
2016-12-19,18.343679428100586
2016-12-20,18.493669509887695
2016-12-21,18.486167907714844
2016-12-22,18.628664016723633
2016-12-23,18.62116050720215
2016-12-27,18.56865882873535
2016-12-28,18.32867431640625
2016-12-29,18.54616355895996
2016-12-30,18.47866439819336
2017-01-03,18.44116973876953
2017-01-04,18.606155395507812
2017-01-05,18.606155395507812
2017-01-06,19.01862907409668
2017-01-09,18.658649444580078
2017-01-10,18.711149215698242
2017-01-11,19.06362533569336
2017-01-12,18.99613380432129
2017-01-13,19.06362533569336
2017-01-17,19.11612319946289
2017-01-18,19.258607864379883
2017-01-19,19.07862091064453
2017-01-20,19.19861602783203
2017-01-23,19.07862091064453
2017-01-24,19.213613510131836
2017-01-25,19.46109390258789
2017-01-26,19.491092681884766
2017-01-27,19.54359245300293
2017-01-30,19.3710994720459
2017-01-31,19.65607452392578
2017-02-01,19.44609832763672
2017-02-02,19.641080856323242
2017-02-03,19.723573684692383
2017-02-06,19.566091537475586
2017-02-07,19.626083374023438
2017-02-08,19.813575744628906
2017-02-09,19.851070404052734
2017-02-10,19.86606788635254
2017-02-13,20.001052856445312
2017-02-14,19.734394073486328
2017-02-15,19.749547958374023
2017-02-16,19.9768123626709
2017-02-17,20.08287239074707
2017-02-21,20.15863037109375
2017-02-22,20.12832260131836
2017-02-23,20.33287239074707
2017-02-24,20.469228744506836
2017-02-27,20.29499053955078
2017-02-28,20.69649314880371
2017-03-01,20.98436737060547
2017-03-02,21.037397384643555
2017-03-03,21.135879516601562
2017-03-06,21.18132972717285
2017-03-07,21.21163558959961
2017-03-08,20.787403106689453
2017-03-09,20.734375
2017-03-10,20.991943359375
2017-03-13,20.91619300842285
2017-03-14,20.832855224609375
2017-03-15,21.27981185913086
2017-03-16,20.901037216186523
2017-03-17,20.969215393066406
2017-03-20,20.794981002807617
2017-03-21,20.89345932006836
2017-03-22,21.1207275390625
2017-03-23,21.022247314453125
2017-03-24,21.113155364990234
2017-03-27,20.97679328918457
2017-03-28,20.97679328918457
2017-03-29,21.09800148010254
2017-03-30,20.840436935424805
2017-03-31,20.885881423950195
2017-04-03,20.870737075805664
2017-04-04,21.037397384643555
2017-04-05,21.090425491333008
2017-04-06,21.135879516601562
2017-04-07,21.135879516601562
2017-04-10,21.21163558959961
2017-04-11,21.14345359802246
2017-04-12,21.2419376373291
2017-04-13,21.16617774963379
2017-04-17,21.393449783325195
2017-04-18,21.43890380859375
2017-04-19,21.188905715942383
2017-04-20,21.135879516601562
2017-04-21,21.302539825439453
2017-04-24,21.454057693481445
2017-04-25,21.507078170776367
2017-04-26,21.46162986755371
2017-04-27,21.69647216796875
2017-04-28,21.613142013549805
2017-05-01,21.44647789001465
2017-05-02,21.355573654174805
2017-05-03,21.28739356994629
2017-05-04,21.196483612060547
2017-05-05,21.249513626098633
2017-05-08,21.113155364990234
2017-05-09,20.794981002807617
2017-05-10,20.863161087036133
2017-05-11,20.772247314453125
2017-05-12,20.877824783325195
2017-05-15,20.977277755737305
2017-05-16,20.80132293701172
2017-05-17,20.786022186279297
2017-05-18,20.816621780395508
2017-05-19,21.023183822631836
2017-05-22,21.191490173339844
2017-05-23,21.22974395751953
2017-05-24,21.398046493530273
2017-05-25,21.5587100982666
2017-05-26,21.673458099365234
2017-05-30,21.719362258911133
2017-05-31,21.88767433166504
2017-06-01,22.132490158081055
2017-06-02,22.094236373901367
2017-06-05,21.841772079467773
2017-06-06,21.80352020263672
2017-06-07,21.665813446044922
2017-06-08,21.58165740966797
2017-06-09,21.604612350463867
2017-06-12,21.505155563354492
2017-06-13,21.520456314086914
2017-06-14,21.704065322875977
2017-06-15,21.88767433166504
2017-06-16,22.094236373901367
2017-06-19,21.964183807373047
2017-06-20,21.734664916992188
2017-06-21,21.405702590942383
2017-06-22,21.489856719970703
2017-06-23,21.459253311157227
2017-06-26,21.711711883544922
2017-06-27,21.5587100982666
2017-06-28,21.290945053100586
2017-06-29,21.00788116455078
2017-06-30,20.946680068969727
2017-07-03,21.099685668945312
2017-07-05,21.000234603881836
2017-07-06,20.870180130004883
2017-07-07,20.900781631469727
2017-07-10,20.862525939941406
2017-07-11,20.77837562561035
2017-07-12,21.023183822631836
2017-07-13,20.931381225585938
2017-07-14,21.130292892456055
2017-07-17,21.245046615600586
2017-07-18,21.25269317626953
2017-07-19,21.1379451751709
2017-07-20,21.459253311157227
2017-07-21,21.53575897216797
2017-07-24,21.551054000854492
2017-07-25,21.359790802001953
2017-07-26,21.48220443725586
2017-07-27,21.520456314086914
2017-07-28,21.52811050415039
2017-07-31,21.566362380981445
2017-08-01,21.612260818481445
2017-08-02,21.551054000854492
2017-08-03,21.780567169189453
2017-08-04,21.83412742614746
2017-08-07,21.98712921142578
2017-08-08,22.224288940429688
2017-08-09,22.23194122314453
2017-08-10,22.285491943359375
2017-08-11,22.04832649230957
2017-08-14,22.239839553833008
2017-08-15,22.27072525024414
2017-08-16,22.355670928955078
2017-08-17,22.2166748046875
2017-08-18,22.40201187133789
2017-08-21,22.610502243041992
2017-08-22,22.788116455078125
2017-08-23,22.958005905151367
2017-08-24,22.888504028320312
2017-08-25,22.958005905151367
2017-08-28,23.11244773864746
2017-08-29,23.081558227539062
2017-08-30,22.903949737548828
2017-08-31,22.87306022644043
2017-09-01,22.880781173706055
2017-09-05,22.87306022644043
2017-09-06,22.73406219482422
2017-09-07,23.135610580444336
2017-09-08,23.174224853515625
2017-09-11,23.514001846313477
2017-09-12,23.15105628967285
2017-09-13,23.120166778564453
2017-09-14,23.274616241455078
2017-09-15,23.375
2017-09-18,23.15105628967285
2017-09-19,23.143335342407227
2017-09-20,22.934839248657227
2017-09-21,22.772676467895508
2017-09-22,22.54872703552246
2017-09-25,22.903949737548828
2017-09-26,22.888504028320312
2017-09-27,22.456064224243164
2017-09-28,22.510114669799805
2017-09-29,22.55645179748535
2017-10-02,22.36339569091797
2017-10-03,22.224397659301758
2017-10-04,22.386558532714844
2017-10-05,22.44061851501465
2017-10-06,22.301620483398438
2017-10-09,22.185787200927734
2017-10-10,22.486957550048828
2017-10-11,22.633668899536133
2017-10-12,22.95027732849121
2017-10-13,22.672285079956055
2017-10-16,22.749507904052734
2017-10-17,22.80356216430664
2017-10-18,22.842174530029297
2017-10-19,22.973451614379883
2017-10-20,22.934839248657227
2017-10-23,22.91166877746582
2017-10-24,22.849897384643555
2017-10-25,22.687728881835938
2017-10-26,22.772676467895508
2017-10-27,22.973451614379883
2017-10-30,22.75722885131836
2017-10-31,22.842174530029297
2017-11-01,22.942556381225586
2017-11-02,22.96572494506836
2017-11-03,22.849897384643555
2017-11-06,22.95027732849121
2017-11-07,23.12789535522461
2017-11-08,23.12789535522461
2017-11-09,23.019775390625
2017-11-10,22.710895538330078
2017-11-13,22.880781173706055
2017-11-14,23.12789535522461
2017-11-15,22.869197845458984
2017-11-16,22.619863510131836
2017-11-17,22.596485137939453
2017-11-20,22.68998908996582
2017-11-21,22.666606903076172
2017-11-22,22.71336555480957
2017-11-24,22.619863510131836
2017-11-27,23.017248153686523
2017-11-28,23.048416137695312
2017-11-29,23.118541717529297
2017-11-30,23.38347053527832
2017-12-01,23.00945472717285
2017-12-04,22.876996994018555
2017-12-05,22.526350021362305
2017-12-06,22.604280471801758
2017-12-07,22.487396240234375
2017-12-08,22.526350021362305
2017-12-11,22.479604721069336
2017-12-12,22.11338233947754
2017-12-13,22.12896728515625
2017-12-14,22.300392150878906
2017-12-15,22.44064712524414
2017-12-18,22.17572593688965
2017-12-19,21.825088500976562
2017-12-20,21.8328800201416
2017-12-21,21.638084411621094
2017-12-22,21.87183952331543
2017-12-26,21.84067726135254
2017-12-27,21.934173583984375
2017-12-28,22.09779930114746
2017-12-29,22.09779930114746
2018-01-02,21.8328800201416
2018-01-03,21.78612518310547
2018-01-04,21.80950355529785
2018-01-05,21.715999603271484
2018-01-08,21.848464965820312
2018-01-09,21.630287170410156
2018-01-10,21.240690231323242
2018-01-11,21.373159408569336
2018-01-12,21.326406478881836
2018-01-16,21.44329071044922
2018-01-17,21.72379493713379
2018-01-18,21.684829711914062
2018-01-19,21.661453247070312
2018-01-22,21.653663635253906
2018-01-23,21.87963104248047
2018-01-24,21.926380157470703
2018-01-25,22.11338233947754
2018-01-26,22.17572593688965
2018-01-29,21.606914520263672
2018-01-30,21.677040100097656
2018-01-31,21.957551956176758
2018-02-01,21.59911346435547
2018-02-02,21.46666145324707
2018-02-05,20.96797752380371
2018-02-06,20.508255004882812
2018-02-07,20.539426803588867
2018-02-08,20.14203643798828
2018-02-09,20.648509979248047
2018-02-12,20.82772445678711
2018-02-13,20.85889434814453
2018-02-14,20.621103286743164
2018-02-15,21.06990623474121
2018-02-16,21.18800926208496
2018-02-20,21.04628562927246
2018-02-21,20.652605056762695
2018-02-22,21.258869171142578
2018-02-23,21.833650588989258
2018-02-26,21.880891799926758
2018-02-27,21.45571517944336
2018-02-28,21.298240661621094
2018-03-01,21.038410186767578
2018-03-02,21.014793395996094
2018-03-05,21.376977920532227
2018-03-06,21.077781677246094
2018-03-07,21.030536651611328
2018-03-08,21.329730987548828
2018-03-09,21.361230850219727
2018-03-12,21.597442626953125
2018-03-13,21.50295639038086
2018-03-14,21.298240661621094
2018-03-15,21.19588279724121
2018-03-16,21.376977920532227
2018-03-19,21.219507217407227
2018-03-20,21.10927391052246
2018-03-21,21.132896423339844
2018-03-22,21.04628562927246
2018-03-23,20.865188598632812
2018-03-26,21.132896423339844
2018-03-27,21.329730987548828
2018-03-28,21.219507217407227
2018-03-29,21.573820114135742
2018-04-02,21.243125915527344
2018-04-03,21.32185935974121
2018-04-04,21.41634750366211
2018-04-05,21.48720932006836
2018-04-06,21.17226219177246
2018-04-09,21.361230850219727
2018-04-10,21.337610244750977
2018-04-11,21.125022888183594
2018-04-12,20.888811111450195
2018-04-13,20.999040603637695
2018-04-16,21.313989639282227
2018-04-17,21.39272689819336
2018-04-18,21.369104385375977
2018-04-19,21.243125915527344
2018-04-20,21.006912231445312
2018-04-23,20.424264907836914
2018-04-24,19.96759796142578
2018-04-25,19.621150970458984
2018-04-26,19.770748138427734
2018-04-27,20.05419921875
2018-04-30,19.94397735595703
2018-05-01,20.03057861328125
2018-05-02,20.04632568359375
2018-05-03,19.98334312438965
2018-05-04,20.778573989868164
2018-05-07,20.967548370361328
2018-05-08,20.90455436706543
2018-05-09,20.684101104736328
2018-05-10,20.975425720214844
2018-05-11,21.006912231445312
2018-05-14,20.857318878173828
2018-05-15,20.518749237060547
2018-05-16,20.294315338134766
2018-05-17,20.1271915435791
2018-05-18,20.159025192260742
2018-05-21,20.071483612060547
2018-05-22,20.222688674926758
2018-05-23,20.58083152770996
2018-05-24,20.82754135131836
2018-05-25,20.676326751708984
2018-05-29,20.564908981323242
2018-05-30,20.787752151489258
2018-05-31,20.79570770263672
2018-06-01,20.421655654907227
2018-06-04,20.397783279418945
2018-06-05,20.421655654907227
2018-06-06,20.063514709472656
2018-06-07,20.222688674926758
2018-06-08,20.174938201904297
2018-06-11,20.071483612060547
2018-06-12,20.620615005493164
2018-06-13,20.40574073791504
2018-06-14,20.83550262451172
2018-06-15,20.604703903198242
2018-06-18,20.755916595458984
2018-06-19,20.994670867919922
2018-06-20,20.938962936401367
2018-06-21,21.10609245300293
2018-06-22,21.185672760009766
2018-06-25,21.63931655883789
2018-06-26,21.750736236572266
2018-06-27,21.93378257751465
2018-06-28,21.93378257751465
2018-06-29,22.053159713745117
2018-07-02,21.941740036010742
2018-07-03,21.97357749938965
2018-07-05,22.084997177124023
2018-07-06,22.236202239990234
2018-07-09,21.4244327545166
2018-07-10,21.575641632080078
2018-07-11,21.893993377685547
2018-07-12,22.14866065979004
2018-07-13,22.092954635620117
2018-07-16,22.069080352783203
2018-07-17,22.053159713745117
2018-07-18,21.97357749938965
2018-07-19,22.29987144470215
2018-07-20,22.092954635620117
2018-07-23,21.997451782226562
2018-07-24,22.228248596191406
2018-07-25,22.363540649414062
2018-07-26,22.419246673583984
2018-07-27,22.411293029785156
2018-07-30,22.30783462524414
2018-07-31,22.66596794128418
2018-08-01,22.228248596191406
2018-08-02,22.371501922607422
2018-08-03,22.26007652282715
2018-08-06,22.49884033203125
2018-08-07,22.50679588317871
2018-08-08,22.47496223449707
2018-08-09,22.443132400512695
2018-08-10,22.38741683959961
2018-08-13,22.45904541015625
2018-08-14,22.38741683959961
2018-08-15,22.466196060180664
2018-08-16,22.73948097229004
2018-08-17,22.73948097229004
2018-08-20,22.787710189819336
2018-08-21,22.554609298706055
2018-08-22,22.36972999572754
2018-08-23,22.273279190063477
2018-08-24,22.409927368164062
2018-08-27,22.249164581298828
2018-08-28,22.144668579101562
2018-08-29,22.337583541870117
2018-08-30,22.321510314941406
2018-08-31,22.337583541870117
2018-09-04,22.44207763671875
2018-09-05,23.24587631225586
2018-09-06,23.229799270629883
2018-09-07,22.91631507873535
2018-09-10,23.093154907226562
2018-09-11,23.117273330688477
2018-09-12,22.97258186340332
2018-09-13,23.133346557617188
2018-09-14,23.24587631225586
2018-09-17,23.133346557617188
2018-09-18,22.98866081237793
2018-09-19,22.434036254882812
2018-09-20,22.506378173828125
2018-09-21,22.53049087524414
2018-09-24,22.3616943359375
2018-09-25,22.225051879882812
2018-09-26,21.903533935546875
2018-09-27,22.040178298950195
2018-09-28,22.225051879882812
2018-10-01,22.136638641357422
2018-10-02,22.434036254882812
2018-10-03,21.959800720214844
2018-10-04,21.927644729614258
2018-10-05,22.289356231689453
2018-10-08,22.466196060180664
2018-10-09,22.610870361328125
2018-10-10,22.409927368164062
2018-10-11,21.823144912719727
2018-10-12,21.975872039794922
2018-10-15,22.144668579101562
2018-10-16,22.305429458618164
2018-10-17,22.1527099609375
2018-10-18,22.313467025756836
2018-10-19,22.60283660888672
2018-10-22,22.353660583496094
2018-10-23,22.241125106811523
2018-10-24,22.434036254882812
2018-10-25,22.305429458618164
2018-10-26,21.8392276763916
2018-10-29,21.879419326782227
2018-10-30,21.9437198638916
2018-10-31,21.710622787475586
2018-11-01,21.85530662536621
2018-11-02,21.67043113708496
2018-11-05,22.0964412689209
2018-11-06,22.34562110900879
2018-11-07,22.763599395751953
2018-11-08,22.554609298706055
2018-11-09,22.610870361328125
2018-11-12,22.586759567260742
2018-11-13,22.683218002319336
2018-11-14,22.291929244995117
2018-11-15,22.364994049072266
2018-11-16,22.51112174987793
2018-11-19,22.705947875976562
2018-11-20,22.608530044555664
2018-11-21,22.576059341430664
2018-11-23,22.4461727142334
2018-11-26,22.576059341430664
2018-11-27,22.689714431762695
2018-11-28,22.738420486450195
2018-11-29,22.519235610961914
2018-11-30,22.738420486450195
2018-12-03,23.030662536621094
2018-12-04,22.770889282226562
2018-12-06,22.868310928344727
2018-12-07,23.038782119750977
2018-12-10,23.10372543334961
2018-12-11,23.36350440979004
2018-12-12,23.452800750732422
2018-12-13,23.8181095123291
2018-12-14,23.785634994506836
2018-12-17,23.469036102294922
2018-12-18,22.973840713500977
2018-12-19,23.046897888183594
2018-12-20,23.055017471313477
2018-12-21,23.030662536621094
2018-12-24,22.097103118896484
2018-12-26,22.4461727142334
2018-12-27,22.803359985351562
2018-12-28,22.73029899597168
2018-12-31,22.917015075683594
2019-01-02,22.73029899597168
2019-01-03,22.860187530517578
2019-01-04,23.28232192993164
2019-01-07,23.371618270874023
2019-01-08,23.8181095123291
2019-01-09,23.525856018066406
2019-01-10,23.956113815307617
2019-01-11,23.850576400756836
2019-01-14,23.70445442199707
2019-01-15,23.77751350402832
2019-01-16,23.964231491088867
2019-01-17,23.980466842651367
2019-01-18,23.89928436279297
2019-01-22,24.03729248046875
2019-01-23,24.248361587524414
2019-01-24,24.45131492614746
2019-01-25,24.18341636657715
2019-01-28,24.24024200439453
2019-01-29,24.37824821472168
2019-01-30,24.52437400817871
2019-01-31,25.10074806213379
2019-02-01,25.011449813842773
2019-02-04,25.108863830566406
2019-02-05,25.027687072753906
2019-02-06,24.840967178344727
2019-02-07,25.011449813842773
2019-02-08,25.043922424316406
2019-02-11,24.995208740234375
2019-02-12,25.035802841186523
2019-02-13,24.97085952758789
2019-02-14,25.027687072753906
2019-02-15,25.076396942138672
2019-02-19,25.33616828918457
2019-02-20,25.383691787719727
2019-02-21,25.580333709716797
2019-02-22,25.727819442749023
2019-02-25,25.408267974853516
2019-02-26,25.342721939086914
2019-02-27,25.531179428100586
2019-02-28,24.695430755615234
2019-03-01,24.720012664794922
2019-03-04,24.85930061340332
2019-03-05,24.720012664794922
2019-03-06,24.662654876708984
2019-03-07,24.60530662536621
2019-03-08,24.60530662536621
2019-03-11,24.933046340942383
2019-03-12,25.13787841796875
2019-03-13,24.916658401489258
2019-03-14,24.916658401489258
2019-03-15,25.244400024414062
