Date,TDG
2016-08-15,178.26657104492188
2016-08-16,177.2478790283203
2016-08-17,177.44163513183594
2016-08-18,178.21029663085938
2016-08-19,178.36654663085938
2016-08-22,178.65403747558594
2016-08-23,179.21023559570312
2016-08-24,177.66659545898438
2016-08-25,177.74786376953125
2016-08-26,177.9353485107422
2016-08-29,180.71640014648438
2016-08-30,179.4977264404297
2016-08-31,178.22906494140625
2016-09-01,179.616455078125
2016-09-02,180.2101593017578
2016-09-06,181.28506469726562
2016-09-07,182.36622619628906
2016-09-08,180.29141235351562
2016-09-09,177.11666870117188
2016-09-12,179.0227508544922
2016-09-13,176.07298278808594
2016-09-14,175.8292694091797
2016-09-15,177.6853485107422
2016-09-16,176.2167510986328
2016-09-19,176.54794311523438
2016-09-20,174.80435180664062
2016-09-21,176.66671752929688
2016-09-22,179.26646423339844
2016-09-23,180.08517456054688
2016-09-26,181.34754943847656
2016-09-27,181.59132385253906
2016-09-28,182.07249450683594
2016-09-29,179.41644287109375
2016-09-30,180.68511962890625
2016-10-03,181.14756774902344
2016-10-04,176.94168090820312
2016-10-05,177.36038208007812
2016-10-06,178.42282104492188
2016-10-07,175.5480499267578
2016-10-10,177.02291870117188
2016-10-11,172.92327880859375
2016-10-12,173.3794708251953
2016-10-13,174.1544189453125
2016-10-14,173.43569946289062
2016-10-17,175.0043487548828
2016-10-18,176.28546142578125
2016-10-19,176.02301025390625
2016-10-20,177.75140380859375
2016-10-21,179.57542419433594
2016-10-24,182.36956787109375
2016-10-25,183.16885375976562
2016-10-26,185.1909942626953
2016-10-27,184.19358825683594
2016-10-28,185.5872344970703
2016-10-31,186.1337432861328
2016-11-01,184.5625
2016-11-02,181.59759521484375
2016-11-03,182.04165649414062
2016-11-04,182.7111358642578
2016-11-07,184.7606201171875
2016-11-08,186.33187866210938
2016-11-09,185.81951904296875
2016-11-10,184.05697631835938
2016-11-11,186.01763916015625
2016-11-14,172.79849243164062
2016-11-15,176.88380432128906
2016-11-16,174.74549865722656
2016-11-17,176.8154754638672
2016-11-18,170.81048583984375
2016-11-21,171.73277282714844
2016-11-22,172.49790954589844
2016-11-23,176.9589385986328
2016-11-25,177.64208984375
2016-11-28,176.5832061767578
2016-11-29,176.7130126953125
2016-11-30,171.76690673828125
2016-12-01,167.3605194091797
2016-12-02,167.55865478515625
2016-12-05,169.01377868652344
2016-12-06,171.34335327148438
2016-12-07,174.95045471191406
2016-12-08,170.60552978515625
2016-12-09,170.42111206054688
2016-12-12,168.73370361328125
2016-12-13,170.84463500976562
2016-12-14,171.32968139648438
2016-12-15,173.50897216796875
2016-12-16,171.8010711669922
2016-12-19,171.53465270996094
2016-12-20,170.6192169189453
2016-12-21,170.0795135498047
2016-12-22,170.0726776123047
2016-12-23,170.8583221435547
2016-12-27,171.40484619140625
2016-12-28,170.44842529296875
2016-12-29,170.6670379638672
2016-12-30,170.0795135498047
2017-01-03,171.15892028808594
2017-01-04,172.1904754638672
2017-01-05,171.97186279296875
2017-01-06,174.96409606933594
2017-01-09,174.43124389648438
2017-01-10,173.02392578125
2017-01-11,172.41590881347656
2017-01-12,173.25621032714844
2017-01-13,172.3203125
2017-01-17,170.5850372314453
2017-01-18,171.39801025390625
2017-01-19,171.9923553466797
2017-01-20,155.00900268554688
2017-01-23,152.89120483398438
2017-01-24,153.85446166992188
2017-01-25,151.43609619140625
2017-01-26,150.22686767578125
2017-01-27,149.61204528808594
2017-01-30,147.97926330566406
2017-01-31,147.8358154296875
2017-02-01,150.0765838623047
2017-02-02,151.50440979003906
2017-02-03,153.82029724121094
2017-02-06,157.76898193359375
2017-02-07,167.97540283203125
2017-02-08,169.03424072265625
2017-02-09,171.88987731933594
2017-02-10,172.92144775390625
2017-02-13,172.29978942871094
2017-02-14,170.92662048339844
2017-02-15,171.47996520996094
2017-02-16,172.46372985839844
2017-02-17,170.61239624023438
2017-02-21,173.93255615234375
2017-02-22,174.52005004882812
2017-02-23,173.94618225097656
2017-02-24,171.46632385253906
2017-02-27,173.03759765625
2017-02-28,173.65927124023438
2017-03-01,173.2971954345703
2017-03-02,169.84039306640625
2017-03-03,170.00437927246094
2017-03-06,168.8703155517578
2017-03-07,165.70729064941406
2017-03-08,164.59373474121094
2017-03-09,165.07196044921875
2017-03-10,158.06272888183594
2017-03-13,160.371826171875
2017-03-14,158.30184936523438
2017-03-15,158.3291473388672
2017-03-16,162.0182342529297
2017-03-17,163.9925537109375
2017-03-20,162.55108642578125
2017-03-21,153.56753540039062
2017-03-22,146.77691650390625
2017-03-23,144.50881958007812
2017-03-24,143.4909210205078
2017-03-27,146.56515502929688
2017-03-28,148.62828063964844
2017-03-29,149.564208984375
2017-03-30,150.31568908691406
2017-03-31,150.40451049804688
2017-04-03,149.44808959960938
2017-04-04,152.63160705566406
2017-04-05,153.3284454345703
2017-04-06,154.70840454101562
2017-04-07,156.2455291748047
2017-04-10,159.17628479003906
2017-04-11,161.55368041992188
2017-04-12,160.9866485595703
2017-04-13,159.69549560546875
2017-04-17,163.43234252929688
2017-04-18,161.5399932861328
2017-04-19,162.18902587890625
2017-04-20,163.9242401123047
2017-04-21,164.10186767578125
2017-04-24,169.64910888671875
2017-04-25,169.53981018066406
2017-04-26,171.2886962890625
2017-04-27,171.39801025390625
2017-04-28,168.5560760498047
2017-05-01,170.70802307128906
2017-05-02,171.36386108398438
2017-05-03,169.16407775878906
2017-05-04,170.8173370361328
2017-05-05,174.192138671875
2017-05-08,174.22628784179688
2017-05-09,165.6116485595703
2017-05-10,167.3332061767578
2017-05-11,166.1103515625
2017-05-12,166.21282958984375
2017-05-15,169.72427368164062
2017-05-16,170.0795135498047
2017-05-17,165.87806701660156
2017-05-18,169.28704833984375
2017-05-19,174.58839416503906
2017-05-22,175.84536743164062
2017-05-23,179.8623809814453
2017-05-24,181.33799743652344
2017-05-25,182.42420959472656
2017-05-26,180.63433837890625
2017-05-30,181.98699951171875
2017-05-31,183.14151000976562
2017-06-01,183.8656768798828
2017-06-02,185.5940704345703
2017-06-05,184.85626220703125
2017-06-06,184.56935119628906
2017-06-07,184.48052978515625
2017-06-08,186.67347717285156
2017-06-09,184.40536499023438
2017-06-12,179.52078247070312
2017-06-13,183.9681854248047
2017-06-14,184.85626220703125
2017-06-15,185.35498046875
2017-06-16,184.6308135986328
2017-06-19,185.21832275390625
2017-06-20,181.72055053710938
2017-06-21,183.052734375
2017-06-22,182.74530029296875
2017-06-23,183.16885375976562
2017-06-26,183.25767517089844
2017-06-27,181.2969970703125
2017-06-28,182.73162841796875
2017-06-29,181.0442352294922
2017-06-30,183.68124389648438
2017-07-03,181.09886169433594
2017-07-05,183.2986602783203
2017-07-06,180.08099365234375
2017-07-07,182.17144775390625
2017-07-10,184.86990356445312
2017-07-11,184.88360595703125
2017-07-12,187.59573364257812
2017-07-13,188.06710815429688
2017-07-14,192.7467803955078
2017-07-17,192.78775024414062
2017-07-18,191.6605224609375
2017-07-19,195.68434143066406
2017-07-20,193.92181396484375
2017-07-21,195.72532653808594
2017-07-24,196.08056640625
2017-07-25,196.47682189941406
2017-07-26,195.41790771484375
2017-07-27,192.98585510253906
2017-07-28,193.10198974609375
2017-07-31,192.7467803955078
2017-08-01,193.38890075683594
2017-08-02,192.9585723876953
2017-08-03,191.3736114501953
2017-08-04,191.69471740722656
2017-08-07,194.28387451171875
2017-08-08,195.17880249023438
2017-08-09,189.72718811035156
2017-08-10,186.7622833251953
2017-08-11,187.4317626953125
2017-08-14,190.41717529296875
2017-08-15,190.54702758789062
2017-08-16,191.5307159423828
2017-08-17,187.6572265625
2017-08-18,186.57781982421875
2017-08-21,185.4300994873047
2017-08-22,188.1012725830078
2017-08-23,185.69656372070312
2017-08-24,185.4300994873047
2017-08-25,184.8972625732422
2017-08-28,185.1909942626953
2017-08-29,187.69821166992188
2017-08-30,188.9005889892578
2017-08-31,193.46517944335938
2017-09-01,190.64476013183594
2017-09-05,188.59628295898438
2017-09-06,185.87232971191406
2017-09-07,188.33648681640625
2017-09-08,188.53689575195312
2017-09-11,189.26425170898438
2017-09-12,188.65565490722656
2017-09-13,187.33450317382812
2017-09-14,189.05642700195312
2017-09-15,190.1177978515625
2017-09-18,196.41920471191406
2017-09-19,196.8348388671875
2017-09-20,192.41867065429688
2017-09-21,196.14456176757812
2017-09-22,193.27218627929688
2017-09-25,191.65419006347656
2017-09-26,190.4146728515625
2017-09-27,188.87088012695312
2017-09-28,188.18804931640625
2017-09-29,189.74668884277344
2017-10-02,191.6244659423828
2017-10-03,194.7046661376953
2017-10-04,195.11289978027344
2017-10-05,199.09857177734375
2017-10-06,196.6641082763672
2017-10-09,197.72547912597656
2017-10-10,197.8219757080078
2017-10-11,196.3597869873047
2017-10-12,197.54736328125
2017-10-13,197.050048828125
2017-10-16,195.66212463378906
2017-10-17,197.42860412597656
2017-10-18,197.20594787597656
2017-10-19,196.31527709960938
2017-10-20,199.35833740234375
2017-10-23,198.60128784179688
2017-10-24,198.77943420410156
2017-10-25,202.34205627441406
2017-10-26,202.62408447265625
2017-10-27,205.96405029296875
2017-10-30,205.74139404296875
2017-10-31,205.96405029296875
2017-11-01,208.5247039794922
2017-11-02,209.7122039794922
2017-11-03,209.68994140625
2017-11-06,210.04623413085938
2017-11-07,210.29112243652344
2017-11-08,211.5083770751953
2017-11-09,197.11685180664062
2017-11-10,198.1708221435547
2017-11-13,194.45974731445312
2017-11-14,198.92787170410156
2017-11-15,196.79769897460938
2017-11-16,199.20989990234375
2017-11-17,195.26133728027344
2017-11-20,197.9036407470703
2017-11-21,198.28213500976562
2017-11-22,199.64779663085938
2017-11-24,204.59092712402344
2017-11-27,203.35885620117188
2017-11-28,205.63746643066406
2017-11-29,207.3148956298828
2017-11-30,210.63255310058594
2017-12-01,207.72308349609375
2017-12-04,204.11595153808594
2017-12-05,201.8447723388672
2017-12-06,203.36630249023438
2017-12-07,204.21983337402344
2017-12-08,203.82647705078125
2017-12-11,203.64834594726562
2017-12-12,200.39744567871094
2017-12-13,202.32720947265625
2017-12-14,203.72259521484375
2017-12-15,205.25894165039062
2017-12-18,204.40536499023438
2017-12-19,201.08030700683594
2017-12-20,201.45140075683594
2017-12-21,202.52017211914062
2017-12-22,200.87986755371094
2017-12-26,202.70570373535156
2017-12-27,203.22528076171875
2017-12-28,204.6800079345703
2017-12-29,203.82647705078125
2018-01-02,204.19015502929688
2018-01-03,200.5607452392578
2018-01-04,202.50534057617188
2018-01-05,204.04173278808594
2018-01-08,204.86557006835938
2018-01-09,209.60830688476562
2018-01-10,208.73251342773438
2018-01-11,213.3936004638672
2018-01-12,217.09722900390625
2018-01-16,218.09921264648438
2018-01-17,218.53713989257812
2018-01-18,218.28477478027344
2018-01-19,222.0478057861328
2018-01-22,220.3258819580078
2018-01-23,222.93844604492188
2018-01-24,225.55845642089844
2018-01-25,227.74798583984375
2018-01-26,233.1512908935547
2018-01-29,235.4892578125
2018-01-30,235.5560760498047
2018-01-31,235.21466064453125
2018-02-01,233.94549560546875
2018-02-02,228.067138671875
2018-02-05,220.33328247070312
2018-02-06,215.73158264160156
2018-02-07,216.8003387451172
2018-02-08,210.04623413085938
2018-02-09,209.7122039794922
2018-02-12,212.42132568359375
2018-02-13,212.1243896484375
2018-02-14,215.53115844726562
2018-02-15,221.5059814453125
2018-02-16,221.43917846679688
2018-02-20,221.73605346679688
2018-02-21,217.26051330566406
2018-02-22,217.46090698242188
2018-02-23,221.01612854003906
2018-02-26,219.071533203125
2018-02-27,216.26597595214844
2018-02-28,213.9873809814453
2018-03-01,211.20408630371094
2018-03-02,211.6419677734375
2018-03-05,211.9611053466797
2018-03-06,210.855224609375
2018-03-07,213.0299072265625
2018-03-08,212.2802734375
2018-03-09,216.7261199951172
2018-03-12,213.7572784423828
2018-03-13,214.87802124023438
2018-03-14,219.04183959960938
2018-03-15,219.69497680664062
2018-03-16,222.0923309326172
2018-03-19,224.5193634033203
2018-03-20,228.70547485351562
2018-03-21,229.59609985351562
2018-03-22,224.69007873535156
2018-03-23,224.74203491210938
2018-03-26,229.63320922851562
2018-03-27,226.47882080078125
2018-03-28,223.2501983642578
2018-03-29,227.81478881835938
2018-04-02,223.4580078125
2018-04-03,226.72373962402344
2018-04-04,228.6831817626953
2018-04-05,230.7836456298828
2018-04-06,227.38427734375
2018-04-09,225.0389404296875
2018-04-10,227.29522705078125
2018-04-11,227.6663055419922
2018-04-12,228.74256896972656
2018-04-13,229.5070037841797
2018-04-16,237.69361877441406
2018-04-17,240.20236206054688
2018-04-18,242.23597717285156
2018-04-19,244.23252868652344
2018-04-20,243.22311401367188
2018-04-23,243.54226684570312
2018-04-24,242.39183044433594
2018-04-25,240.75897216796875
2018-04-26,241.1746063232422
2018-04-27,237.74559020996094
2018-04-30,237.93116760253906
2018-05-01,233.3145751953125
2018-05-02,236.7436065673828
2018-05-03,237.66397094726562
2018-05-04,239.71246337890625
2018-05-07,244.26963806152344
2018-05-08,246.33299255371094
2018-05-09,248.2553253173828
2018-05-10,249.1682586669922
2018-05-11,247.78033447265625
2018-05-14,246.91192626953125
2018-05-15,241.50863647460938
2018-05-16,240.12063598632812
2018-05-17,240.72186279296875
2018-05-18,245.00445556640625
2018-05-21,246.9342041015625
2018-05-22,243.2676544189453
2018-05-23,247.69125366210938
2018-05-24,249.19793701171875
2018-05-25,247.9733123779297
2018-05-29,247.28302001953125
2018-05-30,249.2499237060547
2018-05-31,247.98069763183594
2018-06-01,251.1870574951172
2018-06-04,250.8159942626953
2018-06-05,249.60617065429688
2018-06-06,252.19651794433594
2018-06-07,252.43399047851562
2018-06-08,256.80560302734375
2018-06-11,253.8367462158203
2018-06-12,254.58639526367188
2018-06-13,252.5675811767578
2018-06-14,255.4473876953125
2018-06-15,252.28555297851562
2018-06-18,252.4711151123047
2018-06-19,250.26670837402344
2018-06-20,253.04998779296875
2018-06-21,252.91644287109375
2018-06-22,254.01487731933594
2018-06-25,250.8159942626953
2018-06-26,251.7140350341797
2018-06-27,251.13507080078125
2018-06-28,249.99209594726562
2018-06-29,256.16729736328125
2018-07-02,254.28952026367188
2018-07-03,255.6477813720703
2018-07-05,257.9263610839844
2018-07-06,258.2974548339844
2018-07-09,261.9639892578125
2018-07-10,261.53350830078125
2018-07-11,260.82098388671875
2018-07-12,264.3984680175781
2018-07-13,267.857177734375
2018-07-16,267.9610900878906
2018-07-17,269.33416748046875
2018-07-18,267.2559509277344
2018-07-19,269.3564453125
2018-07-20,270.8260192871094
2018-07-23,265.80126953125
2018-07-24,269.9130859375
2018-07-25,276.1551513671875
2018-07-26,276.79339599609375
2018-07-27,274.6187438964844
2018-07-30,271.61273193359375
2018-07-31,278.7305908203125
2018-08-01,273.6390075683594
2018-08-02,272.8893737792969
2018-08-03,274.4851379394531
2018-08-06,273.8764953613281
2018-08-07,264.7473449707031
2018-08-08,265.341064453125
2018-08-09,266.7364196777344
2018-08-10,264.98480224609375
2018-08-13,264.2500305175781
2018-08-14,264.6285705566406
2018-08-15,260.8358154296875
2018-08-16,262.8620910644531
2018-08-17,262.43902587890625
2018-08-20,264.6211242675781
2018-08-21,267.1297912597656
2018-08-22,264.9773864746094
2018-08-23,263.29998779296875
2018-08-24,263.4558410644531
2018-08-27,266.5657043457031
2018-08-28,266.4766540527344
2018-08-29,265.3633117675781
2018-08-30,259.3736877441406
2018-08-31,259.7745056152344
2018-09-04,260.9026184082031
2018-09-05,261.0436706542969
2018-09-06,262.5577392578125
2018-09-07,260.9175109863281
2018-09-10,263.90863037109375
2018-09-11,264.9403076171875
2018-09-12,263.8714599609375
2018-09-13,265.9793701171875
2018-09-14,274.6112976074219
2018-09-17,273.12689208984375
2018-09-18,276.7117614746094
2018-09-19,274.01751708984375
2018-09-20,273.5722351074219
2018-09-21,273.408935546875
2018-09-24,271.4346008300781
2018-09-25,273.76519775390625
2018-09-26,274.5222473144531
2018-09-27,276.5855712890625
2018-09-28,276.3258056640625
2018-10-01,274.7449035644531
2018-10-02,274.5667419433594
2018-10-03,276.13287353515625
2018-10-04,272.5702209472656
2018-10-05,267.448974609375
2018-10-08,264.1164245605469
2018-10-09,260.67254638671875
2018-10-10,252.39688110351562
2018-10-11,238.34678649902344
2018-10-12,240.02418518066406
2018-10-15,243.06724548339844
2018-10-16,255.84075927734375
2018-10-17,258.12677001953125
2018-10-18,250.24444580078125
2018-10-19,250.26670837402344
2018-10-22,248.47801208496094
2018-10-23,247.05291748046875
2018-10-24,239.541748046875
2018-10-25,243.3641357421875
2018-10-26,234.45762634277344
2018-10-29,231.63719177246094
2018-10-30,235.58578491210938
2018-10-31,245.1157684326172
2018-11-01,256.50128173828125
2018-11-02,255.43995666503906
2018-11-05,257.67401123046875
2018-11-06,263.5968933105469
2018-11-07,267.57513427734375
2018-11-08,265.43756103515625
2018-11-09,265.3113708496094
2018-11-12,254.67547607421875
2018-11-13,256.5384216308594
2018-11-14,252.32264709472656
2018-11-15,255.64036560058594
2018-11-16,258.1193542480469
2018-11-19,250.77145385742188
2018-11-20,244.52938842773438
2018-11-21,251.38003540039062
2018-11-23,253.17617797851562
2018-11-26,260.0268249511719
2018-11-27,258.64630126953125
2018-11-28,267.6270751953125
2018-11-29,272.66668701171875
2018-11-30,268.43609619140625
2018-12-03,276.39263916015625
2018-12-04,262.602294921875
2018-12-06,258.1787414550781
2018-12-07,254.86102294921875
2018-12-10,256.6497497558594
2018-12-11,256.6052551269531
2018-12-12,262.416748046875
2018-12-13,258.3493957519531
2018-12-14,257.3993835449219
2018-12-17,252.2410125732422
2018-12-18,254.4676513671875
2018-12-19,247.41665649414062
2018-12-20,240.7144317626953
2018-12-21,239.5343475341797
2018-12-24,233.43333435058594
2018-12-26,246.7783203125
2018-12-27,246.31072998046875
2018-12-28,248.84909057617188
2018-12-31,252.39688110351562
2019-01-02,252.09254455566406
2019-01-03,241.6273651123047
2019-01-04,253.07232666015625
2019-01-07,253.48793029785156
2019-01-08,256.70172119140625
2019-01-09,257.17669677734375
2019-01-10,259.69281005859375
2019-01-11,259.40338134765625
2019-01-14,258.3345642089844
2019-01-15,258.95062255859375
2019-01-16,258.7873229980469
2019-01-17,259.0693664550781
2019-01-18,264.1461486816406
2019-01-22,255.01686096191406
2019-01-23,257.8595886230469
2019-01-24,258.8541259765625
2019-01-25,261.15496826171875
2019-01-28,260.345947265625
2019-01-29,278.8641662597656
2019-01-30,285.79644775390625
2019-01-31,290.2052307128906
2019-02-01,291.8603820800781
2019-02-04,298.8371276855469
2019-02-05,310.2969055175781
2019-02-06,311.65509033203125
2019-02-07,312.4567565917969
2019-02-08,315.7298889160156
2019-02-11,318.20892333984375
2019-02-12,320.02728271484375
2019-02-13,320.7027282714844
2019-02-14,318.98077392578125
2019-02-15,326.6404724121094
2019-02-19,324.00555419921875
2019-02-20,323.7458190917969
2019-02-21,321.734375
2019-02-22,324.2653503417969
2019-02-25,323.56024169921875
2019-02-26,320.52459716796875
2019-02-27,318.7655334472656
2019-02-28,322.1871337890625
2019-03-01,324.5770568847656
2019-03-04,322.84771728515625
2019-03-05,318.40185546875
2019-03-06,316.91741943359375
2019-03-07,317.48150634765625
2019-03-08,317.4221496582031
2019-03-11,321.2742004394531
2019-03-12,324.19854736328125
2019-03-13,326.5290832519531
2019-03-14,328.488525390625
2019-03-15,326.4771423339844
2019-03-18,333.3055419921875
2019-03-19,333.1051025390625
2019-03-20,330.7448425292969
