Date,WRB
2016-03-24,12.713229179382324
2016-03-28,12.859599113464355
2016-03-29,13.017777442932129
2016-03-30,13.256221771240234
2016-03-31,13.26803207397461
2016-04-01,13.39552116394043
2016-04-04,13.298721313476562
2016-04-05,13.166513442993164
2016-04-06,13.15707015991211
2016-04-07,13.079161643981934
2016-04-08,13.083884239196777
2016-04-11,13.027222633361816
2016-04-12,13.244421005249023
2016-04-13,13.345939636230469
2016-04-14,13.213730812072754
2016-04-15,13.312889099121094
2016-04-18,13.404961585998535
2016-04-19,13.400236129760742
2016-04-20,13.428565979003906
2016-04-21,13.031942367553711
2016-04-22,13.239697456359863
2016-04-25,13.185399055480957
2016-04-26,13.298721313476562
2016-04-27,13.440373420715332
2016-04-28,13.220813751220703
2016-04-29,13.220813751220703
2016-05-02,13.21845531463623
2016-05-03,13.145268440246582
2016-05-04,13.03430461883545
2016-05-05,13.050829887390137
2016-05-06,12.977643966674805
2016-05-09,13.00361156463623
2016-05-10,13.20900821685791
2016-05-11,13.187762260437012
2016-05-12,13.294001579284668
2016-05-13,13.246783256530762
2016-05-16,13.26803207397461
2016-05-17,13.072080612182617
2016-05-18,13.23261547088623
2016-05-19,13.149986267089844
2016-05-20,13.227897644042969
2016-05-23,13.145268440246582
2016-05-24,13.331774711608887
2016-05-25,13.338855743408203
2016-05-26,13.26330852508545
2016-05-27,13.383708953857422
2016-05-31,13.463983535766602
2016-06-01,13.473424911499023
2016-06-02,13.482868194580078
2016-06-03,13.343578338623047
2016-06-06,13.301085472106934
2016-06-07,13.291638374328613
2016-06-08,13.315241813659668
2016-06-09,13.324688911437988
2016-06-10,13.244421005249023
2016-06-13,13.140302658081055
2016-06-14,13.13556957244873
2016-06-15,13.04091739654541
2016-06-16,13.197094917297363
2016-06-17,13.230225563049316
2016-06-20,13.218391418457031
2016-06-21,13.277549743652344
2016-06-22,13.324881553649902
2016-06-23,13.580445289611816
2016-06-24,13.220759391784668
2016-06-27,13.02908706665039
2016-06-28,13.367470741271973
2016-06-29,13.644333839416504
2016-06-30,14.179129600524902
2016-07-01,14.089205741882324
2016-07-05,13.899896621704102
2016-07-06,13.92356014251709
2016-07-07,13.873868942260742
2016-07-08,14.004020690917969
2016-07-11,14.096303939819336
2016-07-12,14.056078910827637
2016-07-13,14.063178062438965
2016-07-14,14.077378273010254
2016-07-15,14.022950172424316
2016-07-18,13.947222709655762
2016-07-19,13.862038612365723
2016-07-20,13.843104362487793
2016-07-21,13.802877426147461
2016-07-22,13.951959609985352
2016-07-25,13.836008071899414
2016-07-26,13.89753246307373
2016-07-27,13.812345504760742
2016-07-28,13.880970001220703
2016-07-29,13.76975154876709
2016-08-01,13.7555513381958
2016-08-02,13.7555513381958
2016-08-03,13.833643913269043
2016-08-04,13.779214859008789
2016-08-05,13.918830871582031
2016-08-08,13.954322814941406
2016-08-09,13.890437126159668
2016-08-10,13.843104362487793
2016-08-11,13.795783996582031
2016-08-12,13.7555513381958
2016-08-15,13.814706802368164
2016-08-16,13.722418785095215
2016-08-17,13.708226203918457
2016-08-18,13.843104362487793
2016-08-19,13.847843170166016
2016-08-22,13.89753246307373
2016-08-23,13.781578063964844
2016-08-24,13.809976577758789
2016-08-25,13.878602027893066
2016-08-26,13.783947944641113
2016-08-29,13.885701179504395
2016-08-30,13.907004356384277
2016-08-31,14.048978805541992
2016-09-01,13.86913776397705
2016-09-02,13.918830871582031
2016-09-06,13.843104362487793
2016-09-07,13.899896621704102
2016-09-08,13.79814624786377
2016-09-09,13.49761962890625
2016-09-12,13.731890678405762
2016-09-13,13.585172653198242
2016-09-14,13.50235366821289
2016-09-15,13.563879013061523
2016-09-16,13.475348472595215
2016-09-19,13.671548843383789
2016-09-20,13.757678031921387
2016-09-21,13.858176231384277
2016-09-22,14.011299133300781
2016-09-23,13.769646644592285
2016-09-26,13.678727149963379
2016-09-27,13.850993156433105
2016-09-28,13.963451385498047
2016-09-29,13.762466430664062
2016-09-30,13.819890022277832
2016-10-03,13.743330955505371
2016-10-04,13.774434089660645
2016-10-05,13.784003257751465
2016-10-06,13.793573379516602
2016-10-07,13.793573379516602
2016-10-10,13.855781555175781
2016-10-11,13.755290985107422
2016-10-12,13.920379638671875
2016-10-13,13.872527122497559
2016-10-14,13.980196952819824
2016-10-17,13.951488494873047
2016-10-18,13.8916654586792
2016-10-19,13.913206100463867
2016-10-20,13.525599479675293
2016-10-21,13.365287780761719
2016-10-24,13.394001007080078
2016-10-25,13.358113288879395
2016-10-26,13.702653884887695
2016-10-27,13.525599479675293
2016-10-28,13.575843811035156
2016-10-31,13.66197395324707
2016-11-01,13.465781211853027
2016-11-02,13.413145065307617
2016-11-03,13.46817398071289
2016-11-04,13.398786544799805
2016-11-07,13.49210262298584
2016-11-08,13.645231246948242
2016-11-09,13.741780281066895
2016-11-10,13.833504676818848
2016-11-11,14.156956672668457
2016-11-14,14.325922966003418
2016-11-15,14.22695541381836
2016-11-16,14.29212760925293
2016-11-17,14.519024848937988
2016-11-18,14.66627025604248
2016-11-21,14.66385269165039
2016-11-22,14.786958694458008
2016-11-23,14.856959342956543
2016-11-25,14.975232124328613
2016-11-28,14.955924987792969
2016-11-29,15.045424461364746
2016-11-30,14.946250915527344
2016-12-01,15.0792875289917
2016-12-02,15.081709861755371
2016-12-05,15.137333869934082
2016-12-06,15.350198745727539
2016-12-07,15.478400230407715
2016-12-08,15.669495582580566
2016-12-09,15.727545738220215
2016-12-12,15.964590072631836
2016-12-13,15.979108810424805
2016-12-14,15.850912094116211
2016-12-15,15.959761619567871
2016-12-16,15.894454002380371
2016-12-19,15.991206169128418
2016-12-20,16.071027755737305
2016-12-21,16.13875389099121
2016-12-22,16.146005630493164
2016-12-23,16.129077911376953
2016-12-27,16.100051879882812
2016-12-28,16.061349868774414
2016-12-29,16.121826171875
2016-12-30,16.08796501159668
2017-01-03,16.131498336791992
2017-01-04,16.36612892150879
2017-01-05,16.286306381225586
2017-01-06,16.223421096801758
2017-01-09,15.95733642578125
2017-01-10,16.184711456298828
2017-01-11,16.254858016967773
2017-01-12,16.146005630493164
2017-01-13,16.235509872436523
2017-01-17,16.233095169067383
2017-01-18,16.24760627746582
2017-01-19,16.237926483154297
2017-01-20,16.160524368286133
2017-01-23,16.14118003845215
2017-01-24,16.286306381225586
2017-01-25,16.34678077697754
2017-01-26,16.43385887145996
2017-01-27,16.399993896484375
2017-01-30,16.2790470123291
2017-01-31,16.25727653503418
2017-02-01,16.23067283630371
2017-02-02,16.399993896484375
2017-02-03,16.416927337646484
2017-02-06,16.441120147705078
2017-02-07,16.453208923339844
2017-02-08,16.36612892150879
2017-02-09,16.516101837158203
2017-02-10,16.516101837158203
2017-02-13,16.598342895507812
2017-02-14,16.719284057617188
2017-02-15,16.9224796295166
2017-02-16,17.11597442626953
2017-02-17,17.067602157592773
2017-02-21,17.106307983398438
2017-02-22,17.2103214263916
2017-02-23,17.309492111206055
2017-02-24,17.299819946289062
2017-02-27,17.145008087158203
2017-02-28,17.178876876831055
2017-03-01,17.447368621826172
2017-03-02,17.176456451416016
2017-03-03,17.207901000976562
2017-03-06,17.161937713623047
2017-03-07,17.207901000976562
2017-03-08,17.20306396484375
2017-03-09,17.33367919921875
2017-03-10,17.454626083374023
2017-03-13,17.600021362304688
2017-03-14,17.563671112060547
2017-03-15,17.684829711914062
2017-03-16,17.583051681518555
2017-03-17,17.614564895629883
2017-03-20,17.488554000854492
2017-03-21,17.306804656982422
2017-03-22,17.163837432861328
2017-03-23,17.190488815307617
2017-03-24,17.064485549926758
2017-03-27,17.14202117919922
2017-03-28,17.185640335083008
2017-03-29,16.9869384765625
2017-03-30,17.139604568481445
2017-03-31,17.115371704101562
2017-04-03,16.885164260864258
2017-04-04,17.0039005279541
2017-04-05,16.84882164001465
2017-04-06,16.764001846313477
2017-04-07,16.630722045898438
2017-04-10,16.74219512939453
2017-04-11,16.76642417907715
2017-04-12,16.608917236328125
2017-04-13,16.475635528564453
2017-04-17,16.713111877441406
2017-04-18,16.65980339050293
2017-04-19,16.577415466308594
2017-04-20,16.536212921142578
2017-04-21,16.480484008789062
2017-04-24,16.68888282775879
2017-04-25,16.52894401550293
2017-04-26,16.5967960357666
2017-04-27,16.616178512573242
2017-04-28,16.47321128845215
2017-05-01,16.44413185119629
2017-05-02,16.34720802307129
2017-05-03,16.35447883605957
2017-05-04,16.385976791381836
2017-05-05,16.356897354125977
2017-05-08,16.189685821533203
2017-05-09,15.947366714477539
2017-05-10,16.066112518310547
2017-05-11,16.053993225097656
2017-05-12,16.032180786132812
2017-05-15,16.068531036376953
2017-05-16,16.10245704650879
2017-05-17,16.092758178710938
2017-05-18,16.209075927734375
2017-05-19,16.262392044067383
2017-05-22,16.398088455200195
2017-05-23,16.480484008789062
2017-05-24,16.46836280822754
2017-05-25,16.587099075317383
2017-05-26,16.550756454467773
2017-05-30,16.58952522277832
2017-05-31,16.717960357666016
2017-06-01,16.761573791503906
2017-06-02,16.744611740112305
2017-06-05,16.623456954956055
2017-06-06,16.415054321289062
2017-06-07,16.381132125854492
2017-06-08,16.54591178894043
2017-06-09,16.739765167236328
2017-06-12,16.77611541748047
2017-06-13,16.798131942749023
2017-06-14,16.9815673828125
2017-06-15,17.030488967895508
2017-06-16,17.162555694580078
2017-06-19,17.091638565063477
2017-06-20,16.962003707885742
2017-06-21,16.891071319580078
2017-06-22,16.746763229370117
2017-06-23,16.76144790649414
2017-06-26,16.84215545654297
2017-06-27,16.732093811035156
2017-06-28,16.969337463378906
2017-06-29,16.930206298828125
2017-06-30,16.917972564697266
2017-07-03,17.130765914916992
2017-07-05,16.95222282409668
2017-07-06,16.92776107788086
2017-07-07,16.9815673828125
2017-07-10,16.87639617919922
2017-07-11,16.89352035522461
2017-07-12,16.92776107788086
2017-07-13,16.988906860351562
2017-07-14,17.094078063964844
2017-07-17,16.944881439208984
2017-07-18,16.75410270690918
2017-07-19,16.969337463378906
2017-07-20,17.162555694580078
2017-07-21,17.262842178344727
2017-07-24,17.429162979125977
2017-07-25,17.659069061279297
2017-07-26,16.89352035522461
2017-07-27,16.749216079711914
2017-07-28,16.866609573364258
2017-07-31,16.869064331054688
2017-08-01,16.957107543945312
2017-08-02,16.9106388092041
2017-08-03,16.92531967163086
2017-08-04,16.785898208618164
2017-08-07,16.66605567932129
2017-08-08,16.41413688659668
2017-08-09,16.727203369140625
2017-08-10,16.763891220092773
2017-08-11,16.724750518798828
2017-08-14,16.9106388092041
2017-08-15,16.692956924438477
2017-08-16,16.685617446899414
2017-08-17,16.536428451538086
2017-08-18,16.463050842285156
2017-08-21,16.37989044189453
2017-08-22,16.438589096069336
2017-08-23,16.348093032836914
2017-08-24,16.37989044189453
2017-08-25,16.507081985473633
2017-08-28,16.31629753112793
2017-08-29,16.311403274536133
2017-08-30,16.108394622802734
2017-08-31,16.29917335510254
2017-09-01,16.21112823486328
2017-09-05,15.52139663696289
2017-09-06,15.577645301818848
2017-09-07,15.296374320983887
2017-09-08,15.77331829071045
2017-09-11,16.091278076171875
2017-09-12,16.130409240722656
2017-09-13,16.081491470336914
2017-09-14,15.995887756347656
2017-09-15,16.020349502563477
2017-09-18,15.949417114257812
2017-09-19,15.922454833984375
2017-09-20,15.981278419494629
2017-09-21,15.973928451538086
2017-09-22,16.013147354125977
2017-09-25,16.12099838256836
2017-09-26,16.299930572509766
2017-09-27,16.285221099853516
2017-09-28,16.356307983398438
2017-09-29,16.3587589263916
2017-10-02,16.508275985717773
2017-10-03,16.4862117767334
2017-10-04,16.572006225585938
2017-10-05,16.60141944885254
2017-10-06,16.562198638916016
2017-10-09,16.483762741088867
2017-10-10,16.51072120666504
2017-10-11,16.49357032775879
2017-10-12,16.48130989074707
2017-10-13,16.522979736328125
2017-10-16,16.719066619873047
2017-10-17,16.77789306640625
2017-10-18,16.856332778930664
2017-10-19,17.020557403564453
2017-10-20,17.189682006835938
2017-10-23,17.16762351989746
2017-10-24,17.187232971191406
2017-10-25,17.228897094726562
2017-10-26,17.29753303527832
2017-10-27,17.049968719482422
2017-10-30,16.851428985595703
2017-10-31,16.80976104736328
2017-11-01,16.799959182739258
2017-11-02,16.956830978393555
2017-11-03,16.973987579345703
2017-11-06,17.015655517578125
2017-11-07,16.920061111450195
2017-11-08,16.84162712097168
2017-11-09,16.831819534301758
2017-11-10,16.848981857299805
2017-11-13,16.699459075927734
2017-11-14,16.61367416381836
2017-11-15,16.692102432250977
2017-11-16,16.442094802856445
2017-11-17,16.432292938232422
2017-11-20,16.40777587890625
2017-11-21,16.422489166259766
2017-11-22,16.280319213867188
2017-11-24,16.223941802978516
2017-11-27,16.27051544189453
2017-11-28,16.471506118774414
2017-11-29,16.95159339904785
2017-11-30,17.10502815246582
2017-12-01,17.204011917114258
2017-12-04,17.26093864440918
2017-12-05,17.194110870361328
2017-12-06,17.251035690307617
2017-12-07,17.290630340576172
2017-12-08,17.421781539916992
2017-12-11,17.444053649902344
2017-12-12,17.57521629333496
2017-12-13,17.446535110473633
2017-12-14,17.38467025756836
2017-12-15,17.629655838012695
2017-12-18,17.458906173706055
2017-12-19,17.347545623779297
2017-12-20,17.50839614868164
2017-12-21,17.500978469848633
2017-12-22,17.54552459716797
2017-12-26,17.54552459716797
2017-12-27,17.585115432739258
2017-12-28,17.760818481445312
2017-12-29,17.73111915588379
2018-01-02,17.332693099975586
2018-01-03,17.189163208007812
2018-01-04,17.25845718383789
2018-01-05,17.186687469482422
2018-01-08,17.100072860717773
2018-01-09,17.023357391357422
2018-01-10,16.81548309326172
2018-01-11,16.978822708129883
2018-01-12,17.18421745300293
2018-01-16,17.179271697998047
2018-01-17,17.35001564025879
2018-01-18,17.327749252319336
2018-01-19,17.50345802307129
2018-01-22,17.728649139404297
2018-01-23,17.827632904052734
2018-01-24,17.76576805114746
2018-01-25,17.89692497253418
2018-01-26,17.84000587463379
2018-01-29,17.73854637145996
2018-01-30,17.71380043029785
2018-01-31,18.06025505065918
2018-02-01,18.171615600585938
2018-02-02,18.141916275024414
2018-02-05,17.595016479492188
2018-02-06,17.52324676513672
2018-02-07,17.354970932006836
2018-02-08,16.76846694946289
2018-02-09,16.83281135559082
2018-02-12,16.83281135559082
2018-02-13,16.88230323791504
2018-02-14,17.18173599243164
2018-02-15,17.25845718383789
2018-02-16,17.28072166442871
2018-02-20,17.00851058959961
2018-02-21,17.109973907470703
2018-02-22,17.018413543701172
2018-02-23,17.08523178100586
2018-02-26,17.342599868774414
2018-02-27,17.199064254760742
2018-02-28,16.92189598083496
2018-03-01,16.803115844726562
2018-03-02,16.88230323791504
2018-03-05,17.367341995239258
2018-03-06,17.451480865478516
2018-03-07,17.47870635986328
2018-03-08,17.446535110473633
2018-03-09,17.815261840820312
2018-03-12,17.971166610717773
2018-03-13,17.87198829650879
2018-03-14,17.686023712158203
2018-03-15,17.65131187438965
2018-03-16,17.68850326538086
2018-03-19,17.74801254272461
2018-03-20,17.867023468017578
2018-03-21,17.713294982910156
2018-03-22,17.65379524230957
2018-03-23,17.410802841186523
2018-03-26,17.78520393371582
2018-03-27,17.658754348754883
2018-03-28,18.00339698791504
2018-03-29,18.025714874267578
2018-04-02,17.735612869262695
2018-04-03,18.023239135742188
2018-04-04,18.16208839416504
2018-04-05,18.181922912597656
2018-04-06,17.9017391204834
2018-04-09,17.919097900390625
2018-04-10,18.013317108154297
2018-04-11,18.043066024780273
2018-04-12,18.15712547302246
2018-04-13,18.11745262145996
2018-04-16,18.432342529296875
2018-04-17,18.42243003845215
2018-04-18,18.37283706665039
2018-04-19,18.387714385986328
2018-04-20,18.531522750854492
2018-04-23,18.51912498474121
2018-04-24,18.427383422851562
2018-04-25,18.876171112060547
2018-04-26,18.739789962768555
2018-04-27,18.799304962158203
2018-04-30,18.48689079284668
2018-05-01,18.588552474975586
2018-05-02,18.330684661865234
2018-05-03,18.30341148376465
2018-05-04,18.55631446838379
2018-05-07,18.633176803588867
2018-05-08,18.677812576293945
2018-05-09,18.662935256958008
2018-05-10,18.876171112060547
2018-05-11,19.069570541381836
2018-05-14,18.8712158203125
2018-05-15,18.893526077270508
2018-05-16,18.955516815185547
2018-05-17,19.019983291625977
2018-05-18,18.975345611572266
2018-05-21,19.18113899230957
2018-05-22,19.08940315246582
2018-05-23,19.042293548583984
2018-05-24,19.047250747680664
2018-05-25,19.0224552154541
2018-05-29,18.667892456054688
2018-05-30,19.08196449279785
2018-05-31,18.960468292236328
2018-06-01,19.099323272705078
2018-06-04,19.240652084350586
2018-06-05,19.11419677734375
2018-06-06,19.290237426757812
2018-06-07,19.389415740966797
2018-06-08,19.541637420654297
2018-06-11,19.456796646118164
2018-06-12,19.214740753173828
2018-06-13,19.10244369506836
2018-06-14,18.822410583496094
2018-06-15,18.84241485595703
2018-06-18,18.572376251220703
2018-06-19,18.6973934173584
2018-06-20,18.557373046875
2018-06-21,18.362354278564453
2018-06-22,18.434860229492188
2018-06-25,18.4223575592041
2018-06-26,18.27984046936035
2018-06-27,17.967300415039062
2018-06-28,18.032310485839844
2018-06-29,18.104814529418945
2018-07-02,17.97479820251465
2018-07-03,18.044809341430664
2018-07-05,18.08980941772461
2018-07-06,18.11482048034668
2018-07-09,18.40735626220703
2018-07-10,18.457361221313477
2018-07-11,18.482362747192383
2018-07-12,18.349843978881836
2018-07-13,18.344844818115234
2018-07-16,18.607383728027344
2018-07-17,18.452362060546875
2018-07-18,18.657394409179688
2018-07-19,18.604883193969727
2018-07-20,18.662391662597656
2018-07-23,18.672386169433594
2018-07-24,18.572376251220703
2018-07-25,18.587377548217773
2018-07-26,19.027427673339844
2018-07-27,18.85491371154785
2018-07-30,18.84991455078125
2018-07-31,18.954917907714844
2018-08-01,18.96242332458496
2018-08-02,18.947423934936523
2018-08-03,18.99993133544922
2018-08-06,18.984926223754883
2018-08-07,18.86241912841797
2018-08-08,18.89992332458496
2018-08-09,19.047441482543945
2018-08-10,18.99493408203125
2018-08-13,18.997432708740234
2018-08-14,19.104944229125977
2018-08-15,19.12744903564453
2018-08-16,19.309972763061523
2018-08-17,19.362478256225586
2018-08-20,19.512500762939453
2018-08-21,19.52750015258789
2018-08-22,19.27996826171875
2018-08-23,19.414981842041016
2018-08-24,19.530000686645508
2018-08-27,19.582504272460938
2018-08-28,19.70751953125
2018-08-29,19.645015716552734
2018-08-30,19.53750228881836
2018-08-31,19.5675048828125
2018-09-04,19.692523956298828
2018-09-05,19.667518615722656
2018-09-06,19.695024490356445
2018-09-07,19.640010833740234
2018-09-10,19.5675048828125
2018-09-11,19.670019149780273
2018-09-12,19.64251136779785
2018-09-13,19.9250545501709
2018-09-14,20.110076904296875
2018-09-17,19.90254783630371
2018-09-18,19.912628173828125
2018-09-19,19.72356414794922
2018-09-20,19.877342224121094
2018-09-21,19.86725425720215
2018-09-24,19.70087432861328
2018-09-25,19.995820999145508
2018-09-26,19.89750862121582
2018-09-27,19.94792938232422
2018-09-28,20.14959716796875
2018-10-01,19.784067153930664
2018-10-02,19.9000244140625
2018-10-03,19.955490112304688
2018-10-04,19.988256454467773
2018-10-05,19.854652404785156
2018-10-08,19.927759170532227
2018-10-09,20.003381729125977
2018-10-10,19.423582077026367
2018-10-11,18.758056640625
2018-10-12,18.553863525390625
2018-10-15,18.513525009155273
2018-10-16,18.836206436157227
2018-10-17,18.80595588684082
2018-10-18,18.672340393066406
2018-10-19,18.637052536010742
2018-10-22,18.505970001220703
2018-10-23,18.200937271118164
2018-10-24,18.410173416137695
2018-10-25,18.682432174682617
2018-10-26,18.649658203125
2018-10-29,18.8084716796875
2018-10-30,18.9824161529541
2018-10-31,19.1336727142334
2018-11-01,19.098377227783203
2018-11-02,19.068134307861328
2018-11-05,19.272319793701172
2018-11-06,19.471473693847656
2018-11-07,19.794145584106445
2018-11-08,19.85969352722168
2018-11-09,19.766422271728516
2018-11-12,19.5168514251709
2018-11-13,19.4588680267334
2018-11-14,19.08829689025879
2018-11-15,19.456344604492188
2018-11-16,19.77649688720703
2018-11-19,19.799192428588867
2018-11-20,19.72356414794922
2018-11-21,19.658023834228516
2018-11-23,19.57230567932129
2018-11-26,19.753807067871094
2018-11-27,19.705514907836914
2018-11-28,19.992761611938477
2018-11-29,19.941925048828125
2018-11-30,20.025808334350586
2018-12-03,19.88344955444336
2018-12-04,19.479278564453125
2018-12-06,19.415721893310547
2018-12-07,19.250497817993164
2018-12-10,19.118318557739258
2018-12-11,19.039518356323242
2018-12-12,19.0929012298584
2018-12-13,19.103065490722656
2018-12-14,18.9912166595459
2018-12-17,18.576873779296875
2018-12-18,18.683639526367188
2018-12-19,18.57941246032715
2018-12-20,18.215909957885742
2018-12-21,18.10405921936035
2018-12-24,17.682086944580078
2018-12-26,18.32013511657715
2018-12-27,18.53620147705078
2018-12-28,18.548912048339844
2018-12-31,18.787858963012695
2019-01-02,18.409103393554688
2019-01-03,18.10405921936035
2019-01-04,18.383676528930664
2019-01-07,18.437057495117188
2019-01-08,18.302339553833008
2019-01-09,18.353178024291992
2019-01-10,18.55145263671875
2019-01-11,18.452316284179688
2019-01-14,18.615001678466797
2019-01-15,18.780231475830078
2019-01-16,19.036972045898438
2019-01-17,19.042055130004883
2019-01-18,19.23779296875
2019-01-22,18.98868179321289
2019-01-23,19.174245834350586
2019-01-24,18.98104476928711
2019-01-25,19.06493377685547
2019-01-28,19.09035301208496
2019-01-29,18.975967407226562
2019-01-30,19.588586807250977
2019-01-31,19.54537582397461
2019-02-01,19.758901596069336
2019-02-04,19.99530601501465
2019-02-05,20.244417190551758
2019-02-06,20.30542755126953
2019-02-07,20.549457550048828
2019-02-08,20.379140853881836
2019-02-11,20.39439582824707
2019-02-12,20.493534088134766
2019-02-13,20.71977996826172
2019-02-14,20.549457550048828
2019-02-15,20.69181251525879
2019-02-19,20.834163665771484
2019-02-20,20.994308471679688
2019-02-21,20.948551177978516
2019-02-22,20.984140396118164
2019-02-25,20.775693893432617
2019-02-26,20.910417556762695
2019-02-27,21.111234664916992
2019-02-28,21.266300201416016
2019-03-01,21.43915367126465
2019-03-04,21.329843521118164
2019-03-05,21.30951690673828
2019-03-06,21.123945236206055
2019-03-07,21.04006576538086
2019-03-08,21.047685623168945
2019-03-11,21.10614776611328
2019-03-12,21.200206756591797
2019-03-13,21.095800399780273
2019-03-14,21.228221893310547
