Date,JCI
2015-10-21,26.62869644165039
2015-10-22,27.433610916137695
2015-10-23,27.28591537475586
2015-10-26,27.02007484436035
2015-10-27,26.57699966430664
2015-10-28,26.74684715270996
2015-10-29,26.93885040283203
2015-10-30,26.9093017578125
2015-11-02,27.367151260375977
2015-11-03,27.389307022094727
2015-11-04,27.322837829589844
2015-11-05,27.26376724243164
2015-11-06,27.33760643005371
2015-11-09,27.152990341186523
2015-11-10,27.11606788635254
2015-11-11,27.573915481567383
2015-11-12,26.953615188598633
2015-11-13,26.074859619140625
2015-11-16,26.3702392578125
2015-11-17,26.20039176940918
2015-11-18,26.46623420715332
2015-11-19,26.45884132385254
2015-11-20,26.31854820251465
2015-11-23,26.074859619140625
2015-11-24,26.001001358032227
2015-11-25,26.030536651611328
2015-11-27,25.956701278686523
2015-11-30,26.074859619140625
2015-12-01,25.83854103088379
2015-12-02,25.173934936523438
2015-12-03,24.915477752685547
2015-12-04,25.077938079833984
2015-12-07,24.98194122314453
2015-12-08,24.538860321044922
2015-12-09,24.553634643554688
2015-12-10,24.3394775390625
2015-12-11,23.97025489807129
2015-12-14,23.460718154907227
2015-12-15,23.51241111755371
2015-12-16,23.793031692504883
2015-12-17,23.098873138427734
2015-12-18,22.77395248413086
2015-12-21,23.025033950805664
2015-12-22,23.445953369140625
2015-12-23,23.874256134033203
2015-12-24,23.704410552978516
2015-12-28,23.778257369995117
2015-12-29,24.110557556152344
2015-12-30,23.778257369995117
2015-12-31,23.549339294433594
2016-01-04,23.475494384765625
2016-01-05,23.194881439208984
2016-01-06,22.973337173461914
2016-01-07,22.389963150024414
2016-01-08,22.353036880493164
2016-01-11,22.360424041748047
2016-01-12,22.57457733154297
2016-01-13,22.01334571838379
2016-01-14,22.31611442565918
2016-01-15,22.36781120300293
2016-01-19,22.53765106201172
2016-01-20,22.16964340209961
2016-01-21,22.296031951904297
2016-01-22,22.74209976196289
2016-01-25,25.388776779174805
2016-01-26,25.262401580810547
2016-01-27,24.994752883911133
2016-01-28,24.890663146972656
2016-01-29,25.567203521728516
2016-02-01,25.336742401123047
2016-02-02,25.09139633178711
2016-02-03,25.48542594909668
2016-02-04,25.797670364379883
2016-02-05,26.00583839416504
2016-02-08,25.819978713989258
2016-02-09,25.76050567626953
2016-02-10,25.351608276367188
2016-02-11,24.71967315673828
2016-02-12,24.920400619506836
2016-02-16,25.42595100402832
2016-02-17,25.98353385925293
2016-02-18,25.648984909057617
2016-02-19,24.95757293701172
2016-02-22,25.403648376464844
2016-02-23,25.143436431884766
2016-02-24,25.574636459350586
2016-02-25,25.93149757385254
2016-02-26,26.32552146911621
2016-02-29,26.154525756835938
2016-03-01,26.779022216796875
2016-03-02,26.667503356933594
2016-03-03,26.853370666503906
2016-03-04,26.987194061279297
2016-03-07,27.009496688842773
2016-03-08,26.6080265045166
2016-03-09,26.756723403930664
2016-03-10,26.332965850830078
2016-03-11,26.97232437133789
2016-03-14,27.09127426147461
2016-03-15,26.831071853637695
2016-03-16,27.024364471435547
2016-03-17,27.26970100402832
2016-03-18,27.180490493774414
2016-03-21,27.14331817626953
2016-03-22,26.89054298400879
2016-03-23,26.555999755859375
2016-03-24,26.771596908569336
2016-03-28,26.89054298400879
2016-03-29,26.883108139038086
2016-03-30,27.22509765625
2016-03-31,27.29201316833496
2016-04-01,27.36635398864746
2016-04-04,27.14331817626953
2016-04-05,26.332965850830078
2016-04-06,26.19913101196289
2016-04-07,26.057886123657227
2016-04-08,26.332965850830078
2016-04-11,26.496522903442383
2016-04-12,26.741859436035156
2016-04-13,27.29201316833496
2016-04-14,27.5299072265625
2016-04-15,27.351486206054688
2016-04-18,27.470428466796875
2016-04-19,27.306869506835938
2016-04-20,27.407806396484375
2016-04-21,29.037614822387695
2016-04-22,29.29928970336914
2016-04-25,29.261905670166016
2016-04-26,29.486194610595703
2016-04-27,29.695524215698242
2016-04-28,29.456295013427734
2016-04-29,28.79838752746582
2016-05-02,28.64885139465332
2016-05-03,28.252622604370117
2016-05-04,27.90870475769043
2016-05-05,27.8414249420166
2016-05-06,28.155427932739258
2016-05-09,28.17037582397461
2016-05-10,28.618953704833984
2016-05-11,28.768478393554688
2016-05-12,28.932954788208008
2016-05-13,28.686233520507812
2016-05-16,30.07681655883789
2016-05-17,29.99457359313965
2016-05-18,30.05438232421875
2016-05-19,30.166528701782227
2016-05-20,30.74967384338379
2016-05-23,30.794525146484375
2016-05-24,31.661781311035156
2016-05-25,31.915973663330078
2016-05-26,31.871095657348633
2016-05-27,31.908491134643555
2016-05-31,31.863637924194336
2016-06-01,32.32716369628906
2016-06-02,32.4766731262207
2016-06-03,32.34211349487305
2016-06-06,32.386962890625
2016-06-07,32.461734771728516
2016-06-08,32.4766731262207
2016-06-09,32.663578033447266
2016-06-10,32.514060974121094
2016-06-13,32.37202072143555
2016-06-14,32.37202072143555
2016-06-15,32.18510437011719
2016-06-16,32.32716369628906
2016-06-17,32.1402473449707
2016-06-20,32.26734161376953
2016-06-21,32.28230667114258
2016-06-22,32.49910354614258
2016-06-23,32.87290954589844
2016-06-24,31.10105323791504
2016-06-27,30.069337844848633
2016-06-28,30.60763168334961
2016-06-29,31.17581558227539
2016-06-30,31.848676681518555
2016-07-01,32.058013916015625
2016-07-05,31.093584060668945
2016-07-06,31.071147918701172
2016-07-07,31.1982364654541
2016-07-08,31.975772857666016
2016-07-11,32.11781692504883
2016-07-12,32.22248840332031
2016-07-13,32.379486083984375
2016-07-14,32.40192413330078
2016-07-15,32.28977966308594
2016-07-18,32.259864807128906
2016-07-19,32.30473327636719
2016-07-20,32.47373580932617
2016-07-21,33.50286102294922
2016-07-22,34.374237060546875
2016-07-25,33.93103790283203
2016-07-26,34.23903274536133
2016-07-27,34.35920715332031
2016-07-28,34.111328125
2016-07-29,34.23151397705078
2016-08-01,34.374237060546875
2016-08-02,33.810855865478516
2016-08-03,33.93920135498047
2016-08-04,33.6900520324707
2016-08-05,34.21857452392578
2016-08-08,34.105316162109375
2016-08-09,33.77309036254883
2016-08-10,33.735347747802734
2016-08-11,33.59189987182617
2016-08-12,33.078460693359375
2016-08-15,33.335166931152344
2016-08-16,33.19172668457031
2016-08-17,33.357818603515625
2016-08-18,33.90900421142578
2016-08-19,33.94675064086914
2016-08-22,33.4786262512207
2016-08-23,34.06756591796875
2016-08-24,33.350276947021484
2016-08-25,33.312522888183594
2016-08-26,32.99540328979492
2016-08-29,33.43333435058594
2016-08-30,33.2219352722168
2016-08-31,32.98030090332031
2016-09-01,33.98451232910156
2016-09-02,34.42243576049805
2016-09-06,35.260154724121094
2016-09-07,34.048770904541016
2016-09-08,34.510250091552734
2016-09-09,32.95275115966797
2016-09-12,33.24116516113281
2016-09-13,32.33982849121094
2016-09-14,32.10908889770508
2016-09-15,31.928829193115234
2016-09-16,32.12351989746094
2016-09-19,31.87114906311035
2016-09-20,31.683658599853516
2016-09-21,32.12351989746094
2016-09-22,32.419158935546875
2016-09-23,32.008140563964844
2016-09-26,31.936044692993164
2016-09-27,32.43357849121094
2016-09-28,33.32048797607422
2016-09-29,33.10416030883789
2016-09-30,33.55122375488281
2016-10-03,33.41421890258789
2016-10-04,32.78689956665039
2016-10-05,33.13302230834961
2016-10-06,32.91669845581055
2016-10-07,32.6571044921875
2016-10-10,32.26051712036133
2016-10-11,31.899988174438477
2016-10-12,31.863933563232422
2016-10-13,31.35919952392578
2016-10-14,31.640398025512695
2016-10-17,31.539474487304688
2016-10-18,31.705307006835938
2016-10-19,32.00093460083008
2016-10-20,31.863933563232422
2016-10-21,31.770200729370117
2016-10-24,32.008140563964844
2016-10-25,31.662029266357422
2016-10-26,31.791828155517578
2016-10-27,31.73413848876953
2016-10-28,31.553874969482422
2016-10-31,32.571739196777344
2016-11-01,33.33110427856445
2016-11-02,33.4037971496582
2016-11-03,32.96757507324219
2016-11-04,33.024131774902344
2016-11-07,33.58153533935547
2016-11-08,35.496089935302734
2016-11-09,35.415306091308594
2016-11-10,36.554359436035156
2016-11-11,35.67381286621094
2016-11-14,35.60110855102539
2016-11-15,35.94847869873047
2016-11-16,35.95656204223633
2016-11-17,36.14235305786133
2016-11-18,36.11812210083008
2016-11-21,36.23122024536133
2016-11-22,36.554359436035156
2016-11-23,36.84516525268555
2016-11-25,37.07135009765625
2016-11-28,36.32817459106445
2016-11-29,36.65937042236328
2016-11-30,36.33623123168945
2016-12-01,36.942100524902344
2016-12-02,36.61089324951172
2016-12-05,36.053504943847656
2016-12-06,35.62534713745117
2016-12-07,35.76267623901367
2016-12-08,35.261817932128906
2016-12-09,35.32644271850586
2016-12-12,35.25332260131836
2016-12-13,35.293941497802734
2016-12-14,34.92833709716797
2016-12-15,34.46522521972656
2016-12-16,34.18898391723633
2016-12-19,34.375858306884766
2016-12-20,34.83083724975586
2016-12-21,34.78209686279297
2016-12-22,34.61958694458008
2016-12-23,34.53021240234375
2016-12-27,34.42459487915039
2016-12-28,34.01023483276367
2016-12-29,33.86399841308594
2016-12-30,33.46586990356445
2017-01-03,34.47333908081055
2017-01-04,34.5220947265625
2017-01-05,34.075233459472656
2017-01-06,34.76585006713867
2017-01-09,34.61146545410156
2017-01-10,35.43206024169922
2017-01-11,35.813941955566406
2017-01-12,35.57831954956055
2017-01-13,35.472694396972656
2017-01-17,35.02582931518555
2017-01-18,35.009586334228516
2017-01-19,34.83083724975586
2017-01-20,34.8552131652832
2017-01-23,35.13145065307617
2017-01-24,35.708309173583984
2017-01-25,35.90330123901367
2017-01-26,35.992671966552734
2017-01-27,35.52956008911133
2017-01-30,35.56205749511719
2017-01-31,35.73267364501953
2017-02-01,34.53021240234375
2017-02-02,34.36772155761719
2017-02-03,34.66022491455078
2017-02-06,34.36772155761719
2017-02-07,33.49837112426758
2017-02-08,33.31963348388672
2017-02-09,33.563377380371094
2017-02-10,34.002113342285156
2017-02-13,33.92085647583008
2017-02-14,33.70962142944336
2017-02-15,33.81523513793945
2017-02-16,33.86399841308594
2017-02-17,34.050865173339844
2017-02-21,34.63584518432617
2017-02-22,34.2620964050293
2017-02-23,33.70962142944336
2017-02-24,33.97773361206055
2017-02-27,34.3189697265625
2017-02-28,34.075233459472656
2017-03-01,34.67646789550781
2017-03-02,34.34334945678711
2017-03-03,34.172725677490234
2017-03-06,33.92898178100586
2017-03-07,33.69336700439453
2017-03-08,33.425254821777344
2017-03-09,33.16526794433594
2017-03-10,33.49837112426758
2017-03-13,33.50650405883789
2017-03-14,33.222129821777344
2017-03-15,34.067108154296875
2017-03-16,33.93710708618164
2017-03-17,34.099609375
2017-03-20,34.54914855957031
2017-03-21,33.821712493896484
2017-03-22,34.17317199707031
2017-03-23,33.91979217529297
2017-03-24,33.69095230102539
2017-03-27,33.805355072021484
2017-03-28,34.1159553527832
2017-03-29,34.532798767089844
2017-03-30,34.442893981933594
2017-03-31,34.426544189453125
2017-04-03,33.65005874633789
2017-04-04,33.756324768066406
2017-04-05,33.49477005004883
2017-04-06,33.65825271606445
2017-04-07,33.50294494628906
2017-04-10,33.60919189453125
2017-04-11,33.69095230102539
2017-04-12,33.42938232421875
2017-04-13,33.18418884277344
2017-04-17,33.584678649902344
2017-04-18,33.79718017578125
2017-04-19,33.73997116088867
2017-04-20,34.1077766418457
2017-04-21,34.36115264892578
2017-04-24,35.07224655151367
2017-04-25,35.30929183959961
2017-04-26,35.18667221069336
2017-04-27,34.45924377441406
2017-04-28,33.97700881958008
2017-05-01,33.9279670715332
2017-05-02,33.88710021972656
2017-05-03,34.009708404541016
2017-05-04,33.89527130126953
2017-05-05,34.30394744873047
2017-05-08,34.344818115234375
2017-05-09,34.336631774902344
2017-05-10,34.663578033447266
2017-05-11,34.254905700683594
2017-05-12,34.36115264892578
2017-05-15,34.6962776184082
2017-05-16,34.385677337646484
2017-05-17,33.78085708618164
2017-05-18,34.140480041503906
2017-05-19,34.81886672973633
2017-05-22,34.851566314697266
2017-05-23,34.3121223449707
2017-05-24,34.344818115234375
2017-05-25,34.45924377441406
2017-05-26,34.35298538208008
2017-05-30,34.3121223449707
2017-05-31,34.132301330566406
2017-06-01,34.475582122802734
2017-06-02,34.532798767089844
2017-06-05,34.36115264892578
2017-06-06,33.72364044189453
2017-06-07,33.64189147949219
2017-06-08,33.731807708740234
2017-06-09,34.385677337646484
2017-06-12,33.89527130126953
2017-06-13,34.26307678222656
2017-06-14,34.21402359008789
2017-06-15,34.2794303894043
2017-06-16,34.21402359008789
2017-06-19,34.76983642578125
2017-06-20,34.336631774902344
2017-06-21,33.878929138183594
2017-06-22,34.18134307861328
2017-06-23,34.18134307861328
2017-06-26,34.78981399536133
2017-06-27,34.65825653076172
2017-06-28,35.25849533081055
2017-06-29,34.987159729003906
2017-06-30,35.6531982421875
2017-07-03,35.562740325927734
2017-07-05,35.82585525512695
2017-07-06,35.398284912109375
2017-07-07,35.488731384277344
2017-07-10,35.66963195800781
2017-07-11,35.42294692993164
2017-07-12,35.68608093261719
2017-07-13,35.809417724609375
2017-07-14,36.072532653808594
2017-07-17,36.25343322753906
2017-07-18,36.1794319152832
2017-07-19,36.30278015136719
2017-07-20,36.2698860168457
2017-07-21,36.33565902709961
2017-07-24,36.1794319152832
2017-07-25,36.32744216918945
2017-07-26,35.620296478271484
2017-07-27,33.00550842285156
2017-07-28,32.594383239746094
2017-07-31,32.02702331542969
2017-08-01,31.86256980895996
2017-08-02,32.37236404418945
2017-08-03,32.446372985839844
2017-08-04,32.20792007446289
2017-08-07,32.70948791503906
2017-08-08,32.56972122192383
2017-08-09,32.43815231323242
2017-08-10,31.977678298950195
2017-08-11,31.796791076660156
2017-08-14,31.780349731445312
2017-08-15,31.106098175048828
2017-08-16,30.875864028930664
2017-08-17,30.333168029785156
2017-08-18,30.464725494384766
2017-08-21,31.467893600463867
2017-08-22,31.755672454833984
2017-08-23,31.70634651184082
2017-08-24,31.73100471496582
2017-08-25,31.92835235595703
2017-08-28,31.93657875061035
2017-08-29,31.86256980895996
2017-08-30,32.183250427246094
2017-08-31,32.55327606201172
2017-09-01,32.799949645996094
2017-09-05,32.89039993286133
2017-09-06,32.57793426513672
2017-09-07,32.240806579589844
2017-09-08,32.199703216552734
2017-09-11,32.39704513549805
2017-09-12,32.89039993286133
2017-09-13,32.808170318603516
2017-09-14,32.97262191772461
2017-09-15,32.734169006347656
2017-09-18,32.536827087402344
2017-09-19,32.10102081298828
2017-09-20,32.68482208251953
2017-09-21,32.87395095825195
2017-09-22,33.00634002685547
2017-09-25,33.1966552734375
2017-09-26,33.87513732910156
2017-09-27,33.469703674316406
2017-09-28,33.14702224731445
2017-09-29,33.337310791015625
2017-10-02,33.469703674316406
2017-10-03,33.48625183105469
2017-10-04,33.88341522216797
2017-10-05,34.09028244018555
2017-10-06,33.98271179199219
2017-10-09,33.59382629394531
2017-10-10,34.33023452758789
2017-10-11,34.21438217163086
2017-10-12,34.247493743896484
2017-10-13,34.49571990966797
2017-10-16,34.54536056518555
2017-10-17,34.09028244018555
2017-10-18,33.643463134765625
2017-10-19,34.123374938964844
2017-10-20,34.43779373168945
2017-10-23,34.429534912109375
2017-10-24,34.7191276550293
2017-10-25,34.09028244018555
2017-10-26,34.892887115478516
2017-10-27,35.091468811035156
2017-10-30,34.8680534362793
2017-10-31,34.247493743896484
2017-11-01,34.09028244018555
2017-11-02,33.63518524169922
2017-11-03,33.66001510620117
2017-11-06,33.99925231933594
2017-11-07,33.9165153503418
2017-11-08,33.92478942871094
2017-11-09,31.864486694335938
2017-11-10,30.55713653564453
2017-11-13,29.78761863708496
2017-11-14,29.69659996032715
2017-11-15,29.56421661376953
2017-11-16,29.90345573425293
2017-11-17,30.110321044921875
2017-11-20,29.837265014648438
2017-11-21,29.78761863708496
2017-11-22,30.4412899017334
2017-11-24,30.54058074951172
2017-11-27,30.689516067504883
2017-11-28,31.790000915527344
2017-11-29,31.51695442199707
2017-11-30,31.144607543945312
2017-12-01,30.962575912475586
2017-12-04,30.970857620239258
2017-12-05,30.722618103027344
2017-12-06,30.813634872436523
2017-12-07,30.91293716430664
2017-12-08,30.954303741455078
2017-12-11,31.20252799987793
2017-12-12,31.649343490600586
2017-12-13,31.16115379333496
2017-12-14,30.954303741455078
2017-12-15,31.045948028564453
2017-12-18,31.254268646240234
2017-12-19,31.212594985961914
2017-12-20,31.370914459228516
2017-12-21,31.66254997253418
2017-12-22,31.754188537597656
2017-12-26,31.57923126220703
2017-12-27,31.595884323120117
2017-12-28,31.812532424926758
2017-12-29,31.754188537597656
2018-01-02,31.85418128967285
2018-01-03,32.462440490722656
2018-01-04,33.20401382446289
2018-01-05,32.01249694824219
2018-01-08,32.445770263671875
2018-01-09,32.28746795654297
2018-01-10,32.5457649230957
2018-01-11,32.96238327026367
2018-01-12,33.162349700927734
2018-01-16,33.470645904541016
2018-01-17,32.937374114990234
2018-01-18,32.737396240234375
2018-01-19,32.412445068359375
2018-01-22,32.66240692138672
2018-01-23,33.720611572265625
2018-01-24,33.82892608642578
2018-01-25,33.987239837646484
2018-01-26,34.52050018310547
2018-01-29,33.7122688293457
2018-01-30,33.195682525634766
2018-01-31,32.60409164428711
2018-02-01,33.17067337036133
2018-02-02,32.937374114990234
2018-02-05,31.262598037719727
2018-02-06,31.345916748046875
2018-02-07,31.329259872436523
2018-02-08,30.454360961914062
2018-02-09,30.237733840942383
2018-02-12,31.170936584472656
2018-02-13,31.154272079467773
2018-02-14,31.254268646240234
2018-02-15,31.82085418701172
2018-02-16,32.01249694824219
2018-02-20,31.554218292236328
2018-02-21,31.537555694580078
2018-02-22,31.645877838134766
2018-02-23,32.34579086303711
2018-02-26,32.27912902832031
2018-02-27,31.679216384887695
2018-02-28,30.720991134643555
2018-03-01,29.912771224975586
2018-03-02,30.221059799194336
2018-03-05,30.762659072875977
2018-03-06,31.154272079467773
2018-03-07,30.88764190673828
2018-03-08,31.3542423248291
2018-03-09,32.11248779296875
2018-03-12,32.24579620361328
2018-03-13,32.39577865600586
2018-03-14,31.01262664794922
2018-03-15,30.87099266052246
2018-03-16,30.795461654663086
2018-03-19,30.552112579345703
2018-03-20,30.082210540771484
2018-03-21,30.4849853515625
2018-03-22,29.78852653503418
2018-03-23,28.8067626953125
2018-03-26,29.318613052368164
2018-03-27,28.798372268676758
2018-03-28,28.77320098876953
2018-03-29,29.570358276367188
2018-04-02,28.471115112304688
2018-04-03,28.890670776367188
2018-04-04,29.368974685668945
2018-04-05,29.033323287963867
2018-04-06,28.227767944335938
2018-04-09,27.908906936645508
2018-04-10,28.29490852355957
2018-04-11,28.78158187866211
2018-04-12,28.706058502197266
2018-04-13,28.596981048583984
2018-04-16,29.117231369018555
2018-04-17,28.77320098876953
2018-04-18,28.899063110351562
2018-04-19,28.538238525390625
2018-04-20,28.756425857543945
2018-04-23,28.655731201171875
2018-04-24,27.917301177978516
2018-04-25,28.353639602661133
2018-04-26,28.815153121948242
2018-04-27,28.924243927001953
2018-04-30,28.420766830444336
2018-05-01,30.157730102539062
2018-05-02,29.62909698486328
2018-05-03,29.696224212646484
2018-05-04,30.417863845825195
2018-05-07,30.75350570678711
2018-05-08,30.451427459716797
2018-05-09,30.434635162353516
2018-05-10,30.812240600585938
2018-05-11,30.459810256958008
2018-05-14,30.610855102539062
2018-05-15,30.434635162353516
2018-05-16,30.560508728027344
2018-05-17,30.636028289794922
2018-05-18,30.16613006591797
2018-05-21,29.98151969909668
2018-05-22,29.52838897705078
2018-05-23,28.714466094970703
2018-05-24,28.882278442382812
2018-05-25,29.066884994506836
2018-05-29,28.5801944732666
2018-05-30,28.873891830444336
2018-05-31,28.16063690185547
2018-06-01,28.303293228149414
2018-06-04,28.596981048583984
2018-06-05,28.957799911499023
2018-06-06,29.008150100708008
2018-06-07,29.318613052368164
2018-06-08,29.486438751220703
2018-06-11,29.44448471069336
2018-06-12,29.52838897705078
2018-06-13,29.30183219909668
2018-06-14,29.276662826538086
2018-06-15,29.402524948120117
2018-06-18,28.982975006103516
2018-06-19,28.94940948486328
2018-06-20,29.578752517700195
2018-06-21,28.8067626953125
2018-06-22,28.73912239074707
2018-06-25,29.051963806152344
2018-06-26,28.882856369018555
2018-06-27,28.350181579589844
2018-06-28,28.147258758544922
2018-06-29,28.282543182373047
2018-07-02,28.172626495361328
2018-07-03,28.434734344482422
2018-07-05,28.933595657348633
2018-07-06,29.28870391845703
2018-07-09,29.559274673461914
2018-07-10,29.48317527770996
2018-07-11,28.882856369018555
2018-07-12,29.373262405395508
2018-07-13,29.694549560546875
2018-07-16,29.390169143676758
2018-07-17,29.855207443237305
2018-07-18,29.94821548461914
2018-07-19,30.311779022216797
2018-07-20,30.556983947753906
2018-07-23,30.066585540771484
2018-07-24,30.032764434814453
2018-07-25,29.982030868530273
2018-07-26,30.201866149902344
2018-07-27,30.489341735839844
2018-07-30,30.827545166015625
2018-07-31,31.715343475341797
2018-08-01,31.85907554626465
2018-08-02,31.96900749206543
2018-08-03,32.07891082763672
2018-08-06,31.867521286010742
2018-08-07,32.01127624511719
2018-08-08,31.554685592651367
2018-08-09,31.563156127929688
2018-08-10,31.1995792388916
2018-08-13,30.988195419311523
2018-08-14,31.27567481994629
2018-08-15,31.749162673950195
2018-08-16,31.808349609375
2018-08-17,32.34101104736328
2018-08-20,32.75531768798828
2018-08-21,33.829132080078125
2018-08-22,33.49092483520508
2018-08-23,33.093528747558594
2018-08-24,33.15271759033203
2018-08-27,33.58393859863281
2018-08-28,32.91596984863281
2018-08-29,32.4847526550293
2018-08-30,31.833707809448242
2018-08-31,31.93516731262207
2018-09-04,31.93516731262207
2018-09-05,32.357933044433594
2018-09-06,32.831424713134766
2018-09-07,32.38330078125
2018-09-10,32.46784591674805
2018-09-11,31.79143524169922
2018-09-12,31.766067504882812
2018-09-13,32.07891082763672
2018-09-14,32.1296501159668
2018-09-17,31.495500564575195
2018-09-18,31.377132415771484
2018-09-19,31.28412437438965
2018-09-20,31.59696388244629
2018-09-21,31.46924591064453
2018-09-24,30.85621452331543
2018-09-25,30.46455192565918
2018-09-26,30.379413604736328
2018-09-27,30.268726348876953
2018-09-28,29.80043601989746
2018-10-01,29.953689575195312
2018-10-02,30.285749435424805
2018-10-03,30.473068237304688
2018-10-04,30.966903686523438
2018-10-05,30.915809631347656
2018-10-08,31.086109161376953
2018-10-09,29.808931350708008
2018-10-10,29.12778091430664
2018-10-11,28.71909523010254
2018-10-12,28.063488006591797
2018-10-15,28.225261688232422
2018-10-16,28.940475463867188
2018-10-17,28.829788208007812
2018-10-18,28.259321212768555
2018-10-19,28.037946701049805
2018-10-22,27.808053970336914
2018-10-23,27.739946365356445
2018-10-24,26.709699630737305
2018-10-25,27.331249237060547
2018-10-26,26.667123794555664
2018-10-29,26.633068084716797
2018-10-30,27.08432960510254
2018-10-31,27.22055435180664
2018-11-01,28.38703727722168
2018-11-02,27.67182731628418
2018-11-05,28.165664672851562
2018-11-06,28.318920135498047
2018-11-07,28.438129425048828
2018-11-08,29.357677459716797
2018-11-09,29.246984481811523
2018-11-12,29.110759735107422
2018-11-13,29.613107681274414
2018-11-14,28.44664192199707
2018-11-15,28.54029655456543
2018-11-16,28.472179412841797
2018-11-19,28.48069953918457
2018-11-20,28.38703727722168
2018-11-21,28.310405731201172
2018-11-23,28.429603576660156
2018-11-26,28.761667251586914
2018-11-27,28.523269653320312
2018-11-28,28.948978424072266
2018-11-29,29.17888069152832
2018-11-30,29.613107681274414
2018-12-03,29.8344783782959
2018-12-04,28.855327606201172
2018-12-06,28.429603576660156
2018-12-07,27.808053970336914
2018-12-10,27.544113159179688
2018-12-11,27.441940307617188
2018-12-12,27.756967544555664
2018-12-13,27.36530303955078
2018-12-14,27.442554473876953
2018-12-17,26.661428451538086
2018-12-18,27.28805160522461
2018-12-19,26.46400260925293
2018-12-20,26.172155380249023
2018-12-21,25.296600341796875
2018-12-24,24.47254753112793
2018-12-26,25.528362274169922
2018-12-27,25.50261116027832
2018-12-28,25.41677474975586
2018-12-31,25.45111083984375
2019-01-02,26.18073272705078
2019-01-03,25.760129928588867
2019-01-04,26.790185928344727
2019-01-07,27.22796058654785
2019-01-08,27.416812896728516
2019-01-09,27.442554473876953
2019-01-10,27.365304946899414
2019-01-11,27.622821807861328
2019-01-14,27.78590965270996
2019-01-15,27.219383239746094
2019-01-16,27.185041427612305
2019-01-17,27.691490173339844
2019-01-18,28.09493064880371
2019-01-22,27.940425872802734
2019-01-23,27.50265121459961
2019-01-24,27.7000732421875
2019-01-25,28.077770233154297
2019-01-28,28.060596466064453
2019-01-29,28.17218780517578
2019-01-30,28.403953552246094
2019-01-31,28.987655639648438
2019-02-01,28.54129409790039
2019-02-04,29.030567169189453
2019-02-05,29.21941566467285
2019-02-06,29.288087844848633
2019-02-07,29.090660095214844
2019-02-08,29.185073852539062
2019-02-11,29.24517059326172
2019-02-12,29.708696365356445
2019-02-13,29.897544860839844
2019-02-14,29.743022918701172
2019-02-15,30.129304885864258
2019-02-19,29.96620750427246
2019-02-20,30.412574768066406
2019-02-21,30.54991340637207
2019-02-22,30.70442008972168
2019-02-25,30.75592613220215
2019-02-26,30.54133415222168
2019-02-27,30.481239318847656
2019-02-28,30.275232315063477
2019-03-01,30.292400360107422
2019-03-04,30.309572219848633
2019-03-05,30.240886688232422
2019-03-06,30.18081283569336
2019-03-07,30.618574142456055
2019-03-08,30.798845291137695
2019-03-11,31.02202606201172
2019-03-12,30.97910499572754
2019-03-13,31.13361358642578
2019-03-14,30.91044044494629
