Date,IBKR
2016-01-20,7.781299591064453
2016-01-21,7.43691349029541
2016-01-22,7.7161455154418945
2016-01-25,7.399682521820068
2016-01-26,7.369431495666504
2016-01-27,7.439239501953125
2016-01-28,7.320566654205322
2016-01-29,7.509047508239746
2016-02-01,7.5858378410339355
2016-02-02,7.408989429473877
2016-02-03,7.3950276374816895
2016-02-04,7.362450122833252
2016-02-05,7.211197853088379
2016-02-08,6.999447345733643
2016-02-09,7.1367387771606445
2016-02-10,7.204219818115234
2016-02-11,7.080889701843262
2016-02-12,7.166987419128418
2016-02-16,7.406662464141846
2016-02-17,7.683568000793457
2016-02-18,7.648662090301514
2016-02-19,7.7789716720581055
2016-02-22,7.899975299835205
2016-02-23,7.830164909362793
2016-02-24,7.783628940582275
2016-02-25,7.983745574951172
2016-02-26,8.15644359588623
2016-02-29,7.974404811859131
2016-03-01,8.322138786315918
2016-03-02,8.312804222106934
2016-03-03,8.665201187133789
2016-03-04,8.85890007019043
2016-03-07,9.052597045898438
2016-03-08,8.935912132263184
2016-03-09,8.828563690185547
2016-03-10,8.891572952270508
2016-03-11,9.113274574279785
2016-03-14,9.068939208984375
2016-03-15,8.865900993347168
2016-03-16,8.844894409179688
2016-03-17,8.905573844909668
2016-03-18,9.110943794250488
2016-03-21,9.031599044799805
2016-03-22,9.064268112182617
2016-03-23,8.90090560913086
2016-03-24,8.966254234313965
2016-03-28,9.008258819580078
2016-03-29,9.120279312133789
2016-03-30,9.152952194213867
2016-03-31,9.176289558410645
2016-04-01,9.33498477935791
2016-04-04,9.162284851074219
2016-04-05,8.973255157470703
2016-04-06,9.141282081604004
2016-04-07,8.830894470214844
2016-04-08,8.781888008117676
2016-04-11,8.903243064880371
2016-04-12,9.001256942749023
2016-04-13,9.344317436218262
2016-04-14,9.23696517944336
2016-04-15,9.19262409210205
2016-04-18,9.372323036193848
2016-04-19,9.320979118347168
2016-04-20,9.393326759338379
2016-04-21,9.344317436218262
2016-04-22,9.37465763092041
2016-04-25,9.208961486816406
2016-04-26,9.332653999328613
2016-04-27,9.281305313110352
2016-04-28,9.01059341430664
2016-04-29,8.868231773376465
2016-05-02,9.047934532165527
2016-05-03,8.786556243896484
2016-05-04,8.618524551391602
2016-05-05,8.581188201904297
2016-05-06,8.616189956665039
2016-05-09,8.592853546142578
2016-05-10,8.711873054504395
2016-05-11,8.625521659851074
2016-05-12,8.59518814086914
2016-05-13,8.387478828430176
2016-05-16,8.373479843139648
2016-05-17,8.382817268371582
2016-05-18,8.723542213439941
2016-05-19,8.569514274597168
2016-05-20,8.784219741821289
2016-05-23,8.784219741821289
2016-05-24,9.10161018371582
2016-05-25,9.285975456237793
2016-05-26,9.206625938415527
2016-05-27,9.361045837402344
2016-05-31,9.400821685791016
2016-06-01,9.35637092590332
2016-06-02,9.382104873657227
2016-06-03,9.166853904724121
2016-06-06,9.400821685791016
2016-06-07,9.410179138183594
2016-06-08,9.417198181152344
2016-06-09,9.35637092590332
2016-06-10,9.129419326782227
2016-06-13,8.84865665435791
2016-06-14,8.633403778076172
2016-06-15,8.717635154724121
2016-06-16,8.591292381286621
2016-06-17,8.521103858947754
2016-06-20,8.584271430969238
2016-06-21,8.50472354888916
2016-06-22,8.577255249023438
2016-06-23,8.804205894470215
2016-06-24,8.319891929626465
2016-06-27,7.90576696395874
2016-06-28,8.025091171264648
2016-06-29,8.249698638916016
2016-06-30,8.282458305358887
2016-07-01,8.200566291809082
2016-07-05,7.966598033905029
2016-07-06,7.9736175537109375
2016-07-07,8.149093627929688
2016-07-08,8.280117988586426
2016-07-11,8.397102355957031
2016-07-12,8.584271430969238
2016-07-13,8.50004768371582
2016-07-14,8.54683780670166
2016-07-15,8.598311424255371
2016-07-18,8.638087272644043
2016-07-19,8.726994514465332
2016-07-20,8.135055541992188
2016-07-21,8.076560020446777
2016-07-22,8.160792350769043
2016-07-25,8.135055541992188
2016-07-26,8.130377769470215
2016-07-27,8.191208839416504
2016-07-28,8.221623420715332
2016-07-29,8.151432037353516
2016-08-01,8.219285011291504
2016-08-02,8.011052131652832
2016-08-03,8.146750450134277
2016-08-04,8.146750450134277
2016-08-05,8.453251838684082
2016-08-08,8.378382682800293
2016-08-09,8.30117130279541
2016-08-10,8.184188842773438
2016-08-11,8.252038955688477
2016-08-12,8.31286907196045
2016-08-15,8.39241886138916
2016-08-16,8.30117130279541
2016-08-17,8.284795761108398
2016-08-18,8.247359275817871
2016-08-19,8.238000869750977
2016-08-22,8.174830436706543
2016-08-23,8.238000869750977
2016-08-24,8.202909469604492
2016-08-25,8.102300643920898
2016-08-26,8.261397361755371
2016-08-29,8.394760131835938
2016-08-30,8.48861026763916
2016-08-31,8.418222427368164
2016-09-01,8.24460220336914
2016-09-02,8.289179801940918
2016-09-06,8.253990173339844
2016-09-07,8.303258895874023
2016-09-08,8.331411361694336
2016-09-09,8.289179801940918
2016-09-12,8.39710807800293
2016-09-13,8.230525016784668
2016-09-14,8.249295234680176
2016-09-15,8.35018253326416
2016-09-16,8.251640319824219
2016-09-19,8.354873657226562
2016-09-20,8.364262580871582
2016-09-21,8.45576286315918
2016-09-22,8.535531997680664
2016-09-23,8.497993469238281
2016-09-26,8.296219825744629
2016-09-27,8.317337036132812
2016-09-28,8.39710807800293
2016-09-29,8.225833892822266
2016-09-30,8.275102615356445
2016-10-03,8.357222557067871
2016-10-04,8.509724617004395
2016-10-05,8.777192115783691
2016-10-06,8.732613563537598
2016-10-07,8.695075988769531
2016-10-10,8.741998672485352
2016-10-11,8.636419296264648
2016-10-12,8.60591983795166
2016-10-13,8.474530220031738
2016-10-14,8.427607536315918
2016-10-17,8.261024475097656
2016-10-18,8.371298789978027
2016-10-19,8.073328018188477
2016-10-20,7.984172821044922
2016-10-21,8.01232624053955
2016-10-24,7.9794793128967285
2016-10-25,7.887978553771973
2016-10-26,7.848093032836914
2016-10-27,7.822280406951904
2016-10-28,7.822280406951904
2016-10-31,7.7870869636535645
2016-11-01,7.660394668579102
2016-11-02,7.575931549072266
2016-11-03,7.550121784210205
2016-11-04,7.559507369995117
2016-11-07,7.794129371643066
2016-11-08,7.798819541931152
2016-11-09,8.089752197265625
2016-11-10,8.514413833618164
2016-11-11,8.655187606811523
2016-11-14,8.934389114379883
2016-11-15,8.941428184509277
2016-11-16,8.91796588897705
2016-11-17,9.011816024780273
2016-11-18,8.92265796661377
2016-11-21,8.880426406860352
2016-11-22,8.85227108001709
2016-11-23,8.906234741210938
2016-11-25,8.859312057495117
2016-11-28,8.62703800201416
2016-11-29,8.636442184448242
2016-11-30,8.638798713684082
2016-12-01,8.688202857971191
2016-12-02,8.749372482299805
2016-12-05,8.817594528198242
2016-12-06,8.94934368133545
2016-12-07,9.057567596435547
2016-12-08,9.219894409179688
2016-12-09,9.316351890563965
2016-12-12,9.18930721282959
2016-12-13,9.10696792602539
2016-12-14,9.154020309448242
2016-12-15,9.158727645874023
2016-12-16,8.935230255126953
2016-12-19,8.961105346679688
2016-12-20,8.979928016662598
2016-12-21,8.899942398071289
2016-12-22,8.855239868164062
2016-12-23,8.843476295471191
2016-12-27,8.831711769104004
2016-12-28,8.674087524414062
2016-12-29,8.516458511352539
2016-12-30,8.58939266204834
2017-01-03,8.725845336914062
2017-01-04,9.031684875488281
2017-01-05,8.84582805633545
2017-01-06,9.076383590698242
2017-01-09,9.050503730773926
2017-01-10,9.203424453735352
2017-01-11,9.238714218139648
2017-01-12,9.099909782409668
2017-01-13,9.123435020446777
2017-01-17,8.944636344909668
2017-01-18,8.730547904968262
2017-01-19,8.678790092468262
2017-01-20,8.669382095336914
2017-01-23,8.596450805664062
2017-01-24,8.631742477416992
2017-01-25,8.716435432434082
2017-01-26,8.732902526855469
2017-01-27,8.73525619506836
2017-01-30,8.739961624145508
2017-01-31,8.784660339355469
2017-02-01,8.84582805633545
2017-02-02,8.674087524414062
2017-02-03,8.918755531311035
2017-02-06,8.918755531311035
2017-02-07,8.958752632141113
2017-02-08,8.881115913391113
2017-02-09,9.001100540161133
2017-02-10,8.991692543029785
2017-02-13,9.081090927124023
2017-02-14,9.146965026855469
2017-02-15,9.229303359985352
2017-02-16,9.132847785949707
2017-02-17,9.102263450622559
2017-02-21,9.001100540161133
2017-02-22,8.97286605834961
2017-02-23,8.932875633239746
2017-02-24,8.824655532836914
2017-02-27,8.89069938659668
2017-02-28,8.659527778625488
2017-03-01,9.058187484741211
2017-03-02,8.843526840209961
2017-03-03,8.864753723144531
2017-03-06,8.822299003601074
2017-03-07,8.798707008361816
2017-03-08,8.843526840209961
2017-03-09,8.680761337280273
2017-03-10,8.72086238861084
2017-03-13,8.772757530212402
2017-03-14,8.673684120178223
2017-03-15,8.59348201751709
2017-03-16,8.676042556762695
2017-03-17,8.574609756469727
2017-03-20,8.503843307495117
2017-03-21,8.315128326416016
2017-03-22,8.253799438476562
2017-03-23,8.265595436096191
2017-03-24,8.183032035827637
2017-03-27,8.142930030822754
2017-03-28,8.201905250549316
2017-03-29,8.142930030822754
2017-03-30,8.218415260314941
2017-03-31,8.190110206604004
2017-04-03,8.036781311035156
2017-04-04,8.171236991882324
2017-04-05,8.168879508972168
2017-04-06,8.13113784790039
2017-04-07,8.185389518737793
2017-04-10,8.152366638183594
2017-04-11,8.098112106323242
2017-04-12,8.032065391540527
2017-04-13,8.015549659729004
2017-04-17,8.138214111328125
2017-04-18,8.206623077392578
2017-04-19,7.991960048675537
2017-04-20,8.098112106323242
2017-04-21,8.027345657348633
2017-04-24,8.076882362365723
2017-04-25,8.147651672363281
2017-04-26,8.258516311645508
2017-04-27,8.253799438476562
2017-04-28,8.216060638427734
2017-05-01,8.326927185058594
2017-05-02,8.397693634033203
2017-05-03,8.482613563537598
2017-05-04,8.48733139038086
2017-05-05,8.522712707519531
2017-05-08,8.501484870910645
2017-05-09,8.444869041442871
2017-05-10,8.270313262939453
2017-05-11,8.258516311645508
2017-05-12,8.253799438476562
2017-05-15,8.317490577697754
2017-05-16,8.25144100189209
2017-05-17,8.10047435760498
2017-05-18,8.183032035827637
2017-05-19,8.239651679992676
2017-05-22,8.249080657958984
2017-05-23,8.234930038452148
2017-05-24,8.220771789550781
2017-05-25,8.315128326416016
2017-05-26,8.317490577697754
2017-05-30,8.3056640625
2017-05-31,8.251251220703125
2017-06-01,8.334050178527832
2017-06-02,8.464157104492188
2017-06-05,8.542222023010254
2017-06-06,8.494913101196289
2017-06-07,8.598998069763184
2017-06-08,8.603732109069824
2017-06-09,8.691259384155273
2017-06-12,8.75512981414795
2017-06-13,8.745667457580566
2017-06-14,8.75512981414795
2017-06-15,8.731470108032227
2017-06-16,8.653407096862793
2017-06-19,8.691259384155273
2017-06-20,8.703084945678711
2017-06-21,8.658137321472168
2017-06-22,8.729105949401855
2017-06-23,8.731470108032227
2017-06-26,8.77641773223877
2017-06-27,8.816636085510254
2017-06-28,8.901795387268066
2017-06-29,8.77641773223877
2017-06-30,8.852118492126465
2017-07-03,9.041369438171387
2017-07-05,9.041369438171387
2017-07-06,8.906529426574707
2017-07-07,8.856851577758789
2017-07-10,8.889968872070312
2017-07-11,8.880507469177246
2017-07-12,8.911259651184082
2017-07-13,8.98222827911377
2017-07-14,8.965669631958008
2017-07-17,8.93491268157959
2017-07-18,8.894701957702637
2017-07-19,8.80243968963623
2017-07-20,8.878140449523926
2017-07-21,9.169107437133789
2017-07-24,9.228249549865723
2017-07-25,9.228249549865723
2017-07-26,9.247177124023438
2017-07-27,9.282660484313965
2017-07-28,9.457714080810547
2017-07-31,9.474276542663574
2017-08-01,9.554703712463379
2017-08-02,9.54524040222168
2017-08-03,9.6256742477417
2017-08-04,9.590190887451172
2017-08-07,9.549972534179688
2017-08-08,9.540511131286621
2017-08-09,9.616209983825684
2017-08-10,9.6256742477417
2017-08-11,9.62330436706543
2017-08-14,9.734491348266602
2017-08-15,9.76524543762207
2017-08-16,9.760509490966797
2017-08-17,9.628039360046387
2017-08-18,9.694275856018066
2017-08-21,9.672986030578613
2017-08-22,9.76524543762207
2017-08-23,9.838577270507812
2017-08-24,9.971054077148438
2017-08-25,10.042020797729492
2017-08-28,9.909546852111816
2017-08-29,9.885889053344727
2017-08-30,9.885890007019043
2017-08-31,9.942801475524902
2017-09-01,10.118276596069336
2017-09-05,9.893001556396484
2017-09-06,9.878778457641602
2017-09-07,9.79340934753418
2017-09-08,9.8289794921875
2017-09-11,9.893001556396484
2017-09-12,9.945172309875488
2017-09-13,9.954655647277832
2017-09-14,9.964140892028809
2017-09-15,9.93094539642334
2017-09-18,10.165702819824219
2017-09-19,10.30086612701416
2017-09-20,10.424172401428223
2017-09-21,10.33880615234375
2017-09-22,10.469225883483887
2017-09-25,10.464483261108398
2017-09-26,10.374378204345703
2017-09-27,10.535624504089355
2017-09-28,10.630475044250488
2017-09-29,10.680269241333008
2017-10-02,11.00513744354248
2017-10-03,11.187726974487305
2017-10-04,11.216184616088867
2017-10-05,11.303916931152344
2017-10-06,11.251751899719238
2017-10-09,11.277833938598633
2017-10-10,11.225666046142578
2017-10-11,11.332375526428223
2017-10-12,11.29680347442627
2017-10-13,11.29680347442627
2017-10-16,11.315773963928223
2017-10-17,11.23989486694336
2017-10-18,11.799519538879395
2017-10-19,11.718894958496094
2017-10-20,11.711780548095703
2017-10-23,11.986851692199707
2017-10-24,12.124384880065918
2017-10-25,12.202634811401367
2017-10-26,12.453993797302246
2017-10-27,12.707718849182129
2017-10-30,12.610501289367676
2017-10-31,12.809686660766602
2017-11-01,12.769372940063477
2017-11-02,13.03969955444336
2017-11-03,12.788344383239746
2017-11-06,12.890310287475586
2017-11-07,12.826286315917969
2017-11-08,12.802571296691895
2017-11-09,12.731430053710938
2017-11-10,12.7764892578125
2017-11-13,12.781230926513672
2017-11-14,12.816798210144043
2017-11-15,12.823914527893066
2017-11-16,12.897420883178711
2017-11-17,12.928250312805176
2017-11-20,13.115581512451172
2017-11-21,13.165377616882324
2017-11-22,13.103721618652344
2017-11-24,13.18671989440918
2017-11-27,13.177237510681152
2017-11-28,13.328999519348145
2017-11-29,13.544783592224121
2017-11-30,13.554286003112793
2017-12-01,13.796579360961914
2017-12-04,13.993743896484375
2017-12-05,13.979488372802734
2017-12-06,14.027000427246094
2017-12-07,14.300175666809082
2017-12-08,14.523467063903809
2017-12-11,14.411820411682129
2017-12-12,14.699250221252441
2017-12-13,14.464083671569824
2017-12-14,14.264545440673828
2017-12-15,14.347684860229492
2017-12-18,14.333430290222168
2017-12-19,14.247913360595703
2017-12-20,14.133896827697754
2017-12-21,14.231287956237793
2017-12-22,14.328682899475098
2017-12-26,14.29067325592041
2017-12-27,14.198030471801758
2017-12-28,14.25741958618164
2017-12-29,14.065003395080566
2018-01-02,14.14339542388916
2018-01-03,14.048378944396973
2018-01-04,14.145771980285645
2018-01-05,14.333430290222168
2018-01-08,14.471206665039062
2018-01-09,14.872660636901855
2018-01-10,14.763389587402344
2018-01-11,14.832275390625
2018-01-12,14.989056587219238
2018-01-16,14.834649085998535
2018-01-17,14.872660636901855
2018-01-18,14.675496101379395
2018-01-19,14.841777801513672
2018-01-22,15.124457359313965
2018-01-23,15.464143753051758
2018-01-24,15.283609390258789
2018-01-25,14.98430347442627
2018-01-26,15.250351905822754
2018-01-29,15.186220169067383
2018-01-30,15.107829093933105
2018-01-31,15.200469017028809
2018-02-01,15.86797046661377
2018-02-02,15.53303050994873
2018-02-05,14.765762329101562
2018-02-06,15.057944297790527
2018-02-07,15.381002426147461
2018-02-08,14.665994644165039
2018-02-09,14.732505798339844
2018-02-12,15.126830101013184
2018-02-13,15.171964645385742
2018-02-14,15.827590942382812
2018-02-15,16.1245174407959
2018-02-16,16.00336456298828
2018-02-20,16.122142791748047
2018-02-21,16.269418716430664
2018-02-22,16.03899383544922
2018-02-23,16.44520378112793
2018-02-26,16.628116607666016
2018-02-27,16.675622940063477
2018-02-28,16.50910186767578
2018-03-01,15.80972957611084
2018-03-02,16.133251190185547
2018-03-05,16.53289222717285
2018-03-06,16.949180603027344
2018-03-07,16.84689712524414
2018-03-08,16.9991397857666
2018-03-09,17.546268463134766
2018-03-12,17.441608428955078
2018-03-13,17.237024307250977
2018-03-14,17.089534759521484
2018-03-15,16.811208724975586
2018-03-16,16.906368255615234
2018-03-19,16.770771026611328
2018-03-20,17.068130493164062
2018-03-21,17.179931640625
2018-03-22,16.190336227416992
2018-03-23,15.750253677368164
2018-03-26,16.473419189453125
2018-03-27,15.866812705993652
2018-03-28,15.63369083404541
2018-03-29,15.995272636413574
2018-04-02,15.41246223449707
2018-04-03,16.09518814086914
2018-04-04,16.435361862182617
2018-04-05,16.81834602355957
2018-04-06,16.440113067626953
2018-04-09,16.418703079223633
2018-04-10,16.906368255615234
2018-04-11,16.911121368408203
2018-04-12,17.20847511291504
2018-04-13,16.930158615112305
2018-04-16,17.213237762451172
2018-04-17,17.698522567749023
2018-04-18,17.108570098876953
2018-04-19,17.28459930419922
2018-04-20,17.5557918548584
2018-04-23,17.593847274780273
2018-04-24,17.31077003479004
2018-04-25,17.129976272583008
2018-04-26,17.531993865966797
2018-04-27,17.579572677612305
2018-04-30,17.65093994140625
2018-05-01,17.615262985229492
2018-05-02,17.50107192993164
2018-05-03,17.446365356445312
2018-05-04,17.8293514251709
2018-05-07,18.264678955078125
2018-05-08,18.50969696044922
2018-05-09,18.849872589111328
2018-05-10,18.93075942993164
2018-05-11,18.959299087524414
2018-05-14,18.67384147644043
2018-05-15,18.690492630004883
2018-05-16,18.58820343017578
2018-05-17,18.56679344177246
2018-05-18,18.459747314453125
2018-05-21,18.795156478881836
2018-05-22,18.728553771972656
2018-05-23,18.67860221862793
2018-05-24,18.64053726196289
2018-05-25,18.5025634765625
2018-05-29,17.62002182006836
2018-05-30,17.727060317993164
2018-05-31,17.336410522460938
2018-06-01,17.231599807739258
2018-06-04,16.72661018371582
2018-06-05,16.774250030517578
2018-06-06,16.767105102539062
2018-06-07,16.717082977294922
2018-06-08,17.002925872802734
2018-06-11,16.936229705810547
2018-06-12,17.1649112701416
2018-06-13,16.93384552001953
2018-06-14,16.70993995666504
2018-06-15,16.590837478637695
2018-06-18,16.352636337280273
2018-06-19,16.15254020690918
2018-06-20,15.947685241699219
2018-06-21,15.826210021972656
2018-06-22,15.702338218688965
2018-06-25,15.409350395202637
2018-06-26,15.480814933776855
2018-06-27,15.34265422821045
2018-06-28,15.435551643371582
2018-06-29,15.34265422821045
2018-07-02,15.464133262634277
2018-07-03,15.094922065734863
2018-07-05,14.480358123779297
2018-07-06,14.480358123779297
2018-07-09,14.782876014709473
2018-07-10,14.906742095947266
2018-07-11,14.694740295410156
2018-07-12,14.594698905944824
2018-07-13,14.649481773376465
2018-07-16,14.932944297790527
2018-07-17,15.409350395202637
2018-07-18,15.564183235168457
2018-07-19,14.928179740905762
2018-07-20,14.925796508789062
2018-07-23,15.142561912536621
2018-07-24,14.9043607711792
2018-07-25,14.885302543640137
2018-07-26,14.813840866088867
2018-07-27,14.618517875671387
2018-07-30,14.251683235168457
2018-07-31,14.258825302124023
2018-08-01,14.411279678344727
2018-08-02,14.35887622833252
2018-08-03,14.318381309509277
2018-08-06,14.399371147155762
2018-08-07,14.525617599487305
2018-08-08,14.623276710510254
2018-08-09,14.697124481201172
2018-08-10,14.773346900939941
2018-08-13,14.601841926574707
2018-08-14,14.720942497253418
2018-08-15,14.292179107666016
2018-08-16,14.494647979736328
2018-08-17,14.578023910522461
2018-08-20,14.756671905517578
2018-08-21,14.387459754943848
2018-08-22,14.5470552444458
2018-08-23,14.497032165527344
2018-08-24,14.54943561553955
2018-08-27,14.81622314453125
2018-08-28,14.861481666564941
2018-08-29,14.787637710571289
2018-08-30,14.687434196472168
2018-08-31,14.830585479736328
2018-09-04,14.959424018859863
2018-09-05,14.5824556350708
2018-09-06,14.179241180419922
2018-09-07,14.49417781829834
2018-09-10,13.847606658935547
2018-09-11,13.809432029724121
2018-09-12,13.515973091125488
2018-09-13,13.85476303100586
2018-09-14,13.988372802734375
2018-09-17,13.702067375183105
2018-09-18,13.842833518981934
2018-09-19,13.892935752868652
2018-09-20,14.0003023147583
2018-09-21,13.702067375183105
2018-09-24,13.737854957580566
2018-09-25,13.687753677368164
2018-09-26,13.40860366821289
2018-09-27,13.267840385437012
2018-09-28,13.196264266967773
2018-10-01,13.193878173828125
2018-10-02,13.263068199157715
2018-10-03,13.325098991394043
2018-10-04,13.30839729309082
2018-10-05,13.26068115234375
2018-10-08,13.317943572998047
2018-10-09,13.236824035644531
2018-10-10,12.800209045410156
2018-10-11,12.077290534973145
2018-10-12,12.406540870666504
2018-10-15,12.609334945678711
2018-10-16,13.029252052307129
2018-10-17,12.845537185668945
2018-10-18,12.156022071838379
2018-10-19,12.179880142211914
2018-10-22,11.960380554199219
2018-10-23,11.822000503540039
2018-10-24,11.504680633544922
2018-10-25,11.748041152954102
2018-10-26,11.39731502532959
2018-10-29,11.242232322692871
2018-10-30,11.52376651763916
2018-10-31,11.788594245910645
2018-11-01,12.358823776245117
2018-11-02,13.093669891357422
2018-11-05,13.03402328491211
2018-11-06,13.229663848876953
2018-11-07,13.687753677368164
2018-11-08,13.442008018493652
2018-11-09,13.210577964782715
2018-11-12,12.933818817138672
2018-11-13,13.1819486618042
2018-11-14,12.881326675415039
2018-11-15,12.960062980651855
2018-11-16,12.90756893157959
2018-11-19,12.785892486572266
2018-11-20,12.213282585144043
2018-11-21,12.33973503112793
2018-11-23,12.385065078735352
2018-11-26,12.618880271911621
2018-11-27,12.707159042358398
2018-11-28,13.384747505187988
2018-11-29,13.346502304077148
2018-11-30,13.826921463012695
2018-12-03,13.90101146697998
2018-12-04,13.542494773864746
2018-12-06,13.394308090209961
2018-12-07,12.682047843933105
2018-12-10,12.550591468811035
2018-12-11,12.5219087600708
2018-12-12,12.61512279510498
2018-12-13,12.443037033081055
2018-12-14,12.438253402709961
2018-12-17,12.703557968139648
2018-12-18,13.064468383789062
2018-12-19,12.894769668579102
2018-12-20,12.90910816192627
2018-12-21,12.524299621582031
2018-12-24,12.299627304077148
2018-12-26,12.894769668579102
2018-12-27,12.607954025268555
2018-12-28,12.737019538879395
2018-12-31,13.062078475952148
2019-01-02,12.708338737487793
2019-01-03,12.538640975952148
2019-01-04,13.026226043701172
2019-01-07,12.541030883789062
2019-01-08,12.548197746276855
2019-01-09,12.364160537719727
2019-01-10,12.452593803405762
2019-01-11,12.294844627380371
2019-01-14,12.239872932434082
2019-01-15,12.380892753601074
2019-01-16,12.509957313537598
2019-01-17,12.739410400390625
2019-01-18,13.057299613952637
2019-01-22,12.416744232177734
2019-01-23,12.029541969299316
2019-01-24,11.867013931274414
2019-01-25,12.084513664245605
2019-01-28,11.953057289123535
2019-01-29,12.189682960510254
2019-01-30,12.122756004333496
2019-01-31,12.046272277832031
2019-02-01,11.857451438903809
2019-02-04,11.996078491210938
2019-02-05,12.19446086883545
2019-02-06,12.144267082214355
2019-02-07,12.000859260559082
2019-02-08,12.060613632202148
2019-02-11,12.208803176879883
2019-02-12,12.29006576538086
2019-02-13,12.617512702941895
2019-02-14,12.646197319030762
2019-02-15,12.708338737487793
2019-02-19,13.047737121582031
2019-02-20,13.007104873657227
2019-02-21,13.272408485412598
2019-02-22,13.454061508178711
2019-02-25,13.685901641845703
2019-02-26,13.344114303588867
2019-02-27,13.281970977783203
2019-02-28,13.224504470825195
2019-03-01,13.301127433776855
2019-03-04,13.04492473602295
2019-03-05,12.850970268249512
2019-03-06,12.879703521728516
2019-03-07,12.836606979370117
2019-03-08,12.453493118286133
2019-03-11,12.85336685180664
2019-03-12,12.932381629943848
2019-03-13,12.920411109924316
