Date,XYL
2015-12-11,31.930131912231445
2015-12-14,32.300376892089844
2015-12-15,32.353271484375
2015-12-16,33.02326583862305
2015-12-17,32.141700744628906
2015-12-18,31.595130920410156
2015-12-21,31.859590530395508
2015-12-22,32.17697525024414
2015-12-23,32.73234176635742
2015-12-24,32.679447174072266
2015-12-28,32.56484603881836
2015-12-29,32.70589065551758
2015-12-30,32.50313949584961
2015-12-31,32.17697525024414
2016-01-04,31.80670738220215
2016-01-05,31.79788589477539
2016-01-06,31.40118980407715
2016-01-07,30.590150833129883
2016-01-08,30.29924201965332
2016-01-11,30.043590545654297
2016-01-12,30.211088180541992
2016-01-13,29.426504135131836
2016-01-14,29.593990325927734
2016-01-15,29.073869705200195
2016-01-19,29.05623435974121
2016-01-20,28.915185928344727
2016-01-21,29.29425811767578
2016-01-22,29.99950408935547
2016-01-25,29.743852615356445
2016-01-26,30.457910537719727
2016-01-27,30.757658004760742
2016-01-28,30.8105411529541
2016-01-29,31.692100524902344
2016-02-01,31.40118980407715
2016-02-02,30.731197357177734
2016-02-03,31.445262908935547
2016-02-04,32.68826675415039
2016-02-05,32.31801223754883
2016-02-08,31.930131912231445
2016-02-09,32.362091064453125
2016-02-10,32.11526107788086
2016-02-11,31.92131805419922
2016-02-12,32.65300750732422
2016-02-16,32.75481033325195
2016-02-17,33.33907699584961
2016-02-18,33.224002838134766
2016-02-19,32.78136444091797
2016-02-22,33.321380615234375
2016-02-23,33.0380973815918
2016-02-24,33.1708869934082
2016-02-25,33.25055694580078
2016-02-26,33.392208099365234
2016-02-29,33.117759704589844
2016-03-01,33.58696746826172
2016-03-02,33.66664123535156
2016-03-03,33.79056930541992
2016-03-04,33.834842681884766
2016-03-07,34.12697982788086
2016-03-08,33.56040573120117
2016-03-09,33.77287673950195
2016-03-10,33.56926345825195
2016-03-11,34.0384521484375
2016-03-14,33.702030181884766
2016-03-15,33.76401901245117
2016-03-16,34.19778823852539
2016-03-17,34.53419876098633
2016-03-18,34.941410064697266
2016-03-21,34.89714050292969
2016-03-22,34.87944793701172
2016-03-23,34.85288619995117
2016-03-24,35.25125503540039
2016-03-28,35.322078704833984
2016-03-29,35.9771614074707
2016-03-30,36.33128356933594
2016-03-31,36.20735549926758
2016-04-01,36.51718521118164
2016-04-04,36.101104736328125
2016-04-05,36.30471420288086
2016-04-06,36.46406555175781
2016-04-07,36.1984977722168
2016-04-08,36.490638732910156
2016-04-11,36.49947738647461
2016-04-12,36.87128829956055
2016-04-13,37.039493560791016
2016-04-14,37.17228698730469
2016-04-15,37.429012298583984
2016-04-18,37.72115707397461
2016-04-19,37.80967330932617
2016-04-20,37.331626892089844
2016-04-21,37.039493560791016
2016-04-22,37.588356018066406
2016-04-25,37.36705017089844
2016-04-26,37.94245910644531
2016-04-27,37.977874755859375
2016-04-28,37.331626892089844
2016-04-29,36.98637771606445
2016-05-02,37.402462005615234
2016-05-03,37.07489776611328
2016-05-04,36.51718521118164
2016-05-05,36.76506042480469
2016-05-06,37.08375549316406
2016-05-09,36.827030181884766
2016-05-10,37.650333404541016
2016-05-11,37.960166931152344
2016-05-12,38.27886199951172
2016-05-13,38.199180603027344
2016-05-16,38.44707489013672
2016-05-17,38.4913330078125
2016-05-18,38.296566009521484
2016-05-19,38.12837600708008
2016-05-20,38.51788330078125
2016-05-23,38.64670181274414
2016-05-24,39.499603271484375
2016-05-25,39.7305908203125
2016-05-26,39.748355865478516
2016-05-27,39.597328186035156
2016-05-31,39.677303314208984
2016-06-01,39.81943893432617
2016-06-02,40.165916442871094
2016-06-03,40.40580749511719
2016-06-06,40.59236145019531
2016-06-07,40.849998474121094
2016-06-08,41.276458740234375
2016-06-09,41.13430404663086
2016-06-10,40.79671096801758
2016-06-13,40.574588775634766
2016-06-14,40.556827545166016
2016-06-15,40.50353240966797
2016-06-16,40.308074951171875
2016-06-17,40.450218200683594
2016-06-20,40.95663833618164
2016-06-21,40.85889434814453
2016-06-22,40.78782653808594
2016-06-23,41.17871856689453
2016-06-24,39.215309143066406
2016-06-27,37.95372772216797
2016-06-28,38.25577926635742
2016-06-29,38.77998352050781
2016-06-30,39.66840362548828
2016-07-01,39.86385726928711
2016-07-05,39.83721160888672
2016-07-06,40.49464797973633
2016-07-07,40.5390625
2016-07-08,41.23203659057617
2016-07-11,41.747344970703125
2016-07-12,41.86281204223633
2016-07-13,41.773983001708984
2016-07-14,41.605186462402344
2016-07-15,41.80064010620117
2016-07-18,41.747344970703125
2016-07-19,41.9161262512207
2016-07-20,41.933902740478516
2016-07-21,41.52522277832031
2016-07-22,41.7206916809082
2016-07-25,41.62295150756836
2016-07-26,42.449188232421875
2016-07-27,42.449188232421875
2016-07-28,42.54691696166992
2016-07-29,42.4758415222168
2016-08-01,42.4758415222168
2016-08-02,41.23203659057617
2016-08-03,41.07212829589844
2016-08-04,41.68513870239258
2016-08-05,42.06716537475586
2016-08-08,42.19154357910156
2016-08-09,42.582462310791016
2016-08-10,42.54691696166992
2016-08-11,43.12439727783203
2016-08-12,43.04443359375
2016-08-15,44.70580291748047
2016-08-16,44.59919738769531
2016-08-17,44.72356033325195
2016-08-18,44.812400817871094
2016-08-19,45.13224792480469
2016-08-22,45.35434341430664
2016-08-23,45.221092224121094
2016-08-24,45.00786590576172
2016-08-25,44.93680191040039
2016-08-26,45.01675033569336
2016-08-29,45.43113708496094
2016-08-30,45.422218322753906
2016-08-31,45.32419967651367
2016-09-01,44.923179626464844
2016-09-02,45.37767028808594
2016-09-06,45.422218322753906
2016-09-07,45.3954963684082
2016-09-08,45.49352264404297
2016-09-09,43.354740142822266
2016-09-12,44.38849639892578
2016-09-13,44.094425201416016
2016-09-14,44.10331344604492
2016-09-15,44.78951644897461
2016-09-16,44.522159576416016
2016-09-19,45.030120849609375
2016-09-20,45.21726608276367
2016-09-21,46.170799255371094
2016-09-22,46.89263153076172
2016-09-23,45.939109802246094
2016-09-26,45.88562774658203
2016-09-27,46.429237365722656
2016-09-28,46.52726745605469
2016-09-29,46.179710388183594
2016-09-30,46.74113845825195
2016-10-03,46.758968353271484
2016-10-04,46.571815490722656
2016-10-05,46.295562744140625
2016-10-06,46.18861770629883
2016-10-07,45.235084533691406
2016-10-10,44.896446228027344
2016-10-11,44.29045486450195
2016-10-12,44.65584182739258
2016-10-13,44.25480651855469
2016-10-14,44.085487365722656
2016-10-17,43.84488296508789
2016-10-18,43.80031967163086
2016-10-19,44.085487365722656
2016-10-20,43.595359802246094
2016-10-21,43.52406311035156
2016-10-24,43.3458366394043
2016-10-25,42.8022346496582
2016-10-26,43.123050689697266
2016-10-27,42.8022346496582
2016-10-28,43.31909942626953
2016-10-31,43.06956481933594
2016-11-01,42.05366134643555
2016-11-02,41.848697662353516
2016-11-03,42.09820556640625
2016-11-04,42.24079895019531
2016-11-07,43.4165153503418
2016-11-08,44.078128814697266
2016-11-09,45.29408264160156
2016-11-10,47.153770446777344
2016-11-11,47.1627082824707
2016-11-14,47.60081481933594
2016-11-15,48.95086669921875
2016-11-16,48.59324645996094
2016-11-17,48.289241790771484
2016-11-18,47.64551544189453
2016-11-21,47.7974967956543
2016-11-22,47.31470489501953
2016-11-23,47.26106643676758
2016-11-25,47.31470489501953
2016-11-28,46.17029571533203
2016-11-29,45.902061462402344
2016-11-30,46.11663055419922
2016-12-01,46.322288513183594
2016-12-02,46.31333923339844
2016-12-05,46.2418098449707
2016-12-06,46.64414596557617
2016-12-07,46.54579544067383
2016-12-08,46.393802642822266
2016-12-09,46.02722930908203
2016-12-12,45.58912658691406
2016-12-13,45.58912658691406
2016-12-14,45.213626861572266
2016-12-15,44.82915496826172
2016-12-16,44.793399810791016
2016-12-19,45.383487701416016
2016-12-20,45.526546478271484
2016-12-21,45.446083068847656
2016-12-22,45.714298248291016
2016-12-23,45.60700607299805
2016-12-27,45.472896575927734
2016-12-28,44.65034484863281
2016-12-29,44.49834442138672
2016-12-30,44.27482986450195
2017-01-03,44.391056060791016
2017-01-04,45.05268478393555
2017-01-05,44.64141082763672
2017-01-06,44.328487396240234
2017-01-09,44.140724182128906
2017-01-10,43.935089111328125
2017-01-11,44.167537689208984
2017-01-12,43.18405532836914
2017-01-13,43.595333099365234
2017-01-17,43.09465408325195
2017-01-18,43.3002815246582
2017-01-19,43.8546142578125
2017-01-20,43.86355209350586
2017-01-23,43.362884521484375
2017-01-24,43.872501373291016
2017-01-25,44.83810806274414
2017-01-26,44.784454345703125
2017-01-27,44.74869918823242
2017-01-30,44.2569465637207
2017-01-31,44.087074279785156
2017-02-01,43.94402313232422
2017-02-02,43.63108444213867
2017-02-03,44.0334358215332
2017-02-06,42.182682037353516
2017-02-07,42.218448638916016
2017-02-08,42.02174377441406
2017-02-09,42.576072692871094
2017-02-10,42.80854415893555
2017-02-13,43.166168212890625
2017-02-14,42.7623405456543
2017-02-15,42.7802848815918
2017-02-16,42.852081298828125
2017-02-17,42.896942138671875
2017-02-21,43.37258529663086
2017-02-22,43.3007926940918
2017-02-23,42.64567184448242
2017-02-24,42.986690521240234
2017-02-27,43.928985595703125
2017-02-28,43.18411636352539
2017-03-01,44.46743392944336
2017-03-02,43.87514877319336
2017-03-03,43.73155212402344
2017-03-06,43.552066802978516
2017-03-07,43.77641677856445
2017-03-08,42.6725959777832
2017-03-09,42.7802848815918
2017-03-10,43.30974197387695
2017-03-13,43.54309844970703
2017-03-14,43.121299743652344
2017-03-15,43.578983306884766
2017-03-16,43.749481201171875
2017-03-17,44.11743927001953
2017-03-20,43.8212890625
2017-03-21,43.13028335571289
2017-03-22,44.22513198852539
2017-03-23,43.87514877319336
2017-03-24,44.171287536621094
2017-03-27,44.06359100341797
2017-03-28,44.575130462646484
2017-03-29,44.323856353759766
2017-03-30,44.78155517578125
2017-03-31,45.0687255859375
2017-04-03,44.37770462036133
2017-04-04,45.20333480834961
2017-04-05,45.25717544555664
2017-04-06,45.696922302246094
2017-04-07,45.61614227294922
2017-04-10,45.53538131713867
2017-04-11,45.47256088256836
2017-04-12,44.314876556396484
2017-04-13,43.86616516113281
2017-04-17,44.38667297363281
2017-04-18,44.09052276611328
2017-04-19,44.27001190185547
2017-04-20,45.0687255859375
2017-04-21,45.454612731933594
2017-04-24,46.19050598144531
2017-04-25,46.49562454223633
2017-04-26,46.17254638671875
2017-04-27,46.325111389160156
2017-04-28,46.13666915893555
2017-05-01,46.055877685546875
2017-05-02,45.239227294921875
2017-05-03,44.835384368896484
2017-05-04,46.23536682128906
2017-05-05,46.935359954833984
2017-05-08,46.845611572265625
2017-05-09,46.53152084350586
2017-05-10,45.80461883544922
2017-05-11,45.66101837158203
2017-05-12,45.75076675415039
2017-05-15,46.926395416259766
2017-05-16,46.45972442626953
2017-05-17,46.26229476928711
2017-05-18,46.19947814941406
2017-05-19,46.675106048583984
2017-05-22,46.908447265625
2017-05-23,47.54780578613281
2017-05-24,47.3767204284668
2017-05-25,46.9444580078125
2017-05-26,46.29607391357422
2017-05-30,46.63829040527344
2017-05-31,46.95346450805664
2017-06-01,47.223609924316406
2017-06-02,47.72792053222656
2017-06-05,47.908023834228516
2017-06-06,47.448753356933594
2017-06-07,48.14215850830078
2017-06-08,48.250221252441406
2017-06-09,48.6014289855957
2017-06-12,48.646453857421875
2017-06-13,48.439334869384766
2017-06-14,48.322265625
2017-06-15,48.592411041259766
2017-06-16,48.67347717285156
2017-06-19,48.781524658203125
2017-06-20,48.5203742980957
2017-06-21,48.21419906616211
2017-06-22,48.49337387084961
2017-06-23,48.92561721801758
2017-06-26,49.24081802368164
2017-06-27,49.078704833984375
2017-06-28,49.501953125
2017-06-29,49.43892288208008
2017-06-30,49.91618728637695
2017-07-03,49.9342041015625
2017-07-05,49.47492980957031
2017-07-06,48.970645904541016
2017-07-07,49.48394775390625
2017-07-10,49.177764892578125
2017-07-11,48.93463134765625
2017-07-12,49.817142486572266
2017-07-13,50.28541564941406
2017-07-14,50.51953125
2017-07-17,51.07787322998047
2017-07-18,50.807708740234375
2017-07-19,51.39306640625
2017-07-20,51.266998291015625
2017-07-21,51.88835906982422
2017-07-24,51.97840118408203
2017-07-25,51.51913070678711
2017-07-26,51.230979919433594
2017-07-27,51.21296691894531
2017-07-28,51.266998291015625
2017-07-31,51.086875915527344
2017-08-01,53.401241302490234
2017-08-02,53.959556579589844
2017-08-03,53.635372161865234
2017-08-04,54.04961013793945
2017-08-07,54.06763458251953
2017-08-08,53.887516021728516
2017-08-09,53.77045440673828
2017-08-10,53.11306381225586
2017-08-11,53.23915100097656
2017-08-14,53.92354965209961
2017-08-15,53.90553665161133
2017-08-16,53.96856689453125
2017-08-17,53.0860595703125
2017-08-18,53.15808868408203
2017-08-21,53.41023635864258
2017-08-22,53.995582580566406
2017-08-23,54.02259826660156
2017-08-24,54.121646881103516
2017-08-25,54.46385955810547
2017-08-28,55.07622528076172
2017-08-29,55.19363784790039
2017-08-30,55.591033935546875
2017-08-31,56.06068420410156
2017-09-01,55.970367431640625
2017-09-05,55.90715408325195
2017-09-06,56.015533447265625
2017-09-07,56.43098831176758
2017-09-08,56.70194625854492
2017-09-11,56.87355041503906
2017-09-12,56.837432861328125
2017-09-13,56.90968322753906
2017-09-14,56.90968322753906
2017-09-15,57.17160415649414
2017-09-18,57.49674987792969
2017-09-19,57.650291442871094
2017-09-20,57.83997344970703
2017-09-21,57.740596771240234
2017-09-22,58.48122024536133
2017-09-25,58.21930694580078
2017-09-26,57.207733154296875
2017-09-27,56.9006462097168
2017-09-28,56.403900146484375
2017-09-29,56.566471099853516
2017-10-02,57.189674377441406
2017-10-03,57.740596771240234
2017-10-04,58.27349090576172
2017-10-05,58.22834014892578
2017-10-06,58.30962371826172
2017-10-09,58.39089584350586
2017-10-10,58.372840881347656
2017-10-11,58.083824157714844
2017-10-12,58.59864044189453
2017-10-13,58.44510269165039
2017-10-16,59.574092864990234
2017-10-17,57.10837936401367
2017-10-18,57.51481246948242
2017-10-19,57.7044792175293
2017-10-20,58.011566162109375
2017-10-23,57.51481246948242
2017-10-24,58.55349349975586
2017-10-25,58.28251647949219
2017-10-26,58.53540802001953
2017-10-27,58.58057403564453
2017-10-30,58.38187789916992
2017-10-31,60.088890075683594
2017-11-01,59.90776443481445
2017-11-02,60.73189926147461
2017-11-03,60.28814697265625
2017-11-06,60.26095962524414
2017-11-07,60.32435607910156
2017-11-08,60.27001190185547
2017-11-09,60.0255012512207
2017-11-10,59.99834442138672
2017-11-13,59.79908752441406
2017-11-14,60.07984161376953
2017-11-15,59.681365966796875
2017-11-16,60.206642150878906
2017-11-17,60.15229034423828
2017-11-20,60.66850662231445
2017-11-21,61.04888916015625
2017-11-22,60.99454116821289
2017-11-24,61.30243682861328
2017-11-27,61.25715255737305
2017-11-28,62.054107666015625
2017-11-29,61.76430892944336
2017-11-30,62.79673385620117
2017-12-01,62.497886657714844
2017-12-04,62.28053283691406
2017-12-05,61.43828201293945
2017-12-06,61.565086364746094
2017-12-07,61.92735290527344
2017-12-08,61.7552604675293
2017-12-11,60.931129455566406
2017-12-12,61.166595458984375
2017-12-13,61.121307373046875
2017-12-14,60.405879974365234
2017-12-15,61.193748474121094
2017-12-18,61.49262619018555
2017-12-19,61.456398010253906
2017-12-20,61.42018508911133
2017-12-21,61.35679626464844
2017-12-22,61.20283508300781
2017-12-26,61.13038635253906
2017-12-27,61.79149627685547
2017-12-28,61.809608459472656
2017-12-29,61.76430892944336
2018-01-02,61.6465950012207
2018-01-03,62.398277282714844
2018-01-04,62.81486129760742
2018-01-05,62.697139739990234
2018-01-08,62.92353439331055
2018-01-09,62.941646575927734
2018-01-10,62.48883056640625
2018-01-11,63.36730194091797
2018-01-12,63.811058044433594
2018-01-16,63.88351058959961
2018-01-17,64.31820678710938
2018-01-18,64.39972686767578
2018-01-19,65.12422943115234
2018-01-22,65.79441833496094
2018-01-23,65.75814056396484
2018-01-24,65.7219467163086
2018-01-25,66.3287124633789
2018-01-26,67.38829803466797
2018-01-29,66.4826889038086
2018-01-30,66.17475891113281
2018-01-31,65.44119262695312
2018-02-01,67.77772521972656
2018-02-02,68.52035522460938
2018-02-05,65.80345916748047
2018-02-06,64.5989761352539
2018-02-07,65.01554870605469
2018-02-08,63.611812591552734
2018-02-09,64.13707733154297
2018-02-12,65.14234924316406
2018-02-13,65.903076171875
2018-02-14,66.58426666259766
2018-02-15,67.87399291992188
2018-02-16,68.32814025878906
2018-02-20,67.87399291992188
2018-02-21,68.28268432617188
2018-02-22,68.16463470458984
2018-02-23,68.96390533447266
2018-02-26,69.26359558105469
2018-02-27,68.8004150390625
2018-02-28,67.73775482177734
2018-03-01,66.54792785644531
2018-03-02,66.76592254638672
2018-03-05,67.08380889892578
2018-03-06,68.37354278564453
2018-03-07,69.37261199951172
2018-03-08,70.1082992553711
2018-03-09,72.18821716308594
2018-03-12,70.92574310302734
2018-03-13,70.82583618164062
2018-03-14,70.03563690185547
2018-03-15,70.51703643798828
2018-03-16,71.25269317626953
2018-03-19,70.99839782714844
2018-03-20,71.7704086303711
2018-03-21,72.06104278564453
2018-03-22,70.2808609008789
2018-03-23,68.74590301513672
2018-03-26,70.73501586914062
2018-03-27,69.31812286376953
2018-03-28,68.85491180419922
2018-03-29,69.86308288574219
2018-04-02,68.21005249023438
2018-04-03,69.66323852539062
2018-04-04,69.71774291992188
2018-04-05,70.4806900024414
2018-04-06,68.4825210571289
2018-04-09,68.76408386230469
2018-04-10,69.73590850830078
2018-04-11,69.20005798339844
2018-04-12,70.0447006225586
2018-04-13,69.78133392333984
2018-04-16,70.65327453613281
2018-04-17,71.64325714111328
2018-04-18,71.95203399658203
2018-04-19,71.52516174316406
2018-04-20,71.99748229980469
2018-04-23,71.30721282958984
2018-04-24,68.56427001953125
2018-04-25,68.60060119628906
2018-04-26,67.87399291992188
2018-04-27,66.94756317138672
2018-04-30,66.2118911743164
2018-05-01,63.914005279541016
2018-05-02,62.560691833496094
2018-05-03,63.24187088012695
2018-05-04,63.65061569213867
2018-05-07,63.59609603881836
2018-05-08,64.34996032714844
2018-05-09,65.32179260253906
2018-05-10,65.9484634399414
2018-05-11,66.78406524658203
2018-05-14,66.72959899902344
2018-05-15,65.45804595947266
2018-05-16,64.89491271972656
2018-05-17,64.91307067871094
2018-05-18,65.06748962402344
2018-05-21,66.32994842529297
2018-05-22,65.48528289794922
2018-05-23,65.17556762695312
2018-05-24,65.59459686279297
2018-05-25,65.0389404296875
2018-05-29,64.2646713256836
2018-05-30,65.12092590332031
2018-05-31,64.12803649902344
2018-06-01,65.43972778320312
2018-06-04,65.09358978271484
2018-06-05,65.27576446533203
2018-06-06,66.15025329589844
2018-06-07,66.59658813476562
2018-06-08,66.74231719970703
2018-06-11,65.42150115966797
2018-06-12,65.02979278564453
2018-06-13,65.27576446533203
2018-06-14,65.33953857421875
2018-06-15,64.99340057373047
2018-06-18,65.21200561523438
2018-06-19,62.679664611816406
2018-06-20,63.17155838012695
2018-06-21,60.58458709716797
2018-06-22,60.52993392944336
2018-06-25,60.365970611572266
2018-06-26,60.648353576660156
2018-06-27,60.48439407348633
2018-06-28,60.420616149902344
2018-06-29,61.37706756591797
2018-07-02,61.559261322021484
2018-07-03,61.08557891845703
2018-07-05,61.1402473449707
2018-07-06,60.857845306396484
2018-07-09,61.97828674316406
2018-07-10,62.11491012573242
2018-07-11,60.75767517089844
2018-07-12,62.00558853149414
2018-07-13,62.4155158996582
2018-07-16,61.39529037475586
2018-07-17,61.75965881347656
2018-07-18,62.11491012573242
2018-07-19,62.47016143798828
2018-07-20,63.3719596862793
2018-07-23,61.75054168701172
2018-07-24,62.21514129638672
2018-07-25,62.925636291503906
2018-07-26,64.0551528930664
2018-07-27,63.93673324584961
2018-07-30,63.790985107421875
2018-07-31,69.73921966552734
2018-08-01,68.24533081054688
2018-08-02,68.34551239013672
2018-08-03,69.22911071777344
2018-08-06,69.2928695678711
2018-08-07,69.88497924804688
2018-08-08,70.01251220703125
2018-08-09,69.8576431274414
2018-08-10,69.04693603515625
2018-08-13,68.24533081054688
2018-08-14,68.0904769897461
2018-08-15,67.68966674804688
2018-08-16,68.09960174560547
2018-08-17,68.70992279052734
2018-08-20,69.0560531616211
2018-08-21,69.3748779296875
2018-08-22,68.60968780517578
2018-08-23,68.22711944580078
2018-08-24,68.79187774658203
2018-08-27,69.81210327148438
2018-08-28,69.6116943359375
2018-08-29,70.2054214477539
2018-08-30,69.3376693725586
2018-08-31,69.3376693725586
2018-09-04,69.10932159423828
2018-09-05,70.98181915283203
2018-09-06,71.62122344970703
2018-09-07,71.85869598388672
2018-09-10,72.9822006225586
2018-09-11,72.89086151123047
2018-09-12,73.09182739257812
2018-09-13,73.78602600097656
2018-09-14,73.92302703857422
2018-09-17,74.48020935058594
2018-09-18,74.78166198730469
2018-09-19,74.29752349853516
2018-09-20,74.34319305419922
2018-09-21,74.18792724609375
2018-09-24,73.12834167480469
2018-09-25,73.201416015625
2018-09-26,73.201416015625
2018-09-27,73.33844757080078
2018-09-28,72.95482635498047
2018-10-01,73.65816497802734
2018-10-02,73.44805145263672
2018-10-03,73.6307373046875
2018-10-04,73.33844757080078
2018-10-05,72.44327545166016
2018-10-08,71.00923156738281
2018-10-09,67.97666931152344
2018-10-10,65.8940658569336
2018-10-11,63.062477111816406
2018-10-12,63.72928237915039
2018-10-15,63.68357849121094
2018-10-16,65.53783416748047
2018-10-17,65.163330078125
2018-10-18,63.83887481689453
2018-10-19,63.27254867553711
2018-10-22,63.34561538696289
2018-10-23,62.44134521484375
2018-10-24,60.221744537353516
2018-10-25,61.06208038330078
2018-10-26,60.76065444946289
2018-10-29,60.011661529541016
2018-10-30,59.49100112915039
2018-10-31,60.0958137512207
2018-11-01,63.0007209777832
2018-11-02,62.33176040649414
2018-11-05,62.78080749511719
2018-11-06,64.00870513916016
2018-11-07,65.520751953125
2018-11-08,65.57572174072266
2018-11-09,64.95259094238281
2018-11-12,63.22065353393555
2018-11-13,63.02820587158203
2018-11-14,62.44173812866211
2018-11-15,64.55854797363281
2018-11-16,64.94345092773438
2018-11-19,63.642181396484375
2018-11-20,61.59867477416992
2018-11-21,62.56086349487305
2018-11-23,62.33176040649414
2018-11-26,63.75213623046875
2018-11-27,63.697166442871094
2018-11-28,65.18168640136719
2018-11-29,65.33749389648438
2018-11-30,66.87699127197266
2018-12-03,66.25386047363281
2018-12-04,62.35011291503906
2018-12-06,61.24129104614258
2018-12-07,60.19663619995117
2018-12-10,60.38906478881836
2018-12-11,59.94919204711914
2018-12-12,60.14164733886719
2018-12-13,60.104976654052734
2018-12-14,59.967525482177734
2018-12-17,58.92285919189453
2018-12-18,59.00532531738281
2018-12-19,59.683441162109375
2018-12-20,58.5196533203125
2018-12-21,58.134769439697266
2018-12-24,56.24703598022461
2018-12-26,58.89535903930664
2018-12-27,59.885040283203125
2018-12-28,59.8392219543457
2018-12-31,61.140480041503906
2019-01-02,60.94804000854492
2019-01-03,58.858707427978516
2019-01-04,61.34208297729492
2019-01-07,60.43486404418945
2019-01-08,61.003028869628906
2019-01-09,61.99271011352539
2019-01-10,63.147335052490234
2019-01-11,63.523048400878906
2019-01-14,63.376426696777344
2019-01-15,63.09234619140625
2019-01-16,63.20231628417969
2019-01-17,64.28365325927734
2019-01-18,65.25497436523438
2019-01-22,63.477230072021484
2019-01-23,62.67082977294922
2019-01-24,62.8907585144043
2019-01-25,64.01789855957031
2019-01-28,63.550540924072266
2019-01-29,64.59521484375
2019-01-30,65.96978759765625
2019-01-31,65.30081939697266
2019-02-01,64.28365325927734
2019-02-04,64.43940734863281
2019-02-05,64.8243179321289
2019-02-06,65.57572174072266
2019-02-07,64.48524475097656
2019-02-08,64.68684387207031
2019-02-11,65.43829345703125
2019-02-12,66.8036880493164
2019-02-13,66.82207489013672
2019-02-14,66.63818359375
2019-02-15,67.97130584716797
2019-02-19,67.3553237915039
2019-02-20,68.10002899169922
2019-02-21,68.32989501953125
2019-02-22,68.77119445800781
2019-02-25,69.19412994384766
2019-02-26,69.29524993896484
2019-02-27,70.15028381347656
2019-02-28,69.46075439453125
2019-03-01,70.21465301513672
2019-03-04,70.10431671142578
2019-03-05,70.0491714477539
2019-03-06,69.73657989501953
2019-03-07,69.24928283691406
2019-03-08,69.02863311767578
2019-03-11,70.6927719116211
2019-03-12,70.50888061523438
2019-03-13,71.0788803100586
2019-03-14,70.3342056274414
2019-03-15,70.5548324584961
