Date,SRE
2016-10-06,38.19064712524414
2016-10-07,38.03135681152344
2016-10-10,38.642601013183594
2016-10-11,38.07208251953125
2016-10-12,38.33882522583008
2016-10-13,38.750030517578125
2016-10-14,38.531463623046875
2016-10-17,38.698177337646484
2016-10-18,38.92043685913086
2016-10-19,38.7685661315918
2016-10-20,39.02787780761719
2016-10-21,38.84265899658203
2016-10-24,38.976016998291016
2016-10-25,39.42057418823242
2016-10-26,39.02787780761719
2016-10-27,38.73891830444336
2016-10-28,38.93526840209961
2016-10-31,39.676185607910156
2016-11-01,38.84265899658203
2016-11-02,36.80883026123047
2016-11-03,37.40898513793945
2016-11-04,37.82389450073242
2016-11-07,38.553707122802734
2016-11-08,38.66853713989258
2016-11-09,36.92367172241211
2016-11-10,36.02344512939453
2016-11-11,35.44924545288086
2016-11-14,35.09730529785156
2016-11-15,35.953067779541016
2016-11-16,36.41984176635742
2016-11-17,36.871822357177734
2016-11-18,36.97924041748047
2016-11-21,36.93849182128906
2016-11-22,37.116310119628906
2016-11-23,36.55692672729492
2016-11-25,36.84587860107422
2016-11-28,37.50899887084961
2016-11-29,37.51640319824219
2016-11-30,36.97184371948242
2016-12-01,36.80513000488281
2016-12-02,37.00888442993164
2016-12-05,36.64212417602539
2016-12-06,36.54950714111328
2016-12-07,36.86811828613281
2016-12-08,36.890323638916016
2016-12-09,37.30894470214844
2016-12-12,38.153602600097656
2016-12-13,38.51663589477539
2016-12-14,37.28672790527344
2016-12-15,37.3311882019043
2016-12-16,37.838706970214844
2016-12-19,38.34994125366211
2016-12-20,38.194339752197266
2016-12-21,37.727577209472656
2016-12-22,37.83499526977539
2016-12-23,37.664588928222656
2016-12-27,37.782161712646484
2016-12-28,37.29323196411133
2016-12-29,37.69258117675781
2016-12-30,37.561954498291016
2017-01-03,37.744842529296875
2017-01-04,38.069541931152344
2017-01-05,37.97996520996094
2017-01-06,38.41291046142578
2017-01-09,37.83815383911133
2017-01-10,37.71870803833008
2017-01-11,38.118064880371094
2017-01-12,38.009830474853516
2017-01-13,37.983699798583984
2017-01-17,38.59207534790039
2017-01-18,38.7338981628418
2017-01-19,38.09940719604492
2017-01-20,38.23377990722656
2017-01-23,38.14419937133789
2017-01-24,38.319610595703125
2017-01-25,38.28228759765625
2017-01-26,38.17405700683594
2017-01-27,37.86054611206055
2017-01-30,37.62913513183594
2017-01-31,38.21510314941406
2017-02-01,37.85308074951172
2017-02-02,38.3382682800293
2017-02-03,38.36439514160156
2017-02-06,38.29347610473633
2017-02-07,38.27482604980469
2017-02-08,38.8943977355957
2017-02-09,38.68539047241211
2017-02-10,38.94663619995117
2017-02-13,39.24895477294922
2017-02-14,38.93918228149414
2017-02-15,38.9354362487793
2017-02-16,39.525142669677734
2017-02-17,39.50648880004883
2017-02-21,39.74162292480469
2017-02-22,39.9916877746582
2017-02-23,40.49928665161133
2017-02-24,40.715763092041016
2017-02-27,40.61124801635742
2017-02-28,41.16364288330078
2017-03-01,40.92476272583008
2017-03-02,40.96208953857422
2017-03-03,40.768009185791016
2017-03-06,41.03300857543945
2017-03-07,41.27186965942383
2017-03-08,40.47315979003906
2017-03-09,40.32760238647461
2017-03-10,40.831459045410156
2017-03-13,40.96582794189453
2017-03-14,40.741886138916016
2017-03-15,41.51446533203125
2017-03-16,41.1151123046875
2017-03-17,41.339054107666016
2017-03-20,41.20094299316406
2017-03-21,41.837581634521484
2017-03-22,42.093284606933594
2017-03-23,41.95792007446289
2017-03-24,42.292579650878906
2017-03-27,41.96543502807617
2017-03-28,42.14216995239258
2017-03-29,41.84510040283203
2017-03-30,41.45026397705078
2017-03-31,41.551788330078125
2017-04-03,41.31113815307617
2017-04-04,41.50666046142578
2017-04-05,41.153202056884766
2017-04-06,41.2697639465332
2017-04-07,41.24345016479492
2017-04-10,41.60820007324219
2017-04-11,41.54426956176758
2017-04-12,41.912776947021484
2017-04-13,41.927833557128906
2017-04-17,42.213619232177734
2017-04-18,42.303863525390625
2017-04-19,41.927833557128906
2017-04-20,42.22490692138672
2017-04-21,42.311378479003906
2017-04-24,42.60468673706055
2017-04-25,42.72126388549805
2017-04-26,42.48811721801758
2017-04-27,42.64604949951172
2017-04-28,42.49939727783203
2017-05-01,42.036869049072266
2017-05-02,42.16849136352539
2017-05-03,41.89774703979492
2017-05-04,41.87894821166992
2017-05-05,42.17226028442383
2017-05-08,42.093284606933594
2017-05-09,41.93910217285156
2017-05-10,41.9842414855957
2017-05-11,41.87894821166992
2017-05-12,41.96918869018555
2017-05-15,42.10081100463867
2017-05-16,41.5969123840332
2017-05-17,41.57435989379883
2017-05-18,41.649566650390625
2017-05-19,41.927833557128906
2017-05-22,42.4430046081543
2017-05-23,42.593414306640625
2017-05-24,42.77766799926758
2017-05-25,43.07473373413086
2017-05-26,43.04841613769531
2017-05-30,43.492130279541016
2017-05-31,43.80424880981445
2017-06-01,44.048667907714844
2017-06-02,44.18402862548828
2017-06-05,44.15770721435547
2017-06-06,44.022342681884766
2017-06-07,44.16899490356445
2017-06-08,43.44324493408203
2017-06-09,43.24394989013672
2017-06-12,43.1348991394043
2017-06-13,43.03712844848633
2017-06-14,43.0220947265625
2017-06-15,43.23642349243164
2017-06-16,43.76662826538086
2017-06-19,43.61247634887695
2017-06-20,43.43949508666992
2017-06-21,42.82278060913086
2017-06-22,42.631011962890625
2017-06-23,42.42044448852539
2017-06-26,42.88295364379883
2017-06-27,42.762611389160156
2017-06-28,42.5595703125
2017-06-29,42.48811721801758
2017-06-30,42.39788055419922
2017-07-03,42.18354797363281
2017-07-05,42.1013298034668
2017-07-06,42.01798629760742
2017-07-07,41.87024688720703
2017-07-10,41.961158752441406
2017-07-11,41.99905776977539
2017-07-12,42.23769760131836
2017-07-13,42.27936935424805
2017-07-14,42.48393249511719
2017-07-17,42.4384765625
2017-07-18,42.50288772583008
2017-07-19,42.783199310302734
2017-07-20,43.20747375488281
2017-07-21,43.53703689575195
2017-07-24,42.930946350097656
2017-07-25,42.71501159667969
2017-07-26,42.930946350097656
2017-07-27,42.83622741699219
2017-07-28,42.821075439453125
2017-07-31,42.8097038269043
2017-08-01,43.37035369873047
2017-08-02,43.578697204589844
2017-08-03,43.9537239074707
2017-08-04,44.39315414428711
2017-08-07,44.366634368896484
2017-08-08,44.506797790527344
2017-08-09,44.21890640258789
2017-08-10,43.9650993347168
2017-08-11,43.79462432861328
2017-08-14,44.10526657104492
2017-08-15,44.24542236328125
2017-08-16,44.30603790283203
2017-08-17,43.862815856933594
2017-08-18,44.15071487426758
2017-08-21,44.85152053833008
2017-08-22,44.80605697631836
2017-08-23,44.93864440917969
2017-08-24,45.10532760620117
2017-08-25,45.09017562866211
2017-08-28,45.15835189819336
2017-08-29,44.99546432495117
2017-08-30,44.605289459228516
2017-08-31,44.67347717285156
2017-09-01,44.6772575378418
2017-09-05,44.56362533569336
2017-09-06,44.39693832397461
2017-09-07,45.06742858886719
2017-09-08,45.139427185058594
2017-09-11,45.4803466796875
2017-09-12,44.82878112792969
2017-09-13,44.745452880859375
2017-09-14,45.11289596557617
2017-09-15,45.188663482666016
2017-09-18,44.57119369506836
2017-09-19,44.540889739990234
2017-09-20,44.162071228027344
2017-09-21,44.22045135498047
2017-09-22,44.231895446777344
2017-09-25,44.59050369262695
2017-09-26,44.35396957397461
2017-09-27,43.682525634765625
2017-09-28,43.713043212890625
2017-09-29,43.54136657714844
2017-10-02,43.48414611816406
2017-10-03,43.442176818847656
2017-10-04,43.705413818359375
2017-10-05,42.73637771606445
2017-10-06,42.709678649902344
2017-10-09,42.9691047668457
2017-10-10,43.419288635253906
2017-10-11,43.85039520263672
2017-10-12,44.23952102661133
2017-10-13,43.82367706298828
2017-10-16,43.667266845703125
2017-10-17,43.507041931152344
2017-10-18,43.12934112548828
2017-10-19,43.52610397338867
2017-10-20,43.54136657714844
2017-10-23,43.65581512451172
2017-10-24,43.85801315307617
2017-10-25,43.61003875732422
2017-10-26,43.91524887084961
2017-10-27,44.11743927001953
2017-10-30,44.80796813964844
2017-10-31,44.82704544067383
2017-11-01,44.49513244628906
2017-11-02,44.9453125
2017-11-03,45.39167404174805
2017-11-06,45.34970474243164
2017-11-07,45.979190826416016
2017-11-08,46.173744201660156
2017-11-09,46.30728530883789
2017-11-10,46.21190643310547
2017-11-13,46.52855682373047
2017-11-14,46.631568908691406
2017-11-15,45.93722915649414
2017-11-16,45.72739791870117
2017-11-17,45.593868255615234
2017-11-20,45.323001861572266
2017-11-21,45.33062744140625
2017-11-22,45.269596099853516
2017-11-24,45.28485107421875
2017-11-27,45.56334686279297
2017-11-28,45.62058639526367
2017-11-29,45.880001068115234
2017-11-30,46.15850830078125
2017-12-01,45.96393585205078
2017-12-04,45.967750549316406
2017-12-05,44.338714599609375
2017-12-06,44.373046875
2017-12-07,44.41883850097656
2017-12-08,44.51802444458008
2017-12-11,45.02924346923828
2017-12-12,43.75501251220703
2017-12-13,43.9648323059082
2017-12-14,44.17085647583008
2017-12-15,44.45697784423828
2017-12-18,43.89997863769531
2017-12-19,42.801239013671875
2017-12-20,42.70204162597656
2017-12-21,40.78689193725586
2017-12-22,41.320987701416016
2017-12-26,41.17983627319336
2017-12-27,41.137882232666016
2017-12-28,41.16593551635742
2017-12-29,41.10442352294922
2018-01-02,40.500850677490234
2018-01-03,41.573448181152344
2018-01-04,41.2966423034668
2018-01-05,41.6926155090332
2018-01-08,41.704158782958984
2018-01-09,41.373538970947266
2018-01-10,41.20822525024414
2018-01-11,41.01984786987305
2018-01-12,41.0928955078125
2018-01-16,41.15823745727539
2018-01-17,40.97755813598633
2018-01-18,40.75843048095703
2018-01-19,40.74689865112305
2018-01-22,40.38552474975586
2018-01-23,40.8353157043457
2018-01-24,40.627716064453125
2018-01-25,40.90451431274414
2018-01-26,40.570045471191406
2018-01-29,40.15485763549805
2018-01-30,40.685386657714844
2018-01-31,41.14287185668945
2018-02-01,40.95448684692383
2018-02-02,40.589271545410156
2018-02-05,40.077964782714844
2018-02-06,39.75119400024414
2018-02-07,40.016456604003906
2018-02-08,39.735816955566406
2018-02-09,40.793033599853516
2018-02-12,40.989097595214844
2018-02-13,41.062129974365234
2018-02-14,40.54698181152344
2018-02-15,41.511940002441406
2018-02-16,41.90791320800781
2018-02-20,41.342777252197266
2018-02-21,40.531612396240234
2018-02-22,40.99678039550781
2018-02-23,42.12319564819336
2018-02-26,42.100135803222656
2018-02-27,42.30388259887695
2018-02-28,41.89637756347656
2018-03-01,41.3812255859375
2018-03-02,41.16978454589844
2018-03-05,42.553768157958984
2018-03-06,42.04246520996094
2018-03-07,41.73491287231445
2018-03-08,42.2077751159668
2018-03-09,41.9348258972168
2018-03-12,42.192378997802734
2018-03-13,42.55760955810547
2018-03-14,43.388004302978516
2018-03-15,43.134273529052734
2018-03-16,43.44951248168945
2018-03-19,43.222694396972656
2018-03-20,42.51917266845703
2018-03-21,42.446128845214844
2018-03-22,42.83177947998047
2018-03-23,42.234893798828125
2018-03-26,42.626365661621094
2018-03-27,43.09145736694336
2018-03-28,42.76200485229492
2018-03-29,43.10694122314453
2018-04-02,42.68447494506836
2018-04-03,42.393802642822266
2018-04-04,42.76588439941406
2018-04-05,43.22710418701172
2018-04-06,43.07206726074219
2018-04-09,43.32400131225586
2018-04-10,43.28524398803711
2018-04-11,43.0178108215332
2018-04-12,42.73874282836914
2018-04-13,42.87439727783203
2018-04-16,43.327877044677734
2018-04-17,43.641822814941406
2018-04-18,43.25424575805664
2018-04-19,42.77750778198242
2018-04-20,42.56046676635742
2018-04-23,42.36280059814453
2018-04-24,42.59148025512695
2018-04-25,42.366661071777344
2018-04-26,42.78138732910156
2018-04-27,43.265846252441406
2018-04-30,43.331756591796875
2018-05-01,43.27748489379883
2018-05-02,43.083702087402344
2018-05-03,43.18059539794922
2018-05-04,43.331756591796875
2018-05-07,42.89765548706055
2018-05-08,41.254310607910156
2018-05-09,40.750450134277344
2018-05-10,41.23493957519531
2018-05-11,41.50236129760742
2018-05-14,41.28144073486328
2018-05-15,40.78919982910156
2018-05-16,40.05280303955078
2018-05-17,39.60320281982422
2018-05-18,39.52181625366211
2018-05-21,39.781494140625
2018-05-22,40.087684631347656
2018-05-23,40.64192199707031
2018-05-24,40.777584075927734
2018-05-25,40.769832611083984
2018-05-29,41.00238037109375
2018-05-30,41.17679214477539
2018-05-31,41.2891845703125
2018-06-01,40.42488479614258
2018-06-04,40.076053619384766
2018-06-05,39.847381591796875
2018-06-06,39.033451080322266
2018-06-07,39.05283737182617
2018-06-08,39.31251907348633
2018-06-11,45.42082977294922
2018-06-12,45.397560119628906
2018-06-13,44.188316345214844
2018-06-14,43.920875549316406
2018-06-15,43.374385833740234
2018-06-18,43.6689453125
2018-06-19,43.9014892578125
2018-06-20,43.626312255859375
2018-06-21,43.83172607421875
2018-06-22,44.626285552978516
2018-06-25,45.19602966308594
2018-06-26,44.854949951171875
2018-06-27,44.932464599609375
2018-06-28,44.614654541015625
2018-06-29,45.354881286621094
2018-07-02,45.13221740722656
2018-07-03,45.35877990722656
2018-07-05,45.8197135925293
2018-07-06,46.007205963134766
2018-07-09,45.167381286621094
2018-07-10,45.8197135925293
2018-07-11,45.18691635131836
2018-07-12,45.167381286621094
2018-07-13,45.511131286621094
2018-07-16,45.21815872192383
2018-07-17,45.15956497192383
2018-07-18,44.655662536621094
2018-07-19,45.04237747192383
2018-07-20,44.632232666015625
2018-07-23,44.36270523071289
2018-07-24,44.72597885131836
2018-07-25,45.104881286621094
2018-07-26,45.22207260131836
2018-07-27,44.90957260131836
2018-07-30,44.718170166015625
2018-07-31,45.151756286621094
2018-08-01,44.882225036621094
2018-08-02,45.3236198425293
2018-08-03,45.620506286621094
2018-08-06,45.05799865722656
2018-08-07,45.30018997192383
2018-08-08,44.94863510131836
2018-08-09,44.815818786621094
2018-08-10,44.702545166015625
2018-08-13,44.87832260131836
2018-08-14,44.62440872192383
2018-08-15,44.706451416015625
2018-08-16,45.31971740722656
2018-08-17,45.64393615722656
2018-08-20,45.68299865722656
2018-08-21,45.401756286621094
2018-08-22,45.10878372192383
2018-08-23,45.18691635131836
2018-08-24,45.46815872192383
2018-08-27,45.17128372192383
2018-08-28,45.14393997192383
2018-08-29,45.57362747192383
2018-08-30,45.54628372192383
2018-08-31,45.34315872192383
2018-09-04,45.6986198425293
2018-09-05,46.147830963134766
2018-09-06,46.104862213134766
2018-09-07,45.64393615722656
2018-09-10,45.936893463134766
2018-09-11,45.78847885131836
2018-09-12,46.007205963134766
2018-09-13,46.354862213134766
2018-09-14,46.37831115722656
2018-09-17,46.4329948425293
2018-09-18,45.8079833984375
2018-09-19,44.97597122192383
2018-09-20,45.00550079345703
2018-09-21,45.35587692260742
2018-09-24,44.71418380737305
2018-09-25,44.277191162109375
2018-09-26,43.72210693359375
2018-09-27,44.0921630859375
2018-09-28,44.78110122680664
2018-10-01,44.81259536743164
2018-10-02,45.56453323364258
2018-10-03,45.12360382080078
2018-10-04,45.22990417480469
2018-10-05,45.7456169128418
2018-10-08,45.88341522216797
2018-10-09,45.8243522644043
2018-10-10,45.45429992675781
2018-10-11,45.06454849243164
2018-10-12,45.285011291503906
2018-10-15,45.312557220458984
2018-10-16,45.57240295410156
2018-10-17,45.39130783081055
2018-10-18,45.63145065307617
2018-10-19,45.90702438354492
2018-10-22,45.51729202270508
2018-10-23,44.954322814941406
2018-10-24,45.62752151489258
2018-10-25,45.2889518737793
2018-10-26,44.41103744506836
2018-10-29,44.30474853515625
2018-10-30,44.013431549072266
2018-10-31,43.35204315185547
2018-11-01,43.324493408203125
2018-11-02,42.93080520629883
2018-11-05,44.316558837890625
2018-11-06,44.564579010009766
2018-11-07,46.2810173034668
2018-11-08,46.44243240356445
2018-11-09,45.94245147705078
2018-11-12,45.43068313598633
2018-11-13,45.67081832885742
2018-11-14,44.391357421875
2018-11-15,43.690608978271484
2018-11-16,45.22201919555664
2018-11-19,45.36768341064453
2018-11-20,44.85197067260742
2018-11-21,44.096099853515625
2018-11-23,44.13546371459961
2018-11-26,44.10791778564453
2018-11-27,44.363800048828125
2018-11-28,44.580322265625
2018-11-29,44.35593795776367
2018-11-30,45.35980987548828
2018-12-03,45.84403991699219
2018-12-04,46.00544738769531
2018-12-06,45.54877471923828
2018-12-07,45.647193908691406
2018-12-10,45.7416877746582
2018-12-11,46.08418655395508
2018-12-12,45.92671203613281
2018-12-13,46.29676818847656
2018-12-14,46.647151947021484
2018-12-17,45.24564743041992
2018-12-18,44.81654357910156
2018-12-19,44.85590362548828
2018-12-20,44.509464263916016
2018-12-21,44.021297454833984
2018-12-24,42.2812385559082
2018-12-26,42.51352310180664
2018-12-27,42.363914489746094
2018-12-28,42.58423614501953
2018-12-31,42.949466705322266
2019-01-02,42.38177490234375
2019-01-03,42.576290130615234
2019-01-04,43.85061264038086
2019-01-07,43.842674255371094
2019-01-08,45.069332122802734
2019-01-09,44.628684997558594
2019-01-10,45.42662048339844
2019-01-11,45.27973556518555
2019-01-14,44.36668014526367
2019-01-15,44.680301666259766
2019-01-16,44.723968505859375
2019-01-17,44.60487365722656
2019-01-18,44.72793960571289
2019-01-22,44.60883712768555
2019-01-23,44.82320785522461
2019-01-24,44.99787902832031
2019-01-25,44.89863586425781
2019-01-28,44.85893630981445
2019-01-29,45.19638442993164
2019-01-30,45.61319351196289
2019-01-31,46.438926696777344
2019-02-01,46.34762191772461
2019-02-04,46.52227783203125
2019-02-05,46.48259353637695
2019-02-06,46.744598388671875
2019-02-07,46.85178756713867
2019-02-08,46.81209182739258
2019-02-11,45.633060455322266
2019-02-12,45.303558349609375
2019-02-13,45.351192474365234
2019-02-14,45.2757682800293
2019-02-15,45.75611877441406
2019-02-19,46.15705871582031
2019-02-20,46.498470306396484
2019-02-21,46.71284484863281
2019-02-22,47.034400939941406
2019-02-25,46.68107986450195
2019-02-26,47.201133728027344
2019-02-27,47.7688102722168
2019-02-28,47.81248474121094
2019-03-01,48.13801193237305
2019-03-04,48.165802001953125
2019-03-05,48.06654357910156
2019-03-06,48.02288818359375
2019-03-07,48.31267166137695
2019-03-08,48.55086135864258
2019-03-11,48.9041862487793
2019-03-12,49.225738525390625
2019-03-13,49.360713958740234
2019-03-14,49.404380798339844
2019-03-15,49.471858978271484
