Date,PNR
2015-07-01,38.415706634521484
2015-07-02,37.98518753051758
2015-07-06,36.92849349975586
2015-07-07,37.1577262878418
2015-07-08,36.43648910522461
2015-07-09,36.089847564697266
2015-07-10,35.72643280029297
2015-07-13,36.43648910522461
2015-07-14,36.50917053222656
2015-07-15,35.614620208740234
2015-07-16,35.99479293823242
2015-07-17,35.687294006347656
2015-07-20,35.82706832885742
2015-07-21,34.440513610839844
2015-07-22,34.344966888427734
2015-07-23,34.77207946777344
2015-07-24,34.193206787109375
2015-07-27,33.01858901977539
2015-07-28,33.4119987487793
2015-07-29,34.17073059082031
2015-07-30,34.13701248168945
2015-07-31,34.17635726928711
2015-08-03,33.839141845703125
2015-08-04,33.676151275634766
2015-08-05,34.20444869995117
2015-08-06,34.26628875732422
2015-08-07,34.36183547973633
2015-08-10,35.05310821533203
2015-08-11,34.33934783935547
2015-08-12,34.44611740112305
2015-08-13,34.395538330078125
2015-08-14,34.659698486328125
2015-08-17,35.18238067626953
2015-08-18,34.99690246582031
2015-08-19,34.148258209228516
2015-08-20,33.1029052734375
2015-08-21,32.05191421508789
2015-08-24,30.71432113647461
2015-08-25,29.781373977661133
2015-08-26,30.50074005126953
2015-08-27,31.33254623413086
2015-08-28,31.456193923950195
2015-08-31,31.074016571044922
2015-09-01,30.06237030029297
2015-09-02,30.26470947265625
2015-09-03,30.478273391723633
2015-09-04,29.89376449584961
2015-09-08,30.67498207092285
2015-09-09,30.393970489501953
2015-09-10,30.46703338623047
2015-09-11,30.57942771911621
2015-09-14,30.06237030029297
2015-09-15,30.37147331237793
2015-09-16,30.843589782714844
2015-09-17,29.90500831604004
2015-09-18,28.662954330444336
2015-09-21,28.359460830688477
2015-09-22,28.814697265625
2015-09-23,28.42690658569336
2015-09-24,28.702295303344727
2015-09-25,29.213733673095703
2015-09-28,28.814697265625
2015-09-29,28.544931411743164
2015-09-30,28.685428619384766
2015-10-01,27.8480224609375
2015-10-02,28.85965919494629
2015-10-05,30.63564109802246
2015-10-06,30.55133628845215
2015-10-07,31.017810821533203
2015-10-08,32.33293151855469
2015-10-09,32.11936569213867
2015-10-12,31.967622756958008
2015-10-13,31.636035919189453
2015-10-14,31.1807918548584
2015-10-15,31.838369369506836
2015-10-16,31.231380462646484
2015-10-19,31.029037475585938
2015-10-20,30.562576293945312
2015-10-21,30.506044387817383
2015-10-22,31.472780227661133
2015-10-23,31.540618896484375
2015-10-26,31.10530662536621
2015-10-27,30.87350845336914
2015-10-28,31.009191513061523
2015-10-29,31.286218643188477
2015-10-30,31.614110946655273
2015-11-02,32.145545959472656
2015-11-03,33.050086975097656
2015-11-04,33.16881561279297
2015-11-05,33.58151626586914
2015-11-06,32.371681213378906
2015-11-09,31.834604263305664
2015-11-10,32.213382720947266
2015-11-11,32.077701568603516
2015-11-12,30.783058166503906
2015-11-13,31.02616310119629
2015-11-16,31.404937744140625
2015-11-17,31.037466049194336
2015-11-18,31.800670623779297
2015-11-19,32.09465026855469
2015-11-20,32.04377746582031
2015-11-23,31.908082962036133
2015-11-24,31.964632034301758
2015-11-25,31.761104583740234
2015-11-27,31.87982177734375
2015-11-30,32.055076599121094
2015-12-01,32.269927978515625
2015-12-02,31.66499137878418
2015-12-03,31.563247680664062
2015-12-04,31.563247680664062
2015-12-07,31.082704544067383
2015-12-08,29.748477935791016
2015-12-09,29.680633544921875
2015-12-10,30.115957260131836
2015-12-11,29.245323181152344
2015-12-14,29.539302825927734
2015-12-15,28.742164611816406
2015-12-16,29.273591995239258
2015-12-17,28.029830932617188
2015-12-18,27.25530433654785
2015-12-21,27.49840545654297
2015-12-22,27.848920822143555
2015-12-23,28.487754821777344
2015-12-24,28.425569534301758
2015-12-28,28.041141510009766
2015-12-29,28.538646697998047
2015-12-30,28.26727294921875
2015-12-31,28.00156021118164
2016-01-04,27.8602237701416
2016-01-05,27.62278175354004
2016-01-06,26.989595413208008
2016-01-07,26.277257919311523
2016-01-08,25.8023681640625
2016-01-11,25.723222732543945
2016-01-12,26.0737361907959
2016-01-13,25.480119705200195
2016-01-14,25.72886848449707
2016-01-15,25.2257137298584
2016-01-19,24.920425415039062
2016-01-20,24.304197311401367
2016-01-21,24.524682998657227
2016-01-22,24.931732177734375
2016-01-25,24.637752532958984
2016-01-26,25.615808486938477
2016-01-27,25.695531845092773
2016-01-28,25.89484977722168
2016-01-29,26.83452033996582
2016-02-01,26.555461883544922
2016-02-02,25.399396896362305
2016-02-03,25.883468627929688
2016-02-04,26.65797233581543
2016-02-05,26.33906364440918
2016-02-08,25.985973358154297
2016-02-09,25.741092681884766
2016-02-10,24.419870376586914
2016-02-11,24.53376579284668
2016-02-12,25.28549575805664
2016-02-16,26.048616409301758
2016-02-17,27.04523277282715
2016-02-18,27.48943519592285
2016-02-19,27.34137535095215
2016-02-22,27.979196548461914
2016-02-23,27.18760871887207
2016-02-24,27.26732635498047
2016-02-25,27.278722763061523
2016-02-26,27.64319610595703
2016-02-29,27.170515060424805
2016-03-01,27.99628257751465
2016-03-02,28.822052001953125
2016-03-03,28.975820541381836
2016-03-04,28.782180786132812
2016-03-07,29.545307159423828
2016-03-08,28.43479347229004
2016-03-09,28.58855438232422
2016-03-10,28.178524017333984
2016-03-11,28.702463150024414
2016-03-14,28.804962158203125
2016-03-15,28.617029190063477
2016-03-16,29.471263885498047
2016-03-17,30.64443588256836
2016-03-18,30.638729095458984
2016-03-21,30.786806106567383
2016-03-22,30.72415542602539
2016-03-23,30.148969650268555
2016-03-24,29.98381805419922
2016-03-28,29.98381805419922
2016-03-29,30.416627883911133
2016-03-30,30.792497634887695
2016-03-31,30.900699615478516
2016-04-01,30.496368408203125
2016-04-04,30.257177352905273
2016-04-05,29.249162673950195
2016-04-06,29.146657943725586
2016-04-07,28.87330436706543
2016-04-08,29.334585189819336
2016-04-11,29.442792892456055
2016-04-12,30.24578285217285
2016-04-13,31.33350944519043
2016-04-14,31.498672485351562
2016-04-15,31.384754180908203
2016-04-18,31.418935775756836
2016-04-19,32.03968811035156
2016-04-20,32.30319595336914
2016-04-21,32.33183288574219
2016-04-22,32.813053131103516
2016-04-25,32.15425491333008
2016-04-26,33.397361755371094
2016-04-27,34.33682632446289
2016-04-28,33.620750427246094
2016-04-29,33.27132034301758
2016-05-02,33.7926139831543
2016-05-03,33.21976852416992
2016-05-04,32.58389663696289
2016-05-05,32.595359802246094
2016-05-06,33.30569076538086
2016-05-09,32.95051574707031
2016-05-10,33.4030876159668
2016-05-11,33.741058349609375
2016-05-12,33.92438507080078
2016-05-13,33.02499008178711
2016-05-16,33.552005767822266
2016-05-17,33.322879791259766
2016-05-18,33.95301055908203
2016-05-19,33.43171691894531
2016-05-20,33.50045394897461
2016-05-23,33.97593307495117
2016-05-24,34.41702651977539
2016-05-25,35.14454650878906
2016-05-26,34.8524055480957
2016-05-27,34.720638275146484
2016-05-31,34.508689880371094
2016-06-01,34.480037689208984
2016-06-02,34.80084228515625
2016-06-03,34.37120819091797
2016-06-06,34.78365707397461
2016-06-07,34.984153747558594
2016-06-08,34.90968322753906
2016-06-09,34.46284103393555
2016-06-10,34.01601791381836
2016-06-13,33.52910232543945
2016-06-14,33.90145492553711
2016-06-15,34.25662612915039
2016-06-16,34.53159713745117
2016-06-17,35.05861282348633
2016-06-20,35.67730712890625
2016-06-21,35.224761962890625
2016-06-22,34.726375579833984
2016-06-23,35.23622131347656
2016-06-24,33.128108978271484
2016-06-27,32.24018096923828
2016-06-28,32.33183288574219
2016-06-29,33.053646087646484
2016-06-30,33.39161682128906
2016-07-01,33.70096969604492
2016-07-05,33.16820526123047
2016-07-06,33.6494026184082
2016-07-07,33.98166275024414
2016-07-08,35.190372467041016
2016-07-11,35.631473541259766
2016-07-12,36.433467864990234
2016-07-13,36.22724914550781
2016-07-14,36.32462692260742
2016-07-15,36.416290283203125
2016-07-18,36.07257080078125
2016-07-19,35.80906677246094
2016-07-20,35.94154739379883
2016-07-21,35.69961929321289
2016-07-22,36.06249237060547
2016-07-25,35.745697021484375
2016-07-26,36.44841003417969
2016-07-27,36.73064041137695
2016-07-28,36.79399490356445
2016-07-29,36.759437561035156
2016-08-01,35.87816619873047
2016-08-02,35.21002960205078
2016-08-03,35.90696716308594
2016-08-04,35.85514450073242
2016-08-05,37.1856803894043
2016-08-08,37.081993103027344
2016-08-09,37.15686798095703
2016-08-10,37.07623291015625
2016-08-11,37.917171478271484
2016-08-12,37.80197525024414
2016-08-15,38.45860290527344
2016-08-16,38.23395919799805
2016-08-17,38.35491943359375
2016-08-18,38.32036209106445
2016-08-19,37.89413070678711
2016-08-22,37.57733154296875
2016-08-23,37.508209228515625
2016-08-24,37.15686798095703
2016-08-25,36.85157775878906
2016-08-26,36.69031524658203
2016-08-29,37.31238555908203
2016-08-30,36.955257415771484
2016-08-31,36.891910552978516
2016-09-01,36.408084869384766
2016-09-02,36.874629974365234
2016-09-06,36.753665924072266
2016-09-07,36.506004333496094
2016-09-08,35.809059143066406
2016-09-09,34.49580383300781
2016-09-12,34.89899826049805
2016-09-13,33.873748779296875
2016-09-14,33.85646438598633
2016-09-15,33.98893737792969
2016-09-16,34.213565826416016
2016-09-19,34.44973373413086
2016-09-20,34.288448333740234
2016-09-21,34.8529167175293
2016-09-22,35.85514450073242
2016-09-23,35.284908294677734
2016-09-26,35.117881774902344
2016-09-27,35.40010070800781
2016-09-28,36.44841003417969
2016-09-29,36.258323669433594
2016-09-30,37.00135040283203
2016-10-03,36.86311340332031
2016-10-04,35.8148078918457
2016-10-05,35.8436164855957
2016-10-06,35.463470458984375
2016-10-07,34.69164276123047
2016-10-10,34.43244171142578
2016-10-11,34.069583892822266
2016-10-12,34.34028625488281
2016-10-13,33.873748779296875
2016-10-14,33.833431243896484
2016-10-17,33.983177185058594
2016-10-18,34.236610412597656
2016-10-19,34.14970779418945
2016-10-20,33.7616081237793
2016-10-21,33.813716888427734
2016-10-24,34.14393615722656
2016-10-25,32.39443588256836
2016-10-26,32.09321594238281
2016-10-27,31.763011932373047
2016-10-28,31.948389053344727
2016-10-31,31.93680191040039
2016-11-01,31.815143585205078
2016-11-02,31.235857009887695
2016-11-03,31.369077682495117
2016-11-04,31.687698364257812
2016-11-07,32.14535140991211
2016-11-08,32.400238037109375
2016-11-09,33.19388198852539
2016-11-10,34.89702224731445
2016-11-11,34.43936538696289
2016-11-14,34.72322463989258
2016-11-15,34.120750427246094
2016-11-16,33.76737594604492
2016-11-17,33.5704231262207
2016-11-18,33.4835319519043
2016-11-21,33.72683334350586
2016-11-22,33.593605041503906
2016-11-23,33.50090026855469
2016-11-25,33.6341438293457
2016-11-28,33.054847717285156
2016-11-29,32.562435150146484
2016-11-30,33.28656005859375
2016-12-01,34.06861877441406
2016-12-02,34.05123519897461
2016-12-05,34.57259750366211
2016-12-06,34.83329391479492
2016-12-07,35.54004669189453
2016-12-08,35.12873458862305
2016-12-09,34.89702224731445
2016-12-12,34.6884765625
2016-12-13,34.155513763427734
2016-12-14,33.442970275878906
2016-12-15,33.020076751708984
2016-12-16,32.7594108581543
2016-12-19,33.10697937011719
2016-12-20,33.089595794677734
2016-12-21,33.054847717285156
2016-12-22,32.91581344604492
2016-12-23,32.91581344604492
2016-12-27,33.18230438232422
2016-12-28,32.59140396118164
2016-12-29,32.7362174987793
2016-12-30,32.48133087158203
2017-01-03,33.5704231262207
2017-01-04,33.686279296875
2017-01-05,33.63994216918945
2017-01-06,33.60517501831055
2017-01-09,32.7709846496582
2017-01-10,32.97953796386719
2017-01-11,33.292354583740234
2017-01-12,33.17650604248047
2017-01-13,34.01068878173828
2017-01-17,33.88903045654297
2017-01-18,34.02806854248047
2017-01-19,34.13813400268555
2017-01-20,34.062828063964844
2017-01-23,34.062828063964844
2017-01-24,34.89122772216797
2017-01-25,35.832176208496094
2017-01-26,35.44181823730469
2017-01-27,35.570003509521484
2017-01-30,35.401039123535156
2017-01-31,34.160003662109375
2017-02-01,33.86286163330078
2017-02-02,33.68807601928711
2017-02-03,34.02018737792969
2017-02-06,33.728858947753906
2017-02-07,33.874534606933594
2017-02-08,33.76963806152344
2017-02-09,33.96774673461914
2017-02-10,34.21245574951172
2017-02-13,34.65526580810547
2017-02-14,34.1541862487793
2017-02-15,34.46298599243164
2017-02-16,34.107566833496094
2017-02-17,33.868690490722656
2017-02-21,34.57368469238281
2017-02-22,34.31732177734375
2017-02-23,34.07261657714844
2017-02-24,33.88035583496094
2017-02-27,34.1541862487793
2017-02-28,33.827919006347656
2017-03-01,34.87665557861328
2017-03-02,34.241580963134766
2017-03-03,34.46298599243164
2017-03-06,34.294010162353516
2017-03-07,34.31732177734375
2017-03-08,34.556209564208984
2017-03-09,34.49210739135742
2017-03-10,35.02231979370117
2017-03-13,35.43016815185547
2017-03-14,35.1912727355957
2017-03-15,36.537174224853516
2017-03-16,36.49638748168945
2017-03-17,36.630401611328125
2017-03-20,36.240028381347656
2017-03-21,35.476776123046875
2017-03-22,35.50590133666992
2017-03-23,35.51755905151367
2017-03-24,35.37772750854492
2017-03-27,35.57582092285156
2017-03-28,36.56631088256836
2017-03-29,36.74692916870117
2017-03-30,36.642051696777344
2017-03-31,36.57794952392578
2017-04-03,36.28081512451172
2017-04-04,36.61292266845703
2017-04-05,36.344905853271484
2017-04-06,36.60126495361328
2017-04-07,36.58378601074219
2017-04-10,36.77604675292969
2017-04-11,36.96250534057617
2017-04-12,36.327423095703125
2017-04-13,36.21672058105469
2017-04-17,36.88676452636719
2017-04-18,36.67117691040039
2017-04-19,36.45149612426758
2017-04-20,36.791282653808594
2017-04-21,36.65653991699219
2017-04-24,37.066619873046875
2017-04-25,37.88096618652344
2017-04-26,38.06258773803711
2017-04-27,37.88096618652344
2017-04-28,37.793087005615234
2017-05-01,37.68762969970703
2017-05-02,37.921974182128906
2017-05-03,38.343780517578125
2017-05-04,38.25004959106445
2017-05-05,38.917911529541016
2017-05-08,38.71873092651367
2017-05-09,39.679508209228516
2017-05-10,38.6542854309082
2017-05-11,38.11530303955078
2017-05-12,37.86924362182617
2017-05-15,38.367218017578125
2017-05-16,38.37307357788086
2017-05-17,38.20903396606445
2017-05-18,38.6367073059082
2017-05-19,39.316287994384766
2017-05-22,39.63265609741211
2017-05-23,38.75387191772461
2017-05-24,39.01163101196289
2017-05-25,38.98820877075195
2017-05-26,38.81245803833008
2017-05-30,39.04681396484375
2017-05-31,38.794891357421875
2017-06-01,38.806602478027344
2017-06-02,38.783164978027344
2017-06-05,38.291053771972656
2017-06-06,37.898536682128906
2017-06-07,37.70520782470703
2017-06-08,37.927825927734375
2017-06-09,38.818321228027344
2017-06-12,38.85932159423828
2017-06-13,38.97649383544922
2017-06-14,38.958919525146484
2017-06-15,38.87105178833008
2017-06-16,39.06437301635742
2017-06-19,39.39244842529297
2017-06-20,38.95306396484375
2017-06-21,38.03327560424805
2017-06-22,38.05672073364258
2017-06-23,38.44923400878906
2017-06-26,38.455101013183594
2017-06-27,38.132877349853516
2017-06-28,38.695289611816406
2017-06-29,38.44337463378906
2017-06-30,38.98235321044922
2017-07-03,39.269412994384766
2017-07-05,39.07022476196289
2017-07-06,38.4375114440918
2017-07-07,39.03508377075195
2017-07-10,39.169822692871094
2017-07-11,39.023353576660156
2017-07-12,39.43345642089844
2017-07-13,39.12881851196289
2017-07-14,38.98820877075195
2017-07-17,38.98235321044922
2017-07-18,38.83003234863281
2017-07-19,38.91542434692383
2017-07-20,38.355953216552734
2017-07-21,38.143943786621094
2017-07-24,38.03206253051758
2017-07-25,37.26057434082031
2017-07-26,36.730560302734375
2017-07-27,36.80710983276367
2017-07-28,37.26057434082031
2017-07-31,37.14280319213867
2017-08-01,36.78355407714844
2017-08-02,36.901336669921875
2017-08-03,37.01322937011719
2017-08-04,37.19580078125
2017-08-07,37.00145721435547
2017-08-08,36.689334869384766
2017-08-09,36.730560302734375
2017-08-10,36.229984283447266
2017-08-11,36.25941848754883
2017-08-14,36.81300735473633
2017-08-15,36.53032684326172
2017-08-16,36.7364501953125
2017-08-17,36.135746002197266
2017-08-18,35.90608215332031
2017-08-21,35.847190856933594
2017-08-22,36.159305572509766
2017-08-23,35.7706298828125
2017-08-24,35.90608215332031
2017-08-25,36.224098205566406
2017-08-28,35.8942985534668
