Date,HRB
2016-03-30,17.91386604309082
2016-03-31,17.920654296875
2016-04-01,17.79177474975586
2016-04-04,17.859609603881836
2016-04-05,17.242355346679688
2016-04-06,17.242355346679688
2016-04-07,16.794675827026367
2016-04-08,16.516578674316406
2016-04-11,16.27239227294922
2016-04-12,16.42161750793457
2016-04-13,16.964248657226562
2016-04-14,16.2927303314209
2016-04-15,16.19098663330078
2016-04-18,16.380916595458984
2016-04-19,16.279165267944336
2016-04-20,16.1231632232666
2016-04-21,16.116376876831055
2016-04-22,16.163864135742188
2016-04-25,16.30630111694336
2016-04-26,16.15707778930664
2016-04-27,13.966170310974121
2016-04-28,14.25106143951416
2016-04-29,13.728769302368164
2016-05-02,13.715203285217285
2016-05-03,13.76268196105957
2016-05-04,13.708419799804688
2016-05-05,13.586326599121094
2016-05-06,13.362488746643066
2016-05-09,13.464232444763184
2016-05-10,13.572759628295898
2016-05-11,13.19969367980957
2016-05-12,13.24039363861084
2016-05-13,13.437100410461426
2016-05-16,13.552410125732422
2016-05-17,13.86442756652832
2016-05-18,13.850855827331543
2016-05-19,13.674503326416016
2016-05-20,13.952603340148926
2016-05-23,13.59989070892334
2016-05-24,13.823726654052734
2016-05-25,13.925475120544434
2016-05-26,14.047563552856445
2016-05-27,14.223922729492188
2016-05-31,14.48846435546875
2016-06-01,14.637687683105469
2016-06-02,14.732648849487305
2016-06-03,14.691949844360352
2016-06-06,14.644471168518066
2016-06-07,14.5969877243042
2016-06-08,14.25106143951416
2016-06-09,14.610552787780762
2016-06-10,16.435176849365234
2016-06-13,16.10959815979004
2016-06-14,16.1367244720459
2016-06-15,16.06211280822754
2016-06-16,16.062108993530273
2016-06-17,15.897795677185059
2016-06-20,15.582852363586426
2016-06-21,15.466461181640625
2016-06-22,15.473310470581055
2016-06-23,15.6444673538208
2016-06-24,15.219985961914062
2016-06-27,14.877650260925293
2016-06-28,15.281603813171387
2016-06-29,15.589699745178223
2016-06-30,15.747174263000488
2016-07-01,16.007343292236328
2016-07-05,15.808788299560547
2016-07-06,16.01418685913086
2016-07-07,16.089502334594727
2016-07-08,16.151119232177734
2016-07-11,16.130582809448242
2016-07-12,16.164812088012695
2016-07-13,16.192197799682617
2016-07-14,16.294898986816406
2016-07-15,16.6166934967041
2016-07-18,16.37021255493164
2016-07-19,16.329132080078125
2016-07-20,16.452367782592773
2016-07-21,16.294898986816406
2016-07-22,16.37021255493164
2016-07-25,16.37021255493164
2016-07-26,16.486604690551758
2016-07-27,16.513994216918945
2016-07-28,16.466060638427734
2016-07-29,16.28805160522461
2016-08-01,16.377058029174805
2016-08-02,16.007343292236328
2016-08-03,16.144271850585938
2016-08-04,16.329132080078125
2016-08-05,16.294898986816406
2016-08-08,16.253816604614258
2016-08-09,16.27436065673828
2016-08-10,16.349672317504883
2016-08-11,16.459217071533203
2016-08-12,16.81523895263672
2016-08-15,16.64406967163086
2016-08-16,16.698848724365234
2016-08-17,16.753618240356445
2016-08-18,16.397594451904297
2016-08-19,16.466060638427734
2016-08-22,16.58930206298828
2016-08-23,16.781007766723633
2016-08-24,16.81523895263672
2016-08-25,16.753618240356445
2016-08-26,16.609840393066406
2016-08-29,16.80838966369629
2016-08-30,16.568763732910156
2016-08-31,14.829727172851562
2016-09-01,14.768106460571289
2016-09-02,14.82287883758545
2016-09-06,14.644865036010742
2016-09-07,14.946121215820312
2016-09-08,15.178901672363281
2016-09-09,15.021437644958496
2016-09-12,15.387975692749023
2016-09-13,15.30498218536377
2016-09-14,15.353402137756348
2016-09-15,15.484795570373535
2016-09-16,15.498629570007324
2016-09-19,15.4640531539917
2016-09-20,15.526298522949219
2016-09-21,15.79601764678955
2016-09-22,15.948163986206055
2016-09-23,15.968914031982422
2016-09-26,15.754521369934082
2016-09-27,15.733773231506348
2016-09-28,15.851347923278809
2016-09-29,15.664616584777832
2016-09-30,16.01041030883789
2016-10-03,15.78218936920166
2016-10-04,15.623119354248047
2016-10-05,15.823685646057129
2016-10-06,15.74760627746582
2016-10-07,15.664616584777832
2016-10-10,15.789100646972656
2016-10-11,15.78218936920166
2016-10-12,15.913589477539062
2016-10-13,15.872096061706543
2016-10-14,15.95508861541748
2016-10-17,15.989666938781738
2016-10-18,15.968914031982422
2016-10-19,16.051902770996094
2016-10-20,16.10723876953125
2016-10-21,16.176393508911133
2016-10-24,16.24555015563965
2016-10-25,15.906676292419434
2016-10-26,15.761441230773926
2016-10-27,15.692272186279297
2016-10-28,15.719940185546875
2016-10-31,15.885923385620117
2016-11-01,15.45713996887207
2016-11-02,15.45713996887207
2016-11-03,15.332647323608398
2016-11-04,15.166669845581055
2016-11-07,15.235819816589355
2016-11-08,15.311902046203613
2016-11-09,14.730957984924316
2016-11-10,15.242742538452148
2016-11-11,15.789100646972656
2016-11-14,16.30088233947754
2016-11-15,16.52910804748535
2016-11-16,15.37414836883545
2016-11-17,15.927421569824219
2016-11-18,16.01041030883789
2016-11-21,16.079572677612305
2016-11-22,16.176393508911133
2016-11-23,16.376953125
2016-11-25,16.584430694580078
2016-11-28,15.090590476989746
2016-11-29,15.47788143157959
2016-11-30,15.325733184814453
2016-12-01,15.21396541595459
2016-12-02,15.172056198120117
2016-12-05,15.465441703796387
2016-12-06,15.849624633789062
2016-12-07,16.30367660522461
2016-12-08,15.919485092163086
2016-12-09,16.03125
2016-12-12,16.3735294342041
2016-12-13,16.240806579589844
2016-12-14,15.989330291748047
2016-12-15,16.129039764404297
2016-12-16,16.380512237548828
2016-12-19,16.205881118774414
2016-12-20,16.205881118774414
2016-12-21,16.21286392211914
2016-12-22,16.275733947753906
2016-12-23,16.261760711669922
2016-12-27,16.422422409057617
2016-12-28,16.268753051757812
2016-12-29,16.2198486328125
2016-12-30,16.05919075012207
2017-01-03,16.00330352783203
2017-01-04,16.34558868408203
2017-01-05,16.548160552978516
2017-01-06,16.76470375061035
2017-01-09,16.478303909301758
2017-01-10,16.520217895507812
2017-01-11,16.56911277770996
2017-01-12,16.59007453918457
2017-01-13,16.618009567260742
2017-01-17,16.63896942138672
2017-01-18,16.527204513549805
2017-01-19,16.254785537719727
2017-01-20,16.163963317871094
2017-01-23,16.00330352783203
2017-01-24,16.14301300048828
2017-01-25,16.129039764404297
2017-01-26,15.996323585510254
2017-01-27,15.500365257263184
2017-01-30,15.297796249389648
2017-01-31,14.990437507629395
2017-02-01,14.738965034484863
2017-02-02,14.766910552978516
2017-02-03,14.969482421875
2017-02-06,15.109188079833984
2017-02-07,15.018376350402832
2017-02-08,14.78088092803955
2017-02-09,14.745954513549805
2017-02-10,14.7040433883667
2017-02-13,14.564334869384766
2017-02-14,14.648160934448242
2017-02-15,14.529407501220703
2017-02-16,14.361763000488281
2017-02-17,14.326834678649902
2017-02-21,14.389703750610352
2017-02-22,14.166172981262207
2017-02-23,14.005514144897461
2017-02-24,14.005514144897461
2017-02-27,14.152206420898438
2017-02-28,14.361763000488281
2017-03-01,14.410661697387695
2017-03-02,14.424626350402832
2017-03-03,14.655147552490234
2017-03-06,14.648160934448242
2017-03-07,14.55734920501709
2017-03-08,16.722787857055664
2017-03-09,16.310659408569336
2017-03-10,16.733762741088867
2017-03-13,16.97351837158203
2017-03-14,16.952367782592773
2017-03-15,17.220333099365234
2017-03-16,17.107507705688477
2017-03-17,17.241485595703125
2017-03-20,16.832487106323242
2017-03-21,16.437593460083008
2017-03-22,16.46579933166504
2017-03-23,16.04974937438965
2017-03-24,15.809986114501953
2017-03-27,15.943970680236816
2017-03-28,16.20488166809082
2017-03-29,16.099102020263672
2017-03-30,16.352968215942383
2017-03-31,16.395282745361328
2017-04-03,16.345922470092773
2017-04-04,16.416440963745117
2017-04-05,16.183732986450195
2017-04-06,16.62798500061035
2017-04-07,16.501054763793945
2017-04-10,16.606836318969727
2017-04-11,16.64914321899414
2017-04-12,16.66324806213379
2017-04-13,16.571577072143555
2017-04-17,16.691455841064453
2017-04-18,16.790176391601562
2017-04-19,17.07929801940918
2017-04-20,16.670299530029297
2017-04-21,16.275400161743164
2017-04-24,16.64914321899414
2017-04-25,17.093402862548828
2017-04-26,16.846590042114258
2017-04-27,17.114553451538086
2017-04-28,17.48124885559082
2017-05-01,17.38252067565918
2017-05-02,17.48124885559082
2017-05-03,17.49535369873047
2017-05-04,17.74216079711914
2017-05-05,17.819732666015625
2017-05-08,17.819732666015625
2017-05-09,18.24988555908203
2017-05-10,18.687095642089844
2017-05-11,18.630678176879883
2017-05-12,18.743511199951172
2017-05-15,18.891597747802734
2017-05-16,17.756263732910156
2017-05-17,17.685747146606445
2017-05-18,17.833837509155273
2017-05-19,18.08769989013672
2017-05-22,18.200525283813477
2017-05-23,18.158214569091797
2017-05-24,18.263992309570312
2017-05-25,18.376821517944336
2017-05-26,18.41207504272461
2017-05-30,18.539011001586914
2017-05-31,18.715301513671875
2017-06-01,19.173664093017578
2017-06-02,18.96211051940918
2017-06-05,18.87748908996582
2017-06-06,18.588375091552734
2017-06-07,18.588375091552734
2017-06-08,18.602476119995117
2017-06-09,18.468488693237305
2017-06-12,18.64478302001953
2017-06-13,19.032629013061523
2017-06-14,20.541698455810547
2017-06-15,21.162250518798828
2017-06-16,21.098787307739258
2017-06-19,21.5924129486084
2017-06-20,21.232770919799805
2017-06-21,21.957826614379883
2017-06-22,22.14264678955078
2017-06-23,22.213726043701172
2017-06-26,22.26348876953125
2017-06-27,22.277706146240234
2017-06-28,21.851194381713867
2017-06-29,21.95071792602539
2017-06-30,21.9720458984375
2017-07-03,22.07866668701172
2017-07-05,22.064455032348633
2017-07-06,22.23505210876465
2017-07-07,22.29903221130371
2017-07-10,22.270597457885742
2017-07-11,22.26348876953125
2017-07-12,22.398548126220703
2017-07-13,22.213726043701172
2017-07-14,21.701923370361328
2017-07-17,21.5455379486084
2017-07-18,21.573972702026367
2017-07-19,21.524213790893555
2017-07-20,21.74457359313965
2017-07-21,21.183012008666992
2017-07-24,21.168794631958008
2017-07-25,21.4815616607666
2017-07-26,21.453126907348633
2017-07-27,21.616626739501953
2017-07-28,21.488672256469727
2017-07-31,21.680599212646484
2017-08-01,21.76590347290039
2017-08-02,21.659276962280273
2017-08-03,21.709035873413086
2017-08-04,21.389158248901367
2017-08-07,21.488672256469727
2017-08-08,21.5455379486084
2017-08-09,21.964933395385742
2017-08-10,21.77300453186035
2017-08-11,21.82276725769043
2017-08-14,22.22794532775879
2017-08-15,22.38433074951172
2017-08-16,21.851194381713867
2017-08-17,21.467348098754883
2017-08-18,21.168794631958008
2017-08-21,21.133255004882812
2017-08-22,21.495779037475586
2017-08-23,21.37493896484375
2017-08-24,21.637948989868164
2017-08-25,21.119033813476562
2017-08-28,21.047950744628906
2017-08-29,20.777830123901367
2017-08-30,19.057605743408203
2017-08-31,19.00783920288086
2017-09-01,19.029163360595703
2017-09-05,18.759050369262695
2017-09-06,18.48181915283203
2017-09-07,18.261459350585938
2017-09-08,18.538694381713867
2017-09-11,18.545795440673828
2017-09-12,19.048002243041992
2017-09-13,18.63188934326172
2017-09-14,18.96908950805664
2017-09-15,18.56732177734375
2017-09-18,18.639060974121094
2017-09-19,18.768205642700195
2017-09-20,18.804075241088867
2017-09-21,18.804075241088867
2017-09-22,19.191492080688477
2017-09-25,18.804075241088867
2017-09-26,18.91168975830078
2017-09-27,19.14844512939453
2017-09-28,19.543031692504883
2017-09-29,18.997785568237305
2017-10-02,18.93321418762207
2017-10-03,19.076702117919922
2017-10-04,18.438182830810547
2017-10-05,17.70639419555664
2017-10-06,17.83553123474121
2017-10-09,18.19424819946289
2017-10-10,18.445356369018555
2017-10-11,18.373613357543945
2017-10-12,18.47405433654785
2017-10-13,18.07946014404297
2017-10-16,18.172727584838867
2017-10-17,17.821186065673828
2017-10-18,17.96467399597168
2017-10-19,18.330568313598633
2017-10-20,18.452533721923828
2017-10-23,18.832773208618164
2017-10-24,18.94756317138672
2017-10-25,18.61036491394043
2017-10-26,19.019309997558594
2017-10-27,18.847122192382812
2017-10-30,18.15120506286621
2017-10-31,17.74943733215332
2017-11-01,17.570085525512695
2017-11-02,17.118091583251953
2017-11-03,17.26157569885254
2017-11-06,17.462465286254883
2017-11-07,17.232881546020508
2017-11-08,18.115331649780273
2017-11-09,18.222949981689453
2017-11-10,17.99336814880371
2017-11-13,18.617542266845703
2017-11-14,18.5529727935791
2017-11-15,18.108158111572266
2017-11-16,18.56732177734375
2017-11-17,18.717981338500977
2017-11-20,18.56732177734375
2017-11-21,18.35209083557129
2017-11-22,18.545795440673828
2017-11-24,18.409481048583984
2017-11-27,18.28751564025879
2017-11-28,18.330568313598633
2017-11-29,18.56014633178711
2017-11-30,18.782550811767578
2017-12-01,18.724628448486328
2017-12-04,19.007015228271484
2017-12-05,19.03597640991211
2017-12-06,20.990991592407227
2017-12-07,19.832462310791016
2017-12-08,19.709367752075195
2017-12-11,19.912113189697266
2017-12-12,19.941072463989258
2017-12-13,19.774532318115234
2017-12-14,19.470422744750977
2017-12-15,19.694889068603516
2017-12-18,20.056926727294922
2017-12-19,20.006242752075195
2017-12-20,20.165538787841797
2017-12-21,19.33285140991211
2017-12-22,18.99253273010254
2017-12-26,18.869441986083984
2017-12-27,19.151832580566406
2017-12-28,19.238718032836914
2017-12-29,18.98529624938965
2018-01-02,19.37628936767578
2018-01-03,19.29664421081543
2018-01-04,19.274925231933594
2018-01-05,19.398025512695312
2018-01-08,19.050460815429688
2018-01-09,19.14459228515625
2018-01-10,18.804275512695312
2018-01-11,18.883928298950195
2018-01-12,19.086666107177734
2018-01-16,19.28216552734375
2018-01-17,19.17355728149414
2018-01-18,19.209758758544922
2018-01-19,19.028736114501953
2018-01-22,19.17355728149414
2018-01-23,19.933828353881836
2018-01-24,19.665925979614258
2018-01-25,19.419740676879883
2018-01-26,19.347332000732422
2018-01-29,19.426977157592773
2018-01-30,19.14459228515625
2018-01-31,19.216995239257812
2018-02-01,18.934602737426758
2018-02-02,18.434993743896484
2018-02-05,17.718158721923828
2018-02-06,18.22501564025879
2018-02-07,18.637739181518555
2018-02-08,18.239492416381836
2018-02-09,18.043996810913086
2018-02-12,18.19605255126953
2018-02-13,18.760831832885742
2018-02-14,19.50663185119629
2018-02-15,19.955556869506836
2018-02-16,20.303112030029297
2018-02-20,19.67316246032715
2018-02-21,19.122865676879883
2018-02-22,18.934602737426758
2018-02-23,19.419740676879883
2018-02-26,19.455944061279297
2018-02-27,18.775312423706055
2018-02-28,18.340864181518555
2018-03-01,18.19605255126953
2018-03-02,17.877456665039062
2018-03-05,18.681180953979492
2018-03-06,18.659456253051758
2018-03-07,20.8027286529541
2018-03-08,20.035202026367188
2018-03-09,20.04969024658203
2018-03-12,20.29071807861328
2018-03-13,19.859785079956055
2018-03-14,19.44344711303711
2018-03-15,19.509185791015625
2018-03-16,19.757526397705078
2018-03-19,19.05633544921875
2018-03-20,19.136680603027344
2018-03-21,18.873729705810547
2018-03-22,18.39896583557129
2018-03-23,18.62539291381836
2018-03-26,18.83721923828125
2018-03-27,18.304006576538086
2018-03-28,18.369749069213867
2018-03-29,18.559650421142578
2018-04-02,17.94611167907715
2018-04-03,18.501224517822266
2018-04-04,18.749561309814453
2018-04-05,18.873729705810547
2018-04-06,18.63269805908203
2018-04-09,18.50853157043457
2018-04-10,18.829910278320312
2018-04-11,18.910249710083008
2018-04-12,19.187807083129883
2018-04-13,19.027118682861328
2018-04-16,19.311979293823242
2018-04-17,19.326581954956055
2018-04-18,19.49457550048828
2018-04-19,19.23162841796875
2018-04-20,19.79404640197754
2018-04-23,19.81595802307129
2018-04-24,19.487276077270508
2018-04-25,20.539064407348633
2018-04-26,20.853130340576172
2018-04-27,20.612098693847656
2018-04-30,20.195764541625977
2018-05-01,20.23228645324707
2018-05-02,19.516481399536133
2018-05-03,19.377708435058594
2018-05-04,20.07890510559082
2018-05-07,20.210378646850586
2018-05-08,20.3199405670166
2018-05-09,20.005859375
2018-05-10,20.29071807861328
2018-05-11,20.341848373413086
2018-05-14,20.23228645324707
2018-05-15,20.305330276489258
2018-05-16,20.4075870513916
2018-05-17,20.26150131225586
2018-05-18,20.21767807006836
2018-05-21,20.371065139770508
2018-05-22,20.378372192382812
2018-05-23,20.276113510131836
2018-05-24,20.495235443115234
2018-05-25,20.400279998779297
2018-05-29,20.4075870513916
2018-05-30,20.52445411682129
2018-05-31,20.04969024658203
2018-06-01,20.371065139770508
2018-06-04,20.619403839111328
2018-06-05,20.69974708557129
2018-06-06,21.057647705078125
2018-06-07,21.13799285888672
2018-06-08,21.291378021240234
2018-06-11,21.45937156677246
2018-06-12,21.620065689086914
2018-06-13,17.741600036621094
2018-06-14,17.361787796020508
2018-06-15,17.281442642211914
2018-06-18,17.201095581054688
2018-06-19,17.52247428894043
2018-06-20,17.580907821655273
2018-06-21,17.329965591430664
2018-06-22,16.97568130493164
2018-06-25,16.968307495117188
2018-06-26,16.872360229492188
2018-06-27,16.60664939880371
2018-06-28,16.77640724182129
2018-06-29,16.813316345214844
2018-07-02,17.18235206604004
2018-07-03,17.256155014038086
2018-07-05,17.38901138305664
2018-07-06,17.35210609436035
2018-07-09,17.477582931518555
2018-07-10,17.53662872314453
2018-07-11,17.684240341186523
2018-07-12,17.758041381835938
2018-07-13,17.662099838256836
2018-07-16,17.713764190673828
2018-07-17,17.691621780395508
2018-07-18,18.03113555908203
2018-07-19,18.016368865966797
2018-07-20,18.00899314880371
2018-07-23,18.14922332763672
2018-07-24,18.47397804260254
2018-07-25,18.540403366088867
2018-07-26,18.732303619384766
2018-07-27,18.35588264465332
2018-07-30,18.503501892089844
2018-07-31,18.569929122924805
2018-08-01,18.41493034362793
2018-08-02,18.577308654785156
2018-08-03,18.710159301757812
2018-08-06,18.894689559936523
2018-08-07,18.909439086914062
2018-08-08,18.968486785888672
2018-08-09,18.916820526123047
2018-08-10,19.086576461791992
2018-08-13,18.97586441040039
2018-08-14,19.263715744018555
2018-08-15,19.29323959350586
2018-08-16,19.462993621826172
2018-08-17,19.499900817871094
2018-08-20,19.514665603637695
2018-08-21,19.728700637817383
2018-08-22,19.60323143005371
2018-08-23,19.411334991455078
2018-08-24,19.536806106567383
2018-08-27,19.632755279541016
2018-08-28,19.271093368530273
2018-08-29,19.418712615966797
2018-08-30,20.171546936035156
2018-08-31,19.972267150878906
2018-09-04,19.7213191986084
2018-09-05,19.411334991455078
2018-09-06,19.5294246673584
2018-09-07,19.31537628173828
2018-09-10,19.005390167236328
2018-09-11,19.005390167236328
2018-09-12,19.04265594482422
2018-09-13,18.580564498901367
2018-09-14,18.64018440246582
2018-09-17,18.535846710205078
2018-09-18,18.85633087158203
2018-09-19,18.901046752929688
2018-09-20,19.184263229370117
2018-09-21,19.46748161315918
2018-09-24,18.93831443786621
2018-09-25,19.027751922607422
2018-09-26,19.22153091430664
2018-09-27,19.35568618774414
2018-09-28,19.191713333129883
2018-10-01,19.385498046875
2018-10-02,19.32587242126465
2018-10-03,18.908493041992188
2018-10-04,18.67745018005371
2018-10-05,18.96067237854004
2018-10-08,19.75815200805664
2018-10-09,19.94448471069336
2018-10-10,19.832685470581055
2018-10-11,19.35568618774414
2018-10-12,19.146997451782227
2018-10-15,19.310962677001953
2018-10-16,19.94448471069336
2018-10-17,19.765605926513672
2018-10-18,19.370590209960938
2018-10-19,19.236433029174805
2018-10-22,19.251346588134766
2018-10-23,19.65380859375
2018-10-24,19.027751922607422
2018-10-25,19.30351448059082
2018-10-26,19.005390167236328
2018-10-29,19.17681121826172
2018-10-30,19.825233459472656
2018-10-31,19.780513763427734
2018-11-01,19.720882415771484
2018-11-02,20.220245361328125
2018-11-05,20.115901947021484
2018-11-06,20.399118423461914
2018-11-07,21.107160568237305
2018-11-08,21.1146183013916
2018-11-09,21.412736892700195
2018-11-12,21.15933609008789
2018-11-13,20.965553283691406
2018-11-14,21.047536849975586
2018-11-15,20.99536895751953
2018-11-16,21.151884078979492
2018-11-19,20.838850021362305
2018-11-20,20.667430877685547
2018-11-21,20.689790725708008
2018-11-23,20.83139991760254
2018-11-26,20.905927658081055
2018-11-27,20.71215057373047
2018-11-28,21.084800720214844
2018-11-29,21.047536849975586
2018-11-30,20.31061363220215
2018-12-03,21.040019989013672
2018-12-04,20.694114685058594
2018-12-06,20.829469680786133
2018-12-07,20.333171844482422
2018-12-10,20.964820861816406
2018-12-11,20.87458610534668
2018-12-12,21.08513832092285
2018-12-13,20.325653076171875
2018-12-14,20.288055419921875
2018-12-17,19.724075317382812
2018-12-18,19.566160202026367
2018-12-19,18.874359130859375
2018-12-20,18.438213348388672
2018-12-21,18.002077102661133
2018-12-24,17.768964767456055
2018-12-26,18.67884635925293
2018-12-27,18.889394760131836
2018-12-28,18.972110748291016
2018-12-31,19.077383041381836
2019-01-02,19.235300064086914
2019-01-03,18.566051483154297
2019-01-04,19.145065307617188
2019-01-07,19.02474594116211
2019-01-08,19.137542724609375
2019-01-09,19.31049919128418
2019-01-10,19.250335693359375
2019-01-11,19.385690689086914
2019-01-14,19.227787017822266
2019-01-15,19.05483055114746
2019-01-16,18.82172393798828
2019-01-17,18.979633331298828
2019-01-18,19.272903442382812
2019-01-22,18.85931396484375
2019-01-23,19.077383041381836
2019-01-24,19.325538635253906
2019-01-25,19.483444213867188
2019-01-28,19.37065315246582
2019-01-29,19.28794288635254
2019-01-30,19.1901798248291
2019-01-31,17.7388858795166
2019-02-01,18.0396728515625
2019-02-04,17.761451721191406
2019-02-05,17.994558334350586
2019-02-06,18.05471420288086
2019-02-07,18.03215217590332
2019-02-08,17.97951316833496
2019-02-11,18.002077102661133
2019-02-12,18.099830627441406
2019-02-13,18.235183715820312
2019-02-14,18.197589874267578
2019-02-15,18.122390747070312
2019-02-19,18.205106735229492
2019-02-20,17.971994400024414
2019-02-21,18.47581672668457
2019-02-22,18.85931396484375
2019-02-25,18.235183715820312
2019-02-26,18.250225067138672
2019-02-27,18.287822723388672
2019-02-28,18.159984588623047
2019-03-01,18.152462005615234
2019-03-04,17.994558334350586
2019-03-05,17.9644775390625
2019-03-06,17.693763732910156
2019-03-07,18.167509078979492
2019-03-08,18.761564254760742
2019-03-11,18.701404571533203
2019-03-12,18.144947052001953
2019-03-13,18.205106735229492
2019-03-14,18.235183715820312
2019-03-15,18.501115798950195
