Date,CMI
2016-07-25,118.19000244140625
2016-07-26,122.05000305175781
2016-07-27,123.41999816894531
2016-07-28,122.16000366210938
2016-07-29,122.7699966430664
2016-08-01,121.80000305175781
2016-08-02,121.04000091552734
2016-08-03,122.27999877929688
2016-08-04,123.25
2016-08-05,125.33999633789062
2016-08-08,126.41000366210938
2016-08-09,125.87999725341797
2016-08-10,126.06999969482422
2016-08-11,127.11000061035156
2016-08-12,126.7300033569336
2016-08-15,127.01000213623047
2016-08-16,126.87000274658203
2016-08-17,126.51000213623047
2016-08-18,126.22000122070312
2016-08-19,126.12999725341797
2016-08-22,125.3499984741211
2016-08-23,125.66000366210938
2016-08-24,124.94000244140625
2016-08-25,125.33000183105469
2016-08-26,124.51000213623047
2016-08-29,125.48999786376953
2016-08-30,126.05000305175781
2016-08-31,125.61000061035156
2016-09-01,125.41000366210938
2016-09-02,126.16000366210938
2016-09-06,116.94000244140625
2016-09-07,119.75
2016-09-08,119.87999725341797
2016-09-09,116.80999755859375
2016-09-12,118.97000122070312
2016-09-13,117.30999755859375
2016-09-14,118.05000305175781
2016-09-15,119.51000213623047
2016-09-16,119.55999755859375
2016-09-19,119.29000091552734
2016-09-20,119.16999816894531
2016-09-21,120.91999816894531
2016-09-22,121.91999816894531
2016-09-23,120.62999725341797
2016-09-26,120.2300033569336
2016-09-27,120.47000122070312
2016-09-28,123.5999984741211
2016-09-29,124.26000213623047
2016-09-30,128.14999389648438
2016-10-03,127.86000061035156
2016-10-04,127.30999755859375
2016-10-05,130.25
2016-10-06,130.49000549316406
2016-10-07,128.44000244140625
2016-10-10,128.1699981689453
2016-10-11,127.86000061035156
2016-10-12,127.7699966430664
2016-10-13,126.12999725341797
2016-10-14,125.76000213623047
2016-10-17,125.80000305175781
2016-10-18,127.05000305175781
2016-10-19,128.3000030517578
2016-10-20,126.9800033569336
2016-10-21,126.63999938964844
2016-10-24,126.69000244140625
2016-10-25,125.56999969482422
2016-10-26,126.5199966430664
2016-10-27,126.26000213623047
2016-10-28,126.62000274658203
2016-10-31,127.81999969482422
2016-11-01,122.29000091552734
2016-11-02,121.72000122070312
2016-11-03,121.75
2016-11-04,124.30999755859375
2016-11-07,130.33999633789062
2016-11-08,130.86000061035156
2016-11-09,136.85000610351562
2016-11-10,137.80999755859375
2016-11-11,136.99000549316406
2016-11-14,134.74000549316406
2016-11-15,137.77999877929688
2016-11-16,136.8699951171875
2016-11-17,135.42999267578125
2016-11-18,135.02999877929688
2016-11-21,136.8300018310547
2016-11-22,139.35000610351562
2016-11-23,140.8000030517578
2016-11-25,141.2899932861328
2016-11-28,138.32000732421875
2016-11-29,138.22000122070312
2016-11-30,141.77999877929688
2016-12-01,142.6300048828125
2016-12-02,142.9499969482422
2016-12-05,142.86000061035156
2016-12-06,142.66000366210938
2016-12-07,146.4600067138672
2016-12-08,143.77999877929688
2016-12-09,142.25
2016-12-12,142.30999755859375
2016-12-13,142.6300048828125
2016-12-14,138.86000061035156
2016-12-15,138.83999633789062
2016-12-16,135.35000610351562
2016-12-19,137.41000366210938
2016-12-20,138.0
2016-12-21,138.6999969482422
2016-12-22,138.22999572753906
2016-12-23,138.24000549316406
2016-12-27,138.0800018310547
2016-12-28,136.4600067138672
2016-12-29,136.4199981689453
2016-12-30,136.6699981689453
2017-01-03,139.7899932861328
2017-01-04,139.6300048828125
2017-01-05,137.75
2017-01-06,138.72000122070312
2017-01-09,137.4199981689453
2017-01-10,139.55999755859375
2017-01-11,140.7100067138672
2017-01-12,138.55999755859375
2017-01-13,139.97999572753906
2017-01-17,138.9199981689453
2017-01-18,139.89999389648438
2017-01-19,140.97000122070312
2017-01-20,141.5800018310547
2017-01-23,141.47000122070312
2017-01-24,145.00999450683594
2017-01-25,147.86000061035156
2017-01-26,147.4499969482422
2017-01-27,147.13999938964844
2017-01-30,147.00999450683594
2017-01-31,147.00999450683594
2017-02-01,147.32000732421875
2017-02-02,146.3300018310547
2017-02-03,146.86000061035156
2017-02-06,146.3800048828125
2017-02-07,147.35000610351562
2017-02-08,145.67999267578125
2017-02-09,150.13999938964844
2017-02-10,150.55999755859375
2017-02-13,152.85000610351562
2017-02-14,151.9600067138672
2017-02-15,151.94000244140625
2017-02-16,152.17999267578125
2017-02-17,152.91000366210938
2017-02-21,154.50999450683594
2017-02-22,152.25
2017-02-23,149.11000061035156
2017-02-24,149.94000244140625
2017-02-27,149.91000366210938
2017-02-28,148.49000549316406
2017-03-01,152.85000610351562
2017-03-02,150.83999633789062
2017-03-03,151.94000244140625
2017-03-06,152.42999267578125
2017-03-07,152.10000610351562
2017-03-08,151.1699981689453
2017-03-09,148.83999633789062
2017-03-10,151.5
2017-03-13,152.8000030517578
2017-03-14,150.8800048828125
2017-03-15,154.35000610351562
2017-03-16,153.99000549316406
2017-03-17,154.50999450683594
2017-03-20,154.2899932861328
2017-03-21,150.7100067138672
2017-03-22,151.86000061035156
2017-03-23,152.22000122070312
2017-03-24,150.77000427246094
2017-03-27,149.66000366210938
2017-03-28,151.69000244140625
2017-03-29,151.7100067138672
2017-03-30,151.9600067138672
2017-03-31,151.1999969482422
2017-04-03,149.72000122070312
2017-04-04,150.11000061035156
2017-04-05,149.82000732421875
2017-04-06,149.97999572753906
2017-04-07,149.44000244140625
2017-04-10,149.13999938964844
2017-04-11,150.47999572753906
2017-04-12,146.9199981689453
2017-04-13,144.57000732421875
2017-04-17,147.0
2017-04-18,145.07000732421875
2017-04-19,144.33999633789062
2017-04-20,146.13999938964844
2017-04-21,145.55999755859375
2017-04-24,149.10000610351562
2017-04-25,152.11000061035156
2017-04-26,152.07000732421875
2017-04-27,151.05999755859375
2017-04-28,150.94000244140625
2017-05-01,151.3300018310547
2017-05-02,160.55999755859375
2017-05-03,158.6300048828125
2017-05-04,156.0399932861328
2017-05-05,155.47999572753906
2017-05-08,156.2899932861328
2017-05-09,157.75
2017-05-10,159.24000549316406
2017-05-11,158.85000610351562
2017-05-12,156.97999572753906
2017-05-15,156.60000610351562
2017-05-16,157.4199981689453
2017-05-17,153.30999755859375
2017-05-18,151.83999633789062
2017-05-19,154.89999389648438
2017-05-22,155.38999938964844
2017-05-23,155.3000030517578
2017-05-24,155.0800018310547
2017-05-25,155.86000061035156
2017-05-26,156.63999938964844
2017-05-30,157.33999633789062
2017-05-31,157.6999969482422
2017-06-01,160.6300048828125
2017-06-02,158.13999938964844
2017-06-05,156.10000610351562
2017-06-06,157.16000366210938
2017-06-07,156.27999877929688
2017-06-08,158.3699951171875
2017-06-09,159.22999572753906
2017-06-12,160.4499969482422
2017-06-13,160.38999938964844
2017-06-14,159.49000549316406
2017-06-15,161.6999969482422
2017-06-16,161.55999755859375
2017-06-19,164.10000610351562
2017-06-20,162.49000549316406
2017-06-21,159.19000244140625
2017-06-22,158.9600067138672
2017-06-23,159.13999938964844
2017-06-26,158.89999389648438
2017-06-27,158.1999969482422
2017-06-28,161.57000732421875
2017-06-29,160.1199951171875
2017-06-30,162.22000122070312
2017-07-03,163.36000061035156
2017-07-05,164.10000610351562
2017-07-06,164.2100067138672
2017-07-07,164.6999969482422
2017-07-10,165.0800018310547
2017-07-11,164.77000427246094
2017-07-12,165.32000732421875
2017-07-13,165.1699981689453
2017-07-14,165.86000061035156
2017-07-17,166.13999938964844
2017-07-18,164.82000732421875
2017-07-19,164.63999938964844
2017-07-20,164.42999267578125
2017-07-21,165.22000122070312
2017-07-24,166.47000122070312
2017-07-25,167.6999969482422
2017-07-26,165.97000122070312
2017-07-27,165.77999877929688
2017-07-28,167.22000122070312
2017-07-31,167.89999389648438
2017-08-01,157.47999572753906
2017-08-02,157.77999877929688
2017-08-03,157.74000549316406
2017-08-04,160.16000366210938
2017-08-07,160.02999877929688
2017-08-08,159.82000732421875
2017-08-09,159.39999389648438
2017-08-10,155.8300018310547
2017-08-11,155.64999389648438
2017-08-14,156.24000549316406
2017-08-15,155.58999633789062
2017-08-16,154.3800048828125
2017-08-17,151.27999877929688
2017-08-18,150.7899932861328
2017-08-21,152.05999755859375
2017-08-22,153.10000610351562
2017-08-23,152.3800048828125
2017-08-24,151.8000030517578
2017-08-25,152.10000610351562
2017-08-28,152.7100067138672
2017-08-29,154.83999633789062
2017-08-30,157.7899932861328
2017-08-31,159.3800048828125
2017-09-01,159.36000061035156
2017-09-05,159.07000732421875
2017-09-06,159.47999572753906
2017-09-07,161.85000610351562
2017-09-08,162.82000732421875
2017-09-11,164.6699981689453
2017-09-12,165.50999450683594
2017-09-13,166.50999450683594
2017-09-14,166.67999267578125
2017-09-15,165.22999572753906
2017-09-18,166.94000244140625
2017-09-19,167.5
2017-09-20,167.22000122070312
2017-09-21,166.47999572753906
2017-09-22,167.97999572753906
2017-09-25,167.77999877929688
2017-09-26,167.8000030517578
2017-09-27,168.35000610351562
2017-09-28,168.3300018310547
2017-09-29,168.02999877929688
2017-10-02,169.3300018310547
2017-10-03,170.82000732421875
2017-10-04,171.75
2017-10-05,171.7100067138672
2017-10-06,172.11000061035156
2017-10-09,171.74000549316406
2017-10-10,172.9600067138672
2017-10-11,172.3300018310547
2017-10-12,171.91000366210938
2017-10-13,172.6199951171875
2017-10-16,174.1300048828125
2017-10-17,174.72000122070312
2017-10-18,175.02000427246094
2017-10-19,175.30999755859375
2017-10-20,177.10000610351562
2017-10-23,177.22999572753906
2017-10-24,178.39999389648438
2017-10-25,176.9199981689453
2017-10-26,178.63999938964844
2017-10-27,179.5
2017-10-30,180.35000610351562
2017-10-31,176.8800048828125
2017-11-01,172.8300018310547
2017-11-02,173.2899932861328
2017-11-03,173.07000732421875
2017-11-06,172.58999633789062
2017-11-07,171.86000061035156
2017-11-08,171.3800048828125
2017-11-09,167.9600067138672
2017-11-10,168.9499969482422
2017-11-13,169.1999969482422
2017-11-14,169.1199951171875
2017-11-15,166.83999633789062
2017-11-16,167.1300048828125
2017-11-17,159.41000366210938
2017-11-20,159.8000030517578
2017-11-21,160.63999938964844
2017-11-22,163.38999938964844
2017-11-24,160.66000366210938
2017-11-27,161.16000366210938
2017-11-28,164.52000427246094
2017-11-29,164.52000427246094
2017-11-30,167.39999389648438
2017-12-01,165.00999450683594
2017-12-04,164.9600067138672
2017-12-05,164.83999633789062
2017-12-06,165.3800048828125
2017-12-07,169.3000030517578
2017-12-08,170.8800048828125
2017-12-11,170.77000427246094
2017-12-12,169.22000122070312
2017-12-13,169.5800018310547
2017-12-14,168.5500030517578
2017-12-15,169.6300048828125
2017-12-18,172.0399932861328
2017-12-19,174.0
2017-12-20,175.14999389648438
2017-12-21,174.66000366210938
2017-12-22,175.75999450683594
2017-12-26,176.13999938964844
2017-12-27,176.24000549316406
2017-12-28,177.1999969482422
2017-12-29,176.63999938964844
2018-01-02,177.05999755859375
2018-01-03,179.00999450683594
2018-01-04,181.75
2018-01-05,181.4600067138672
2018-01-08,182.1199951171875
2018-01-09,181.9600067138672
2018-01-10,180.55999755859375
2018-01-11,183.89999389648438
2018-01-12,184.17999267578125
2018-01-16,182.5500030517578
2018-01-17,183.69000244140625
2018-01-18,183.72000122070312
2018-01-19,189.0800018310547
2018-01-22,189.5800018310547
2018-01-23,188.42999267578125
2018-01-24,188.35000610351562
2018-01-25,189.39999389648438
2018-01-26,192.5
2018-01-29,190.80999755859375
2018-01-30,187.25
2018-01-31,188.0
2018-02-01,189.1699981689453
2018-02-02,184.30999755859375
2018-02-05,179.00999450683594
2018-02-06,174.8300018310547
2018-02-07,172.74000549316406
2018-02-08,165.72999572753906
2018-02-09,164.0500030517578
2018-02-12,165.77000427246094
2018-02-13,165.6300048828125
2018-02-14,166.0
2018-02-15,165.02000427246094
2018-02-16,165.60000610351562
2018-02-20,166.82000732421875
2018-02-21,166.27999877929688
2018-02-22,167.02000427246094
2018-02-23,169.52999877929688
2018-02-26,171.63999938964844
2018-02-27,170.05999755859375
2018-02-28,168.1699981689453
2018-03-01,160.88999938964844
2018-03-02,158.94000244140625
2018-03-05,160.94000244140625
2018-03-06,160.64999389648438
2018-03-07,159.25
2018-03-08,159.1999969482422
2018-03-09,162.3699951171875
2018-03-12,160.05999755859375
2018-03-13,160.35000610351562
2018-03-14,159.61000061035156
2018-03-15,160.16000366210938
2018-03-16,162.57000732421875
2018-03-19,159.61000061035156
2018-03-20,161.0
2018-03-21,161.47999572753906
2018-03-22,157.5500030517578
2018-03-23,155.4199981689453
2018-03-26,160.72000122070312
2018-03-27,158.75
2018-03-28,159.6699981689453
2018-03-29,162.08999633789062
2018-04-02,158.72999572753906
2018-04-03,160.10000610351562
2018-04-04,160.9499969482422
2018-04-05,162.4199981689453
2018-04-06,157.89999389648438
2018-04-09,156.5
2018-04-10,161.9199981689453
2018-04-11,158.86000061035156
2018-04-12,161.7899932861328
2018-04-13,162.38999938964844
2018-04-16,166.6699981689453
2018-04-17,167.47000122070312
2018-04-18,170.8300018310547
2018-04-19,169.52000427246094
2018-04-20,168.77000427246094
2018-04-23,169.02000427246094
2018-04-24,161.3300018310547
2018-04-25,162.13999938964844
2018-04-26,161.99000549316406
2018-04-27,160.82000732421875
2018-04-30,159.86000061035156
2018-05-01,153.27999877929688
2018-05-02,146.1199951171875
2018-05-03,143.5500030517578
2018-05-04,144.5500030517578
2018-05-07,144.9600067138672
2018-05-08,145.99000549316406
2018-05-09,146.52000427246094
2018-05-10,146.1199951171875
2018-05-11,146.25
2018-05-14,144.8699951171875
2018-05-15,146.44000244140625
2018-05-16,147.17999267578125
2018-05-17,146.36000061035156
2018-05-18,148.89999389648438
2018-05-21,151.0
2018-05-22,149.05999755859375
2018-05-23,149.05999755859375
2018-05-24,148.3800048828125
2018-05-25,146.5399932861328
2018-05-29,144.5
2018-05-30,145.47999572753906
2018-05-31,142.38999938964844
2018-06-01,143.5800018310547
2018-06-04,142.3000030517578
2018-06-05,141.57000732421875
2018-06-06,143.5500030517578
2018-06-07,143.86000061035156
2018-06-08,143.67999267578125
2018-06-11,144.55999755859375
2018-06-12,143.58999633789062
2018-06-13,141.55999755859375
2018-06-14,141.88999938964844
2018-06-15,143.1300048828125
2018-06-18,142.41000366210938
2018-06-19,139.77000427246094
2018-06-20,138.5800018310547
2018-06-21,135.24000549316406
2018-06-22,136.0500030517578
2018-06-25,134.14999389648438
2018-06-26,133.94000244140625
2018-06-27,132.32000732421875
2018-06-28,133.24000549316406
2018-06-29,133.0
2018-07-02,132.25
2018-07-03,131.0500030517578
2018-07-05,131.4600067138672
2018-07-06,131.39999389648438
2018-07-09,135.14999389648438
2018-07-10,137.19000244140625
2018-07-11,134.08999633789062
2018-07-12,134.49000549316406
2018-07-13,136.86000061035156
2018-07-16,134.67999267578125
2018-07-17,135.8800048828125
2018-07-18,137.72999572753906
2018-07-19,137.82000732421875
2018-07-20,135.80999755859375
2018-07-23,134.72000122070312
2018-07-24,135.58999633789062
2018-07-25,135.80999755859375
2018-07-26,137.60000610351562
2018-07-27,138.9600067138672
2018-07-30,137.2100067138672
2018-07-31,142.80999755859375
2018-08-01,139.72000122070312
2018-08-02,139.7899932861328
2018-08-03,141.61000061035156
2018-08-06,141.85000610351562
2018-08-07,143.5800018310547
2018-08-08,142.22999572753906
2018-08-09,142.02000427246094
2018-08-10,140.2899932861328
2018-08-13,139.6999969482422
2018-08-14,138.99000549316406
2018-08-15,138.0399932861328
2018-08-16,140.75999450683594
2018-08-17,143.35000610351562
2018-08-20,145.38999938964844
2018-08-21,145.2899932861328
2018-08-22,144.80999755859375
2018-08-23,141.42999267578125
2018-08-24,140.99000549316406
2018-08-27,144.02999877929688
2018-08-28,144.77000427246094
2018-08-29,143.91000366210938
2018-08-30,141.55999755859375
2018-08-31,141.8000030517578
2018-09-04,139.99000549316406
2018-09-05,142.44000244140625
2018-09-06,140.91000366210938
2018-09-07,141.02999877929688
2018-09-10,142.41000366210938
2018-09-11,143.0500030517578
2018-09-12,142.07000732421875
2018-09-13,142.25999450683594
2018-09-14,143.1999969482422
2018-09-17,144.49000549316406
2018-09-18,145.5800018310547
2018-09-19,148.3300018310547
2018-09-20,150.83999633789062
2018-09-21,151.02000427246094
2018-09-24,149.0800018310547
2018-09-25,148.22000122070312
2018-09-26,147.02999877929688
2018-09-27,147.19000244140625
2018-09-28,146.07000732421875
2018-10-01,147.99000549316406
2018-10-02,148.9499969482422
2018-10-03,150.58999633789062
2018-10-04,152.49000549316406
2018-10-05,151.27999877929688
2018-10-08,152.83999633789062
2018-10-09,150.8300018310547
2018-10-10,147.86000061035156
2018-10-11,145.47000122070312
2018-10-12,145.24000549316406
2018-10-15,146.05999755859375
2018-10-16,147.41000366210938
2018-10-17,146.19000244140625
2018-10-18,141.1999969482422
2018-10-19,139.9600067138672
2018-10-22,139.92999267578125
2018-10-23,134.63999938964844
2018-10-24,128.07000732421875
2018-10-25,128.3699951171875
2018-10-26,128.77000427246094
2018-10-29,131.3800048828125
2018-10-30,134.39999389648438
2018-10-31,136.69000244140625
2018-11-01,142.19000244140625
2018-11-02,141.8300018310547
2018-11-05,143.8300018310547
2018-11-06,145.11000061035156
2018-11-07,146.72999572753906
2018-11-08,146.25
2018-11-09,143.07000732421875
2018-11-12,144.36000061035156
2018-11-13,144.5
2018-11-14,145.83999633789062
2018-11-15,147.4600067138672
2018-11-16,147.11000061035156
2018-11-19,145.72000122070312
2018-11-20,143.1699981689453
2018-11-21,145.0
2018-11-23,144.80999755859375
2018-11-26,147.19000244140625
2018-11-27,145.17999267578125
2018-11-28,148.55999755859375
2018-11-29,148.1999969482422
2018-11-30,151.05999755859375
2018-12-03,152.47000122070312
2018-12-04,146.3699951171875
2018-12-06,142.2899932861328
2018-12-07,138.60000610351562
2018-12-10,136.2899932861328
2018-12-11,134.39999389648438
2018-12-12,135.97000122070312
2018-12-13,134.47000122070312
2018-12-14,133.83999633789062
2018-12-17,131.4499969482422
2018-12-18,131.33999633789062
2018-12-19,130.88999938964844
2018-12-20,130.11000061035156
2018-12-21,128.22000122070312
2018-12-24,125.48999786376953
2018-12-26,131.07000732421875
2018-12-27,132.5800018310547
2018-12-28,131.66000366210938
2018-12-31,133.63999938964844
2019-01-02,133.3800048828125
2019-01-03,130.74000549316406
2019-01-04,136.1699981689453
2019-01-07,136.83999633789062
2019-01-08,137.1999969482422
2019-01-09,137.47000122070312
2019-01-10,139.3300018310547
2019-01-11,139.5399932861328
2019-01-14,140.22999572753906
2019-01-15,138.89999389648438
2019-01-16,141.3699951171875
2019-01-17,145.10000610351562
2019-01-18,150.55999755859375
2019-01-22,146.17999267578125
2019-01-23,143.4499969482422
2019-01-24,143.88999938964844
2019-01-25,146.83999633789062
2019-01-28,142.82000732421875
2019-01-29,146.3800048828125
2019-01-30,146.36000061035156
2019-01-31,147.11000061035156
2019-02-01,146.7100067138672
2019-02-04,148.75
2019-02-05,149.82000732421875
2019-02-06,149.35000610351562
2019-02-07,149.6199951171875
2019-02-08,148.27999877929688
2019-02-11,148.17999267578125
2019-02-12,151.7899932861328
2019-02-13,152.7100067138672
2019-02-14,151.38999938964844
2019-02-15,155.47000122070312
2019-02-19,153.66000366210938
2019-02-20,155.38999938964844
2019-02-21,154.07000732421875
2019-02-22,155.44000244140625
2019-02-25,156.0800018310547
2019-02-26,155.30999755859375
2019-02-27,155.36000061035156
2019-02-28,154.08999633789062
2019-03-01,154.41000366210938
2019-03-04,155.0399932861328
2019-03-05,154.49000549316406
2019-03-06,154.52000427246094
2019-03-07,154.2899932861328
2019-03-08,154.57000732421875
2019-03-11,158.0399932861328
2019-03-12,158.4199981689453
2019-03-13,156.9600067138672
2019-03-14,157.11000061035156
2019-03-15,157.41000366210938
2019-03-18,160.5500030517578
2019-03-19,160.11000061035156
2019-03-20,157.75999450683594
2019-03-21,158.6199951171875
2019-03-22,155.6300048828125
2019-03-25,156.4499969482422
2019-03-26,156.27000427246094
2019-03-27,155.5500030517578
2019-03-28,155.99000549316406
2019-03-29,157.8699951171875
2019-04-01,162.3300018310547
2019-04-02,161.8300018310547
