Date,UBER
2024-02-01,66.7300033569336
2024-02-02,68.06999969482422
2024-02-05,68.98999786376953
2024-02-06,70.47000122070312
2024-02-07,70.6500015258789
2024-02-08,71.61000061035156
2024-02-09,70.91000366210938
2024-02-12,69.12000274658203
2024-02-13,68.98999786376953
2024-02-14,79.1500015258789
2024-02-15,81.38999938964844
2024-02-16,78.41000366210938
2024-02-20,76.5999984741211
2024-02-21,76.44000244140625
2024-02-22,78.02999877929688
2024-02-23,78.19999694824219
2024-02-26,78.36000061035156
2024-02-27,78.75
2024-02-28,77.7300033569336
2024-02-29,79.5
2024-03-01,81.02999877929688
2024-03-04,81.30000305175781
2024-03-05,79.08999633789062
2024-03-06,78.63999938964844
2024-03-07,79.41000366210938
2024-03-08,78.69999694824219
2024-03-11,77.47000122070312
2024-03-12,78.31999969482422
2024-03-13,78.25
2024-03-14,77.6500015258789
2024-03-15,76.06999969482422
2024-03-18,75.69999694824219
2024-03-19,77.08000183105469
2024-03-20,78.63999938964844
2024-03-21,80.25
2024-03-22,80.2300033569336
2024-03-25,79.41000366210938
2024-03-26,77.91000366210938
2024-03-27,78.11000061035156
2024-03-28,76.98999786376953
2024-04-01,76.4000015258789
2024-04-02,76.9800033569336
2024-04-03,76.80999755859375
2024-04-04,74.91999816894531
2024-04-05,77.16000366210938
2024-04-08,75.02999877929688
2024-04-09,75.13999938964844
2024-04-10,74.3499984741211
2024-04-11,76.18000030517578
2024-04-12,75.27999877929688
2024-04-15,73.4000015258789
2024-04-16,74.12999725341797
2024-04-17,71.94000244140625
2024-04-18,71.30000305175781
2024-04-19,69.19999694824219
2024-04-22,68.9800033569336
2024-04-23,70.80000305175781
2024-04-24,69.36000061035156
2024-04-25,69.30999755859375
2024-04-26,69.05000305175781
2024-04-29,67.4000015258789
2024-04-30,66.2699966430664
2024-05-01,67.79000091552734
2024-05-02,68.56999969482422
2024-05-03,69.2300033569336
2024-05-06,71.51000213623047
2024-05-07,70.43000030517578
2024-05-08,66.4000015258789
2024-05-09,67.93000030517578
2024-05-10,66.98999786376953
2024-05-13,66.0199966430664
2024-05-14,65.31999969482422
2024-05-15,66.62000274658203
2024-05-16,66.05000305175781
2024-05-17,65.66999816894531
2024-05-20,64.6500015258789
2024-05-21,63.970001220703125
2024-05-22,65.4800033569336
2024-05-23,63.599998474121094
2024-05-24,64.26000213623047
2024-05-28,63.52000045776367
2024-05-29,64.93000030517578
2024-05-30,64.12000274658203
2024-05-31,64.55999755859375
2024-06-03,63.790000915527344
2024-06-04,64.55000305175781
2024-06-05,65.81999969482422
2024-06-06,68.9000015258789
2024-06-07,69.30999755859375
2024-06-10,68.5999984741211
2024-06-11,69.58999633789062
2024-06-12,73.1500015258789
2024-06-13,70.86000061035156
2024-06-14,70.05999755859375
2024-06-17,70.48999786376953
2024-06-18,70.33000183105469
2024-06-20,70.30000305175781
2024-06-21,70.20999908447266
2024-06-24,70.54000091552734
2024-06-25,71.37999725341797
2024-06-26,70.8499984741211
2024-06-27,70.33999633789062
2024-06-28,72.68000030517578
2024-07-01,71.0999984741211
2024-07-02,70.66999816894531
2024-07-03,71.30000305175781
2024-07-05,71.05999755859375
2024-07-08,71.25
2024-07-09,71.31999969482422
2024-07-10,69.2699966430664
2024-07-11,73.52999877929688
2024-07-12,72.43000030517578
2024-07-15,72.29000091552734
2024-07-16,74.30000305175781
2024-07-17,68.62000274658203
2024-07-18,66.26000213623047
2024-07-19,67.30999755859375
2024-07-22,67.7300033569336
2024-07-23,67.5199966430664
2024-07-24,66.13999938964844
2024-07-25,65.73999786376953
2024-07-26,64.4000015258789
2024-07-29,63.7599983215332
2024-07-30,63.09000015258789
2024-07-31,64.47000122070312
2024-08-01,61.02000045776367
2024-08-02,58.9900016784668
2024-08-05,58.47999954223633
2024-08-06,64.87000274658203
2024-08-07,65.54000091552734
2024-08-08,69.01000213623047
2024-08-09,68.54000091552734
2024-08-12,69.26000213623047
2024-08-13,71.05999755859375
2024-08-14,71.93000030517578
2024-08-15,72.7300033569336
2024-08-16,72.04000091552734
2024-08-19,74.18000030517578
2024-08-20,73.30999755859375
2024-08-21,73.4800033569336
2024-08-22,73.30999755859375
2024-08-23,74.30000305175781
2024-08-26,72.61000061035156
2024-08-27,72.55999755859375
2024-08-28,71.8499984741211
2024-08-29,72.23999786376953
2024-08-30,73.12999725341797
2024-09-03,71.88999938964844
2024-09-04,71.55999755859375
2024-09-05,71.25
2024-09-06,69.58000183105469
2024-09-09,69.80000305175781
2024-09-10,68.98999786376953
2024-09-11,70.11000061035156
2024-09-12,68.08999633789062
2024-09-13,72.4800033569336
2024-09-16,71.5199966430664
2024-09-17,72.77999877929688
2024-09-18,73.5
2024-09-19,75.27999877929688
2024-09-20,73.94000244140625
2024-09-23,74.70999908447266
2024-09-24,77.44000244140625
2024-09-25,77.13999938964844
2024-09-26,76.69000244140625
2024-09-27,75.75
2024-09-30,75.16000366210938
2024-10-01,74.23999786376953
2024-10-02,72.87000274658203
2024-10-03,72.94000244140625
2024-10-04,74.27999877929688
2024-10-07,74.58999633789062
2024-10-08,76.16999816894531
2024-10-09,77.87000274658203
2024-10-10,77.91999816894531
2024-10-11,86.33999633789062
2024-10-14,84.94000244140625
2024-10-15,83.19999694824219
2024-10-16,81.9000015258789
2024-10-17,79.9000015258789
2024-10-18,79.16000366210938
2024-10-21,80.45999908447266
2024-10-22,80.41000366210938
2024-10-23,79.83000183105469
2024-10-24,78.37999725341797
2024-10-25,77.62000274658203
2024-10-28,77.69000244140625
2024-10-29,79.20999908447266
2024-10-30,79.43000030517578
2024-10-31,72.05000305175781
2024-11-01,73.25
2024-11-04,73.25
2024-11-05,74.1500015258789
2024-11-06,74.36000061035156
2024-11-07,73.12999725341797
2024-11-08,72.04000091552734
2024-11-11,71.6500015258789
2024-11-12,71.37000274658203
2024-11-13,71.16000366210938
2024-11-14,71.44000244140625
2024-11-15,73.25
2024-11-18,69.33000183105469
2024-11-19,69.12999725341797
2024-11-20,69.5999984741211
2024-11-21,69.63999938964844
2024-11-22,71.51000213623047
2024-11-25,73.41999816894531
2024-11-26,71.55999755859375
2024-11-27,71.62000274658203
2024-11-29,71.95999908447266
2024-12-02,73.06999969482422
2024-12-03,71.2699966430664
2024-12-04,72.16000366210938
2024-12-05,65.2300033569336
2024-12-06,66.08999633789062
2024-12-09,65.73999786376953
2024-12-10,64.95999908447266
2024-12-11,61.18000030517578
2024-12-12,61.40999984741211
2024-12-13,59.93000030517578
2024-12-16,60.25
2024-12-17,61.029998779296875
2024-12-18,61.22999954223633
2024-12-19,60.209999084472656
2024-12-20,60.72999954223633
2024-12-23,61.869998931884766
2024-12-24,61.709999084472656
2024-12-26,61.560001373291016
2024-12-27,61.130001068115234
2024-12-30,60.77000045776367
2024-12-31,60.31999969482422
2025-01-02,63.16999816894531
2025-01-03,64.58999633789062
2025-01-06,66.30999755859375
2025-01-07,66.1500015258789
2025-01-08,64.91000366210938
2025-01-10,65.97000122070312
2025-01-13,65.69999694824219
2025-01-14,64.83999633789062
2025-01-15,67.0199966430664
2025-01-16,68.58000183105469
2025-01-17,67.33999633789062
2025-01-21,67.73999786376953
2025-01-22,67.81999969482422
2025-01-23,68.30000305175781
2025-01-24,68.55999755859375
2025-01-27,68.7699966430664
2025-01-28,68.06999969482422
2025-01-29,66.75
2025-01-30,66.58999633789062
2025-01-31,66.8499984741211
2025-02-03,67.29000091552734
2025-02-04,69.75
2025-02-05,64.4800033569336
2025-02-06,69.98999786376953
2025-02-07,74.5999984741211
2025-02-10,78.62999725341797
2025-02-11,76.94999694824219
2025-02-12,79.3499984741211
2025-02-13,80.29000091552734
2025-02-14,79.41999816894531
2025-02-18,81.48999786376953
2025-02-19,81.16000366210938
2025-02-20,81.26000213623047
2025-02-21,78.88999938964844
2025-02-24,76.41999816894531
2025-02-25,74.94999694824219
2025-02-26,75.87000274658203
2025-02-27,74.20999908447266
2025-02-28,76.01000213623047
2025-03-03,74.44000244140625
2025-03-04,75.26000213623047
2025-03-05,76.4800033569336
2025-03-06,74.95999908447266
2025-03-07,76.2699966430664
2025-03-10,73.05999755859375
2025-03-11,70.6500015258789
2025-03-12,71.19999694824219
2025-03-13,69.51000213623047
2025-03-14,71.55000305175781
2025-03-17,72.7300033569336
2025-03-18,71.55000305175781
2025-03-19,73.0199966430664
2025-03-20,74.3499984741211
2025-03-21,75.83999633789062
2025-03-24,76.51000213623047
2025-03-25,75.61000061035156
2025-03-26,74.18000030517578
2025-03-27,74.86000061035156
2025-03-28,72.75
2025-03-31,72.86000061035156
2025-04-01,72.98999786376953
2025-04-02,74.5
2025-04-03,69.8499984741211
2025-04-04,64.62000274658203
2025-04-07,65.63999938964844
2025-04-08,65.06999969482422
2025-04-09,72.68000030517578
2025-04-10,70.94000244140625
2025-04-11,72.27999877929688
2025-04-14,73.0999984741211
2025-04-15,74.0199966430664
2025-04-16,73.05999755859375
2025-04-17,75.23999786376953
2025-04-21,72.91999816894531
2025-04-22,74.44000244140625
2025-04-23,73.7699966430664
2025-04-24,78.0999984741211
2025-04-25,77.75
2025-04-28,78.33000183105469
2025-04-29,79.41999816894531
2025-04-30,81.01000213623047
2025-05-01,80.88999938964844
2025-05-02,84.27999877929688
2025-05-05,85.43000030517578
2025-05-06,85.83000183105469
2025-05-07,83.6500015258789
2025-05-08,82.30000305175781
2025-05-09,82.80999755859375
2025-05-12,88.0999984741211
2025-05-13,91.72000122070312
2025-05-14,90.41000366210938
2025-05-15,90.16000366210938
2025-05-16,91.79000091552734
2025-05-19,92.45999908447266
2025-05-20,91.87000274658203
2025-05-21,88.66999816894531
2025-05-22,88.0
2025-05-23,87.75
2025-05-27,89.0
2025-05-28,88.26000213623047
2025-05-29,84.30000305175781
2025-05-30,84.16000366210938
2025-06-02,83.63999938964844
2025-06-03,82.52999877929688
2025-06-04,83.44999694824219
2025-06-05,84.66999816894531
2025-06-06,85.5999984741211
2025-06-09,87.12000274658203
2025-06-10,86.38999938964844
2025-06-11,86.58000183105469
2025-06-12,85.62000274658203
2025-06-13,83.93000030517578
2025-06-16,85.12000274658203
2025-06-17,84.76000213623047
2025-06-18,83.44000244140625
2025-06-20,83.77999877929688
2025-06-23,85.23999786376953
2025-06-24,91.6500015258789
2025-06-25,90.9000015258789
2025-06-26,93.12000274658203
2025-06-27,91.52999877929688
2025-06-30,93.30000305175781
2025-07-01,92.12999725341797
2025-07-02,92.05000305175781
2025-07-03,93.62999725341797
2025-07-07,96.68000030517578
2025-07-08,97.4800033569336
2025-07-09,96.63999938964844
2025-07-10,96.4000015258789
2025-07-11,95.38999938964844
2025-07-14,93.88999938964844
2025-07-15,92.20999908447266
2025-07-16,90.75
2025-07-17,90.5
2025-07-18,90.58999633789062
2025-07-21,91.16000366210938
2025-07-22,91.79000091552734
2025-07-23,89.94000244140625
2025-07-24,90.87000274658203
2025-07-25,91.29000091552734
2025-07-28,90.5999984741211
2025-07-29,87.11000061035156
2025-07-30,87.63999938964844
2025-07-31,87.75
2025-08-01,86.91000366210938
2025-08-04,88.43000030517578
2025-08-05,89.38999938964844
2025-08-06,89.22000122070312
2025-08-07,92.66999816894531
2025-08-08,89.55999755859375
2025-08-11,90.58000183105469
2025-08-12,91.7300033569336
2025-08-13,90.83000183105469
2025-08-14,91.4000015258789
2025-08-15,92.5999984741211
2025-08-18,93.9800033569336
2025-08-19,95.31999969482422
2025-08-20,93.7300033569336
2025-08-21,94.2300033569336
2025-08-22,96.79000091552734
2025-08-25,95.16000366210938
2025-08-26,96.52999877929688
2025-08-27,95.33000183105469
2025-08-28,95.95999908447266
2025-08-29,93.75
2025-09-02,92.80999755859375
2025-09-03,92.94000244140625
2025-09-04,91.9800033569336
2025-09-05,90.98999786376953
2025-09-08,94.36000061035156
2025-09-09,95.44999694824219
2025-09-10,94.20999908447266
2025-09-11,94.68000030517578
2025-09-12,95.88999938964844
2025-09-15,98.8499984741211
2025-09-16,97.83000183105469
2025-09-17,92.94999694824219
2025-09-18,94.69999694824219
2025-09-19,98.51000213623047
2025-09-22,99.38999938964844
2025-09-23,97.80000305175781
2025-09-24,97.77999877929688
2025-09-25,97.5999984741211
2025-09-26,98.44999694824219
2025-09-29,99.56999969482422
2025-09-30,97.97000122070312
2025-10-01,96.61000061035156
2025-10-02,96.61000061035156
2025-10-03,96.5999984741211
2025-10-06,100.0999984741211
2025-10-07,97.80000305175781
2025-10-08,99.27999877929688
2025-10-09,96.0
2025-10-10,93.4000015258789
2025-10-13,94.08000183105469
2025-10-14,94.25
2025-10-15,94.5199966430664
2025-10-16,92.5199966430664
2025-10-17,92.30000305175781
2025-10-20,93.69999694824219
2025-10-21,93.02999877929688
2025-10-22,92.20999908447266
2025-10-23,94.61000061035156
2025-10-24,94.06999969482422
2025-10-27,96.41999816894531
2025-10-28,95.43000030517578
2025-10-29,95.76000213623047
2025-10-30,96.48999786376953
2025-10-31,96.5
2025-11-03,99.72000122070312
2025-11-04,94.66999816894531
2025-11-05,92.75
2025-11-06,92.12000274658203
2025-11-07,91.98999786376953
2025-11-10,94.0999984741211
2025-11-11,93.5999984741211
2025-11-12,93.56999969482422
2025-11-13,91.77999877929688
2025-11-14,91.62000274658203
2025-11-17,92.11000061035156
2025-11-18,90.86000061035156
2025-11-19,89.52999877929688
2025-11-20,83.36000061035156
2025-11-21,83.87000274658203
2025-11-24,83.69000244140625
2025-11-25,83.69000244140625
2025-11-26,85.66000366210938
2025-11-28,87.54000091552734
2025-12-01,86.56999969482422
2025-12-02,87.56999969482422
2025-12-03,90.68000030517578
2025-12-04,90.98999786376953
2025-12-05,91.31999969482422
2025-12-08,92.56999969482422
2025-12-09,89.06999969482422
2025-12-10,84.16000366210938
2025-12-11,85.44000244140625
2025-12-12,85.11000061035156
2025-12-15,81.86000061035156
2025-12-16,80.91999816894531
2025-12-17,79.13999938964844
2025-12-18,79.69000244140625
2025-12-19,79.30999755859375
2025-12-22,81.26000213623047
2025-12-23,80.97000122070312
2025-12-24,81.1500015258789
2025-12-26,81.26000213623047
2025-12-29,81.5
2025-12-30,82.12000274658203
