Date,YUM
2015-12-31,52.51617431640625
2016-01-04,51.91229248046875
2016-01-05,51.78289031982422
2016-01-06,51.4162483215332
2016-01-07,49.662113189697266
2016-01-08,48.9863395690918
2016-01-11,48.90007019042969
2016-01-12,50.01437759399414
2016-01-13,49.62616729736328
2016-01-14,50.33069610595703
2016-01-15,48.23148727416992
2016-01-19,49.43925094604492
2016-01-20,48.87850570678711
2016-01-21,49.575843811035156
2016-01-22,49.5902214050293
2016-01-25,48.44715881347656
2016-01-26,50.23004913330078
2016-01-27,49.89216232299805
2016-01-28,50.61825942993164
2016-01-29,52.02731704711914
2016-02-01,52.552120208740234
2016-02-02,51.991371154785156
2016-02-03,52.08483123779297
2016-02-04,51.98418426513672
2016-02-05,50.150970458984375
2016-02-08,48.47591781616211
2016-02-09,47.7857666015625
2016-02-10,47.99424743652344
2016-02-11,46.90150833129883
2016-02-12,48.411216735839844
2016-02-16,49.978431701660156
2016-02-17,51.186195373535156
2016-02-18,51.06398391723633
2016-02-19,50.69733810424805
2016-02-22,51.732566833496094
2016-02-23,51.4090576171875
2016-02-24,51.387489318847656
2016-02-25,51.0136604309082
2016-02-26,51.344356536865234
2016-02-29,52.09920883178711
2016-03-01,54.77354431152344
2016-03-02,54.21279525756836
2016-03-03,54.917327880859375
2016-03-04,56.11071014404297
2016-03-07,56.11071014404297
2016-03-08,55.12580871582031
2016-03-09,54.852622985839844
2016-03-10,55.18332290649414
2016-03-11,55.90941619873047
2016-03-14,55.751258850097656
2016-03-15,56.240116119384766
2016-03-16,56.542057037353516
2016-03-17,56.642704010009766
2016-03-18,56.29762649536133
2016-03-21,57.10280227661133
2016-03-22,56.779296875
2016-03-23,57.907981872558594
2016-03-24,57.045291900634766
2016-03-28,57.368797302246094
2016-03-29,57.922359466552734
2016-03-30,59.130123138427734
2016-03-31,58.842559814453125
2016-04-01,59.144500732421875
2016-04-04,58.87850570678711
2016-04-05,58.641265869140625
2016-04-06,58.871315002441406
2016-04-07,58.425594329833984
2016-04-08,59.19482421875
2016-04-11,58.80661392211914
2016-04-12,58.9863395690918
2016-04-13,59.058231353759766
2016-04-14,59.23795700073242
2016-04-15,58.83536911010742
2016-04-18,59.3889274597168
2016-04-19,59.043853759765625
2016-04-20,59.331417083740234
2016-04-21,58.73472213745117
2016-04-22,58.368080139160156
2016-04-25,58.49029541015625
2016-04-26,58.97915267944336
2016-04-27,58.5837516784668
2016-04-28,57.82889938354492
2016-04-29,57.19626235961914
2016-05-02,58.209922790527344
2016-05-03,57.31128692626953
2016-05-04,57.9798698425293
2016-05-05,58.11646270751953
2016-05-06,58.20273208618164
2016-05-09,58.86412811279297
2016-05-10,59.597412109375
2016-05-11,58.008628845214844
2016-05-12,58.641265869140625
2016-05-13,57.72825241088867
2016-05-16,58.411216735839844
2016-05-17,58.21710968017578
2016-05-18,57.634796142578125
2016-05-19,57.562904357910156
2016-05-20,57.22501754760742
2016-05-23,57.49820327758789
2016-05-24,59.043853759765625
2016-05-25,59.38174057006836
2016-05-26,59.273902893066406
2016-05-27,59.374549865722656
2016-05-31,59.015098571777344
2016-06-01,59.259525299072266
2016-06-02,59.28109359741211
2016-06-03,59.3889274597168
2016-06-06,59.8058967590332
2016-06-07,60.12940216064453
2016-06-08,60.524803161621094
2016-06-09,60.1941032409668
2016-06-10,59.30984878540039
2016-06-13,59.360172271728516
2016-06-14,59.30266189575195
2016-06-15,59.53989791870117
2016-06-16,59.61178970336914
2016-06-17,60.064701080322266
2016-06-20,60.424156188964844
2016-06-21,60.5966911315918
2016-06-22,60.30913162231445
2016-06-23,61.75413513183594
2016-06-24,59.058231353759766
2016-06-27,57.030914306640625
2016-06-28,58.37527084350586
2016-06-29,59.41049575805664
2016-06-30,59.61178970336914
2016-07-01,60.050323486328125
2016-07-05,59.69805908203125
2016-07-06,60.51042556762695
2016-07-07,60.6110725402832
2016-07-08,61.65348815917969
2016-07-11,62.1423454284668
2016-07-12,61.991371154785156
2016-07-13,61.63911056518555
2016-07-14,63.457942962646484
2016-07-15,62.89719772338867
2016-07-18,62.97627639770508
2016-07-19,62.9475212097168
2016-07-20,63.170379638671875
2016-07-21,63.19194793701172
2016-07-22,64.77354431152344
2016-07-25,64.94608306884766
2016-07-26,64.1624755859375
2016-07-27,64.50035858154297
2016-07-28,64.8885726928711
2016-07-29,64.28468322753906
2016-08-01,64.28468322753906
2016-08-02,63.486698150634766
2016-08-03,63.52983474731445
2016-08-04,63.56578063964844
2016-08-05,63.79582977294922
2016-08-08,64.04744720458984
2016-08-09,64.01150512695312
2016-08-10,63.59453582763672
2016-08-11,64.6872787475586
2016-08-12,64.67289733886719
2016-08-15,64.65851593017578
2016-08-16,64.55786895751953
2016-08-17,64.61538696289062
2016-08-18,65.2480239868164
2016-08-19,64.20560455322266
2016-08-22,64.55786895751953
2016-08-23,64.91732788085938
2016-08-24,64.52192687988281
2016-08-25,64.65851593017578
2016-08-26,64.36376953125
2016-08-29,65.2480239868164
2016-08-30,65.26239776611328
2016-08-31,65.21207427978516
2016-09-01,65.2480239868164
2016-09-02,65.60747528076172
2016-09-06,65.60028839111328
2016-09-07,65.13299560546875
2016-09-08,63.90366744995117
2016-09-09,62.52336502075195
2016-09-12,63.738319396972656
2016-09-13,62.336448669433594
2016-09-14,62.49460983276367
2016-09-15,63.11286926269531
2016-09-16,63.29259490966797
2016-09-19,63.544212341308594
2016-09-20,63.846153259277344
2016-09-21,64.43566131591797
2016-09-22,65.03954315185547
2016-09-23,65.16175079345703
2016-09-26,64.35657501220703
2016-09-27,64.60100555419922
2016-09-28,64.85980987548828
2016-09-29,64.5650634765625
2016-09-30,65.28396606445312
2016-10-03,65.36304473876953
2016-10-04,64.90294647216797
2016-10-05,63.70956039428711
2016-10-06,62.86125183105469
2016-10-07,63.06254577636719
2016-10-10,62.8253059387207
2016-10-11,63.443565368652344
2016-10-12,63.939613342285156
2016-10-13,64.24874114990234
2016-10-14,64.11215209960938
2016-10-17,62.350826263427734
2016-10-18,61.9410514831543
2016-10-19,62.71746826171875
2016-10-20,61.96980667114258
2016-10-21,62.52336502075195
2016-10-24,63.12005615234375
2016-10-25,61.631919860839844
2016-10-26,61.631919860839844
2016-10-27,61.36592483520508
2016-10-28,61.62472915649414
2016-10-31,62.02731704711914
2016-11-01,60.689998626708984
2016-11-02,59.70000076293945
2016-11-03,60.150001525878906
2016-11-04,59.810001373291016
2016-11-07,62.0099983215332
2016-11-08,62.0
2016-11-09,61.869998931884766
2016-11-10,61.34000015258789
2016-11-11,60.70000076293945
2016-11-14,60.70000076293945
2016-11-15,60.70000076293945
2016-11-16,60.400001525878906
2016-11-17,60.7599983215332
2016-11-18,62.36000061035156
2016-11-21,62.0
2016-11-22,62.72999954223633
2016-11-23,63.150001525878906
2016-11-25,63.34000015258789
2016-11-28,63.11000061035156
2016-11-29,63.540000915527344
2016-11-30,63.38999938964844
2016-12-01,62.689998626708984
2016-12-02,62.41999816894531
2016-12-05,63.060001373291016
2016-12-06,63.459999084472656
2016-12-07,64.44000244140625
2016-12-08,64.36000061035156
2016-12-09,64.48999786376953
2016-12-12,64.73999786376953
2016-12-13,64.62000274658203
2016-12-14,63.880001068115234
2016-12-15,63.810001373291016
2016-12-16,64.25
2016-12-19,64.04000091552734
2016-12-20,64.22000122070312
2016-12-21,64.19000244140625
2016-12-22,64.05000305175781
2016-12-23,63.810001373291016
2016-12-27,64.02999877929688
2016-12-28,63.720001220703125
2016-12-29,63.630001068115234
2016-12-30,63.33000183105469
2017-01-03,63.209999084472656
2017-01-04,63.439998626708984
2017-01-05,63.650001525878906
2017-01-06,64.41999816894531
2017-01-09,64.5999984741211
2017-01-10,64.9800033569336
2017-01-11,64.48999786376953
2017-01-12,64.66000366210938
2017-01-13,64.66000366210938
2017-01-17,64.16999816894531
2017-01-18,64.36000061035156
2017-01-19,64.02999877929688
2017-01-20,64.58000183105469
2017-01-23,64.41000366210938
2017-01-24,65.33000183105469
2017-01-25,65.5999984741211
2017-01-26,65.30000305175781
2017-01-27,65.9000015258789
2017-01-30,65.68000030517578
2017-01-31,65.52999877929688
2017-02-01,64.87000274658203
2017-02-02,65.66999816894531
2017-02-03,66.2300033569336
2017-02-06,66.30000305175781
2017-02-07,66.48999786376953
2017-02-08,66.58999633789062
2017-02-09,67.38999938964844
2017-02-10,68.0
2017-02-13,68.11000061035156
2017-02-14,68.58000183105469
2017-02-15,68.6500015258789
2017-02-16,68.44000244140625
2017-02-17,68.4000015258789
2017-02-21,67.66999816894531
2017-02-22,66.0999984741211
2017-02-23,65.75
2017-02-24,65.94999694824219
2017-02-27,65.5199966430664
2017-02-28,65.31999969482422
2017-03-01,65.56999969482422
2017-03-02,65.20999908447266
2017-03-03,65.02999877929688
2017-03-06,64.5
2017-03-07,64.0199966430664
2017-03-08,64.08000183105469
2017-03-09,63.810001373291016
2017-03-10,64.30999755859375
2017-03-13,64.37999725341797
2017-03-14,63.95000076293945
2017-03-15,63.90999984741211
2017-03-16,63.81999969482422
2017-03-17,63.869998931884766
2017-03-20,64.06999969482422
2017-03-21,63.72999954223633
2017-03-22,63.31999969482422
2017-03-23,63.18000030517578
2017-03-24,63.58000183105469
2017-03-27,63.5099983215332
2017-03-28,64.47000122070312
2017-03-29,64.05000305175781
2017-03-30,64.0199966430664
2017-03-31,63.900001525878906
2017-04-03,63.54999923706055
2017-04-04,63.84000015258789
2017-04-05,63.869998931884766
2017-04-06,64.55000305175781
2017-04-07,64.27999877929688
2017-04-10,64.12999725341797
2017-04-11,64.1500015258789
2017-04-12,64.02999877929688
2017-04-13,63.790000915527344
2017-04-17,63.88999938964844
2017-04-18,63.959999084472656
2017-04-19,64.54000091552734
2017-04-20,65.04000091552734
2017-04-21,64.81999969482422
2017-04-24,65.72000122070312
2017-04-25,65.9800033569336
2017-04-26,65.87999725341797
2017-04-27,66.01000213623047
2017-04-28,65.75
2017-05-01,65.75
2017-05-02,66.33999633789062
2017-05-03,68.25
2017-05-04,68.9800033569336
2017-05-05,69.30000305175781
2017-05-08,69.13999938964844
2017-05-09,68.76000213623047
2017-05-10,68.87999725341797
2017-05-11,69.12999725341797
2017-05-12,68.9000015258789
2017-05-15,69.22000122070312
2017-05-16,69.3499984741211
2017-05-17,69.16000366210938
2017-05-18,69.0999984741211
2017-05-19,70.06999969482422
2017-05-22,71.01000213623047
2017-05-23,70.91999816894531
2017-05-24,71.94999694824219
2017-05-25,72.12999725341797
2017-05-26,72.08999633789062
2017-05-30,72.41000366210938
2017-05-31,72.63999938964844
2017-06-01,73.83000183105469
2017-06-02,73.98999786376953
2017-06-05,74.19999694824219
2017-06-06,74.31999969482422
2017-06-07,74.26000213623047
2017-06-08,73.97000122070312
2017-06-09,73.0999984741211
2017-06-12,71.91000366210938
2017-06-13,72.66999816894531
2017-06-14,73.04000091552734
2017-06-15,72.61000061035156
2017-06-16,72.77999877929688
2017-06-19,73.93000030517578
2017-06-20,73.91000366210938
2017-06-21,74.4000015258789
2017-06-22,74.54000091552734
2017-06-23,74.81999969482422
2017-06-26,74.73999786376953
2017-06-27,73.97000122070312
2017-06-28,74.1500015258789
2017-06-29,73.44999694824219
2017-06-30,73.76000213623047
2017-07-03,73.3499984741211
2017-07-05,73.08000183105469
2017-07-06,72.6500015258789
2017-07-07,73.48999786376953
2017-07-10,73.54000091552734
2017-07-11,73.97000122070312
2017-07-12,74.0999984741211
2017-07-13,73.41999816894531
2017-07-14,73.5999984741211
2017-07-17,73.56999969482422
2017-07-18,73.76000213623047
2017-07-19,74.1500015258789
2017-07-20,74.62000274658203
2017-07-21,74.73999786376953
2017-07-24,74.58999633789062
2017-07-25,74.80000305175781
2017-07-26,74.58999633789062
2017-07-27,75.61000061035156
2017-07-28,75.0
2017-07-31,75.4800033569336
2017-08-01,75.52999877929688
2017-08-02,76.62000274658203
2017-08-03,74.86000061035156
2017-08-04,75.02999877929688
2017-08-07,74.98999786376953
2017-08-08,74.19999694824219
2017-08-09,75.06999969482422
2017-08-10,75.36000061035156
2017-08-11,75.55999755859375
2017-08-14,76.27999877929688
2017-08-15,76.38999938964844
2017-08-16,76.41999816894531
2017-08-17,75.54000091552734
2017-08-18,75.41000366210938
2017-08-21,75.8499984741211
2017-08-22,76.55000305175781
2017-08-23,76.41000366210938
2017-08-24,76.26000213623047
2017-08-25,75.83000183105469
2017-08-28,76.20999908447266
2017-08-29,76.08999633789062
2017-08-30,76.0199966430664
2017-08-31,76.81999969482422
2017-09-01,76.62999725341797
2017-09-05,76.31999969482422
2017-09-06,76.20999908447266
2017-09-07,76.47000122070312
2017-09-08,76.4800033569336
2017-09-11,77.80000305175781
2017-09-12,77.16999816894531
2017-09-13,77.12999725341797
2017-09-14,77.16000366210938
2017-09-15,75.25
2017-09-18,75.70999908447266
2017-09-19,75.76000213623047
2017-09-20,76.37000274658203
2017-09-21,76.4800033569336
2017-09-22,75.97000122070312
2017-09-25,73.94999694824219
2017-09-26,73.4000015258789
2017-09-27,73.0999984741211
2017-09-28,73.5
2017-09-29,73.61000061035156
2017-10-02,73.75
2017-10-03,73.91999816894531
2017-10-04,74.0999984741211
2017-10-05,74.58000183105469
2017-10-06,75.93000030517578
2017-10-09,76.0
2017-10-10,76.18000030517578
2017-10-11,76.63999938964844
2017-10-12,76.41000366210938
2017-10-13,76.19999694824219
2017-10-16,76.20999908447266
2017-10-17,76.19000244140625
2017-10-18,76.0199966430664
2017-10-19,75.81999969482422
2017-10-20,76.16999816894531
2017-10-23,75.55000305175781
2017-10-24,75.33999633789062
2017-10-25,74.66999816894531
2017-10-26,75.87000274658203
2017-10-27,75.23999786376953
2017-10-30,74.95999908447266
2017-10-31,74.44999694824219
2017-11-01,74.30999755859375
2017-11-02,79.1500015258789
2017-11-03,78.91000366210938
2017-11-06,79.87000274658203
2017-11-07,81.01000213623047
2017-11-08,81.12999725341797
2017-11-09,79.52999877929688
2017-11-10,79.58999633789062
2017-11-13,79.73999786376953
2017-11-14,79.43000030517578
2017-11-15,78.80000305175781
2017-11-16,78.54000091552734
2017-11-17,78.5999984741211
2017-11-20,78.79000091552734
2017-11-21,79.52999877929688
2017-11-22,79.2300033569336
2017-11-24,79.18000030517578
2017-11-27,79.58000183105469
2017-11-28,81.02999877929688
2017-11-29,81.80999755859375
2017-11-30,83.47000122070312
2017-12-01,83.4000015258789
2017-12-04,83.30999755859375
2017-12-05,83.0999984741211
2017-12-06,83.23999786376953
2017-12-07,83.05000305175781
2017-12-08,83.31999969482422
2017-12-11,82.44999694824219
2017-12-12,81.98999786376953
2017-12-13,82.19000244140625
2017-12-14,82.04000091552734
2017-12-15,82.30000305175781
2017-12-18,83.11000061035156
2017-12-19,82.86000061035156
2017-12-20,82.12999725341797
2017-12-21,82.5
2017-12-22,82.4000015258789
2017-12-26,82.19000244140625
2017-12-27,82.4000015258789
2017-12-28,82.66999816894531
2017-12-29,81.61000061035156
2018-01-02,81.5999984741211
2018-01-03,81.52999877929688
2018-01-04,82.36000061035156
2018-01-05,82.83999633789062
2018-01-08,82.9800033569336
2018-01-09,82.76000213623047
2018-01-10,82.55000305175781
2018-01-11,82.48999786376953
2018-01-12,83.62000274658203
2018-01-16,82.93000030517578
2018-01-17,83.08999633789062
2018-01-18,83.0999984741211
2018-01-19,83.80999755859375
2018-01-22,84.91000366210938
2018-01-23,85.83999633789062
2018-01-24,85.23999786376953
2018-01-25,85.66000366210938
2018-01-26,86.19999694824219
2018-01-29,86.4800033569336
2018-01-30,84.58999633789062
2018-01-31,84.58999633789062
2018-02-01,83.9800033569336
2018-02-02,82.62999725341797
2018-02-05,79.80000305175781
2018-02-06,80.58000183105469
2018-02-07,80.12999725341797
2018-02-08,76.30000305175781
2018-02-09,79.30999755859375
2018-02-12,78.06999969482422
2018-02-13,77.7699966430664
2018-02-14,77.87999725341797
2018-02-15,78.97000122070312
2018-02-16,78.25
2018-02-20,78.08000183105469
2018-02-21,77.80999755859375
2018-02-22,78.31999969482422
2018-02-23,79.80000305175781
2018-02-26,80.56999969482422
2018-02-27,80.18000030517578
2018-02-28,81.37999725341797
2018-03-01,79.69999694824219
2018-03-02,80.29000091552734
2018-03-05,80.62999725341797
2018-03-06,81.37999725341797
2018-03-07,81.41000366210938
2018-03-08,82.41999816894531
2018-03-09,82.94999694824219
2018-03-12,82.41000366210938
2018-03-13,82.3499984741211
2018-03-14,82.2699966430664
2018-03-15,82.87999725341797
2018-03-16,83.5
2018-03-19,82.13999938964844
2018-03-20,83.08999633789062
2018-03-21,82.80999755859375
2018-03-22,82.18000030517578
2018-03-23,81.68000030517578
2018-03-26,84.02999877929688
2018-03-27,83.87999725341797
2018-03-28,84.25
2018-03-29,85.12999725341797
2018-04-02,83.73999786376953
2018-04-03,84.11000061035156
2018-04-04,85.41999816894531
2018-04-05,86.01000213623047
2018-04-06,84.45999908447266
2018-04-09,84.44999694824219
2018-04-10,85.58000183105469
2018-04-11,85.44000244140625
2018-04-12,85.75
2018-04-13,85.41999816894531
2018-04-16,86.26000213623047
2018-04-17,86.5999984741211
2018-04-18,86.98999786376953
2018-04-19,86.44000244140625
2018-04-20,86.29000091552734
2018-04-23,85.88999938964844
2018-04-24,85.18000030517578
2018-04-25,85.26000213623047
2018-04-26,86.76000213623047
2018-04-27,87.05000305175781
2018-04-30,87.0999984741211
2018-05-01,86.63999938964844
2018-05-02,80.19999694824219
2018-05-03,82.66999816894531
2018-05-04,82.43000030517578
2018-05-07,83.11000061035156
2018-05-08,83.51000213623047
2018-05-09,84.44999694824219
2018-05-10,84.68000030517578
2018-05-11,84.62000274658203
2018-05-14,83.5999984741211
2018-05-15,83.33999633789062
2018-05-16,83.56999969482422
2018-05-17,83.0
2018-05-18,82.33999633789062
2018-05-21,82.69000244140625
2018-05-22,82.37999725341797
2018-05-23,83.08999633789062
2018-05-24,83.47000122070312
2018-05-25,82.52999877929688
2018-05-29,81.91000366210938
2018-05-30,82.51000213623047
2018-05-31,81.33000183105469
2018-06-01,81.91000366210938
2018-06-04,82.29000091552734
2018-06-05,82.91000366210938
2018-06-06,83.61000061035156
2018-06-07,84.19000244140625
2018-06-08,83.18000030517578
2018-06-11,83.11000061035156
2018-06-12,83.2300033569336
2018-06-13,82.58999633789062
2018-06-14,83.37999725341797
2018-06-15,82.62000274658203
2018-06-18,82.80999755859375
2018-06-19,81.01000213623047
2018-06-20,80.86000061035156
2018-06-21,79.7300033569336
2018-06-22,80.36000061035156
2018-06-25,78.58999633789062
2018-06-26,80.01000213623047
2018-06-27,78.87000274658203
2018-06-28,77.88999938964844
2018-06-29,78.22000122070312
2018-07-02,78.11000061035156
2018-07-03,77.83999633789062
2018-07-05,77.73999786376953
2018-07-06,78.2699966430664
2018-07-09,79.16999816894531
2018-07-10,79.30999755859375
2018-07-11,78.79000091552734
2018-07-12,79.12000274658203
2018-07-13,79.13999938964844
2018-07-16,78.66000366210938
2018-07-17,78.72000122070312
2018-07-18,79.48999786376953
2018-07-19,79.33000183105469
2018-07-20,79.30999755859375
2018-07-23,78.94999694824219
2018-07-24,78.25
2018-07-25,78.66999816894531
2018-07-26,78.94999694824219
2018-07-27,78.91000366210938
2018-07-30,78.73999786376953
2018-07-31,79.29000091552734
2018-08-01,79.47000122070312
2018-08-02,80.62999725341797
2018-08-03,81.86000061035156
2018-08-06,81.58999633789062
2018-08-07,81.33000183105469
2018-08-08,81.91999816894531
2018-08-09,82.7300033569336
2018-08-10,82.94000244140625
2018-08-13,82.37999725341797
2018-08-14,83.08999633789062
2018-08-15,82.87000274658203
2018-08-16,84.19999694824219
2018-08-17,83.80999755859375
2018-08-20,84.11000061035156
2018-08-21,84.33000183105469
2018-08-22,83.80999755859375
2018-08-23,83.5199966430664
2018-08-24,84.13999938964844
2018-08-27,84.48999786376953
2018-08-28,85.37000274658203
2018-08-29,85.98999786376953
2018-08-30,85.69999694824219
2018-08-31,86.88999938964844
2018-09-04,87.0199966430664
2018-09-05,86.7300033569336
2018-09-06,87.91999816894531
2018-09-07,88.4000015258789
2018-09-10,88.45999908447266
2018-09-11,88.2300033569336
2018-09-12,88.33000183105469
2018-09-13,88.48999786376953
2018-09-14,88.13999938964844
2018-09-17,87.69000244140625
2018-09-18,88.29000091552734
2018-09-19,88.55000305175781
2018-09-20,88.95999908447266
2018-09-21,89.52999877929688
2018-09-24,89.30000305175781
2018-09-25,89.87999725341797
2018-09-26,89.87999725341797
2018-09-27,90.31999969482422
2018-09-28,90.91000366210938
2018-10-01,90.41999816894531
2018-10-02,89.9800033569336
2018-10-03,89.76000213623047
2018-10-04,89.56999969482422
2018-10-05,90.0
2018-10-08,90.63999938964844
2018-10-09,91.18000030517578
2018-10-10,89.19999694824219
2018-10-11,87.06999969482422
2018-10-12,88.05000305175781
2018-10-15,88.44999694824219
2018-10-16,90.43000030517578
2018-10-17,91.36000061035156
2018-10-18,89.81999969482422
2018-10-19,89.4000015258789
2018-10-22,89.3499984741211
2018-10-23,88.81999969482422
2018-10-24,87.05999755859375
2018-10-25,86.91999816894531
2018-10-26,85.77999877929688
2018-10-29,85.47000122070312
2018-10-30,86.43000030517578
2018-10-31,90.41000366210938
2018-11-01,87.98999786376953
2018-11-02,86.9000015258789
2018-11-05,87.47000122070312
2018-11-06,87.9000015258789
2018-11-07,89.37999725341797
2018-11-08,90.45999908447266
2018-11-09,90.72000122070312
2018-11-12,89.44999694824219
2018-11-13,89.02999877929688
2018-11-14,89.18000030517578
2018-11-15,88.79000091552734
2018-11-16,88.88999938964844
2018-11-19,88.12999725341797
2018-11-20,87.19000244140625
2018-11-21,87.02999877929688
2018-11-23,87.19000244140625
2018-11-26,88.30999755859375
2018-11-27,89.47000122070312
2018-11-28,91.7300033569336
2018-11-29,91.86000061035156
2018-11-30,92.22000122070312
2018-12-03,92.06999969482422
2018-12-04,90.68000030517578
2018-12-06,91.5
2018-12-07,90.43000030517578
2018-12-10,90.26000213623047
2018-12-11,89.80999755859375
2018-12-12,90.45999908447266
2018-12-13,93.45999908447266
2018-12-14,91.69999694824219
2018-12-17,89.70999908447266
2018-12-18,90.0999984741211
2018-12-19,90.12000274658203
2018-12-20,87.12000274658203
2018-12-21,88.13999938964844
2018-12-24,87.0199966430664
2018-12-26,89.98999786376953
2018-12-27,90.95999908447266
2018-12-28,91.61000061035156
2018-12-31,91.91999816894531
2019-01-02,91.44000244140625
2019-01-03,89.13999938964844
2019-01-04,91.45999908447266
2019-01-07,91.36000061035156
2019-01-08,91.18000030517578
2019-01-09,91.13999938964844
2019-01-10,91.79000091552734
2019-01-11,90.94000244140625
2019-01-14,90.0
2019-01-15,90.38999938964844
2019-01-16,89.83000183105469
2019-01-17,90.69999694824219
2019-01-18,92.36000061035156
2019-01-22,92.05000305175781
2019-01-23,92.77999877929688
2019-01-24,92.91000366210938
2019-01-25,92.70999908447266
2019-01-28,92.58999633789062
2019-01-29,92.66999816894531
2019-01-30,93.44999694824219
2019-01-31,93.9800033569336
2019-02-01,94.12999725341797
2019-02-04,94.6500015258789
2019-02-05,94.44000244140625
2019-02-06,94.58999633789062
2019-02-07,94.61000061035156
2019-02-08,94.48999786376953
2019-02-11,93.26000213623047
2019-02-12,94.05000305175781
2019-02-13,93.33000183105469
2019-02-14,93.8499984741211
2019-02-15,94.12000274658203
2019-02-19,94.5199966430664
2019-02-20,94.72000122070312
2019-02-21,94.87999725341797
2019-02-22,95.38999938964844
2019-02-25,93.5
2019-02-26,93.36000061035156
2019-02-27,93.11000061035156
2019-02-28,94.5
2019-03-01,95.37000274658203
2019-03-04,95.13999938964844
2019-03-05,95.93000030517578
2019-03-06,96.5999984741211
2019-03-07,96.54000091552734
2019-03-08,96.66999816894531
2019-03-11,97.79000091552734
2019-03-12,97.9800033569336
2019-03-13,98.63999938964844
2019-03-14,98.9800033569336
2019-03-15,100.9000015258789
2019-03-18,100.23999786376953
2019-03-19,99.23999786376953
2019-03-20,98.56999969482422
2019-03-21,99.19000244140625
2019-03-22,98.97000122070312
2019-03-25,98.97000122070312
