Date,D
2015-11-06,67.8499984741211
2015-11-09,67.7300033569336
2015-11-10,67.80000305175781
2015-11-11,68.30999755859375
2015-11-12,67.91000366210938
2015-11-13,68.19999694824219
2015-11-16,69.26000213623047
2015-11-17,68.30000305175781
2015-11-18,68.4800033569336
2015-11-19,68.81999969482422
2015-11-20,69.0
2015-11-23,67.58000183105469
2015-11-24,67.4800033569336
2015-11-25,67.22000122070312
2015-11-27,67.37000274658203
2015-11-30,67.37000274658203
2015-12-01,67.41000366210938
2015-12-02,66.13999938964844
2015-12-03,65.16999816894531
2015-12-04,66.5999984741211
2015-12-07,66.13999938964844
2015-12-08,65.91000366210938
2015-12-09,66.19000244140625
2015-12-10,65.19999694824219
2015-12-11,64.88999938964844
2015-12-14,65.4000015258789
2015-12-15,66.1500015258789
2015-12-16,67.56999969482422
2015-12-17,67.54000091552734
2015-12-18,66.9000015258789
2015-12-21,66.55999755859375
2015-12-22,67.13999938964844
2015-12-23,68.08000183105469
2015-12-24,67.7699966430664
2015-12-28,67.86000061035156
2015-12-29,68.63999938964844
2015-12-30,68.68000030517578
2015-12-31,67.63999938964844
2016-01-04,67.47000122070312
2016-01-05,68.05000305175781
2016-01-06,68.47000122070312
2016-01-07,68.51000213623047
2016-01-08,69.5199966430664
2016-01-11,69.41000366210938
2016-01-12,68.9000015258789
2016-01-13,69.0199966430664
2016-01-14,69.66999816894531
2016-01-15,68.87999725341797
2016-01-19,69.9000015258789
2016-01-20,68.7300033569336
2016-01-21,68.48999786376953
2016-01-22,69.76000213623047
2016-01-25,69.55999755859375
2016-01-26,69.72000122070312
2016-01-27,69.70999908447266
2016-01-28,70.94000244140625
2016-01-29,72.16999816894531
2016-02-01,70.18000030517578
2016-02-02,69.88999938964844
2016-02-03,69.93000030517578
2016-02-04,70.43000030517578
2016-02-05,71.05999755859375
2016-02-08,69.48999786376953
2016-02-09,70.43000030517578
2016-02-10,70.29000091552734
2016-02-11,69.20999908447266
2016-02-12,68.94000244140625
2016-02-16,69.1500015258789
2016-02-17,69.7699966430664
2016-02-18,69.75
2016-02-19,69.45999908447266
2016-02-22,70.73999786376953
2016-02-23,70.87999725341797
2016-02-24,71.22000122070312
2016-02-25,71.83000183105469
2016-02-26,70.0199966430664
2016-02-29,69.91999816894531
2016-03-01,69.94999694824219
2016-03-02,68.7699966430664
2016-03-03,69.98999786376953
2016-03-04,70.62000274658203
2016-03-07,71.22000122070312
2016-03-08,71.72000122070312
2016-03-09,72.0999984741211
2016-03-10,71.58999633789062
2016-03-11,72.22000122070312
2016-03-14,72.33999633789062
2016-03-15,72.98999786376953
2016-03-16,73.55999755859375
2016-03-17,74.55000305175781
2016-03-18,73.45999908447266
2016-03-21,73.62999725341797
2016-03-22,72.95999908447266
2016-03-23,73.51000213623047
2016-03-24,73.41999816894531
2016-03-28,73.1500015258789
2016-03-29,74.63999938964844
2016-03-30,74.75
2016-03-31,75.12000274658203
2016-04-01,75.38999938964844
2016-04-04,74.58000183105469
2016-04-05,73.05000305175781
2016-04-06,72.75
2016-04-07,72.97000122070312
2016-04-08,73.04000091552734
2016-04-11,72.87000274658203
2016-04-12,73.22000122070312
2016-04-13,72.80000305175781
2016-04-14,72.69999694824219
2016-04-15,73.05000305175781
2016-04-18,72.87000274658203
2016-04-19,72.81999969482422
2016-04-20,71.08000183105469
2016-04-21,69.51000213623047
2016-04-22,70.05999755859375
2016-04-25,70.19999694824219
2016-04-26,69.9000015258789
2016-04-27,70.75
2016-04-28,71.02999877929688
2016-04-29,71.47000122070312
2016-05-02,72.0999984741211
2016-05-03,71.94000244140625
2016-05-04,72.77999877929688
2016-05-05,71.98999786376953
2016-05-06,71.2699966430664
2016-05-09,71.4800033569336
2016-05-10,71.5199966430664
2016-05-11,71.72000122070312
2016-05-12,72.27999877929688
2016-05-13,72.08999633789062
2016-05-16,72.22000122070312
2016-05-17,71.08000183105469
2016-05-18,69.61000061035156
2016-05-19,70.87999725341797
2016-05-20,70.9800033569336
2016-05-23,70.13999938964844
2016-05-24,70.77999877929688
2016-05-25,70.94000244140625
2016-05-26,71.56999969482422
2016-05-27,71.61000061035156
2016-05-31,72.25
2016-06-01,71.68000030517578
2016-06-02,71.48999786376953
2016-06-03,72.97000122070312
2016-06-06,72.7699966430664
2016-06-07,72.5
2016-06-08,72.94999694824219
2016-06-09,73.73999786376953
2016-06-10,73.3499984741211
2016-06-13,73.38999938964844
2016-06-14,73.66999816894531
2016-06-15,73.68000030517578
2016-06-16,73.88999938964844
2016-06-17,74.12000274658203
2016-06-20,74.36000061035156
2016-06-21,74.3499984741211
2016-06-22,73.79000091552734
2016-06-23,73.94999694824219
2016-06-24,74.16999816894531
2016-06-27,74.94999694824219
2016-06-28,76.44000244140625
2016-06-29,76.41000366210938
2016-06-30,77.93000030517578
2016-07-01,77.86000061035156
2016-07-05,78.44999694824219
2016-07-06,78.91999816894531
2016-07-07,77.47000122070312
2016-07-08,78.19000244140625
2016-07-11,78.1500015258789
2016-07-12,77.41000366210938
2016-07-13,77.7699966430664
2016-07-14,77.13999938964844
2016-07-15,77.52999877929688
2016-07-18,77.81999969482422
2016-07-19,77.83000183105469
2016-07-20,77.30000305175781
2016-07-21,77.5999984741211
2016-07-22,78.51000213623047
2016-07-25,78.61000061035156
2016-07-26,77.52999877929688
2016-07-27,76.5199966430664
2016-07-28,76.94000244140625
2016-07-29,78.0199966430664
2016-08-01,77.58000183105469
2016-08-02,77.37000274658203
2016-08-03,76.75
2016-08-04,76.41999816894531
2016-08-05,75.37000274658203
2016-08-08,74.98999786376953
2016-08-09,74.7300033569336
2016-08-10,75.01000213623047
2016-08-11,75.4000015258789
2016-08-12,75.95999908447266
2016-08-15,75.0
2016-08-16,74.68000030517578
2016-08-17,76.6500015258789
2016-08-18,76.86000061035156
2016-08-19,75.80000305175781
2016-08-22,76.27999877929688
2016-08-23,75.83000183105469
2016-08-24,76.12000274658203
2016-08-25,76.23999786376953
2016-08-26,74.73999786376953
2016-08-29,75.69000244140625
2016-08-30,74.94999694824219
2016-08-31,74.16000366210938
2016-09-01,74.05999755859375
2016-09-02,74.75
2016-09-06,75.5
2016-09-07,75.38999938964844
2016-09-08,75.51000213623047
2016-09-09,72.5
2016-09-12,74.05000305175781
2016-09-13,73.5199966430664
2016-09-14,73.79000091552734
2016-09-15,74.44999694824219
2016-09-16,75.05999755859375
2016-09-19,75.9000015258789
2016-09-20,75.62999725341797
2016-09-21,76.75
2016-09-22,77.04000091552734
2016-09-23,77.01000213623047
2016-09-26,76.5999984741211
2016-09-27,75.77999877929688
2016-09-28,75.83999633789062
2016-09-29,74.75
2016-09-30,74.2699966430664
2016-10-03,73.27999877929688
2016-10-04,72.1500015258789
2016-10-05,71.87999725341797
2016-10-06,71.91000366210938
2016-10-07,71.5
2016-10-10,72.22000122070312
2016-10-11,71.69000244140625
2016-10-12,72.16000366210938
2016-10-13,73.30999755859375
2016-10-14,72.77999877929688
2016-10-17,72.83000183105469
2016-10-18,73.37000274658203
2016-10-19,73.20999908447266
2016-10-20,73.11000061035156
2016-10-21,72.83999633789062
2016-10-24,73.12000274658203
2016-10-25,73.4000015258789
2016-10-26,73.83000183105469
2016-10-27,73.30000305175781
2016-10-28,73.48999786376953
2016-10-31,75.19999694824219
2016-11-01,74.45999908447266
2016-11-02,74.0999984741211
2016-11-03,74.3499984741211
2016-11-04,73.79000091552734
2016-11-07,74.72000122070312
2016-11-08,75.5
2016-11-09,73.22000122070312
2016-11-10,71.12999725341797
2016-11-11,70.76000213623047
2016-11-14,69.98999786376953
2016-11-15,71.23999786376953
2016-11-16,71.05000305175781
2016-11-17,71.02999877929688
2016-11-18,71.1500015258789
2016-11-21,72.25
2016-11-22,73.19000244140625
2016-11-23,72.87000274658203
2016-11-25,73.94999694824219
2016-11-28,75.16999816894531
2016-11-29,76.11000061035156
2016-11-30,73.29000091552734
2016-12-01,72.75
2016-12-02,73.77999877929688
2016-12-05,73.4800033569336
2016-12-06,72.70999908447266
2016-12-07,73.5
2016-12-08,73.5
2016-12-09,74.52999877929688
2016-12-12,75.45999908447266
2016-12-13,75.94999694824219
2016-12-14,74.12000274658203
2016-12-15,74.56999969482422
2016-12-16,75.87000274658203
2016-12-19,76.51000213623047
2016-12-20,76.51000213623047
2016-12-21,76.23999786376953
2016-12-22,76.62999725341797
2016-12-23,76.75
2016-12-27,76.66999816894531
2016-12-28,76.33000183105469
2016-12-29,76.98999786376953
2016-12-30,76.58999633789062
2017-01-03,76.25
2017-01-04,76.18000030517578
2017-01-05,76.27999877929688
2017-01-06,76.9000015258789
2017-01-09,75.72000122070312
2017-01-10,75.43000030517578
2017-01-11,75.62999725341797
2017-01-12,75.27999877929688
2017-01-13,75.20999908447266
2017-01-17,76.19999694824219
2017-01-18,76.16999816894531
2017-01-19,75.62000274658203
2017-01-20,75.79000091552734
2017-01-23,75.58000183105469
2017-01-24,75.47000122070312
2017-01-25,75.80999755859375
2017-01-26,75.69000244140625
2017-01-27,75.5199966430664
2017-01-30,75.26000213623047
2017-01-31,76.27999877929688
2017-02-01,71.8499984741211
2017-02-02,71.68000030517578
2017-02-03,71.69999694824219
2017-02-06,72.20999908447266
2017-02-07,72.3499984741211
2017-02-08,73.33999633789062
2017-02-09,72.1500015258789
2017-02-10,73.37000274658203
2017-02-13,73.7300033569336
2017-02-14,73.12000274658203
2017-02-15,72.37999725341797
2017-02-16,73.27999877929688
2017-02-17,73.7699966430664
2017-02-21,74.76000213623047
2017-02-22,75.3499984741211
2017-02-23,76.16000366210938
2017-02-24,77.0
2017-02-27,76.87000274658203
2017-02-28,77.63999938964844
2017-03-01,76.25
2017-03-02,77.22000122070312
2017-03-03,76.55999755859375
2017-03-06,76.23999786376953
2017-03-07,76.12000274658203
2017-03-08,75.12999725341797
2017-03-09,74.9000015258789
2017-03-10,75.66999816894531
2017-03-13,76.08999633789062
2017-03-14,76.33000183105469
2017-03-15,77.8499984741211
2017-03-16,76.80000305175781
2017-03-17,77.12000274658203
2017-03-20,76.83000183105469
2017-03-21,78.20999908447266
2017-03-22,78.6500015258789
2017-03-23,78.26000213623047
2017-03-24,78.26000213623047
2017-03-27,77.91999816894531
2017-03-28,78.05999755859375
2017-03-29,77.66999816894531
2017-03-30,77.41000366210938
2017-03-31,77.56999969482422
2017-04-03,77.73999786376953
2017-04-04,77.62000274658203
2017-04-05,77.95999908447266
2017-04-06,78.20999908447266
2017-04-07,77.58999633789062
2017-04-10,77.91000366210938
2017-04-11,77.4800033569336
2017-04-12,77.93000030517578
2017-04-13,77.52999877929688
2017-04-17,77.94000244140625
2017-04-18,77.98999786376953
2017-04-19,77.33999633789062
2017-04-20,77.36000061035156
2017-04-21,77.54000091552734
2017-04-24,78.06999969482422
2017-04-25,77.69999694824219
2017-04-26,77.48999786376953
2017-04-27,77.69000244140625
2017-04-28,77.43000030517578
2017-05-01,76.94000244140625
2017-05-02,77.22000122070312
2017-05-03,76.56999969482422
2017-05-04,77.30000305175781
2017-05-05,78.2300033569336
2017-05-08,78.52999877929688
2017-05-09,77.4800033569336
2017-05-10,77.7300033569336
2017-05-11,77.61000061035156
2017-05-12,77.93000030517578
2017-05-15,77.97000122070312
2017-05-16,77.20999908447266
2017-05-17,77.4800033569336
2017-05-18,78.31999969482422
2017-05-19,78.58999633789062
2017-05-22,79.69999694824219
2017-05-23,79.70999908447266
2017-05-24,80.29000091552734
2017-05-25,80.97000122070312
2017-05-26,81.02999877929688
2017-05-30,81.0199966430664
2017-05-31,80.7699966430664
2017-06-01,81.41000366210938
2017-06-02,81.19999694824219
2017-06-05,80.68000030517578
2017-06-06,80.30000305175781
2017-06-07,80.45999908447266
2017-06-08,79.66999816894531
2017-06-09,79.27999877929688
2017-06-12,79.45999908447266
2017-06-13,79.37000274658203
2017-06-14,79.98999786376953
2017-06-15,80.18000030517578
2017-06-16,80.70999908447266
2017-06-19,80.37000274658203
2017-06-20,80.19999694824219
2017-06-21,79.16000366210938
2017-06-22,78.93000030517578
2017-06-23,78.38999938964844
2017-06-26,78.6500015258789
2017-06-27,77.9000015258789
2017-06-28,77.05000305175781
2017-06-29,77.05999755859375
2017-06-30,76.62999725341797
2017-07-03,76.0999984741211
2017-07-05,75.80000305175781
2017-07-06,75.72000122070312
2017-07-07,75.79000091552734
2017-07-10,75.5999984741211
2017-07-11,76.02999877929688
2017-07-12,76.58000183105469
2017-07-13,76.11000061035156
2017-07-14,76.55000305175781
2017-07-17,76.62000274658203
2017-07-18,76.86000061035156
2017-07-19,76.9800033569336
2017-07-20,76.94999694824219
2017-07-21,77.56999969482422
2017-07-24,76.7699966430664
2017-07-25,76.79000091552734
2017-07-26,77.05000305175781
2017-07-27,77.12000274658203
2017-07-28,76.98999786376953
2017-07-31,77.18000030517578
2017-08-01,77.30000305175781
2017-08-02,77.86000061035156
2017-08-03,78.4000015258789
2017-08-04,78.08000183105469
2017-08-07,77.91999816894531
2017-08-08,77.95999908447266
2017-08-09,77.83999633789062
2017-08-10,77.81999969482422
2017-08-11,77.38999938964844
2017-08-14,77.68000030517578
2017-08-15,77.9000015258789
2017-08-16,78.23999786376953
2017-08-17,78.12000274658203
2017-08-18,78.69000244140625
2017-08-21,78.73999786376953
2017-08-22,78.97000122070312
2017-08-23,79.22000122070312
2017-08-24,79.44999694824219
2017-08-25,80.08000183105469
2017-08-28,80.13999938964844
2017-08-29,80.23999786376953
2017-08-30,78.81999969482422
2017-08-31,78.7699966430664
2017-09-01,78.33000183105469
2017-09-05,78.19000244140625
2017-09-06,77.98999786376953
2017-09-07,78.25
2017-09-08,79.23999786376953
2017-09-11,79.91999816894531
2017-09-12,78.18000030517578
2017-09-13,78.06999969482422
2017-09-14,79.16999816894531
2017-09-15,79.5
2017-09-18,78.55000305175781
2017-09-19,78.33000183105469
2017-09-20,77.62000274658203
2017-09-21,77.30000305175781
2017-09-22,77.04000091552734
2017-09-25,78.0199966430664
2017-09-26,78.20999908447266
2017-09-27,76.77999877929688
2017-09-28,77.02999877929688
2017-09-29,76.93000030517578
2017-10-02,76.73999786376953
2017-10-03,75.94999694824219
2017-10-04,76.87000274658203
2017-10-05,76.80999755859375
2017-10-06,76.80999755859375
2017-10-09,76.63999938964844
2017-10-10,77.73999786376953
2017-10-11,78.01000213623047
2017-10-12,78.62999725341797
2017-10-13,78.62000274658203
2017-10-16,79.02999877929688
2017-10-17,78.95999908447266
2017-10-18,78.87999725341797
2017-10-19,79.94999694824219
2017-10-20,80.0
2017-10-23,80.37999725341797
2017-10-24,80.3499984741211
2017-10-25,79.68000030517578
2017-10-26,80.41000366210938
2017-10-27,80.51000213623047
2017-10-30,81.4800033569336
2017-10-31,81.13999938964844
2017-11-01,80.48999786376953
2017-11-02,80.83999633789062
2017-11-03,80.66999816894531
2017-11-06,80.55999755859375
2017-11-07,81.38999938964844
2017-11-08,80.87999725341797
2017-11-09,81.23999786376953
2017-11-10,80.80999755859375
2017-11-13,81.8499984741211
2017-11-14,82.83999633789062
2017-11-15,82.2300033569336
2017-11-16,81.95999908447266
2017-11-17,81.31999969482422
2017-11-20,81.1500015258789
2017-11-21,81.37000274658203
2017-11-22,82.16000366210938
2017-11-24,82.20999908447266
2017-11-27,82.95999908447266
2017-11-28,83.94000244140625
2017-11-29,84.0
2017-11-30,84.12999725341797
2017-12-01,83.56999969482422
2017-12-04,83.55000305175781
2017-12-05,83.12000274658203
2017-12-06,83.52999877929688
2017-12-07,83.68000030517578
2017-12-08,83.87999725341797
2017-12-11,84.13999938964844
2017-12-12,83.43000030517578
2017-12-13,84.11000061035156
2017-12-14,84.37999725341797
2017-12-15,84.91000366210938
2017-12-18,82.75
2017-12-19,81.33999633789062
2017-12-20,80.58999633789062
2017-12-21,80.6500015258789
2017-12-22,80.44000244140625
2017-12-26,80.33000183105469
2017-12-27,80.66000366210938
2017-12-28,81.06999969482422
2017-12-29,81.05999755859375
2018-01-02,80.27999877929688
2018-01-03,77.19000244140625
2018-01-04,76.83000183105469
2018-01-05,76.83999633789062
2018-01-08,78.0199966430664
2018-01-09,77.20999908447266
2018-01-10,76.20999908447266
2018-01-11,76.20999908447266
2018-01-12,75.94000244140625
2018-01-16,75.2699966430664
2018-01-17,75.5
2018-01-18,74.88999938964844
2018-01-19,74.98999786376953
2018-01-22,74.88999938964844
2018-01-23,75.70999908447266
2018-01-24,75.55999755859375
2018-01-25,76.69000244140625
2018-01-26,75.5
2018-01-29,75.08999633789062
2018-01-30,75.31999969482422
2018-01-31,76.44000244140625
2018-02-01,75.9000015258789
2018-02-02,75.68000030517578
2018-02-05,74.69000244140625
2018-02-06,74.11000061035156
2018-02-07,73.76000213623047
2018-02-08,73.30999755859375
2018-02-09,74.37999725341797
2018-02-12,75.26000213623047
2018-02-13,75.06999969482422
2018-02-14,74.33999633789062
2018-02-15,75.41999816894531
2018-02-16,75.80000305175781
2018-02-20,74.75
2018-02-21,73.54000091552734
2018-02-22,73.58000183105469
2018-02-23,75.5199966430664
2018-02-26,75.98999786376953
2018-02-27,74.26000213623047
2018-02-28,74.06999969482422
2018-03-01,72.3499984741211
2018-03-02,72.5
2018-03-05,73.69999694824219
2018-03-06,72.91999816894531
2018-03-07,72.88999938964844
2018-03-08,72.83000183105469
2018-03-09,72.87000274658203
2018-03-12,72.97000122070312
2018-03-13,73.0
2018-03-14,73.5199966430664
2018-03-15,71.23999786376953
2018-03-16,70.61000061035156
2018-03-19,69.1500015258789
2018-03-20,68.44999694824219
2018-03-21,67.63999938964844
2018-03-22,67.87000274658203
2018-03-23,67.30000305175781
2018-03-26,68.0999984741211
2018-03-27,69.22000122070312
2018-03-28,67.79000091552734
2018-03-29,67.43000030517578
2018-04-02,67.08999633789062
2018-04-03,67.33000183105469
2018-04-04,66.94999694824219
2018-04-05,67.33999633789062
2018-04-06,66.22000122070312
2018-04-09,66.37000274658203
2018-04-10,65.5
2018-04-11,64.87999725341797
2018-04-12,64.06999969482422
2018-04-13,63.939998626708984
2018-04-16,64.7300033569336
2018-04-17,65.69000244140625
2018-04-18,66.06999969482422
2018-04-19,66.05999755859375
2018-04-20,65.33000183105469
2018-04-23,64.88999938964844
2018-04-24,64.77999877929688
2018-04-25,64.80000305175781
2018-04-26,65.0
2018-04-27,66.3499984741211
2018-04-30,66.55999755859375
2018-05-01,66.2699966430664
2018-05-02,66.19000244140625
2018-05-03,65.52999877929688
2018-05-04,65.56999969482422
2018-05-07,65.08000183105469
2018-05-08,63.13999938964844
2018-05-09,62.66999816894531
2018-05-10,64.05999755859375
2018-05-11,64.69999694824219
2018-05-14,64.2300033569336
2018-05-15,64.5199966430664
2018-05-16,63.77000045776367
2018-05-17,63.68000030517578
2018-05-18,63.290000915527344
2018-05-21,63.720001220703125
2018-05-22,63.81999969482422
2018-05-23,63.90999984741211
2018-05-24,64.0
2018-05-25,64.16999816894531
2018-05-29,64.33999633789062
2018-05-30,64.5199966430664
2018-05-31,64.19000244140625
2018-06-01,63.36000061035156
2018-06-04,62.63999938964844
2018-06-05,62.77000045776367
2018-06-06,61.75
2018-06-07,62.38999938964844
2018-06-08,62.599998474121094
2018-06-11,63.209999084472656
2018-06-12,64.88999938964844
2018-06-13,64.30999755859375
2018-06-14,65.5199966430664
2018-06-15,66.30999755859375
2018-06-18,66.0
2018-06-19,66.94000244140625
2018-06-20,66.43000030517578
2018-06-21,66.5999984741211
2018-06-22,66.94000244140625
2018-06-25,67.87999725341797
2018-06-26,67.54000091552734
2018-06-27,68.02999877929688
2018-06-28,68.47000122070312
2018-06-29,68.18000030517578
2018-07-02,68.44999694824219
2018-07-03,69.30999755859375
2018-07-05,69.73999786376953
2018-07-06,70.0199966430664
2018-07-09,68.08000183105469
2018-07-10,69.08000183105469
2018-07-11,69.55999755859375
2018-07-12,70.05999755859375
2018-07-13,69.98999786376953
2018-07-16,69.87999725341797
2018-07-17,70.37999725341797
2018-07-18,69.94999694824219
2018-07-19,72.0
2018-07-20,71.2699966430664
2018-07-23,70.98999786376953
2018-07-24,70.91000366210938
2018-07-25,71.02999877929688
2018-07-26,71.5
2018-07-27,71.26000213623047
2018-07-30,71.19000244140625
2018-07-31,71.70999908447266
2018-08-01,70.31999969482422
2018-08-02,71.13999938964844
2018-08-03,72.12000274658203
2018-08-06,71.75
2018-08-07,71.06999969482422
2018-08-08,70.72000122070312
2018-08-09,71.02999877929688
2018-08-10,70.69000244140625
2018-08-13,69.81999969482422
2018-08-14,69.66000366210938
2018-08-15,70.25
2018-08-16,71.12999725341797
2018-08-17,71.75
2018-08-20,71.77999877929688
2018-08-21,71.62000274658203
2018-08-22,71.29000091552734
2018-08-23,71.06999969482422
2018-08-24,71.63999938964844
2018-08-27,71.25
2018-08-28,70.8499984741211
2018-08-29,71.16000366210938
2018-08-30,70.9800033569336
2018-08-31,70.7699966430664
2018-09-04,71.2300033569336
2018-09-05,72.44999694824219
2018-09-06,72.25
2018-09-07,71.45999908447266
2018-09-10,72.27999877929688
2018-09-11,71.5999984741211
2018-09-12,71.56999969482422
2018-09-13,72.18000030517578
2018-09-14,71.86000061035156
2018-09-17,71.98999786376953
2018-09-18,71.91999816894531
2018-09-19,70.62000274658203
2018-09-20,70.31999969482422
2018-09-21,70.8499984741211
2018-09-24,70.08000183105469
2018-09-25,69.55000305175781
2018-09-26,68.81999969482422
2018-09-27,69.13999938964844
2018-09-28,70.27999877929688
2018-10-01,70.0999984741211
2018-10-02,70.87999725341797
2018-10-03,70.29000091552734
2018-10-04,70.69000244140625
2018-10-05,71.8499984741211
2018-10-08,72.98999786376953
2018-10-09,73.36000061035156
2018-10-10,73.20999908447266
2018-10-11,71.77999877929688
2018-10-12,71.37000274658203
2018-10-15,71.61000061035156
2018-10-16,72.30000305175781
2018-10-17,72.30000305175781
2018-10-18,72.2300033569336
2018-10-19,73.5
2018-10-22,73.2699966430664
2018-10-23,72.91000366210938
2018-10-24,74.19000244140625
2018-10-25,72.7300033569336
2018-10-26,71.66999816894531
2018-10-29,72.19999694824219
2018-10-30,72.83999633789062
2018-10-31,71.41999816894531
2018-11-01,70.33000183105469
2018-11-02,69.88999938964844
2018-11-05,70.2300033569336
2018-11-06,70.66999816894531
2018-11-07,71.18000030517578
2018-11-08,71.22000122070312
2018-11-09,72.25
2018-11-12,73.43000030517578
2018-11-13,74.0199966430664
2018-11-14,73.6500015258789
2018-11-15,73.44999694824219
2018-11-16,73.61000061035156
2018-11-19,74.41999816894531
2018-11-20,74.66000366210938
2018-11-21,73.3499984741211
2018-11-23,73.0999984741211
2018-11-26,73.98999786376953
2018-11-27,74.11000061035156
2018-11-28,73.31999969482422
2018-11-29,73.75
2018-11-30,74.5
2018-12-03,75.12999725341797
2018-12-04,75.31999969482422
2018-12-06,74.77999877929688
2018-12-07,75.61000061035156
2018-12-10,76.2699966430664
2018-12-11,76.25
2018-12-12,75.26000213623047
2018-12-13,76.05000305175781
2018-12-14,76.91999816894531
2018-12-17,74.0
2018-12-18,73.58999633789062
2018-12-19,74.11000061035156
2018-12-20,74.81999969482422
2018-12-21,74.88999938964844
2018-12-24,71.12000274658203
2018-12-26,72.30000305175781
2018-12-27,73.25
2018-12-28,73.26000213623047
2018-12-31,71.45999908447266
2019-01-02,71.18000030517578
2019-01-03,70.83999633789062
2019-01-04,72.20999908447266
2019-01-07,71.51000213623047
2019-01-08,72.33999633789062
2019-01-09,72.22000122070312
2019-01-10,71.9000015258789
2019-01-11,69.8499984741211
2019-01-14,67.97000122070312
2019-01-15,68.87999725341797
2019-01-16,68.97000122070312
2019-01-17,68.94000244140625
2019-01-18,68.7699966430664
2019-01-22,68.58999633789062
2019-01-23,69.43000030517578
2019-01-24,69.12999725341797
2019-01-25,69.16000366210938
2019-01-28,68.37000274658203
2019-01-29,68.69000244140625
2019-01-30,69.44000244140625
2019-01-31,70.23999786376953
2019-02-01,70.97000122070312
2019-02-04,71.44999694824219
2019-02-05,71.93000030517578
2019-02-06,71.79000091552734
2019-02-07,72.66999816894531
2019-02-08,73.05000305175781
2019-02-11,72.80999755859375
2019-02-12,73.19999694824219
2019-02-13,73.25
2019-02-14,72.9000015258789
2019-02-15,73.26000213623047
2019-02-19,73.54000091552734
2019-02-20,73.54000091552734
2019-02-21,74.33999633789062
2019-02-22,75.05000305175781
2019-02-25,75.12000274658203
2019-02-26,73.88999938964844
2019-02-27,74.33000183105469
2019-02-28,74.08999633789062
2019-03-01,74.79000091552734
2019-03-04,75.2699966430664
2019-03-05,75.44999694824219
2019-03-06,75.83000183105469
2019-03-07,76.12000274658203
2019-03-08,75.7300033569336
2019-03-11,76.31999969482422
2019-03-12,76.33000183105469
2019-03-13,76.30000305175781
2019-03-14,76.63999938964844
2019-03-15,77.04000091552734
2019-03-18,76.61000061035156
2019-03-19,75.19000244140625
2019-03-20,74.94000244140625
2019-03-21,75.11000061035156
2019-03-22,75.5199966430664
2019-03-25,75.94000244140625
2019-03-26,76.87999725341797
2019-03-27,76.83999633789062
2019-03-28,75.66999816894531
2019-03-29,76.66000366210938
2019-04-01,76.69000244140625
2019-04-02,76.97000122070312
2019-04-03,76.95999908447266
2019-04-04,76.9000015258789
2019-04-05,77.47000122070312
