Date,MON
2016-01-04,93.829679543155
2016-01-05,93.340333632867
2016-01-06,91.872295902005
2016-01-07,90.299437564433
2016-01-08,89.537131989781
2016-01-11,89.045010669436
2016-01-12,89.276597173128
2016-01-13,87.99322196517
2016-01-14,88.919567979937
2016-01-15,87.684439960248
2016-01-19,87.674790522594
2016-01-20,86.661599568943
2016-01-21,87.935325339247
2016-01-22,88.64938372563
2016-01-25,84.258889593142
2016-01-26,85.397523236293
2016-01-27,84.538723285103
2016-01-28,84.722062600526
2016-01-29,87.423905143595
2016-02-01,86.970381573865
2016-02-02,84.297487343758
2016-02-03,86.362467001675
2016-02-04,91.978439716197
2016-02-05,91.264381329814
2016-02-08,88.051118591093
2016-02-09,88.485343285515
2016-02-10,84.509774972142
2016-02-11,82.68603125557
2016-02-12,83.979055901182
2016-02-16,84.857154727679
2016-02-17,86.497559128828
2016-02-18,86.767743383135
2016-02-19,85.4168221116
2016-02-22,86.333518688713
2016-02-23,84.876453602987
2016-02-24,85.46506929987
2016-02-25,86.690547881905
2016-02-26,87.404606268287
2016-02-29,86.835289446712
2016-03-01,89.247648860166
2016-03-02,82.309703187071
2016-03-03,81.962323431534
2016-03-04,82.879020008646
2016-03-07,85.378224360985
2016-03-08,85.754552429484
2016-03-09,85.609810864677
2016-03-10,85.87034568133
2016-03-11,87.761635461478
2016-03-14,86.748444507827
2016-03-15,86.044035559099
2016-03-16,87.530048957787
2016-03-17,89.662574679281
2016-03-18,89.749419618165
2016-03-21,88.109015217016
2016-03-22,87.211617515211
2016-03-23,86.912484947942
2016-03-24,86.941433260904
2016-03-28,87.452853456556
2016-03-29,87.481801769518
2016-03-30,87.896727588632
2016-03-31,84.664165974603
2016-04-01,84.789608664102
2016-04-04,84.143096341296
2016-04-05,83.602727832683
2016-04-06,84.471177221526
2016-04-07,83.597337457166
2016-04-08,84.111931985067
2016-04-11,84.247862615079
2016-04-12,84.878969111561
2016-04-13,87.131533837469
2016-04-14,86.364496710974
2016-04-15,85.801355529497
2016-04-18,86.374206041689
2016-04-19,90.558927579905
2016-04-20,90.685148879202
2016-04-21,91.374511359975
2016-04-22,91.34538336783
2016-04-25,91.34538336783
2016-04-26,91.170615414958
2016-04-27,91.267708722109
2016-04-28,91.529860651417
2016-04-29,90.957010139225
2016-05-02,92.869748290103
2016-05-03,91.141487422812
2016-05-04,88.986016004056
2016-05-05,87.053859191748
2016-05-06,87.141243168184
2016-05-09,86.442171356695
2016-05-10,88.529677460446
2016-05-11,87.714093680376
2016-05-12,95.073766362435
2016-05-13,97.035051166889
2016-05-16,95.423302268179
2016-05-17,94.879579748133
2016-05-18,94.306729235941
2016-05-19,97.627320340511
2016-05-20,98.569125419878
2016-05-23,102.91890558025
2016-05-24,106.12298471624
2016-05-25,108.43380542644
2016-05-26,106.43368329912
2016-05-27,106.30746199983
2016-05-31,109.20084255293
2016-06-01,107.75415227638
2016-06-02,107.15217377204
2016-06-03,107.77357093781
2016-06-06,105.59868085762
2016-06-07,104.27821188037
2016-06-08,105.11321432187
2016-06-09,106.79292853558
2016-06-10,106.02589140909
2016-06-13,103.93838530534
2016-06-14,103.64710538388
2016-06-15,104.51123581753
2016-06-16,105.73461148763
2016-06-17,106.17153136981
2016-06-20,105.55013420405
2016-06-21,104.55007314039
2016-06-22,104.0451879432
2016-06-23,105.97734475551
2016-06-24,101.04500475223
2016-06-27,97.073888489749
2016-06-28,98.151624199128
2016-06-29,100.5109915629
2016-06-30,100.40418892503
2016-07-01,98.374938805575
2016-07-05,97.336040419058
2016-07-06,97.035051166889
2016-07-07,98.24554878708
2016-07-08,100.23701261384
2016-07-11,100.13939183802
2016-07-12,99.895339898468
2016-07-13,98.723890588606
2016-07-14,101.7403725615
2016-07-15,100.98869258767
2016-07-18,103.90755378475
2016-07-19,104.32732312078
2016-07-20,104.21994026737
2016-07-21,103.57564314695
2016-07-22,103.1656358885
2016-07-25,102.75562863005
2016-07-26,103.49754652629
2016-07-27,104.21017818979
2016-07-28,103.59516730212
2016-07-29,104.22970234496
2016-08-01,103.28278081949
2016-08-02,103.10706342301
2016-08-03,101.87704164765
2016-08-04,103.88802962958
2016-08-05,104.38589558627
2016-08-08,104.21017818979
2016-08-09,103.96612625024
2016-08-10,103.41944990564
2016-08-11,103.39992575047
2016-08-12,102.74586655247
2016-08-15,102.48229045775
2016-08-16,102.93134602653
2016-08-17,101.75013463908
2016-08-18,101.51584477711
2016-08-19,101.67203801843
2016-08-22,102.0137107338
2016-08-23,104.55185090517
2016-08-24,104.45423012935
2016-08-25,104.44446805177
2016-08-26,104.84471323263
2016-08-29,104.98138231879
2016-08-30,104.88376154296
2016-08-31,103.96612625024
2016-09-01,104.36637143111
2016-09-02,104.88376154296
2016-09-06,103.5463569142
2016-09-07,104.03446079331
2016-09-08,105.47924827548
2016-09-09,104.23946442254
2016-09-12,104.44446805177
2016-09-13,103.57564314695
2016-09-14,104.21994026737
2016-09-15,101.7403725615
2016-09-16,100.98869258767
2016-09-19,99.377949786613
2016-09-20,100.43225416549
2016-09-21,101.87704164765
2016-09-22,101.72084840634
2016-09-23,101.03750297558
2016-09-26,99.700098346825
2016-09-27,99.817243277811
2016-09-28,100.11986768286
2016-09-29,99.36818770903
2016-09-30,99.7684328899
2016-10-03,100.03200898462
2016-10-04,99.719622501989
2016-10-05,101.25226868239
2016-10-06,101.56629006229
2016-10-07,101.42890570859
2016-10-10,101.04619215183
2016-10-11,101.39946620422
2016-10-12,100.4083362239
2016-10-13,100.62422592259
2016-10-14,100.20225969334
2016-10-17,100.26113870207
2016-10-18,100.75179710817
2016-10-19,100.57516008198
2016-10-20,100.93824730249
2016-10-21,100.16300702085
2016-10-24,100.094314844
2016-10-25,99.505524756683
2016-10-26,99.436832579829
2016-10-27,99.132624368048
2016-10-28,99.09337169556
2016-10-31,98.887295164999
2016-11-01,98.808789820023
2016-11-02,97.915791520925
2016-11-03,96.963914213095
2016-11-04,96.679332337558
2016-11-07,97.336814601729
2016-11-08,97.582143804778
2016-11-09,97.09148539868
