Date,PFE
2016-10-18,20.365758895874023
2016-10-19,20.309688568115234
2016-10-20,20.272308349609375
2016-10-21,20.04802703857422
2016-10-24,20.016881942749023
2016-10-25,20.110332489013672
2016-10-26,20.185091018676758
2016-10-27,20.234926223754883
2016-10-28,19.892284393310547
2016-10-31,19.755220413208008
2016-11-01,19.356504440307617
2016-11-02,19.08238410949707
2016-11-03,18.621362686157227
2016-11-04,18.689895629882812
2016-11-07,18.9266414642334
2016-11-08,18.876300811767578
2016-11-09,20.21022605895996
2016-11-10,21.07224464416504
2016-11-11,20.505950927734375
2016-11-14,20.373825073242188
2016-11-15,20.27943992614746
2016-11-16,20.10955047607422
2016-11-17,19.964832305908203
2016-11-18,19.807527542114258
2016-11-21,19.864160537719727
2016-11-22,19.713146209716797
2016-11-23,19.769777297973633
2016-11-25,19.93966293334961
2016-11-28,19.845279693603516
2016-11-29,20.084381103515625
2016-11-30,20.222803115844727
2016-12-01,19.79494857788086
2016-12-02,19.90190887451172
2016-12-05,19.876747131347656
2016-12-06,19.85787010192871
2016-12-07,19.625057220458984
2016-12-08,19.467761993408203
2016-12-09,19.94595718383789
2016-12-12,20.386402130126953
2016-12-13,20.656967163085938
2016-12-14,20.650676727294922
2016-12-15,20.60662841796875
2016-12-16,20.663253784179688
2016-12-19,20.656967163085938
2016-12-20,20.6695499420166
2016-12-21,20.386402130126953
2016-12-22,20.348649978637695
2016-12-23,20.43673324584961
2016-12-27,20.46820640563965
2016-12-28,20.354944229125977
2016-12-29,20.44303321838379
2016-12-30,20.43673324584961
2017-01-03,20.76392936706543
2017-01-04,20.94639778137207
2017-01-05,21.147747039794922
2017-01-06,21.06595230102539
2017-01-09,21.059659957885742
2017-01-10,21.040781021118164
2017-01-11,20.656967163085938
2017-01-12,20.512248992919922
2017-01-13,20.461910247802734
2017-01-17,20.172473907470703
2017-01-18,20.153596878051758
2017-01-19,19.94595718383789
2017-01-20,19.990005493164062
2017-01-23,19.79494857788086
2017-01-24,19.599889755249023
2017-01-25,19.687978744506836
2017-01-26,19.681690216064453
2017-01-27,19.769777297973633
2017-01-30,19.700565338134766
2017-01-31,19.964832305908203
2017-02-01,20.130094528198242
2017-02-02,20.16823387145996
2017-02-03,20.397050857543945
2017-02-06,20.486040115356445
2017-02-07,20.390695571899414
2017-02-08,20.428836822509766
2017-02-09,20.58138084411621
2017-02-10,20.562313079833984
2017-02-13,20.72757911682129
2017-02-14,20.816566467285156
2017-02-15,21.299636840820312
2017-02-16,21.369556427001953
2017-02-17,21.369556427001953
2017-02-21,21.369556427001953
2017-02-22,21.350486755371094
2017-02-23,21.64923095703125
2017-02-24,21.776351928710938
2017-02-27,21.7890625
2017-02-28,21.687368392944336
2017-03-01,21.8780460357666
2017-03-02,21.93525505065918
2017-03-03,21.94161605834961
2017-03-06,21.833560943603516
2017-03-07,21.604736328125
2017-03-08,21.55388832092285
2017-03-09,21.642866134643555
2017-03-10,21.681013107299805
2017-03-13,21.681013107299805
2017-03-14,21.750930786132812
2017-03-15,22.011531829833984
2017-03-16,21.884408950805664
2017-03-17,21.814491271972656
2017-03-20,21.852622985839844
2017-03-21,21.76999855041504
2017-03-22,21.909835815429688
2017-03-23,21.7954158782959
2017-03-24,21.611085891723633
2017-03-27,21.725502014160156
2017-03-28,21.71278953552246
2017-03-29,21.820842742919922
2017-03-30,21.833560943603516
2017-03-31,21.74457550048828
2017-04-03,21.76363754272461
2017-04-04,21.82720184326172
2017-04-05,21.73185920715332
2017-04-06,21.681013107299805
2017-04-07,21.674654006958008
2017-04-10,21.636512756347656
2017-04-11,21.56659698486328
2017-04-12,21.560245513916016
2017-04-13,21.534818649291992
2017-04-17,21.611085891723633
2017-04-18,21.5093936920166
2017-04-19,21.36319923400879
2017-04-20,21.445829391479492
2017-04-21,21.38227081298828
2017-04-24,21.445829391479492
2017-04-25,21.45854377746582
2017-04-26,21.515745162963867
2017-04-27,21.522104263305664
2017-04-28,21.560245513916016
2017-05-01,21.47125244140625
2017-05-02,21.36319923400879
2017-05-03,21.274208068847656
2017-05-04,21.26149559020996
2017-05-05,21.28056526184082
2017-05-08,21.26149559020996
2017-05-09,21.217010498046875
2017-05-10,21.197751998901367
2017-05-11,21.20416831970215
2017-05-12,21.18491554260254
2017-05-15,21.255512237548828
2017-05-16,20.92178726196289
2017-05-17,20.684335708618164
2017-05-18,20.677915573120117
2017-05-19,20.83194351196289
2017-05-22,20.613731384277344
2017-05-23,20.62657356262207
2017-05-24,20.56881332397461
2017-05-25,20.639408111572266
2017-05-26,20.62657356262207
2017-05-30,20.62015724182129
2017-05-31,20.953880310058594
2017-06-01,20.99238395690918
2017-06-02,20.883289337158203
2017-06-05,20.76134490966797
2017-06-06,20.581653594970703
2017-06-07,20.536727905273438
2017-06-08,20.376285552978516
2017-06-09,21.03089714050293
2017-06-12,20.98596954345703
2017-06-13,20.908954620361328
2017-06-14,20.979551315307617
2017-06-15,21.056564331054688
2017-06-16,21.15924835205078
2017-06-19,21.31968879699707
2017-06-20,21.537891387939453
2017-06-21,21.743263244628906
2017-06-22,21.858774185180664
2017-06-23,21.929367065429688
2017-06-26,21.845949172973633
2017-06-27,21.672666549682617
2017-06-28,21.65983009338379
2017-06-29,21.58281898498535
2017-06-30,21.557147979736328
2017-07-03,21.70475196838379
2017-07-05,21.589237213134766
2017-07-06,21.31968879699707
2017-07-07,21.403121948242188
2017-07-10,21.441625595092773
2017-07-11,21.2876033782959
2017-07-12,21.31968879699707
2017-07-13,21.358196258544922
2017-07-14,21.45446014404297
2017-07-17,21.338943481445312
2017-07-18,21.409534454345703
2017-07-19,21.576398849487305
2017-07-20,21.525054931640625
2017-07-21,21.48654556274414
2017-07-24,21.383869171142578
2017-07-25,21.242677688598633
2017-07-26,21.107908248901367
2017-07-27,21.17850112915039
2017-07-28,21.27476692199707
2017-07-31,21.281179428100586
2017-08-01,21.229846954345703
2017-08-02,21.333528518676758
2017-08-03,21.664026260375977
2017-08-04,21.800121307373047
2017-08-07,21.586261749267578
2017-08-08,21.566823959350586
2017-08-09,21.676992416381836
2017-08-10,21.657550811767578
2017-08-11,21.547382354736328
2017-08-14,21.586261749267578
2017-08-15,21.63162612915039
2017-08-16,21.618667602539062
2017-08-17,21.352970123291016
2017-08-18,21.171524047851562
2017-08-21,21.229846954345703
2017-08-22,21.482576370239258
2017-08-23,21.540904998779297
2017-08-24,21.5344181060791
2017-08-25,21.638107299804688
2017-08-28,21.689952850341797
2017-08-29,21.709388732910156
2017-08-30,21.676992416381836
2017-08-31,21.981569290161133
2017-09-01,22.007492065429688
2017-09-05,21.903799057006836
2017-09-06,22.026933670043945
2017-09-07,22.026933670043945
2017-09-08,22.098220825195312
2017-09-11,22.24077796936035
2017-09-12,22.921228408813477
2017-09-13,22.720333099365234
2017-09-14,23.154523849487305
2017-09-15,22.914743423461914
2017-09-18,23.037874221801758
2017-09-19,22.97307014465332
2017-09-20,23.32301902770996
2017-09-21,23.31005859375
2017-09-22,23.303577423095703
2017-09-25,23.01195526123047
2017-09-26,22.875864028930664
2017-09-27,22.97307014465332
2017-09-28,23.070281982421875
2017-09-29,23.13507652282715
2017-10-02,23.374858856201172
2017-10-03,23.420223236083984
2017-10-04,23.303577423095703
2017-10-05,23.32949447631836
2017-10-06,23.361902236938477
2017-10-09,23.420223236083984
2017-10-10,23.588706970214844
2017-10-11,23.621116638183594
2017-10-12,23.556312561035156
2017-10-13,23.549829483032227
2017-10-16,23.31653594970703
2017-10-17,23.4591064453125
2017-10-18,23.219329833984375
2017-10-19,23.48502540588379
2017-10-20,23.60167694091797
2017-10-23,23.588706970214844
2017-10-24,23.504470825195312
2017-10-25,23.433191299438477
2017-10-26,23.16100311279297
2017-10-27,23.070281982421875
2017-10-30,22.778661727905273
2017-10-31,22.720333099365234
2017-11-01,22.84994125366211
2017-11-02,22.979549407958984
2017-11-03,23.037874221801758
2017-11-06,22.888824462890625
2017-11-07,22.914743423461914
2017-11-08,22.90178680419922
2017-11-09,23.019500732421875
2017-11-10,23.006423950195312
2017-11-13,23.084896087646484
2017-11-14,23.1372127532959
2017-11-15,23.12413215637207
2017-11-16,23.254928588867188
2017-11-17,23.130674362182617
2017-11-20,23.117595672607422
2017-11-21,23.241844177246094
2017-11-22,23.169906616210938
2017-11-24,23.209152221679688
2017-11-27,23.209152221679688
2017-11-28,23.444578170776367
2017-11-29,23.68000602722168
2017-11-30,23.712703704833984
2017-12-01,23.771562576293945
2017-12-04,23.58191680908203
2017-12-05,23.30070686340332
2017-12-06,23.254928588867188
2017-12-07,23.21569061279297
2017-12-08,23.37264060974121
2017-12-11,23.68000602722168
2017-12-12,23.921972274780273
2017-12-13,23.96120834350586
2017-12-14,23.843496322631836
2017-12-15,24.327428817749023
2017-12-18,24.281648635864258
2017-12-19,24.157398223876953
2017-12-20,23.843496322631836
2017-12-21,23.69962501525879
2017-12-22,23.634227752685547
2017-12-26,23.68000602722168
2017-12-27,23.758480072021484
2017-12-28,23.784637451171875
2017-12-29,23.68654441833496
2018-01-02,23.83041763305664
2018-01-03,24.00698471069336
2018-01-04,24.059301376342773
2018-01-05,24.105085372924805
2018-01-08,23.83695411682129
2018-01-09,23.810800552368164
2018-01-10,23.850034713745117
2018-01-11,23.908893585205078
2018-01-12,23.895811080932617
2018-01-16,23.93505096435547
2018-01-17,24.314350128173828
2018-01-18,24.190101623535156
2018-01-19,24.157398223876953
2018-01-22,24.15085792541504
2018-01-23,24.07892608642578
2018-01-24,24.15085792541504
2018-01-25,24.347049713134766
2018-01-26,25.511104583740234
2018-01-29,25.517641067504883
2018-01-30,24.719806671142578
2018-01-31,24.222793579101562
2018-02-01,24.308597564697266
2018-02-02,24.16339111328125
2018-02-05,22.882951736450195
2018-02-06,23.285564422607422
2018-02-07,23.087553024291992
2018-02-08,22.1965274810791
2018-02-09,22.546335220336914
2018-02-12,22.876352310180664
2018-02-13,23.0611572265625
2018-02-14,23.22616195678711
2018-02-15,23.56937599182129
2018-02-16,23.93238639831543
2018-02-20,23.767379760742188
2018-02-21,23.602375030517578
2018-02-22,23.58917236328125
2018-02-23,23.93238639831543
2018-02-26,24.48020362854004
2018-02-27,24.28879737854004
2018-02-28,23.965389251708984
2018-03-01,23.516569137573242
2018-03-02,23.72777557373047
2018-03-05,23.839984893798828
2018-03-06,23.68157386779785
2018-03-07,23.714584350585938
2018-03-08,24.090791702270508
2018-03-09,24.268991470336914
2018-03-12,24.16339111328125
2018-03-13,24.25579261779785
2018-03-14,23.991792678833008
2018-03-15,24.143592834472656
2018-03-16,24.275604248046875
2018-03-19,23.97859001159668
2018-03-20,23.97859001159668
2018-03-21,23.938989639282227
2018-03-22,23.49677085876465
2018-03-23,22.764156341552734
2018-03-26,23.127153396606445
2018-03-27,23.107357025146484
2018-03-28,23.29876136779785
2018-03-29,23.42416763305664
2018-04-02,23.13375473022461
2018-04-03,23.549571990966797
2018-04-04,23.846582412719727
2018-04-05,23.582576751708984
2018-04-06,23.21295738220215
2018-04-09,23.40436363220215
2018-04-10,23.72777557373047
2018-04-11,23.62217140197754
2018-04-12,23.97198486328125
2018-04-13,23.97198486328125
2018-04-16,24.110595703125
2018-04-17,23.97859001159668
2018-04-18,24.084196090698242
2018-04-19,24.110595703125
2018-04-20,24.17659568786621
2018-04-23,24.28879737854004
2018-04-24,24.460405349731445
2018-04-25,24.209596633911133
2018-04-26,24.321796417236328
2018-04-27,24.420804977416992
2018-04-30,24.16339111328125
2018-05-01,23.364765167236328
2018-05-02,23.028154373168945
2018-05-03,22.942352294921875
2018-05-04,22.995159149169922
2018-05-07,23.054553985595703
2018-05-08,23.087553024291992
2018-05-09,23.21295738220215
2018-05-10,23.352914810180664
