Date,LB
2016-08-30,61.81083297729492
2016-08-31,61.60873031616211
2016-09-01,60.476959228515625
2016-09-02,59.975746154785156
2016-09-06,59.280517578125
2016-09-07,59.749393463134766
2016-09-08,59.28860092163086
2016-09-09,57.74454116821289
2016-09-12,58.973323822021484
2016-09-13,58.22958755493164
2016-09-14,57.78496551513672
2016-09-15,58.148746490478516
2016-09-16,58.10832595825195
2016-09-19,58.35893249511719
2016-09-20,58.39126968383789
2016-09-21,58.9248161315918
2016-09-22,60.04850387573242
2016-09-23,60.792240142822266
2016-09-26,59.280517578125
2016-09-27,59.046077728271484
2016-09-28,57.35650634765625
2016-09-29,56.46725845336914
2016-09-30,57.210994720458984
2016-10-03,56.62894058227539
2016-10-04,56.871463775634766
2016-10-05,57.00889205932617
2016-10-06,57.52627182006836
2016-10-07,57.582862854003906
2016-10-10,58.01131820678711
2016-10-11,57.033145904541016
2016-10-12,59.046077728271484
2016-10-13,58.77122116088867
2016-10-14,59.199676513671875
2016-10-17,58.40743637084961
2016-10-18,58.27809143066406
2016-10-19,58.58528518676758
2016-10-20,58.39935302734375
2016-10-21,58.60953903198242
2016-10-24,59.16733932495117
2016-10-25,58.78738784790039
2016-10-26,58.82780838012695
2016-10-27,58.803558349609375
2016-10-28,59.587711334228516
2016-10-31,58.35893249511719
2016-11-01,53.75909423828125
2016-11-02,53.08003234863281
2016-11-03,52.619239807128906
2016-11-04,52.54648208618164
2016-11-07,53.120452880859375
2016-11-08,52.69199752807617
2016-11-09,53.74292755126953
2016-11-10,55.07679748535156
2016-11-11,55.91754150390625
2016-11-14,56.863380432128906
2016-11-15,55.54567337036133
2016-11-16,54.91511535644531
2016-11-17,56.29749298095703
2016-11-18,56.725948333740234
2016-11-21,55.94987869262695
2016-11-22,57.259498596191406
2016-11-23,58.2700080871582
2016-11-25,58.05173873901367
2016-11-28,58.01940155029297
2016-11-29,58.164913177490234
2016-11-30,56.7663688659668
2016-12-01,58.41551971435547
2016-12-02,58.1325798034668
2016-12-05,58.18108367919922
2016-12-06,58.35084915161133
2016-12-07,60.315277099609375
2016-12-08,60.72756576538086
2016-12-09,60.11317825317383
2016-12-12,59.021827697753906
2016-12-13,58.43977355957031
2016-12-14,58.36701583862305
2016-12-15,57.72837448120117
2016-12-16,56.08730697631836
2016-12-19,55.941795349121094
2016-12-20,56.402587890625
2016-12-21,55.56184387207031
2016-12-22,53.848018646240234
2016-12-23,53.91269302368164
2016-12-27,53.72675704956055
2016-12-28,53.443817138671875
2016-12-29,53.58932876586914
2016-12-30,53.225547790527344
2017-01-03,53.823768615722656
2017-01-04,54.43815612792969
2017-01-05,50.15359878540039
2017-01-06,49.49878692626953
2017-01-09,49.55537414550781
2017-01-10,49.595794677734375
2017-01-11,49.531124114990234
2017-01-12,49.07841491699219
2017-01-13,49.06224822998047
2017-01-17,49.426029205322266
2017-01-18,50.01616668701172
2017-01-19,49.2481803894043
2017-01-20,49.587711334228516
2017-01-23,49.44219970703125
2017-01-24,49.749393463134766
2017-01-25,50.0
2017-01-26,49.523040771484375
2017-01-27,47.704124450683594
2017-01-30,47.46160125732422
2017-01-31,48.67421340942383
2017-02-01,47.53435516357422
2017-02-02,47.922393798828125
2017-02-03,48.164913177490234
2017-02-06,47.817298889160156
2017-02-07,47.113983154296875
2017-02-08,47.421180725097656
2017-02-09,47.63136672973633
2017-02-10,47.63136672973633
2017-02-13,46.74211883544922
2017-02-14,47.00080871582031
2017-02-15,47.06547927856445
2017-02-16,46.46725845336914
2017-02-17,46.491512298583984
2017-02-21,46.64510726928711
2017-02-22,46.99272537231445
2017-02-23,39.56346130371094
2017-02-24,41.22069549560547
2017-02-27,42.35246658325195
2017-02-28,42.53839874267578
2017-03-01,42.70008087158203
2017-03-02,43.177040100097656
2017-03-03,42.31204605102539
2017-03-06,41.58448028564453
2017-03-07,40.55780029296875
2017-03-08,41.15602111816406
2017-03-09,40.468875885009766
2017-03-10,40.66289520263672
2017-03-13,40.299110412597656
2017-03-14,40.53355026245117
2017-03-15,40.970088958740234
2017-03-16,40.3961181640625
2017-03-17,41.37429428100586
2017-03-20,40.792240142822266
2017-03-21,39.757476806640625
2017-03-22,38.69038009643555
2017-03-23,38.860145568847656
2017-03-24,38.375099182128906
2017-03-27,38.55295181274414
2017-03-28,38.61762237548828
2017-03-29,39.06224822998047
2017-03-30,38.40743637084961
2017-03-31,38.07598876953125
2017-04-03,37.025062561035156
2017-04-04,35.383995056152344
2017-04-05,34.84236145019531
2017-04-06,38.68229675292969
2017-04-07,38.18108367919922
2017-04-10,38.39935302734375
2017-04-11,38.76313781738281
2017-04-12,38.649959564208984
2017-04-13,38.36701583862305
2017-04-17,38.658042907714844
2017-04-18,38.61762237548828
2017-04-19,39.207759857177734
2017-04-20,40.145511627197266
2017-04-21,40.2910270690918
2017-04-24,40.978172302246094
2017-04-25,40.90541458129883
2017-04-26,42.04527282714844
2017-04-27,42.1907844543457
2017-04-28,42.69199752807617
2017-05-01,41.96443176269531
2017-05-02,42.627323150634766
2017-05-03,42.93452072143555
2017-05-04,39.9676628112793
2017-05-05,41.293453216552734
2017-05-08,42.085689544677734
2017-05-09,42.76475143432617
2017-05-10,43.177040100097656
2017-05-11,41.10751724243164
2017-05-12,40.05658721923828
2017-05-15,40.0323371887207
2017-05-16,39.037994384765625
2017-05-17,39.12691879272461
2017-05-18,40.16976547241211
2017-05-19,39.6038818359375
2017-05-22,40.70331573486328
2017-05-23,40.54163360595703
2017-05-24,40.080841064453125
2017-05-25,40.638641357421875
2017-05-26,40.83266067504883
2017-05-30,41.42279815673828
2017-05-31,41.71382522583008
2017-06-01,42.70816421508789
2017-06-02,42.400970458984375
2017-06-05,41.93209457397461
2017-06-06,40.67097854614258
2017-06-07,41.366207122802734
2017-06-08,40.792240142822266
2017-06-09,42.27970886230469
2017-06-12,43.500404357910156
2017-06-13,43.338722229003906
2017-06-14,42.71624755859375
2017-06-15,42.09377670288086
2017-06-16,41.681488037109375
2017-06-19,41.93209457397461
2017-06-20,42.37671661376953
2017-06-21,41.61681365966797
2017-06-22,42.724334716796875
2017-06-23,43.21746063232422
2017-06-26,43.41956329345703
2017-06-27,43.985450744628906
2017-06-28,43.86418914794922
2017-06-29,43.80759811401367
2017-06-30,43.56507873535156
2017-07-03,44.92320251464844
2017-07-05,43.74292755126953
2017-07-06,37.582862854003906
2017-07-07,36.46725845336914
2017-07-10,35.69118881225586
2017-07-11,35.40016174316406
2017-07-12,35.70735549926758
2017-07-13,36.68553161621094
2017-07-14,36.822959899902344
2017-07-17,36.7663688659668
2017-07-18,36.09539031982422
2017-07-19,36.03880310058594
2017-07-20,36.41875457763672
2017-07-21,36.329830169677734
2017-07-24,35.780113220214844
2017-07-25,36.725948333740234
2017-07-26,36.386417388916016
2017-07-27,37.16249084472656
2017-07-28,36.91188430786133
2017-07-31,37.50202178955078
2017-08-01,37.40501022338867
2017-08-02,35.820533752441406
2017-08-03,33.6297492980957
2017-08-04,35.00404357910156
2017-08-07,35.060630798339844
2017-08-08,34.49474334716797
2017-08-09,34.48666000366211
2017-08-10,33.338722229003906
2017-08-11,33.04769515991211
2017-08-14,32.789005279541016
2017-08-15,31.568309783935547
2017-08-16,31.97251319885254
2017-08-17,30.35569953918457
2017-08-18,29.26434898376465
2017-08-21,29.337106704711914
2017-08-22,29.700889587402344
2017-08-23,29.207761764526367
2017-08-24,29.30476951599121
2017-08-25,29.555376052856445
2017-08-28,29.46645164489746
2017-08-29,29.523040771484375
2017-08-30,29.151172637939453
2017-08-31,29.280517578125
2017-09-01,30.282943725585938
2017-09-05,29.652385711669922
2017-09-06,30.234437942504883
2017-09-07,30.202102661132812
2017-09-08,29.99191665649414
2017-09-11,30.638641357421875
2017-09-12,31.81891632080078
2017-09-13,32.71624755859375
2017-09-14,32.66774368286133
2017-09-15,32.7728385925293
2017-09-18,32.32012939453125
2017-09-19,31.713823318481445
2017-09-20,30.097009658813477
2017-09-21,29.81406593322754
2017-09-22,32.0533561706543
2017-09-25,33.063865661621094
2017-09-26,34.397735595703125
2017-09-27,34.567501068115234
2017-09-28,34.389652252197266
2017-09-29,33.63783264160156
2017-10-02,34.058204650878906
2017-10-03,34.5351676940918
2017-10-04,33.435733795166016
2017-10-05,34.59175491333008
2017-10-06,34.69684600830078
2017-10-09,34.09054183959961
2017-10-10,34.721099853515625
2017-10-11,33.831851959228516
2017-10-12,33.4923210144043
2017-10-13,33.823768615722656
2017-10-16,33.37105941772461
2017-10-17,33.55699157714844
2017-10-18,34.05012130737305
2017-10-19,33.9531135559082
2017-10-20,35.36782455444336
2017-10-23,35.50525665283203
2017-10-24,35.91754150390625
2017-10-25,35.80436325073242
2017-10-26,35.755859375
2017-10-27,36.143898010253906
2017-10-30,34.62409210205078
2017-10-31,34.79385757446289
2017-11-01,35.25464630126953
2017-11-02,38.07598876953125
2017-11-03,37.768795013427734
2017-11-06,38.464027404785156
2017-11-07,37.9466438293457
2017-11-08,38.302345275878906
2017-11-09,39.00565719604492
2017-11-10,40.145511627197266
2017-11-13,39.5715446472168
2017-11-14,39.83023452758789
2017-11-15,39.82215118408203
2017-11-16,39.7089729309082
2017-11-17,40.808406829833984
2017-11-20,40.468875885009766
2017-11-21,40.16976547241211
2017-11-22,39.45028305053711
2017-11-24,39.09458541870117
2017-11-27,40.695228576660156
2017-11-28,42.295875549316406
2017-11-29,42.46564483642578
2017-11-30,45.3274040222168
2017-12-01,45.14955520629883
2017-12-04,46.160064697265625
2017-12-05,44.70492935180664
2017-12-06,44.63217544555664
2017-12-07,44.543251037597656
2017-12-08,46.30557632446289
2017-12-11,46.879547119140625
2017-12-12,47.14632034301758
2017-12-13,47.5505256652832
2017-12-14,47.34842300415039
2017-12-15,46.97655487060547
2017-12-18,49.32093811035156
2017-12-19,48.77930450439453
2017-12-20,48.82780838012695
2017-12-21,48.981407165527344
2017-12-22,49.6038818359375
2017-12-26,50.88924789428711
2017-12-27,49.514957427978516
2017-12-28,49.32902145385742
2017-12-29,48.68229675292969
2018-01-02,48.41551971435547
2018-01-03,47.01697540283203
2018-01-04,41.22877883911133
2018-01-05,40.71139907836914
2018-01-08,39.32093811035156
2018-01-09,38.302345275878906
2018-01-10,39.07033157348633
2018-01-11,40.4284553527832
2018-01-12,40.15359878540039
2018-01-16,39.6038818359375
2018-01-17,39.5715446472168
2018-01-18,39.62813186645508
2018-01-19,40.978172302246094
2018-01-22,42.069522857666016
2018-01-23,43.00727462768555
2018-01-24,42.99919128417969
2018-01-25,42.32012939453125
2018-01-26,42.25545883178711
2018-01-29,42.12611389160156
2018-01-30,41.22069549560547
2018-01-31,40.49312973022461
2018-02-01,39.8949089050293
2018-02-02,38.40743637084961
2018-02-05,37.17865753173828
2018-02-06,38.156829833984375
2018-02-07,39.700889587402344
2018-02-08,38.61762237548828
2018-02-09,39.32902145385742
2018-02-12,39.369441986083984
2018-02-13,39.24009704589844
2018-02-14,40.315277099609375
2018-02-15,40.0323371887207
2018-02-16,39.54729080200195
2018-02-20,38.326595306396484
2018-02-21,38.73888397216797
2018-02-22,38.90056610107422
2018-02-23,39.377525329589844
2018-02-26,39.2481803894043
2018-02-27,38.94906997680664
2018-02-28,39.87873840332031
2018-03-01,34.3492317199707
2018-03-02,35.04446029663086
2018-03-05,36.05497360229492
2018-03-06,36.46725845336914
2018-03-07,35.54567337036133
2018-03-08,33.64591979980469
2018-03-09,34.163299560546875
2018-03-12,34.074371337890625
2018-03-13,33.87227249145508
2018-03-14,33.38722610473633
2018-03-15,33.177040100097656
2018-03-16,32.789005279541016
2018-03-19,32.26354217529297
2018-03-20,32.15036392211914
2018-03-21,31.867420196533203
2018-03-22,31.010509490966797
2018-03-23,30.323362350463867
2018-03-26,30.606306076049805
2018-03-27,30.808406829833984
2018-03-28,30.452707290649414
2018-03-29,30.88924789428711
2018-04-02,29.959579467773438
2018-04-03,30.404203414916992
2018-04-04,30.90541648864746
2018-04-05,31.309619903564453
2018-04-06,30.88116455078125
2018-04-09,30.767986297607422
2018-04-10,30.978172302246094
2018-04-11,30.646726608276367
2018-04-12,29.240097045898438
2018-04-13,29.248180389404297
2018-04-16,29.41794776916504
2018-04-17,29.29668617248535
2018-04-18,29.1350040435791
2018-04-19,29.062246322631836
2018-04-20,27.784963607788086
2018-04-23,28.132579803466797
2018-04-24,28.213420867919922
2018-04-25,28.666128158569336
2018-04-26,28.649959564208984
2018-04-27,28.504446029663086
2018-04-30,28.22150421142578
2018-05-01,27.744543075561523
2018-05-02,27.768795013427734
2018-05-03,27.922393798828125
2018-05-04,27.768795013427734
2018-05-07,27.51010513305664
2018-05-08,27.437347412109375
2018-05-09,27.582862854003906
2018-05-10,25.610347747802734
2018-05-11,26.135812759399414
2018-05-14,26.863378524780273
2018-05-15,26.92805290222168
2018-05-16,27.639450073242188
2018-05-17,27.526273727416992
2018-05-18,27.275667190551758
2018-05-21,27.526273727416992
2018-05-22,27.47776985168457
2018-05-23,27.526273727416992
2018-05-24,28.472110748291016
2018-05-25,28.698463439941406
2018-05-29,28.58528709411621
2018-05-30,29.248180389404297
2018-05-31,27.413095474243164
2018-06-01,27.946645736694336
2018-06-04,28.94098663330078
2018-06-05,30.064672470092773
2018-06-06,29.98383140563965
2018-06-07,30.35569953918457
2018-06-08,29.902990341186523
2018-06-11,29.862571716308594
2018-06-12,29.523040771484375
2018-06-13,29.514955520629883
2018-06-14,29.09458351135254
2018-06-15,29.41794776916504
2018-06-18,29.393693923950195
2018-06-19,29.070331573486328
2018-06-20,29.4260311126709
2018-06-21,30.02425193786621
2018-06-22,29.66046905517578
2018-06-25,29.80598258972168
2018-06-26,30.258689880371094
2018-06-27,29.765562057495117
2018-06-28,30.161680221557617
2018-06-29,29.81406593322754
2018-07-02,29.062246322631836
2018-07-03,29.45836639404297
2018-07-05,28.771221160888672
2018-07-06,29.66855239868164
2018-07-09,30.242521286010742
2018-07-10,30.565885543823242
2018-07-11,29.725141525268555
2018-07-12,26.143896102905273
2018-07-13,25.634599685668945
2018-07-16,25.88520622253418
2018-07-17,25.91754150390625
2018-07-18,26.143896102905273
2018-07-19,26.491512298583984
2018-07-20,25.626516342163086
2018-07-23,25.489086151123047
2018-07-24,25.34357261657715
2018-07-25,25.076799392700195
2018-07-26,25.16572380065918
2018-07-27,24.874696731567383
2018-07-30,25.092966079711914
2018-07-31,25.602264404296875
2018-08-01,25.32740592956543
2018-08-02,25.941795349121094
2018-08-03,26.281326293945312
2018-08-06,26.05497169494629
2018-08-07,25.89328956604004
2018-08-08,25.586095809936523
2018-08-09,25.472917556762695
2018-08-10,25.254648208618164
2018-08-13,25.19805908203125
2018-08-14,26.451091766357422
2018-08-15,25.780113220214844
2018-08-16,25.957963943481445
2018-08-17,26.313661575317383
2018-08-20,26.734033584594727
2018-08-21,26.281326293945312
2018-08-22,26.26515769958496
2018-08-23,22.837509155273438
2018-08-24,22.32821273803711
2018-08-27,22.34438133239746
2018-08-28,21.899757385253906
2018-08-29,21.875505447387695
2018-08-30,21.43896484375
2018-08-31,21.366209030151367
2018-09-04,21.123685836791992
2018-09-05,21.40662956237793
2018-09-06,21.46321678161621
2018-09-07,21.899757385253906
2018-09-10,22.417137145996094
2018-09-11,22.764753341674805
2018-09-12,22.70816421508789
2018-09-13,22.18269920349121
2018-09-14,23.41956329345703
2018-09-17,22.991107940673828
2018-09-18,23.90460777282715
2018-09-19,23.993532180786133
2018-09-20,24.155214309692383
2018-09-21,24.551334381103516
2018-09-24,24.155214309692383
2018-09-25,23.977365493774414
2018-09-26,24.47857666015625
2018-09-27,24.413904190063477
2018-09-28,24.4947452545166
2018-10-01,24.50282859802246
2018-10-02,23.839935302734375
2018-10-03,23.75101089477539
2018-10-04,23.330638885498047
2018-10-05,23.00727653503418
2018-10-08,23.53274154663086
2018-10-09,23.306386947631836
2018-10-10,23.0557804107666
2018-10-11,24.42198944091797
2018-10-12,25.36782455444336
2018-10-15,25.52950668334961
2018-10-16,25.57801055908203
2018-10-17,25.286985397338867
2018-10-18,24.898948669433594
2018-10-19,23.961196899414062
2018-10-22,24.0662899017334
2018-10-23,23.880355834960938
2018-10-24,23.961196899414062
2018-10-25,24.737268447875977
2018-10-26,24.591754913330078
2018-10-29,25.32740592956543
2018-10-30,26.2247371673584
2018-10-31,26.208568572998047
2018-11-01,27.049312591552734
2018-11-02,27.364591598510742
2018-11-05,27.67987060546875
2018-11-06,27.946645736694336
2018-11-07,28.172998428344727
2018-11-08,29.878738403320312
2018-11-09,29.50687026977539
2018-11-12,29.927242279052734
2018-11-13,29.797897338867188
2018-11-14,29.773645401000977
2018-11-15,28.852060317993164
2018-11-16,28.520614624023438
2018-11-19,27.930477142333984
2018-11-20,22.983022689819336
2018-11-21,23.7429256439209
2018-11-23,24.227970123291016
2018-11-26,25.86095428466797
2018-11-27,26.831043243408203
2018-11-28,27.308002471923828
2018-11-29,27.15440559387207
2018-11-30,26.76637077331543
2018-12-03,27.776880264282227
2018-12-04,26.693613052368164
2018-12-06,27.000808715820312
2018-12-07,25.72352409362793
2018-12-10,25.88520622253418
2018-12-11,25.610347747802734
2018-12-12,25.440582275390625
2018-12-13,25.230396270751953
2018-12-14,24.923200607299805
2018-12-17,23.856103897094727
2018-12-18,23.451900482177734
2018-12-19,22.012935638427734
2018-12-20,20.776071548461914
2018-12-21,20.137428283691406
2018-12-24,19.878738403320312
2018-12-26,21.147939682006836
2018-12-27,21.091350555419922
2018-12-28,20.58205223083496
2018-12-31,20.751819610595703
2019-01-02,21.26919937133789
2019-01-03,21.390460968017578
2019-01-04,22.400970458984375
2019-01-07,23.338722229003906
2019-01-08,22.797090530395508
2019-01-09,22.82134246826172
2019-01-10,21.81891632080078
2019-01-11,21.390460968017578
2019-01-14,21.374292373657227
2019-01-15,21.503637313842773
2019-01-16,21.5844783782959
2019-01-17,21.827001571655273
2019-01-18,22.093774795532227
2019-01-22,21.62489891052246
2019-01-23,21.96442985534668
2019-01-24,22.441389083862305
2019-01-25,22.352466583251953
2019-01-28,22.70008087158203
2019-01-29,22.409053802490234
2019-01-30,22.239288330078125
2019-01-31,22.50606346130371
2019-02-01,21.948261260986328
2019-02-04,21.859336853027344
2019-02-05,21.875505447387695
2019-02-06,21.93209457397461
2019-02-07,21.762327194213867
2019-02-08,21.350040435791016
2019-02-11,21.924009323120117
2019-02-12,22.101858139038086
2019-02-13,22.17461585998535
2019-02-14,22.045270919799805
2019-02-15,22.101858139038086
2019-02-19,22.231204986572266
2019-02-20,22.215036392211914
2019-02-21,21.63298225402832
2019-02-22,21.875505447387695
2019-02-25,22.368633270263672
2019-02-26,22.215036392211914
2019-02-27,22.15036392211914
2019-02-28,21.13176918029785
2019-03-01,22.231204986572266
2019-03-04,21.673402786254883
2019-03-05,21.77041244506836
2019-03-06,21.471302032470703
2019-03-07,21.253032684326172
2019-03-08,20.929668426513672
2019-03-11,21.212610244750977
2019-03-12,21.236862182617188
2019-03-13,21.891672134399414
2019-03-14,21.204526901245117
2019-03-15,21.487470626831055
2019-03-18,22.190784454345703
2019-03-19,22.780921936035156
2019-03-20,22.271625518798828
2019-03-21,22.54648208618164
2019-03-22,21.560226440429688
2019-03-25,22.12611198425293
2019-03-26,22.578819274902344
2019-03-27,23.00727653503418
2019-03-28,22.586904525756836
2019-03-29,22.29587745666504
2019-04-01,21.99676513671875
2019-04-02,21.843168258666992
2019-04-03,21.810832977294922
2019-04-04,22.409053802490234
2019-04-05,22.198867797851562
2019-04-08,22.215036392211914
2019-04-09,21.827001571655273
2019-04-10,21.98868179321289
2019-04-11,21.487470626831055
2019-04-12,20.88116455078125
2019-04-15,20.396120071411133
2019-04-16,20.751819610595703
2019-04-17,20.751819610595703
2019-04-18,20.759902954101562
2019-04-22,20.097009658813477
2019-04-23,20.460792541503906
2019-04-24,21.123685836791992
2019-04-25,20.937753677368164
2019-04-26,21.156023025512695
2019-04-29,20.8649959564209
2019-04-30,20.727567672729492
2019-05-01,20.1455135345459
2019-05-02,20.590137481689453
2019-05-03,20.953920364379883
2019-05-06,20.727567672729492
2019-05-07,19.676637649536133
2019-05-08,19.708972930908203
2019-05-09,19.603879928588867
2019-05-10,19.353273391723633
2019-05-13,18.132579803466797
2019-05-14,18.197250366210938
2019-05-15,18.156831741333008
2019-05-16,18.06790542602539
2019-05-17,18.140663146972656
2019-05-20,18.03557014465332
2019-05-21,18.334680557250977
2019-05-22,17.380760192871094
2019-05-23,19.611963272094727
2019-05-24,20.080841064453125
2019-05-28,19.69280433654785
2019-05-29,18.302343368530273
2019-05-30,18.504446029663086
2019-05-31,18.156831741333008
2019-06-03,18.4155216217041
2019-06-04,19.4260311126709
2019-06-05,19.151172637939453
2019-06-06,18.358932495117188
2019-06-07,18.350849151611328
2019-06-10,17.639450073242188
2019-06-11,17.930477142333984
2019-06-12,17.65561866760254
2019-06-13,17.954729080200195
2019-06-14,18.197250366210938
2019-06-17,18.213420867919922
2019-06-18,18.480194091796875
2019-06-19,18.819725036621094
2019-06-20,19.337106704711914
2019-06-21,19.878738403320312
2019-06-24,19.78173065185547
2019-06-25,19.369441986083984
2019-06-26,20.048503875732422
2019-06-27,21.277284622192383
2019-06-28,21.09943389892578
2019-07-01,21.511722564697266
2019-07-02,21.172191619873047
2019-07-03,22.061439514160156
2019-07-05,22.46564292907715
2019-07-08,22.271625518798828
2019-07-09,21.341955184936523
2019-07-10,20.840744018554688
2019-07-11,20.590137481689453
2019-07-12,21.42279624938965
2019-07-15,21.5844783782959
2019-07-16,21.350040435791016
2019-07-17,21.333871841430664
2019-07-18,21.317703247070312
2019-07-19,20.88924789428711
2019-07-22,20.291027069091797
2019-07-23,20.428455352783203
2019-07-24,20.89733123779297
2019-07-25,21.188358306884766
2019-07-26,21.341955184936523
2019-07-29,21.147939682006836
2019-07-30,20.816492080688477
2019-07-31,20.978172302246094
2019-08-01,19.652385711669922
2019-08-02,19.531124114990234
2019-08-05,19.215845108032227
2019-08-06,19.28860092163086
2019-08-07,19.199676513671875
2019-08-08,19.14308738708496
2019-08-09,18.447858810424805
2019-08-12,17.82538414001465
2019-08-13,18.326597213745117
2019-08-14,16.855295181274414
2019-08-15,15.917542457580566
2019-08-16,16.45917510986328
2019-08-19,16.354082107543945
2019-08-20,16.10347557067871
2019-08-21,16.43492317199707
2019-08-22,15.626516342163086
2019-08-23,14.171381950378418
2019-08-26,13.678254127502441
2019-08-27,13.055780410766602
2019-08-28,13.476152420043945
2019-08-29,13.427647590637207
2019-08-30,13.346806526184082
2019-09-03,12.821342468261719
2019-09-04,13.03152847290039
2019-09-05,13.597413063049316
2019-09-06,13.508487701416016
2019-09-09,14.44624137878418
2019-09-10,14.99595832824707
2019-09-11,15.076799392700195
2019-09-12,15.36782455444336
2019-09-13,15.254648208618164
2019-09-16,15.71544075012207
2019-09-17,15.650768280029297
