Date,FANG
2018-07-02,129.3000030517578
2018-07-03,130.0500030517578
2018-07-05,132.0
2018-07-06,134.97000122070312
2018-07-09,136.6699981689453
2018-07-10,133.9600067138672
2018-07-11,130.75999450683594
2018-07-12,130.27999877929688
2018-07-13,131.33999633789062
2018-07-16,129.99000549316406
2018-07-17,130.64999389648438
2018-07-18,130.58999633789062
2018-07-19,132.08999633789062
2018-07-20,131.14999389648438
2018-07-23,131.1699981689453
2018-07-24,133.4499969482422
2018-07-25,134.67999267578125
2018-07-26,134.5500030517578
2018-07-27,132.33999633789062
2018-07-30,133.7100067138672
2018-07-31,131.9499969482422
2018-08-01,132.8800048828125
2018-08-02,134.49000549316406
2018-08-03,130.8000030517578
2018-08-06,133.6199951171875
2018-08-07,134.74000549316406
2018-08-08,133.7899932861328
2018-08-09,131.14999389648438
2018-08-10,134.8000030517578
2018-08-13,131.8699951171875
2018-08-14,133.75
2018-08-15,117.69999694824219
2018-08-16,120.45999908447266
2018-08-17,120.18000030517578
2018-08-20,120.98999786376953
2018-08-21,122.58999633789062
2018-08-22,124.2300033569336
2018-08-23,121.5999984741211
2018-08-24,121.75
2018-08-27,122.7300033569336
2018-08-28,121.12000274658203
2018-08-29,121.91000366210938
2018-08-30,121.5199966430664
2018-08-31,121.08000183105469
2018-09-04,120.31999969482422
2018-09-05,117.45999908447266
2018-09-06,114.48999786376953
2018-09-07,112.6500015258789
2018-09-10,112.11000061035156
2018-09-11,116.4000015258789
2018-09-12,120.51000213623047
2018-09-13,118.80999755859375
2018-09-14,121.7300033569336
2018-09-17,122.69000244140625
2018-09-18,124.75
2018-09-19,128.5800018310547
2018-09-20,126.72000122070312
2018-09-21,128.5500030517578
2018-09-24,132.86000061035156
2018-09-25,134.50999450683594
2018-09-26,131.3300018310547
2018-09-27,134.05999755859375
2018-09-28,135.19000244140625
2018-10-01,136.8000030517578
2018-10-02,137.0500030517578
2018-10-03,139.9199981689453
2018-10-04,135.25
2018-10-05,136.35000610351562
2018-10-08,132.8800048828125
2018-10-09,135.1300048828125
2018-10-10,129.27999877929688
2018-10-11,124.62999725341797
2018-10-12,126.12000274658203
2018-10-15,127.93000030517578
2018-10-16,130.82000732421875
2018-10-17,129.50999450683594
2018-10-18,126.95999908447266
2018-10-19,127.0999984741211
2018-10-22,124.55999755859375
2018-10-23,119.11000061035156
2018-10-24,112.9000015258789
2018-10-25,114.23999786376953
2018-10-26,113.76000213623047
2018-10-29,108.16999816894531
2018-10-30,109.87999725341797
2018-10-31,112.36000061035156
2018-11-01,115.44999694824219
2018-11-02,114.31999969482422
2018-11-05,115.98999786376953
2018-11-06,113.37000274658203
2018-11-07,115.87000274658203
2018-11-08,110.6500015258789
2018-11-09,113.8499984741211
2018-11-12,110.2300033569336
2018-11-13,107.8499984741211
2018-11-14,108.70999908447266
2018-11-15,112.23999786376953
2018-11-16,114.30999755859375
2018-11-19,113.80999755859375
2018-11-20,108.7300033569336
2018-11-21,109.2300033569336
2018-11-23,104.87999725341797
2018-11-26,109.30999755859375
2018-11-27,109.83999633789062
2018-11-28,109.80000305175781
2018-11-29,112.0
2018-11-30,110.37999725341797
2018-12-03,112.16999816894531
2018-12-04,105.08000183105469
2018-12-06,101.81999969482422
2018-12-07,102.69999694824219
2018-12-10,100.62999725341797
2018-12-11,100.04000091552734
2018-12-12,98.48999786376953
2018-12-13,96.31999969482422
2018-12-14,92.70999908447266
2018-12-17,88.54000091552734
2018-12-18,87.93000030517578
2018-12-19,90.5999984741211
2018-12-20,89.02999877929688
2018-12-21,88.7699966430664
2018-12-24,85.66999816894531
2018-12-26,91.98999786376953
2018-12-27,92.87999725341797
2018-12-28,91.88999938964844
2018-12-31,92.69999694824219
2019-01-02,95.22000122070312
2019-01-03,96.16000366210938
2019-01-04,99.93000030517578
2019-01-07,102.62999725341797
2019-01-08,104.94999694824219
2019-01-09,106.79000091552734
2019-01-10,106.12999725341797
2019-01-11,104.0999984741211
2019-01-14,104.51000213623047
2019-01-15,105.01000213623047
2019-01-16,105.63999938964844
2019-01-17,105.6500015258789
2019-01-18,106.88999938964844
2019-01-22,101.45999908447266
2019-01-23,101.33000183105469
2019-01-24,101.55999755859375
2019-01-25,102.20999908447266
2019-01-28,100.30000305175781
2019-01-29,100.16000366210938
2019-01-30,102.26000213623047
2019-01-31,103.12000274658203
2019-02-01,102.88999938964844
2019-02-04,104.55000305175781
2019-02-05,101.87999725341797
2019-02-06,101.6500015258789
2019-02-07,97.95999908447266
2019-02-08,96.5999984741211
2019-02-11,97.86000061035156
2019-02-12,98.68000030517578
2019-02-13,101.0199966430664
2019-02-14,103.83000183105469
2019-02-15,105.5
2019-02-19,104.80000305175781
2019-02-20,106.44999694824219
2019-02-21,102.13999938964844
2019-02-22,104.02999877929688
2019-02-25,105.29000091552734
2019-02-26,105.51000213623047
2019-02-27,105.48999786376953
2019-02-28,102.93000030517578
2019-03-01,104.79000091552734
2019-03-04,104.66999816894531
2019-03-05,102.62000274658203
2019-03-06,100.05000305175781
2019-03-07,97.76000213623047
2019-03-08,95.5
2019-03-11,97.58000183105469
2019-03-12,100.5
2019-03-13,103.41999816894531
2019-03-14,104.20999908447266
2019-03-15,102.38999938964844
2019-03-18,104.54000091552734
2019-03-19,103.18000030517578
2019-03-20,105.18000030517578
2019-03-21,105.91000366210938
2019-03-22,101.37000274658203
2019-03-25,100.9800033569336
2019-03-26,102.61000061035156
2019-03-27,102.3499984741211
2019-03-28,102.54000091552734
2019-03-29,101.52999877929688
2019-04-01,103.69000244140625
2019-04-02,102.48999786376953
2019-04-03,99.95999908447266
2019-04-04,99.83999633789062
2019-04-05,102.44999694824219
2019-04-08,104.3499984741211
2019-04-09,102.83999633789062
2019-04-10,103.87000274658203
2019-04-11,99.91999816894531
2019-04-12,106.27999877929688
2019-04-15,105.95999908447266
2019-04-16,106.87000274658203
2019-04-17,108.23999786376953
2019-04-18,107.27999877929688
2019-04-22,111.19999694824219
2019-04-23,111.80999755859375
2019-04-24,111.04000091552734
2019-04-25,109.61000061035156
2019-04-26,107.20999908447266
2019-04-29,106.9000015258789
2019-04-30,106.38999938964844
2019-05-01,101.37000274658203
2019-05-02,99.12000274658203
2019-05-03,100.47000122070312
2019-05-06,100.69999694824219
2019-05-07,98.2300033569336
2019-05-08,105.8499984741211
2019-05-09,108.23999786376953
2019-05-10,107.88999938964844
2019-05-13,107.19999694824219
2019-05-14,109.11000061035156
2019-05-15,109.05999755859375
2019-05-16,110.62999725341797
2019-05-17,111.0199966430664
2019-05-20,109.66000366210938
2019-05-21,113.80000305175781
2019-05-22,108.87999725341797
2019-05-23,104.02999877929688
2019-05-24,104.11000061035156
2019-05-28,103.5199966430664
2019-05-29,101.30999755859375
2019-05-30,100.3499984741211
2019-05-31,98.05999755859375
2019-06-03,98.16999816894531
2019-06-04,99.12999725341797
2019-06-05,96.12000274658203
2019-06-06,97.58000183105469
2019-06-07,97.0199966430664
2019-06-10,97.5999984741211
2019-06-11,99.76000213623047
2019-06-12,98.20999908447266
2019-06-13,100.16999816894531
2019-06-14,98.94999694824219
2019-06-17,101.58000183105469
2019-06-18,104.54000091552734
2019-06-19,104.12000274658203
2019-06-20,107.58999633789062
2019-06-21,109.79000091552734
2019-06-24,107.63999938964844
2019-06-25,105.22000122070312
2019-06-26,107.2300033569336
2019-06-27,107.48999786376953
2019-06-28,108.97000122070312
2019-07-01,109.3499984741211
2019-07-02,104.16999816894531
2019-07-03,105.19999694824219
2019-07-05,107.41000366210938
2019-07-08,106.95999908447266
2019-07-09,106.97000122070312
2019-07-10,109.68000030517578
2019-07-11,109.31999969482422
2019-07-12,110.83000183105469
2019-07-15,106.41000366210938
2019-07-16,104.11000061035156
2019-07-17,101.79000091552734
2019-07-18,103.58000183105469
2019-07-19,104.61000061035156
2019-07-22,103.48999786376953
2019-07-23,104.44000244140625
2019-07-24,104.44999694824219
2019-07-25,101.4000015258789
2019-07-26,101.98999786376953
2019-07-29,99.7300033569336
2019-07-30,102.83000183105469
2019-07-31,103.43000030517578
2019-08-01,97.4000015258789
2019-08-02,97.48999786376953
2019-08-05,91.44999694824219
2019-08-06,91.05999755859375
2019-08-07,92.73999786376953
2019-08-08,95.19999694824219
2019-08-09,96.41999816894531
2019-08-12,96.87999725341797
2019-08-13,99.94000244140625
2019-08-14,96.30999755859375
2019-08-15,95.80999755859375
2019-08-16,97.26000213623047
2019-08-19,99.95999908447266
2019-08-20,99.27999877929688
2019-08-21,100.0999984741211
2019-08-22,99.2300033569336
2019-08-23,94.5999984741211
2019-08-26,93.5
2019-08-27,92.37000274658203
2019-08-28,96.62999725341797
2019-08-29,98.58000183105469
2019-08-30,98.08000183105469
2019-09-03,97.0
2019-09-04,97.81999969482422
2019-09-05,97.6500015258789
2019-09-06,95.5999984741211
2019-09-09,96.54000091552734
2019-09-10,99.45999908447266
2019-09-11,98.72000122070312
2019-09-12,96.16999816894531
2019-09-13,96.7300033569336
2019-09-16,105.04000091552734
2019-09-17,100.44999694824219
2019-09-18,98.25
2019-09-19,97.33000183105469
2019-09-20,96.81999969482422
2019-09-23,98.29000091552734
2019-09-24,94.48999786376953
2019-09-25,93.23999786376953
2019-09-26,90.12000274658203
2019-09-27,89.98999786376953
2019-09-30,89.91000366210938
2019-10-01,85.0
2019-10-02,83.12000274658203
2019-10-03,85.88999938964844
2019-10-04,85.41999816894531
2019-10-07,83.37000274658203
2019-10-08,80.81999969482422
2019-10-09,81.55000305175781
2019-10-10,82.54000091552734
2019-10-11,83.63999938964844
2019-10-14,83.95999908447266
2019-10-15,84.83999633789062
2019-10-16,83.43000030517578
2019-10-17,84.04000091552734
2019-10-18,81.97000122070312
2019-10-21,82.73999786376953
2019-10-22,85.69000244140625
2019-10-23,87.16000366210938
2019-10-24,86.91000366210938
2019-10-25,87.45999908447266
2019-10-28,86.5999984741211
2019-10-29,87.91999816894531
2019-10-30,84.37999725341797
2019-10-31,85.76000213623047
2019-11-01,86.79000091552734
2019-11-04,90.36000061035156
2019-11-05,90.2300033569336
2019-11-06,77.19999694824219
2019-11-07,75.55999755859375
2019-11-08,75.43000030517578
2019-11-11,76.77999877929688
2019-11-12,78.01000213623047
2019-11-13,77.01000213623047
2019-11-14,76.29000091552734
2019-11-15,77.08999633789062
2019-11-18,75.7300033569336
2019-11-19,74.19000244140625
2019-11-20,75.29000091552734
2019-11-21,75.56999969482422
2019-11-22,75.33000183105469
2019-11-25,77.12999725341797
2019-11-26,77.0999984741211
2019-11-27,78.5199966430664
2019-11-29,77.33999633789062
2019-12-02,77.87999725341797
2019-12-03,76.91000366210938
2019-12-04,80.55999755859375
2019-12-05,79.94000244140625
2019-12-06,83.2300033569336
2019-12-09,83.77999877929688
2019-12-10,83.45999908447266
2019-12-11,83.83000183105469
2019-12-12,86.2699966430664
2019-12-13,85.08999633789062
2019-12-16,87.69000244140625
2019-12-17,86.61000061035156
2019-12-18,87.08000183105469
2019-12-19,87.4800033569336
2019-12-20,88.0199966430664
2019-12-23,89.02999877929688
2019-12-24,90.18000030517578
2019-12-26,91.30999755859375
2019-12-27,90.7699966430664
2019-12-30,91.06999969482422
2019-12-31,92.86000061035156
2020-01-02,92.6500015258789
2020-01-03,94.41000366210938
2020-01-06,94.9000015258789
2020-01-07,96.41999816894531
2020-01-08,93.33000183105469
2020-01-09,94.1500015258789
2020-01-10,92.26000213623047
2020-01-13,90.4800033569336
2020-01-14,91.26000213623047
2020-01-15,91.30999755859375
2020-01-16,90.73999786376953
2020-01-17,89.54000091552734
2020-01-21,88.31999969482422
2020-01-22,85.44000244140625
2020-01-23,84.69999694824219
2020-01-24,82.83999633789062
2020-01-27,79.37000274658203
2020-01-28,79.12000274658203
2020-01-29,77.56999969482422
2020-01-30,76.48999786376953
2020-01-31,74.4000015258789
2020-02-03,73.08000183105469
2020-02-04,73.22000122070312
2020-02-05,77.4000015258789
2020-02-06,76.2300033569336
2020-02-07,74.23999786376953
2020-02-10,72.0
2020-02-11,72.51000213623047
2020-02-12,74.3499984741211
2020-02-13,74.54000091552734
2020-02-14,74.97000122070312
2020-02-18,74.55999755859375
2020-02-19,79.29000091552734
2020-02-20,78.4800033569336
2020-02-21,76.4000015258789
2020-02-24,71.08000183105469
2020-02-25,67.16000366210938
2020-02-26,63.13999938964844
2020-02-27,59.47999954223633
2020-02-28,62.0
2020-03-02,62.13999938964844
2020-03-03,61.7599983215332
2020-03-04,61.06999969482422
2020-03-05,58.209999084472656
2020-03-06,48.560001373291016
2020-03-09,26.8799991607666
2020-03-10,29.68000030517578
2020-03-11,26.200000762939453
2020-03-12,25.6200008392334
2020-03-13,27.190000534057617
2020-03-16,23.489999771118164
2020-03-17,20.229999542236328
2020-03-18,15.5600004196167
2020-03-19,18.690000534057617
2020-03-20,18.59000015258789
2020-03-23,20.3700008392334
2020-03-24,24.1200008392334
2020-03-25,24.170000076293945
2020-03-26,25.950000762939453
2020-03-27,23.8700008392334
2020-03-30,23.59000015258789
2020-03-31,26.200000762939453
2020-04-01,25.06999969482422
2020-04-02,29.049999237060547
2020-04-03,31.59000015258789
2020-04-06,32.099998474121094
2020-04-07,33.0099983215332
2020-04-08,37.47999954223633
2020-04-09,34.86000061035156
2020-04-13,33.08000183105469
2020-04-14,31.649999618530273
2020-04-15,30.229999542236328
2020-04-16,28.030000686645508
2020-04-17,31.520000457763672
2020-04-20,30.860000610351562
2020-04-21,31.399999618530273
2020-04-22,34.2400016784668
2020-04-23,37.099998474121094
2020-04-24,35.779998779296875
2020-04-27,36.220001220703125
2020-04-28,38.0
2020-04-29,44.189998626708984
2020-04-30,43.540000915527344
2020-05-01,40.279998779296875
2020-05-04,42.52000045776367
2020-05-05,40.33000183105469
2020-05-06,38.91999816894531
2020-05-07,40.369998931884766
2020-05-08,42.08000183105469
2020-05-11,41.02000045776367
2020-05-12,40.869998931884766
2020-05-13,37.790000915527344
2020-05-14,38.18000030517578
2020-05-15,38.779998779296875
2020-05-18,43.439998626708984
2020-05-19,41.84000015258789
2020-05-20,43.65999984741211
2020-05-21,42.88999938964844
2020-05-22,42.939998626708984
2020-05-26,44.900001525878906
2020-05-27,44.29999923706055
2020-05-28,43.02000045776367
2020-05-29,42.58000183105469
2020-06-01,43.72999954223633
2020-06-02,45.61000061035156
2020-06-03,47.58000183105469
2020-06-04,47.68000030517578
2020-06-05,52.209999084472656
2020-06-08,59.81999969482422
2020-06-09,53.91999816894531
2020-06-10,50.16999816894531
2020-06-11,44.36000061035156
2020-06-12,46.959999084472656
2020-06-15,48.119998931884766
2020-06-16,49.970001220703125
2020-06-17,46.54999923706055
2020-06-18,46.59000015258789
2020-06-19,46.72999954223633
2020-06-22,46.09000015258789
2020-06-23,46.310001373291016
2020-06-24,41.900001525878906
2020-06-25,43.619998931884766
2020-06-26,41.130001068115234
2020-06-29,41.43000030517578
2020-06-30,41.81999969482422
2020-07-01,39.599998474121094
2020-07-02,41.560001373291016
2020-07-06,42.880001068115234
2020-07-07,40.119998931884766
2020-07-08,40.22999954223633
2020-07-09,37.5
2020-07-10,38.93000030517578
2020-07-13,37.099998474121094
2020-07-14,39.279998779296875
2020-07-15,39.900001525878906
2020-07-16,39.5099983215332
2020-07-17,39.02000045776367
2020-07-20,38.58000183105469
2020-07-21,42.11000061035156
2020-07-22,41.70000076293945
2020-07-23,41.06999969482422
2020-07-24,40.72999954223633
2020-07-27,40.04999923706055
2020-07-28,38.880001068115234
2020-07-29,40.7599983215332
2020-07-30,39.5099983215332
2020-07-31,39.86000061035156
2020-08-03,40.0099983215332
2020-08-04,41.06999969482422
2020-08-05,41.630001068115234
2020-08-06,40.72999954223633
2020-08-07,42.0099983215332
2020-08-10,44.66999816894531
2020-08-11,44.45000076293945
2020-08-12,44.56999969482422
2020-08-13,44.58000183105469
2020-08-14,45.5099983215332
2020-08-17,45.08000183105469
2020-08-18,44.4900016784668
2020-08-19,43.29999923706055
2020-08-20,40.630001068115234
2020-08-21,39.209999084472656
2020-08-24,40.04999923706055
2020-08-25,41.060001373291016
2020-08-26,39.38999938964844
2020-08-27,39.77000045776367
2020-08-28,40.13999938964844
2020-08-31,38.959999084472656
2020-09-01,38.47999954223633
2020-09-02,36.31999969482422
2020-09-03,35.77000045776367
2020-09-04,35.529998779296875
2020-09-08,31.989999771118164
2020-09-09,32.189998626708984
2020-09-10,30.079999923706055
2020-09-11,29.6200008392334
2020-09-14,31.059999465942383
2020-09-15,30.5
2020-09-16,32.90999984741211
2020-09-17,33.790000915527344
2020-09-18,33.77000045776367
2020-09-21,32.08000183105469
2020-09-22,31.610000610351562
2020-09-23,29.899999618530273
2020-09-24,29.989999771118164
2020-09-25,29.899999618530273
2020-09-28,31.489999771118164
2020-09-29,31.200000762939453
2020-09-30,30.1200008392334
2020-10-01,29.09000015258789
2020-10-02,30.469999313354492
2020-10-05,30.8700008392334
2020-10-06,29.209999084472656
2020-10-07,29.469999313354492
2020-10-08,31.1200008392334
2020-10-09,30.690000534057617
2020-10-12,31.200000762939453
2020-10-13,30.40999984741211
2020-10-14,30.489999771118164
2020-10-15,30.6299991607666
2020-10-16,29.290000915527344
2020-10-19,28.040000915527344
2020-10-20,28.450000762939453
2020-10-21,27.709999084472656
2020-10-22,29.170000076293945
2020-10-23,29.030000686645508
2020-10-26,27.530000686645508
2020-10-27,26.56999969482422
2020-10-28,24.600000381469727
2020-10-29,25.540000915527344
2020-10-30,25.959999084472656
2020-11-02,27.709999084472656
2020-11-03,28.1200008392334
2020-11-04,27.1200008392334
2020-11-05,26.200000762939453
2020-11-06,24.739999771118164
2020-11-09,32.400001525878906
2020-11-10,33.72999954223633
2020-11-11,32.849998474121094
2020-11-12,31.65999984741211
2020-11-13,33.599998474121094
2020-11-16,35.93000030517578
2020-11-17,37.310001373291016
2020-11-18,37.7400016784668
2020-11-19,39.439998626708984
2020-11-20,39.84000015258789
2020-11-23,44.4900016784668
2020-11-24,47.13999938964844
2020-11-25,45.38999938964844
2020-11-27,43.52000045776367
2020-11-30,39.959999084472656
2020-12-01,39.849998474121094
2020-12-02,40.52000045776367
2020-12-03,41.90999984741211
2020-12-04,47.220001220703125
2020-12-07,45.63999938964844
2020-12-08,46.13999938964844
2020-12-09,47.33000183105469
2020-12-10,49.939998626708984
2020-12-11,50.11000061035156
2020-12-14,46.95000076293945
2020-12-15,48.15999984741211
2020-12-16,47.650001525878906
2020-12-17,47.38999938964844
2020-12-18,45.84000015258789
2020-12-21,45.02000045776367
2020-12-22,44.04999923706055
2020-12-23,47.79999923706055
2020-12-24,48.25
2020-12-28,47.630001068115234
2020-12-29,47.0
2020-12-30,49.27000045776367
2020-12-31,48.400001525878906
2021-01-04,48.939998626708984
2021-01-05,53.66999816894531
2021-01-06,56.31999969482422
2021-01-07,56.790000915527344
2021-01-08,56.7599983215332
2021-01-11,58.29999923706055
2021-01-12,62.869998931884766
2021-01-13,61.540000915527344
2021-01-14,61.93000030517578
2021-01-15,59.2400016784668
2021-01-19,60.02000045776367
2021-01-20,60.619998931884766
2021-01-21,60.779998779296875
2021-01-22,63.7400016784668
2021-01-25,61.33000183105469
2021-01-26,59.61000061035156
2021-01-27,56.59000015258789
2021-01-28,60.310001373291016
2021-01-29,56.689998626708984
2021-02-01,57.97999954223633
2021-02-02,58.41999816894531
2021-02-03,63.58000183105469
2021-02-04,65.3499984741211
2021-02-05,64.44999694824219
2021-02-08,68.93000030517578
2021-02-09,66.97000122070312
2021-02-10,68.87999725341797
2021-02-11,67.7699966430664
2021-02-12,69.12000274658203
2021-02-16,68.97000122070312
2021-02-17,68.83999633789062
2021-02-18,65.13999938964844
2021-02-19,65.56999969482422
2021-02-22,68.4000015258789
2021-02-23,71.01000213623047
2021-02-24,73.80000305175781
2021-02-25,69.05999755859375
2021-02-26,69.27999877929688
2021-03-01,73.66000366210938
2021-03-02,71.01000213623047
2021-03-03,74.44000244140625
2021-03-04,81.26000213623047
2021-03-05,85.2699966430664
2021-03-08,84.16999816894531
2021-03-09,81.02999877929688
2021-03-10,80.94000244140625
2021-03-11,84.04000091552734
2021-03-12,82.01000213623047
2021-03-15,84.29000091552734
2021-03-16,82.08999633789062
2021-03-17,81.41000366210938
2021-03-18,75.16999816894531
2021-03-19,75.80999755859375
2021-03-22,75.30999755859375
2021-03-23,72.12999725341797
2021-03-24,74.38999938964844
2021-03-25,73.80000305175781
2021-03-26,75.79000091552734
2021-03-29,74.23999786376953
2021-03-30,74.4800033569336
2021-03-31,73.48999786376953
2021-04-01,81.22000122070312
2021-04-05,75.4000015258789
2021-04-06,75.45999908447266
2021-04-07,76.30999755859375
2021-04-08,75.19999694824219
2021-04-09,74.80000305175781
2021-04-12,73.87999725341797
2021-04-13,75.76000213623047
2021-04-14,80.33999633789062
2021-04-15,79.08000183105469
2021-04-16,77.54000091552734
2021-04-19,77.66999816894531
2021-04-20,74.2699966430664
2021-04-21,75.26000213623047
2021-04-22,75.27999877929688
2021-04-23,76.12999725341797
2021-04-26,77.45999908447266
2021-04-27,79.31999969482422
2021-04-28,83.68000030517578
2021-04-29,84.33999633789062
2021-04-30,81.7300033569336
2021-05-03,83.91999816894531
2021-05-04,79.19999694824219
2021-05-05,83.12000274658203
2021-05-06,82.25
2021-05-07,84.20999908447266
2021-05-10,82.76000213623047
2021-05-11,79.80000305175781
2021-05-12,79.4800033569336
2021-05-13,76.19999694824219
2021-05-14,78.69999694824219
2021-05-17,80.36000061035156
2021-05-18,80.0
2021-05-19,77.91999816894531
2021-05-20,76.52999877929688
2021-05-21,76.30999755859375
2021-05-24,77.30000305175781
2021-05-25,75.4800033569336
2021-05-26,78.29000091552734
2021-05-27,79.33999633789062
2021-05-28,80.06999969482422
2021-06-01,86.61000061035156
2021-06-02,86.44000244140625
2021-06-03,86.5199966430664
2021-06-04,85.81999969482422
2021-06-07,87.19000244140625
2021-06-08,89.63999938964844
2021-06-09,88.27999877929688
2021-06-10,86.98999786376953
2021-06-11,87.2699966430664
2021-06-14,86.44000244140625
2021-06-15,90.8499984741211
2021-06-16,90.37000274658203
2021-06-17,86.88999938964844
2021-06-18,86.18000030517578
2021-06-21,91.5
2021-06-22,91.33000183105469
2021-06-23,91.91000366210938
2021-06-24,94.25
2021-06-25,96.30999755859375
2021-06-28,92.47000122070312
2021-06-29,92.62000274658203
2021-06-30,93.88999938964844
2021-07-01,99.5999984741211
2021-07-02,98.05999755859375
2021-07-06,91.16999816894531
2021-07-07,87.98999786376953
2021-07-08,88.19000244140625
2021-07-09,89.41999816894531
2021-07-12,89.83000183105469
2021-07-13,90.04000091552734
2021-07-14,84.58000183105469
2021-07-15,81.73999786376953
2021-07-16,78.36000061035156
2021-07-19,73.19000244140625
2021-07-20,74.91999816894531
2021-07-21,79.33999633789062
2021-07-22,78.66999816894531
2021-07-23,78.23999786376953
2021-07-26,80.25
2021-07-27,78.55000305175781
2021-07-28,79.58000183105469
2021-07-29,79.54000091552734
2021-07-30,77.12999725341797
2021-08-02,76.75
2021-08-03,80.52999877929688
2021-08-04,76.41999816894531
2021-08-05,79.83000183105469
2021-08-06,80.05000305175781
2021-08-09,77.2300033569336
2021-08-10,78.12000274658203
2021-08-11,79.01000213623047
2021-08-12,79.37000274658203
2021-08-13,75.63999938964844
2021-08-16,72.54000091552734
2021-08-17,71.87999725341797
2021-08-18,69.80999755859375
2021-08-19,67.87999725341797
2021-08-20,68.18000030517578
2021-08-23,72.19999694824219
2021-08-24,74.19999694824219
2021-08-25,75.01000213623047
2021-08-26,73.08000183105469
2021-08-27,76.6500015258789
2021-08-30,76.27999877929688
2021-08-31,77.13999938964844
2021-09-01,74.16000366210938
2021-09-02,76.56999969482422
2021-09-03,75.55999755859375
2021-09-07,74.93000030517578
2021-09-08,74.69999694824219
2021-09-09,75.66000366210938
2021-09-10,75.04000091552734
2021-09-13,77.80000305175781
2021-09-14,75.68000030517578
2021-09-15,81.58000183105469
2021-09-16,80.06999969482422
2021-09-17,82.62000274658203
2021-09-20,79.11000061035156
2021-09-21,80.04000091552734
2021-09-22,84.37999725341797
2021-09-23,87.86000061035156
2021-09-24,88.72000122070312
2021-09-27,95.4800033569336
2021-09-28,94.9800033569336
2021-09-29,96.05000305175781
2021-09-30,94.66999816894531
2021-10-01,98.86000061035156
2021-10-04,103.37999725341797
2021-10-05,104.16000366210938
2021-10-06,104.11000061035156
2021-10-07,105.12000274658203
2021-10-08,109.9000015258789
2021-10-11,110.7300033569336
2021-10-12,110.0
