Date,STE
2015-10-22,60.46383285522461
2015-10-23,60.59791946411133
2015-10-26,60.481685638427734
2015-10-27,61.01811599731445
2015-10-28,63.746002197265625
2015-10-29,62.81277084350586
2015-10-30,67.25455474853516
2015-11-02,66.82382202148438
2015-11-03,68.47490692138672
2015-11-04,67.75702667236328
2015-11-05,68.9415054321289
2015-11-06,67.71216583251953
2015-11-09,66.17774963378906
2015-11-10,66.8597183227539
2015-11-11,66.06108093261719
2015-11-12,65.7200927734375
2015-11-13,66.44694519042969
2015-11-16,67.55965423583984
2015-11-17,67.568603515625
2015-11-18,67.99930572509766
2015-11-19,66.90457916259766
2015-11-20,66.93150329589844
2015-11-23,66.65335083007812
2015-11-24,67.33528900146484
2015-11-25,68.23261260986328
2015-11-27,68.51078033447266
2015-11-30,68.53770446777344
2015-12-01,69.00431060791016
2015-12-02,68.35824584960938
2015-12-03,65.98033142089844
2015-12-04,66.61743927001953
2015-12-07,68.61848449707031
2015-12-08,65.59449768066406
2015-12-09,64.67919158935547
2015-12-10,65.85470581054688
2015-12-11,64.92147827148438
2015-12-14,64.29336547851562
2015-12-15,64.58051300048828
2015-12-16,66.4918212890625
2015-12-17,66.01622772216797
2015-12-18,63.737003326416016
2015-12-21,63.87162780761719
2015-12-22,66.41104888916016
2015-12-23,68.9415054321289
2015-12-24,68.74409484863281
2015-12-28,68.54671478271484
2015-12-29,69.74913024902344
2015-12-30,69.0491714477539
2015-12-31,67.6044921875
2016-01-04,66.7341079711914
2016-01-05,66.66230010986328
2016-01-06,66.76998901367188
2016-01-07,65.05608367919922
2016-01-08,63.30630111694336
2016-01-11,62.48076629638672
2016-01-12,62.4718017578125
2016-01-13,60.12079620361328
2016-01-14,60.94633865356445
2016-01-15,60.41689682006836
2016-01-19,60.192588806152344
2016-01-20,60.90147018432617
2016-01-21,60.659210205078125
2016-01-22,62.41796875
2016-01-25,62.283363342285156
2016-01-26,62.229522705078125
2016-01-27,61.83469009399414
2016-01-28,60.91044235229492
2016-01-29,62.13082504272461
2016-02-01,62.66022491455078
2016-02-02,62.014156341552734
2016-02-03,61.84366226196289
2016-02-04,61.61035919189453
2016-02-05,59.905433654785156
2016-02-08,58.73892593383789
2016-02-09,59.64521789550781
2016-02-10,57.6082878112793
2016-02-11,56.05592346191406
2016-02-12,56.18154525756836
2016-02-16,57.44675827026367
2016-02-17,58.03004455566406
2016-02-18,57.15962600708008
2016-02-19,57.087852478027344
2016-02-22,57.85955047607422
2016-02-23,56.32511520385742
2016-02-24,56.88146209716797
2016-02-25,58.559452056884766
2016-02-26,58.1360969543457
2016-02-29,57.93792724609375
2016-03-01,58.559452056884766
2016-03-02,58.8206787109375
2016-03-03,59.469215393066406
2016-03-04,60.33399200439453
2016-03-07,61.25276184082031
2016-03-08,60.65824890136719
2016-03-09,60.685298919677734
2016-03-10,59.811546325683594
2016-03-11,61.73919677734375
2016-03-14,60.95552062988281
2016-03-15,60.14482498168945
2016-03-16,60.27992248535156
2016-03-17,59.71245574951172
2016-03-18,60.802371978759766
2016-03-21,61.703155517578125
2016-03-22,62.26166915893555
2016-03-23,62.53188705444336
2016-03-24,62.351722717285156
2016-03-28,63.21644592285156
2016-03-29,64.6126708984375
2016-03-30,64.62168884277344
2016-03-31,64.00016021728516
2016-04-01,65.08108520507812
2016-04-04,63.52273178100586
2016-04-05,62.333717346191406
2016-04-06,63.23447036743164
2016-04-07,62.80213165283203
2016-04-08,63.20746612548828
2016-04-11,63.18042755126953
2016-04-12,63.91007614135742
2016-04-13,64.6937255859375
2016-04-14,64.44153594970703
2016-04-15,64.2343521118164
2016-04-18,65.44137573242188
2016-04-19,65.34228515625
2016-04-20,65.35132598876953
2016-04-21,65.70263671875
2016-04-22,65.69363403320312
2016-04-25,64.89191436767578
2016-04-26,65.5674819946289
2016-04-27,65.22518920898438
2016-04-28,64.3154296875
2016-04-29,63.6578369140625
2016-05-02,63.58578109741211
2016-05-03,62.69401550292969
2016-05-04,63.52273178100586
2016-05-05,64.29740905761719
2016-05-06,64.2343521118164
2016-05-09,64.90994262695312
2016-05-10,65.29725646972656
2016-05-11,64.5766372680664
2016-05-12,64.63969421386719
2016-05-13,64.09922790527344
2016-05-16,65.18017578125
2016-05-17,63.38761520385742
2016-05-18,61.92837142944336
2016-05-19,63.0543212890625
2016-05-20,62.93723678588867
2016-05-23,61.87434005737305
2016-05-24,62.93723678588867
2016-05-25,62.53188705444336
2016-05-26,61.61307144165039
2016-05-27,62.495826721191406
2016-05-31,62.540889739990234
2016-06-01,62.80213165283203
2016-06-02,62.892189025878906
2016-06-03,63.50469207763672
2016-06-06,63.5228157043457
2016-06-07,64.0290298461914
2016-06-08,64.67992401123047
2016-06-09,64.78836822509766
2016-06-10,63.94765853881836
2016-06-13,61.81427001953125
2016-06-14,61.244773864746094
2016-06-15,60.702388763427734
2016-06-16,60.205169677734375
2016-06-17,60.91933059692383
2016-06-20,61.16340255737305
2016-06-21,61.0278205871582
2016-06-22,60.702388763427734
2016-06-23,62.727298736572266
2016-06-24,59.15656661987305
2016-06-27,57.2039794921875
2016-06-28,58.776885986328125
2016-06-29,60.892208099365234
2016-06-30,62.14876174926758
2016-07-01,62.27530288696289
2016-07-05,61.280921936035156
2016-07-06,61.53404998779297
2016-07-07,61.64253616333008
2016-07-08,62.51936721801758
2016-07-11,62.45611572265625
2016-07-12,62.718231201171875
2016-07-13,62.40184783935547
2016-07-14,62.40184783935547
2016-07-15,62.19395446777344
2016-07-18,62.21202087402344
2016-07-19,61.9046630859375
2016-07-20,62.45611572265625
2016-07-21,61.71483612060547
2016-07-22,62.74538040161133
2016-07-25,61.687713623046875
2016-07-26,62.39284133911133
2016-07-27,63.5318603515625
2016-07-28,63.577049255371094
2016-07-29,64.13751983642578
2016-08-01,64.5533447265625
2016-08-02,63.96574401855469
2016-08-03,63.85727310180664
2016-08-04,63.85727310180664
2016-08-05,65.51154327392578
2016-08-08,65.61099243164062
2016-08-09,65.66523742675781
2016-08-10,64.5443115234375
2016-08-11,64.69798278808594
2016-08-12,64.39061737060547
2016-08-15,64.80644989013672
2016-08-16,64.27310180664062
2016-08-17,63.631282806396484
2016-08-18,64.1827163696289
2016-08-19,64.0290298461914
2016-08-22,63.60415267944336
2016-08-23,63.36008071899414
2016-08-24,62.56459045410156
2016-08-25,62.9171257019043
2016-08-26,63.661380767822266
2016-08-29,64.04258728027344
2016-08-30,64.4238052368164
2016-08-31,64.15151977539062
2016-09-01,63.63416290283203
2016-09-02,64.44196319580078
2016-09-06,64.6597900390625
2016-09-07,64.84130859375
2016-09-08,64.57807922363281
2016-09-09,63.97906494140625
2016-09-12,64.76870727539062
2016-09-13,63.552494049072266
2016-09-14,63.53432083129883
2016-09-15,63.98813247680664
2016-09-16,64.68701934814453
2016-09-19,65.1226806640625
2016-09-20,66.09384155273438
2016-09-21,66.86532592773438
2016-09-22,67.07410430908203
2016-09-23,66.36613464355469
2016-09-26,66.27535247802734
2016-09-27,66.36613464355469
2016-09-28,66.40243530273438
2016-09-29,65.92137908935547
2016-09-30,66.3479995727539
2016-10-03,65.558349609375
2016-10-04,64.93207550048828
2016-10-05,65.5129623413086
2016-10-06,65.34051513671875
2016-10-07,64.68701934814453
2016-10-10,65.52204132080078
2016-10-11,63.398197174072266
2016-10-12,63.34371566772461
2016-10-13,63.35280227661133
2016-10-14,63.13496398925781
2016-10-17,62.635780334472656
2016-10-18,62.8898811340332
2016-10-19,62.62670135498047
2016-10-20,62.7628288269043
2016-10-21,62.054901123046875
2016-10-24,61.82797622680664
2016-10-25,62.02763748168945
2016-10-26,61.64645004272461
2016-10-27,60.73882293701172
2016-10-28,60.73882293701172
2016-10-31,60.648048400878906
2016-11-01,60.23053741455078
2016-11-02,59.59519958496094
2016-11-03,58.45158767700195
2016-11-04,59.30476379394531
2016-11-07,60.539127349853516
2016-11-08,60.212379455566406
2016-11-09,60.07624816894531
2016-11-10,59.876564025878906
2016-11-11,58.823707580566406
2016-11-14,59.31382369995117
2016-11-15,60.729740142822266
2016-11-16,60.36670684814453
2016-11-17,60.27592086791992
2016-11-18,60.10348129272461
2016-11-21,60.78709411621094
2016-11-22,60.37691879272461
2016-11-23,60.88734436035156
2016-11-25,61.142574310302734
2016-11-28,60.95114517211914
2016-11-29,60.969398498535156
2016-11-30,59.80268096923828
2016-12-01,58.92766571044922
2016-12-02,59.29225540161133
2016-12-05,59.70243453979492
2016-12-06,60.34957504272461
2016-12-07,61.07877731323242
2016-12-08,61.488929748535156
2016-12-09,61.251953125
2016-12-12,61.962921142578125
2016-12-13,63.01112747192383
2016-12-14,62.72856140136719
2016-12-15,63.34836196899414
2016-12-16,62.783241271972656
2016-12-19,62.810585021972656
2016-12-20,62.96552276611328
2016-12-21,62.30015182495117
2016-12-22,62.93818664550781
2016-12-23,62.97467803955078
2016-12-27,62.774139404296875
2016-12-28,61.762393951416016
2016-12-29,61.56184387207031
2016-12-30,61.42514419555664
2017-01-03,62.18164825439453
2017-01-04,62.30926513671875
2017-01-05,62.25457763671875
2017-01-06,62.42776107788086
2017-01-09,62.92908477783203
2017-01-10,63.302791595458984
2017-01-11,63.03845977783203
2017-01-12,62.436885833740234
2017-01-13,63.129634857177734
2017-01-17,63.612693786621094
2017-01-18,63.858787536621094
2017-01-19,63.567108154296875
2017-01-20,62.69208526611328
2017-01-23,62.883506774902344
2017-01-24,63.8405647277832
2017-01-25,64.33274841308594
2017-01-26,63.95904541015625
2017-01-27,64.05020904541016
2017-01-30,63.83145523071289
2017-01-31,64.56066131591797
2017-02-01,65.33541107177734
2017-02-02,65.12576293945312
2017-02-03,65.78203582763672
2017-02-06,64.88878631591797
2017-02-07,60.449832916259766
2017-02-08,60.6959342956543
2017-02-09,61.19725036621094
2017-02-10,61.215484619140625
2017-02-13,61.89910125732422
2017-02-14,62.837921142578125
2017-02-15,62.63739776611328
2017-02-16,62.38217544555664
2017-02-17,62.482460021972656
2017-02-21,63.630916595458984
2017-02-22,63.238990783691406
2017-02-23,63.266353607177734
2017-02-24,64.29133605957031
2017-02-27,64.3828353881836
2017-02-28,64.18150329589844
2017-03-01,65.1149673461914
2017-03-02,64.66655731201172
2017-03-03,64.12659454345703
2017-03-06,63.56833267211914
2017-03-07,63.06498718261719
2017-03-08,62.836181640625
2017-03-09,62.946006774902344
2017-03-10,62.75382995605469
2017-03-13,63.05583953857422
2017-03-14,62.616554260253906
2017-03-15,63.485958099365234
2017-03-16,62.75382995605469
2017-03-17,62.89109802246094
2017-03-20,62.78132629394531
2017-03-21,62.616554260253906
2017-03-22,62.552486419677734
2017-03-23,62.51588821411133
2017-03-24,62.808738708496094
2017-03-27,62.543331146240234
2017-03-28,62.15896224975586
2017-03-29,63.01006317138672
2017-03-30,63.586639404296875
2017-03-31,63.56833267211914
2017-04-03,63.97103500366211
2017-04-04,63.60494613647461
2017-04-05,63.504295349121094
2017-04-06,64.0899887084961
2017-04-07,63.97103500366211
2017-04-10,63.806278228759766
2017-04-11,64.28216552734375
2017-04-12,63.806278228759766
2017-04-13,63.34869384765625
2017-04-17,64.08085632324219
2017-04-18,63.98017120361328
2017-04-19,64.54756164550781
2017-04-20,64.93193817138672
2017-04-21,64.46521759033203
2017-04-24,65.70986938476562
2017-04-25,66.15830993652344
2017-04-26,66.789794921875
2017-04-27,67.60429382324219
2017-04-28,67.54022216796875
2017-05-01,67.87882232666016
2017-05-02,68.08016204833984
2017-05-03,68.87640380859375
2017-05-04,68.86721801757812
2017-05-05,69.2882080078125
2017-05-08,68.91300964355469
2017-05-09,69.48039245605469
2017-05-10,69.90138244628906
2017-05-11,68.81231689453125
2017-05-12,68.63842010498047
2017-05-15,68.74825286865234
2017-05-16,68.87640380859375
2017-05-17,67.86054229736328
2017-05-18,68.2906723022461
2017-05-19,69.16921997070312
2017-05-22,69.41634368896484
2017-05-23,69.80986022949219
2017-05-24,70.1667709350586
2017-05-25,70.80741119384766
2017-05-26,70.56031799316406
2017-05-30,70.5328369140625
2017-05-31,70.9813003540039
2017-06-01,72.537109375
2017-06-02,72.71098327636719
2017-06-05,72.60995483398438
2017-06-06,72.5089111328125
2017-06-07,72.57321166992188
2017-06-08,73.5650863647461
2017-06-09,73.2712173461914
2017-06-12,72.95894622802734
2017-06-13,73.89572143554688
2017-06-14,74.29984283447266
2017-06-15,74.2814712524414
2017-06-16,75.19988250732422
2017-06-19,75.72339630126953
2017-06-20,74.71312713623047
2017-06-21,75.16313934326172
2017-06-22,75.2090835571289
2017-06-23,75.77851104736328
2017-06-26,76.32952880859375
2017-06-27,74.8233413696289
2017-06-28,75.60398864746094
2017-06-29,74.97029876708984
2017-06-30,74.85089111328125
2017-07-03,74.85089111328125
2017-07-05,75.66826629638672
2017-07-06,74.23554229736328
2017-07-07,75.40192413330078
2017-07-10,75.36520385742188
2017-07-11,75.23662567138672
2017-07-12,76.19176483154297
2017-07-13,75.51217651367188
2017-07-14,75.79684448242188
2017-07-17,75.72339630126953
2017-07-18,75.22746276855469
2017-07-19,75.291748046875
2017-07-20,75.48458099365234
2017-07-21,75.44786071777344
2017-07-24,76.01728057861328
2017-07-25,76.3479232788086
2017-07-26,75.76932525634766
2017-07-27,75.31928253173828
2017-07-28,75.1906967163086
2017-07-31,75.17233276367188
2017-08-01,75.95298767089844
2017-08-02,75.5580825805664
2017-08-03,75.51217651367188
2017-08-04,75.75093841552734
2017-08-07,75.50297546386719
2017-08-08,79.62664031982422
2017-08-09,79.19498443603516
2017-08-10,77.73471069335938
2017-08-11,78.01023864746094
2017-08-14,78.68985748291016
2017-08-15,78.96539306640625
2017-08-16,79.51646423339844
2017-08-17,79.19498443603516
2017-08-18,78.18475341796875
2017-08-21,78.04696655273438
2017-08-22,79.22254943847656
2017-08-23,78.17554473876953
2017-08-24,78.0653305053711
2017-08-25,78.2681655883789
2017-08-28,78.55388641357422
2017-08-29,78.7751235961914
2017-08-30,79.27289581298828
2017-08-31,80.3421401977539
2017-09-01,80.08404541015625
2017-09-05,80.27760314941406
2017-09-06,80.1854476928711
2017-09-07,80.19464874267578
2017-09-08,80.24075317382812
2017-09-11,80.63711547851562
2017-09-12,80.58180236816406
2017-09-13,80.27760314941406
2017-09-14,80.01029205322266
2017-09-15,79.8628158569336
2017-09-18,79.94577026367188
2017-09-19,80.10247039794922
2017-09-20,80.26841735839844
2017-09-21,79.97342681884766
2017-09-22,80.23149871826172
2017-09-25,79.73375701904297
2017-09-26,79.99185943603516
2017-09-27,80.7569351196289
2017-09-28,80.80302429199219
2017-09-29,81.48513793945312
2017-10-02,81.85384368896484
2017-10-03,82.62812805175781
2017-10-04,83.25496673583984
2017-10-05,83.90019226074219
2017-10-06,83.4300765991211
2017-10-09,82.87702178955078
2017-10-10,82.86779022216797
2017-10-11,82.95996856689453
2017-10-12,83.51305389404297
2017-10-13,82.4898910522461
2017-10-16,83.57759857177734
2017-10-17,83.68818664550781
2017-10-18,83.42089080810547
2017-10-19,83.51305389404297
2017-10-20,84.10299682617188
2017-10-23,84.13062286376953
2017-10-24,84.09375762939453
2017-10-25,83.94628143310547
2017-10-26,84.06609344482422
2017-10-27,85.54096221923828
2017-10-30,84.92338562011719
2017-10-31,86.02949523925781
2017-11-01,82.2686538696289
2017-11-02,80.85832977294922
2017-11-03,81.69713592529297
2017-11-06,80.3790054321289
2017-11-07,80.48038482666016
2017-11-08,80.8306655883789
2017-11-09,81.25469970703125
2017-11-10,80.0563735961914
2017-11-13,80.68318939208984
2017-11-14,81.35609436035156
2017-11-15,80.7569351196289
2017-11-16,81.01504516601562
2017-11-17,80.97819519042969
2017-11-20,81.24549102783203
2017-11-21,81.93926239013672
2017-11-22,81.31023406982422
2017-11-24,81.84674835205078
2017-11-27,81.81898498535156
2017-11-28,82.26301574707031
2017-11-29,82.73477172851562
2017-11-30,83.21580505371094
2017-12-01,82.92903900146484
2017-12-04,82.76253509521484
2017-12-05,82.40179443359375
2017-12-06,82.32776641845703
2017-12-07,82.08724975585938
2017-12-08,81.81898498535156
2017-12-11,81.24549865722656
2017-12-12,81.31023406982422
2017-12-13,81.33800506591797
2017-12-14,81.0049819946289
2017-12-15,82.50354766845703
2017-12-18,82.41100311279297
2017-12-19,83.23429870605469
2017-12-20,82.59602355957031
2017-12-21,81.63400268554688
2017-12-22,81.52297973632812
2017-12-26,81.282470703125
2017-12-27,81.7080078125
2017-12-28,81.6524887084961
2017-12-29,80.91246032714844
2018-01-02,81.68948364257812
2018-01-03,80.60720825195312
2018-01-04,80.09847259521484
2018-01-05,80.43144989013672
2018-01-08,82.15200805664062
2018-01-09,83.21580505371094
2018-01-10,83.30831909179688
2018-01-11,83.65058135986328
2018-01-12,84.797607421875
2018-01-16,84.83457946777344
2018-01-17,85.01036834716797
2018-01-18,84.57557678222656
2018-01-19,85.06585693359375
2018-01-22,84.964111328125
2018-01-23,84.7420654296875
2018-01-24,84.8253173828125
2018-01-25,84.964111328125
2018-01-26,85.19535064697266
2018-01-29,85.76889038085938
2018-01-30,85.38960266113281
2018-01-31,84.10382080078125
2018-02-01,84.53857421875
2018-02-02,83.80778503417969
2018-02-05,81.47674560546875
2018-02-06,81.7080078125
2018-02-07,79.7099380493164
2018-02-08,77.87837219238281
2018-02-09,79.15489196777344
2018-02-12,79.42316436767578
2018-02-13,79.2289047241211
2018-02-14,81.7080078125
2018-02-15,82.78104400634766
2018-02-16,83.35453033447266
2018-02-20,82.79953002929688
2018-02-21,83.3637924194336
2018-02-22,83.84481048583984
2018-02-23,84.89934539794922
2018-02-26,85.61164093017578
2018-02-27,85.41670227050781
2018-02-28,84.73917388916016
2018-03-01,83.64396667480469
2018-03-02,83.3098373413086
2018-03-05,84.38646697998047
2018-03-06,86.45623016357422
2018-03-07,86.0942611694336
2018-03-08,86.73467254638672
2018-03-09,88.3589096069336
2018-03-12,88.96218872070312
2018-03-13,88.19185638427734
2018-03-14,88.08975219726562
2018-03-15,88.24754333496094
2018-03-16,88.43315887451172
2018-03-19,87.89485931396484
2018-03-20,87.83917236328125
2018-03-21,87.06880950927734
2018-03-22,85.44454956054688
2018-03-23,83.2448501586914
2018-03-26,84.95263671875
2018-03-27,83.92240905761719
2018-03-28,84.64634704589844
2018-03-29,86.65113830566406
2018-04-02,84.47928619384766
2018-04-03,85.81581115722656
2018-04-04,86.20565795898438
2018-04-05,87.43077087402344
2018-04-06,85.62090301513672
2018-04-09,86.40984344482422
2018-04-10,87.47718048095703
2018-04-11,87.01312255859375
2018-04-12,87.60713195800781
2018-04-13,87.62567138671875
2018-04-16,88.99931335449219
2018-04-17,89.99246978759766
2018-04-18,89.89962768554688
2018-04-19,89.30561065673828
2018-04-20,89.13856506347656
2018-04-23,89.50053405761719
2018-04-24,88.42387390136719
2018-04-25,88.26610565185547
2018-04-26,89.03646087646484
2018-04-27,88.55384826660156
2018-04-30,87.72779083251953
2018-05-01,88.26610565185547
2018-05-02,88.0804672241211
2018-05-03,87.65351867675781
2018-05-04,89.62117767333984
2018-05-07,90.06668090820312
2018-05-08,91.05052947998047
2018-05-09,93.76069641113281
2018-05-10,95.2921371459961
2018-05-11,96.24808502197266
2018-05-14,95.22715759277344
2018-05-15,93.96487426757812
2018-05-16,95.5241470336914
2018-05-17,95.84901428222656
2018-05-18,96.02536010742188
2018-05-21,97.13912200927734
2018-05-22,96.60079956054688
2018-05-23,97.15766906738281
2018-05-24,96.9813232421875
2018-05-25,96.23880767822266
2018-05-29,96.49871063232422
2018-05-30,97.05560302734375
2018-05-31,96.37805938720703
2018-06-01,97.05560302734375
2018-06-04,97.5753402709961
2018-06-05,98.0301284790039
2018-06-06,98.6612777709961
2018-06-07,97.46043395996094
2018-06-08,99.201171875
2018-06-11,99.43389892578125
2018-06-12,98.7264404296875
2018-06-13,98.08414459228516
2018-06-14,99.25701141357422
2018-06-15,98.73574829101562
2018-06-18,100.10408782958984
2018-06-19,99.36873626708984
2018-06-20,99.57351684570312
2018-06-21,99.43389892578125
2018-06-22,99.11740112304688
2018-06-25,97.73971557617188
2018-06-26,97.50702667236328
2018-06-27,96.06415557861328
2018-06-28,96.30619812011719
2018-06-29,97.74903106689453
2018-07-02,99.31287384033203
2018-07-03,98.92191314697266
2018-07-05,99.29425811767578
2018-07-06,101.10940551757812
2018-07-09,101.47245025634766
2018-07-10,102.09612274169922
2018-07-11,101.68653106689453
2018-07-12,102.55225372314453
2018-07-13,102.74771881103516
2018-07-16,102.13334655761719
2018-07-17,102.58016204833984
2018-07-18,102.85012817382812
2018-07-19,103.6134262084961
2018-07-20,104.21845245361328
2018-07-23,104.73974609375
2018-07-24,104.90731048583984
2018-07-25,105.33550262451172
2018-07-26,105.65198516845703
2018-07-27,105.01900482177734
2018-07-30,104.44187927246094
2018-07-31,106.55492401123047
2018-08-01,107.05758666992188
2018-08-02,108.35147094726562
2018-08-03,108.67725372314453
2018-08-06,108.165283203125
2018-08-07,107.53231811523438
2018-08-08,105.54960632324219
2018-08-09,106.8062515258789
2018-08-10,106.8900146484375
2018-08-13,106.3780517578125
2018-08-14,106.62007904052734
2018-08-15,105.18655395507812
2018-08-16,105.51236724853516
2018-08-17,106.21979522705078
2018-08-20,106.39668273925781
2018-08-21,107.07617950439453
2018-08-22,107.45785522460938
2018-08-23,107.40199279785156
2018-08-24,107.00171661376953
2018-08-27,107.13204193115234
2018-08-28,107.30010223388672
2018-08-29,107.35609436035156
2018-08-30,106.65589141845703
2018-08-31,106.82393646240234
2018-09-04,106.2264404296875
2018-09-05,105.47020721435547
2018-09-06,105.81564331054688
2018-09-07,105.79700469970703
2018-09-10,105.56356811523438
2018-09-11,106.28243255615234
2018-09-12,105.8249740600586
2018-09-13,105.59159088134766
2018-09-14,107.59883880615234
2018-09-17,105.59159088134766
2018-09-18,106.94532775878906
2018-09-19,106.04905700683594
2018-09-20,106.67456817626953
2018-09-21,106.40380096435547
2018-09-24,106.53453063964844
2018-09-25,106.87996673583984
2018-09-26,106.05838012695312
2018-09-27,105.9370346069336
2018-09-28,106.80528259277344
2018-10-01,106.58121490478516
2018-10-02,105.30215454101562
2018-10-03,103.87374114990234
2018-10-04,102.05317687988281
2018-10-05,101.7544174194336
2018-10-08,100.55941009521484
2018-10-09,100.55941009521484
2018-10-10,98.00132751464844
2018-10-11,97.80528259277344
2018-10-12,99.0562744140625
2018-10-15,99.37373352050781
2018-10-16,102.91210174560547
2018-10-17,102.70674133300781
2018-10-18,101.42767333984375
2018-10-19,99.59780883789062
2018-10-22,98.6641845703125
2018-10-23,98.412109375
2018-10-24,99.3270492553711
2018-10-25,100.6434555053711
2018-10-26,98.79487609863281
2018-10-29,100.77413940429688
2018-10-30,100.67144012451172
2018-10-31,102.05317687988281
2018-11-01,104.34989929199219
2018-11-02,104.44322967529297
2018-11-05,104.60197448730469
2018-11-06,109.66212463378906
2018-11-07,111.93082427978516
2018-11-08,112.6870346069336
2018-11-09,112.36027526855469
2018-11-12,111.97750091552734
2018-11-13,110.67044830322266
2018-11-14,108.68183135986328
2018-11-15,110.30634307861328
2018-11-16,110.51174926757812
2018-11-19,108.06563568115234
2018-11-20,105.199462890625
2018-11-21,105.73163604736328
2018-11-23,105.83432006835938
2018-11-26,106.46917724609375
2018-11-27,107.50858306884766
2018-11-28,111.43213653564453
2018-11-29,111.93778991699219
2018-11-30,111.50704193115234
2018-12-03,112.65880584716797
2018-12-04,111.61003112792969
2018-12-06,110.60807800292969
2018-12-07,106.69391632080078
2018-12-10,107.78013610839844
2018-12-11,107.27449035644531
2018-12-12,109.56869506835938
2018-12-13,107.16212463378906
2018-12-14,105.95416259765625
2018-12-17,103.51949310302734
2018-12-18,102.14299774169922
2018-12-19,101.26277923583984
2018-12-20,98.35055541992188
2018-12-21,96.28111267089844
2018-12-24,93.24714660644531
2018-12-26,96.76803588867188
2018-12-27,98.11644744873047
2018-12-28,98.51911163330078
2018-12-31,100.05477905273438
2019-01-02,97.51714324951172
2019-01-03,95.02630615234375
2019-01-04,97.30178833007812
2019-01-07,97.51714324951172
2019-01-08,99.92372131347656
2019-01-09,100.71031188964844
2019-01-10,102.0961685180664
2019-01-11,103.00450134277344
2019-01-14,100.97248077392578
2019-01-15,102.68611145019531
2019-01-16,104.17498779296875
2019-01-17,105.48597717285156
2019-01-18,105.6264419555664
2019-01-22,105.53279113769531
2019-01-23,106.23506927490234
2019-01-24,107.45240020751953
2019-01-25,108.74464416503906
2019-01-28,107.66776275634766
2019-01-29,106.73135375976562
2019-01-30,106.41300964355469
2019-01-31,106.80628204345703
2019-02-01,107.43368530273438
2019-02-04,108.11721801757812
2019-02-05,110.59871673583984
2019-02-06,111.0481948852539
2019-02-07,111.57258605957031
2019-02-08,111.0481948852539
2019-02-11,112.2374496459961
2019-02-12,113.11766052246094
2019-02-13,112.54645538330078
2019-02-14,113.34239196777344
2019-02-15,114.50353240966797
2019-02-19,114.71891784667969
2019-02-20,115.03726196289062
2019-02-21,114.59716796875
2019-02-22,114.60653686523438
2019-02-25,114.2038803100586
2019-02-26,113.20853424072266
2019-02-27,113.26486206054688
2019-02-28,113.5841293334961
2019-03-01,115.12411499023438
2019-03-04,114.58888244628906
2019-03-05,113.8846206665039
2019-03-06,112.739013671875
2019-03-07,112.494873046875
2019-03-08,111.90328979492188
2019-03-11,113.60291290283203
2019-03-12,114.77667999267578
2019-03-13,115.32131958007812
2019-03-14,116.01618957519531
2019-03-15,115.85655975341797
2019-03-18,115.71570587158203
2019-03-19,115.79082489013672
