Date,PPL
2015-10-12,21.052215576171875
2015-10-13,21.058513641357422
2015-10-14,21.21600341796875
2015-10-15,21.537263870239258
2015-10-16,21.707347869873047
2015-10-19,21.600263595581055
2015-10-20,21.593961715698242
2015-10-21,21.575063705444336
2015-10-22,21.890026092529297
2015-10-23,21.530967712402344
2015-10-26,21.625463485717773
2015-10-27,21.606557846069336
2015-10-28,21.052215576171875
2015-10-29,21.285297393798828
2015-10-30,21.6695499420166
2015-11-02,21.51206398010254
2015-11-03,21.638050079345703
2015-11-04,21.74514389038086
2015-11-05,21.556156158447266
2015-11-06,20.838050842285156
2015-11-09,20.819143295288086
2015-11-10,20.96402931213379
2015-11-11,21.411283493041992
2015-11-12,20.982925415039062
2015-11-13,20.82544708251953
2015-11-16,21.436477661132812
2015-11-17,21.020727157592773
2015-11-18,21.17820930480957
2015-11-19,21.486865997314453
2015-11-20,21.7325439453125
2015-11-23,21.398683547973633
2015-11-24,21.37348175048828
2015-11-25,21.197099685668945
2015-11-27,21.197099685668945
2015-11-30,21.442771911621094
2015-12-01,21.543569564819336
2015-12-02,20.901044845581055
2015-12-03,20.793949127197266
2015-12-04,21.25379753112793
2015-12-07,21.146705627441406
2015-12-08,21.094465255737305
2015-12-09,21.2983341217041
2015-12-10,20.97978973388672
2015-12-11,20.839624404907227
2015-12-14,20.87784767150879
2015-12-15,21.190031051635742
2015-12-16,21.553184509277344
2015-12-17,21.610515594482422
2015-12-18,21.4321231842041
2015-12-21,21.2664852142334
2015-12-22,21.54043197631836
2015-12-23,21.81439208984375
2015-12-24,21.827133178710938
2015-12-28,21.750675201416016
2015-12-29,21.94181251525879
2015-12-30,21.87810707092285
2015-12-31,21.744308471679688
2016-01-04,21.457612991333008
2016-01-05,21.68697166442871
2016-01-06,21.61688804626465
2016-01-07,21.368417739868164
2016-01-08,21.272851943969727
2016-01-11,21.59140396118164
2016-01-12,21.374794006347656
2016-01-13,21.34293556213379
2016-01-14,21.76342010498047
2016-01-15,21.20914077758789
2016-01-19,21.425758361816406
2016-01-20,20.896961212158203
2016-01-21,21.170915603637695
2016-01-22,21.6678524017334
2016-01-25,21.50857925415039
2016-01-26,21.553184509277344
2016-01-27,21.559551239013672
2016-01-28,21.865354537963867
2016-01-29,22.336816787719727
2016-02-01,22.884719848632812
2016-02-02,23.171417236328125
2016-02-03,23.37529182434082
2016-02-04,23.35618019104004
2016-02-05,23.037626266479492
2016-02-08,22.929319381713867
2016-02-09,23.01852035522461
2016-02-10,23.10771369934082
2016-02-11,22.871978759765625
2016-02-12,22.770044326782227
2016-02-16,22.95481300354004
2016-02-17,22.929319381713867
2016-02-18,23.266984939575195
2016-02-19,23.101337432861328
2016-02-22,22.93568992614746
2016-02-23,22.980289459228516
2016-02-24,22.891096115112305
2016-02-25,23.15867805480957
2016-02-26,22.18391227722168
2016-02-29,22.29221534729004
2016-03-01,22.190282821655273
2016-03-02,22.247621536254883
2016-03-03,22.464235305786133
2016-03-04,22.725440979003906
2016-03-07,22.973920822143555
2016-03-08,23.154205322265625
2016-03-09,23.476152420043945
2016-03-10,23.534101486206055
2016-03-11,23.540542602539062
2016-03-14,23.411762237548828
2016-03-15,23.508338928222656
2016-03-16,23.778776168823242
2016-03-17,24.19087028503418
2016-03-18,23.862489700317383
2016-03-21,23.946189880371094
2016-03-22,23.830286026000977
2016-03-23,23.862489700317383
2016-03-24,23.946189880371094
2016-03-28,23.933311462402344
2016-03-29,24.210187911987305
2016-03-30,24.274578094482422
2016-03-31,24.51280975341797
2016-04-01,24.590084075927734
2016-04-04,24.4870548248291
2016-04-05,24.036334991455078
2016-04-06,24.184431076049805
2016-04-07,24.055648803710938
2016-04-08,24.081409454345703
2016-04-11,23.946189880371094
2016-04-12,24.120040893554688
2016-04-13,23.894676208496094
2016-04-14,23.856046676635742
2016-04-15,24.171554565429688
2016-04-18,24.293893814086914
2016-04-19,24.33896255493164
2016-04-20,23.856046676635742
2016-04-21,23.35381317138672
2016-04-22,23.508338928222656
2016-04-25,23.534101486206055
2016-04-26,23.476152420043945
2016-04-27,23.733699798583984
2016-04-28,23.997699737548828
2016-04-29,24.235939025878906
2016-05-02,24.69310188293457
2016-05-03,24.519254684448242
2016-05-04,24.705974578857422
2016-05-05,24.673778533935547
2016-05-06,24.660905838012695
2016-05-09,24.75105094909668
2016-05-10,24.77035903930664
2016-05-11,24.92490005493164
2016-05-12,25.053672790527344
2016-05-13,25.04079818725586
2016-05-16,24.98929214477539
2016-05-17,24.660905838012695
2016-05-18,24.132915496826172
2016-05-19,24.403348922729492
2016-05-20,24.441978454589844
2016-05-23,24.113597869873047
2016-05-24,24.506370544433594
2016-05-25,24.467737197875977
2016-05-26,24.821876525878906
2016-05-27,24.90558624267578
2016-05-31,24.815439224243164
2016-06-01,24.879825592041016
2016-06-02,24.834747314453125
2016-06-03,25.304792404174805
2016-06-06,25.25328254699707
2016-06-07,25.266157150268555
2016-06-08,25.272659301757812
2016-06-09,25.519729614257812
2016-06-10,25.56523895263672
2016-06-13,25.214147567749023
2016-06-14,25.357181549072266
2016-06-15,25.24665641784668
2016-06-16,25.357181549072266
2016-06-17,25.383182525634766
2016-06-20,25.79930877685547
2016-06-21,25.792804718017578
2016-06-22,25.55874252319336
2016-06-23,25.643260955810547
2016-06-24,24.17384910583496
2016-06-27,23.777236938476562
2016-06-28,23.835758209228516
2016-06-29,24.089326858520508
2016-06-30,24.544458389282227
2016-07-01,24.446935653686523
2016-07-05,24.459928512573242
2016-07-06,24.251869201660156
2016-07-07,24.037311553955078
2016-07-08,24.35590934753418
2016-07-11,24.472929000854492
2016-07-12,24.251869201660156
2016-07-13,24.394908905029297
2016-07-14,24.115325927734375
2016-07-15,24.154340744018555
2016-07-18,24.264881134033203
2016-07-19,24.167346954345703
2016-07-20,24.024301528930664
2016-07-21,24.141345977783203
2016-07-22,24.511951446533203
2016-07-25,24.401412963867188
2016-07-26,24.271377563476562
2016-07-27,24.069814682006836
2016-07-28,24.212858200073242
2016-07-29,24.51845359802246
2016-08-01,24.446935653686523
2016-08-02,24.160852432250977
2016-08-03,24.121829986572266
2016-08-04,24.030811309814453
2016-08-05,23.90077018737793
2016-08-08,23.822755813598633
2016-08-09,23.569181442260742
2016-08-10,23.426128387451172
2016-08-11,23.666709899902344
2016-08-12,23.575685501098633
2016-08-15,23.029523849487305
2016-08-16,22.7369384765625
2016-08-17,22.997011184692383
2016-08-18,23.133560180664062
2016-08-19,22.853979110717773
2016-08-22,23.029523849487305
2016-08-23,22.925495147705078
2016-08-24,22.925495147705078
2016-08-25,22.964509963989258
2016-08-26,22.53538703918457
2016-08-29,22.743440628051758
2016-08-30,22.43785858154297
2016-08-31,22.6134033203125
2016-09-01,22.39234161376953
2016-09-02,22.775951385498047
2016-09-06,22.95800018310547
2016-09-07,22.813405990600586
2016-09-08,22.964574813842773
2016-09-09,22.103567123413086
2016-09-12,22.484779357910156
2016-09-13,22.182437896728516
2016-09-14,22.43219566345215
2016-09-15,22.793689727783203
2016-09-16,23.063169479370117
2016-09-19,23.076313018798828
2016-09-20,22.85283851623535
2016-09-21,23.29977798461914
2016-09-22,23.542970657348633
2016-09-23,23.464092254638672
2016-09-26,23.503524780273438
2016-09-27,23.161760330200195
2016-09-28,23.076313018798828
2016-09-29,22.885705947875977
2016-09-30,22.72138786315918
2016-10-03,22.313892364501953
2016-10-04,21.6237735748291
2016-10-05,21.45945930480957
2016-10-06,21.360868453979492
2016-10-07,21.196552276611328
2016-10-10,21.36743927001953
2016-10-11,21.15711784362793
2016-10-12,21.37401580810547
2016-10-13,21.689498901367188
2016-10-14,21.63690948486328
2016-10-17,21.72893714904785
2016-10-18,21.95897102355957
2016-10-19,21.926115036010742
2016-10-20,22.070711135864258
2016-10-21,21.899818420410156
2016-10-24,22.037843704223633
2016-10-25,22.149580001831055
2016-10-26,22.241594314575195
2016-10-27,22.136432647705078
2016-10-28,22.221878051757812
2016-10-31,22.570219039916992
2016-11-01,22.346752166748047
2016-11-02,22.287601470947266
2016-11-03,22.412479400634766
2016-11-04,22.35990333557129
2016-11-07,22.708248138427734
2016-11-08,22.8331298828125
2016-11-09,22.070711135864258
2016-11-10,21.761791229248047
2016-11-11,21.788089752197266
2016-11-14,21.59748077392578
2016-11-15,21.84724235534668
2016-11-16,21.604049682617188
2016-11-17,21.577762603759766
2016-11-18,21.584333419799805
2016-11-21,21.912960052490234
2016-11-22,21.899818420410156
2016-11-23,21.564619064331055
2016-11-25,21.899818420410156
2016-11-28,22.445337295532227
2016-11-29,22.471628189086914
2016-11-30,21.991836547851562
2016-12-01,21.75522232055664
2016-12-02,21.912960052490234
2016-12-05,21.85381507873535
2016-12-06,21.74207878112793
2016-12-07,22.00802993774414
2016-12-08,22.014680862426758
2016-12-09,22.280649185180664
2016-12-12,22.566547393798828
2016-12-13,22.746068954467773
2016-12-14,22.460161209106445
2016-12-15,22.706174850463867
2016-12-16,23.02532386779785
2016-12-19,22.992074966430664
2016-12-20,22.938886642456055
2016-12-21,22.89234733581543
2016-12-22,22.912294387817383
2016-12-23,22.79926300048828
2016-12-27,22.746068954467773
2016-12-28,22.513357162475586
2016-12-29,22.77931022644043
2016-12-30,22.639684677124023
2017-01-03,22.626386642456055
2017-01-04,22.672927856445312
2017-01-05,22.8059139251709
2017-01-06,22.978784561157227
2017-01-09,22.75271987915039
2017-01-10,22.566547393798828
2017-01-11,22.766021728515625
2017-01-12,22.938886642456055
2017-01-13,22.845808029174805
2017-01-17,23.06521987915039
2017-01-18,22.965484619140625
2017-01-19,22.759366989135742
2017-01-20,22.87240219116211
2017-01-23,22.845808029174805
2017-01-24,23.012025833129883
2017-01-25,22.952186584472656
2017-01-26,22.879047393798828
2017-01-27,22.785959243774414
2017-01-30,22.859102249145508
2017-01-31,23.16495704650879
2017-02-01,23.23809051513672
2017-02-02,23.4575138092041
2017-02-03,23.57718849182129
2017-02-06,23.4309139251709
2017-02-07,23.537290573120117
2017-02-08,23.703516006469727
2017-02-09,23.550594329833984
2017-02-10,23.603778839111328
2017-02-13,23.756710052490234
2017-02-14,23.583833694458008
2017-02-15,23.59048080444336
2017-02-16,23.75006675720215
2017-02-17,23.690227508544922
2017-02-21,23.956174850463867
2017-02-22,24.069211959838867
2017-02-23,24.281978607177734
2017-02-24,24.488096237182617
2017-02-27,24.315221786499023
2017-02-28,24.521337509155273
2017-03-01,24.42160415649414
2017-03-02,24.494747161865234
2017-03-03,24.388364791870117
2017-03-06,24.454849243164062
2017-03-07,24.461498260498047
2017-03-08,24.2229061126709
2017-03-09,24.216171264648438
2017-03-10,24.411088943481445
2017-03-13,24.498470306396484
2017-03-14,24.485021591186523
2017-03-15,24.800920486450195
2017-03-16,24.693376541137695
2017-03-17,24.861408233642578
2017-03-20,24.733705520629883
2017-03-21,25.18402099609375
2017-03-22,25.298280715942383
2017-03-23,25.298280715942383
2017-03-24,25.271394729614258
2017-03-27,25.24451446533203
2017-03-28,25.33860206604004
2017-03-29,25.16385841369629
2017-03-30,25.02943229675293
2017-03-31,25.130247116088867
2017-04-03,24.942058563232422
2017-04-04,25.116798400878906
2017-04-05,25.210901260375977
2017-04-06,25.143692016601562
2017-04-07,25.04959487915039
2017-04-10,25.05631446838379
2017-04-11,25.103357315063477
2017-04-12,25.392370223999023
2017-04-13,25.257953643798828
2017-04-17,25.493194580078125
2017-04-18,25.60744857788086
2017-04-19,25.385656356811523
2017-04-20,25.405813217163086
2017-04-21,25.493194580078125
2017-04-24,25.540233612060547
2017-04-25,25.64777374267578
2017-04-26,25.499910354614258
2017-04-27,25.594011306762695
2017-04-28,25.614164352416992
2017-05-01,25.52680015563965
2017-05-02,25.567121505737305
2017-05-03,25.52680015563965
2017-05-04,25.835962295532227
2017-05-05,25.896453857421875
2017-05-08,26.003995895385742
2017-05-09,25.788921356201172
2017-05-10,25.896453857421875
2017-05-11,25.90317726135254
2017-05-12,26.05103874206543
2017-05-15,26.09809112548828
2017-05-16,25.862850189208984
2017-05-17,26.003995895385742
2017-05-18,26.077924728393555
2017-05-19,26.091365814208984
2017-05-22,26.31316566467285
2017-05-23,26.407264709472656
2017-05-24,26.59545135498047
2017-05-25,26.81725311279297
2017-05-26,26.79036521911621
2017-05-30,26.797082901000977
2017-05-31,26.82396125793457
2017-06-01,26.857576370239258
2017-06-02,26.924789428710938
2017-06-05,26.89790153503418
2017-06-06,26.81725311279297
2017-06-07,26.92246437072754
2017-06-08,26.752756118774414
2017-06-09,26.610204696655273
2017-06-12,26.39297866821289
2017-06-13,26.46086311340332
2017-06-14,26.671300888061523
2017-06-15,26.773128509521484
2017-06-16,26.807069778442383
2017-06-19,26.868162155151367
2017-06-20,26.705244064331055
2017-06-21,26.739185333251953
2017-06-22,26.48801612854004
2017-06-23,26.359039306640625
2017-06-26,26.671300888061523
2017-06-27,26.48801612854004
2017-06-28,26.36582374572754
2017-06-29,26.243640899658203
2017-06-30,26.243640899658203
2017-07-03,25.985675811767578
2017-07-05,25.99246597290039
2017-07-06,25.81596565246582
2017-07-07,25.843130111694336
2017-07-10,25.754878997802734
2017-07-11,25.632686614990234
2017-07-12,25.65984344482422
2017-07-13,25.415464401245117
2017-07-14,25.36115264892578
2017-07-17,25.57158851623535
2017-07-18,25.585176467895508
2017-07-19,25.877071380615234
2017-07-20,25.95853042602539
2017-07-21,26.16896629333496
2017-07-24,26.067140579223633
2017-07-25,25.775245666503906
2017-07-26,25.856698989868164
2017-07-27,25.877071380615234
2017-07-28,25.91779899597168
2017-07-31,26.019624710083008
2017-08-01,26.209697723388672
2017-08-02,26.447280883789062
2017-08-03,26.54911231994629
2017-08-04,26.331886291503906
2017-08-07,26.359039306640625
2017-08-08,26.359039306640625
2017-08-09,26.202899932861328
2017-08-10,26.304731369018555
2017-08-11,26.12824058532715
2017-08-14,26.25042152404785
2017-08-15,26.420127868652344
2017-08-16,26.508386611938477
2017-08-17,26.352249145507812
2017-08-18,26.420127868652344
2017-08-21,26.433706283569336
2017-08-22,26.501588821411133
2017-08-23,26.82743263244629
2017-08-24,26.813852310180664
2017-08-25,26.874954223632812
2017-08-28,26.83421516418457
2017-08-29,26.732404708862305
2017-08-30,26.596628189086914
2017-08-31,26.637357711791992
2017-09-01,26.54911231994629
2017-09-05,26.589834213256836
2017-09-06,26.555891036987305
2017-09-07,26.854196548461914
2017-09-08,27.12165069580078
2017-09-11,27.313657760620117
2017-09-12,26.7924861907959
2017-09-13,26.62104606628418
2017-09-14,26.826766967773438
2017-09-15,26.95707130432129
2017-09-18,26.81991958618164
2017-09-19,26.895353317260742
2017-09-20,26.634754180908203
2017-09-21,26.614192962646484
2017-09-22,26.381027221679688
2017-09-25,26.49761199951172
2017-09-26,26.566181182861328
2017-09-27,26.065580368041992
2017-09-28,26.182165145874023
2017-09-29,26.024429321289062
2017-10-02,25.86672019958496
2017-10-03,25.68841552734375
2017-10-04,25.81871795654297
2017-10-05,25.57869529724121
2017-10-06,25.592411041259766
2017-10-09,25.6678466796875
2017-10-10,25.95586395263672
2017-10-11,26.003868103027344
2017-10-12,26.312458038330078
2017-10-13,25.75699806213379
2017-10-16,25.64726448059082
2017-10-17,25.702136993408203
2017-10-18,25.729568481445312
2017-10-19,25.928434371948242
2017-10-20,25.887285232543945
2017-10-23,26.147871017456055
2017-10-24,26.003868103027344
2017-10-25,25.846147537231445
2017-10-26,25.846147537231445
2017-10-27,25.887285232543945
2017-10-30,25.708995819091797
2017-10-31,25.75699806213379
2017-11-01,25.33182144165039
2017-11-02,25.304399490356445
2017-11-03,25.194673538208008
2017-11-06,25.03695297241211
2017-11-07,25.5169734954834
2017-11-08,25.318113327026367
2017-11-09,25.208393096923828
2017-11-10,24.886083602905273
2017-11-13,25.119239807128906
2017-11-14,25.42097282409668
2017-11-15,25.064380645751953
2017-11-16,24.83807945251465
2017-11-17,24.86551284790039
2017-11-20,24.6254940032959
2017-11-21,24.7009334564209
2017-11-22,24.72835922241211
2017-11-24,24.899805068969727
2017-11-27,25.08495330810547
2017-11-28,25.050662994384766
2017-11-29,25.105527877807617
2017-11-30,25.146671295166016
2017-12-01,24.87236785888672
2017-12-04,24.65978240966797
2017-12-05,24.200328826904297
2017-12-06,24.282617568969727
2017-12-07,24.28608512878418
2017-12-08,23.92546844482422
2017-12-11,24.008686065673828
2017-12-12,23.606462478637695
2017-12-13,23.488567352294922
2017-12-14,23.440034866333008
2017-12-15,23.557920455932617
2017-12-18,23.557920455932617
2017-12-19,22.483007431030273
2017-12-20,21.90740966796875
2017-12-21,21.630014419555664
2017-12-22,21.58840560913086
2017-12-26,21.33181381225586
2017-12-27,21.380348205566406
2017-12-28,21.435832977294922
2017-12-29,21.463577270507812
2018-01-02,21.22085189819336
2018-01-03,21.269399642944336
2018-01-04,21.32487678527832
2018-01-05,21.463577270507812
2018-01-08,21.775646209716797
2018-01-09,21.727102279663086
2018-01-10,21.428897857666016
2018-01-11,21.415023803710938
2018-01-12,21.553728103637695
2018-01-16,21.678556442260742
2018-01-17,21.893539428710938
2018-01-18,21.921281814575195
2018-01-19,21.90740966796875
2018-01-22,21.838062286376953
2018-01-23,22.032236099243164
2018-01-24,22.191743850708008
2018-01-25,22.378986358642578
2018-01-26,22.19867706298828
2018-01-29,21.865806579589844
2018-01-30,21.789520263671875
2018-01-31,22.101591110229492
2018-02-01,21.657751083374023
2018-02-02,21.630014419555664
2018-02-05,21.012805938720703
2018-02-06,20.85329818725586
2018-02-07,20.99199867248535
2018-02-08,20.47188377380371
2018-02-09,20.84636688232422
2018-02-12,21.123762130737305
2018-02-13,21.290203094482422
2018-02-14,20.99199867248535
2018-02-15,21.56760597229004
2018-02-16,21.81031608581543
2018-02-20,21.380348205566406
2018-02-21,20.881044387817383
2018-02-22,20.47188377380371
2018-02-23,21.040544509887695
2018-02-26,20.6799259185791
2018-02-27,20.229156494140625
2018-02-28,19.86854362487793
2018-03-01,19.584218978881836
2018-03-02,19.23052978515625
2018-03-05,19.63969612121582
2018-03-06,19.19585418701172
2018-03-07,19.15424156188965
2018-03-08,19.548452377319336
2018-03-09,19.386547088623047
2018-03-12,19.632923126220703
2018-03-13,19.541410446166992
2018-03-14,19.661083221435547
2018-03-15,19.59773063659668
2018-03-16,19.794837951660156
2018-03-19,19.29503631591797
2018-03-20,19.18944549560547
2018-03-21,19.161283493041992
2018-03-22,19.23168182373047
2018-03-23,19.097932815551758
2018-03-26,19.323196411132812
2018-03-27,19.639965057373047
2018-03-28,19.83003044128418
2018-03-29,19.914501190185547
2018-04-02,19.75259780883789
2018-04-03,19.731477737426758
2018-04-04,19.604766845703125
2018-04-05,19.710359573364258
2018-04-06,19.661083221435547
2018-04-09,19.815950393676758
2018-04-10,19.49213409423828
2018-04-11,19.661083221435547
2018-04-12,19.386547088623047
2018-04-13,19.562528610229492
2018-04-16,19.75259780883789
2018-04-17,19.963781356811523
2018-04-18,19.8441104888916
2018-04-19,19.907466888427734
2018-04-20,19.632923126220703
2018-04-23,19.766674041748047
2018-04-24,20.062328338623047
2018-04-25,20.1608829498291
2018-04-26,20.30167007446289
2018-04-27,20.4143009185791
2018-04-30,20.484697341918945
2018-05-01,20.30167007446289
2018-05-02,20.19608497619629
2018-05-03,20.167924880981445
2018-05-04,20.379106521606445
2018-05-07,20.1186466217041
2018-05-08,19.323196411132812
2018-05-09,19.632923126220703
2018-05-10,19.837066650390625
2018-05-11,19.583648681640625
2018-05-14,19.46397590637207
2018-05-15,19.16832733154297
2018-05-16,19.013460159301758
2018-05-17,18.823394775390625
2018-05-18,18.80931282043457
2018-05-21,18.95009994506836
2018-05-22,19.22464370727539
2018-05-23,19.316150665283203
2018-05-24,19.35839080810547
2018-05-25,19.323196411132812
2018-05-29,19.02753448486328
2018-05-30,19.24576187133789
2018-05-31,19.23168182373047
2018-06-01,18.97826385498047
2018-06-04,18.992341995239258
2018-06-05,18.92194366455078
2018-06-06,18.070175170898438
2018-06-07,18.320556640625
2018-06-08,18.449321746826172
2018-06-11,18.384933471679688
2018-06-12,18.69969940185547
2018-06-13,18.68539047241211
2018-06-14,19.364990234375
2018-06-15,19.372140884399414
2018-06-18,19.536680221557617
2018-06-19,19.500913619995117
2018-06-20,19.536680221557617
2018-06-21,19.91582679748535
2018-06-22,20.216279983520508
2018-06-25,20.595422744750977
2018-06-26,20.51673126220703
2018-06-27,20.545347213745117
2018-06-28,20.47380828857422
2018-06-29,20.42373275756836
2018-07-02,20.559656143188477
2018-07-03,20.77426528930664
2018-07-05,21.074716567993164
2018-07-06,21.153406143188477
2018-07-09,20.09466552734375
2018-07-10,20.25204849243164
2018-07-11,20.36650848388672
2018-07-12,20.495271682739258
2018-07-13,20.402271270751953
2018-07-16,20.402271270751953
2018-07-17,20.32358741760254
2018-07-18,20.02312660217285
2018-07-19,20.25204849243164
2018-07-20,20.03743553161621
2018-07-23,20.123281478881836
2018-07-24,20.352197647094727
2018-07-25,20.57396125793457
2018-07-26,20.7170352935791
2018-07-27,20.595422744750977
2018-07-30,20.51673126220703
2018-07-31,20.581119537353516
2018-08-01,20.416582107543945
2018-08-02,20.47380828857422
2018-08-03,20.724184036254883
2018-08-06,20.767114639282227
2018-08-07,20.702730178833008
2018-08-08,20.43803596496582
2018-08-09,20.695571899414062
2018-08-10,20.63119125366211
2018-08-13,20.795724868774414
2018-08-14,20.938798904418945
2018-08-15,20.888731002807617
2018-08-16,21.146257400512695
2018-08-17,21.37517547607422
2018-08-20,21.54686164855957
2018-08-21,21.32509994506836
2018-08-22,21.174869537353516
2018-08-23,21.06756591796875
2018-08-24,21.246402740478516
2018-08-27,21.05326271057129
2018-08-28,21.167715072631836
2018-08-29,21.153406143188477
2018-08-30,21.275026321411133
2018-08-31,21.275026321411133
2018-09-04,21.4180965423584
2018-09-05,21.90454864501953
2018-09-06,22.11915397644043
2018-09-07,21.568166732788086
2018-09-10,21.829166412353516
2018-09-11,21.879907608032227
2018-09-12,21.85091209411621
2018-09-13,21.945158004760742
2018-09-14,21.865413665771484
2018-09-17,22.061155319213867
2018-09-18,21.88715934753418
2018-09-19,21.50292205810547
2018-09-20,21.42317008972168
2018-09-21,21.51742172241211
2018-09-24,21.162179946899414
2018-09-25,20.843191146850586
2018-09-26,20.55320167541504
2018-09-27,20.835941314697266
2018-09-28,21.212932586669922
2018-10-01,21.343425750732422
2018-10-02,21.568166732788086
2018-10-03,21.4304256439209
2018-10-04,21.749414443969727
2018-10-05,21.95966148376465
2018-10-08,22.11190414428711
2018-10-09,22.053903579711914
2018-10-10,22.07565689086914
2018-10-11,21.727663040161133
2018-10-12,21.93065643310547
2018-10-15,22.07565689086914
2018-10-16,22.372900009155273
2018-10-17,22.401893615722656
2018-10-18,22.336650848388672
2018-10-19,22.63389015197754
2018-10-22,22.162656784057617
2018-10-23,22.148149490356445
2018-10-24,22.641138076782227
2018-10-25,22.133655548095703
2018-10-26,21.72041130065918
2018-10-29,22.14090919494629
2018-10-30,22.29315757751465
2018-10-31,22.03940773010254
2018-11-01,22.242406845092773
2018-11-02,22.351146697998047
2018-11-05,22.430896759033203
2018-11-06,22.47439193725586
2018-11-07,22.735389709472656
2018-11-08,22.807889938354492
2018-11-09,22.974632263183594
2018-11-12,22.86588478088379
2018-11-13,23.11962890625
2018-11-14,23.329872131347656
2018-11-15,22.11190414428711
2018-11-16,22.351146697998047
2018-11-19,22.793386459350586
2018-11-20,22.793386459350586
2018-11-21,22.213403701782227
2018-11-23,22.3583984375
2018-11-26,22.249656677246094
2018-11-27,22.56139373779297
2018-11-28,22.372900009155273
2018-11-29,22.235151290893555
2018-11-30,22.177156448364258
2018-12-03,22.55414581298828
2018-12-04,22.26415252685547
2018-12-06,22.22064781188965
2018-12-07,22.845239639282227
2018-12-10,22.62479591369629
2018-12-11,22.411701202392578
2018-12-12,22.55132293701172
2018-12-13,22.65418815612793
2018-12-14,22.47783660888672
2018-12-17,22.014907836914062
2018-12-18,20.552631378173828
2018-12-19,20.743688583374023
2018-12-20,21.08904457092285
2018-12-21,20.868600845336914
2018-12-24,20.273408889770508
2018-12-26,20.802467346191406
2018-12-27,20.82451820373535
2018-12-28,20.831863403320312
2018-12-31,20.817161560058594
2019-01-02,20.6555118560791
2019-01-03,20.582027435302734
2019-01-04,21.213964462280273
2019-01-07,21.24335479736328
2019-01-08,21.5225830078125
2019-01-09,21.5225830078125
2019-01-10,21.72832679748535
2019-01-11,21.67689323425293
2019-01-14,21.28009796142578
2019-01-15,21.603410720825195
2019-01-16,21.809160232543945
2019-01-17,21.97081756591797
2019-01-18,22.095733642578125
2019-01-22,21.95612144470215
2019-01-23,22.411701202392578
2019-01-24,22.617448806762695
2019-01-25,22.53662109375
2019-01-28,22.529268264770508
2019-01-29,22.48518180847168
2019-01-30,22.63214874267578
2019-01-31,23.014245986938477
2019-02-01,22.889328002929688
2019-02-04,22.82319450378418
2019-02-05,22.82319450378418
2019-02-06,22.690933227539062
2019-02-07,22.81584358215332
2019-02-08,22.992202758789062
2019-02-11,22.867284774780273
2019-02-12,22.78645133972168
2019-02-13,22.712968826293945
2019-02-14,22.44843864440918
2019-02-15,22.382308959960938
2019-02-19,22.54397201538086
2019-02-20,22.911376953125
2019-02-21,23.087722778320312
2019-02-22,23.249387741088867
2019-02-25,23.315519332885742
2019-02-26,23.462480545043945
2019-02-27,23.499221801757812
2019-02-28,23.63883399963379
2019-03-01,23.704965591430664
2019-03-04,23.78579330444336
2019-03-05,23.86662483215332
2019-03-06,23.778451919555664
2019-03-07,23.869998931884766
2019-03-08,23.80301284790039
2019-03-11,24.100736618041992
2019-03-12,24.167724609375
2019-03-13,24.19005012512207
2019-03-14,24.257036209106445
