Date,AIG
2016-04-22,43.7529182434082
2016-04-25,43.566036224365234
2016-04-26,44.033233642578125
2016-04-27,44.09553527832031
2016-04-28,43.47261047363281
2016-04-29,43.464813232421875
2016-05-02,44.06438064575195
2016-05-03,43.55826187133789
2016-05-04,42.70951843261719
2016-05-05,42.678382873535156
2016-05-06,42.85746765136719
2016-05-09,43.020992279052734
2016-05-10,43.877498626708984
2016-05-11,43.57382583618164
2016-05-12,43.83078384399414
2016-05-13,43.34022903442383
2016-05-16,43.04434585571289
2016-05-17,43.13777542114258
2016-05-18,44.157833099365234
2016-05-19,43.88529586791992
2016-05-20,44.36027145385742
2016-05-23,44.3057746887207
2016-05-24,44.928707122802734
2016-05-25,45.20122146606445
2016-05-26,44.96763610839844
2016-05-27,45.411476135253906
2016-05-31,45.068851470947266
2016-06-01,44.95984649658203
2016-06-02,45.03770446777344
2016-06-03,44.58609390258789
2016-06-06,44.60945129394531
2016-06-07,44.430362701416016
2016-06-08,44.321346282958984
2016-06-09,43.92981719970703
2016-06-10,43.060611724853516
2016-06-13,42.59861373901367
2016-06-14,42.27754211425781
2016-06-15,41.948665618896484
2016-06-16,41.99563980102539
2016-06-17,41.83121109008789
2016-06-20,42.07395935058594
2016-06-21,42.120933532714844
2016-06-22,42.03479766845703
2016-06-23,42.84135437011719
2016-06-24,39.71693801879883
2016-06-27,38.20561981201172
2016-06-28,39.01218032836914
2016-06-29,40.296409606933594
2016-06-30,41.41619873046875
2016-07-01,41.40053176879883
2016-07-05,40.10064697265625
2016-07-06,40.13978958129883
2016-07-07,40.57830810546875
2016-07-08,41.5101432800293
2016-07-11,41.72940444946289
2016-07-12,42.17574691772461
2016-07-13,42.1365966796875
2016-07-14,42.59861373901367
2016-07-15,42.62992858886719
2016-07-18,42.72389221191406
2016-07-19,42.64558792114258
2016-07-20,42.731727600097656
2016-07-21,42.51247024536133
2016-07-22,42.77088165283203
2016-07-25,42.80220413208008
2016-07-26,42.82569885253906
2016-07-27,42.77088165283203
2016-07-28,42.90401840209961
2016-07-29,42.62992858886719
2016-08-01,42.4498176574707
2016-08-02,42.3950080871582
2016-08-03,45.49593734741211
2016-08-04,45.11224365234375
2016-08-05,46.278995513916016
2016-08-08,46.50608825683594
2016-08-09,46.412113189697266
2016-08-10,46.20069122314453
2016-08-11,46.34164047241211
2016-08-12,46.08324432373047
2016-08-15,46.37297821044922
2016-08-16,46.443450927734375
2016-08-17,46.224185943603516
2016-08-18,46.185035705566406
2016-08-19,46.09107208251953
2016-08-22,46.19286346435547
2016-08-23,46.21635818481445
2016-08-24,46.130210876464844
2016-08-25,46.153717041015625
2016-08-26,46.21635818481445
2016-08-29,46.53741455078125
2016-08-30,46.70186233520508
2016-08-31,46.850650787353516
2016-09-01,46.52174758911133
2016-09-02,46.8741340637207
2016-09-06,46.55308151245117
2016-09-07,46.49042510986328
2016-09-08,46.23200988769531
2016-09-09,45.94226837158203
2016-09-12,46.19286346435547
2016-09-13,45.846431732177734
2016-09-14,45.72834014892578
2016-09-15,46.12987518310547
2016-09-16,45.58662796020508
2016-09-19,45.53937530517578
2016-09-20,45.53937530517578
2016-09-21,45.73621368408203
2016-09-22,46.44480514526367
2016-09-23,46.2401008605957
2016-09-26,45.862186431884766
2016-09-27,46.06688690185547
2016-09-28,46.84635543823242
2016-09-29,45.98028564453125
2016-09-30,46.720375061035156
2016-10-03,46.38969802856445
2016-10-04,46.51567077636719
2016-10-05,47.161285400390625
2016-10-06,47.20065689086914
2016-10-07,47.287269592285156
2016-10-10,47.5864372253418
2016-10-11,47.12978744506836
2016-10-12,47.5864372253418
2016-10-13,46.91720199584961
2016-10-14,47.12978744506836
2016-10-17,47.46834182739258
2016-10-18,47.62582015991211
2016-10-19,47.79902267456055
2016-10-20,47.295135498046875
2016-10-21,47.240020751953125
2016-10-24,47.49196243286133
2016-10-25,47.673057556152344
2016-10-26,48.113956451416016
2016-10-27,48.35802459716797
2016-10-28,48.24779510498047
2016-10-31,48.57848358154297
2016-11-01,47.77540969848633
2016-11-02,47.673057556152344
2016-11-03,45.783443450927734
2016-11-04,45.17720413208008
2016-11-07,46.67314147949219
2016-11-08,46.84635543823242
2016-11-09,47.97224426269531
2016-11-10,49.767356872558594
2016-11-11,49.85396194458008
2016-11-14,50.74363708496094
2016-11-15,50.86174774169922
2016-11-16,50.46809005737305
2016-11-17,50.570438385009766
2016-11-18,50.31848907470703
2016-11-21,50.326358795166016
2016-11-22,50.38935470581055
2016-11-23,50.649166107177734
2016-11-25,50.73577117919922
2016-11-28,49.84609603881836
2016-11-29,49.82247543334961
2016-11-30,49.86183547973633
2016-12-01,50.475948333740234
2016-12-02,50.19252014160156
2016-12-05,50.56257629394531
2016-12-06,50.799949645996094
2016-12-07,51.369667053222656
2016-12-08,52.08182144165039
2016-12-09,52.08973693847656
2016-12-12,51.92355728149414
2016-12-13,52.469547271728516
2016-12-14,52.23216247558594
2016-12-15,52.374595642089844
2016-12-16,52.461631774902344
2016-12-19,52.65153884887695
2016-12-20,52.69902038574219
2016-12-21,52.746490478515625
2016-12-22,52.406246185302734
2016-12-23,52.54867935180664
2016-12-27,52.77812957763672
2016-12-28,52.12928771972656
2016-12-29,51.82860565185547
2016-12-30,51.678260803222656
2017-01-03,51.52792739868164
2017-01-04,52.20051193237305
2017-01-05,51.90773391723633
2017-01-06,52.86518478393555
2017-01-09,52.52493667602539
2017-01-10,53.17378234863281
2017-01-11,52.97595977783203
2017-01-12,52.422054290771484
2017-01-13,52.50120162963867
2017-01-17,52.271724700927734
2017-01-18,52.41415786743164
2017-01-19,52.45370864868164
2017-01-20,52.65153884887695
2017-01-23,51.82069396972656
2017-01-24,51.82860565185547
2017-01-25,52.002689361572266
2017-01-26,52.24007797241211
2017-01-27,51.59913635253906
2017-01-30,51.34593963623047
2017-01-31,50.84743118286133
2017-02-01,50.8553352355957
2017-02-02,50.73664855957031
2017-02-03,51.385501861572266
2017-02-06,51.35383987426758
2017-02-07,51.33802032470703
2017-02-08,51.36176681518555
2017-02-09,51.686180114746094
2017-02-10,51.915645599365234
2017-02-13,52.33503723144531
2017-02-14,52.9284782409668
2017-02-15,48.14917755126953
2017-02-16,49.27279281616211
2017-02-17,49.454776763916016
2017-02-21,50.174835205078125
2017-02-22,50.50717544555664
2017-02-23,50.65751647949219
2017-02-24,50.34892654418945
2017-02-27,50.64169692993164
2017-02-28,50.5783805847168
2017-03-01,51.14020919799805
2017-03-02,50.56257247924805
2017-03-03,50.8157844543457
2017-03-06,50.467620849609375
2017-03-07,50.20649719238281
2017-03-08,50.198577880859375
2017-03-09,50.0165901184082
2017-03-10,49.9137077331543
2017-03-13,50.24775314331055
2017-03-14,50.0091552734375
2017-03-15,50.28750991821289
2017-03-16,50.03301239013672
2017-03-17,49.64331817626953
2017-03-20,49.603546142578125
2017-03-21,49.118408203125
2017-03-22,48.70484161376953
2017-03-23,48.78438186645508
2017-03-24,48.41854476928711
2017-03-27,48.45830154418945
2017-03-28,49.19795227050781
2017-03-29,49.1263542175293
2017-03-30,49.76261901855469
2017-03-31,49.65127182006836
2017-04-03,49.14227294921875
2017-04-04,49.45244598388672
2017-04-05,49.0070686340332
2017-04-06,49.182037353515625
2017-04-07,48.78438186645508
2017-04-10,48.895729064941406
2017-04-11,48.346961975097656
2017-04-12,47.85386657714844
2017-04-13,47.36076736450195
2017-04-17,47.66299057006836
2017-04-18,47.321006774902344
2017-04-19,46.90745544433594
2017-04-20,47.456207275390625
2017-04-21,47.02674102783203
2017-04-24,47.47212219238281
2017-04-25,47.77433776855469
2017-04-26,47.84591293334961
2017-04-27,48.633270263671875
2017-04-28,48.44239807128906
2017-05-01,48.999114990234375
2017-05-02,48.935489654541016
2017-05-03,48.94345474243164
2017-05-04,49.842132568359375
2017-05-05,49.87395095825195
2017-05-08,49.24565505981445
2017-05-09,49.1661262512207
2017-05-10,48.80824279785156
2017-05-11,49.14227294921875
2017-05-12,48.50602722167969
2017-05-15,49.1661262512207
2017-05-16,49.37291717529297
2017-05-17,48.9593620300293
2017-05-18,48.82413864135742
2017-05-19,48.67304229736328
2017-05-22,48.816200256347656
2017-05-23,49.44447708129883
2017-05-24,49.786468505859375
2017-05-25,50.20001983642578
2017-05-26,50.54201889038086
2017-05-30,50.97944259643555
2017-05-31,50.60564041137695
2017-06-01,50.820377349853516
2017-06-02,51.09077835083008
2017-06-05,50.76469802856445
2017-06-06,50.35115051269531
2017-06-07,50.23184585571289
2017-06-08,50.629493713378906
2017-06-09,51.043060302734375
2017-06-12,51.01110076904297
2017-06-13,51.338809967041016
2017-06-14,51.35478591918945
2017-06-15,51.003108978271484
2017-06-16,50.98711013793945
2017-06-19,51.1150016784668
2017-06-20,50.66739273071289
2017-06-21,50.53152084350586
2017-06-22,50.395633697509766
2017-06-23,50.371646881103516
2017-06-26,50.49954605102539
2017-06-27,50.68336868286133
2017-06-28,51.02709197998047
2017-06-29,50.755313873291016
2017-06-30,49.972007751464844
2017-07-03,50.587467193603516
2017-07-05,50.1798210144043
2017-07-06,50.41960525512695
2017-07-07,50.63542175292969
2017-07-10,50.411617279052734
2017-07-11,50.28373336791992
2017-07-12,50.50752258300781
2017-07-13,51.25886154174805
2017-07-14,51.242881774902344
2017-07-17,51.194942474365234
2017-07-18,51.05105209350586
2017-07-19,51.30683517456055
2017-07-20,51.338809967041016
2017-07-21,51.3148193359375
2017-07-24,51.57860565185547
2017-07-25,52.1860466003418
2017-07-26,52.10612869262695
2017-07-27,52.09013748168945
2017-07-28,52.170066833496094
2017-07-31,52.31393814086914
2017-08-01,52.33791732788086
2017-08-02,52.67362976074219
2017-08-03,52.80152130126953
2017-08-04,52.01819610595703
2017-08-07,51.93827819824219
2017-08-08,51.610565185546875
2017-08-09,51.16295623779297
2017-08-10,50.35565948486328
2017-08-11,50.075904846191406
2017-08-14,50.25975036621094
2017-08-15,50.37965393066406
2017-08-16,50.331687927246094
2017-08-17,49.2926025390625
2017-08-18,49.028839111328125
2017-08-21,48.988868713378906
2017-08-22,48.93292999267578
2017-08-23,48.5732307434082
2017-08-24,48.14161682128906
2017-08-25,48.58122634887695
2017-08-28,48.485321044921875
2017-08-29,48.125633239746094
2017-08-30,48.11762237548828
2017-08-31,48.34144973754883
2017-09-01,48.51728439331055
2017-09-05,47.67802047729492
2017-09-06,47.53415298461914
2017-09-07,46.57499313354492
2017-09-08,47.78193283081055
2017-09-11,48.5732307434082
2017-09-12,48.91694641113281
2017-09-13,48.54926300048828
2017-09-14,48.059104919433594
2017-09-15,47.90643310546875
2017-09-18,47.72161865234375
2017-09-19,47.80198287963867
2017-09-20,48.308189392089844
2017-09-21,48.613548278808594
2017-09-22,48.78227996826172
2017-09-25,49.023338317871094
2017-09-26,48.58943557739258
2017-09-27,49.216190338134766
2017-09-28,48.99119567871094
2017-09-29,49.32868194580078
2017-10-02,49.70634841918945
2017-10-03,49.52153396606445
2017-10-04,49.48135757446289
2017-10-05,49.802757263183594
2017-10-06,50.02774429321289
2017-10-09,49.642059326171875
2017-10-10,49.642059326171875
2017-10-11,49.690277099609375
2017-10-12,50.26078414916992
2017-10-13,50.75092315673828
2017-10-16,51.409820556640625
2017-10-17,51.12858581542969
2017-10-18,50.975914001464844
2017-10-19,52.28566360473633
2017-10-20,52.124969482421875
2017-10-23,52.19728469848633
2017-10-24,52.33388137817383
2017-10-25,52.30977249145508
2017-10-26,52.108890533447266
2017-10-27,51.86784362792969
2017-10-30,52.05264663696289
2017-10-31,51.916046142578125
2017-11-01,51.95622634887695
2017-11-02,52.21335220336914
2017-11-03,49.8188362121582
2017-11-06,50.21257400512695
2017-11-07,49.92329406738281
2017-11-08,49.55367660522461
2017-11-09,50.01168441772461
2017-11-10,49.86704635620117
2017-11-13,49.8188362121582
2017-11-14,49.38492965698242
2017-11-15,49.12779998779297
2017-11-16,48.25999069213867
2017-11-17,48.25999069213867
2017-11-20,47.96268081665039
2017-11-21,47.91446304321289
2017-11-22,47.59305191040039
2017-11-24,47.43236541748047
2017-11-27,47.21540451049805
2017-11-28,48.067142486572266
2017-11-29,48.45282745361328
2017-11-30,48.17963409423828
2017-12-01,48.1153450012207
2017-12-04,47.61716079711914
2017-12-05,47.83413314819336
2017-12-06,48.235877990722656
2017-12-07,48.10662841796875
2017-12-08,48.074317932128906
2017-12-11,48.300514221191406
2017-12-12,48.413604736328125
2017-12-13,47.638092041015625
2017-12-14,46.943336486816406
2017-12-15,47.977378845214844
2017-12-18,48.1308708190918
2017-12-19,48.292423248291016
2017-12-20,48.470157623291016
2017-12-21,48.534793853759766
2017-12-22,47.912742614746094
2017-12-26,48.009681701660156
2017-12-27,48.09854507446289
2017-12-28,48.470157623291016
2017-12-29,48.1308708190918
2018-01-02,48.066246032714844
2018-01-03,48.59940719604492
2018-01-04,48.79328918457031
2018-01-05,48.99525451660156
2018-01-08,48.672115325927734
2018-01-09,48.97909164428711
2018-01-10,49.27798843383789
2018-01-11,49.399169921875
2018-01-12,49.25375747680664
2018-01-16,49.32646560668945
2018-01-17,49.617279052734375
2018-01-18,49.706146240234375
2018-01-19,49.72230529785156
2018-01-22,49.27798843383789
2018-01-23,50.36049270629883
2018-01-24,51.96001434326172
2018-01-25,52.34777069091797
2018-01-26,52.25083541870117
2018-01-29,51.911537170410156
2018-01-30,51.17640686035156
2018-01-31,51.63686752319336
2018-02-01,51.838829040527344
2018-02-02,50.92597961425781
2018-02-05,48.97909164428711
2018-02-06,48.68019485473633
2018-02-07,48.84983444213867
2018-02-08,47.0806770324707
2018-02-09,48.64787673950195
2018-02-12,48.15510177612305
2018-02-13,48.009681701660156
2018-02-14,47.993534088134766
2018-02-15,47.848114013671875
2018-02-16,48.0420036315918
2018-02-20,48.50246810913086
2018-02-21,48.615570068359375
2018-02-22,48.43783950805664
2018-02-23,48.526702880859375
2018-02-26,47.67039108276367
2018-02-27,47.040279388427734
2018-02-28,46.32130813598633
2018-03-01,45.618499755859375
2018-03-02,45.65081024169922
2018-03-05,46.547508239746094
2018-03-06,46.878719329833984
2018-03-07,46.29707336425781
2018-03-08,45.45692443847656
2018-03-09,45.69927215576172
2018-03-12,45.73158264160156
2018-03-13,45.19034194946289
2018-03-14,44.62972640991211
2018-03-15,44.41035461425781
2018-03-16,44.11785888671875
2018-03-19,44.23974609375
2018-03-20,45.19846725463867
2018-03-21,45.36908721923828
2018-03-22,44.532230377197266
2018-03-23,43.394752502441406
2018-03-26,44.04473876953125
2018-03-27,43.695369720458984
2018-03-28,44.296607971191406
2018-03-29,44.215362548828125
2018-04-02,43.159122467041016
2018-04-03,43.65473937988281
2018-04-04,44.0528678894043
2018-04-05,44.320987701416016
2018-04-06,43.54911804199219
2018-04-09,43.30537796020508
2018-04-10,43.484127044677734
2018-04-11,43.35413360595703
2018-04-12,43.45974349975586
2018-04-13,43.54100036621094
2018-04-16,44.10160827636719
2018-04-17,44.085365295410156
2018-04-18,44.24785614013672
2018-04-19,44.832847595214844
2018-04-20,45.035972595214844
2018-04-23,44.832847595214844
2018-04-24,44.759727478027344
2018-04-25,45.011592864990234
2018-04-26,45.12534713745117
2018-04-27,45.70220184326172
2018-04-30,45.49909210205078
2018-05-01,45.75094985961914
2018-05-02,44.556602478027344
2018-05-03,42.20040512084961
2018-05-04,42.9316291809082
2018-05-07,43.28913497924805
2018-05-08,43.12662124633789
2018-05-09,42.91539001464844
2018-05-10,42.85850143432617
2018-05-11,42.93975830078125
2018-05-14,42.99663162231445
2018-05-15,43.24850845336914
2018-05-16,43.63848876953125
2018-05-17,44.5159797668457
2018-05-18,44.808475494384766
2018-05-21,44.92223358154297
2018-05-22,44.78409194946289
2018-05-23,43.98786163330078
2018-05-24,43.63848876953125
2018-05-25,43.30537796020508
2018-05-29,42.395408630371094
2018-05-30,43.11850357055664
2018-05-31,42.89101791381836
2018-06-01,43.29724884033203
2018-06-04,43.695369720458984
2018-06-05,43.7441291809082
2018-06-06,43.82537841796875
2018-06-07,43.768489837646484
2018-06-08,44.78409194946289
2018-06-11,44.79222869873047
2018-06-12,44.32911682128906
2018-06-13,44.70505905151367
2018-06-14,44.78678512573242
2018-06-15,45.12187194824219
2018-06-18,45.39973449707031
2018-06-19,45.3588752746582
2018-06-20,45.12187194824219
2018-06-21,44.33727264404297
2018-06-22,44.50890350341797
2018-06-25,44.312774658203125
2018-06-26,43.83872985839844
2018-06-27,43.21761703491211
2018-06-28,43.503662109375
2018-06-29,43.33203125
2018-07-02,43.60990905761719
2018-07-03,43.86326599121094
2018-07-05,44.06758117675781
2018-07-06,44.43535232543945
2018-07-09,45.40791320800781
2018-07-10,45.32618713378906
2018-07-11,44.590633392333984
2018-07-12,44.378150939941406
2018-07-13,44.32912063598633
2018-07-16,44.76225662231445
2018-07-17,44.71322250366211
2018-07-18,45.05649185180664
2018-07-19,44.0103645324707
2018-07-20,43.577213287353516
2018-07-23,43.64259719848633
2018-07-24,43.887779235839844
2018-07-25,43.781532287597656
2018-07-26,44.33727264404297
2018-07-27,44.42718505859375
2018-07-30,44.90119934082031
2018-07-31,45.12187194824219
2018-08-01,44.942073822021484
2018-08-02,45.08100128173828
2018-08-03,43.846920013427734
2018-08-06,43.6589469909668
2018-08-07,43.30751419067383
2018-08-08,42.85800552368164
2018-08-09,42.49840545654297
2018-08-10,42.67821502685547
2018-08-13,42.58012771606445
2018-08-14,42.76811218261719
2018-08-15,42.58012771606445
2018-08-16,42.87435531616211
2018-08-17,42.97243881225586
2018-08-20,43.446449279785156
2018-08-21,43.969505310058594
2018-08-22,43.42193603515625
2018-08-23,42.996952056884766
2018-08-24,43.56903839111328
2018-08-27,44.312774658203125
2018-08-28,44.16565704345703
2018-08-29,44.051246643066406
2018-08-30,43.83872985839844
2018-08-31,43.454627990722656
2018-09-04,43.618080139160156
2018-09-05,43.98585510253906
2018-09-06,44.051246643066406
2018-09-07,43.86326599121094
2018-09-10,43.08685302734375
2018-09-11,42.800811767578125
2018-09-12,42.75992965698242
2018-09-13,43.045982360839844
2018-09-14,43.786033630371094
2018-09-17,43.8271369934082
2018-09-18,44.36162567138672
2018-09-19,44.31228256225586
2018-09-20,44.66586685180664
2018-09-21,44.95365905761719
2018-09-24,44.93720626831055
2018-09-25,44.73986053466797
2018-09-26,44.443851470947266
2018-09-27,43.901145935058594
2018-09-28,43.777809143066406
2018-10-01,43.646240234375
2018-10-02,43.679141998291016
2018-10-03,43.8024787902832
2018-10-04,44.320518493652344
2018-10-05,44.073814392089844
2018-10-08,44.443851470947266
2018-10-09,44.25472640991211
2018-10-10,43.0788688659668
2018-10-11,41.228755950927734
2018-10-12,40.924522399902344
2018-10-15,40.33248519897461
2018-10-16,40.53804397583008
2018-10-17,40.801170349121094
2018-10-18,39.970672607421875
2018-10-19,38.81127166748047
2018-10-22,36.96937942504883
2018-10-23,36.32801055908203
2018-10-24,34.72458267211914
2018-10-25,34.847923278808594
2018-10-26,33.64739990234375
2018-10-29,32.816890716552734
2018-10-30,33.6802864074707
2018-10-31,33.9516487121582
2018-11-01,35.4564094543457
2018-11-02,35.58796691894531
2018-11-05,36.28690719604492
2018-11-06,36.92005920410156
2018-11-07,36.53357696533203
2018-11-08,36.38557434082031
2018-11-09,36.03200149536133
2018-11-12,34.92192077636719
2018-11-13,34.667022705078125
2018-11-14,34.486122131347656
2018-11-15,35.10282897949219
2018-11-16,35.30839157104492
2018-11-19,35.60441589355469
2018-11-20,35.40707015991211
2018-11-21,36.06488037109375
2018-11-23,35.6619758605957
2018-11-26,36.05665969848633
2018-11-27,35.7113151550293
2018-11-28,36.44313049316406
2018-11-29,35.71953201293945
2018-11-30,35.56330490112305
2018-12-03,35.50575637817383
2018-12-04,33.52406692504883
2018-12-06,32.40577697753906
2018-12-07,31.164140701293945
2018-12-10,30.843446731567383
2018-12-11,30.345849990844727
2018-12-12,31.24983024597168
2018-12-13,30.926395416259766
2018-12-14,31.09225845336914
2018-12-17,31.067378997802734
2018-12-18,31.15030860900879
2018-12-19,32.62656021118164
2018-12-20,31.639629364013672
2018-12-21,31.017621994018555
2018-12-24,30.959562301635742
2018-12-26,32.00454330444336
2018-12-27,32.61825942993164
2018-12-28,32.02941131591797
2018-12-31,32.68460464477539
2019-01-02,32.8587646484375
2019-01-03,32.137245178222656
2019-01-04,33.32321548461914
2019-01-07,33.513954162597656
2019-01-08,33.64664840698242
2019-01-09,34.135963439941406
2019-01-10,34.35159683227539
2019-01-11,34.550636291503906
2019-01-14,34.832618713378906
2019-01-15,35.20581817626953
2019-01-16,35.76978302001953
2019-01-17,35.90247344970703
2019-01-18,36.62400817871094
2019-01-22,35.96052932739258
2019-01-23,35.5126838684082
2019-01-24,35.61219024658203
2019-01-25,35.811256408691406
2019-01-28,35.5126838684082
2019-01-29,35.04823684692383
2019-01-30,35.50439453125
2019-01-31,35.852718353271484
2019-02-01,36.34202575683594
2019-02-04,36.491302490234375
2019-02-05,36.209346771240234
2019-02-06,36.201045989990234
2019-02-07,35.52097702026367
2019-02-08,35.20581817626953
2019-02-11,35.703433990478516
2019-02-12,36.35031509399414
2019-02-13,36.64059829711914
2019-02-14,33.331504821777344
2019-02-15,35.09800338745117
2019-02-19,35.65367889404297
2019-02-20,35.90247344970703
2019-02-21,35.67025375366211
2019-02-22,35.55415725708008
2019-02-25,36.35031509399414
2019-02-26,36.37520217895508
2019-02-27,36.051761627197266
2019-02-28,35.82782745361328
2019-03-01,35.852718353271484
2019-03-04,36.084922790527344
2019-03-05,35.80295181274414
2019-03-06,35.2473030090332
2019-03-07,34.675045013427734
2019-03-08,34.998477935791016
2019-03-11,35.5126838684082
2019-03-12,35.703433990478516
2019-03-13,36.31715774536133
2019-03-14,36.55107879638672
2019-03-15,36.79336166381836
