Date,COP
2015-10-29,53.619998931884766
2015-10-30,53.349998474121094
2015-11-02,54.939998626708984
2015-11-03,56.72999954223633
2015-11-04,56.34000015258789
2015-11-05,56.279998779296875
2015-11-06,55.77000045776367
2015-11-09,54.63999938964844
2015-11-10,54.650001525878906
2015-11-11,53.439998626708984
2015-11-12,51.970001220703125
2015-11-13,51.83000183105469
2015-11-16,54.369998931884766
2015-11-17,53.900001525878906
2015-11-18,54.47999954223633
2015-11-19,53.560001373291016
2015-11-20,52.93000030517578
2015-11-23,53.279998779296875
2015-11-24,55.31999969482422
2015-11-25,54.380001068115234
2015-11-27,53.47999954223633
2015-11-30,54.04999923706055
2015-12-01,54.61000061035156
2015-12-02,52.54999923706055
2015-12-03,51.61000061035156
2015-12-04,51.189998626708984
2015-12-07,48.9900016784668
2015-12-08,48.29999923706055
2015-12-09,48.470001220703125
2015-12-10,49.220001220703125
2015-12-11,48.130001068115234
2015-12-14,49.529998779296875
2015-12-15,50.560001373291016
2015-12-16,49.349998474121094
2015-12-17,47.279998779296875
2015-12-18,45.93000030517578
2015-12-21,45.099998474121094
2015-12-22,46.279998779296875
2015-12-23,49.029998779296875
2015-12-24,48.59000015258789
2015-12-28,47.189998626708984
2015-12-29,47.77000045776367
2015-12-30,46.599998474121094
2015-12-31,46.689998626708984
2016-01-04,46.880001068115234
2016-01-05,47.400001525878906
2016-01-06,45.349998474121094
2016-01-07,44.060001373291016
2016-01-08,43.290000915527344
2016-01-11,41.119998931884766
2016-01-12,40.25
2016-01-13,39.0
2016-01-14,41.25
2016-01-15,39.36000061035156
2016-01-19,36.400001525878906
2016-01-20,34.75
2016-01-21,36.90999984741211
2016-01-22,37.66999816894531
2016-01-25,34.20000076293945
2016-01-26,35.349998474121094
2016-01-27,36.209999084472656
2016-01-28,38.02000045776367
2016-01-29,39.08000183105469
2016-02-01,38.599998474121094
2016-02-02,36.59000015258789
2016-02-03,38.630001068115234
2016-02-04,35.31999969482422
2016-02-05,32.900001525878906
2016-02-08,34.43000030517578
2016-02-09,33.58000183105469
2016-02-10,32.34000015258789
2016-02-11,31.8799991607666
2016-02-12,32.900001525878906
2016-02-16,32.7599983215332
2016-02-17,33.90999984741211
2016-02-18,33.70000076293945
2016-02-19,32.869998931884766
2016-02-22,34.45000076293945
2016-02-23,32.91999816894531
2016-02-24,32.959999084472656
2016-02-25,33.060001373291016
2016-02-26,34.119998931884766
2016-02-29,33.83000183105469
2016-03-01,34.459999084472656
2016-03-02,36.4900016784668
2016-03-03,38.560001373291016
2016-03-04,41.119998931884766
2016-03-07,41.400001525878906
2016-03-08,38.619998931884766
2016-03-09,39.04999923706055
2016-03-10,39.029998779296875
2016-03-11,40.52000045776367
2016-03-14,40.0099983215332
2016-03-15,39.83000183105469
2016-03-16,41.869998931884766
2016-03-17,43.0099983215332
2016-03-18,43.02000045776367
2016-03-21,42.58000183105469
2016-03-22,41.91999816894531
2016-03-23,39.849998474121094
2016-03-24,40.040000915527344
2016-03-28,39.68000030517578
2016-03-29,39.619998931884766
2016-03-30,40.08000183105469
2016-03-31,40.27000045776367
2016-04-01,39.779998779296875
2016-04-04,39.099998474121094
2016-04-05,39.040000915527344
2016-04-06,40.75
2016-04-07,40.310001373291016
2016-04-08,41.22999954223633
2016-04-11,41.189998626708984
2016-04-12,43.470001220703125
2016-04-13,43.58000183105469
2016-04-14,44.220001220703125
2016-04-15,43.70000076293945
2016-04-18,45.0
2016-04-19,47.060001373291016
2016-04-20,47.08000183105469
2016-04-21,46.22999954223633
2016-04-22,47.619998931884766
2016-04-25,46.27000045776367
2016-04-26,48.08000183105469
2016-04-27,48.11000061035156
2016-04-28,47.66999816894531
2016-04-29,47.790000915527344
2016-05-02,46.849998474121094
2016-05-03,45.08000183105469
2016-05-04,43.40999984741211
2016-05-05,43.209999084472656
2016-05-06,42.7599983215332
2016-05-09,41.650001525878906
2016-05-10,42.869998931884766
2016-05-11,43.68000030517578
2016-05-12,43.72999954223633
2016-05-13,43.02000045776367
2016-05-16,44.08000183105469
2016-05-17,43.779998779296875
2016-05-18,43.34000015258789
2016-05-19,43.36000061035156
2016-05-20,43.58000183105469
2016-05-23,43.59000015258789
2016-05-24,43.459999084472656
2016-05-25,44.900001525878906
2016-05-26,44.72999954223633
2016-05-27,44.33000183105469
2016-05-31,43.790000915527344
2016-06-01,44.060001373291016
2016-06-02,44.380001068115234
2016-06-03,44.18000030517578
2016-06-06,45.52000045776367
2016-06-07,47.540000915527344
2016-06-08,47.4900016784668
2016-06-09,46.56999969482422
2016-06-10,44.5099983215332
2016-06-13,43.880001068115234
2016-06-14,44.31999969482422
2016-06-15,43.709999084472656
2016-06-16,43.15999984741211
2016-06-17,44.150001525878906
2016-06-20,44.689998626708984
2016-06-21,44.79999923706055
2016-06-22,43.9900016784668
2016-06-23,45.630001068115234
2016-06-24,43.16999816894531
2016-06-27,40.779998779296875
2016-06-28,41.95000076293945
2016-06-29,43.90999984741211
2016-06-30,43.599998474121094
2016-07-01,43.5099983215332
2016-07-05,41.70000076293945
2016-07-06,41.900001525878906
2016-07-07,41.5099983215332
2016-07-08,42.29999923706055
2016-07-11,42.45000076293945
2016-07-12,43.79999923706055
2016-07-13,42.869998931884766
2016-07-14,43.02000045776367
2016-07-15,42.939998626708984
2016-07-18,42.709999084472656
2016-07-19,41.90999984741211
2016-07-20,42.029998779296875
2016-07-21,41.040000915527344
2016-07-22,40.7599983215332
2016-07-25,40.2400016784668
2016-07-26,40.790000915527344
2016-07-27,40.06999969482422
2016-07-28,40.2599983215332
2016-07-29,40.81999969482422
2016-08-01,39.61000061035156
2016-08-02,39.790000915527344
2016-08-03,40.310001373291016
2016-08-04,40.099998474121094
2016-08-05,40.599998474121094
2016-08-08,41.560001373291016
2016-08-09,41.2400016784668
2016-08-10,40.599998474121094
2016-08-11,41.38999938964844
2016-08-12,41.369998931884766
2016-08-15,42.18000030517578
2016-08-16,42.86000061035156
2016-08-17,43.20000076293945
2016-08-18,43.59000015258789
2016-08-19,43.31999969482422
2016-08-22,42.630001068115234
2016-08-23,43.220001220703125
2016-08-24,42.959999084472656
2016-08-25,42.779998779296875
2016-08-26,42.29999923706055
2016-08-29,42.349998474121094
2016-08-30,42.22999954223633
2016-08-31,41.04999923706055
2016-09-01,40.599998474121094
2016-09-02,40.91999816894531
2016-09-06,41.0
2016-09-07,41.47999954223633
2016-09-08,43.279998779296875
2016-09-09,42.25
2016-09-12,42.66999816894531
2016-09-13,41.0099983215332
2016-09-14,39.9900016784668
2016-09-15,40.029998779296875
2016-09-16,39.869998931884766
2016-09-19,39.279998779296875
2016-09-20,39.0099983215332
2016-09-21,40.060001373291016
2016-09-22,41.02000045776367
2016-09-23,39.939998626708984
2016-09-26,40.02000045776367
2016-09-27,39.43000030517578
2016-09-28,42.18000030517578
2016-09-29,43.65999984741211
2016-09-30,43.470001220703125
2016-10-03,43.43000030517578
2016-10-04,42.869998931884766
2016-10-05,43.90999984741211
2016-10-06,44.52000045776367
2016-10-07,44.220001220703125
2016-10-10,44.38999938964844
2016-10-11,43.33000183105469
2016-10-12,43.470001220703125
2016-10-13,42.150001525878906
2016-10-14,41.66999816894531
2016-10-17,41.099998474121094
2016-10-18,40.650001525878906
2016-10-19,41.720001220703125
2016-10-20,41.4900016784668
2016-10-21,41.540000915527344
2016-10-24,42.2400016784668
2016-10-25,41.810001373291016
2016-10-26,41.79999923706055
2016-10-27,44.0
2016-10-28,44.970001220703125
2016-10-31,43.45000076293945
2016-11-01,43.540000915527344
2016-11-02,43.22999954223633
2016-11-03,43.599998474121094
2016-11-04,42.7599983215332
2016-11-07,43.91999816894531
2016-11-08,44.33000183105469
2016-11-09,45.72999954223633
2016-11-10,44.779998779296875
2016-11-11,43.939998626708984
2016-11-14,44.130001068115234
2016-11-15,45.279998779296875
2016-11-16,44.380001068115234
2016-11-17,43.61000061035156
2016-11-18,44.7599983215332
2016-11-21,46.36000061035156
2016-11-22,46.06999969482422
2016-11-23,46.29999923706055
2016-11-25,45.75
2016-11-28,45.5
2016-11-29,44.22999954223633
2016-11-30,48.52000045776367
2016-12-01,48.220001220703125
2016-12-02,48.119998931884766
2016-12-05,48.880001068115234
2016-12-06,49.900001525878906
2016-12-07,49.900001525878906
2016-12-08,49.779998779296875
2016-12-09,50.77000045776367
2016-12-12,51.380001068115234
2016-12-13,52.63999938964844
2016-12-14,51.4900016784668
2016-12-15,51.7400016784668
2016-12-16,51.939998626708984
2016-12-19,51.97999954223633
2016-12-20,51.54999923706055
2016-12-21,51.47999954223633
2016-12-22,51.540000915527344
2016-12-23,51.369998931884766
2016-12-27,51.599998474121094
2016-12-28,50.77000045776367
2016-12-29,50.540000915527344
2016-12-30,50.13999938964844
2017-01-03,50.61000061035156
2017-01-04,51.08000183105469
2017-01-05,50.93000030517578
2017-01-06,50.7400016784668
2017-01-09,49.65999984741211
2017-01-10,49.65999984741211
2017-01-11,51.220001220703125
2017-01-12,50.150001525878906
2017-01-13,50.59000015258789
2017-01-17,50.150001525878906
2017-01-18,50.27000045776367
2017-01-19,49.86000061035156
2017-01-20,50.72999954223633
2017-01-23,49.939998626708984
2017-01-24,50.27000045776367
2017-01-25,50.689998626708984
2017-01-26,50.630001068115234
2017-01-27,49.43000030517578
2017-01-30,47.47999954223633
2017-01-31,48.7599983215332
2017-02-01,48.5
2017-02-02,48.689998626708984
2017-02-03,50.43000030517578
2017-02-06,50.09000015258789
2017-02-07,49.41999816894531
2017-02-08,49.599998474121094
2017-02-09,49.810001373291016
2017-02-10,50.13999938964844
2017-02-13,49.70000076293945
2017-02-14,50.13999938964844
2017-02-15,49.36000061035156
2017-02-16,48.34000015258789
2017-02-17,47.5099983215332
2017-02-21,48.130001068115234
2017-02-22,47.099998474121094
2017-02-23,47.29999923706055
2017-02-24,47.040000915527344
2017-02-27,47.36000061035156
2017-02-28,47.56999969482422
2017-03-01,49.04999923706055
2017-03-02,48.209999084472656
2017-03-03,47.81999969482422
2017-03-06,48.31999969482422
2017-03-07,47.720001220703125
2017-03-08,45.90999984741211
2017-03-09,46.47999954223633
2017-03-10,45.66999816894531
2017-03-13,45.84000015258789
2017-03-14,44.939998626708984
2017-03-15,45.84000015258789
2017-03-16,45.84000015258789
2017-03-17,45.689998626708984
2017-03-20,45.86000061035156
2017-03-21,45.18000030517578
2017-03-22,44.650001525878906
2017-03-23,44.47999954223633
2017-03-24,44.099998474121094
2017-03-27,44.290000915527344
2017-03-28,45.380001068115234
2017-03-29,45.95000076293945
2017-03-30,50.0
2017-03-31,49.869998931884766
2017-04-03,49.45000076293945
2017-04-04,49.72999954223633
2017-04-05,49.11000061035156
2017-04-06,49.810001373291016
2017-04-07,49.540000915527344
2017-04-10,50.150001525878906
2017-04-11,50.150001525878906
2017-04-12,49.439998626708984
2017-04-13,48.619998931884766
2017-04-17,48.95000076293945
2017-04-18,48.689998626708984
2017-04-19,48.0
2017-04-20,47.95000076293945
2017-04-21,47.7400016784668
2017-04-24,47.90999984741211
2017-04-25,48.790000915527344
2017-04-26,48.34000015258789
2017-04-27,47.86000061035156
2017-04-28,47.90999984741211
2017-05-01,47.47999954223633
2017-05-02,46.70000076293945
2017-05-03,47.08000183105469
2017-05-04,45.91999816894531
2017-05-05,46.77000045776367
2017-05-08,47.130001068115234
2017-05-09,46.27000045776367
2017-05-10,47.61000061035156
2017-05-11,47.41999816894531
2017-05-12,46.970001220703125
2017-05-15,47.439998626708984
2017-05-16,47.130001068115234
2017-05-17,46.40999984741211
2017-05-18,46.41999816894531
2017-05-19,47.47999954223633
2017-05-22,46.93000030517578
2017-05-23,46.7599983215332
2017-05-24,46.66999816894531
2017-05-25,45.04999923706055
2017-05-26,45.349998474121094
2017-05-30,44.790000915527344
2017-05-31,44.689998626708984
2017-06-01,44.86000061035156
2017-06-02,44.2599983215332
2017-06-05,44.02000045776367
2017-06-06,44.47999954223633
2017-06-07,43.560001373291016
2017-06-08,43.06999969482422
2017-06-09,44.81999969482422
2017-06-12,45.720001220703125
2017-06-13,46.43000030517578
2017-06-14,45.41999816894531
2017-06-15,45.38999938964844
2017-06-16,46.529998779296875
2017-06-19,46.36000061035156
2017-06-20,45.81999969482422
2017-06-21,44.95000076293945
2017-06-22,44.810001373291016
2017-06-23,44.83000183105469
2017-06-26,44.22999954223633
2017-06-27,43.970001220703125
2017-06-28,43.959999084472656
2017-06-29,44.08000183105469
2017-06-30,43.959999084472656
2017-07-03,45.65999984741211
2017-07-05,44.15999984741211
2017-07-06,43.310001373291016
2017-07-07,43.0
2017-07-10,43.2400016784668
2017-07-11,43.349998474121094
2017-07-12,43.2400016784668
2017-07-13,43.25
2017-07-14,43.45000076293945
2017-07-17,43.189998626708984
2017-07-18,43.06999969482422
2017-07-19,43.65999984741211
2017-07-20,43.22999954223633
2017-07-21,42.650001525878906
2017-07-24,42.61000061035156
2017-07-25,43.650001525878906
2017-07-26,43.70000076293945
2017-07-27,44.65999984741211
2017-07-28,45.2599983215332
2017-07-31,45.369998931884766
2017-08-01,44.75
2017-08-02,45.61000061035156
2017-08-03,44.90999984741211
2017-08-04,45.560001373291016
2017-08-07,45.16999816894531
2017-08-08,45.630001068115234
2017-08-09,45.650001525878906
2017-08-10,44.970001220703125
2017-08-11,44.790000915527344
2017-08-14,44.540000915527344
2017-08-15,44.5
2017-08-16,43.689998626708984
2017-08-17,43.0
2017-08-18,43.11000061035156
2017-08-21,42.5
2017-08-22,43.189998626708984
2017-08-23,43.689998626708984
2017-08-24,43.29999923706055
2017-08-25,43.58000183105469
2017-08-28,43.04999923706055
2017-08-29,42.849998474121094
2017-08-30,43.40999984741211
2017-08-31,43.65999984741211
2017-09-01,44.2400016784668
2017-09-05,44.38999938964844
2017-09-06,45.060001373291016
2017-09-07,45.11000061035156
2017-09-08,44.470001220703125
2017-09-11,44.93000030517578
2017-09-12,44.93000030517578
2017-09-13,45.560001373291016
2017-09-14,45.83000183105469
2017-09-15,46.5099983215332
2017-09-18,47.09000015258789
2017-09-19,47.54999923706055
2017-09-20,48.33000183105469
2017-09-21,48.689998626708984
2017-09-22,49.08000183105469
2017-09-25,49.97999954223633
2017-09-26,49.66999816894531
2017-09-27,50.220001220703125
2017-09-28,50.0
2017-09-29,50.04999923706055
2017-10-02,50.310001373291016
2017-10-03,49.2400016784668
2017-10-04,49.310001373291016
2017-10-05,49.70000076293945
2017-10-06,48.86000061035156
2017-10-09,48.90999984741211
2017-10-10,49.189998626708984
2017-10-11,49.599998474121094
2017-10-12,49.810001373291016
2017-10-13,49.400001525878906
2017-10-16,49.720001220703125
2017-10-17,49.720001220703125
2017-10-18,49.709999084472656
2017-10-19,49.709999084472656
2017-10-20,50.25
2017-10-23,50.2599983215332
2017-10-24,50.9900016784668
2017-10-25,49.959999084472656
2017-10-26,51.459999084472656
2017-10-27,51.209999084472656
2017-10-30,51.38999938964844
2017-10-31,51.150001525878906
2017-11-01,52.099998474121094
2017-11-02,52.47999954223633
2017-11-03,52.959999084472656
2017-11-06,53.66999816894531
2017-11-07,53.47999954223633
2017-11-08,53.52000045776367
2017-11-09,53.529998779296875
2017-11-10,52.9900016784668
2017-11-13,52.56999969482422
2017-11-14,51.22999954223633
2017-11-15,50.4900016784668
2017-11-16,50.220001220703125
2017-11-17,50.130001068115234
2017-11-20,50.08000183105469
2017-11-21,50.0099983215332
2017-11-22,50.220001220703125
2017-11-24,50.470001220703125
2017-11-27,49.15999984741211
2017-11-28,50.130001068115234
2017-11-29,50.72999954223633
2017-11-30,50.880001068115234
2017-12-01,51.7400016784668
2017-12-04,51.290000915527344
2017-12-05,51.22999954223633
2017-12-06,50.380001068115234
2017-12-07,50.540000915527344
2017-12-08,51.56999969482422
2017-12-11,51.689998626708984
2017-12-12,51.959999084472656
2017-12-13,51.68000030517578
2017-12-14,52.310001373291016
2017-12-15,52.16999816894531
2017-12-18,52.34000015258789
2017-12-19,52.68000030517578
2017-12-20,54.25
2017-12-21,55.95000076293945
2017-12-22,55.5
2017-12-26,56.22999954223633
2017-12-27,55.59000015258789
2017-12-28,55.18000030517578
2017-12-29,54.88999938964844
2018-01-02,55.31999969482422
2018-01-03,56.34000015258789
2018-01-04,56.9900016784668
2018-01-05,56.880001068115234
2018-01-08,57.459999084472656
2018-01-09,57.93000030517578
2018-01-10,57.650001525878906
2018-01-11,59.18000030517578
2018-01-12,60.04999923706055
2018-01-16,58.84000015258789
2018-01-17,59.86000061035156
2018-01-18,59.7599983215332
2018-01-19,59.75
2018-01-22,60.66999816894531
2018-01-23,60.470001220703125
2018-01-24,60.4900016784668
2018-01-25,59.47999954223633
2018-01-26,60.38999938964844
2018-01-29,59.65999984741211
2018-01-30,58.459999084472656
2018-01-31,58.810001373291016
2018-02-01,59.349998474121094
2018-02-02,57.720001220703125
2018-02-05,55.939998626708984
2018-02-06,55.939998626708984
2018-02-07,55.630001068115234
2018-02-08,53.2400016784668
2018-02-09,52.02000045776367
2018-02-12,53.40999984741211
2018-02-13,53.31999969482422
2018-02-14,55.5099983215332
2018-02-15,54.540000915527344
2018-02-16,54.650001525878906
2018-02-20,54.84000015258789
2018-02-21,53.75
2018-02-22,54.90999984741211
2018-02-23,57.04999923706055
2018-02-26,56.59000015258789
2018-02-27,55.83000183105469
2018-02-28,54.310001373291016
2018-03-01,53.880001068115234
2018-03-02,54.060001373291016
2018-03-05,53.9900016784668
2018-03-06,54.060001373291016
2018-03-07,54.06999969482422
2018-03-08,53.56999969482422
2018-03-09,55.060001373291016
2018-03-12,54.7400016784668
2018-03-13,53.959999084472656
2018-03-14,53.959999084472656
2018-03-15,54.029998779296875
2018-03-16,54.93000030517578
2018-03-19,53.56999969482422
2018-03-20,54.70000076293945
2018-03-21,57.040000915527344
2018-03-22,56.5
2018-03-23,57.7400016784668
2018-03-26,59.08000183105469
2018-03-27,59.13999938964844
2018-03-28,58.72999954223633
2018-03-29,59.290000915527344
2018-04-02,58.09000015258789
2018-04-03,60.029998779296875
2018-04-04,59.560001373291016
2018-04-05,60.459999084472656
2018-04-06,59.2599983215332
2018-04-09,60.619998931884766
2018-04-10,62.34000015258789
2018-04-11,63.22999954223633
2018-04-12,63.2400016784668
2018-04-13,64.9000015258789
2018-04-16,65.7300033569336
2018-04-17,66.51000213623047
2018-04-18,66.41999816894531
2018-04-19,66.30999755859375
2018-04-20,65.79000091552734
2018-04-23,65.4800033569336
2018-04-24,65.30999755859375
2018-04-25,65.05999755859375
2018-04-26,66.97000122070312
2018-04-27,64.94999694824219
2018-04-30,65.5
2018-05-01,65.70999908447266
2018-05-02,65.44999694824219
2018-05-03,65.98999786376953
2018-05-04,66.86000061035156
2018-05-07,66.7699966430664
2018-05-08,67.73999786376953
2018-05-09,68.69999694824219
2018-05-10,69.33999633789062
2018-05-11,69.44000244140625
2018-05-14,69.58999633789062
2018-05-15,70.08999633789062
2018-05-16,69.8499984741211
2018-05-17,70.66000366210938
2018-05-18,69.55000305175781
2018-05-21,70.66000366210938
2018-05-22,70.12999725341797
2018-05-23,69.12000274658203
2018-05-24,68.44999694824219
2018-05-25,65.47000122070312
2018-05-29,65.70999908447266
2018-05-30,68.05000305175781
2018-05-31,67.38999938964844
2018-06-01,68.29000091552734
2018-06-04,67.9000015258789
2018-06-05,67.55999755859375
2018-06-06,67.87999725341797
2018-06-07,69.4800033569336
2018-06-08,69.43000030517578
2018-06-11,70.48999786376953
2018-06-12,69.43000030517578
2018-06-13,69.62000274658203
2018-06-14,68.12999725341797
2018-06-15,65.36000061035156
2018-06-18,66.5999984741211
2018-06-19,66.26000213623047
2018-06-20,67.47000122070312
2018-06-21,65.11000061035156
2018-06-22,67.77999877929688
2018-06-25,66.13999938964844
2018-06-26,67.33999633789062
2018-06-27,68.73999786376953
2018-06-28,68.41000366210938
2018-06-29,69.62000274658203
2018-07-02,68.58999633789062
2018-07-03,69.55999755859375
2018-07-05,68.93000030517578
2018-07-06,69.6500015258789
2018-07-09,71.0
2018-07-10,71.73999786376953
2018-07-11,70.05000305175781
2018-07-12,71.44999694824219
2018-07-13,72.0
2018-07-16,70.58000183105469
2018-07-17,70.27999877929688
2018-07-18,70.3499984741211
2018-07-19,69.69000244140625
2018-07-20,70.01000213623047
2018-07-23,69.9800033569336
2018-07-24,70.8499984741211
2018-07-25,71.51000213623047
2018-07-26,71.80000305175781
2018-07-27,71.44999694824219
2018-07-30,72.2699966430664
2018-07-31,72.16999816894531
2018-08-01,71.80999755859375
2018-08-02,71.55999755859375
2018-08-03,71.29000091552734
2018-08-06,71.7300033569336
2018-08-07,72.9000015258789
2018-08-08,71.38999938964844
2018-08-09,71.75
2018-08-10,71.94000244140625
2018-08-13,71.06999969482422
2018-08-14,72.1500015258789
2018-08-15,67.81999969482422
2018-08-16,69.41000366210938
2018-08-17,69.7699966430664
2018-08-20,70.5199966430664
2018-08-21,70.88999938964844
2018-08-22,72.0
2018-08-23,72.05000305175781
2018-08-24,72.61000061035156
2018-08-27,72.83999633789062
2018-08-28,72.05000305175781
2018-08-29,73.54000091552734
2018-08-30,73.55999755859375
2018-08-31,73.43000030517578
2018-09-04,73.11000061035156
2018-09-05,73.0
2018-09-06,70.54000091552734
2018-09-07,70.22000122070312
2018-09-10,71.1500015258789
2018-09-11,71.47000122070312
2018-09-12,71.97000122070312
2018-09-13,72.55000305175781
2018-09-14,73.5
2018-09-17,74.23999786376953
2018-09-18,75.04000091552734
2018-09-19,75.52999877929688
2018-09-20,75.36000061035156
2018-09-21,76.27999877929688
2018-09-24,77.05999755859375
2018-09-25,78.11000061035156
2018-09-26,77.27999877929688
2018-09-27,77.5199966430664
2018-09-28,77.4000015258789
2018-10-01,79.88999938964844
2018-10-02,78.27999877929688
2018-10-03,78.56999969482422
2018-10-04,78.27999877929688
2018-10-05,78.38999938964844
2018-10-08,78.27999877929688
2018-10-09,79.4000015258789
2018-10-10,75.08999633789062
2018-10-11,72.79000091552734
2018-10-12,73.83000183105469
2018-10-15,73.2699966430664
2018-10-16,73.80000305175781
2018-10-17,72.4800033569336
2018-10-18,72.58999633789062
2018-10-19,72.48999786376953
2018-10-22,72.05000305175781
2018-10-23,69.22000122070312
2018-10-24,65.69000244140625
2018-10-25,68.0199966430664
2018-10-26,68.4800033569336
2018-10-29,67.3499984741211
2018-10-30,69.5199966430664
2018-10-31,69.9000015258789
2018-11-01,69.58000183105469
2018-11-02,67.83999633789062
2018-11-05,69.02999877929688
2018-11-06,69.5
2018-11-07,70.02999877929688
2018-11-08,66.91000366210938
2018-11-09,66.7300033569336
2018-11-12,65.13999938964844
2018-11-13,63.720001220703125
2018-11-14,64.12000274658203
2018-11-15,65.20999908447266
2018-11-16,66.12000274658203
2018-11-19,66.44000244140625
2018-11-20,63.9900016784668
2018-11-21,65.4800033569336
2018-11-23,63.79999923706055
2018-11-26,64.69999694824219
2018-11-27,65.27999877929688
2018-11-28,66.3499984741211
2018-11-29,66.87000274658203
2018-11-30,66.18000030517578
2018-12-03,69.11000061035156
2018-12-04,66.91999816894531
2018-12-06,66.61000061035156
2018-12-07,65.91000366210938
2018-12-10,65.19999694824219
2018-12-11,65.44000244140625
2018-12-12,65.2699966430664
2018-12-13,66.12999725341797
2018-12-14,64.55000305175781
2018-12-17,63.119998931884766
2018-12-18,61.90999984741211
2018-12-19,61.279998779296875
2018-12-20,60.0
2018-12-21,59.79999923706055
2018-12-24,57.0099983215332
2018-12-26,61.5
2018-12-27,62.22999954223633
2018-12-28,61.66999816894531
2018-12-31,62.349998474121094
2019-01-02,63.380001068115234
2019-01-03,62.18000030517578
2019-01-04,63.75
2019-01-07,63.470001220703125
2019-01-08,64.31999969482422
2019-01-09,66.44999694824219
2019-01-10,67.94000244140625
2019-01-11,66.38999938964844
2019-01-14,65.61000061035156
2019-01-15,66.02999877929688
2019-01-16,65.66000366210938
2019-01-17,67.05999755859375
2019-01-18,67.9000015258789
2019-01-22,65.75
2019-01-23,65.86000061035156
2019-01-24,66.12000274658203
2019-01-25,66.98999786376953
2019-01-28,65.3499984741211
2019-01-29,65.30000305175781
2019-01-30,65.69000244140625
2019-01-31,67.69000244140625
2019-02-01,68.68000030517578
2019-02-04,69.93000030517578
2019-02-05,69.26000213623047
2019-02-06,69.11000061035156
2019-02-07,67.4800033569336
2019-02-08,66.26000213623047
2019-02-11,66.73999786376953
2019-02-12,67.44999694824219
2019-02-13,67.77999877929688
2019-02-14,69.0999984741211
2019-02-15,70.18000030517578
2019-02-19,69.48999786376953
2019-02-20,70.6500015258789
2019-02-21,70.23999786376953
2019-02-22,69.97000122070312
2019-02-25,69.25
2019-02-26,68.91999816894531
2019-02-27,69.22000122070312
2019-02-28,67.8499984741211
2019-03-01,68.93000030517578
2019-03-04,69.9000015258789
2019-03-05,69.01000213623047
2019-03-06,68.29000091552734
2019-03-07,67.94999694824219
2019-03-08,65.43000030517578
2019-03-11,65.87000274658203
2019-03-12,65.62999725341797
2019-03-13,67.3499984741211
2019-03-14,67.0199966430664
2019-03-15,67.58999633789062
2019-03-18,67.61000061035156
2019-03-19,67.3499984741211
2019-03-20,67.54000091552734
2019-03-21,68.13999938964844
2019-03-22,66.06999969482422
2019-03-25,67.06999969482422
2019-03-26,68.55999755859375
2019-03-27,67.91000366210938
2019-03-28,67.37999725341797
2019-03-29,66.73999786376953
2019-04-01,67.69000244140625
