Date,AAP
2020-08-18,143.5924072265625
2020-08-19,141.79368591308594
2020-08-20,138.82217407226562
2020-08-21,137.64947509765625
2020-08-24,138.55763244628906
2020-08-25,137.60537719726562
2020-08-26,137.97569274902344
2020-08-27,136.42384338378906
2020-08-28,136.4679412841797
2020-08-31,137.82583618164062
2020-09-01,137.89634704589844
2020-09-02,139.40415954589844
2020-09-03,136.82945251464844
2020-09-04,135.5685577392578
2020-09-08,133.78744506835938
2020-09-09,136.0976104736328
2020-09-10,135.40101623535156
2020-09-11,136.30921936035156
2020-09-14,138.70758056640625
2020-09-15,138.32843017578125
2020-09-16,136.35330200195312
2020-09-17,136.6800537109375
2020-09-18,135.9028778076172
2020-09-21,131.0895233154297
2020-09-22,132.57330322265625
2020-09-23,129.3408966064453
2020-09-24,129.57054138183594
2020-09-25,131.95506286621094
2020-09-28,135.47012329101562
2020-09-29,133.9864044189453
2020-09-30,135.56724548339844
2020-10-01,136.75955200195312
2020-10-02,137.33360290527344
2020-10-05,137.65155029296875
2020-10-06,137.03334045410156
2020-10-07,138.49057006835938
2020-10-08,139.2412872314453
2020-10-09,137.17465209960938
2020-10-12,137.9960174560547
2020-10-13,138.99398803710938
2020-10-14,138.28749084472656
2020-10-15,139.1176300048828
2020-10-16,136.88320922851562
2020-10-19,135.3464813232422
2020-10-20,135.1433563232422
2020-10-21,136.344482421875
2020-10-22,135.06382751464844
2020-10-23,136.64476013183594
2020-10-26,133.54483032226562
2020-10-27,132.83827209472656
2020-10-28,129.27906799316406
2020-10-29,128.94346618652344
2020-10-30,130.07391357421875
2020-11-02,133.69493103027344
2020-11-03,139.03814697265625
2020-11-04,137.36009216308594
2020-11-05,138.15496826171875
2020-11-06,138.1107940673828
2020-11-09,138.33163452148438
2020-11-10,137.262939453125
2020-11-11,138.2344512939453
2020-11-12,135.17872619628906
2020-11-13,136.0088653564453
2020-11-16,133.4123077392578
2020-11-17,131.85797119140625
2020-11-18,130.7981414794922
2020-11-19,129.01412963867188
2020-11-20,127.46856689453125
2020-11-23,128.55487060546875
2020-11-24,132.32603454589844
2020-11-25,131.9462432861328
2020-11-27,132.41433715820312
2020-11-30,130.4448699951172
2020-12-01,134.78123474121094
2020-12-02,131.10723876953125
2020-12-03,132.5997772216797
2020-12-04,134.65757751464844
2020-12-07,135.72622680664062
2020-12-08,134.93138122558594
2020-12-09,139.4973907470703
2020-12-10,139.73585510253906
2020-12-11,139.2412872314453
2020-12-14,139.15298461914062
2020-12-15,141.16659545898438
2020-12-16,142.47369384765625
2020-12-17,141.82794189453125
2020-12-18,141.51837158203125
2020-12-21,141.96067810058594
2020-12-22,140.9965057373047
2020-12-23,140.89920043945312
2020-12-24,142.12872314453125
2020-12-28,140.46578979492188
2020-12-29,138.59938049316406
2020-12-30,139.4573974609375
2020-12-31,139.32472229003906
2021-01-04,139.17434692382812
2021-01-05,139.0239715576172
2021-01-06,147.05560302734375
2021-01-07,148.31166076660156
2021-01-08,150.42578125
2021-01-11,151.27493286132812
2021-01-12,156.27259826660156
2021-01-13,151.9295196533203
2021-01-14,149.33775329589844
2021-01-15,146.17112731933594
2021-01-19,146.77256774902344
2021-01-20,146.1091766357422
2021-01-21,147.43600463867188
2021-01-22,144.8531036376953
2021-01-25,141.2264862060547
2021-01-26,139.43087768554688
2021-01-27,130.8507537841797
2021-01-28,135.63612365722656
2021-01-29,131.9210662841797
2021-02-01,133.539794921875
2021-02-02,136.2907257080078
2021-02-03,137.35218811035156
2021-02-04,140.18272399902344
2021-02-05,139.1212615966797
2021-02-08,140.14732360839844
2021-02-09,142.11984252929688
2021-02-10,143.17247009277344
2021-02-11,136.6268768310547
2021-02-12,135.16734313964844
2021-02-16,137.5555877685547
2021-02-17,143.13714599609375
2021-02-18,148.20558166503906
2021-02-19,146.81678771972656
2021-02-22,148.33824157714844
2021-02-23,147.00257873535156
2021-02-24,146.9671630859375
2021-02-25,142.11984252929688
2021-02-26,141.83680725097656
2021-03-01,143.88011169433594
2021-03-02,145.80845642089844
2021-03-03,146.68414306640625
2021-03-04,146.42764282226562
2021-03-05,151.70835876464844
2021-03-08,156.1222381591797
2021-03-09,153.07057189941406
2021-03-10,155.980712890625
2021-03-11,153.59242248535156
2021-03-12,158.84661865234375
2021-03-15,160.71302795410156
2021-03-16,158.43089294433594
2021-03-17,160.95187377929688
2021-03-18,162.74107360839844
2021-03-19,164.75177001953125
2021-03-22,162.08563232421875
2021-03-23,159.0208740234375
2021-03-24,160.9695587158203
2021-03-25,164.4417266845703
2021-03-26,165.9209747314453
2021-03-29,163.91915893554688
2021-03-30,164.81378173828125
2021-03-31,162.5284881591797
2021-04-01,164.71633911132812
2021-04-05,162.29820251464844
2021-04-06,162.67022705078125
2021-04-07,161.75791931152344
2021-04-08,159.88009643554688
2021-04-09,162.9536590576172
2021-04-12,166.576416015625
2021-04-13,166.00067138671875
2021-04-14,166.3195343017578
2021-04-15,167.81651306152344
2021-04-16,170.88125610351562
2021-04-19,170.54466247558594
2021-04-20,171.75811767578125
2021-04-21,177.03729248046875
2021-04-22,177.41818237304688
2021-04-23,176.93101501464844
2021-04-26,174.619140625
2021-04-27,174.74319458007812
2021-04-28,175.05319213867188
2021-04-29,177.7547607421875
2021-04-30,177.2941436767578
2021-05-03,178.79995727539062
2021-05-04,180.82835388183594
2021-05-05,179.6414031982422
2021-05-06,180.8372039794922
2021-05-07,181.11180114746094
2021-05-10,184.76112365722656
2021-05-11,180.88148498535156
2021-05-12,178.73793029785156
2021-05-13,181.13836669921875
2021-05-14,179.6414031982422
2021-05-17,181.20924377441406
2021-05-18,177.18788146972656
2021-05-19,172.35162353515625
2021-05-20,174.45083618164062
2021-05-21,172.6704864501953
2021-05-24,168.87057495117188
2021-05-25,166.52330017089844
2021-05-26,167.41790771484375
2021-05-27,167.09017944335938
2021-05-28,168.05563354492188
2021-06-01,172.41360473632812
2021-06-02,169.47288513183594
