Date,STI
2016-01-04,36.650001525878906
2016-01-05,36.65999984741211
2016-01-06,36.150001525878906
2016-01-07,35.119998931884766
2016-01-08,34.36000061035156
2016-01-11,34.68000030517578
2016-01-12,34.900001525878906
2016-01-13,33.720001220703125
2016-01-14,34.02000045776367
2016-01-15,33.13999938964844
2016-01-19,32.91999816894531
2016-01-20,32.86000061035156
2016-01-21,31.780000686645508
2016-01-22,31.950000762939453
2016-01-25,31.110000610351562
2016-01-26,31.469999313354492
2016-01-27,31.649999618530273
2016-01-28,31.90999984741211
2016-01-29,32.65999984741211
2016-02-01,32.290000915527344
2016-02-02,31.579999923706055
2016-02-03,31.780000686645508
2016-02-04,32.15999984741211
2016-02-05,32.060001373291016
2016-02-08,31.329999923706055
2016-02-09,31.600000381469727
2016-02-10,31.270000457763672
2016-02-11,30.280000686645508
2016-02-12,31.579999923706055
2016-02-16,32.58000183105469
2016-02-17,32.91999816894531
2016-02-18,32.2599983215332
2016-02-19,32.380001068115234
2016-02-22,32.970001220703125
2016-02-23,32.099998474121094
2016-02-24,32.0
2016-02-25,32.4900016784668
2016-02-26,33.29999923706055
2016-02-29,32.15999984741211
2016-03-01,33.45000076293945
2016-03-02,33.810001373291016
2016-03-03,34.27000045776367
2016-03-04,34.4900016784668
2016-03-07,34.349998474121094
2016-03-08,33.65999984741211
2016-03-09,33.459999084472656
2016-03-10,33.65999984741211
2016-03-11,34.45000076293945
2016-03-14,34.380001068115234
2016-03-15,34.25
2016-03-16,33.959999084472656
2016-03-17,34.150001525878906
2016-03-18,34.66999816894531
2016-03-21,34.630001068115234
2016-03-22,34.400001525878906
2016-03-23,34.13999938964844
2016-03-24,33.689998626708984
2016-03-28,33.560001373291016
2016-03-29,33.31999969482422
2016-03-30,33.529998779296875
2016-03-31,33.27000045776367
2016-04-01,33.5099983215332
2016-04-04,33.689998626708984
2016-04-05,33.060001373291016
2016-04-06,33.130001068115234
2016-04-07,32.439998626708984
2016-04-08,32.4900016784668
2016-04-11,32.619998931884766
2016-04-12,33.04999923706055
2016-04-13,34.209999084472656
2016-04-14,34.5
2016-04-15,34.029998779296875
2016-04-18,34.25
2016-04-19,34.709999084472656
2016-04-20,35.209999084472656
2016-04-21,35.13999938964844
2016-04-22,35.83000183105469
2016-04-25,35.459999084472656
2016-04-26,36.15999984741211
2016-04-27,36.150001525878906
2016-04-28,35.599998474121094
2016-04-29,35.380001068115234
2016-05-02,35.40999984741211
2016-05-03,34.83000183105469
2016-05-04,34.11000061035156
2016-05-05,34.0
2016-05-06,34.02000045776367
2016-05-09,33.72999954223633
2016-05-10,34.380001068115234
2016-05-11,33.93000030517578
2016-05-12,33.72999954223633
2016-05-13,33.119998931884766
2016-05-16,33.529998779296875
2016-05-17,33.619998931884766
2016-05-18,34.81999969482422
2016-05-19,35.0099983215332
2016-05-20,35.08000183105469
2016-05-23,34.97999954223633
2016-05-24,35.540000915527344
2016-05-25,36.369998931884766
2016-05-26,36.130001068115234
2016-05-27,36.349998474121094
2016-05-31,36.369998931884766
2016-06-01,36.66999816894531
2016-06-02,36.93000030517578
2016-06-03,36.369998931884766
2016-06-06,36.779998779296875
2016-06-07,36.619998931884766
2016-06-08,36.61000061035156
2016-06-09,36.18000030517578
2016-06-10,35.91999816894531
2016-06-13,35.77000045776367
2016-06-14,35.380001068115234
2016-06-15,35.56999969482422
2016-06-16,35.560001373291016
2016-06-17,35.75
2016-06-20,35.7599983215332
2016-06-21,35.9900016784668
2016-06-22,35.97999954223633
2016-06-23,36.95000076293945
2016-06-24,34.52000045776367
2016-06-27,33.04999923706055
2016-06-28,34.119998931884766
2016-06-29,34.68000030517578
2016-06-30,35.61000061035156
2016-07-01,35.27000045776367
2016-07-05,34.220001220703125
2016-07-06,34.459999084472656
2016-07-07,34.77000045776367
2016-07-08,35.220001220703125
2016-07-11,35.380001068115234
2016-07-12,36.02000045776367
2016-07-13,35.900001525878906
2016-07-14,36.66999816894531
2016-07-15,36.77000045776367
2016-07-18,36.68000030517578
2016-07-19,36.619998931884766
2016-07-20,36.439998626708984
2016-07-21,36.59000015258789
2016-07-22,36.880001068115234
2016-07-25,36.790000915527344
2016-07-26,36.9900016784668
2016-07-27,36.95000076293945
2016-07-28,37.11000061035156
2016-07-29,36.869998931884766
2016-08-01,36.66999816894531
2016-08-02,36.380001068115234
2016-08-03,37.13999938964844
2016-08-04,36.970001220703125
2016-08-05,38.060001373291016
2016-08-08,38.0
2016-08-09,38.0
2016-08-10,37.130001068115234
2016-08-11,37.189998626708984
2016-08-12,37.0099983215332
2016-08-15,37.529998779296875
2016-08-16,37.5
2016-08-17,37.66999816894531
2016-08-18,37.75
2016-08-19,37.79999923706055
2016-08-22,37.790000915527344
2016-08-23,37.86000061035156
2016-08-24,37.77000045776367
2016-08-25,37.90999984741211
2016-08-26,37.9900016784668
2016-08-29,38.09000015258789
2016-08-30,38.33000183105469
2016-08-31,38.5
2016-09-01,38.31999969482422
2016-09-02,38.4900016784668
2016-09-06,37.849998474121094
2016-09-07,37.86000061035156
2016-09-08,38.22999954223633
2016-09-09,38.20000076293945
2016-09-12,38.709999084472656
2016-09-13,37.77000045776367
2016-09-14,37.43000030517578
2016-09-15,38.11000061035156
2016-09-16,37.84000015258789
2016-09-19,38.08000183105469
2016-09-20,37.95000076293945
2016-09-21,38.27000045776367
2016-09-22,38.13999938964844
2016-09-23,37.869998931884766
2016-09-26,37.029998779296875
2016-09-27,37.400001525878906
2016-09-28,37.650001525878906
