Date,TRGP
2016-04-27,25.55930519104004
2016-04-28,24.453800201416016
2016-04-29,26.174619674682617
2016-05-02,25.178356170654297
2016-05-03,24.706106185913086
2016-05-04,25.32068634033203
2016-05-05,25.80587387084961
2016-05-06,25.877042770385742
2016-05-09,25.120140075683594
2016-05-10,25.825286865234375
2016-05-11,27.15794563293457
2016-05-12,26.601594924926758
2016-05-13,26.511030197143555
2016-05-16,28.018367767333984
2016-05-17,28.341819763183594
2016-05-18,27.248525619506836
2016-05-19,27.817819595336914
2016-05-20,28.52943992614746
2016-05-23,27.688440322875977
2016-05-24,27.30027961730957
2016-05-25,28.425933837890625
2016-05-26,27.817819595336914
2016-05-27,27.636690139770508
2016-05-31,27.707839965820312
2016-06-01,28.180099487304688
2016-06-02,28.244792938232422
2016-06-03,28.28360939025879
2016-06-06,29.08580207824707
2016-06-07,28.982280731201172
2016-06-08,28.083065032958984
2016-06-09,27.89545249938965
2016-06-10,26.329893112182617
2016-06-13,25.760591506958008
2016-06-14,25.56004524230957
2016-06-15,26.381641387939453
2016-06-16,26.161684036254883
2016-06-17,26.83448600769043
2016-06-20,27.14501190185547
2016-06-21,27.293800354003906
2016-06-22,26.931529998779297
2016-06-23,27.779003143310547
2016-06-24,26.582191467285156
2016-06-27,25.05544662475586
2016-06-28,26.511030197143555
2016-06-29,27.345561981201172
2016-06-30,27.261459350585938
2016-07-01,27.59786605834961
2016-07-05,26.80215072631836
2016-07-06,27.1385498046875
2016-07-07,26.633947372436523
2016-07-08,27.384374618530273
2016-07-11,27.63021469116211
2016-07-12,28.742918014526367
2016-07-13,27.720781326293945
2016-07-14,27.643150329589844
2016-07-15,27.293800354003906
2016-07-18,27.927793502807617
2016-07-19,26.73097801208496
2016-07-20,26.976816177368164
2016-07-21,26.35576629638672
2016-07-22,26.090526580810547
2016-07-25,25.133075714111328
2016-07-26,24.867828369140625
2016-07-27,24.03330421447754
2016-07-28,24.052715301513672
2016-07-29,24.7092342376709
2016-08-01,24.457239151000977
2016-08-02,24.795440673828125
2016-08-03,25.538177490234375
2016-08-04,26.824705123901367
2016-08-05,27.388385772705078
2016-08-08,27.905654907226562
2016-08-09,27.826066970825195
2016-08-10,27.54755210876465
2016-08-11,28.018386840820312
2016-08-12,28.14438247680664
2016-08-15,28.900386810302734
2016-08-16,28.51576042175293
2016-08-17,28.615232467651367
2016-08-18,29.649755477905273
2016-08-19,29.125865936279297
2016-08-22,28.41628074645996
2016-08-23,28.754493713378906
2016-08-24,28.064809799194336
2016-08-25,28.694812774658203
2016-08-26,28.873868942260742
2016-08-29,29.212078094482422
2016-08-30,28.94681167602539
2016-08-31,28.900386810302734
2016-09-01,28.734596252441406
2016-09-02,29.2253360748291
2016-09-06,30.485336303710938
2016-09-07,31.042388916015625
2016-09-08,32.070281982421875
2016-09-09,30.850072860717773
2016-09-12,30.690921783447266
2016-09-13,30.01448631286621
2016-09-14,30.538394927978516
2016-09-15,30.8566951751709
2016-09-16,31.03575897216797
2016-09-19,31.91774559020996
2016-09-20,31.37396812438965
2016-09-21,32.72016906738281
2016-09-22,32.5411262512207
2016-09-23,31.261240005493164
2016-09-26,31.022489547729492
2016-09-27,31.141855239868164
2016-09-28,32.66712188720703
2016-09-29,32.75996398925781
2016-09-30,32.56764221191406
2016-10-03,32.52785110473633
2016-10-04,31.997339248657227
2016-10-05,32.44165802001953
2016-10-06,32.43500518798828
2016-10-07,32.368709564208984
2016-10-10,32.985443115234375
2016-10-11,32.57427215576172
2016-10-12,31.818286895751953
2016-10-13,31.844812393188477
2016-10-14,31.911121368408203
2016-10-17,30.96943473815918
2016-10-18,31.22807502746582
2016-10-19,31.897850036621094
2016-10-20,31.665752410888672
2016-10-21,32.22281265258789
2016-10-24,31.334171295166016
2016-10-25,30.465438842773438
2016-10-26,31.009225845336914
2016-10-27,30.923017501831055
2016-10-28,30.306276321411133
2016-10-31,29.704084396362305
2016-11-01,29.724384307861328
2016-11-02,30.854358673095703
2016-11-03,31.334753036499023
2016-11-04,30.68519401550293
2016-11-07,30.962617874145508
2016-11-08,31.761043548583984
2016-11-09,32.87748336791992
2016-11-10,32.50534439086914
2016-11-11,32.56622314453125
2016-11-14,32.924835205078125
2016-11-15,33.790924072265625
2016-11-16,33.68266296386719
2016-11-17,33.81123352050781
2016-11-18,34.12924575805664
2016-11-21,35.8343391418457
2016-11-22,35.06975173950195
2016-11-23,34.968265533447266
2016-11-25,35.144187927246094
2016-11-28,33.54057312011719
2016-11-29,32.87748336791992
2016-11-30,36.057640075683594
2016-12-01,35.09005355834961
2016-12-02,35.604305267333984
2016-12-05,36.09146499633789
2016-12-06,36.280921936035156
2016-12-07,36.4162483215332
2016-12-08,36.673370361328125
2016-12-09,36.22679901123047
2016-12-12,36.152374267578125
2016-12-13,36.504215240478516
2016-12-14,35.90877914428711
2016-12-15,36.54481887817383
2016-12-16,37.16054153442383
2016-12-19,37.180843353271484
2016-12-20,38.03340148925781
2016-12-21,38.89271926879883
2016-12-22,38.73032760620117
2016-12-23,39.27163314819336
2016-12-27,39.379878997802734
2016-12-28,38.62207794189453
2016-12-29,38.344661712646484
2016-12-30,37.93867492675781
2017-01-03,39.23102951049805
2017-01-04,39.4272575378418
2017-01-05,39.914432525634766
2017-01-06,40.1986198425293
2017-01-09,39.65055847167969
2017-01-10,38.58147048950195
2017-01-11,38.85889434814453
2017-01-12,38.80476760864258
2017-01-13,39.21074295043945
2017-01-17,40.381309509277344
2017-01-18,40.59783172607422
2017-01-19,40.52341079711914
2017-01-20,40.631656646728516
2017-01-23,39.08893585205078
2017-01-24,40.191856384277344
2017-01-25,40.232444763183594
2017-01-26,40.367774963378906
2017-01-27,39.61670684814453
2017-01-30,39.29368209838867
2017-01-31,39.60297393798828
2017-02-01,40.5858154296875
2017-02-02,41.15629196166992
2017-02-03,41.85736846923828
2017-02-06,42.166648864746094
2017-02-07,40.317771911621094
2017-02-08,40.6270637512207
2017-02-09,40.764522552490234
2017-02-10,40.785152435302734
2017-02-13,40.936363220214844
2017-02-14,40.75766372680664
2017-02-15,40.75077819824219
2017-02-16,40.22843551635742
2017-02-17,40.33839797973633
2017-02-21,40.19406509399414
2017-02-22,39.231815338134766
2017-02-23,38.64760208129883
2017-02-24,38.750709533691406
2017-02-27,38.42766189575195
2017-02-28,38.83317565917969
2017-03-01,39.3624153137207
2017-03-02,39.231815338134766
2017-03-03,39.926002502441406
2017-03-06,40.0840950012207
2017-03-07,40.599578857421875
2017-03-08,39.04625701904297
2017-03-09,38.15961837768555
2017-03-10,38.29707717895508
2017-03-13,38.84693145751953
2017-03-14,37.774715423583984
2017-03-15,39.08061218261719
2017-03-16,39.053123474121094
2017-03-17,38.812564849853516
2017-03-20,39.121856689453125
2017-03-21,38.695716857910156
2017-03-22,38.63386154174805
2017-03-23,38.998146057128906
2017-03-24,38.96377182006836
2017-03-27,39.07373809814453
2017-03-28,39.39677047729492
2017-03-29,40.55833053588867
2017-03-30,40.59270477294922
2017-03-31,41.170047760009766
2017-04-03,40.88824462890625
2017-04-04,40.881378173828125
2017-04-05,40.09096145629883
2017-04-06,40.771400451660156
2017-04-07,40.79202651977539
2017-04-10,41.046329498291016
2017-04-11,40.79889678955078
2017-04-12,40.468990325927734
2017-04-13,40.16656494140625
2017-04-17,39.7747917175293
2017-04-18,39.53424072265625
2017-04-19,38.31770324707031
2017-04-20,38.6201171875
2017-04-21,38.09775161743164
2017-04-24,38.5994873046875
2017-04-25,39.16310119628906
2017-04-26,39.20433807373047
2017-04-27,38.592628479003906
2017-04-28,38.515777587890625
2017-05-01,39.02577209472656
2017-05-02,38.94194793701172
2017-05-03,38.424949645996094
2017-05-04,34.170249938964844
2017-05-05,35.19026184082031
2017-05-08,35.19026184082031
2017-05-09,34.41477584838867
2017-05-10,35.53959274291992
2017-05-11,35.553558349609375
2017-05-12,35.5046501159668
2017-05-15,35.770137786865234
2017-05-16,35.47671890258789
2017-05-17,34.61737823486328
2017-05-18,34.61039352416992
2017-05-19,35.57450866699219
2017-05-22,35.483699798583984
2017-05-23,35.11341094970703
2017-05-24,34.63835144042969
2017-05-25,33.862857818603516
2017-05-26,33.07339859008789
2017-05-30,32.081336975097656
2017-05-31,32.08831787109375
2017-06-01,32.039424896240234
2017-06-02,31.773935317993164
2017-06-05,31.529415130615234
2017-06-06,31.836820602416992
2017-06-07,30.802837371826172
2017-06-08,31.01941680908203
2017-06-09,31.976537704467773
2017-06-12,31.95559310913086
2017-06-13,32.011478424072266
2017-06-14,30.397626876831055
2017-06-15,29.657062530517578
2017-06-16,30.390640258789062
2017-06-19,30.04132843017578
2017-06-20,28.93049430847168
2017-06-21,28.420488357543945
2017-06-22,28.965421676635742
2017-06-23,29.76186752319336
2017-06-26,30.11118507385254
2017-06-27,30.411602020263672
2017-06-28,30.879688262939453
2017-06-29,30.62118911743164
2017-06-30,31.578319549560547
2017-07-03,31.45256233215332
2017-07-05,30.33475112915039
2017-07-06,31.068317413330078
2017-07-07,30.467487335205078
2017-07-10,30.6281795501709
2017-07-11,30.64215087890625
2017-07-12,31.578319549560547
2017-07-13,31.480525970458984
2017-07-14,31.95559310913086
2017-07-17,32.16517639160156
2017-07-18,32.081336975097656
2017-07-19,32.591339111328125
2017-07-20,32.40968322753906
2017-07-21,32.039424896240234
2017-07-24,32.34681701660156
2017-07-25,32.584354400634766
2017-07-26,32.311893463134766
2017-07-27,33.11531448364258
2017-07-28,33.31476974487305
2017-07-31,33.058326721191406
2017-08-01,32.92298889160156
2017-08-02,32.76628875732422
2017-08-03,32.773414611816406
2017-08-04,32.64518737792969
2017-08-07,31.911502838134766
2017-08-08,31.192089080810547
2017-08-09,31.95425796508789
2017-08-10,31.44851303100586
2017-08-11,31.555362701416016
2017-08-14,31.14221954345703
2017-08-15,30.750446319580078
2017-08-16,30.53675651550293
2017-08-17,30.35866928100586
2017-08-18,30.850170135498047
2017-08-21,30.88579559326172
2017-08-22,31.804676055908203
2017-08-23,31.719194412231445
2017-08-24,31.3416748046875
2017-08-25,31.40576934814453
2017-08-28,30.828798294067383
2017-08-29,30.942771911621094
2017-08-30,31.14934730529785
2017-08-31,31.747678756713867
2017-09-01,31.726303100585938
2017-09-05,31.85453224182129
2017-09-06,32.50273513793945
2017-09-07,32.459999084472656
2017-09-08,32.20355987548828
2017-09-11,32.445743560791016
2017-09-12,33.0440788269043
2017-09-13,33.6068115234375
2017-09-14,33.970088958740234
2017-09-15,33.428741455078125
2017-09-18,33.64242935180664
2017-09-19,33.82763671875
2017-09-20,34.31912612915039
2017-09-21,33.350379943847656
2017-09-22,33.450103759765625
2017-09-25,34.440208435058594
2017-09-26,34.04131317138672
2017-09-27,34.36186218261719
2017-09-28,33.84187316894531
2017-09-29,33.692298889160156
2017-10-02,33.41448974609375
2017-10-03,33.749271392822266
2017-10-04,33.37887191772461
2017-10-05,34.38323974609375
2017-10-06,34.24789810180664
2017-10-09,34.105430603027344
2017-10-10,33.94872283935547
2017-10-11,34.03419876098633
2017-10-12,33.80626678466797
2017-10-13,33.64242935180664
2017-10-16,32.54546356201172
2017-10-17,32.32465744018555
2017-10-18,31.669330596923828
2017-10-19,31.690696716308594
2017-10-20,31.18494987487793
2017-10-23,30.46552085876465
2017-10-24,30.159236907958984
2017-10-25,28.74172592163086
2017-10-26,28.983917236328125
2017-10-27,29.95978355407715
2017-10-30,30.059511184692383
2017-10-31,30.212383270263672
2017-11-01,30.583667755126953
2017-11-02,31.17335319519043
2017-11-03,31.952322006225586
2017-11-06,32.96426773071289
2017-11-07,32.243534088134766
2017-11-08,31.79216957092285
2017-11-09,32.29448699951172
2017-11-10,32.12705612182617
2017-11-13,30.787517547607422
2017-11-14,30.256080627441406
2017-11-15,30.809356689453125
2017-11-16,30.50359344482422
2017-11-17,30.605510711669922
2017-11-20,31.01319694519043
2017-11-21,30.74383544921875
2017-11-22,31.50824546813965
2017-11-24,31.588327407836914
2017-11-27,30.66374397277832
2017-11-28,30.27791976928711
2017-11-29,30.379831314086914
2017-11-30,31.595603942871094
2017-12-01,32.17802047729492
2017-12-04,32.614810943603516
2017-12-05,32.78225326538086
2017-12-06,31.777616500854492
2017-12-07,32.767696380615234
2017-12-08,33.022499084472656
2017-12-11,33.66315460205078
2017-12-12,33.779632568359375
2017-12-13,33.968910217285156
2017-12-14,34.2164421081543
2017-12-15,33.750511169433594
2017-12-18,34.23099899291992
2017-12-19,33.26273727416992
2017-12-20,33.15354919433594
2017-12-21,33.67043685913086
2017-12-22,34.354759216308594
2017-12-26,34.44212341308594
2017-12-27,34.66779327392578
2017-12-28,35.0827751159668
2017-12-29,35.250213623046875
2018-01-02,35.737979888916016
2018-01-03,36.34949493408203
2018-01-04,36.66984176635742
2018-01-05,35.27206039428711
2018-01-08,35.37398147583008
2018-01-09,35.32301712036133
2018-01-10,36.051029205322266
2018-01-11,36.997440338134766
2018-01-12,37.44879913330078
2018-01-16,36.94648742675781
2018-01-17,37.2813606262207
2018-01-18,36.902809143066406
2018-01-19,36.931915283203125
2018-01-22,37.12847900390625
2018-01-23,37.15031814575195
2018-01-24,36.9755973815918
2018-01-25,36.40047073364258
2018-01-26,36.39319610595703
2018-01-29,35.592376708984375
2018-01-30,34.88621139526367
2018-01-31,35.62089538574219
2018-02-01,36.29620361328125
2018-02-02,34.98268508911133
2018-02-05,34.010528564453125
2018-02-06,34.49288558959961
2018-02-07,35.30178451538086
2018-02-08,33.61721420288086
2018-02-09,33.52074432373047
2018-02-12,34.90104675292969
2018-02-13,35.101417541503906
2018-02-14,35.479888916015625
2018-02-15,36.99376678466797
2018-02-16,35.55410385131836
2018-02-20,35.43537521362305
2018-02-21,34.685848236083984
2018-02-22,34.10701370239258
2018-02-23,34.85652542114258
2018-02-26,35.01979446411133
2018-02-27,34.084739685058594
2018-02-28,33.13484573364258
2018-03-01,33.61721420288086
2018-03-02,33.89179229736328
2018-03-05,34.544830322265625
2018-03-06,34.32221221923828
2018-03-07,33.46138000488281
2018-03-08,33.22390365600586
2018-03-09,33.884361267089844
2018-03-12,34.66357421875
2018-03-13,34.98268508911133
2018-03-14,34.685848236083984
2018-03-15,34.39641189575195
2018-03-16,35.4205207824707
2018-03-19,34.255428314208984
2018-03-20,34.455787658691406
2018-03-21,35.24983596801758
2018-03-22,34.50031661987305
2018-03-23,34.299949645996094
2018-03-26,34.42611312866211
2018-03-27,33.7359504699707
2018-03-28,32.45953369140625
2018-03-29,32.65248107910156
2018-04-02,32.22206115722656
2018-04-03,32.56342697143555
2018-04-04,32.422428131103516
2018-04-05,33.55785369873047
2018-04-06,33.35747528076172
2018-04-09,33.11259078979492
2018-04-10,34.32963180541992
2018-04-11,33.869529724121094
2018-04-12,33.453948974609375
2018-04-13,33.542999267578125
2018-04-16,34.61163330078125
2018-04-17,35.064308166503906
2018-04-18,35.64314651489258
2018-04-19,35.00493240356445
2018-04-20,35.31662368774414
2018-04-23,35.61345672607422
2018-04-24,34.3444709777832
2018-04-25,34.693260192871094
2018-04-26,34.60420608520508
2018-04-27,35.15336227416992
2018-04-30,35.53925323486328
2018-05-01,35.319828033447266
2018-05-02,35.88731002807617
2018-05-03,35.032310485839844
2018-05-04,34.82801818847656
2018-05-07,35.221458435058594
2018-05-08,35.86459732055664
2018-05-09,36.00836944580078
2018-05-10,36.371551513671875
2018-05-11,36.409385681152344
2018-05-14,36.96173095703125
2018-05-15,36.855804443359375
2018-05-16,36.7650032043457
2018-05-17,36.7498664855957
2018-05-18,36.57583999633789
2018-05-21,36.87092971801758
2018-05-22,36.719600677490234
2018-05-23,36.70448303222656
2018-05-24,35.78137969970703
2018-05-25,35.40305709838867
2018-05-29,35.26686096191406
2018-05-30,36.58340835571289
2018-05-31,36.795265197753906
2018-06-01,36.91633605957031
2018-06-04,36.855804443359375
2018-06-05,36.908775329589844
2018-06-06,36.90119552612305
2018-06-07,37.6200065612793
2018-06-08,37.30978775024414
2018-06-11,38.31611633300781
2018-06-12,36.908775329589844
2018-06-13,36.265625
2018-06-14,36.7120361328125
2018-06-15,35.213897705078125
2018-06-18,35.86459732055664
2018-06-19,36.061336517333984
2018-06-20,36.7120361328125
2018-06-21,36.50018310546875
2018-06-22,37.415714263916016
2018-06-25,36.689334869384766
2018-06-26,37.082794189453125
2018-06-27,37.234127044677734
2018-06-28,37.99074935913086
2018-06-29,37.44597244262695
2018-07-02,36.52288055419922
2018-07-03,36.817962646484375
2018-07-05,36.7725715637207
2018-07-06,37.71080017089844
2018-07-09,38.30855178833008
2018-07-10,38.51283645629883
2018-07-11,38.20262145996094
2018-07-12,38.73225784301758
2018-07-13,39.541866302490234
2018-07-16,39.1030158996582
2018-07-17,39.04247283935547
2018-07-18,39.163543701171875
2018-07-19,39.5721321105957
2018-07-20,39.065185546875
2018-07-23,39.33000183105469
2018-07-24,39.367835998535156
2018-07-25,39.79154968261719
2018-07-26,39.965579986572266
2018-07-27,38.770076751708984
2018-07-30,39.46620178222656
2018-07-31,39.32757568359375
2018-08-01,39.72801208496094
2018-08-02,39.982139587402344
2018-08-03,39.758819580078125
2018-08-06,40.7291145324707
2018-08-07,40.621299743652344
2018-08-08,40.95243835449219
2018-08-09,40.44418716430664
2018-08-10,41.568504333496094
2018-08-13,40.82151794433594
2018-08-14,41.175750732421875
2018-08-15,40.39028549194336
2018-08-16,40.75221252441406
2018-08-17,41.52228927612305
2018-08-20,41.75331115722656
2018-08-21,41.80721664428711
2018-08-22,42.90072250366211
2018-08-23,42.6465950012207
2018-08-24,42.869911193847656
2018-08-27,43.00852966308594
2018-08-28,42.71589660644531
2018-08-29,42.72360610961914
2018-08-30,42.58499526977539
2018-08-31,42.40787124633789
2018-09-04,41.88422775268555
2018-09-05,42.099849700927734
2018-09-06,41.53769302368164
2018-09-07,41.568504333496094
2018-09-10,41.65320587158203
2018-09-11,42.22305679321289
2018-09-12,42.792911529541016
2018-09-13,42.75440979003906
2018-09-14,42.45407485961914
2018-09-17,42.08443832397461
2018-09-18,43.00852966308594
2018-09-19,43.12404251098633
2018-09-20,42.5541877746582
2018-09-21,42.60808563232422
2018-09-24,42.885318756103516
2018-09-25,43.216453552246094
2018-09-26,42.65430450439453
2018-09-27,43.42436218261719
2018-09-28,43.362770080566406
2018-10-01,44.34846115112305
2018-10-02,44.001922607421875
2018-10-03,44.956817626953125
2018-10-04,44.902915954589844
2018-10-05,45.05691909790039
2018-10-08,44.456260681152344
2018-10-09,44.67958450317383
2018-10-10,43.7631950378418
2018-10-11,42.57728958129883
2018-10-12,42.677398681640625
2018-10-15,42.631195068359375
2018-10-16,43.62458801269531
2018-10-17,43.56298065185547
2018-10-18,43.493675231933594
2018-10-19,43.55527877807617
2018-10-22,43.308860778808594
2018-10-23,41.58389663696289
2018-10-24,39.65871047973633
2018-10-25,40.39028549194336
2018-10-26,39.61251449584961
2018-10-29,39.28907775878906
2018-10-30,39.24203109741211
2018-10-31,40.51222229003906
2018-11-01,41.24137496948242
2018-11-02,40.22211837768555
2018-11-05,40.700382232666016
2018-11-06,40.49652862548828
2018-11-07,41.531494140625
2018-11-08,40.95912551879883
2018-11-09,39.63406753540039
2018-11-12,38.82649230957031
2018-11-13,37.493587493896484
2018-11-14,36.59976577758789
2018-11-15,36.99179458618164
2018-11-16,37.24269485473633
2018-11-19,37.04667282104492
2018-11-20,35.16493606567383
2018-11-21,36.05877685546875
2018-11-23,34.8121223449707
2018-11-26,35.29823684692383
2018-11-27,35.368804931640625
2018-11-28,35.227664947509766
2018-11-29,35.44720458984375
2018-11-30,34.99245071411133
2018-12-03,36.55271530151367
2018-12-04,35.423683166503906
2018-12-06,34.21623611450195
2018-12-07,34.92973327636719
2018-12-10,33.66739273071289
2018-12-11,33.408668518066406
2018-12-12,34.067264556884766
2018-12-13,34.67882537841797
2018-12-14,33.095035552978516
2018-12-17,32.028724670410156
2018-12-18,30.633094787597656
2018-12-19,30.61741065979004
2018-12-20,29.903926849365234
2018-12-21,28.398530960083008
2018-12-24,26.74417495727539
2018-12-26,28.586706161499023
2018-12-27,27.81049156188965
2018-12-28,27.449827194213867
2018-12-31,28.241722106933594
2019-01-02,28.806245803833008
2019-01-03,29.30019760131836
2019-01-04,30.891834259033203
2019-01-07,32.16201400756836
2019-01-08,33.479217529296875
2019-01-09,34.3338508605957
2019-01-10,33.58116149902344
2019-01-11,32.993106842041016
2019-01-14,32.851985931396484
2019-01-15,33.36161422729492
2019-01-16,33.58116149902344
2019-01-17,33.51059341430664
2019-01-18,34.10646438598633
2019-01-22,33.134239196777344
2019-01-23,32.3580207824707
2019-01-24,32.350181579589844
2019-01-25,33.36161422729492
2019-01-28,33.29104995727539
2019-01-29,34.23191452026367
2019-01-30,34.57624435424805
2019-01-31,34.44011306762695
2019-02-01,34.920562744140625
2019-02-04,35.36896896362305
2019-02-05,35.16879653930664
2019-02-06,35.072696685791016
2019-02-07,34.2078971862793
2019-02-08,34.16786575317383
2019-02-11,34.03173065185547
2019-02-12,34.93657684326172
2019-02-13,35.56916427612305
2019-02-14,36.113670349121094
2019-02-15,36.44197082519531
2019-02-19,38.34777069091797
2019-02-20,35.94551086425781
2019-02-21,33.65536880493164
2019-02-22,33.53527069091797
2019-02-25,33.11886978149414
2019-02-26,32.29410934448242
2019-02-27,32.66244888305664
2019-02-28,32.222042083740234
2019-03-01,33.40714645385742
2019-03-04,33.28702926635742
2019-03-05,32.9747428894043
2019-03-06,32.25407409667969
2019-03-07,32.1019287109375
2019-03-08,31.549423217773438
2019-03-11,32.302120208740234
2019-03-12,32.51029968261719
2019-03-13,32.65444564819336
2019-03-14,32.49429702758789
