Date,TRIP
2016-09-16,54.503700256347656
2016-09-19,53.35653305053711
2016-09-20,53.578853607177734
2016-09-21,53.83674240112305
2016-09-22,54.565948486328125
2016-09-23,55.01947784423828
2016-09-26,55.037261962890625
2016-09-27,57.14484786987305
2016-09-28,56.984779357910156
2016-09-29,56.02436065673828
2016-09-30,56.18442916870117
2016-10-03,56.33560562133789
2016-10-04,57.28712844848633
2016-10-05,58.57658386230469
2016-10-06,57.660621643066406
2016-10-07,56.91363525390625
2016-10-10,57.447200775146484
2016-10-11,56.4067497253418
2016-10-12,56.01546859741211
2016-10-13,55.3485107421875
2016-10-14,54.521484375
2016-10-17,54.65487289428711
2016-10-18,56.193321228027344
2016-10-19,56.79802703857422
2016-10-20,55.16176223754883
2016-10-21,55.98878860473633
2016-10-24,56.76245880126953
2016-10-25,56.49567413330078
2016-10-26,54.91276550292969
2016-10-27,55.00168991088867
2016-10-28,57.21598434448242
2016-10-31,57.340492248535156
2016-11-01,56.44232177734375
2016-11-02,54.806053161621094
2016-11-03,55.793148040771484
2016-11-04,56.5934944152832
2016-11-07,56.4067497253418
2016-11-08,56.113285064697266
2016-11-09,46.802574157714844
2016-11-10,46.09115219116211
2016-11-11,45.36194610595703
2016-11-14,43.396644592285156
2016-11-15,44.481563568115234
2016-11-16,44.819488525390625
2016-11-17,45.32637405395508
2016-11-18,45.16630554199219
2016-11-21,45.957759857177734
2016-11-22,45.6554069519043
2016-11-23,45.16630554199219
2016-11-25,45.50422668457031
2016-11-28,44.62384796142578
2016-11-29,43.841285705566406
2016-11-30,42.93422317504883
2016-12-01,41.938236236572266
2016-12-02,41.31574249267578
2016-12-05,42.667442321777344
2016-12-06,42.836402893066406
2016-12-07,42.32951354980469
2016-12-08,42.738582611083984
2016-12-09,43.77903366088867
2016-12-12,43.316612243652344
2016-12-13,43.60118103027344
2016-12-14,42.3473014831543
2016-12-15,42.13387680053711
2016-12-16,42.12498092651367
2016-12-19,41.30685043334961
2016-12-20,43.38775634765625
2016-12-21,41.155670166015625
2016-12-22,41.25349044799805
2016-12-23,41.38688659667969
2016-12-27,42.05384063720703
2016-12-28,41.662559509277344
2016-12-29,41.751487731933594
2016-12-30,41.2357063293457
2017-01-03,42.249481201171875
2017-01-04,43.45000457763672
2017-01-05,43.752357482910156
2017-01-06,45.148521423339844
2017-01-09,45.28190994262695
2017-01-10,45.62873077392578
2017-01-11,45.93997573852539
2017-01-12,46.135616302490234
2017-01-13,47.06045913696289
2017-01-17,46.77589416503906
2017-01-18,47.0248908996582
2017-01-19,46.384613037109375
2017-01-20,46.10893630981445
2017-01-23,45.69987106323242
2017-01-24,46.35793685913086
2017-01-25,46.82035827636719
2017-01-26,46.40239715576172
2017-01-27,46.24232864379883
2017-01-30,46.46464920043945
2017-01-31,47.04267883300781
2017-02-01,46.1267204284668
2017-02-02,46.295684814453125
2017-02-03,46.784786224365234
2017-02-06,46.206756591796875
2017-02-07,46.206756591796875
2017-02-08,46.144508361816406
2017-02-09,46.695858001708984
2017-02-10,46.24232864379883
2017-02-13,45.69987106323242
2017-02-14,46.41128921508789
2017-02-15,46.86482238769531
2017-02-16,41.72480773925781
2017-02-17,41.849308013916016
2017-02-21,41.65366744995117
2017-02-22,40.506500244140625
2017-02-23,38.64791488647461
2017-02-24,37.90092468261719
2017-02-27,38.069889068603516
2017-02-28,36.878257751464844
2017-03-01,36.878257751464844
2017-03-02,36.300228118896484
2017-03-03,37.11836242675781
2017-03-06,36.99386215209961
2017-03-07,36.7359733581543
2017-03-08,38.97694778442383
2017-03-09,38.76352310180664
2017-03-10,38.77241134643555
2017-03-13,38.692378997802734
2017-03-14,37.58078384399414
2017-03-15,37.98095703125
2017-03-16,38.30109786987305
2017-03-17,38.47895431518555
2017-03-20,38.23884963989258
2017-03-21,37.09168243408203
2017-03-22,36.816009521484375
2017-03-23,37.81199645996094
2017-03-24,37.963172912597656
2017-03-27,37.93649673461914
2017-03-28,38.354454040527344
2017-03-29,38.81687927246094
2017-03-30,38.5145263671875
2017-03-31,38.381134033203125
2017-04-03,38.03431701660156
2017-04-04,37.02943420410156
2017-04-05,37.136146545410156
2017-04-06,37.616355895996094
2017-04-07,37.402931213378906
2017-04-10,37.5629997253418
2017-04-11,36.8604736328125
2017-04-12,36.90493392944336
2017-04-13,36.78043746948242
2017-04-17,37.14503860473633
2017-04-18,37.32289505004883
2017-04-19,37.376251220703125
2017-04-20,37.98095703125
2017-04-21,37.92760467529297
2017-04-24,38.541202545166016
2017-04-25,38.81687927246094
2017-04-26,39.57276153564453
2017-04-27,40.106327056884766
2017-04-28,40.02629089355469
2017-05-01,39.98182678222656
2017-05-02,40.995601654052734
2017-05-03,40.11521911621094
2017-05-04,40.80885314941406
2017-05-05,41.0578498840332
2017-05-08,41.822628021240234
2017-05-09,41.72480773925781
2017-05-10,42.676334381103516
2017-05-11,40.57764434814453
2017-05-12,41.12899398803711
2017-05-15,41.50248718261719
2017-05-16,40.568748474121094
2017-05-17,39.10144805908203
2017-05-18,39.67058181762695
2017-05-19,39.19926834106445
2017-05-22,38.2121696472168
2017-05-23,36.34469223022461
2017-05-24,36.282440185546875
2017-05-25,35.410953521728516
2017-05-26,34.743995666503906
2017-05-30,34.735103607177734
2017-05-31,34.24599838256836
2017-06-01,35.54434585571289
2017-06-02,34.7973518371582
2017-06-05,34.71731948852539
2017-06-06,33.85472106933594
2017-06-07,33.152191162109375
2017-06-08,33.2500114440918
2017-06-09,33.330047607421875
2017-06-12,33.62350845336914
2017-06-13,34.48610305786133
2017-06-14,34.29935836791992
2017-06-15,33.71243667602539
2017-06-16,33.71243667602539
2017-06-19,32.10284423828125
2017-06-20,32.02281188964844
2017-06-21,31.853849411010742
2017-06-22,31.7827091217041
2017-06-23,32.86762237548828
2017-06-26,32.60973358154297
2017-06-27,32.44966506958008
2017-06-28,33.916969299316406
2017-06-29,33.79247283935547
2017-06-30,33.9703254699707
2017-07-03,34.219322204589844
2017-07-05,33.59682846069336
2017-07-06,32.6008415222168
2017-07-07,32.58305740356445
2017-07-10,32.18288040161133
2017-07-11,32.37852096557617
2017-07-12,33.178871154785156
2017-07-13,33.819149017333984
2017-07-14,33.908077239990234
2017-07-17,33.79247283935547
2017-07-18,34.041465759277344
2017-07-19,35.215309143066406
2017-07-20,33.69464874267578
2017-07-21,33.38340377807617
2017-07-24,33.1432991027832
2017-07-25,34.52167510986328
2017-07-26,34.735103607177734
2017-07-27,34.26378631591797
2017-07-28,35.01967239379883
2017-07-31,34.69953155517578
2017-08-01,33.214439392089844
2017-08-02,33.41008377075195
2017-08-03,33.62350845336914
2017-08-04,35.135276794433594
2017-08-07,35.17974090576172
2017-08-08,35.17084884643555
2017-08-09,36.051231384277344
2017-08-10,35.31312942504883
2017-08-11,37.5096435546875
2017-08-14,36.887149810791016
2017-08-15,36.15794372558594
2017-08-16,35.722198486328125
2017-08-17,34.868492126464844
2017-08-18,35.4998779296875
2017-08-21,35.99787521362305
2017-08-22,36.54033279418945
2017-08-23,36.76264953613281
2017-08-24,38.52341842651367
2017-08-25,37.10057830810547
2017-08-28,37.331787109375
2017-08-29,37.07389831542969
2017-08-30,37.85646057128906
2017-08-31,37.99874496459961
2017-09-01,38.00763702392578
2017-09-05,39.617225646972656
2017-09-06,39.40380096435547
2017-09-07,40.73771286010742
2017-09-08,40.07075881958008
2017-09-11,39.55497741699219
2017-09-12,39.857330322265625
2017-09-13,39.49272537231445
2017-09-14,38.2121696472168
2017-09-15,39.06587600708008
2017-09-18,38.76352310180664
2017-09-19,38.77241134643555
2017-09-20,39.05698013305664
2017-09-21,39.341552734375
2017-09-22,39.457157135009766
2017-09-25,36.66482925415039
2017-09-26,36.575904846191406
2017-09-27,37.29621505737305
2017-09-28,35.98008728027344
2017-09-29,36.042335510253906
2017-10-02,36.44251251220703
2017-10-03,37.20729064941406
2017-10-04,38.59455871582031
2017-10-05,38.781307220458984
2017-10-06,37.00275802612305
2017-10-09,37.3851432800293
2017-10-10,36.4514045715332
2017-10-11,35.86448287963867
2017-10-12,35.15306091308594
2017-10-13,35.03745651245117
2017-10-16,35.322025299072266
2017-10-17,35.89116287231445
2017-10-18,35.57991409301758
2017-10-19,35.99787521362305
2017-10-20,35.83780288696289
2017-10-23,35.339813232421875
2017-10-24,34.94852828979492
2017-10-25,33.4278678894043
2017-10-26,33.570152282714844
2017-10-27,32.94765853881836
2017-10-30,33.214439392089844
2017-10-31,33.34783172607422
2017-11-01,33.67686462402344
2017-11-02,34.22821807861328
2017-11-03,34.575035095214844
2017-11-06,35.15306091308594
2017-11-07,26.989513397216797
2017-11-08,28.154464721679688
2017-11-09,28.065536499023438
2017-11-10,27.73650550842285
2017-11-13,27.34522247314453
2017-11-14,26.73162269592285
2017-11-15,27.14958381652832
2017-11-16,26.97172737121582
2017-11-17,27.202939987182617
2017-11-20,27.105117797851562
2017-11-21,29.17713165283203
2017-11-22,30.404329299926758
2017-11-24,30.38654327392578
2017-11-27,30.591079711914062
2017-11-28,30.86675262451172
2017-11-29,30.74225616455078
2017-11-30,30.786718368530273
2017-12-01,30.49325942993164
2017-12-04,30.911216735839844
2017-12-05,30.582185745239258
2017-12-06,30.608861923217773
2017-12-07,30.635543823242188
2017-12-08,30.68000602722168
2017-12-11,31.409212112426758
2017-12-12,31.21356964111328
2017-12-13,30.86675262451172
2017-12-14,30.67111587524414
2017-12-15,31.151321411132812
2017-12-18,31.533710479736328
2017-12-19,30.92011070251465
2017-12-20,30.644433975219727
2017-12-21,30.893434524536133
2017-12-22,30.74225616455078
2017-12-26,30.706684112548828
2017-12-27,30.706684112548828
2017-12-28,30.68000602722168
2017-12-29,30.644433975219727
2018-01-02,30.92011070251465
2018-01-03,31.09796714782715
2018-01-04,31.05350112915039
2018-01-05,30.884538650512695
2018-01-08,30.8311824798584
2018-01-09,30.760042190551758
2018-01-10,30.67111587524414
2018-01-11,31.373640060424805
2018-01-12,32.4941291809082
2018-01-16,31.916099548339844
2018-01-17,31.92499351501465
2018-01-18,31.675994873046875
2018-01-19,31.524818420410156
2018-01-22,33.081050872802734
2018-01-23,32.28070068359375
2018-01-24,32.28959655761719
2018-01-25,32.44966506958008
2018-01-26,32.70755386352539
2018-01-29,32.30738067626953
2018-01-30,31.03571891784668
2018-01-31,30.8311824798584
2018-02-01,30.786718368530273
2018-02-02,30.546613693237305
2018-02-05,31.675994873046875
2018-02-06,36.31801223754883
2018-02-07,36.5047607421875
2018-02-08,35.61548614501953
2018-02-09,34.068145751953125
2018-02-12,33.53458023071289
2018-02-13,35.46430969238281
2018-02-14,36.211299896240234
2018-02-15,37.705284118652344
2018-02-16,38.52341842651367
2018-02-20,37.92760467529297
2018-02-21,37.67860412597656
2018-02-22,37.038326263427734
2018-02-23,37.616355895996094
2018-02-26,36.8604736328125
2018-02-27,35.33091735839844
2018-02-28,35.64216613769531
2018-03-01,35.35759353637695
2018-03-02,35.295345306396484
2018-03-05,37.32289505004883
2018-03-06,37.6875
2018-03-07,37.8653564453125
2018-03-08,37.74974822998047
2018-03-09,38.265525817871094
2018-03-12,38.39002227783203
2018-03-13,37.598567962646484
2018-03-14,39.17258834838867
2018-03-15,38.896915435791016
2018-03-16,38.92359161376953
2018-03-19,37.98985290527344
2018-03-20,37.1539306640625
2018-03-21,36.98497009277344
2018-03-22,35.66884231567383
2018-03-23,35.60659408569336
2018-03-26,37.29621505737305
2018-03-27,35.86448287963867
2018-03-28,36.11347961425781
2018-03-29,36.36247634887695
2018-04-02,34.78845977783203
2018-04-03,35.57991409301758
2018-04-04,36.83378982543945
2018-04-05,36.789329528808594
2018-04-06,35.70441436767578
2018-04-09,35.393165588378906
2018-04-10,36.30912399291992
2018-04-11,35.86448287963867
2018-04-12,36.20240783691406
2018-04-13,36.033447265625
2018-04-16,36.58479690551758
2018-04-17,37.331787109375
2018-04-18,37.438499450683594
2018-04-19,37.02943420410156
2018-04-20,37.01164627075195
2018-04-23,37.963172912597656
2018-04-24,37.26953887939453
2018-04-25,34.085933685302734
2018-04-26,33.2500114440918
2018-04-27,33.1432991027832
2018-04-30,33.27668762207031
2018-05-01,33.37451171875
2018-05-02,34.05925369262695
2018-05-03,33.79247283935547
2018-05-04,34.26378631591797
2018-05-07,35.06413650512695
2018-05-08,34.48610305786133
2018-05-09,42.3473014831543
2018-05-10,43.138755798339844
2018-05-11,43.565608978271484
2018-05-14,43.28104019165039
2018-05-15,43.014259338378906
2018-05-16,43.316612243652344
2018-05-17,43.44110870361328
2018-05-18,42.61408233642578
2018-05-21,42.7119026184082
2018-05-22,42.88086700439453
2018-05-23,43.28993225097656
2018-05-24,43.654537200927734
2018-05-25,44.0013542175293
2018-05-29,44.3659553527832
2018-05-30,45.130733489990234
2018-05-31,46.366825103759766
2018-06-01,49.096900939941406
2018-06-04,49.932823181152344
2018-06-05,51.142234802246094
2018-06-06,50.003963470458984
2018-06-07,49.32811737060547
2018-06-08,49.65714645385742
2018-06-11,50.78652572631836
2018-06-12,51.835872650146484
2018-06-13,50.359676361083984
2018-06-14,51.33787536621094
2018-06-15,52.05819320678711
2018-06-18,52.751827239990234
2018-06-19,52.573970794677734
2018-06-20,52.067081451416016
2018-06-21,50.71538543701172
2018-06-22,50.3863525390625
2018-06-25,49.54153823852539
2018-06-26,50.27074432373047
2018-06-27,49.781646728515625
2018-06-28,50.37746047973633
2018-06-29,49.54153823852539
2018-07-02,49.89725112915039
2018-07-03,50.01285934448242
2018-07-05,50.608673095703125
2018-07-06,51.186702728271484
2018-07-09,51.31119918823242
2018-07-10,51.21337890625
2018-07-11,52.17379379272461
2018-07-12,53.00082015991211
2018-07-13,52.582862854003906
2018-07-16,52.77850341796875
2018-07-17,53.68556594848633
2018-07-18,54.20134735107422
2018-07-19,53.961238861083984
2018-07-20,53.223140716552734
2018-07-23,53.623313903808594
2018-07-24,53.08085632324219
2018-07-25,54.094635009765625
2018-07-26,53.970130920410156
2018-07-27,51.51573181152344
2018-07-30,51.79140853881836
2018-07-31,51.569091796875
2018-08-01,51.2667350769043
2018-08-02,45.51312255859375
2018-08-03,47.371707916259766
2018-08-06,48.0831298828125
2018-08-07,48.47440719604492
2018-08-08,48.67005157470703
2018-08-09,48.94572830200195
2018-08-10,48.33212661743164
2018-08-13,47.93195343017578
2018-08-14,48.24319839477539
2018-08-15,47.39838790893555
2018-08-16,47.77188491821289
2018-08-17,47.620704650878906
2018-08-20,47.878597259521484
2018-08-21,47.878597259521484
2018-08-22,47.620704650878906
2018-08-23,47.24721145629883
2018-08-24,47.46952819824219
2018-08-27,47.451744079589844
2018-08-28,47.26499557495117
2018-08-29,48.14537811279297
2018-08-30,47.860809326171875
2018-08-31,48.29655456542969
2018-09-04,47.149391174316406
2018-09-05,45.53091049194336
2018-09-06,45.02402114868164
2018-09-07,45.09516143798828
2018-09-10,45.05958938598633
2018-09-11,45.35305404663086
2018-09-12,45.486446380615234
2018-09-13,44.49934768676758
2018-09-14,44.81059265136719
2018-09-17,43.814605712890625
2018-09-18,45.04180908203125
2018-09-19,44.92620086669922
2018-09-20,44.10806655883789
2018-09-21,44.463775634765625
2018-09-24,45.468658447265625
2018-09-25,46.24232864379883
2018-09-26,46.49132537841797
2018-09-27,46.17118453979492
2018-09-28,45.41530227661133
2018-10-01,45.41530227661133
2018-10-02,44.86395263671875
2018-10-03,45.93997573852539
2018-10-04,45.8332633972168
2018-10-05,45.10405731201172
2018-10-08,44.44599151611328
2018-10-09,42.50736999511719
2018-10-10,39.30598068237305
2018-10-11,39.706153869628906
2018-10-12,40.328643798828125
2018-10-15,40.017398834228516
2018-10-16,42.38287353515625
2018-10-17,41.938236236572266
2018-10-18,41.24460220336914
2018-10-19,41.44023895263672
2018-10-22,42.03605651855469
2018-10-23,42.39176559448242
2018-10-24,41.54695510864258
2018-10-25,43.3521842956543
2018-10-26,42.18722915649414
2018-10-29,43.52114486694336
2018-10-30,45.05958938598633
2018-10-31,46.366825103759766
2018-11-01,47.389495849609375
2018-11-02,47.69184875488281
2018-11-05,47.34503173828125
2018-11-06,50.68870544433594
2018-11-07,51.64023208618164
2018-11-08,59.51921463012695
2018-11-09,56.291141510009766
2018-11-12,55.73089599609375
2018-11-13,56.113285064697266
2018-11-14,54.55705261230469
2018-11-15,56.20221710205078
2018-11-16,56.620174407958984
2018-11-19,54.13020324707031
2018-11-20,52.25382995605469
2018-11-21,52.8140754699707
2018-11-23,52.15601348876953
2018-11-26,54.43255615234375
2018-11-27,55.037261962890625
2018-11-28,56.308929443359375
2018-11-29,56.50457000732422
2018-11-30,56.96699142456055
2018-12-03,57.43830490112305
2018-12-04,56.220001220703125
2018-12-06,56.806922912597656
2018-12-07,54.78826904296875
2018-12-10,54.325843811035156
2018-12-11,54.94833755493164
2018-12-12,55.633079528808594
2018-12-13,54.59262466430664
2018-12-14,53.979026794433594
2018-12-17,51.320091247558594
2018-12-18,51.56019592285156
2018-12-19,50.39524459838867
2018-12-20,48.91904830932617
2018-12-21,46.66918182373047
2018-12-24,45.895511627197266
2018-12-26,47.73631286621094
2018-12-27,48.12759017944336
2018-12-28,47.620704650878906
2018-12-31,47.96752166748047
2019-01-02,48.216522216796875
2019-01-03,45.38862609863281
2019-01-04,47.949737548828125
2019-01-07,49.12358474731445
2019-01-08,50.839881896972656
2019-01-09,51.435699462890625
2019-01-10,51.186702728271484
2019-01-11,49.81721496582031
2019-01-14,49.586002349853516
2019-01-15,50.46638870239258
2019-01-16,50.59978103637695
2019-01-17,51.97815704345703
2019-01-18,52.502830505371094
2019-01-22,49.18583297729492
2019-01-23,49.42593765258789
2019-01-24,50.413028717041016
2019-01-25,50.89323806762695
2019-01-28,50.50196075439453
2019-01-29,50.101783752441406
2019-01-30,50.78652572631836
2019-01-31,51.02663040161133
2019-02-01,51.240055084228516
2019-02-04,51.240055084228516
2019-02-05,53.312068939208984
2019-02-06,52.662899017333984
2019-02-07,52.17379379272461
2019-02-08,52.64511489868164
2019-02-11,52.94746780395508
2019-02-12,53.70335006713867
2019-02-13,50.63534927368164
2019-02-14,51.36455535888672
2019-02-15,50.519744873046875
2019-02-19,50.181819915771484
2019-02-20,49.265865325927734
2019-02-21,48.35880661010742
2019-02-22,48.85679626464844
2019-02-25,47.282779693603516
2019-02-26,47.34503173828125
2019-02-27,48.1364860534668
2019-02-28,47.282779693603516
2019-03-01,46.722537994384766
2019-03-04,46.86482238769531
2019-03-05,46.52689743041992
2019-03-06,45.04180908203125
2019-03-07,45.39751434326172
2019-03-08,45.27301788330078
2019-03-11,46.073368072509766
2019-03-12,45.619834899902344
2019-03-13,46.35793685913086
2019-03-14,45.98443603515625
2019-03-15,45.87772750854492
