Date,CLX
2015-12-01,93.09534454345703
2015-12-02,92.88216400146484
2015-12-03,92.66162872314453
2015-12-04,94.66850280761719
2015-12-07,95.07280731201172
2015-12-08,95.35952758789062
2015-12-09,93.89662170410156
2015-12-10,93.26443481445312
2015-12-11,92.56605529785156
2015-12-14,92.97039031982422
2015-12-15,94.9331283569336
2015-12-16,96.38865661621094
2015-12-17,96.5503921508789
2015-12-18,93.3967514038086
2015-12-21,93.83780670166016
2015-12-22,93.79369354248047
2015-12-23,94.22744750976562
2015-12-24,93.99219512939453
2015-12-28,94.13919830322266
2015-12-29,94.83757019042969
2015-12-30,94.24211883544922
2015-12-31,93.23499298095703
2016-01-04,92.0955810546875
2016-01-05,93.42613983154297
2016-01-06,93.38203430175781
2016-01-07,92.3602294921875
2016-01-08,92.75719451904297
2016-01-11,93.85984802246094
2016-01-12,94.38914489746094
2016-01-13,94.17594909667969
2016-01-14,93.59521484375
2016-01-15,93.25707244873047
2016-01-19,93.83047485351562
2016-01-20,92.17645263671875
2016-01-21,92.5439682006836
2016-01-22,93.79369354248047
2016-01-25,92.47724914550781
2016-01-26,92.85446166992188
2016-01-27,92.1814193725586
2016-01-28,93.20944213867188
2016-01-29,95.44298553466797
2016-02-01,97.4842300415039
2016-02-02,95.47257232666016
2016-02-03,96.95171356201172
2016-02-04,92.23320007324219
2016-02-05,91.98914337158203
2016-02-08,93.9564208984375
2016-02-09,95.16931915283203
2016-02-10,94.59986877441406
2016-02-11,93.91202545166016
2016-02-12,94.32620239257812
2016-02-16,94.75517272949219
2016-02-17,95.71662139892578
2016-02-18,94.58506774902344
2016-02-19,95.1323471069336
2016-02-22,94.89569091796875
2016-02-23,95.2950668334961
2016-02-24,96.32308197021484
2016-02-25,97.21794128417969
2016-02-26,94.53328704833984
2016-02-29,93.49788665771484
2016-03-01,92.7952880859375
2016-03-02,93.23162841796875
2016-03-03,92.884033203125
2016-03-04,92.89881896972656
2016-03-07,91.3087158203125
2016-03-08,92.7952880859375
2016-03-09,92.61038970947266
2016-03-10,92.82486724853516
2016-03-11,93.52008056640625
2016-03-14,93.14287567138672
2016-03-15,93.7049560546875
2016-03-16,94.22267150878906
2016-03-17,94.35576629638672
2016-03-18,94.23006439208984
2016-03-21,94.25967407226562
2016-03-22,93.42391204833984
2016-03-23,93.98601531982422
2016-03-24,93.60139465332031
2016-03-28,94.3336181640625
2016-03-29,94.66641235351562
2016-03-30,94.64422607421875
2016-03-31,93.23162841796875
2016-04-01,94.20785522460938
2016-04-04,94.4001693725586
2016-04-05,94.71818542480469
2016-04-06,95.709228515625
2016-04-07,95.15454864501953
2016-04-08,95.05839538574219
2016-04-11,94.78472900390625
2016-04-12,94.79216766357422
2016-04-13,93.2907943725586
2016-04-14,93.5940170288086
2016-04-15,93.49049377441406
2016-04-18,94.13043212890625
2016-04-19,94.17505645751953
2016-04-20,92.86541748046875
2016-04-21,90.13452911376953
2016-04-22,91.11675262451172
2016-04-25,91.99480438232422
2016-04-26,92.091552734375
2016-04-27,92.85054016113281
2016-04-28,92.84307861328125
2016-04-29,93.1854019165039
2016-05-02,94.47271728515625
2016-05-03,96.31067657470703
2016-05-04,96.17671203613281
2016-05-05,95.94606018066406
2016-05-06,97.07711029052734
2016-05-09,97.98490905761719
2016-05-10,98.84810638427734
2016-05-11,98.36441802978516
2016-05-12,98.87786102294922
2016-05-13,98.20813751220703
2016-05-16,98.22305297851562
2016-05-17,96.31067657470703
2016-05-18,95.35076904296875
2016-05-19,96.71993255615234
2016-05-20,95.86418914794922
2016-05-23,96.02791595458984
2016-05-24,96.78690338134766
2016-05-25,96.25859832763672
2016-05-26,96.39251708984375
2016-05-27,96.5115966796875
2016-05-31,95.64838409423828
2016-06-01,96.6529769897461
2016-06-02,96.60833740234375
2016-06-03,96.67528533935547
2016-06-06,96.23625183105469
2016-06-07,96.25859832763672
2016-06-08,96.81668090820312
2016-06-09,97.41194152832031
2016-06-10,98.05188751220703
2016-06-13,97.61286926269531
2016-06-14,98.81088256835938
2016-06-15,98.33463287353516
2016-06-16,99.04900360107422
2016-06-17,98.49835968017578
2016-06-20,98.46117401123047
2016-06-21,99.04156494140625
2016-06-22,99.59967803955078
2016-06-23,99.88239288330078
2016-06-24,100.3660888671875
2016-06-27,101.9659194946289
2016-06-28,101.69060516357422
2016-06-29,100.61166381835938
2016-06-30,102.9779052734375
2016-07-01,102.06266021728516
2016-07-05,103.61041259765625
2016-07-06,102.84398651123047
2016-07-07,102.33055114746094
2016-07-08,102.96304321289062
2016-07-11,102.47191619873047
2016-07-12,101.36320495605469
2016-07-13,101.98826599121094
2016-07-14,101.73523712158203
2016-07-15,101.63106536865234
2016-07-18,101.28881072998047
2016-07-19,101.45994567871094
2016-07-20,100.71583557128906
2016-07-21,100.1875228881836
2016-07-22,100.58930206298828
2016-07-25,100.66416931152344
2016-07-26,100.22252655029297
2016-07-27,98.08169555664062
2016-07-28,97.93199920654297
2016-07-29,98.11164855957031
2016-08-01,98.32124328613281
2016-08-02,97.53524780273438
2016-08-03,98.5008773803711
2016-08-04,100.2375259399414
2016-08-05,98.97245788574219
2016-08-08,98.92753601074219
2016-08-09,99.24943542480469
2016-08-10,100.1926040649414
2016-08-11,99.70602416992188
2016-08-12,99.8707275390625
2016-08-15,98.98744201660156
2016-08-16,98.1191177368164
2016-08-17,98.43351745605469
2016-08-18,98.22392272949219
2016-08-19,97.90953063964844
2016-08-22,98.00682830810547
2016-08-23,97.64753723144531
2016-08-24,97.8871078491211
2016-08-25,98.09668731689453
2016-08-26,97.78230285644531
2016-08-29,98.40360260009766
2016-08-30,97.80474853515625
2016-08-31,98.0892105102539
2016-09-01,98.0892105102539
2016-09-02,98.78532409667969
2016-09-06,98.80780792236328
2016-09-07,96.92893981933594
2016-09-08,95.0575942993164
2016-09-09,91.98855590820312
2016-09-12,92.84940338134766
2016-09-13,92.13826751708984
2016-09-14,91.71160888671875
2016-09-15,91.72655487060547
2016-09-16,91.86878967285156
2016-09-19,91.82386779785156
2016-09-20,92.40023040771484
2016-09-21,93.1263427734375
2016-09-22,94.74320983886719
2016-09-23,94.7132568359375
2016-09-26,94.0844955444336
2016-09-27,94.19674682617188
2016-09-28,94.33150482177734
2016-09-29,93.31346893310547
2016-09-30,93.70272827148438
2016-10-03,93.0589828491211
2016-10-04,91.36727142333984
2016-10-05,90.99298858642578
2016-10-06,91.86878967285156
2016-10-07,91.80890655517578
2016-10-10,91.27745819091797
2016-10-11,90.49147033691406
2016-10-12,91.26997375488281
2016-10-13,91.71160888671875
2016-10-14,91.15017700195312
2016-10-17,91.41967010498047
2016-10-18,91.17263793945312
2016-10-19,90.43157196044922
2016-10-20,89.60816955566406
2016-10-21,89.86268615722656
2016-10-24,89.4180908203125
2016-10-25,90.11138153076172
2016-10-26,89.78733825683594
2016-10-27,88.89814758300781
2016-10-28,89.69691467285156
2016-10-31,90.44293212890625
2016-11-01,90.04353332519531
2016-11-02,87.16493225097656
2016-11-03,86.44905090332031
2016-11-04,85.34883880615234
2016-11-07,86.10991668701172
2016-11-08,86.85596466064453
2016-11-09,86.74291229248047
2016-11-10,84.58775329589844
2016-11-11,85.19056701660156
2016-11-14,85.25840759277344
2016-11-15,86.0421142578125
2016-11-16,85.89141082763672
2016-11-17,85.54475402832031
2016-11-18,86.50932312011719
2016-11-21,86.5470199584961
2016-11-22,87.60952758789062
2016-11-23,87.0217514038086
2016-11-25,88.33294677734375
2016-11-28,88.47613525390625
2016-11-29,88.68712615966797
2016-11-30,87.0820541381836
2016-12-01,85.58999633789062
2016-12-02,85.92154693603516
2016-12-05,85.75576782226562
2016-12-06,86.10991668701172
2016-12-07,87.21013641357422
2016-12-08,86.42640686035156
2016-12-09,86.8785629272461
2016-12-12,87.43621826171875
2016-12-13,88.26512908935547
2016-12-14,87.42866516113281
2016-12-15,89.17694854736328
2016-12-16,89.7044448852539
2016-12-19,89.6441650390625
2016-12-20,90.26960754394531
2016-12-21,90.09630584716797
2016-12-22,90.81218719482422
2016-12-23,91.10608673095703
2016-12-27,91.88227081298828
2016-12-28,90.66899871826172
2016-12-29,91.4527359008789
2016-12-30,90.44293212890625
2017-01-03,91.19646453857422
2017-01-04,91.88227081298828
2017-01-05,92.46249389648438
2017-01-06,92.32686614990234
2017-01-09,91.40750122070312
2017-01-10,89.96065521240234
2017-01-11,89.46329498291016
2017-01-12,89.74210357666016
2017-01-13,90.07369232177734
2017-01-17,91.42256927490234
2017-01-18,91.11360168457031
2017-01-19,90.61625671386719
2017-01-20,91.49794006347656
2017-01-23,91.78619384765625
2017-01-24,92.25650787353516
2017-01-25,92.14273071289062
2017-01-26,92.27924346923828
2017-01-27,91.39932250976562
2017-01-30,91.2627944946289
2017-01-31,91.02761840820312
2017-02-01,91.58138275146484
2017-02-02,91.20967102050781
2017-02-03,94.9266357421875
2017-02-06,93.89497375488281
2017-02-07,95.06317901611328
2017-02-08,96.38307189941406
2017-02-09,96.64099884033203
2017-02-10,96.3603286743164
2017-02-13,96.4361801147461
2017-02-14,96.64099884033203
2017-02-15,97.41471862792969
2017-02-16,98.6891098022461
2017-02-17,101.42755889892578
2017-02-21,102.7398452758789
2017-02-22,103.10395050048828
2017-02-23,103.03567504882812
2017-02-24,103.4452896118164
2017-02-27,103.49842834472656
2017-02-28,103.77906799316406
2017-03-01,104.0445556640625
2017-03-02,104.22662353515625
2017-03-03,103.86251068115234
2017-03-06,103.77149200439453
2017-03-07,103.85493469238281
2017-03-08,103.47566986083984
2017-03-09,103.96871185302734
2017-03-10,104.73485565185547
2017-03-13,104.86380767822266
2017-03-14,104.4086685180664
2017-03-15,105.18241882324219
2017-03-16,104.68934631347656
2017-03-17,104.33281707763672
2017-03-20,104.27215576171875
2017-03-21,104.31005096435547
2017-03-22,104.05215454101562
2017-03-23,104.3404312133789
2017-03-24,104.53763580322266
2017-03-27,103.87008666992188
2017-03-28,103.8928451538086
2017-03-29,103.13429260253906
2017-03-30,102.6260757446289
2017-03-31,102.2771224975586
2017-04-03,102.05715942382812
2017-04-04,102.20126342773438
2017-04-05,101.85234832763672
2017-04-06,100.85105895996094
2017-04-07,101.05583190917969
2017-04-10,101.42755889892578
2017-04-11,102.04954528808594
2017-04-12,102.13302612304688
2017-04-13,101.54132843017578
2017-04-17,103.06756591796875
2017-04-18,103.47200775146484
2017-04-19,103.41094207763672
2017-04-20,103.51780700683594
2017-04-21,102.4799575805664
2017-04-24,102.96839904785156
2017-04-25,103.89932250976562
2017-04-26,101.93051147460938
2017-04-27,102.25865173339844
2017-04-28,102.02205657958984
2017-05-01,101.86946868896484
2017-05-02,99.27483367919922
2017-05-03,100.12187957763672
2017-05-04,101.00711822509766
2017-05-05,101.41157531738281
2017-05-08,100.66373443603516
2017-05-09,101.06053924560547
2017-05-10,101.61000061035156
2017-05-11,101.2055435180664
2017-05-12,100.85449981689453
2017-05-15,101.30474090576172
2017-05-16,99.74797058105469
2017-05-17,100.1447982788086
2017-05-18,99.7708740234375
2017-05-19,100.85449981689453
2017-05-22,101.16736602783203
2017-05-23,100.48819732666016
2017-05-24,101.32765197753906
2017-05-25,103.1209716796875
2017-05-26,103.01415252685547
2017-05-30,102.96839904785156
2017-05-31,103.57884216308594
2017-06-01,103.60939025878906
2017-06-02,104.26570129394531
2017-06-05,104.47933197021484
2017-06-06,104.58618927001953
2017-06-07,104.96775817871094
2017-06-08,104.17408752441406
2017-06-09,104.65486907958984
2017-06-12,104.69300842285156
2017-06-13,104.91431427001953
2017-06-14,106.15819549560547
2017-06-15,106.95947265625
2017-06-16,106.4558334350586
2017-06-19,107.71495819091797
2017-06-20,106.92894744873047
2017-06-21,106.33370208740234
2017-06-22,106.3642807006836
2017-06-23,106.00560760498047
2017-06-26,106.3031997680664
2017-06-27,104.50225067138672
2017-06-28,103.93753051757812
2017-06-29,101.66340637207031
2017-06-30,101.67865753173828
2017-07-03,102.09075927734375
2017-07-05,102.33497619628906
2017-07-06,102.0831298828125
2017-07-07,102.54862976074219
2017-07-10,101.8770751953125
2017-07-11,100.71712493896484
2017-07-12,100.35081481933594
2017-07-13,99.83193969726562
2017-07-14,100.65609741210938
2017-07-17,100.97099304199219
2017-07-18,101.00936889648438
2017-07-19,100.24903869628906
2017-07-20,100.52552032470703
2017-07-21,101.56233978271484
2017-07-24,100.85576629638672
2017-07-25,102.04619598388672
2017-07-26,102.47628784179688
2017-07-27,103.04459381103516
2017-07-28,101.96939849853516
2017-07-31,102.52239990234375
2017-08-01,102.24588775634766
2017-08-02,101.35496520996094
2017-08-03,103.47470092773438
2017-08-04,103.29039764404297
2017-08-07,104.0660629272461
2017-08-08,103.41325378417969
2017-08-09,103.07534790039062
2017-08-10,102.86797332763672
2017-08-11,103.15213775634766
2017-08-14,104.11985778808594
2017-08-15,104.68048095703125
2017-08-16,105.17205047607422
2017-08-17,105.34864044189453
2017-08-18,105.77873229980469
2017-08-21,106.62358093261719
2017-08-22,106.7848129272461
2017-08-23,106.5390853881836
2017-08-24,105.20271301269531
2017-08-25,105.58675384521484
2017-08-28,105.60211181640625
2017-08-29,105.50225067138672
2017-08-30,105.48692321777344
2017-08-31,106.39317321777344
2017-09-01,105.97076416015625
2017-09-05,106.23957061767578
2017-09-06,104.73421478271484
2017-09-07,104.47312927246094
2017-09-08,102.94476318359375
2017-09-11,103.7051010131836
2017-09-12,104.11985778808594
2017-09-13,102.97550964355469
2017-09-14,103.4823989868164
2017-09-15,104.58831024169922
2017-09-18,105.07217407226562
2017-09-19,105.61747741699219
2017-09-20,103.96622467041016
2017-09-21,100.86345672607422
2017-09-22,99.71144104003906
2017-09-25,100.20293426513672
2017-09-26,100.84040069580078
2017-09-27,99.32742309570312
2017-09-28,99.86502838134766
2017-09-29,101.30889892578125
2017-10-02,99.44263458251953
2017-10-03,99.71144104003906
2017-10-04,100.83272552490234
2017-10-05,99.04327392578125
2017-10-06,99.1814956665039
2017-10-09,98.16768646240234
2017-10-10,99.2429428100586
2017-10-11,100.25672912597656
2017-10-12,100.40262603759766
2017-10-13,100.83272552490234
2017-10-16,101.23208618164062
2017-10-17,101.27819061279297
2017-10-18,100.57927703857422
2017-10-19,99.93415069580078
2017-10-20,98.12931060791016
2017-10-23,98.74373626708984
2017-10-24,98.34174346923828
2017-10-25,98.24896240234375
2017-10-26,98.84424591064453
2017-10-27,98.20259094238281
2017-10-30,96.8806381225586
2017-10-31,97.8160400390625
2017-11-01,98.96792602539062
2017-11-02,99.94197082519531
2017-11-03,99.03748321533203
2017-11-06,98.74373626708984
2017-11-07,100.26667022705078
2017-11-08,101.3103256225586
2017-11-09,101.02424621582031
2017-11-10,102.0833740234375
2017-11-13,104.42575073242188
2017-11-14,104.60356903076172
2017-11-15,102.64771270751953
2017-11-16,104.00830841064453
2017-11-17,103.21205139160156
2017-11-20,104.04695129394531
2017-11-21,104.47988891601562
2017-11-22,104.32525634765625
2017-11-24,104.66539764404297
2017-11-27,104.88187408447266
2017-11-28,105.87910461425781
2017-11-29,107.62625885009766
2017-11-30,107.68034362792969
2017-12-01,107.950927734375
2017-12-04,110.54071044921875
2017-12-05,111.83173370361328
2017-12-06,112.13323974609375
2017-12-07,111.50706481933594
2017-12-08,112.27235412597656
2017-12-11,112.13323974609375
2017-12-12,112.2105484008789
2017-12-13,113.3392105102539
2017-12-14,113.06861877441406
2017-12-15,114.12776184082031
2017-12-18,114.4910659790039
2017-12-19,114.4524154663086
2017-12-20,114.71525573730469
2017-12-21,115.01678466796875
2017-12-22,115.58882141113281
2017-12-26,115.72029113769531
2017-12-27,115.41104888916016
2017-12-28,115.18682098388672
2017-12-29,114.98582458496094
2018-01-02,112.08683776855469
2018-01-03,110.88085174560547
2018-01-04,112.62800598144531
2018-01-05,112.6589126586914
2018-01-08,113.20779418945312
2018-01-09,112.9913330078125
2018-01-10,111.65393829345703
2018-01-11,109.76766204833984
2018-01-12,108.9714126586914
2018-01-16,110.09232330322266
2018-01-17,111.56889343261719
2018-01-18,110.65666198730469
2018-01-19,111.21324920654297
2018-01-22,111.69257354736328
2018-01-23,111.59927368164062
2018-01-24,110.61174774169922
2018-01-25,113.6287612915039
2018-01-26,110.91500091552734
2018-01-29,109.60868072509766
2018-01-30,110.23072052001953
2018-01-31,110.1762924194336
2018-02-01,109.11874389648438
2018-02-02,101.79389190673828
2018-02-05,98.75352478027344
2018-02-06,101.5761947631836
2018-02-07,99.39116668701172
2018-02-08,99.34452056884766
2018-02-09,100.1531982421875
2018-02-12,99.49223327636719
2018-02-13,99.94325256347656
2018-02-14,100.1531982421875
2018-02-15,101.88721466064453
2018-02-16,102.408203125
2018-02-20,100.13763427734375
2018-02-21,98.20142364501953
2018-02-22,98.98680877685547
2018-02-23,100.64305877685547
2018-02-26,102.26823425292969
2018-02-27,101.23404693603516
2018-02-28,100.37091827392578
2018-03-01,100.90744018554688
2018-03-02,101.81725311279297
2018-03-05,103.36461639404297
2018-03-06,102.89807891845703
2018-03-07,101.51395416259766
2018-03-08,103.40348815917969
2018-03-09,102.30712127685547
2018-03-12,101.37401580810547
2018-03-13,102.01164245605469
2018-03-14,99.97435760498047
2018-03-15,98.86239624023438
2018-03-16,99.91213989257812
2018-03-19,99.93547821044922
2018-03-20,99.62442016601562
2018-03-21,97.05059814453125
2018-03-22,97.59493255615234
2018-03-23,96.73181915283203
2018-03-26,96.59184265136719
2018-03-27,98.27141571044922
2018-03-28,101.32734680175781
2018-03-29,103.50457763671875
2018-04-02,100.06765747070312
2018-04-03,99.79550170898438
2018-04-04,101.12516784667969
2018-04-05,101.28067779541016
2018-04-06,99.92767333984375
2018-04-09,99.5077896118164
2018-04-10,98.7457504272461
2018-04-11,98.27920532226562
2018-04-12,96.94175720214844
2018-04-13,97.6104736328125
2018-04-16,98.88570404052734
2018-04-17,98.62911987304688
2018-04-18,98.53581237792969
2018-04-19,92.65727233886719
2018-04-20,89.32917785644531
2018-04-23,89.26697540283203
2018-04-24,90.14522552490234
2018-04-25,91.29006958007812
2018-04-26,91.07833862304688
2018-04-27,92.77208709716797
2018-04-30,91.90168762207031
2018-05-01,91.60372924804688
2018-05-02,90.96072387695312
2018-05-03,92.91324615478516
2018-05-04,94.32471466064453
2018-05-07,94.7481460571289
2018-05-08,93.08574676513672
2018-05-09,94.3560791015625
2018-05-10,94.34039306640625
2018-05-11,94.5207290649414
2018-05-14,93.34452056884766
2018-05-15,92.05854797363281
2018-05-16,92.82698822021484
2018-05-17,92.78777313232422
2018-05-18,92.00367736816406
2018-05-21,93.32099914550781
2018-05-22,93.75226593017578
2018-05-23,93.65818786621094
2018-05-24,93.85423278808594
2018-05-25,96.12039184570312
2018-05-29,97.34364318847656
2018-05-30,98.87277221679688
2018-05-31,94.7481460571289
2018-06-01,94.44232177734375
2018-06-04,95.06182098388672
2018-06-05,95.19510650634766
2018-06-06,95.6107177734375
2018-06-07,97.66516876220703
2018-06-08,99.3902816772461
2018-06-11,100.30770874023438
2018-06-12,100.06462860107422
2018-06-13,99.5784683227539
2018-06-14,100.28419494628906
2018-06-15,101.03699493408203
2018-06-18,99.53140258789062
2018-06-19,100.02542114257812
2018-06-20,99.43733978271484
2018-06-21,99.54710388183594
2018-06-22,101.08404541015625
2018-06-25,103.82853698730469
2018-06-26,102.856201171875
2018-06-27,102.4327621459961
2018-06-28,104.9655532836914
2018-06-29,106.05549621582031
2018-07-02,104.69892883300781
2018-07-03,104.15786743164062
2018-07-05,105.85163116455078
2018-07-06,106.20450592041016
2018-07-09,103.42862701416016
2018-07-10,103.8834228515625
2018-07-11,104.51075744628906
2018-07-12,104.64403533935547
2018-07-13,105.43601989746094
2018-07-16,105.2321548461914
2018-07-17,105.87515258789062
2018-07-18,101.57019805908203
2018-07-19,102.20536041259766
2018-07-20,103.35020446777344
2018-07-23,102.47979736328125
2018-07-24,101.64861297607422
2018-07-25,102.18182373046875
2018-07-26,103.3188247680664
2018-07-27,104.0716323852539
2018-07-30,105.5615005493164
2018-07-31,106.75405883789062
2018-08-01,105.95638275146484
2018-08-02,112.4957275390625
2018-08-03,113.00119018554688
2018-08-06,113.34871673583984
2018-08-07,111.73754119873047
2018-08-08,111.2479019165039
2018-08-09,110.73452758789062
2018-08-10,110.73452758789062
2018-08-13,111.5322036743164
2018-08-14,112.02185821533203
2018-08-15,114.49388885498047
2018-08-16,115.91544342041016
2018-08-17,116.5157241821289
2018-08-20,117.06854248046875
2018-08-21,115.7417221069336
2018-08-22,114.6439208984375
2018-08-23,115.21256256103516
2018-08-24,115.04666900634766
2018-08-27,114.26481628417969
2018-08-28,114.30430603027344
2018-08-29,114.34381866455078
2018-08-30,114.51754760742188
2018-08-31,114.5017318725586
2018-09-04,115.40208435058594
2018-09-05,117.25019073486328
2018-09-06,118.24531555175781
2018-09-07,119.0508804321289
2018-09-10,118.90872955322266
2018-09-11,118.5927734375
2018-09-12,119.12989807128906
2018-09-13,119.42205810546875
2018-09-14,119.55633544921875
2018-09-17,119.99070739746094
2018-09-18,119.92752838134766
2018-09-19,118.98770141601562
2018-09-20,119.95121765136719
2018-09-21,120.41716003417969
2018-09-24,118.42695617675781
2018-09-25,118.18212890625
2018-09-26,118.7586441040039
2018-09-27,117.89781188964844
2018-09-28,118.79023742675781
2018-10-01,118.80606079101562
2018-10-02,120.25130462646484
2018-10-03,116.26295471191406
2018-10-04,115.76541137695312
2018-10-05,118.13471984863281
2018-10-08,118.37164306640625
2018-10-09,118.703369140625
2018-10-10,116.53147888183594
2018-10-11,112.29039764404297
2018-10-12,114.39120483398438
2018-10-15,115.7890853881836
2018-10-16,117.43180847167969
2018-10-17,118.01624298095703
2018-10-18,117.67664337158203
2018-10-19,120.49618530273438
2018-10-22,119.13776397705078
2018-10-23,118.56912231445312
2018-10-24,120.80419921875
2018-10-25,119.72216796875
2018-10-26,116.74473571777344
2018-10-29,118.27687072753906
2018-10-30,121.4722671508789
2018-10-31,117.9986572265625
2018-11-01,122.19560241699219
2018-11-02,122.5692138671875
2018-11-05,124.76305389404297
2018-11-06,125.669189453125
2018-11-07,126.12225341796875
2018-11-08,125.383056640625
2018-11-09,126.20172882080078
2018-11-12,128.02996826171875
2018-11-13,127.06816101074219
2018-11-14,127.3225326538086
2018-11-15,127.74382019042969
2018-11-16,128.78509521484375
2018-11-19,129.07920837402344
2018-11-20,127.50536346435547
2018-11-21,126.94892883300781
2018-11-23,129.42893981933594
2018-11-26,129.82640075683594
2018-11-27,132.23483276367188
2018-11-28,131.48764038085938
2018-11-29,131.98841857910156
2018-11-30,131.64663696289062
2018-12-03,131.38430786132812
2018-12-04,130.0648651123047
2018-12-06,130.16818237304688
2018-12-07,129.14279174804688
2018-12-10,128.92816162109375
2018-12-11,132.05203247070312
2018-12-12,130.23170471191406
2018-12-13,131.21739196777344
2018-12-14,130.7722625732422
2018-12-17,124.5881576538086
2018-12-18,123.6025161743164
2018-12-19,123.08586883544922
2018-12-20,122.06046295166016
2018-12-21,122.81558990478516
2018-12-24,115.55047607421875
2018-12-26,119.89044952392578
2018-12-27,121.75840759277344
2018-12-28,121.71073150634766
2018-12-31,122.52147674560547
2019-01-02,120.12892150878906
2019-01-03,120.84432220458984
2019-01-04,121.66302490234375
2019-01-07,123.10972595214844
2019-01-08,120.13687133789062
2019-01-09,119.9779052734375
2019-01-10,121.70280456542969
2019-01-11,121.89353942871094
2019-01-14,120.16868591308594
2019-01-15,121.31328582763672
2019-01-16,120.74098205566406
2019-01-17,120.80458068847656
2019-01-18,122.70429229736328
2019-01-22,120.92066955566406
2019-01-23,121.33661651611328
2019-01-24,119.31298065185547
2019-01-25,118.12923431396484
2019-01-28,117.36935424804688
2019-01-29,116.75347137451172
2019-01-30,116.4975357055664
2019-01-31,118.68109130859375
2019-02-01,119.86486053466797
2019-02-04,126.6795883178711
2019-02-05,122.18444061279297
2019-02-06,123.04024505615234
2019-02-07,122.52835845947266
2019-02-08,124.50399017333984
2019-02-11,124.36798858642578
2019-02-12,123.89610290527344
2019-02-13,125.02388763427734
2019-02-14,125.05590057373047
2019-02-15,124.99984741210938
2019-02-19,124.78389739990234
2019-02-20,124.19998931884766
2019-02-21,127.12747192382812
2019-02-22,127.6393814086914
2019-02-25,126.05567169189453
2019-02-26,126.39961242675781
2019-02-27,125.41583251953125
2019-02-28,126.39961242675781
2019-03-01,126.21564483642578
2019-03-04,126.35164642333984
2019-03-05,125.3838119506836
2019-03-06,125.44775390625
2019-03-07,125.66377258300781
2019-03-08,126.2396240234375
2019-03-11,127.2314224243164
2019-03-12,127.32740783691406
2019-03-13,128.0792999267578
2019-03-14,127.83934783935547
2019-03-15,128.51119995117188
