Date,ADP
2015-11-18,68.75567626953125
2015-11-19,68.66825103759766
2015-11-20,69.38362121582031
2015-11-23,69.4312973022461
2015-11-24,68.92262268066406
2015-11-25,68.68415832519531
2015-11-27,68.90669250488281
2015-11-30,68.56489562988281
2015-12-01,69.59823608398438
2015-12-02,69.0815658569336
2015-12-03,67.77005767822266
2015-12-04,69.49488067626953
2015-12-07,68.83517456054688
2015-12-08,68.61260986328125
2015-12-09,67.9407730102539
2015-12-10,68.34867095947266
2015-12-11,66.6451644897461
2015-12-14,67.6608657836914
2015-12-15,68.35665893554688
2015-12-16,68.94051361083984
2015-12-17,67.82881927490234
2015-12-18,66.60517883300781
2015-12-21,67.2929458618164
2015-12-22,67.86880493164062
2015-12-23,68.56462097167969
2015-12-24,68.7325668334961
2015-12-28,68.58062744140625
2015-12-29,69.45235443115234
2015-12-30,69.08445739746094
2015-12-31,67.75682830810547
2016-01-04,65.63741302490234
2016-01-05,65.79739379882812
2016-01-06,64.98960876464844
2016-01-07,63.006168365478516
2016-01-08,62.486331939697266
2016-01-11,62.79024887084961
2016-01-12,63.55802536010742
2016-01-13,61.85451889038086
2016-01-14,63.174129486083984
2016-01-15,62.31837463378906
2016-01-19,63.27009963989258
2016-01-20,62.55830764770508
2016-01-21,63.38206100463867
2016-01-22,64.86964416503906
2016-01-25,64.05389404296875
2016-01-26,64.69371032714844
2016-01-27,64.36581420898438
2016-01-28,64.58172607421875
2016-01-29,66.45320892333984
2016-02-01,66.35723114013672
2016-02-02,65.7174072265625
2016-02-03,65.70140838623047
2016-02-04,66.22126007080078
2016-02-05,65.02962493896484
2016-02-08,64.98162841796875
2016-02-09,64.51775360107422
2016-02-10,64.6457290649414
2016-02-11,64.14985656738281
2016-02-12,65.37349700927734
2016-02-16,67.00505828857422
2016-02-17,68.24470520019531
2016-02-18,67.90882110595703
2016-02-19,68.42864990234375
2016-02-22,69.1004638671875
2016-02-23,67.86080169677734
2016-02-24,68.1887435913086
2016-02-25,68.71659088134766
2016-02-26,68.50861358642578
2016-02-29,67.73284149169922
2016-03-01,69.39635467529297
2016-03-02,68.50064849853516
2016-03-03,68.50064849853516
2016-03-04,68.9325180053711
2016-03-07,68.85253143310547
2016-03-08,68.37266540527344
2016-03-09,68.98429870605469
2016-03-10,68.56580352783203
2016-03-11,70.23167419433594
2016-03-14,70.23167419433594
2016-03-15,70.27188873291016
2016-03-16,70.54551696777344
2016-03-17,71.4951400756836
2016-03-18,71.33415985107422
2016-03-21,71.6319580078125
2016-03-22,71.33415985107422
2016-03-23,71.24566650390625
2016-03-24,71.42271423339844
2016-03-28,71.06057739257812
2016-03-29,71.96994018554688
2016-03-30,71.74462890625
2016-03-31,72.19528198242188
2016-04-01,72.6379165649414
2016-04-04,72.19528198242188
2016-04-05,72.22748565673828
2016-04-06,73.10467529296875
2016-04-07,72.26770782470703
2016-04-08,72.69425201416016
2016-04-11,72.19528198242188
2016-04-12,72.51717376708984
2016-04-13,72.62181854248047
2016-04-14,72.6379165649414
2016-04-15,72.54936218261719
2016-04-18,72.99201202392578
2016-04-19,73.02418518066406
2016-04-20,72.52521514892578
2016-04-21,71.90555572509766
2016-04-22,72.14700317382812
2016-04-25,72.09068298339844
2016-04-26,72.25968933105469
2016-04-27,72.52521514892578
2016-04-28,71.704345703125
2016-04-29,71.17324829101562
2016-05-02,71.96994018554688
2016-05-03,71.47097778320312
2016-05-04,71.13301849365234
2016-05-05,69.57177734375
2016-05-06,69.89366149902344
2016-05-09,70.14314270019531
2016-05-10,71.22152709960938
2016-05-11,69.74881744384766
2016-05-12,69.64418029785156
2016-05-13,69.01648712158203
2016-05-16,69.77296447753906
2016-05-17,68.6865234375
2016-05-18,68.8876953125
2016-05-19,68.51752471923828
2016-05-20,68.7831039428711
2016-05-23,68.6060562133789
2016-05-24,70.38457489013672
2016-05-25,70.43285369873047
2016-05-26,70.57771301269531
2016-05-27,70.85133361816406
2016-05-31,70.69037628173828
2016-06-01,70.91574096679688
2016-06-02,70.89155578613281
2016-06-03,70.27995300292969
2016-06-06,70.56967163085938
2016-06-07,69.90974426269531
2016-06-08,70.62230682373047
2016-06-09,70.9542465209961
2016-06-10,70.51701354980469
2016-06-13,70.57371520996094
2016-06-14,70.84088897705078
2016-06-15,70.93807983398438
2016-06-16,71.27814483642578
2016-06-17,70.93807983398438
2016-06-20,72.095947265625
2016-06-21,72.3388671875
2016-06-22,71.91783905029297
2016-06-23,72.82471466064453
2016-06-24,70.21744537353516
2016-06-27,69.35916137695312
2016-06-28,71.18907165527344
2016-06-29,72.16885375976562
2016-06-30,74.38743591308594
2016-07-01,75.09994506835938
2016-07-05,75.55340576171875
2016-07-06,75.64244842529297
2016-07-07,75.70723724365234
2016-07-08,76.4926528930664
2016-07-11,77.03515625
2016-07-12,76.76793670654297
2016-07-13,77.03515625
2016-07-14,77.09183502197266
2016-07-15,76.97035217285156
2016-07-18,76.86509704589844
2016-07-19,76.93797302246094
2016-07-20,77.23757934570312
2016-07-21,76.82463836669922
2016-07-22,77.278076171875
2016-07-25,77.15657806396484
2016-07-26,77.50477600097656
2016-07-27,76.86509704589844
2016-07-28,74.27406311035156
2016-07-29,72.02310943603516
2016-08-01,71.79637145996094
2016-08-02,71.22956848144531
2016-08-03,71.40771484375
2016-08-04,71.5858383178711
2016-08-05,72.6060791015625
2016-08-08,72.41983032226562
2016-08-09,72.84898376464844
2016-08-10,72.90564727783203
2016-08-11,73.19715118408203
2016-08-12,72.97857666015625
2016-08-15,73.15665435791016
2016-08-16,72.51700592041016
2016-08-17,72.33080291748047
2016-08-18,72.73564147949219
2016-08-19,72.75179290771484
2016-08-22,72.80039978027344
2016-08-23,72.85708618164062
2016-08-24,72.61416625976562
2016-08-25,72.68704986572266
2016-08-26,72.7032470703125
2016-08-29,72.54129791259766
2016-08-30,72.7032470703125
2016-08-31,72.71942138671875
2016-09-01,73.38337707519531
2016-09-02,73.1890640258789
2016-09-06,72.7599105834961
2016-09-07,73.27302551269531
2016-09-08,72.87395477294922
2016-09-09,70.51187896728516
2016-09-12,71.7906494140625
2016-09-13,70.60961151123047
2016-09-14,70.60961151123047
2016-09-15,71.25308227539062
2016-09-16,70.6584701538086
2016-09-19,70.50372314453125
2016-09-20,71.50557708740234
2016-09-21,72.39337158203125
2016-09-22,72.8658218383789
2016-09-23,72.0594482421875
2016-09-26,71.83138275146484
2016-09-27,72.45042419433594
2016-09-28,71.22863006591797
2016-09-29,71.03317260742188
2016-09-30,71.83953857421875
2016-10-03,71.3752212524414
2016-10-04,71.00057983398438
2016-10-05,71.33454895019531
2016-10-06,71.31822204589844
2016-10-07,71.16349029541016
2016-10-10,71.48928833007812
2016-10-11,70.12090301513672
2016-10-12,70.7562255859375
2016-10-13,70.77252197265625
2016-10-14,71.31822204589844
2016-10-17,71.0576171875
2016-10-18,71.17163848876953
2016-10-19,71.21236419677734
2016-10-20,70.7317886352539
2016-10-21,70.63404846191406
2016-10-24,71.40782928466797
2016-10-25,71.26937866210938
2016-10-26,71.01687622070312
2016-10-27,70.5851821899414
2016-10-28,70.992431640625
2016-10-31,70.9109878540039
2016-11-01,70.79695892333984
2016-11-02,73.28936004638672
2016-11-03,72.75994873046875
2016-11-04,72.55628204345703
2016-11-07,73.79434204101562
2016-11-08,74.2423095703125
2016-11-09,74.03868865966797
2016-11-10,74.43781280517578
2016-11-11,74.18529510498047
2016-11-14,74.84504699707031
2016-11-15,75.21157836914062
2016-11-16,75.96907806396484
2016-11-17,76.87318420410156
2016-11-18,76.88130187988281
2016-11-21,77.85875701904297
2016-11-22,78.51032257080078
2016-11-23,78.72211456298828
2016-11-25,78.94200134277344
2016-11-28,78.65695190429688
2016-11-29,79.03974914550781
2016-11-30,78.208984375
2016-12-01,78.00533294677734
2016-12-02,77.57364654541016
2016-12-05,78.23338317871094
2016-12-06,78.1926498413086
2016-12-07,79.94615173339844
2016-12-08,80.45415496826172
2016-12-09,80.4787368774414
2016-12-12,80.34761810302734
2016-12-13,80.6261978149414
2016-12-14,80.04447174072266
2016-12-15,80.92118835449219
2016-12-16,82.63368225097656
2016-12-19,82.83031463623047
2016-12-20,83.84635162353516
2016-12-21,83.9610595703125
2016-12-22,84.06759643554688
2016-12-23,84.33794403076172
2016-12-27,84.64933013916016
2016-12-28,84.436279296875
2016-12-29,84.76402282714844
2016-12-30,84.21505737304688
2017-01-03,84.80500793457031
2017-01-04,84.93611907958984
2017-01-05,84.4281005859375
2017-01-06,84.48545837402344
2017-01-09,83.9610595703125
2017-01-10,83.73983001708984
2017-01-11,84.55919647216797
2017-01-12,85.05081176757812
2017-01-13,85.0262222290039
2017-01-17,84.45266723632812
2017-01-18,84.32157897949219
2017-01-19,84.3707275390625
2017-01-20,84.59198760986328
2017-01-23,83.73983001708984
2017-01-24,84.59198760986328
2017-01-25,84.14947509765625
2017-01-26,83.60872650146484
2017-01-27,83.33833312988281
2017-01-30,83.55136108398438
2017-01-31,82.74838256835938
2017-02-01,78.04520416259766
2017-02-02,78.92191314697266
2017-02-03,79.3725814819336
2017-02-06,79.04481506347656
2017-02-07,78.89735412597656
2017-02-08,79.13494873046875
2017-02-09,80.01168823242188
2017-02-10,80.15097045898438
2017-02-13,80.77371215820312
2017-02-14,81.4783706665039
2017-02-15,81.65042114257812
2017-02-16,81.83887481689453
2017-02-17,81.67501831054688
2017-02-21,81.298095703125
2017-02-22,82.28133392333984
2017-02-23,83.28096771240234
2017-02-24,84.39533233642578
2017-02-27,84.14947509765625
2017-02-28,84.08397674560547
2017-03-01,85.64896392822266
2017-03-02,85.27206420898438
2017-03-03,85.62437438964844
2017-03-06,85.99310302734375
2017-03-07,85.43592834472656
2017-03-08,85.44417572021484
2017-03-09,85.18878173828125
2017-03-10,86.13621520996094
2017-03-13,86.3751449584961
2017-03-14,85.65837097167969
2017-03-15,86.2350845336914
2017-03-16,85.8890609741211
2017-03-17,86.59758758544922
2017-03-20,86.0538101196289
2017-03-21,84.95806121826172
2017-03-22,85.41943359375
2017-03-23,85.2876205444336
2017-03-24,85.17229461669922
2017-03-27,84.7850570678711
2017-03-28,85.08990478515625
2017-03-29,84.1424331665039
2017-03-30,84.17538452148438
2017-03-31,84.35665130615234
2017-04-03,83.43390655517578
2017-04-04,83.58222198486328
2017-04-05,83.97764587402344
2017-04-06,83.82939147949219
2017-04-07,84.19188690185547
2017-04-10,84.15066528320312
2017-04-11,84.10946655273438
2017-04-12,83.99414825439453
2017-04-13,83.4256820678711
2017-04-17,83.91999816894531
2017-04-18,83.97764587402344
2017-04-19,84.09300994873047
2017-04-20,84.89217376708984
2017-04-21,84.60382080078125
2017-04-24,85.79843139648438
2017-04-25,86.51519012451172
2017-04-26,86.39163208007812
2017-04-27,86.63877868652344
2017-04-28,86.08679962158203
2017-05-01,85.65837097167969
2017-05-02,85.69132995605469
2017-05-03,80.33613586425781
2017-05-04,81.64608764648438
2017-05-05,81.80264282226562
2017-05-08,79.66881561279297
2017-05-09,79.98186492919922
2017-05-10,79.61113739013672
2017-05-11,79.47106170654297
2017-05-12,80.05602264404297
2017-05-15,81.110595703125
2017-05-16,81.00344848632812
2017-05-17,80.16313171386719
2017-05-18,81.0281982421875
2017-05-19,81.25064086914062
2017-05-22,81.9344482421875
2017-05-23,82.00037384033203
2017-05-24,82.37110900878906
2017-05-25,83.34327697753906
2017-05-26,83.49982452392578
2017-05-30,83.64810943603516
2017-05-31,84.34017944335938
2017-06-01,85.14757537841797
2017-06-02,83.1949691772461
2017-06-05,83.29385375976562
2017-06-06,83.37623596191406
2017-06-07,83.6330795288086
2017-06-08,83.49223327636719
2017-06-09,82.94539642333984
2017-06-12,84.13021850585938
2017-06-13,84.40363311767578
2017-06-14,83.88993072509766
2017-06-15,84.65217590332031
2017-06-16,85.745849609375
2017-06-19,86.25956726074219
2017-06-20,84.90906524658203
2017-06-21,84.92561340332031
2017-06-22,84.436767578125
2017-06-23,84.02252197265625
2017-06-26,84.68534851074219
2017-06-27,84.09709167480469
2017-06-28,85.07474517822266
2017-06-29,84.0639419555664
2017-06-30,84.89247131347656
2017-07-03,84.85933685302734
2017-07-05,86.22640991210938
2017-07-06,85.7044448852539
2017-07-07,87.11298370361328
2017-07-10,85.88672637939453
2017-07-11,84.37875366210938
2017-07-12,84.92561340332031
2017-07-13,84.20478820800781
2017-07-14,83.97279357910156
2017-07-17,84.26275634765625
2017-07-18,83.93965148925781
2017-07-19,85.13275909423828
2017-07-20,85.62158203125
2017-07-21,86.64898681640625
2017-07-24,85.78730010986328
2017-07-25,85.489013671875
2017-07-26,87.80895233154297
2017-07-27,95.80436706542969
2017-07-28,97.25433349609375
2017-07-31,98.5219955444336
2017-08-01,96.7572021484375
2017-08-02,95.48953247070312
2017-08-03,92.60621643066406
2017-08-04,92.29136657714844
2017-08-07,92.93761444091797
2017-08-08,89.9051513671875
2017-08-09,90.85799407958984
2017-08-10,90.2282943725586
2017-08-11,90.15372467041016
2017-08-14,90.8828353881836
2017-08-15,92.44877624511719
2017-08-16,92.05106353759766
2017-08-17,86.73182678222656
2017-08-18,86.50814819335938
2017-08-21,85.24874877929688
2017-08-22,85.93644714355469
2017-08-23,85.72100830078125
2017-08-24,86.6572494506836
2017-08-25,86.6572494506836
2017-08-28,86.79810333251953
2017-08-29,87.09639739990234
2017-08-30,87.76750183105469
2017-08-31,88.21491241455078
2017-09-01,88.94405364990234
2017-09-05,88.18180084228516
2017-09-06,89.52403259277344
2017-09-07,90.72345733642578
2017-09-08,90.29866027832031
2017-09-11,89.54067993164062
2017-09-12,89.89051818847656
2017-09-13,89.29083251953125
2017-09-14,88.94928741455078
2017-09-15,88.94096374511719
2017-09-18,88.74939727783203
2017-09-19,89.52401733398438
2017-09-20,88.98262023925781
2017-09-21,88.94928741455078
2017-09-22,90.0904312133789
2017-09-25,90.64018249511719
2017-09-26,90.18203735351562
2017-09-27,91.32315063476562
2017-09-28,90.80674743652344
2017-09-29,91.05662536621094
2017-10-02,91.05662536621094
2017-10-03,92.21441650390625
2017-10-04,92.78914642333984
2017-10-05,94.59662628173828
2017-10-06,94.52164459228516
2017-10-09,94.59662628173828
2017-10-10,95.04641723632812
2017-10-11,94.19678497314453
2017-10-12,94.61323547363281
2017-10-13,94.83815002441406
2017-10-16,95.43787384033203
2017-10-17,94.72154998779297
2017-10-18,94.8964614868164
2017-10-19,95.47119903564453
2017-10-20,96.56231689453125
2017-10-23,97.46190643310547
2017-10-24,97.00379180908203
2017-10-25,96.90384674072266
2017-10-26,97.70345306396484
2017-10-27,98.49476623535156
2017-10-30,97.43692779541016
2017-10-31,96.83721160888672
2017-11-01,96.12088775634766
2017-11-02,95.23796081542969
2017-11-03,93.48880004882812
2017-11-06,92.73081970214844
2017-11-07,93.9135971069336
2017-11-08,93.78034210205078
2017-11-09,93.26388549804688
2017-11-10,92.53092193603516
2017-11-13,92.89739990234375
2017-11-14,93.35554504394531
2017-11-15,92.1727523803711
2017-11-16,92.48094940185547
2017-11-17,92.50594329833984
2017-11-20,92.064453125
2017-11-21,92.08946990966797
2017-11-22,91.79793548583984
2017-11-24,91.63966369628906
2017-11-27,91.7396469116211
2017-11-28,92.63919067382812
2017-11-29,94.39672088623047
2017-11-30,95.33790588378906
2017-12-01,94.74652099609375
2017-12-04,95.62945556640625
2017-12-05,96.3541030883789
2017-12-06,96.55399322509766
2017-12-07,97.04813385009766
2017-12-08,97.1653823852539
2017-12-11,98.6728515625
2017-12-12,98.02796936035156
2017-12-13,98.00287628173828
2017-12-14,97.53386688232422
2017-12-15,98.98272705078125
2017-12-18,99.35960388183594
2017-12-19,99.10836029052734
2017-12-20,98.70634460449219
2017-12-21,98.32109069824219
2017-12-22,97.8856201171875
2017-12-26,98.4635009765625
2017-12-27,98.203857421875
2017-12-28,98.2457275390625
2017-12-29,98.14521789550781
2018-01-02,97.1402359008789
2018-01-03,98.19549560546875
2018-01-04,99.13347625732422
2018-01-05,99.07486724853516
2018-01-08,98.77336120605469
2018-01-09,99.46009063720703
2018-01-10,98.53050231933594
2018-01-11,98.13684844970703
2018-01-12,99.21719360351562
2018-01-16,99.98770904541016
2018-01-17,102.2154312133789
2018-01-18,101.25230407714844
2018-01-19,101.7045669555664
2018-01-22,102.81840515136719
2018-01-23,102.25731658935547
2018-01-24,101.21881866455078
2018-01-25,101.02620697021484
2018-01-26,102.44992065429688
2018-01-29,101.13506317138672
2018-01-30,101.17693328857422
2018-01-31,103.5386734008789
2018-02-01,100.8503189086914
2018-02-02,99.30095672607422
2018-02-05,95.53225708007812
2018-02-06,94.59426879882812
2018-02-07,95.10516357421875
2018-02-08,90.65808868408203
2018-02-09,93.32130432128906
2018-02-12,93.50556182861328
2018-02-13,93.64793395996094
2018-02-14,94.393310546875
2018-02-15,96.7382583618164
2018-02-16,97.29935455322266
2018-02-20,96.65450286865234
2018-02-21,97.23237609863281
2018-02-22,96.6712646484375
2018-02-23,98.53050231933594
2018-02-26,98.73983001708984
2018-02-27,97.54224395751953
2018-02-28,96.57911682128906
2018-03-01,95.29779815673828
2018-03-02,95.13865661621094
2018-03-05,96.86388397216797
2018-03-06,96.65450286865234
2018-03-07,96.46188354492188
2018-03-08,98.4913330078125
2018-03-09,100.06603240966797
2018-03-12,98.97132873535156
2018-03-13,98.85343933105469
2018-03-14,97.76714324951172
2018-03-15,98.08712768554688
2018-03-16,98.6597671508789
2018-03-19,96.4029541015625
2018-03-20,97.31239318847656
2018-03-21,97.98609161376953
2018-03-22,95.27452087402344
2018-03-23,91.95667266845703
2018-03-26,96.04925537109375
2018-03-27,94.5334701538086
2018-03-28,94.11241149902344
2018-03-29,95.56084442138672
2018-04-02,95.4092788696289
2018-04-03,96.03241729736328
2018-04-04,98.28919982910156
2018-04-05,98.95448303222656
2018-04-06,95.74610900878906
2018-04-09,96.36925506591797
2018-04-10,97.60716247558594
2018-04-11,97.32923889160156
2018-04-12,97.05978393554688
2018-04-13,97.06816864013672
2018-04-16,98.44923400878906
2018-04-17,99.27447509765625
2018-04-18,99.88079833984375
2018-04-19,99.15657806396484
2018-04-20,98.3902816772461
2018-04-23,98.60923767089844
2018-04-24,97.95240020751953
2018-04-25,98.27237701416016
2018-04-26,99.94815826416016
2018-04-27,100.95024108886719
2018-04-30,99.43450164794922
2018-05-01,100.04078674316406
2018-05-02,102.7860107421875
2018-05-03,103.66179656982422
2018-05-04,105.5649185180664
2018-05-07,105.74174499511719
2018-05-08,105.91019439697266
2018-05-09,106.97964477539062
2018-05-10,107.27438354492188
2018-05-11,107.23225402832031
2018-05-14,106.67648315429688
2018-05-15,107.00489807128906
2018-05-16,107.80489349365234
2018-05-17,107.77963256835938
2018-05-18,108.55435943603516
2018-05-21,108.49542236328125
2018-05-22,108.10806274414062
2018-05-23,108.93329620361328
2018-05-24,109.6996078491211
2018-05-25,110.01959228515625
2018-05-29,109.41328430175781
2018-05-30,110.00277709960938
2018-05-31,109.48909759521484
2018-06-01,111.77115631103516
2018-06-04,113.05113220214844
2018-06-05,112.89955139160156
2018-06-06,114.60902404785156
2018-06-07,113.90648651123047
2018-06-08,114.55821990966797
2018-06-11,113.4832992553711
2018-06-12,117.90143585205078
2018-06-13,118.78169250488281
2018-06-14,118.34160614013672
2018-06-15,118.12998962402344
2018-06-18,117.63907623291016
2018-06-19,117.30896759033203
2018-06-20,116.6233901977539
2018-06-21,116.97888946533203
2018-06-22,117.72371673583984
2018-06-25,115.64161682128906
2018-06-26,114.33818817138672
2018-06-27,112.62846374511719
2018-06-28,113.627197265625
2018-06-29,113.5340805053711
2018-07-02,114.14348602294922
2018-07-03,113.12783813476562
2018-07-05,113.17019653320312
2018-07-06,113.601806640625
2018-07-09,113.85572814941406
2018-07-10,115.08297729492188
2018-07-11,114.57514190673828
2018-07-12,116.3779525756836
2018-07-13,116.24251556396484
2018-07-16,116.05632781982422
2018-07-17,116.25947570800781
2018-07-18,116.3779525756836
2018-07-19,116.00553894042969
2018-07-20,116.23409271240234
2018-07-23,116.54722595214844
2018-07-24,116.04786682128906
2018-07-25,117.77447509765625
2018-07-26,117.85064697265625
2018-07-27,116.30178833007812
2018-07-30,113.6610336303711
2018-07-31,114.2535400390625
2018-08-01,112.2391128540039
2018-08-02,112.69617462158203
2018-08-03,113.627197265625
2018-08-06,114.73599243164062
2018-08-07,116.72494506835938
2018-08-08,116.64881896972656
2018-08-09,117.11432647705078
2018-08-10,117.89297485351562
2018-08-13,118.21463012695312
2018-08-14,119.46725463867188
2018-08-15,119.54347229003906
2018-08-16,119.54347229003906
2018-08-17,120.65220642089844
2018-08-20,120.3221435546875
2018-08-21,121.06692504882812
2018-08-22,121.28697204589844
2018-08-23,121.32931518554688
2018-08-24,121.53245544433594
2018-08-27,121.54092407226562
2018-08-28,121.735595703125
2018-08-29,123.86848449707031
2018-08-30,123.14058685302734
2018-08-31,124.20701599121094
2018-09-04,123.41141510009766
2018-09-05,123.69070434570312
2018-09-06,124.65562438964844
2018-09-07,124.19007110595703
2018-09-10,124.43555450439453
2018-09-11,124.4186019897461
2018-09-12,124.5286636352539
2018-09-13,124.93679809570312
2018-09-14,125.39600372314453
2018-09-17,125.03883361816406
2018-09-18,125.48106384277344
2018-09-19,124.97936248779297
2018-09-20,126.60353088378906
2018-09-21,128.13424682617188
2018-09-24,126.76512908935547
2018-09-25,126.61203002929688
2018-09-26,127.23284149169922
2018-09-27,127.47943115234375
2018-09-28,128.11724853515625
2018-10-01,128.1852569580078
2018-10-02,129.0611572265625
2018-10-03,128.90806579589844
2018-10-04,127.74305725097656
2018-10-05,128.39785766601562
2018-10-08,126.96072387695312
2018-10-09,127.67500305175781
2018-10-10,120.56587219238281
2018-10-11,117.50457000732422
2018-10-12,119.66450500488281
2018-10-15,119.26481628417969
2018-10-16,121.84144592285156
2018-10-17,122.16460418701172
2018-10-18,121.53535461425781
2018-10-19,121.95205688476562
2018-10-22,122.44524383544922
2018-10-23,121.12715148925781
2018-10-24,117.05388641357422
2018-10-25,119.46893310546875
2018-10-26,115.94837188720703
2018-10-29,115.05550384521484
2018-10-30,116.72222137451172
2018-10-31,122.52175903320312
2018-11-01,119.8260726928711
2018-11-02,119.66450500488281
2018-11-05,120.25127410888672
2018-11-06,122.38568115234375
2018-11-07,126.11033630371094
2018-11-08,125.76170349121094
2018-11-09,125.16643524169922
2018-11-12,122.59831237792969
2018-11-13,123.06600952148438
2018-11-14,121.36526489257812
2018-11-15,125.2175064086914
2018-11-16,124.62220764160156
2018-11-19,121.97750854492188
2018-11-20,119.49443817138672
2018-11-21,119.97064971923828
2018-11-23,119.80908203125
2018-11-26,123.0064697265625
2018-11-27,123.5761947631836
2018-11-28,126.37393188476562
2018-11-29,124.02692413330078
2018-11-30,125.36201477050781
2018-12-03,125.35350036621094
2018-12-04,122.1220703125
2018-12-06,121.75639343261719
2018-12-07,118.48249816894531
2018-12-10,118.8226547241211
2018-12-11,119.04374694824219
2018-12-12,118.68659973144531
2018-12-13,118.1905746459961
2018-12-14,115.2999038696289
2018-12-17,113.29016876220703
2018-12-18,111.17780303955078
2018-12-19,111.46001434326172
2018-12-20,111.4258041381836
2018-12-21,107.21818542480469
2018-12-24,104.29334259033203
2018-12-26,109.21080780029297
2018-12-27,110.94689178466797
2018-12-28,110.51927947998047
2018-12-31,112.1356430053711
2019-01-02,111.29753875732422
2019-01-03,107.9365463256836
2019-01-04,112.23828125
2019-01-07,111.63105010986328
2019-01-08,112.28956604003906
2019-01-09,112.39222717285156
2019-01-10,113.2816162109375
2019-01-11,112.58887481689453
2019-01-14,111.9474868774414
2019-01-15,113.17044067382812
2019-01-16,113.5381851196289
2019-01-17,113.692138671875
2019-01-18,115.6078109741211
2019-01-22,113.88883209228516
2019-01-23,114.95784759521484
2019-01-24,115.24006652832031
2019-01-25,116.65972900390625
2019-01-28,115.88147735595703
2019-01-29,114.5986557006836
2019-01-30,119.22533416748047
2019-01-31,119.59310150146484
2019-02-01,121.1153793334961
2019-02-04,122.83436584472656
2019-02-05,124.2540283203125
2019-02-06,124.46781158447266
2019-02-07,124.58753967285156
2019-02-08,125.55396270751953
2019-02-11,126.15257263183594
2019-02-12,127.85444641113281
2019-02-13,128.6754608154297
2019-02-14,126.699951171875
2019-02-15,127.9998550415039
2019-02-19,128.5471954345703
2019-02-20,128.76101684570312
2019-02-21,129.1201934814453
2019-02-22,131.0016632080078
2019-02-25,130.41156005859375
2019-02-26,130.74513244628906
2019-02-27,130.83059692382812
2019-02-28,130.8734130859375
2019-03-01,131.6173858642578
2019-03-04,131.070068359375
2019-03-05,130.55697631835938
2019-03-06,130.44578552246094
2019-03-07,129.31100463867188
2019-03-08,128.296630859375
2019-03-11,129.88694763183594
2019-03-12,130.66070556640625
2019-03-13,131.39141845703125
2019-03-14,131.96734619140625
2019-03-15,133.51480102539062
2019-03-18,132.98179626464844
2019-03-19,132.9302215576172
