Date,NRG
2015-07-01,22.450000762939453
2015-07-02,22.600000381469727
2015-07-06,22.760000228881836
2015-07-07,23.100000381469727
2015-07-08,22.100000381469727
2015-07-09,21.889999389648438
2015-07-10,21.760000228881836
2015-07-13,22.229999542236328
2015-07-14,22.079999923706055
2015-07-15,21.889999389648438
2015-07-16,22.25
2015-07-17,22.239999771118164
2015-07-20,21.56999969482422
2015-07-21,21.059999465942383
2015-07-22,21.979999542236328
2015-07-23,21.649999618530273
2015-07-24,21.399999618530273
2015-07-27,21.549999237060547
2015-07-28,22.15999984741211
2015-07-29,22.0
2015-07-30,22.360000610351562
2015-07-31,22.450000762939453
2015-08-03,22.270000457763672
2015-08-04,20.040000915527344
2015-08-05,20.030000686645508
2015-08-06,19.43000030517578
2015-08-07,19.600000381469727
2015-08-10,19.850000381469727
2015-08-11,19.229999542236328
2015-08-12,20.530000686645508
2015-08-13,20.329999923706055
2015-08-14,20.790000915527344
2015-08-17,21.239999771118164
2015-08-18,20.989999771118164
2015-08-19,20.959999084472656
2015-08-20,20.299999237060547
2015-08-21,19.579999923706055
2015-08-24,19.219999313354492
2015-08-25,18.899999618530273
2015-08-26,19.06999969482422
2015-08-27,19.81999969482422
2015-08-28,20.219999313354492
2015-08-31,19.920000076293945
2015-09-01,19.239999771118164
2015-09-02,18.68000030517578
2015-09-03,18.899999618530273
2015-09-04,17.93000030517578
2015-09-08,18.40999984741211
2015-09-09,18.0
2015-09-10,18.350000381469727
2015-09-11,18.450000762939453
2015-09-14,18.420000076293945
2015-09-15,19.049999237060547
2015-09-16,18.969999313354492
2015-09-17,19.170000076293945
2015-09-18,17.979999542236328
2015-09-21,16.399999618530273
2015-09-22,15.359999656677246
2015-09-23,15.430000305175781
2015-09-24,15.479999542236328
2015-09-25,15.069999694824219
2015-09-28,14.890000343322754
2015-09-29,14.470000267028809
2015-09-30,14.850000381469727
2015-10-01,14.739999771118164
2015-10-02,14.869999885559082
2015-10-05,15.789999961853027
2015-10-06,15.779999732971191
2015-10-07,15.399999618530273
2015-10-08,15.449999809265137
2015-10-09,15.460000038146973
2015-10-12,14.90999984741211
2015-10-13,15.029999732971191
2015-10-14,15.199999809265137
2015-10-15,15.380000114440918
2015-10-16,15.020000457763672
2015-10-19,14.800000190734863
2015-10-20,15.25
2015-10-21,14.800000190734863
2015-10-22,14.920000076293945
2015-10-23,14.020000457763672
2015-10-26,13.149999618530273
2015-10-27,12.649999618530273
2015-10-28,13.029999732971191
2015-10-29,12.890000343322754
2015-10-30,12.890000343322754
2015-11-02,13.359999656677246
2015-11-03,13.479999542236328
2015-11-04,14.079999923706055
2015-11-05,13.579999923706055
2015-11-06,13.510000228881836
2015-11-09,13.300000190734863
2015-11-10,13.579999923706055
2015-11-11,13.029999732971191
2015-11-12,12.510000228881836
2015-11-13,12.609999656677246
2015-11-16,12.720000267028809
2015-11-17,12.020000457763672
2015-11-18,12.130000114440918
2015-11-19,11.930000305175781
2015-11-20,12.0
2015-11-23,12.149999618530273
2015-11-24,12.619999885559082
2015-11-25,12.180000305175781
2015-11-27,11.619999885559082
2015-11-30,12.359999656677246
2015-12-01,12.350000381469727
2015-12-02,10.789999961853027
2015-12-03,10.970000267028809
2015-12-04,9.0
2015-12-07,9.550000190734863
2015-12-08,10.09000015258789
2015-12-09,10.550000190734863
2015-12-10,10.470000267028809
2015-12-11,10.140000343322754
2015-12-14,9.199999809265137
2015-12-15,9.279999732971191
2015-12-16,9.640000343322754
2015-12-17,9.520000457763672
2015-12-18,10.369999885559082
2015-12-21,11.069999694824219
2015-12-22,10.899999618530273
2015-12-23,11.539999961853027
2015-12-24,11.5
2015-12-28,11.369999885559082
2015-12-29,11.550000190734863
2015-12-30,11.09000015258789
2015-12-31,11.770000457763672
2016-01-04,11.529999732971191
2016-01-05,11.970000267028809
2016-01-06,11.029999732971191
2016-01-07,11.260000228881836
2016-01-08,11.34000015258789
2016-01-11,10.229999542236328
2016-01-12,9.899999618530273
2016-01-13,9.819999694824219
2016-01-14,10.479999542236328
2016-01-15,10.109999656677246
2016-01-19,10.029999732971191
2016-01-20,9.579999923706055
2016-01-21,9.890000343322754
2016-01-22,9.930000305175781
2016-01-25,8.979999542236328
2016-01-26,9.670000076293945
2016-01-27,9.890000343322754
2016-01-28,10.100000381469727
2016-01-29,10.640000343322754
2016-02-01,10.670000076293945
2016-02-02,10.710000038146973
2016-02-03,11.380000114440918
2016-02-04,11.680000305175781
2016-02-05,11.569999694824219
2016-02-08,11.140000343322754
2016-02-09,10.84000015258789
2016-02-10,10.699999809265137
2016-02-11,9.59000015258789
2016-02-12,9.579999923706055
2016-02-16,9.699999809265137
2016-02-17,10.199999809265137
2016-02-18,10.430000305175781
2016-02-19,10.010000228881836
2016-02-22,10.569999694824219
2016-02-23,10.319999694824219
2016-02-24,10.829999923706055
2016-02-25,10.899999618530273
2016-02-26,11.079999923706055
2016-02-29,10.779999732971191
2016-03-01,11.260000228881836
2016-03-02,12.15999984741211
2016-03-03,12.520000457763672
2016-03-04,13.069999694824219
2016-03-07,13.640000343322754
2016-03-08,12.510000228881836
2016-03-09,12.359999656677246
2016-03-10,12.890000343322754
2016-03-11,13.739999771118164
2016-03-14,13.670000076293945
2016-03-15,13.300000190734863
2016-03-16,13.850000381469727
2016-03-17,13.960000038146973
2016-03-18,13.699999809265137
2016-03-21,13.5600004196167
2016-03-22,13.770000457763672
2016-03-23,12.989999771118164
2016-03-24,13.140000343322754
2016-03-28,12.890000343322754
2016-03-29,13.220000267028809
2016-03-30,12.9399995803833
2016-03-31,13.010000228881836
2016-04-01,12.770000457763672
2016-04-04,12.8100004196167
2016-04-05,12.210000038146973
2016-04-06,12.029999732971191
2016-04-07,12.239999771118164
2016-04-08,12.670000076293945
2016-04-11,13.109999656677246
2016-04-12,13.279999732971191
2016-04-13,13.430000305175781
2016-04-14,13.3100004196167
2016-04-15,13.649999618530273
2016-04-18,13.779999732971191
2016-04-19,14.3100004196167
2016-04-20,14.079999923706055
2016-04-21,13.989999771118164
2016-04-22,14.199999809265137
2016-04-25,14.180000305175781
2016-04-26,14.550000190734863
2016-04-27,14.979999542236328
2016-04-28,15.0
2016-04-29,15.100000381469727
2016-05-02,14.899999618530273
2016-05-03,14.029999732971191
2016-05-04,14.619999885559082
2016-05-05,14.859999656677246
2016-05-06,15.520000457763672
2016-05-09,15.649999618530273
2016-05-10,15.949999809265137
2016-05-11,15.770000457763672
2016-05-12,15.630000114440918
2016-05-13,15.449999809265137
2016-05-16,15.760000228881836
2016-05-17,15.789999961853027
2016-05-18,15.3100004196167
2016-05-19,15.489999771118164
2016-05-20,15.729999542236328
2016-05-23,15.899999618530273
2016-05-24,16.020000457763672
2016-05-25,15.850000381469727
2016-05-26,15.649999618530273
2016-05-27,16.190000534057617
2016-05-31,16.3799991607666
2016-06-01,16.850000381469727
2016-06-02,17.149999618530273
2016-06-03,17.389999389648438
2016-06-06,17.8700008392334
2016-06-07,17.899999618530273
2016-06-08,17.780000686645508
2016-06-09,16.59000015258789
2016-06-10,14.899999618530273
2016-06-13,14.880000114440918
2016-06-14,14.229999542236328
2016-06-15,13.949999809265137
2016-06-16,13.970000267028809
2016-06-17,14.390000343322754
2016-06-20,14.25
2016-06-21,14.329999923706055
2016-06-22,14.140000343322754
2016-06-23,14.529999732971191
2016-06-24,13.989999771118164
2016-06-27,13.319999694824219
2016-06-28,14.1899995803833
2016-06-29,14.710000038146973
2016-06-30,14.989999771118164
2016-07-01,15.020000457763672
2016-07-05,14.5
2016-07-06,14.630000114440918
2016-07-07,14.5600004196167
2016-07-08,15.069999694824219
2016-07-11,15.359999656677246
2016-07-12,15.779999732971191
2016-07-13,15.869999885559082
2016-07-14,15.3100004196167
2016-07-15,15.470000267028809
2016-07-18,15.529999732971191
2016-07-19,14.640000343322754
2016-07-20,14.670000076293945
2016-07-21,14.569999694824219
2016-07-22,14.789999961853027
2016-07-25,14.789999961853027
2016-07-26,14.770000457763672
2016-07-27,13.979999542236328
2016-07-28,14.09000015258789
2016-07-29,13.84000015258789
2016-08-01,13.65999984741211
2016-08-02,13.770000457763672
2016-08-03,14.140000343322754
2016-08-04,13.800000190734863
2016-08-05,13.619999885559082
2016-08-08,13.520000457763672
2016-08-09,12.829999923706055
2016-08-10,12.75
2016-08-11,12.970000267028809
2016-08-12,12.720000267028809
2016-08-15,12.609999656677246
2016-08-16,12.300000190734863
2016-08-17,12.380000114440918
2016-08-18,12.569999694824219
2016-08-19,12.369999885559082
2016-08-22,12.489999771118164
2016-08-23,12.5600004196167
2016-08-24,12.199999809265137
2016-08-25,12.350000381469727
2016-08-26,12.260000228881836
2016-08-29,12.520000457763672
2016-08-30,12.1899995803833
2016-08-31,12.109999656677246
2016-09-01,11.600000381469727
2016-09-02,11.979999542236328
2016-09-06,12.149999618530273
2016-09-07,12.300000190734863
2016-09-08,12.420000076293945
2016-09-09,11.600000381469727
2016-09-12,11.979999542236328
2016-09-13,10.979999542236328
2016-09-14,10.890000343322754
2016-09-15,11.149999618530273
2016-09-16,11.260000228881836
2016-09-19,11.220000267028809
2016-09-20,11.430000305175781
2016-09-21,11.880000114440918
2016-09-22,11.760000228881836
2016-09-23,11.529999732971191
2016-09-26,11.300000190734863
2016-09-27,11.1899995803833
2016-09-28,11.420000076293945
2016-09-29,11.100000381469727
2016-09-30,11.210000038146973
2016-10-03,11.279999732971191
2016-10-04,11.050000190734863
2016-10-05,10.970000267028809
2016-10-06,10.970000267028809
2016-10-07,10.979999542236328
2016-10-10,11.420000076293945
2016-10-11,11.130000114440918
2016-10-12,11.140000343322754
2016-10-13,11.270000457763672
2016-10-14,11.109999656677246
2016-10-17,10.970000267028809
2016-10-18,11.699999809265137
2016-10-19,12.100000381469727
2016-10-20,11.640000343322754
2016-10-21,11.520000457763672
2016-10-24,11.109999656677246
2016-10-25,10.949999809265137
2016-10-26,10.529999732971191
2016-10-27,10.470000267028809
2016-10-28,10.300000190734863
2016-10-31,10.630000114440918
2016-11-01,10.630000114440918
2016-11-02,9.890000343322754
2016-11-03,10.130000114440918
2016-11-04,11.029999732971191
2016-11-07,11.380000114440918
2016-11-08,11.470000267028809
2016-11-09,12.029999732971191
2016-11-10,11.069999694824219
2016-11-11,11.069999694824219
2016-11-14,11.680000305175781
2016-11-15,11.479999542236328
2016-11-16,11.1899995803833
2016-11-17,11.25
2016-11-18,11.210000038146973
2016-11-21,11.520000457763672
2016-11-22,10.90999984741211
2016-11-23,11.029999732971191
2016-11-25,10.949999809265137
2016-11-28,11.550000190734863
2016-11-29,11.3100004196167
2016-11-30,11.34000015258789
2016-12-01,11.109999656677246
2016-12-02,11.239999771118164
2016-12-05,11.710000038146973
2016-12-06,11.819999694824219
2016-12-07,11.949999809265137
2016-12-08,12.460000038146973
2016-12-09,12.859999656677246
2016-12-12,12.600000381469727
2016-12-13,12.789999961853027
2016-12-14,12.479999542236328
2016-12-15,12.579999923706055
2016-12-16,12.300000190734863
2016-12-19,12.850000381469727
2016-12-20,12.5
2016-12-21,12.369999885559082
2016-12-22,12.130000114440918
2016-12-23,12.34000015258789
2016-12-27,12.600000381469727
2016-12-28,12.430000305175781
2016-12-29,12.390000343322754
2016-12-30,12.260000228881836
2017-01-03,12.300000190734863
2017-01-04,13.029999732971191
2017-01-05,13.279999732971191
2017-01-06,13.359999656677246
2017-01-09,13.470000267028809
2017-01-10,13.619999885559082
2017-01-11,14.100000381469727
2017-01-12,14.380000114440918
2017-01-13,14.600000381469727
2017-01-17,15.34000015258789
2017-01-18,15.260000228881836
2017-01-19,15.5600004196167
2017-01-20,16.110000610351562
2017-01-23,16.209999084472656
2017-01-24,16.3700008392334
2017-01-25,16.440000534057617
2017-01-26,16.459999084472656
2017-01-27,16.450000762939453
2017-01-30,16.260000228881836
2017-01-31,16.540000915527344
2017-02-01,16.34000015258789
2017-02-02,16.709999084472656
2017-02-03,17.079999923706055
2017-02-06,16.700000762939453
2017-02-07,16.270000457763672
2017-02-08,16.360000610351562
2017-02-09,16.420000076293945
2017-02-10,16.65999984741211
2017-02-13,16.75
2017-02-14,16.790000915527344
2017-02-15,17.489999771118164
2017-02-16,17.110000610351562
2017-02-17,17.100000381469727
2017-02-21,17.1200008392334
2017-02-22,16.829999923706055
2017-02-23,17.040000915527344
2017-02-24,17.459999084472656
2017-02-27,16.770000457763672
2017-02-28,16.559999465942383
2017-03-01,16.850000381469727
2017-03-02,17.030000686645508
2017-03-03,17.299999237060547
2017-03-06,17.360000610351562
2017-03-07,17.100000381469727
2017-03-08,17.170000076293945
2017-03-09,17.860000610351562
2017-03-10,17.860000610351562
2017-03-13,17.329999923706055
2017-03-14,17.010000228881836
2017-03-15,17.459999084472656
2017-03-16,17.889999389648438
2017-03-17,18.059999465942383
2017-03-20,18.329999923706055
2017-03-21,18.239999771118164
2017-03-22,18.010000228881836
2017-03-23,18.139999389648438
2017-03-24,18.15999984741211
2017-03-27,18.18000030517578
2017-03-28,18.110000610351562
2017-03-29,18.729999542236328
2017-03-30,18.3700008392334
2017-03-31,18.700000762939453
2017-04-03,18.729999542236328
2017-04-04,18.8799991607666
2017-04-05,18.690000534057617
2017-04-06,18.899999618530273
2017-04-07,18.510000228881836
2017-04-10,18.760000228881836
2017-04-11,18.709999084472656
2017-04-12,18.729999542236328
2017-04-13,18.389999389648438
2017-04-17,18.450000762939453
2017-04-18,18.440000534057617
2017-04-19,17.8799991607666
2017-04-20,17.239999771118164
2017-04-21,17.06999969482422
2017-04-24,17.299999237060547
2017-04-25,17.010000228881836
2017-04-26,17.280000686645508
2017-04-27,16.84000015258789
2017-04-28,16.899999618530273
2017-05-01,16.670000076293945
2017-05-02,15.770000457763672
2017-05-03,14.979999542236328
2017-05-04,14.600000381469727
2017-05-05,15.029999732971191
2017-05-08,14.789999961853027
2017-05-09,14.720000267028809
2017-05-10,15.130000114440918
2017-05-11,15.270000457763672
2017-05-12,15.069999694824219
2017-05-15,15.079999923706055
2017-05-16,14.920000076293945
2017-05-17,15.050000190734863
2017-05-18,15.239999771118164
2017-05-19,15.710000038146973
2017-05-22,15.960000038146973
2017-05-23,15.880000114440918
2017-05-24,16.760000228881836
2017-05-25,16.450000762939453
2017-05-26,16.469999313354492
2017-05-30,16.209999084472656
2017-05-31,16.059999465942383
2017-06-01,16.760000228881836
2017-06-02,16.920000076293945
2017-06-05,16.700000762939453
2017-06-06,16.780000686645508
2017-06-07,16.399999618530273
2017-06-08,16.399999618530273
2017-06-09,16.690000534057617
2017-06-12,16.709999084472656
2017-06-13,16.940000534057617
2017-06-14,16.469999313354492
2017-06-15,16.610000610351562
2017-06-16,16.90999984741211
2017-06-19,16.950000762939453
2017-06-20,16.760000228881836
2017-06-21,16.780000686645508
2017-06-22,17.229999542236328
