Date,ALK
2015-11-20,75.69292449951172
2015-11-23,74.3521728515625
2015-11-24,73.60318756103516
2015-11-25,73.61246490478516
2015-11-27,73.75114440917969
2015-11-30,73.72341918945312
2015-12-01,75.054931640625
2015-12-02,75.54499053955078
2015-12-03,74.48162078857422
2015-12-04,78.51317596435547
2015-12-07,79.82618713378906
2015-12-08,79.169677734375
2015-12-09,77.21864318847656
2015-12-10,78.00460052490234
2015-12-11,76.53439331054688
2015-12-14,75.96109771728516
2015-12-15,75.94258117675781
2015-12-16,76.5158920288086
2015-12-17,75.01793670654297
2015-12-18,73.92683410644531
2015-12-21,76.28469848632812
2015-12-22,75.56348419189453
2015-12-23,75.97032928466797
2015-12-24,75.93336486816406
2015-12-28,76.21074676513672
2015-12-29,76.53439331054688
2015-12-30,75.3045883178711
2015-12-31,74.44464111328125
2016-01-04,72.49361419677734
2016-01-05,71.28230285644531
2016-01-06,72.30866241455078
2016-01-07,68.41583251953125
2016-01-08,65.07779693603516
2016-01-11,65.345947265625
2016-01-12,65.68807983398438
2016-01-13,62.562721252441406
2016-01-14,63.570594787597656
2016-01-15,63.55210876464844
2016-01-19,61.998680114746094
2016-01-20,62.10039138793945
2016-01-21,67.13980865478516
2016-01-22,67.3709716796875
2016-01-25,64.53225708007812
2016-01-26,65.95623016357422
2016-01-27,64.74491119384766
2016-01-28,63.4041748046875
2016-01-29,65.09630584716797
2016-02-01,64.99459838867188
2016-02-02,62.84011459350586
2016-02-03,62.20208740234375
2016-02-04,63.71855545043945
2016-02-05,59.696258544921875
2016-02-08,58.309268951416016
2016-02-09,60.68565368652344
2016-02-10,61.804500579833984
2016-02-11,61.8969612121582
2016-02-12,63.283958435058594
2016-02-16,64.35655975341797
2016-02-17,66.36309051513672
2016-02-18,66.87164306640625
2016-02-19,67.14546203613281
2016-02-22,67.19187927246094
2016-02-23,67.5167465209961
2016-02-24,68.31500244140625
2016-02-25,69.53092956542969
2016-02-26,69.21533203125
2016-02-29,68.59344482421875
2016-03-01,71.53581237792969
2016-03-02,71.7121810913086
2016-03-03,72.6310806274414
2016-03-04,72.09273529052734
2016-03-07,71.6564712524414
2016-03-08,70.9139404296875
2016-03-09,71.76786804199219
2016-03-10,70.90464782714844
2016-03-11,74.97013092041016
2016-03-14,74.06050109863281
2016-03-15,74.24614715576172
2016-03-16,74.74736785888672
2016-03-17,75.16504669189453
2016-03-18,76.13966369628906
2016-03-21,76.3531494140625
2016-03-22,76.13966369628906
2016-03-23,75.29501342773438
2016-03-24,74.80306243896484
2016-03-28,75.63842010498047
2016-03-29,76.4366683959961
2016-03-30,76.41810607910156
2016-03-31,76.13037109375
2016-04-01,76.12110137939453
2016-04-04,73.25296783447266
2016-04-05,73.95838928222656
2016-04-06,73.9212875366211
2016-04-07,72.65892028808594
2016-04-08,73.4015121459961
2016-04-11,72.84457397460938
2016-04-12,73.55929565429688
2016-04-13,75.99114227294922
2016-04-14,75.98185729980469
2016-04-15,76.46453094482422
2016-04-18,76.33456420898438
2016-04-19,76.22320556640625
2016-04-20,75.74052429199219
2016-04-21,73.67994689941406
2016-04-22,71.29448699951172
2016-04-25,69.10393524169922
2016-04-26,69.01114654541016
2016-04-27,68.29643249511719
2016-04-28,66.83915710449219
2016-04-29,65.37262725830078
2016-05-02,65.4654312133789
2016-05-03,65.35406494140625
2016-05-04,64.13811492919922
2016-05-05,64.17525482177734
2016-05-06,63.59048843383789
2016-05-09,63.859657287597656
2016-05-10,64.35161590576172
2016-05-11,62.7458381652832
2016-05-12,60.861610412597656
2016-05-13,61.502052307128906
2016-05-16,61.54846954345703
2016-05-17,60.740943908691406
2016-05-18,61.65056228637695
2016-05-19,60.69453811645508
2016-05-20,60.7830810546875
2016-05-23,60.90425491333008
2016-05-24,62.33039093017578
2016-05-25,62.367679595947266
2016-05-26,61.64994430541992
2016-05-27,62.28377914428711
2016-05-31,61.89229965209961
2016-06-01,61.48216247558594
2016-06-02,61.46351623535156
2016-06-03,60.66190719604492
2016-06-06,60.7830810546875
2016-06-07,61.82704544067383
2016-06-08,61.88298034667969
2016-06-09,62.91761779785156
2016-06-10,62.37700271606445
2016-06-13,59.92552947998047
2016-06-14,57.34357833862305
2016-06-15,57.00802230834961
2016-06-16,56.27164840698242
2016-06-17,55.81492233276367
2016-06-20,55.44207000732422
2016-06-21,56.35553741455078
2016-06-22,55.62849044799805
2016-06-23,55.125152587890625
2016-06-24,52.655059814453125
2016-06-27,51.88140106201172
2016-06-28,52.860111236572266
2016-06-29,53.77359390258789
2016-06-30,54.33285903930664
2016-07-01,54.7523078918457
2016-07-05,54.64977264404297
2016-07-06,54.565887451171875
2016-07-07,55.4327507019043
2016-07-08,55.79627227783203
2016-07-11,56.07590866088867
2016-07-12,58.95613098144531
2016-07-13,58.88156509399414
2016-07-14,60.456844329833984
2016-07-15,60.62461853027344
2016-07-18,59.87892532348633
2016-07-19,59.53404235839844
2016-07-20,59.179847717285156
2016-07-21,60.3170166015625
2016-07-22,60.21449279785156
2016-07-25,60.96018600463867
2016-07-26,62.01347732543945
2016-07-27,63.262508392333984
2016-07-28,63.81245422363281
2016-07-29,62.656620025634766
2016-08-01,63.05744171142578
2016-08-02,60.48479461669922
2016-08-03,60.680538177490234
2016-08-04,60.680538177490234
2016-08-05,61.73384094238281
2016-08-08,61.388938903808594
2016-08-09,60.57801055908203
2016-08-10,60.438194274902344
2016-08-11,61.62196731567383
2016-08-12,60.9415283203125
2016-08-15,61.63130187988281
2016-08-16,61.77638244628906
2016-08-17,63.03998565673828
2016-08-18,63.367591857910156
2016-08-19,62.77790832519531
2016-08-22,62.58134460449219
2016-08-23,63.03998565673828
2016-08-24,63.573509216308594
2016-08-25,63.96662139892578
2016-08-26,62.9650993347168
2016-08-29,62.74982452392578
2016-08-30,63.22719955444336
2016-08-31,63.20847702026367
2016-09-01,62.95574188232422
2016-09-02,63.84495544433594
2016-09-06,64.58438873291016
2016-09-07,66.48448181152344
2016-09-08,66.75592803955078
2016-09-09,64.45335388183594
2016-09-12,65.32384490966797
2016-09-13,63.947898864746094
2016-09-14,62.3847770690918
2016-09-15,62.53453826904297
2016-09-16,61.49557876586914
2016-09-19,61.48622512817383
2016-09-20,61.30837631225586
2016-09-21,62.43159103393555
2016-09-22,61.81382369995117
2016-09-23,61.561100006103516
2016-09-26,60.46597671508789
2016-09-27,61.76701736450195
2016-09-28,61.96357727050781
2016-09-29,61.13054275512695
2016-09-30,61.645328521728516
2016-10-03,62.796630859375
2016-10-04,64.31295776367188
2016-10-05,63.93854522705078
2016-10-06,64.66864013671875
2016-10-07,63.751346588134766
2016-10-10,65.4361801147461
2016-10-11,64.89328002929688
2016-10-12,65.92288970947266
2016-10-13,68.29097747802734
2016-10-14,67.68257141113281
2016-10-17,67.33625793457031
2016-10-18,67.4953842163086
2016-10-19,68.75899505615234
2016-10-20,70.47186279296875
2016-10-21,69.78858184814453
2016-10-24,68.89938354492188
2016-10-25,67.76679992675781
2016-10-26,66.57807922363281
2016-10-27,66.5687255859375
2016-10-28,67.18649291992188
2016-10-31,67.59832763671875
2016-11-01,66.85890197753906
2016-11-02,66.41897583007812
2016-11-03,65.20216369628906
2016-11-04,65.7637710571289
2016-11-07,67.92594146728516
2016-11-08,68.05697631835938
2016-11-09,68.49690246582031
2016-11-10,70.43704986572266
2016-11-11,70.68132019042969
2016-11-14,73.1241226196289
2016-11-15,73.50931549072266
2016-11-16,73.0677261352539
2016-11-17,74.08244323730469
2016-11-18,74.66495513916016
2016-11-21,74.01668548583984
2016-11-22,76.60038757324219
2016-11-23,77.9439468383789
2016-11-25,77.74664306640625
2016-11-28,77.44599914550781
2016-11-29,77.77483367919922
2016-11-30,77.29564666748047
2016-12-01,77.84998321533203
2016-12-02,79.70088195800781
2016-12-05,78.09426879882812
2016-12-06,79.67268371582031
2016-12-07,82.36915588378906
2016-12-08,83.19593811035156
2016-12-09,84.34217834472656
2016-12-12,81.48600769042969
2016-12-13,81.61752319335938
2016-12-14,81.15714263916016
2016-12-15,84.67101287841797
2016-12-16,83.36506652832031
2016-12-19,84.86833953857422
2016-12-20,86.02396392822266
2016-12-21,85.61055755615234
2016-12-22,83.71269989013672
2016-12-23,84.9622802734375
2016-12-27,85.06564331054688
2016-12-28,83.3274917602539
2016-12-29,83.1771469116211
2016-12-30,83.36506652832031
2017-01-03,82.67921447753906
2017-01-04,83.787841796875
2017-01-05,82.45372009277344
2017-01-06,81.72088623046875
2017-01-09,82.1812515258789
2017-01-10,86.43733978271484
2017-01-11,88.1285171508789
2017-01-12,87.62117004394531
2017-01-13,88.61707305908203
2017-01-17,87.76210021972656
2017-01-18,87.31111145019531
2017-01-19,88.52311706542969
2017-01-20,88.98348236083984
2017-01-23,87.4426498413086
2017-01-24,87.24535369873047
2017-01-25,87.7339096069336
2017-01-26,90.10154724121094
2017-01-27,89.37810516357422
2017-01-30,88.46675872802734
2017-01-31,88.14730834960938
2017-02-01,87.96878051757812
2017-02-02,88.81436920166016
2017-02-03,88.4009780883789
2017-02-06,89.36869812011719
2017-02-07,88.4103775024414
2017-02-08,91.32292938232422
2017-02-09,92.45979309082031
2017-02-10,91.46385955810547
2017-02-13,92.09335327148438
2017-02-14,90.47735595703125
2017-02-15,91.09745025634766
2017-02-16,91.125732421875
2017-02-17,91.04090881347656
2017-02-21,91.05032348632812
2017-02-22,91.65349578857422
2017-02-23,90.37175750732422
2017-02-24,91.42731475830078
2017-02-27,92.20954895019531
2017-02-28,92.1906967163086
2017-03-01,94.471435546875
2017-03-02,90.81472778320312
2017-03-03,93.2462387084961
2017-03-06,91.06916809082031
2017-03-07,89.64607238769531
2017-03-08,89.72147369384766
2017-03-09,89.32564544677734
2017-03-10,91.05032348632812
2017-03-13,91.02205657958984
2017-03-14,89.0617446899414
2017-03-15,89.87226867675781
2017-03-16,88.72247314453125
2017-03-17,87.98734283447266
2017-03-20,89.36333465576172
2017-03-21,86.80929565429688
2017-03-22,87.57268524169922
2017-03-23,88.63764953613281
2017-03-24,89.250244140625
2017-03-27,89.53297424316406
2017-03-28,90.78644561767578
2017-03-29,88.87326049804688
2017-03-30,88.27010345458984
2017-03-31,86.91297912597656
2017-04-03,87.05432891845703
2017-04-04,85.0280532836914
2017-04-05,84.86784362792969
2017-04-06,84.28351593017578
2017-04-07,84.03849029541016
2017-04-10,83.91595458984375
2017-04-11,83.72747802734375
2017-04-12,83.55784606933594
2017-04-13,81.36190795898438
2017-04-17,81.90853881835938
2017-04-18,81.5504150390625
2017-04-19,82.17243957519531
2017-04-20,83.28453063964844
2017-04-21,83.98193359375
2017-04-24,85.46158599853516
2017-04-25,86.15898132324219
2017-04-26,83.17141723632812
2017-04-27,80.04248809814453
2017-04-28,80.19326782226562
2017-05-01,79.56183624267578
2017-05-02,81.51270294189453
2017-05-03,81.61637115478516
2017-05-04,80.51371002197266
2017-05-05,80.33464813232422
2017-05-08,78.7230453491211
2017-05-09,79.3639144897461
2017-05-10,78.40262603759766
2017-05-11,78.83613586425781
2017-05-12,78.77960968017578
2017-05-15,79.9859390258789
2017-05-16,79.85398864746094
2017-05-17,77.46015167236328
2017-05-18,78.26124572753906
2017-05-19,79.99217987060547
2017-05-22,80.66375732421875
2017-05-23,81.1366958618164
2017-05-24,79.96381378173828
2017-05-25,81.89339447021484
2017-05-26,81.93122863769531
2017-05-30,81.16506958007812
2017-05-31,82.33795166015625
2017-06-01,83.4540786743164
2017-06-02,84.4756088256836
2017-06-05,84.4661636352539
2017-06-06,84.37155151367188
2017-06-07,86.72677612304688
2017-06-08,85.6390380859375
2017-06-09,85.06204223632812
2017-06-12,84.22021484375
2017-06-13,84.09724426269531
2017-06-14,84.34318542480469
2017-06-15,83.62431335449219
2017-06-16,83.93647003173828
2017-06-19,85.85658264160156
2017-06-20,84.55128479003906
2017-06-21,85.91333770751953
2017-06-22,86.0930404663086
2017-06-23,86.67002868652344
2017-06-26,85.95118713378906
2017-06-27,84.10672760009766
2017-06-28,83.62431335449219
2017-06-29,84.27696990966797
2017-06-30,84.90126037597656
2017-07-03,85.33634948730469
2017-07-05,86.3389663696289
2017-07-06,86.45247650146484
2017-07-07,88.80770111083984
2017-07-10,87.90912628173828
2017-07-11,86.6132583618164
2017-07-12,89.50762939453125
2017-07-13,88.66581726074219
2017-07-14,87.61589813232422
2017-07-17,87.09567260742188
2017-07-18,85.83766174316406
2017-07-19,85.3836441040039
2017-07-20,84.27696990966797
2017-07-21,83.47297668457031
2017-07-24,82.30010986328125
2017-07-25,82.41362762451172
2017-07-26,82.9716796875
2017-07-27,83.21760559082031
2017-07-28,81.6474609375
2017-07-31,80.61647033691406
2017-08-01,80.88131713867188
2017-08-02,81.00425720214844
2017-08-03,80.38945007324219
2017-08-04,81.22181701660156
2017-08-07,81.34477996826172
2017-08-08,80.5407943725586
2017-08-09,79.7746353149414
2017-08-10,79.25442504882812
2017-08-11,79.8976058959961
2017-08-14,80.4840316772461
2017-08-15,79.36792755126953
2017-08-16,79.27333068847656
2017-08-17,75.68846893310547
2017-08-18,74.48269653320312
2017-08-21,74.03648376464844
2017-08-22,73.21047973632812
2017-08-23,71.12173461914062
2017-08-24,69.80201721191406
2017-08-25,71.71037292480469
2017-08-28,70.55207824707031
2017-08-29,70.61852264404297
2017-08-30,70.38117980957031
2017-08-31,70.8843765258789
2017-09-01,71.3495864868164
2017-09-05,69.35578918457031
2017-09-06,69.95393371582031
2017-09-07,69.46024322509766
2017-09-08,70.5425796508789
2017-09-11,71.76734161376953
2017-09-12,72.46041870117188
2017-09-13,72.3559799194336
2017-09-14,73.57125091552734
2017-09-15,71.4730224609375
2017-09-18,69.3747787475586
2017-09-19,68.5867691040039
2017-09-20,69.30831909179688
2017-09-21,69.22286224365234
2017-09-22,70.96981811523438
2017-09-25,71.00780487060547
2017-09-26,71.169189453125
2017-09-27,71.3021240234375
2017-09-28,72.0331802368164
2017-09-29,72.41295623779297
2017-10-02,73.134521484375
2017-10-03,76.09674835205078
2017-10-04,76.75183868408203
2017-10-05,75.71696472167969
2017-10-06,76.48600769042969
2017-10-09,76.34358978271484
2017-10-10,76.59992980957031
2017-10-11,77.39745330810547
2017-10-12,76.33409118652344
2017-10-13,76.86576080322266
2017-10-16,76.40055847167969
2017-10-17,76.44803619384766
2017-10-18,76.3625717163086
2017-10-19,74.84349060058594
2017-10-20,75.66000366210938
2017-10-23,74.7580337524414
2017-10-24,75.37516784667969
2017-10-25,65.43465423583984
2017-10-26,62.07366943359375
2017-10-27,63.212982177734375
2017-10-30,63.099063873291016
2017-10-31,62.69080352783203
2017-11-01,62.45344161987305
2017-11-02,60.4311637878418
2017-11-03,60.4311637878418
2017-11-06,60.70649719238281
2017-11-07,59.05448532104492
2017-11-08,58.94055938720703
2017-11-09,59.22538757324219
2017-11-10,59.263362884521484
2017-11-13,58.598758697509766
2017-11-14,58.56078338623047
2017-11-15,61.18121337890625
2017-11-16,62.53889083862305
2017-11-17,63.04208755493164
2017-11-20,63.04208755493164
2017-11-21,63.127925872802734
2017-11-22,62.546142578125
2017-11-24,62.374473571777344
2017-11-27,62.33631896972656
2017-11-28,64.17703247070312
2017-11-29,65.912841796875
2017-11-30,65.97007751464844
2017-12-01,63.814632415771484
2017-12-04,65.1212387084961
2017-12-05,64.9495620727539
2017-12-06,64.69206237792969
2017-12-07,66.16080474853516
2017-12-08,66.51367950439453
2017-12-11,66.49462127685547
2017-12-12,66.5709228515625
2017-12-13,65.8270034790039
2017-12-14,66.17988586425781
2017-12-15,67.55326843261719
2017-12-18,70.1569595336914
2017-12-19,69.80409240722656
2017-12-20,70.35725402832031
2017-12-21,71.23471069335938
2017-12-22,70.84366607666016
2017-12-26,71.37776184082031
2017-12-27,70.92951202392578
2017-12-28,71.12024688720703
2017-12-29,70.10929107666016
2018-01-02,71.53988647460938
2018-01-03,71.20609283447266
2018-01-04,70.43356323242188
2018-01-05,70.32865142822266
2018-01-08,69.38445281982422
2018-01-09,67.99200439453125
2018-01-10,68.71683502197266
2018-01-11,71.3491439819336
2018-01-12,70.11882019042969
2018-01-16,67.98245239257812
2018-01-17,67.5437240600586
2018-01-18,66.56137084960938
2018-01-19,65.6934814453125
2018-01-22,65.37874603271484
2018-01-23,66.25619506835938
2018-01-24,61.697322845458984
2018-01-25,59.19852828979492
2018-01-26,61.554256439208984
2018-01-29,62.450775146484375
2018-01-30,61.229984283447266
2018-01-31,62.689205169677734
2018-02-01,61.11553955078125
2018-02-02,61.57332992553711
2018-02-05,59.8375358581543
2018-02-06,60.26670455932617
2018-02-07,61.25860595703125
2018-02-08,61.0773811340332
2018-02-09,61.725929260253906
2018-02-12,62.95625305175781
2018-02-13,63.7955436706543
2018-02-14,63.671566009521484
2018-02-15,63.10884475708008
2018-02-16,62.26548385620117
2018-02-20,61.70962142944336
2018-02-21,61.99714660644531
2018-02-22,61.498783111572266
2018-02-23,62.27507400512695
2018-02-26,63.396366119384766
2018-02-27,62.188812255859375
2018-02-28,61.81504440307617
2018-03-01,61.95880889892578
2018-03-02,60.741676330566406
2018-03-05,60.9716796875
2018-03-06,61.62337875366211
2018-03-07,61.33586120605469
2018-03-08,62.10255813598633
2018-03-09,62.10255813598633
2018-03-12,63.04176330566406
2018-03-13,65.92646789550781
2018-03-14,62.936344146728516
2018-03-15,63.175933837890625
2018-03-16,63.74138259887695
2018-03-19,62.39006423950195
2018-03-20,62.476318359375
2018-03-21,61.53711700439453
2018-03-22,60.20497512817383
2018-03-23,59.30411148071289
2018-03-26,59.57245635986328
2018-03-27,58.93034362792969
2018-03-28,59.00701141357422
2018-03-29,59.38077926635742
2018-04-02,55.34602737426758
2018-04-03,57.6077880859375
2018-04-04,58.67158508300781
2018-04-05,59.524532318115234
2018-04-06,58.240318298339844
2018-04-09,57.320281982421875
2018-04-10,57.358612060546875
2018-04-11,56.60150146484375
2018-04-12,57.761131286621094
2018-04-13,61.28794479370117
2018-04-16,62.49549102783203
2018-04-17,62.284645080566406
2018-04-18,63.22385787963867
2018-04-19,62.79258728027344
2018-04-20,62.667999267578125
2018-04-23,66.23314666748047
2018-04-24,62.543418884277344
2018-04-25,63.626365661621094
2018-04-26,63.15677261352539
2018-04-27,63.27176284790039
2018-04-30,62.227149963378906
2018-05-01,62.71592330932617
2018-05-02,60.75125503540039
2018-05-03,60.300819396972656
2018-05-04,60.185813903808594
2018-05-07,59.08368682861328
2018-05-08,59.064517974853516
2018-05-09,57.87613296508789
2018-05-10,58.039058685302734
2018-05-11,58.01030731201172
2018-05-14,57.55028533935547
2018-05-15,56.304405212402344
2018-05-16,56.639835357666016
2018-05-17,56.16065216064453
2018-05-18,55.78688049316406
2018-05-21,55.83506393432617
2018-05-22,56.06633758544922
2018-05-23,56.297630310058594
2018-05-24,57.694950103759766
2018-05-25,59.62228775024414
2018-05-29,58.36951446533203
2018-05-30,58.090049743652344
2018-05-31,58.60080337524414
2018-06-01,58.64898681640625
2018-06-04,59.57410430908203
2018-06-05,59.015174865722656
2018-06-06,59.7572021484375
2018-06-07,59.91139221191406
2018-06-08,60.06558609008789
2018-06-11,60.585960388183594
2018-06-12,60.017391204833984
2018-06-13,59.40065002441406
2018-06-14,60.229400634765625
2018-06-15,60.74979019165039
2018-06-18,60.489593505859375
2018-06-19,60.200496673583984
2018-06-20,60.90398025512695
2018-06-21,61.723087310791016
2018-06-22,60.62450408935547
2018-06-25,59.49701690673828
2018-06-26,58.427337646484375
2018-06-27,57.829864501953125
2018-06-28,58.13823699951172
2018-06-29,58.19605255126953
2018-07-02,58.957359313964844
2018-07-03,59.4295539855957
2018-07-05,59.88248062133789
2018-07-06,60.07521438598633
2018-07-09,61.18343734741211
2018-07-10,60.60523223876953
2018-07-11,58.00332260131836
2018-07-12,58.64898681640625
2018-07-13,59.198272705078125
2018-07-16,59.17900085449219
2018-07-17,59.554832458496094
2018-07-18,60.89433288574219
2018-07-19,61.472537994384766
2018-07-20,58.427337646484375
2018-07-23,59.30427932739258
2018-07-24,56.866188049316406
2018-07-25,56.96256637573242
2018-07-26,62.40729522705078
2018-07-27,61.337623596191406
2018-07-30,60.11376190185547
2018-07-31,60.54741668701172
2018-08-01,58.860984802246094
2018-08-02,59.362098693847656
2018-08-03,60.51850509643555
2018-08-06,60.826881408691406
2018-08-07,61.53999710083008
2018-08-08,61.8194580078125
2018-08-09,61.433990478515625
2018-08-10,60.93288040161133
2018-08-13,59.641563415527344
2018-08-14,60.47032165527344
2018-08-15,61.42435836791992
2018-08-16,61.9736442565918
2018-08-17,62.63857650756836
2018-08-20,64.73040771484375
2018-08-21,64.48828887939453
2018-08-22,62.85164260864258
2018-08-23,62.65795135498047
2018-08-24,62.78385543823242
2018-08-27,63.607017517089844
2018-08-28,64.7981948852539
2018-08-29,65.24368286132812
2018-08-30,65.0693588256836
2018-08-31,65.35987854003906
2018-09-04,65.72789764404297
2018-09-05,66.22180938720703
2018-09-06,64.92408752441406
2018-09-07,64.7691421508789
2018-09-10,65.99906158447266
2018-09-11,66.7931900024414
2018-09-12,65.62136840820312
2018-09-13,66.26053619384766
2018-09-14,66.73506927490234
2018-09-17,67.09339904785156
2018-09-18,67.0546646118164
2018-09-19,67.48076629638672
2018-09-20,67.5485610961914
2018-09-21,67.8681411743164
2018-09-24,65.16619873046875
2018-09-25,64.06218719482422
2018-09-26,65.00157928466797
2018-09-27,66.80286407470703
2018-09-28,66.68665313720703
2018-10-01,65.62136840820312
2018-10-02,64.1687240600586
2018-10-03,64.58514404296875
2018-10-04,64.71104431152344
2018-10-05,63.99440383911133
2018-10-08,63.24869918823242
2018-10-09,60.633914947509766
2018-10-10,58.32903289794922
2018-10-11,57.92228698730469
2018-10-12,59.62673568725586
2018-10-15,59.90758514404297
2018-10-16,61.844459533691406
2018-10-17,62.4545783996582
2018-10-18,60.4014892578125
2018-10-19,60.604862213134766
2018-10-22,61.5345573425293
2018-10-23,61.001922607421875
2018-10-24,59.18125534057617
2018-10-25,61.0697135925293
2018-10-26,59.52989959716797
2018-10-29,59.074729919433594
2018-10-30,61.2440299987793
2018-10-31,59.48147201538086
2018-11-01,61.6798210144043
2018-11-02,61.863826751708984
2018-11-05,61.883201599121094
2018-11-06,62.56110763549805
2018-11-07,64.10092163085938
2018-11-08,63.63606643676758
2018-11-09,63.88786697387695
2018-11-12,63.68450164794922
2018-11-13,65.44705200195312
2018-11-14,65.0887222290039
2018-11-15,65.57295227050781
2018-11-16,65.84410858154297
2018-11-19,65.48410034179688
2018-11-20,65.2116470336914
2018-11-21,66.67117309570312
2018-11-23,67.53716278076172
2018-11-26,67.04092407226562
2018-11-27,68.84101104736328
2018-11-28,72.72334289550781
2018-11-29,70.97190856933594
2018-11-30,71.28328704833984
2018-12-03,70.87460327148438
2018-12-04,68.14043426513672
2018-12-06,67.73176574707031
2018-12-07,63.187767028808594
2018-12-10,61.76716995239258
2018-12-11,60.74549865722656
2018-12-12,60.3465576171875
2018-12-13,59.68490982055664
2018-12-14,60.61899948120117
2018-12-17,59.636260986328125
2018-12-18,60.96928787231445
2018-12-19,60.35628890991211
2018-12-20,59.04271697998047
2018-12-21,57.73887252807617
2018-12-24,56.02635955810547
2018-12-26,59.149749755859375
2018-12-27,59.101097106933594
2018-12-28,58.682701110839844
2018-12-31,59.208126068115234
2019-01-02,59.86005401611328
2019-01-03,56.551788330078125
2019-01-04,58.381065368652344
2019-01-07,58.497825622558594
2019-01-08,59.01352310180664
2019-01-09,60.50223922729492
2019-01-10,61.68932342529297
2019-01-11,62.40935516357422
2019-01-14,62.6234245300293
2019-01-15,62.54557800292969
2019-01-16,63.14885711669922
2019-01-17,62.68180465698242
2019-01-18,63.109928131103516
2019-01-22,62.23421096801758
2019-01-23,61.99095916748047
2019-01-24,64.0051040649414
2019-01-25,61.76716995239258
2019-01-28,62.7888298034668
2019-01-29,62.81801986694336
2019-01-30,62.91532897949219
2019-01-31,62.224483489990234
2019-02-01,62.6234245300293
2019-02-04,62.74018478393555
2019-02-05,62.993167877197266
2019-02-06,63.07101058959961
2019-02-07,63.46995162963867
2019-02-08,63.50886154174805
2019-02-11,64.5110855102539
2019-02-12,64.89055633544922
2019-02-13,64.90027618408203
2019-02-14,64.77378845214844
2019-02-15,64.87159729003906
2019-02-19,63.15003967285156
2019-02-20,61.956687927246094
2019-02-21,61.4871711730957
2019-02-22,61.0372200012207
2019-02-25,61.379573822021484
2019-02-26,61.565425872802734
2019-02-27,60.62638854980469
2019-02-28,60.35250473022461
2019-03-01,59.97101593017578
2019-03-04,58.2005500793457
2019-03-05,56.51811599731445
2019-03-06,54.61070251464844
2019-03-07,54.72808074951172
2019-03-08,54.40528869628906
2019-03-11,54.209651947021484
2019-03-12,52.90869903564453
2019-03-13,54.806331634521484
2019-03-14,54.27812957763672
2019-03-15,54.54222869873047
