Date,LII
2016-05-03,119.07803344726562
2016-05-04,120.00204467773438
2016-05-05,120.31304168701172
2016-05-06,121.5212631225586
2016-05-09,121.84998321533203
2016-05-10,123.30708312988281
2016-05-11,121.29918670654297
2016-05-12,122.83618927001953
2016-05-13,122.16983032226562
2016-05-16,122.10765075683594
2016-05-17,120.7216796875
2016-05-18,119.40673828125
2016-05-19,118.2340316772461
2016-05-20,118.66047668457031
2016-05-23,118.34064483642578
2016-05-24,120.40184783935547
2016-05-25,121.03264617919922
2016-05-26,121.23699188232422
2016-05-27,121.61012268066406
2016-05-31,122.0277099609375
2016-06-01,122.49857330322266
2016-06-02,122.5252456665039
2016-06-03,122.4186019897461
2016-06-06,122.8095703125
2016-06-07,123.70684051513672
2016-06-08,125.35935974121094
2016-06-09,125.09278106689453
2016-06-10,122.6318359375
2016-06-13,119.75328826904297
2016-06-14,120.31304168701172
2016-06-15,120.3663330078125
2016-06-16,119.85100555419922
2016-06-17,120.09088897705078
2016-06-20,123.30708312988281
2016-06-21,123.27151489257812
2016-06-22,123.09384155273438
2016-06-23,126.01680755615234
2016-06-24,124.61308288574219
2016-06-27,121.74335479736328
2016-06-28,123.26744079589844
2016-06-29,123.24071502685547
2016-06-30,127.0907974243164
2016-07-01,127.1799545288086
2016-07-05,127.13541412353516
2016-07-06,129.7556610107422
2016-07-07,128.67726135253906
2016-07-08,131.37770080566406
2016-07-11,131.27073669433594
2016-07-12,131.95701599121094
2016-07-13,132.03720092773438
2016-07-14,130.88751220703125
2016-07-15,131.903564453125
2016-07-18,132.97300720214844
2016-07-19,134.54159545898438
2016-07-20,134.57725524902344
2016-07-21,133.8553466796875
2016-07-22,135.10304260253906
2016-07-25,135.5130615234375
2016-07-26,137.88380432128906
2016-07-27,139.78211975097656
2016-07-28,141.68040466308594
2016-07-29,139.74644470214844
2016-08-01,139.4167022705078
2016-08-02,138.20462036132812
2016-08-03,138.4541778564453
2016-08-04,139.35435485839844
2016-08-05,140.82485961914062
2016-08-08,141.45758056640625
2016-08-09,140.50396728515625
2016-08-10,141.14569091796875
2016-08-11,141.92108154296875
2016-08-12,141.466552734375
2016-08-15,140.60202026367188
2016-08-16,139.09588623046875
2016-08-17,139.30975341796875
2016-08-18,140.30789184570312
2016-08-19,140.10299682617188
2016-08-22,141.2348175048828
2016-08-23,141.252685546875
2016-08-24,141.49327087402344
2016-08-25,142.1795196533203
2016-08-26,141.9656524658203
2016-08-29,143.23118591308594
2016-08-30,144.54132080078125
2016-08-31,143.55209350585938
2016-09-01,145.07601928710938
2016-09-02,145.41473388671875
2016-09-06,144.59478759765625
2016-09-07,144.291748046875
2016-09-08,144.48782348632812
2016-09-09,138.77496337890625
2016-09-12,139.52362060546875
2016-09-13,138.36505126953125
2016-09-14,138.55218505859375
2016-09-15,139.4256134033203
2016-09-16,138.4541778564453
2016-09-19,139.45233154296875
2016-09-20,139.0869598388672
2016-09-21,140.50396728515625
2016-09-22,141.53785705566406
2016-09-23,140.0940399169922
2016-09-26,139.8979949951172
2016-09-27,140.5485382080078
2016-09-28,140.7898406982422
2016-09-29,139.48512268066406
2016-09-30,140.33407592773438
2016-10-03,141.3349609375
2016-10-04,142.24652099609375
2016-10-05,142.3180389404297
2016-10-06,145.1241912841797
2016-10-07,144.2841033935547
2016-10-10,145.65145874023438
2016-10-11,142.72019958496094
2016-10-12,142.21075439453125
2016-10-13,142.15719604492188
2016-10-14,140.86131286621094
2016-10-17,138.7165069580078
2016-10-18,135.57980346679688
2016-10-19,133.60464477539062
2016-10-20,133.07740783691406
2016-10-21,134.09622192382812
2016-10-24,133.81027221679688
2016-10-25,129.88697814941406
2016-10-26,130.13720703125
2016-10-27,129.59210205078125
2016-10-28,130.85218811035156
2016-10-31,130.37850952148438
2016-11-01,128.9755096435547
2016-11-02,126.48207092285156
2016-11-03,127.41151428222656
2016-11-04,129.2435760498047
2016-11-07,129.66357421875
2016-11-08,131.60289001464844
2016-11-09,130.8967742919922
2016-11-10,129.36863708496094
2016-11-11,131.24537658691406
2016-11-14,133.2025604248047
2016-11-15,135.07034301757812
2016-11-16,134.7128143310547
2016-11-17,137.5905303955078
2016-11-18,136.01763916015625
2016-11-21,136.84878540039062
2016-11-22,137.51007080078125
2016-11-23,136.71469116210938
2016-11-25,137.1704864501953
2016-11-28,134.6681671142578
2016-11-29,135.2133026123047
2016-11-30,132.86293029785156
2016-12-01,132.09432983398438
2016-12-02,132.51441955566406
2016-12-05,133.5242462158203
2016-12-06,136.8397979736328
2016-12-07,140.20004272460938
2016-12-08,140.35203552246094
2016-12-09,140.6289825439453
2016-12-12,139.66383361816406
2016-12-13,140.9775390625
2016-12-14,143.14019775390625
2016-12-15,140.57537841796875
2016-12-16,140.47706604003906
2016-12-19,140.2357635498047
2016-12-20,140.72732543945312
2016-12-21,141.80860900878906
2016-12-22,139.5208282470703
2016-12-23,139.66383361816406
2016-12-27,140.75413513183594
2016-12-28,138.84536743164062
2016-12-29,139.2486572265625
2016-12-30,137.2592315673828
2017-01-03,137.70729064941406
2017-01-04,138.8811798095703
2017-01-05,137.31298828125
2017-01-06,136.13014221191406
2017-01-09,134.86659240722656
2017-01-10,134.64251708984375
2017-01-11,135.6013946533203
2017-01-12,133.08331298828125
2017-01-13,133.8628692626953
2017-01-17,135.3415069580078
2017-01-18,135.68202209472656
2017-01-19,135.61929321289062
2017-01-20,136.01364135742188
2017-01-23,135.3863525390625
2017-01-24,139.9027862548828
2017-01-25,141.58755493164062
2017-01-26,139.77732849121094
2017-01-27,140.48526000976562
2017-01-30,140.31500244140625
2017-01-31,140.5210723876953
2017-02-01,140.8616485595703
2017-02-02,139.26654052734375
2017-02-03,140.9154052734375
2017-02-06,140.99603271484375
2017-02-07,143.64859008789062
2017-02-08,146.36387634277344
2017-02-09,146.9193878173828
2017-02-10,146.28317260742188
2017-02-13,144.3744354248047
2017-02-14,143.5231170654297
2017-02-15,142.77037048339844
2017-02-16,150.28884887695312
2017-02-17,145.64691162109375
2017-02-21,147.9410400390625
2017-02-22,146.99111938476562
2017-02-23,147.43917846679688
2017-02-24,148.70266723632812
2017-02-27,149.8586883544922
2017-02-28,147.51986694335938
2017-03-01,150.09169006347656
2017-03-02,149.94833374023438
2017-03-03,150.1992950439453
2017-03-06,149.2224884033203
2017-03-07,148.532470703125
2017-03-08,148.30844116210938
2017-03-09,149.24038696289062
2017-03-10,149.9214324951172
2017-03-13,150.90719604492188
2017-03-14,150.92510986328125
2017-03-15,153.8284912109375
2017-03-16,154.2318572998047
2017-03-17,154.16012573242188
2017-03-20,153.81956481933594
2017-03-21,151.13124084472656
2017-03-22,152.2871856689453
2017-03-23,152.878662109375
2017-03-24,152.01840209960938
2017-03-27,152.33203125
2017-03-28,151.98251342773438
2017-03-29,151.55126953125
2017-03-30,151.1380615234375
2017-03-31,150.3025360107422
2017-04-03,149.45803833007812
2017-04-04,149.01780700683594
2017-04-05,147.77806091308594
2017-04-06,148.46083068847656
2017-04-07,147.8858642578125
2017-04-10,149.44003295898438
2017-04-11,150.84161376953125
2017-04-12,148.658447265625
2017-04-13,148.44284057617188
2017-04-17,150.32052612304688
2017-04-18,150.1317901611328
2017-04-19,150.7427215576172
2017-04-20,152.10833740234375
2017-04-21,154.91136169433594
2017-04-24,151.21890258789062
2017-04-25,151.7130584716797
2017-04-26,150.45526123046875
2017-04-27,151.17396545410156
2017-04-28,148.58660888671875
2017-05-01,149.5658721923828
2017-05-02,148.6494598388672
2017-05-03,149.7635040283203
2017-05-04,150.80563354492188
2017-05-05,150.7966766357422
2017-05-08,150.04197692871094
2017-05-09,149.988037109375
2017-05-10,151.1380615234375
2017-05-11,150.56309509277344
2017-05-12,149.2962646484375
2017-05-15,150.8236083984375
2017-05-16,154.54295349121094
2017-05-17,153.9050750732422
2017-05-18,154.2554931640625
2017-05-19,157.66043090820312
2017-05-22,157.84011840820312
2017-05-23,157.56158447265625
2017-05-24,157.73231506347656
2017-05-25,158.25341796875
2017-05-26,157.30101013183594
2017-05-30,157.73231506347656
2017-05-31,159.10687255859375
2017-06-01,159.74473571777344
2017-06-02,160.69705200195312
2017-06-05,160.89468383789062
2017-06-06,159.65487670898438
2017-06-07,160.58921813964844
2017-06-08,160.29278564453125
2017-06-09,160.5083465576172
2017-06-12,163.0508270263672
2017-06-13,165.79994201660156
2017-06-14,167.4619903564453
2017-06-15,168.64791870117188
2017-06-16,169.44749450683594
2017-06-19,171.63955688476562
2017-06-20,171.8192596435547
2017-06-21,172.3762969970703
2017-06-22,169.51930236816406
2017-06-23,168.54901123046875
2017-06-26,167.60572814941406
2017-06-27,165.53941345214844
2017-06-28,166.21505737304688
2017-06-29,165.2601318359375
2017-06-30,165.44032287597656
2017-07-03,165.64749145507812
2017-07-05,167.4042510986328
2017-07-06,165.68350219726562
2017-07-07,167.76463317871094
2017-07-10,166.395263671875
2017-07-11,164.80972290039062
2017-07-12,165.593505859375
2017-07-13,165.68350219726562
2017-07-14,165.5664520263672
2017-07-17,166.0529327392578
2017-07-18,165.69256591796875
2017-07-19,166.15200805664062
2017-07-20,164.4763641357422
2017-07-21,164.33221435546875
2017-07-24,158.86375427246094
2017-07-25,154.91786193847656
2017-07-26,153.08004760742188
2017-07-27,155.03500366210938
2017-07-28,154.071044921875
2017-07-31,154.05300903320312
2017-08-01,154.1340789794922
2017-08-02,154.90879821777344
2017-08-03,155.3142547607422
2017-08-04,155.20616149902344
2017-08-07,156.1881103515625
2017-08-08,155.3142547607422
2017-08-09,154.50344848632812
2017-08-10,150.92689514160156
2017-08-11,150.7827911376953
2017-08-14,151.8368377685547
2017-08-15,151.27822875976562
2017-08-16,150.8818359375
2017-08-17,148.74671936035156
2017-08-18,147.76475524902344
2017-08-21,148.08009338378906
2017-08-22,149.41339111328125
2017-08-23,147.3142852783203
2017-08-24,144.68368530273438
2017-08-25,145.80978393554688
2017-08-28,146.11611938476562
2017-08-29,145.26028442382812
2017-08-30,146.79177856445312
2017-08-31,149.30523681640625
2017-09-01,149.5124969482422
2017-09-05,149.6746368408203
2017-09-06,147.0710906982422
2017-09-07,147.01702880859375
2017-09-08,152.1341094970703
2017-09-11,151.890869140625
2017-09-12,154.80979919433594
2017-09-13,150.8818359375
2017-09-14,150.46742248535156
2017-09-15,150.92689514160156
2017-09-18,150.66561889648438
2017-09-19,149.3953399658203
2017-09-20,153.48545837402344
2017-09-21,154.6656036376953
2017-09-22,155.8278045654297
2017-09-25,153.64761352539062
2017-09-26,156.46742248535156
2017-09-27,156.15211486816406
2017-09-28,158.95309448242188
2017-09-29,161.70895385742188
2017-10-02,161.75411987304688
2017-10-03,162.7480010986328
2017-10-04,163.89556884765625
2017-10-05,164.02206420898438
2017-10-06,166.54293823242188
2017-10-09,166.35321044921875
2017-10-10,163.99493408203125
2017-10-11,162.90162658691406
2017-10-12,163.61544799804688
2017-10-13,163.73294067382812
2017-10-16,163.62448120117188
2017-10-17,162.81124877929688
2017-10-18,164.28411865234375
2017-10-19,162.0884246826172
2017-10-20,162.91067504882812
2017-10-23,174.7742919921875
2017-10-24,177.61151123046875
2017-10-25,174.58457946777344
2017-10-26,176.6898193359375
2017-10-27,174.69300842285156
2017-10-30,172.70518493652344
2017-10-31,172.6961669921875
2017-11-01,171.55767822265625
2017-11-02,171.5215301513672
2017-11-03,171.82867431640625
2017-11-06,172.8316650390625
2017-11-07,173.16592407226562
2017-11-08,174.5664825439453
2017-11-09,170.6812286376953
2017-11-10,170.58181762695312
2017-11-13,170.9793701171875
2017-11-14,171.98236083984375
2017-11-15,172.8677978515625
2017-11-16,176.1929168701172
2017-11-17,175.51522827148438
2017-11-20,176.01217651367188
2017-11-21,177.98194885253906
2017-11-22,177.23202514648438
2017-11-24,177.45785522460938
2017-11-27,177.36752319335938
2017-11-28,181.74073791503906
2017-11-29,184.17127990722656
2017-11-30,189.51124572753906
2017-12-01,188.3004608154297
2017-12-04,188.86981201171875
2017-12-05,186.67408752441406
2017-12-06,185.6892547607422
2017-12-07,184.82183837890625
2017-12-08,186.72837829589844
2017-12-11,186.583740234375
2017-12-12,186.74642944335938
2017-12-13,186.4844207763672
2017-12-14,184.4604034423828
2017-12-15,184.93020629882812
2017-12-18,187.00845336914062
2017-12-19,186.10491943359375
2017-12-20,187.460205078125
2017-12-21,187.442138671875
2017-12-22,185.8157501220703
2017-12-26,187.57765197753906
2017-12-27,188.43606567382812
2017-12-28,190.8091278076172
2017-12-29,188.63531494140625
2018-01-02,187.61183166503906
2018-01-03,191.0989990234375
2018-01-04,191.0989990234375
2018-01-05,193.3634796142578
2018-01-08,193.96124267578125
2018-01-09,191.72396850585938
2018-01-10,185.63722229003906
2018-01-11,189.26028442382812
2018-01-12,190.8272705078125
2018-01-16,190.19325256347656
2018-01-17,191.21682739257812
2018-01-18,193.8253936767578
2018-01-19,196.08071899414062
2018-01-22,195.30177307128906
2018-01-23,195.12966918945312
2018-01-24,196.77816772460938
2018-01-25,198.85240173339844
2018-01-26,200.25633239746094
2018-01-29,200.1385498046875
2018-01-30,199.4320831298828
2018-01-31,197.3760223388672
2018-02-01,193.98843383789062
2018-02-02,190.17510986328125
2018-02-05,177.53060913085938
2018-02-06,179.1881866455078
2018-02-07,182.0413055419922
2018-02-08,174.84954833984375
2018-02-09,179.3964385986328
2018-02-12,182.7930908203125
2018-02-13,181.18080139160156
2018-02-14,184.53221130371094
2018-02-15,187.7023468017578
2018-02-16,186.35281372070312
2018-02-20,184.0159149169922
2018-02-21,183.50869750976562
2018-02-22,186.66073608398438
2018-02-23,189.9486846923828
2018-02-26,190.27476501464844
2018-02-27,188.0103759765625
2018-02-28,185.347412109375
2018-03-01,177.8204345703125
2018-03-02,179.21533203125
2018-03-05,180.40187072753906
2018-03-06,183.5358428955078
2018-03-07,185.03033447265625
2018-03-08,186.59735107421875
2018-03-09,189.7675323486328
2018-03-12,191.6787567138672
2018-03-13,192.24024963378906
2018-03-14,192.2040557861328
2018-03-15,191.51565551757812
2018-03-16,192.12254333496094
2018-03-19,189.10630798339844
2018-03-20,189.85809326171875
2018-03-21,191.36166381835938
2018-03-22,186.633544921875
2018-03-23,183.59927368164062
2018-03-26,185.31114196777344
2018-03-27,182.8021697998047
2018-03-28,181.81488037109375
2018-03-29,185.58343505859375
2018-04-02,181.6332550048828
2018-04-03,185.3019256591797
2018-04-04,186.83656311035156
2018-04-05,186.27352905273438
2018-04-06,181.52430725097656
2018-04-09,180.7615203857422
2018-04-10,182.5050048828125
2018-04-11,181.22463989257812
2018-04-12,183.5311279296875
2018-04-13,180.44371032714844
2018-04-16,184.6934814453125
2018-04-17,186.92733764648438
2018-04-18,186.84556579589844
2018-04-19,184.1940460205078
2018-04-20,178.96347045898438
2018-04-23,180.243896484375
2018-04-24,171.88055419921875
2018-04-25,176.46632385253906
2018-04-26,178.28245544433594
2018-04-27,180.0168914794922
2018-04-30,175.5945587158203
2018-05-01,178.46408081054688
2018-05-02,175.4129638671875
2018-05-03,176.64793395996094
2018-05-04,181.20645141601562
2018-05-07,183.35865783691406
2018-05-08,185.12025451660156
2018-05-09,183.90345764160156
2018-05-10,185.48350524902344
2018-05-11,185.7650604248047
2018-05-14,183.9761199951172
2018-05-15,180.82510375976562
2018-05-16,181.351806640625
2018-05-17,184.43014526367188
2018-05-18,185.12025451660156
2018-05-21,187.66285705566406
2018-05-22,185.33824157714844
2018-05-23,186.91827392578125
2018-05-24,186.3552703857422
2018-05-25,188.2622528076172
2018-05-29,187.63565063476562
2018-05-30,188.56187438964844
2018-05-31,184.6208038330078
2018-06-01,185.95571899414062
2018-06-04,186.7820587158203
2018-06-05,187.9444122314453
2018-06-06,187.85357666015625
2018-06-07,190.39620971679688
2018-06-08,194.11021423339844
2018-06-11,191.25881958007812
2018-06-12,192.85707092285156
2018-06-13,189.3791046142578
2018-06-14,192.07614135742188
2018-06-15,191.9036102294922
2018-06-18,190.02391052246094
2018-06-19,187.05450439453125
2018-06-20,186.07376098632812
2018-06-21,183.39495849609375
2018-06-22,181.56060791015625
2018-06-25,179.88975524902344
2018-06-26,178.4368133544922
2018-06-27,176.01226806640625
2018-06-28,176.65000915527344
2018-06-29,182.35337829589844
2018-07-02,183.8476104736328
2018-07-03,184.03892517089844
2018-07-05,187.83816528320312
2018-07-06,188.13882446289062
2018-07-09,193.49595642089844
2018-07-10,193.87863159179688
2018-07-11,192.6395721435547
2018-07-12,195.49122619628906
2018-07-13,195.9650421142578
2018-07-16,193.65997314453125
2018-07-17,195.44573974609375
2018-07-18,195.5732421875
2018-07-19,197.1949920654297
2018-07-20,197.00364685058594
2018-07-23,189.48721313476562
2018-07-24,190.77183532714844
2018-07-25,187.07281494140625
2018-07-26,191.01783752441406
2018-07-27,192.34799194335938
2018-07-30,194.50729370117188
2018-07-31,197.7780303955078
2018-08-01,194.9355010986328
2018-08-02,197.92379760742188
2018-08-03,198.47959899902344
2018-08-06,200.6115264892578
2018-08-07,200.3473358154297
2018-08-08,196.86697387695312
2018-08-09,197.67788696289062
2018-08-10,196.4478759765625
2018-08-13,194.59837341308594
2018-08-14,198.18804931640625
2018-08-15,202.33348083496094
2018-08-16,201.59547424316406
2018-08-17,202.8618927001953
2018-08-20,205.28541564941406
2018-08-21,202.38818359375
2018-08-22,202.9985809326172
2018-08-23,201.44970703125
2018-08-24,200.67529296875
2018-08-27,202.45191955566406
2018-08-28,204.0372314453125
2018-08-29,203.33566284179688
2018-08-30,203.4723358154297
2018-08-31,202.9985809326172
2018-09-04,204.44720458984375
2018-09-05,205.87759399414062
2018-09-06,205.74093627929688
2018-09-07,206.79782104492188
2018-09-10,205.0394287109375
2018-09-11,207.3535614013672
2018-09-12,207.38998413085938
2018-09-13,208.29197692871094
2018-09-14,205.9869384765625
2018-09-17,204.0463104248047
2018-09-18,203.6181182861328
2018-09-19,201.0306396484375
2018-09-20,200.39285278320312
2018-09-21,197.45008850097656
2018-09-24,196.88525390625
2018-09-25,196.84877014160156
2018-09-26,197.68701171875
2018-09-27,198.44541931152344
2018-09-28,199.5692901611328
2018-10-01,198.11642456054688
2018-10-02,199.09417724609375
2018-10-03,199.39573669433594
2018-10-04,196.00559997558594
2018-10-05,196.02394104003906
2018-10-08,196.69093322753906
2018-10-09,192.9353485107422
2018-10-10,187.14198303222656
2018-10-11,181.3851318359375
2018-10-12,180.197265625
2018-10-15,182.49081420898438
2018-10-16,186.26470947265625
2018-10-17,183.43202209472656
2018-10-18,180.02362060546875
2018-10-19,176.46902465820312
2018-10-22,178.0955047607422
2018-10-23,180.42567443847656
2018-10-24,180.62672424316406
2018-10-25,187.45266723632812
2018-10-26,181.906005859375
2018-10-29,182.61878967285156
2018-10-30,191.27224731445312
2018-10-31,192.70687866210938
2018-11-01,194.36080932617188
2018-11-02,194.150634765625
2018-11-05,195.86854553222656
2018-11-06,194.3516845703125
2018-11-07,198.05247497558594
2018-11-08,196.773193359375
2018-11-09,193.49269104003906
2018-11-12,194.39736938476562
2018-11-13,200.24554443359375
2018-11-14,196.65440368652344
2018-11-15,196.64527893066406
2018-11-16,197.24835205078125
2018-11-19,197.7874755859375
2018-11-20,194.26942443847656
2018-11-21,195.38424682617188
2018-11-23,193.61148071289062
2018-11-26,197.97940063476562
2018-11-27,196.45338439941406
2018-11-28,201.75328063964844
2018-11-29,203.33412170410156
2018-11-30,206.43182373046875
2018-12-03,206.28564453125
2018-12-04,196.80062866210938
2018-12-06,197.98851013183594
2018-12-07,192.85302734375
2018-12-10,189.95640563964844
2018-12-11,189.38070678710938
2018-12-12,195.2745819091797
2018-12-13,198.51853942871094
2018-12-14,195.4390411376953
2018-12-17,192.0672149658203
2018-12-18,195.74977111816406
2018-12-19,193.3556671142578
2018-12-20,191.93930053710938
2018-12-21,188.6862335205078
2018-12-24,187.279052734375
2018-12-26,196.52647399902344
2018-12-27,200.20896911621094
2018-12-28,199.7873992919922
2018-12-31,200.5756072998047
2019-01-02,198.0736541748047
2019-01-03,194.517822265625
2019-01-04,201.262939453125
2019-01-07,200.69471740722656
2019-01-08,203.38905334472656
2019-01-09,205.9276885986328
2019-01-10,206.25759887695312
2019-01-11,206.23924255371094
2019-01-14,205.4236297607422
2019-01-15,205.65277099609375
2019-01-16,201.69366455078125
2019-01-17,202.2068328857422
2019-01-18,206.54173278808594
2019-01-22,205.26779174804688
2019-01-23,205.97349548339844
2019-01-24,206.7250213623047
2019-01-25,205.56109619140625
2019-01-28,205.24034118652344
2019-01-29,207.79722595214844
2019-01-30,205.5519256591797
2019-01-31,210.12503051757812
2019-02-01,210.58331298828125
2019-02-04,213.0577392578125
2019-02-05,215.4313507080078
2019-02-06,215.35800170898438
2019-02-07,213.47012329101562
2019-02-08,213.73585510253906
2019-02-11,217.74998474121094
2019-02-12,223.51446533203125
2019-02-13,224.1284637451172
2019-02-14,223.81687927246094
2019-02-15,226.098876953125
2019-02-19,226.0713653564453
2019-02-20,227.7760009765625
2019-02-21,228.13340759277344
2019-02-22,227.92259216308594
2019-02-25,227.24452209472656
2019-02-26,224.93496704101562
2019-02-27,226.0713653564453
2019-02-28,224.7608642578125
2019-03-01,225.08164978027344
2019-03-04,224.9075164794922
2019-03-05,227.0061798095703
2019-03-06,225.43907165527344
2019-03-07,223.62445068359375
2019-03-08,223.73440551757812
2019-03-11,225.31072998046875
2019-03-12,226.76788330078125
2019-03-13,227.50106811523438
2019-03-14,227.48272705078125
2019-03-15,229.25148010253906
2019-03-18,231.176025390625
2019-03-19,231.69842529296875
2019-03-20,235.15345764160156
