Date,FRC
2020-01-06,113.836181640625
2020-01-07,113.24847412109375
2020-01-08,113.70882415771484
2020-01-09,113.37582397460938
2020-01-10,111.95556640625
2020-01-13,113.08197021484375
2020-01-14,118.27326965332031
2020-01-15,114.9723892211914
2020-01-16,116.62772369384766
2020-01-17,115.7559814453125
2020-01-21,114.71772766113281
2020-01-22,114.9332046508789
2020-01-23,113.53254699707031
2020-01-24,111.41683959960938
2020-01-27,109.69293975830078
2020-01-28,111.27970886230469
2020-01-29,109.95519256591797
2020-01-30,110.84801483154297
2020-01-31,108.78764343261719
2020-02-03,110.16122436523438
2020-02-04,112.23141479492188
2020-02-05,114.42914581298828
2020-02-06,114.02688598632812
2020-02-07,112.83971405029297
2020-02-10,113.70309448242188
2020-02-11,114.9589614868164
2020-02-12,115.7046127319336
2020-02-13,115.88121795654297
2020-02-14,115.50838470458984
2020-02-18,114.60574340820312
2020-02-19,115.05706024169922
2020-02-20,115.4691390991211
2020-02-21,114.41932678222656
2020-02-24,112.18235778808594
2020-02-25,107.89481353759766
2020-02-26,105.7853775024414
2020-02-27,102.6163330078125
2020-02-28,98.67219543457031
2020-03-02,103.68576049804688
2020-03-03,99.83973693847656
2020-03-04,102.73408508300781
2020-03-05,97.98542022705078
2020-03-06,93.11901092529297
2020-03-09,84.72054290771484
2020-03-10,90.39146423339844
2020-03-11,87.53638458251953
2020-03-12,85.78015899658203
2020-03-13,94.98314666748047
2020-03-16,81.35526275634766
2020-03-17,91.8337173461914
2020-03-18,83.73939514160156
2020-03-19,88.36053466796875
2020-03-20,78.06847381591797
2020-03-23,74.17340087890625
2020-03-24,81.22771453857422
2020-03-25,82.85638427734375
2020-03-26,79.85414123535156
2020-03-27,80.78620910644531
2020-03-30,84.76959228515625
2020-03-31,80.72734832763672
2020-04-01,80.1190414428711
2020-04-02,82.37564086914062
2020-04-03,80.23677825927734
2020-04-06,86.89863586425781
2020-04-07,88.48808288574219
2020-04-08,91.63749694824219
2020-04-09,97.62239837646484
2020-04-13,91.6473159790039
2020-04-14,97.710693359375
2020-04-15,92.74617767333984
2020-04-16,93.39371490478516
2020-04-17,98.132568359375
2020-04-20,98.5250244140625
2020-04-21,95.88580322265625
2020-04-22,96.26844024658203
2020-04-23,97.21031188964844
2020-04-24,98.16200256347656
2020-04-27,102.73408508300781
2020-04-28,103.2737045288086
2020-04-29,105.01361846923828
2020-04-30,102.51678466796875
2020-05-01,98.87969207763672
2020-05-04,97.31674194335938
2020-05-05,98.06380462646484
2020-05-06,97.86721801757812
2020-05-07,100.14777374267578
2020-05-08,102.14325714111328
2020-05-11,100.93417358398438
2020-05-12,97.267578125
2020-05-13,94.08267211914062
2020-05-14,94.544677734375
2020-05-15,94.27928924560547
2020-05-18,99.36137390136719
2020-05-19,95.95034790039062
2020-05-20,97.10047912597656
2020-05-21,96.87438201904297
2020-05-22,95.6456527709961
2020-05-26,102.7822036743164
2020-05-27,109.8696060180664
2020-05-28,107.02874755859375
2020-05-29,106.33082580566406
2020-06-01,106.95011138916016
2020-06-02,107.48091888427734
2020-06-03,112.34676361083984
2020-06-04,115.94453430175781
2020-06-05,118.06781005859375
2020-06-08,116.31808471679688
2020-06-09,113.67381286621094
2020-06-10,110.2628173828125
2020-06-11,103.35232543945312
2020-06-12,104.88581848144531
2020-06-15,105.61322021484375
2020-06-16,109.19134521484375
2020-06-17,108.4541015625
2020-06-18,108.89643859863281
2020-06-19,108.97509765625
2020-06-22,108.78832244873047
2020-06-23,106.60606384277344
2020-06-24,103.7750244140625
2020-06-25,106.34066009521484
2020-06-26,102.05477905273438
2020-06-29,103.421142578125
2020-06-30,104.18789672851562
2020-07-01,103.24422454833984
2020-07-02,102.84117889404297
2020-07-06,103.99127960205078
2020-07-07,101.8385238647461
2020-07-08,102.03512573242188
2020-07-09,100.57044219970703
2020-07-10,103.68655395507812
2020-07-13,104.94479370117188
2020-07-14,106.8714599609375
2020-07-15,109.19134521484375
2020-07-16,110.5282211303711
2020-07-17,110.19400024414062
2020-07-20,109.67300415039062
2020-07-21,111.94374084472656
2020-07-22,111.2752914428711
2020-07-23,113.16265869140625
2020-07-24,112.86775207519531
2020-07-27,111.96338653564453
2020-07-28,110.30213165283203
2020-07-29,111.98604583740234
2020-07-30,110.72557067871094
2020-07-31,110.76496124267578
2020-08-03,111.21794128417969
2020-08-04,111.47396850585938
2020-08-05,112.80340576171875
2020-08-06,112.21257019042969
2020-08-07,114.34945678710938
2020-08-10,114.36915588378906
2020-08-11,117.19539642333984
2020-08-12,117.54005432128906
2020-08-13,115.79703521728516
2020-08-14,115.55085754394531
2020-08-17,113.75859832763672
2020-08-18,112.52765655517578
2020-08-19,112.8821792602539
2020-08-20,111.08992767333984
2020-08-21,111.24748229980469
2020-08-24,113.33515167236328
2020-08-25,113.90631103515625
2020-08-26,111.70048522949219
2020-08-27,113.08897399902344
2020-08-28,112.9905014038086
2020-08-31,111.18842315673828
2020-09-01,111.64139556884766
2020-09-02,112.64583587646484
2020-09-03,111.26719665527344
2020-09-04,112.78369903564453
2020-09-08,108.43109893798828
2020-09-09,107.82054138183594
2020-09-10,105.86089324951172
2020-09-11,105.34883117675781
2020-09-14,106.25479125976562
2020-09-15,106.42220306396484
2020-09-16,106.72746276855469
2020-09-17,106.2350845336914
2020-09-18,106.7767105102539
2020-09-21,104.24589538574219
2020-09-22,101.62645721435547
2020-09-23,99.40091705322266
2020-09-24,101.4196548461914
2020-09-25,103.31038665771484
2020-09-28,106.52068328857422
2020-09-29,106.0282974243164
2020-09-30,107.39710235595703
2020-10-01,108.6871337890625
2020-10-02,111.21794128417969
2020-10-05,115.58039855957031
2020-10-06,116.978759765625
2020-10-07,120.85867309570312
2020-10-08,121.87296295166016
2020-10-09,121.83357238769531
2020-10-12,123.69476318359375
2020-10-13,121.86312866210938
2020-10-14,119.29292297363281
2020-10-15,123.70460510253906
2020-10-16,124.846923828125
2020-10-19,124.00003814697266
2020-10-20,125.71350860595703
2020-10-21,126.08770751953125
2020-10-22,128.62838745117188
2020-10-23,128.98287963867188
2020-10-26,126.7081069946289
2020-10-27,123.83262634277344
2020-10-28,122.1065673828125
2020-10-29,123.46768188476562
2020-10-30,124.41455078125
2020-11-02,125.47978210449219
2020-11-03,127.33406829833984
2020-11-04,121.58380889892578
2020-11-05,125.97293853759766
2020-11-06,127.99488830566406
2020-11-09,135.3627166748047
2020-11-10,132.99554443359375
2020-11-11,133.05471801757812
2020-11-12,129.5039520263672
2020-11-13,132.137451171875
2020-11-16,133.42955017089844
2020-11-17,132.630615234375
2020-11-18,131.2892303466797
2020-11-19,130.43112182617188
2020-11-20,128.1231231689453
2020-11-23,128.94180297851562
2020-11-24,132.77854919433594
2020-11-25,131.1412811279297
2020-11-27,128.55709838867188
2020-11-30,127.78775024414062
2020-12-01,129.61245727539062
2020-12-02,129.87876892089844
2020-12-03,128.03436279296875
2020-12-04,127.7187271118164
2020-12-07,128.3499755859375
2020-12-08,128.3499755859375
2020-12-09,127.99488830566406
2020-12-10,128.53738403320312
2020-12-11,127.85679626464844
2020-12-14,127.49186706542969
2020-12-15,132.32484436035156
2020-12-16,133.42955017089844
2020-12-17,136.21096801757812
2020-12-18,133.9226837158203
2020-12-21,133.89309692382812
2020-12-22,134.78077697753906
2020-12-23,138.53868103027344
2020-12-24,138.60772705078125
2020-12-28,140.7184600830078
2020-12-29,140.4521484375
2020-12-30,142.82916259765625
2020-12-31,144.92018127441406
2021-01-04,145.20619201660156
2021-01-05,146.63636779785156
2021-01-06,154.0140380859375
2021-01-07,157.9297637939453
2021-01-08,159.675537109375
2021-01-11,161.39173889160156
2021-01-12,161.0662384033203
2021-01-13,159.0443115234375
2021-01-14,155.87818908691406
2021-01-15,151.60743713378906
2021-01-19,152.87979125976562
2021-01-20,153.46170043945312
2021-01-21,151.95263671875
2021-01-22,154.3888702392578
2021-01-25,154.30010986328125
2021-01-26,150.64083862304688
2021-01-27,145.2287139892578
2021-01-28,145.8114013671875
2021-01-29,143.19422912597656
2021-02-01,144.4583740234375
2021-02-02,150.25567626953125
2021-02-03,150.8581085205078
2021-02-04,154.27525329589844
2021-02-05,153.8604736328125
2021-02-08,154.4036407470703
2021-02-09,153.37652587890625
2021-02-10,153.85057067871094
2021-02-11,153.0802459716797
2021-02-12,153.46539306640625
2021-02-16,161.0799102783203
2021-02-17,161.12928771972656
2021-02-18,159.7169952392578
2021-02-19,164.8723602294922
2021-02-22,167.6969451904297
2021-02-23,170.57090759277344
2021-02-24,176.0225372314453
2021-02-25,170.758544921875
2021-02-26,162.70948791503906
2021-03-01,170.3832550048828
2021-03-02,163.45022583007812
2021-03-03,162.9860076904297
2021-03-04,164.30941772460938
2021-03-05,165.0303955078125
2021-03-08,170.5906524658203
2021-03-09,167.66734313964844
2021-03-10,168.58578491210938
2021-03-11,168.88206481933594
2021-03-12,172.0029296875
2021-03-15,168.46728515625
2021-03-16,168.25
2021-03-17,167.9339599609375
2021-03-18,168.63519287109375
2021-03-19,166.83770751953125
2021-03-22,164.89212036132812
2021-03-23,162.8082733154297
2021-03-24,163.42056274414062
2021-03-25,166.1365203857422
2021-03-26,167.9833221435547
2021-03-29,163.84524536132812
2021-03-30,165.98837280273438
2021-03-31,164.68470764160156
2021-04-01,165.85995483398438
2021-04-05,165.3957977294922
2021-04-06,166.94635009765625
2021-04-07,166.9167022705078
2021-04-08,168.11175537109375
2021-04-09,169.6721954345703
2021-04-12,170.9757843017578
2021-04-13,167.82533264160156
2021-04-14,170.9659423828125
2021-04-15,174.63986206054688
2021-04-16,177.3953094482422
2021-04-19,173.464599609375
2021-04-20,170.4820098876953
2021-04-21,172.5955047607422
2021-04-22,170.52151489257812
2021-04-23,176.90150451660156
2021-04-26,178.88662719726562
2021-04-27,179.71621704101562
2021-04-28,180.9126739501953
2021-04-29,184.0768585205078
2021-04-30,181.1895294189453
2021-05-03,179.23167419433594
2021-05-04,182.06956481933594
2021-05-05,184.40316772460938
2021-05-06,184.81846618652344
2021-05-07,185.7677001953125
2021-05-10,186.5290985107422
2021-05-11,184.2350616455078
2021-05-12,180.98187255859375
2021-05-13,185.461181640625
2021-05-14,186.65765380859375
2021-05-17,187.94309997558594
2021-05-18,184.96678161621094
2021-05-19,183.68133544921875
2021-05-20,184.5613555908203
2021-05-21,187.5475616455078
2021-05-24,188.3287353515625
2021-05-25,186.16323852539062
2021-05-26,186.42031860351562
2021-05-27,189.5153045654297
2021-05-28,189.29779052734375
2021-06-01,189.43621826171875
2021-06-02,190.73153686523438
2021-06-03,191.94776916503906
2021-06-04,192.8377227783203
2021-06-07,192.30374145507812
2021-06-08,192.8475799560547
2021-06-09,192.4718475341797
2021-06-10,189.7822723388672
2021-06-11,188.63528442382812
2021-06-14,184.09661865234375
2021-06-15,185.223876953125
2021-06-16,184.52182006835938
2021-06-17,179.3602294921875
2021-06-18,176.35426330566406
2021-06-21,181.54550170898438
2021-06-22,181.88169860839844
2021-06-23,182.4354248046875
2021-06-24,183.11770629882812
2021-06-25,186.53900146484375
2021-06-28,184.5811309814453
2021-06-29,183.8791046142578
2021-06-30,185.07554626464844
2021-07-01,187.63656616210938
2021-07-02,188.41773986816406
2021-07-06,187.1520538330078
2021-07-07,187.45860290527344
2021-07-08,184.36358642578125
2021-07-09,192.3136444091797
2021-07-12,194.78565979003906
2021-07-13,194.73622131347656
2021-07-14,194.92408752441406
2021-07-15,197.58399963378906
2021-07-16,193.3419952392578
2021-07-19,186.40054321289062
2021-07-20,191.3050537109375
2021-07-21,193.8957061767578
2021-07-22,192.39276123046875
2021-07-23,194.726318359375
2021-07-26,193.73753356933594
2021-07-27,192.8080291748047
2021-07-28,195.62933349609375
2021-07-29,196.5103759765625
2021-07-30,193.05552673339844
2021-08-02,192.125
2021-08-03,194.33251953125
2021-08-04,193.74847412109375
2021-08-05,197.15383911132812
2021-08-06,201.69760131835938
2021-08-09,200.71755981445312
2021-08-10,195.2630615234375
2021-08-11,201.0739288330078
2021-08-12,198.14373779296875
2021-08-13,196.84693908691406
2021-08-16,199.0643768310547
2021-08-17,195.40167236328125
2021-08-18,192.96641540527344
2021-08-19,192.5011749267578
2021-08-20,192.63975524902344
2021-08-23,193.29310607910156
2021-08-24,195.4412384033203
2021-08-25,198.34173583984375
2021-08-26,196.38168334960938
2021-08-27,200.8759307861328
2021-08-30,196.193603515625
2021-08-31,196.93603515625
2021-09-01,196.71826171875
2021-09-02,199.7177276611328
2021-09-03,200.09390258789062
2021-09-07,196.7578582763672
2021-09-08,195.66893005371094
2021-09-09,195.48085021972656
2021-09-10,195.56005859375
2021-09-13,199.4999542236328
2021-09-14,197.6190948486328
2021-09-15,198.54962158203125
2021-09-16,198.89610290527344
2021-09-17,198.0249481201172
2021-09-20,190.8875732421875
2021-09-21,190.3134307861328
2021-09-22,190.6995086669922
2021-09-23,193.8672637939453
2021-09-24,195.61944580078125
2021-09-27,197.79727172851562
2021-09-28,190.35301208496094
2021-09-29,192.867431640625
2021-09-30,190.93710327148438
2021-10-01,195.80752563476562
2021-10-04,195.5006561279297
2021-10-05,199.75732421875
2021-10-06,199.1930694580078
2021-10-07,200.88583374023438
2021-10-08,201.97476196289062
2021-10-11,199.89590454101562
2021-10-12,198.7080078125
2021-10-13,202.78651428222656
2021-10-14,208.22120666503906
2021-10-15,208.2805938720703
2021-10-18,206.61753845214844
2021-10-19,208.9933319091797
2021-10-20,210.37924194335938
2021-10-21,212.68580627441406
2021-10-22,215.94264221191406
2021-10-25,213.40841674804688
2021-10-26,213.52720642089844
2021-10-27,209.9895782470703
2021-10-28,214.31997680664062
2021-10-29,214.3695068359375
2021-11-01,214.81544494628906
2021-11-02,215.69737243652344
2021-11-03,217.70896911621094
2021-11-04,217.01531982421875
2021-11-05,217.0648651123047
2021-11-08,216.54957580566406
2021-11-09,217.33242797851562
2021-11-10,217.63961791992188
2021-11-11,217.85760498046875
2021-11-12,217.1738739013672
2021-11-15,217.76841735839844
2021-11-16,219.89895629882812
2021-11-17,217.65940856933594
2021-11-18,217.054931640625
2021-11-19,216.76759338378906
2021-11-22,215.61810302734375
2021-11-23,216.93603515625
2021-11-24,215.9847412109375
2021-11-26,209.31573486328125
2021-11-29,212.50656127929688
2021-11-30,207.75997924804688
2021-12-01,207.997802734375
2021-12-02,213.63623046875
2021-12-03,204.499755859375
2021-12-06,212.07052612304688
2021-12-07,211.61471557617188
2021-12-08,211.1885986328125
2021-12-09,207.8689727783203
2021-12-10,206.76902770996094
2021-12-13,203.4493865966797
2021-12-14,201.76478576660156
2021-12-15,203.9151153564453
2021-12-16,202.7161102294922
2021-12-17,197.53346252441406
2021-12-20,194.4120330810547
2021-12-21,198.89109802246094
2021-12-22,200.090087890625
2021-12-23,202.06207275390625
2021-12-27,205.41143798828125
2021-12-28,205.49070739746094
2021-12-29,205.05470275878906
2021-12-30,204.94569396972656
2021-12-31,204.63848876953125
2022-01-03,195.57142639160156
2022-01-04,200.78375244140625
2022-01-05,196.17588806152344
2022-01-06,200.79367065429688
2022-01-07,202.21070861816406
2022-01-10,200.6351318359375
2022-01-11,203.39981079101562
2022-01-12,206.20419311523438
2022-01-13,198.70278930664062
2022-01-14,190.3194580078125
2022-01-18,178.309326171875
2022-01-19,172.45285034179688
2022-01-20,170.42141723632812
2022-01-21,166.15049743652344
2022-01-24,173.2753448486328
2022-01-25,168.16209411621094
2022-01-26,166.00897216796875
2022-01-27,162.74456787109375
2022-01-28,167.69573974609375
2022-01-31,172.24014282226562
2022-02-01,175.39540100097656
2022-02-02,176.71507263183594
2022-02-03,173.55979919433594
2022-02-04,174.54209899902344
2022-02-07,173.70863342285156
2022-02-08,175.7228546142578
2022-02-09,178.38198852539062
2022-02-10,175.22674560546875
2022-02-11,171.06932067871094
2022-02-14,170.43429565429688
2022-02-15,172.0714569091797
2022-02-16,173.76817321777344
2022-02-17,171.27767944335938
2022-02-18,167.2790069580078
2022-02-22,170.2457733154297
2022-02-23,160.6112518310547
2022-02-24,164.79844665527344
2022-02-25,170.0274658203125
2022-02-28,171.9126739501953
2022-03-01,163.00253295898438
2022-03-02,168.48951721191406
2022-03-03,168.5391387939453
2022-03-04,163.60780334472656
2022-03-07,157.23770141601562
2022-03-08,155.26318359375
2022-03-09,163.5184783935547
2022-03-10,162.51634216308594
2022-03-11,159.14276123046875
2022-03-14,156.38438415527344
2022-03-15,159.7381134033203
2022-03-16,168.0628662109375
2022-03-17,167.61636352539062
2022-03-18,169.18408203125
2022-03-21,166.52493286132812
2022-03-22,169.2039337158203
2022-03-23,163.34982299804688
2022-03-24,164.9175262451172
2022-03-25,165.44338989257812
2022-03-28,165.5227813720703
2022-03-29,168.023193359375
2022-03-30,164.72898864746094
2022-03-31,160.83949279785156
2022-04-01,160.6707763671875
2022-04-04,160.0655517578125
2022-04-05,158.5772247314453
2022-04-06,155.28302001953125
2022-04-07,155.68984985351562
2022-04-08,156.90036010742188
2022-04-11,156.28517150878906
2022-04-12,153.8443145751953
2022-04-13,164.51071166992188
2022-04-14,159.49998474121094
2022-04-18,158.20018005371094
2022-04-19,161.9408721923828
2022-04-20,162.93309020996094
2022-04-21,158.1505584716797
2022-04-22,155.8386688232422
2022-04-25,155.22348022460938
2022-04-26,150.85769653320312
2022-04-27,150.4899139404297
2022-04-28,152.7462921142578
2022-04-29,148.3230438232422
2022-05-02,151.4242706298828
2022-05-03,152.6270294189453
2022-05-04,155.55929565429688
2022-05-05,148.36279296875
2022-05-06,144.0389404296875
2022-05-09,143.363037109375
2022-05-10,141.81240844726562
2022-05-11,138.6912841796875
2022-05-12,139.16839599609375
2022-05-13,140.56993103027344
2022-05-16,138.0551300048828
2022-05-17,142.83621215820312
2022-05-18,140.66932678222656
2022-05-19,143.24375915527344
2022-05-20,144.02902221679688
2022-05-23,148.04473876953125
2022-05-24,145.49017333984375
2022-05-25,148.1143035888672
2022-05-26,152.21946716308594
2022-05-27,156.46380615234375
2022-05-31,154.09811401367188
2022-06-01,152.70655822753906
2022-06-02,154.5653076171875
2022-06-03,152.8158721923828
2022-06-06,153.41226196289062
2022-06-07,152.77610778808594
2022-06-08,150.19175720214844
2022-06-09,146.76246643066406
2022-06-10,140.61962890625
2022-06-13,133.49273681640625
2022-06-14,136.13674926757812
2022-06-15,139.43678283691406
2022-06-16,133.810791015625
2022-06-17,135.480712890625
2022-06-21,138.17440795898438
2022-06-22,139.93377685546875
2022-06-23,140.15245056152344
2022-06-24,146.0269317626953
2022-06-27,146.38478088378906
2022-06-28,146.33505249023438
2022-06-29,144.9832305908203
2022-06-30,143.33322143554688
2022-07-01,146.4940948486328
2022-07-05,147.24954223632812
2022-07-06,147.6769561767578
2022-07-07,150.27125549316406
2022-07-08,150.03271484375
2022-07-11,149.406494140625
2022-07-12,148.68089294433594
2022-07-13,147.45826721191406
2022-07-14,150.0724639892578
2022-07-15,154.86349487304688
2022-07-18,152.19960021972656
2022-07-19,156.60296630859375
2022-07-20,160.08193969726562
2022-07-21,161.67230224609375
2022-07-22,157.706298828125
2022-07-25,157.4677276611328
2022-07-26,154.15774536132812
2022-07-27,157.14492797851562
2022-07-28,159.0865936279297
2022-07-29,162.01402282714844
2022-08-01,161.6854248046875
2022-08-02,158.39955139160156
2022-08-03,162.24302673339844
2022-08-04,161.7451629638672
2022-08-05,163.2586669921875
2022-08-08,161.35684204101562
2022-08-09,160.69964599609375
2022-08-10,162.13348388671875
2022-08-11,165.27001953125
2022-08-12,168.17752075195312
2022-08-15,168.1974334716797
2022-08-16,169.39230346679688
2022-08-17,166.20599365234375
2022-08-18,165.3098602294922
2022-08-19,162.8404541015625
2022-08-22,159.62428283691406
2022-08-23,158.52899169921875
2022-08-24,159.0367889404297
2022-08-25,161.59580993652344
2022-08-26,154.9742431640625
2022-08-29,152.8832244873047
2022-08-30,152.4451141357422
2022-08-31,151.1805419921875
2022-09-01,150.68267822265625
2022-09-02,148.6016387939453
2022-09-06,147.5262451171875
2022-09-07,150.99136352539062
2022-09-08,153.18194580078125
2022-09-09,155.2530517578125
2022-09-12,157.55316162109375
2022-09-13,150.60302734375
2022-09-14,146.85911560058594
2022-09-15,145.9828643798828
2022-09-16,141.1337127685547
2022-09-19,143.5931396484375
2022-09-20,141.3129425048828
