Date,SEE
2016-01-20,33.48686981201172
2016-01-21,33.41973114013672
2016-01-22,34.376495361328125
2016-01-25,32.706363677978516
2016-01-26,33.545631408691406
2016-01-27,33.4029541015625
2016-01-28,32.194393157958984
2016-01-29,34.0156135559082
2016-02-01,34.653465270996094
2016-02-02,33.92329788208008
2016-02-03,35.28291320800781
2016-02-04,34.947200775146484
2016-02-05,34.12472152709961
2016-02-08,33.10920333862305
2016-02-09,33.93169403076172
2016-02-10,36.61734390258789
2016-02-11,35.50113296508789
2016-02-12,36.290035247802734
2016-02-16,36.44948959350586
2016-02-17,36.17253875732422
2016-02-18,36.19771957397461
2016-02-19,36.332000732421875
2016-02-22,37.649654388427734
2016-02-23,36.98662567138672
2016-02-24,38.22035598754883
2016-02-25,38.908565521240234
2016-02-26,38.8330192565918
2016-02-29,38.37982940673828
2016-03-01,38.908565521240234
2016-03-02,39.14421463012695
2016-03-03,39.15264129638672
2016-03-04,38.44566345214844
2016-03-07,38.7486457824707
2016-03-08,38.218421936035156
2016-03-09,38.605567932128906
2016-03-10,38.67290496826172
2016-03-11,39.506107330322266
2016-03-14,39.16947555541992
2016-03-15,39.06005096435547
2016-03-16,39.29571533203125
2016-03-17,39.76702880859375
2016-03-18,39.632354736328125
2016-03-21,39.75019454956055
2016-03-22,40.844303131103516
2016-03-23,40.17942810058594
2016-03-24,39.809085845947266
2016-03-28,40.238338470458984
2016-03-29,40.70122528076172
2016-03-30,40.42348861694336
2016-03-31,40.406673431396484
2016-04-01,40.810646057128906
2016-04-04,40.95372009277344
2016-04-05,40.642311096191406
2016-04-06,41.87950897216797
2016-04-07,41.2398796081543
2016-04-08,41.66909408569336
2016-04-11,41.77009963989258
2016-04-12,41.281959533691406
2016-04-13,42.106754302978516
2016-04-14,41.76168441772461
2016-04-15,42.106754302978516
2016-04-18,42.712730407714844
2016-04-19,42.75481033325195
2016-04-20,43.36919403076172
2016-04-21,42.704322814941406
2016-04-22,43.7479362487793
2016-04-25,43.453365325927734
2016-04-26,43.714263916015625
2016-04-27,44.337066650390625
2016-04-28,40.69282150268555
2016-04-29,39.85960006713867
2016-05-02,40.9453010559082
2016-05-03,39.62394332885742
2016-05-04,39.15264129638672
2016-05-05,39.203121185302734
2016-05-06,39.22837448120117
2016-05-09,39.76702880859375
2016-05-10,39.82594299316406
2016-05-11,39.253631591796875
2016-05-12,40.22991943359375
2016-05-13,40.17942810058594
2016-05-16,40.35615539550781
2016-05-17,39.45561599731445
2016-05-18,39.438785552978516
2016-05-19,39.29571533203125
2016-05-20,39.447200775146484
2016-05-23,38.908565521240234
2016-05-24,39.36305236816406
2016-05-25,39.49770736694336
2016-05-26,39.16947555541992
2016-05-27,39.438785552978516
2016-05-31,39.085296630859375
2016-06-01,39.228885650634766
2016-06-02,39.4568977355957
2016-06-03,39.23731231689453
2016-06-06,38.67993927001953
2016-06-07,38.831932067871094
2016-06-08,38.992401123046875
2016-06-09,39.85383605957031
2016-06-10,40.67303466796875
2016-06-13,39.94671630859375
2016-06-14,39.7356071472168
2016-06-15,39.69337844848633
2016-06-16,39.96363067626953
2016-06-17,39.55824279785156
2016-06-20,39.76093292236328
2016-06-21,39.77781295776367
2016-06-22,40.005859375
2016-06-23,40.411231994628906
2016-06-24,38.47723388671875
2016-06-27,36.77971267700195
2016-06-28,37.168190002441406
2016-06-29,38.11408615112305
2016-06-30,38.82350540161133
2016-07-01,38.958621978759766
2016-07-05,38.09718322753906
2016-07-06,38.68837356567383
2016-07-07,38.58702087402344
2016-07-08,39.71871566772461
2016-07-11,40.08185577392578
2016-07-12,40.36055374145508
2016-07-13,40.85038757324219
2016-07-14,40.81660842895508
2016-07-15,41.450016021728516
2016-07-18,41.466888427734375
2016-07-19,41.348670959472656
2016-07-20,41.72871017456055
2016-07-21,41.12909698486328
2016-07-22,41.120635986328125
2016-07-25,41.00241470336914
2016-07-26,41.65270233154297
2016-07-27,41.48379898071289
2016-07-28,39.96363067626953
2016-07-29,39.84538269042969
2016-08-01,39.81160354614258
2016-08-02,38.84038543701172
2016-08-03,39.0430793762207
2016-08-04,39.36399459838867
2016-08-05,39.49067687988281
2016-08-08,39.12753677368164
2016-08-09,39.47380065917969
2016-08-10,39.617366790771484
2016-08-11,39.8200569152832
2016-08-12,39.617366790771484
2016-08-15,39.77781295776367
2016-08-16,39.625797271728516
2016-08-17,39.296443939208984
2016-08-18,39.13597106933594
2016-08-19,39.16975402832031
2016-08-22,39.59202194213867
2016-08-23,40.24232482910156
2016-08-24,40.14098358154297
2016-08-25,40.267662048339844
2016-08-26,39.56669235229492
2016-08-29,39.77781295776367
2016-08-30,39.77781295776367
2016-08-31,39.9388427734375
2016-09-01,40.25237274169922
2016-09-02,41.18452835083008
2016-09-06,40.21001434326172
2016-09-07,40.25237274169922
2016-09-08,39.87950134277344
2016-09-09,38.50668716430664
2016-09-12,38.83719253540039
2016-09-13,38.464317321777344
2016-09-14,38.464317321777344
2016-09-15,39.20157241821289
2016-09-16,38.85413360595703
2016-09-19,39.17616653442383
2016-09-20,39.21852493286133
2016-09-21,39.11683654785156
2016-09-22,39.20157241821289
2016-09-23,39.472755432128906
2016-09-26,39.54901885986328
2016-09-27,39.210044860839844
2016-09-28,39.421905517578125
2016-09-29,38.74396514892578
2016-09-30,38.8287239074707
2016-10-03,38.49822235107422
2016-10-04,38.04910659790039
2016-10-05,38.34568786621094
2016-10-06,38.32025909423828
2016-10-07,37.58302307128906
2016-10-10,37.96434783935547
2016-10-11,37.786399841308594
2016-10-12,37.727081298828125
2016-10-13,37.54912185668945
2016-10-14,37.81180953979492
2016-10-17,37.89656066894531
2016-10-18,37.4643669128418
2016-10-19,37.4813117980957
2016-10-20,36.938968658447266
2016-10-21,36.727115631103516
2016-10-24,36.54916000366211
2016-10-25,35.97291946411133
2016-10-26,36.87117004394531
2016-10-27,37.68470001220703
2016-10-28,38.49822235107422
2016-10-31,38.66770935058594
2016-11-01,38.62533950805664
2016-11-02,38.36263656616211
2016-11-03,38.515167236328125
2016-11-04,38.091461181640625
2016-11-07,38.95584487915039
2016-11-08,39.14226531982422
2016-11-09,39.62529373168945
2016-11-10,39.77781677246094
2016-11-11,39.633766174316406
2016-11-14,39.51512908935547
2016-11-15,39.90493392944336
2016-11-16,39.98120880126953
2016-11-17,40.4642333984375
2016-11-18,39.989681243896484
2016-11-21,39.58291244506836
2016-11-22,39.82868957519531
2016-11-23,40.19306182861328
2016-11-25,40.21847915649414
2016-11-28,39.59986114501953
2016-11-29,39.8201904296875
2016-11-30,38.77431106567383
2016-12-01,38.49370193481445
2016-12-02,39.21647644042969
2016-12-05,39.47156524658203
2016-12-06,39.61611557006836
2016-12-07,40.40691375732422
2016-12-08,41.529327392578125
2016-12-09,40.96812057495117
2016-12-12,40.70452117919922
2016-12-13,41.07865524291992
2016-12-14,40.636497497558594
2016-12-15,40.0412712097168
2016-12-16,40.1433219909668
2016-12-19,40.0667839050293
2016-12-20,39.74367141723633
2016-12-21,39.93073654174805
2016-12-22,39.318511962890625
2016-12-23,39.40354919433594
2016-12-27,39.48007583618164
2016-12-28,38.86785125732422
2016-12-29,38.697776794433594
2016-12-30,38.5532341003418
2017-01-03,39.53959655761719
2017-01-04,40.1433219909668
2017-01-05,40.28786849975586
2017-01-06,40.11781311035156
2017-01-09,40.024269104003906
2017-01-10,40.64500045776367
2017-01-11,41.07865524291992
2017-01-12,41.05314636230469
2017-01-13,40.8405647277832
2017-01-17,41.02764892578125
2017-01-18,41.32524871826172
2017-01-19,40.91710662841797
2017-01-20,41.04465103149414
2017-01-23,41.24870681762695
2017-01-24,41.87795639038086
2017-01-25,41.81843185424805
2017-01-26,41.86095428466797
2017-01-27,41.8354377746582
2017-01-30,41.30824661254883
2017-01-31,41.24022674560547
2017-02-01,41.58035659790039
2017-02-02,42.32861328125
2017-02-03,42.2350959777832
2017-02-06,42.15005874633789
2017-02-07,42.09053421020508
2017-02-08,42.702762603759766
2017-02-09,40.08380126953125
2017-02-10,40.67051696777344
2017-02-13,39.95624542236328
2017-02-14,40.0667839050293
2017-02-15,40.49193572998047
2017-02-16,40.738525390625
2017-02-17,40.610992431640625
2017-02-21,40.76405334472656
2017-02-22,40.57698440551758
2017-02-23,40.72151565551758
2017-02-24,40.18582534790039
2017-02-27,39.70115661621094
2017-02-28,39.52257537841797
2017-03-01,40.2051887512207
2017-03-02,39.8553466796875
2017-03-03,39.50551223754883
2017-03-06,38.64374542236328
2017-03-07,37.89287567138672
2017-03-08,37.61132049560547
2017-03-09,38.268314361572266
2017-03-10,38.575477600097656
2017-03-13,38.43043518066406
2017-03-14,38.82292175292969
2017-03-15,39.16423034667969
2017-03-16,39.147151947021484
2017-03-17,39.300743103027344
2017-03-20,39.42020797729492
2017-03-21,38.7034797668457
2017-03-22,38.74612808227539
2017-03-23,38.78879165649414
2017-03-24,38.11471176147461
2017-03-27,37.15907669067383
2017-03-28,37.397987365722656
2017-03-29,37.1078987121582
2017-03-30,36.94577407836914
2017-03-31,37.1846809387207
2017-04-03,37.193206787109375
2017-04-04,36.72392654418945
2017-04-05,36.74951171875
2017-04-06,36.740989685058594
2017-04-07,36.6044807434082
2017-04-10,36.59593963623047
2017-04-11,36.6898078918457
2017-04-12,36.4252815246582
2017-04-13,36.27170181274414
2017-04-17,36.52767562866211
2017-04-18,36.655662536621094
2017-04-19,37.150543212890625
2017-04-20,37.53451156616211
2017-04-21,37.32973861694336
2017-04-24,37.6795654296875
2017-04-25,38.28536605834961
2017-04-26,38.16592788696289
2017-04-27,37.72222137451172
2017-04-28,37.56010818481445
2017-05-01,37.61983108520508
2017-05-02,37.9355354309082
2017-05-03,37.76490020751953
2017-05-04,38.54988098144531
2017-05-05,39.07036590576172
2017-05-08,39.59938430786133
2017-05-09,36.09253692626953
2017-05-10,37.03109359741211
2017-05-11,36.800716400146484
2017-05-12,36.28876495361328
2017-05-15,36.6812629699707
2017-05-16,37.295597076416016
2017-05-17,37.235870361328125
2017-05-18,36.63860321044922
2017-05-19,37.073753356933594
2017-05-22,37.45771408081055
2017-05-23,37.45771408081055
2017-05-24,37.60277557373047
2017-05-25,37.73075866699219
2017-05-26,38.01233673095703
2017-05-30,38.12324142456055
2017-05-31,38.037628173828125
2017-06-01,38.27739715576172
2017-06-02,38.131813049316406
2017-06-05,38.18319320678711
2017-06-06,37.86635971069336
2017-06-07,37.952003479003906
2017-06-08,37.96056365966797
2017-06-09,37.797855377197266
2017-06-12,37.84067153930664
2017-06-13,38.517154693603516
2017-06-14,38.66273880004883
2017-06-15,38.39727020263672
2017-06-16,38.55997848510742
2017-06-19,38.791194915771484
2017-06-20,38.59423828125
2017-06-21,38.765499114990234
2017-06-22,38.46577453613281
2017-06-23,38.38872528076172
2017-06-26,38.825443267822266
2017-06-27,38.58565902709961
2017-06-28,38.936767578125
2017-06-29,38.42295455932617
2017-06-30,38.328765869140625
2017-07-03,38.542850494384766
2017-07-05,38.55997848510742
2017-07-06,38.294532775878906
2017-07-07,38.808311462402344
2017-07-10,39.25359344482422
2017-07-11,38.876827239990234
2017-07-12,39.287845611572266
2017-07-13,39.27071762084961
2017-07-14,39.43341827392578
2017-07-17,39.49337387084961
2017-07-18,39.20220947265625
2017-07-19,39.407737731933594
2017-07-20,38.988128662109375
2017-07-21,39.13370895385742
2017-07-24,38.791194915771484
2017-07-25,38.7055549621582
2017-07-26,38.58565902709961
2017-07-27,38.268821716308594
2017-07-28,37.566646575927734
2017-07-31,37.25836944580078
2017-08-01,37.2840690612793
2017-08-02,37.30120086669922
2017-08-03,37.04430389404297
2017-08-04,37.241249084472656
2017-08-07,37.55809020996094
2017-08-08,38.53428268432617
2017-08-09,38.40583801269531
2017-08-10,37.70365905761719
2017-08-11,37.83210754394531
2017-08-14,38.53428268432617
2017-08-15,38.491485595703125
2017-08-16,38.936767578125
2017-08-17,38.482906341552734
2017-08-18,38.50003433227539
2017-08-21,38.39727020263672
2017-08-22,38.96244430541992
2017-08-23,38.791194915771484
2017-08-24,38.40583801269531
2017-08-25,38.38016128540039
2017-08-28,37.900611877441406
2017-08-29,37.66940689086914
2017-08-30,38.08195114135742
2017-08-31,38.14209747314453
2017-09-01,38.63198471069336
2017-09-05,38.01317596435547
2017-09-06,37.33422088623047
2017-09-07,37.60065460205078
2017-09-08,36.97325897216797
2017-09-11,37.48032760620117
2017-09-12,37.49751663208008
2017-09-13,37.325626373291016
2017-09-14,37.17952346801758
2017-09-15,37.342811584472656
2017-09-18,36.861534118652344
2017-09-19,35.855987548828125
2017-09-20,35.98489761352539
2017-09-21,36.474769592285156
2017-09-22,36.52633285522461
2017-09-25,36.242733001708984
2017-09-26,36.78417205810547
2017-09-27,36.560733795166016
2017-09-28,36.90450668334961
2017-09-29,36.715431213378906
2017-10-02,36.96466827392578
2017-10-03,37.59206771850586
2017-10-04,37.81550598144531
2017-10-05,37.89285659790039
2017-10-06,37.953025817871094
2017-10-09,38.09053421020508
2017-10-10,38.485877990722656
2017-10-11,37.8240966796875
2017-10-12,37.93583679199219
2017-10-13,38.288211822509766
2017-10-16,38.3741569519043
2017-10-17,38.04756546020508
2017-10-18,37.88426971435547
2017-10-19,37.953025817871094
2017-10-20,38.864036560058594
2017-10-23,38.55463409423828
2017-10-24,38.296783447265625
2017-10-25,38.313987731933594
2017-10-26,38.45150375366211
2017-10-27,38.3311767578125
2017-10-30,37.90144348144531
2017-10-31,38.01317596435547
2017-11-01,37.78113555908203
2017-11-02,37.720977783203125
2017-11-03,37.93583679199219
2017-11-06,37.65221405029297
2017-11-07,37.48032760620117
2017-11-08,38.50307083129883
2017-11-09,38.47727966308594
2017-11-10,38.11631774902344
2017-11-13,38.65776824951172
2017-11-14,38.76089859008789
2017-11-15,38.63198471069336
2017-11-16,39.17343521118164
2017-11-17,39.29375457763672
2017-11-20,38.683555603027344
2017-11-21,38.79528045654297
2017-11-22,38.94137954711914
2017-11-24,39.16484451293945
2017-11-27,40.015689849853516
2017-11-28,40.53135299682617
2017-11-29,40.68605422973633
2017-11-30,41.436309814453125
2017-12-01,41.168975830078125
2017-12-04,41.49666976928711
2017-12-05,41.38456344604492
2017-12-06,41.031009674072266
2017-12-07,41.35869598388672
2017-12-08,41.21209716796875
2017-12-11,41.19483947753906
2017-12-12,41.143096923828125
2017-12-13,41.60877990722656
2017-12-14,41.4190673828125
2017-12-15,41.97957992553711
2017-12-18,42.58324432373047
2017-12-19,42.82470703125
2017-12-20,41.8329963684082
2017-12-21,41.996849060058594
2017-12-22,42.333152770996094
2017-12-26,42.37628173828125
2017-12-27,42.436641693115234
2017-12-28,42.64360427856445
2017-12-29,42.514259338378906
2018-01-02,42.617740631103516
2018-01-03,42.65222930908203
2018-01-04,42.747100830078125
2018-01-05,42.617740631103516
2018-01-08,42.80745315551758
2018-01-09,42.229679107666016
2018-01-10,41.962345123291016
2018-01-11,41.9537239074707
2018-01-12,42.13481140136719
2018-01-16,41.76399612426758
2018-01-17,41.82436752319336
2018-01-18,42.03133773803711
2018-01-19,42.341773986816406
2018-01-22,42.229679107666016
2018-01-23,42.25554275512695
2018-01-24,42.1693115234375
2018-01-25,42.32454299926758
2018-01-26,42.23829650878906
2018-01-29,41.82436752319336
2018-01-30,41.531166076660156
2018-01-31,40.8326530456543
2018-02-01,40.56532669067383
2018-02-02,39.858192443847656
2018-02-05,38.34906768798828
2018-02-06,38.185211181640625
2018-02-07,38.25420379638672
2018-02-08,36.75371170043945
2018-02-09,35.92584228515625
2018-02-12,36.66746139526367
2018-02-13,35.97758102416992
2018-02-14,36.65884017944336
2018-02-15,36.986534118652344
2018-02-16,36.78819274902344
2018-02-20,36.27939987182617
2018-02-21,36.391517639160156
2018-02-22,36.167293548583984
2018-02-23,36.78819274902344
2018-02-26,36.9089241027832
2018-02-27,36.33977508544922
2018-02-28,36.53812026977539
2018-03-01,36.21783447265625
2018-03-02,37.31717300415039
2018-03-05,38.035648345947266
2018-03-06,38.4251823425293
2018-03-07,37.923118591308594
2018-03-08,37.91445541381836
2018-03-09,38.650238037109375
2018-03-12,38.60695266723633
2018-03-13,38.728153228759766
2018-03-14,38.26936721801758
2018-03-15,38.1308708190918
2018-03-16,38.174137115478516
2018-03-19,37.91445541381836
2018-03-20,37.82789611816406
2018-03-21,37.14405822753906
2018-03-22,36.18320083618164
2018-03-23,35.594581604003906
2018-03-26,36.442893981933594
2018-03-27,36.50348663330078
2018-03-28,36.546775817871094
2018-03-29,37.040184020996094
2018-04-02,36.18320083618164
2018-04-03,36.59870529174805
2018-04-04,37.13540267944336
2018-04-05,37.55088806152344
2018-04-06,36.67662048339844
2018-04-09,37.11808395385742
2018-04-10,37.70671081542969
2018-04-11,37.65476989746094
2018-04-12,37.81925582885742
2018-04-13,38.00102996826172
2018-04-16,38.76276397705078
2018-04-17,39.17826843261719
2018-04-18,38.98784255981445
2018-04-19,38.39055252075195
2018-04-20,38.10489273071289
2018-04-23,38.182804107666016
2018-04-24,37.78461456298828
2018-04-25,38.02699661254883
2018-04-26,38.50307846069336
2018-04-27,38.64158630371094
2018-04-30,37.957740783691406
2018-05-01,38.35593795776367
2018-05-02,37.836551666259766
2018-05-03,38.00967788696289
2018-05-04,38.477115631103516
2018-05-07,38.191463470458984
2018-05-08,38.16548156738281
2018-05-09,38.139530181884766
2018-05-10,38.34727478027344
2018-05-11,38.40787124633789
2018-05-14,38.018333435058594
2018-05-15,37.60282516479492
2018-05-16,37.80192565917969
2018-05-17,37.715370178222656
2018-05-18,38.4251823425293
2018-05-21,38.555015563964844
2018-05-22,38.87530517578125
2018-05-23,39.36006546020508
2018-05-24,39.48989486694336
2018-05-25,39.61974334716797
2018-05-29,38.555015563964844
2018-05-30,38.78009033203125
2018-05-31,37.841854095458984
2018-06-01,38.18934631347656
2018-06-04,38.354408264160156
2018-06-05,38.16328430175781
2018-06-06,37.711551666259766
2018-06-07,37.650733947753906
2018-06-08,38.050350189208984
2018-06-11,38.42389678955078
2018-06-12,38.48471450805664
2018-06-13,37.95478820800781
2018-06-14,38.284912109375
2018-06-15,39.09283447265625
2018-06-18,38.86697006225586
2018-06-19,38.267547607421875
2018-06-20,38.65846633911133
2018-06-21,37.75499725341797
2018-06-22,37.83317565917969
2018-06-25,37.659427642822266
2018-06-26,37.52042770385742
2018-06-27,37.007877349853516
2018-06-28,36.86019515991211
2018-06-29,36.8775634765625
2018-07-02,36.82544708251953
2018-07-03,36.8775634765625
2018-07-05,36.955753326416016
2018-07-06,37.120819091796875
2018-07-09,37.20768737792969
2018-07-10,37.25981140136719
2018-07-11,37.15556716918945
2018-07-12,36.90363311767578
2018-07-13,37.15556716918945
2018-07-16,36.912322998046875
2018-07-17,37.120819091796875
2018-07-18,37.28587341308594
2018-07-19,37.36406326293945
2018-07-20,37.016563415527344
2018-07-23,36.634315490722656
2018-07-24,36.712501525878906
2018-07-25,36.58219528198242
2018-07-26,37.18161392211914
2018-07-27,38.076419830322266
2018-07-30,38.15459442138672
2018-07-31,38.284912109375
2018-08-01,37.89398956298828
2018-08-02,37.29454803466797
2018-08-03,37.69417190551758
2018-08-06,37.52042770385742
2018-08-07,35.6179084777832
2018-08-08,35.869850158691406
2018-08-09,36.01751708984375
2018-08-10,34.54068374633789
2018-08-13,34.4277458190918
2018-08-14,34.6362419128418
2018-08-15,34.50593948364258
2018-08-16,33.923892974853516
2018-08-17,33.83702087402344
2018-08-20,33.73278045654297
2018-08-21,34.210575103759766
2018-08-22,34.158443450927734
2018-08-23,33.802268981933594
2018-08-24,33.845699310302734
2018-08-27,34.61887741088867
2018-08-28,34.81867599487305
2018-08-29,35.392051696777344
2018-08-30,34.9924201965332
2018-08-31,34.84474182128906
2018-09-04,34.33218765258789
2018-09-05,35.148799896240234
2018-09-06,35.32323455810547
2018-09-07,35.10519027709961
2018-09-10,35.39301300048828
2018-09-11,35.375572204589844
2018-09-12,35.60233688354492
2018-09-13,35.959930419921875
2018-09-14,36.282630920410156
2018-09-17,36.622779846191406
2018-09-18,36.762325286865234
2018-09-19,36.45706558227539
2018-09-20,36.72743606567383
2018-09-21,36.404747009277344
2018-09-24,36.26519012451172
2018-09-25,34.87841796875
2018-09-26,35.00053405761719
2018-09-27,34.80864334106445
2018-09-28,35.01796340942383
2018-10-01,34.93075180053711
2018-10-02,34.79991912841797
2018-10-03,33.526546478271484
2018-10-04,33.7097053527832
2018-10-05,33.68354797363281
2018-10-08,33.92776107788086
2018-10-09,32.706695556640625
2018-10-10,31.51180076599121
2018-10-11,30.47391700744629
2018-10-12,30.334373474121094
2018-10-15,30.45647621154785
2018-10-16,30.875123977661133
2018-10-17,30.77046012878418
2018-10-18,28.214975357055664
2018-10-19,27.99693489074707
2018-10-22,27.185806274414062
2018-10-23,27.177087783813477
2018-10-24,26.81077003479004
2018-10-25,27.054977416992188
2018-10-26,27.33407974243164
2018-10-29,27.30791473388672
2018-10-30,28.127756118774414
2018-10-31,28.22369956970215
2018-11-01,29.217981338500977
2018-11-02,29.017383575439453
2018-11-05,29.5145320892334
2018-11-06,29.715131759643555
2018-11-07,30.569862365722656
2018-11-08,30.831518173217773
2018-11-09,30.61347007751465
2018-11-12,30.482643127441406
2018-11-13,30.587305068969727
2018-11-14,30.831518173217773
2018-11-15,31.851959228515625
2018-11-16,32.04384231567383
2018-11-19,31.747312545776367
2018-11-20,31.520524978637695
2018-11-21,31.930458068847656
2018-11-23,32.67181396484375
2018-11-26,32.28806686401367
2018-11-27,32.18339157104492
2018-11-28,32.383995056152344
2018-11-29,31.75602149963379
2018-11-30,31.86068344116211
2018-12-03,31.59031105041504
2018-12-04,30.360538482666016
2018-12-06,30.56205940246582
2018-12-07,30.09766960144043
2018-12-10,29.83481216430664
2018-12-11,29.65955924987793
2018-12-12,29.31785011291504
2018-12-13,28.389074325561523
2018-12-14,29.738428115844727
2018-12-17,29.598237991333008
2018-12-18,29.755956649780273
2018-12-19,30.37805938720703
2018-12-20,30.09766960144043
2018-12-21,29.475566864013672
2018-12-24,28.923561096191406
2018-12-26,29.91367530822754
2018-12-27,30.307968139648438
2018-12-28,29.975011825561523
2018-12-31,30.527013778686523
2019-01-02,30.94759178161621
2019-01-03,30.430627822875977
2019-01-04,31.061500549316406
2019-01-07,31.157882690429688
2019-01-08,31.587228775024414
2019-01-09,30.90378189086914
2019-01-10,31.62227439880371
2019-01-11,32.042850494384766
2019-01-14,31.963991165161133
2019-01-15,32.130462646484375
2019-01-16,32.21809768676758
2019-01-17,32.559810638427734
2019-01-18,33.06801223754883
2019-01-22,33.37468338012695
2019-01-23,32.56857681274414
2019-01-24,32.88401794433594
2019-01-25,33.25202178955078
2019-01-28,33.56745529174805
2019-01-29,33.768978118896484
2019-01-30,34.250892639160156
2019-01-31,34.61012268066406
2019-02-01,35.10957336425781
2019-02-04,35.319854736328125
2019-02-05,35.71414566040039
2019-02-06,35.54767990112305
2019-02-07,38.78964614868164
2019-02-08,37.58047103881836
2019-02-11,36.958377838134766
2019-02-12,37.08979415893555
2019-02-13,36.98465347290039
2019-02-14,36.888275146484375
2019-02-15,36.93209457397461
2019-02-19,36.967124938964844
2019-02-20,37.519126892089844
2019-02-21,37.75571060180664
2019-02-22,38.07115936279297
2019-02-25,38.36906433105469
2019-02-26,38.325252532958984
2019-02-27,38.66697311401367
2019-02-28,38.22010040283203
2019-03-01,38.570594787597656
2019-03-04,38.78964614868164
2019-03-05,39.35041046142578
2019-03-06,39.35041046142578
2019-03-07,39.13056945800781
2019-03-08,39.46471405029297
2019-03-11,39.42954635620117
2019-03-12,39.85162353515625
2019-03-13,39.825260162353516
2019-03-14,39.570247650146484
2019-03-15,39.834041595458984
