Date,LUV
2015-11-16,45.7400016784668
2015-11-17,45.93000030517578
2015-11-18,46.310001373291016
2015-11-19,46.869998931884766
2015-11-20,47.31999969482422
2015-11-23,47.470001220703125
2015-11-24,46.22999954223633
2015-11-25,45.880001068115234
2015-11-27,45.81999969482422
2015-11-30,45.880001068115234
2015-12-01,47.040000915527344
2015-12-02,47.5099983215332
2015-12-03,47.290000915527344
2015-12-04,49.40999984741211
2015-12-07,49.58000183105469
2015-12-08,45.040000915527344
2015-12-09,44.5
2015-12-10,45.25
2015-12-11,43.41999816894531
2015-12-14,43.77000045776367
2015-12-15,44.220001220703125
2015-12-16,44.79999923706055
2015-12-17,43.5099983215332
2015-12-18,42.7400016784668
2015-12-21,43.369998931884766
2015-12-22,43.540000915527344
2015-12-23,43.439998626708984
2015-12-24,43.900001525878906
2015-12-28,43.81999969482422
2015-12-29,44.34000015258789
2015-12-30,43.349998474121094
2015-12-31,43.060001373291016
2016-01-04,41.959999084472656
2016-01-05,42.459999084472656
2016-01-06,42.849998474121094
2016-01-07,41.95000076293945
2016-01-08,42.209999084472656
2016-01-11,42.040000915527344
2016-01-12,42.68000030517578
2016-01-13,40.400001525878906
2016-01-14,40.470001220703125
2016-01-15,39.77000045776367
2016-01-19,39.599998474121094
2016-01-20,39.29999923706055
2016-01-21,39.5
2016-01-22,39.0
2016-01-25,38.20000076293945
2016-01-26,38.369998931884766
2016-01-27,37.290000915527344
2016-01-28,36.189998626708984
2016-01-29,37.619998931884766
2016-02-01,38.310001373291016
2016-02-02,36.470001220703125
2016-02-03,36.84000015258789
2016-02-04,37.54999923706055
2016-02-05,35.689998626708984
2016-02-08,34.720001220703125
2016-02-09,35.25
2016-02-10,35.540000915527344
2016-02-11,35.34000015258789
2016-02-12,36.2400016784668
2016-02-16,37.08000183105469
2016-02-17,38.5099983215332
2016-02-18,39.0
2016-02-19,39.310001373291016
2016-02-22,40.81999969482422
2016-02-23,41.08000183105469
2016-02-24,41.36000061035156
2016-02-25,42.59000015258789
2016-02-26,42.16999816894531
2016-02-29,41.95000076293945
2016-03-01,42.5
2016-03-02,41.939998626708984
2016-03-03,42.029998779296875
2016-03-04,41.5
2016-03-07,41.47999954223633
2016-03-08,41.59000015258789
2016-03-09,42.31999969482422
2016-03-10,42.2599983215332
2016-03-11,43.33000183105469
2016-03-14,43.81999969482422
2016-03-15,43.619998931884766
2016-03-16,44.150001525878906
2016-03-17,43.599998474121094
2016-03-18,44.5
2016-03-21,44.9900016784668
2016-03-22,44.61000061035156
2016-03-23,44.43000030517578
2016-03-24,44.060001373291016
2016-03-28,43.810001373291016
2016-03-29,44.63999938964844
2016-03-30,44.97999954223633
2016-03-31,44.79999923706055
2016-04-01,44.560001373291016
2016-04-04,44.11000061035156
2016-04-05,43.630001068115234
2016-04-06,43.66999816894531
2016-04-07,43.650001525878906
2016-04-08,44.5
2016-04-11,44.369998931884766
2016-04-12,44.650001525878906
2016-04-13,45.84000015258789
2016-04-14,46.709999084472656
2016-04-15,47.040000915527344
2016-04-18,47.099998474121094
2016-04-19,47.130001068115234
2016-04-20,47.04999923706055
2016-04-21,47.72999954223633
2016-04-22,47.25
2016-04-25,46.849998474121094
2016-04-26,46.18000030517578
2016-04-27,45.56999969482422
2016-04-28,44.060001373291016
2016-04-29,44.61000061035156
2016-05-02,44.0099983215332
2016-05-03,43.13999938964844
2016-05-04,41.65999984741211
2016-05-05,41.529998779296875
2016-05-06,41.72999954223633
2016-05-09,42.189998626708984
2016-05-10,42.849998474121094
2016-05-11,42.11000061035156
2016-05-12,41.220001220703125
2016-05-13,41.560001373291016
2016-05-16,42.22999954223633
2016-05-17,42.20000076293945
2016-05-18,42.900001525878906
2016-05-19,42.16999816894531
2016-05-20,42.189998626708984
2016-05-23,42.209999084472656
2016-05-24,42.79999923706055
2016-05-25,42.529998779296875
2016-05-26,41.790000915527344
2016-05-27,42.33000183105469
2016-05-31,42.47999954223633
2016-06-01,42.540000915527344
2016-06-02,42.16999816894531
2016-06-03,41.689998626708984
2016-06-06,41.77000045776367
2016-06-07,43.06999969482422
2016-06-08,43.5
2016-06-09,44.189998626708984
2016-06-10,43.630001068115234
2016-06-13,42.15999984741211
2016-06-14,39.880001068115234
2016-06-15,39.939998626708984
2016-06-16,39.779998779296875
2016-06-17,39.7400016784668
2016-06-20,40.02000045776367
2016-06-21,40.52000045776367
2016-06-22,40.2599983215332
2016-06-23,39.59000015258789
2016-06-24,38.310001373291016
2016-06-27,36.7599983215332
2016-06-28,37.43000030517578
2016-06-29,38.88999938964844
2016-06-30,39.209999084472656
2016-07-01,39.599998474121094
2016-07-05,39.209999084472656
2016-07-06,39.130001068115234
2016-07-07,39.849998474121094
2016-07-08,40.540000915527344
2016-07-11,41.040000915527344
2016-07-12,42.84000015258789
2016-07-13,42.400001525878906
2016-07-14,43.16999816894531
2016-07-15,43.15999984741211
2016-07-18,43.18000030517578
2016-07-19,42.720001220703125
2016-07-20,42.029998779296875
2016-07-21,37.31999969482422
2016-07-22,37.83000183105469
2016-07-25,37.36000061035156
2016-07-26,38.279998779296875
2016-07-27,37.47999954223633
2016-07-28,37.470001220703125
2016-07-29,37.0099983215332
2016-08-01,37.040000915527344
2016-08-02,35.540000915527344
2016-08-03,35.880001068115234
2016-08-04,36.41999816894531
2016-08-05,37.849998474121094
2016-08-08,37.45000076293945
2016-08-09,37.459999084472656
2016-08-10,36.9900016784668
2016-08-11,37.2400016784668
2016-08-12,36.52000045776367
2016-08-15,36.880001068115234
2016-08-16,36.52000045776367
2016-08-17,36.849998474121094
2016-08-18,36.84000015258789
2016-08-19,36.349998474121094
2016-08-22,36.279998779296875
2016-08-23,36.689998626708984
2016-08-24,36.65999984741211
2016-08-25,36.689998626708984
2016-08-26,36.27000045776367
2016-08-29,36.45000076293945
2016-08-30,37.18000030517578
2016-08-31,36.880001068115234
2016-09-01,36.59000015258789
2016-09-02,36.88999938964844
2016-09-06,36.95000076293945
2016-09-07,38.68000030517578
2016-09-08,38.7599983215332
2016-09-09,37.34000015258789
2016-09-12,37.81999969482422
2016-09-13,37.13999938964844
2016-09-14,36.84000015258789
2016-09-15,36.9900016784668
2016-09-16,36.59000015258789
2016-09-19,36.70000076293945
2016-09-20,36.81999969482422
2016-09-21,36.90999984741211
2016-09-22,37.33000183105469
2016-09-23,37.2400016784668
2016-09-26,36.869998931884766
2016-09-27,38.540000915527344
2016-09-28,38.06999969482422
2016-09-29,38.150001525878906
2016-09-30,38.88999938964844
2016-10-03,39.7400016784668
2016-10-04,39.15999984741211
2016-10-05,39.099998474121094
2016-10-06,39.16999816894531
2016-10-07,38.470001220703125
2016-10-10,39.77000045776367
2016-10-11,39.790000915527344
2016-10-12,40.0099983215332
2016-10-13,41.380001068115234
2016-10-14,41.31999969482422
2016-10-17,41.2400016784668
2016-10-18,41.68000030517578
2016-10-19,42.25
2016-10-20,42.290000915527344
2016-10-21,42.43000030517578
2016-10-24,42.33000183105469
2016-10-25,41.95000076293945
2016-10-26,38.400001525878906
2016-10-27,39.2400016784668
2016-10-28,39.18000030517578
2016-10-31,40.04999923706055
2016-11-01,39.68000030517578
2016-11-02,39.61000061035156
2016-11-03,39.70000076293945
2016-11-04,40.380001068115234
2016-11-07,41.56999969482422
2016-11-08,41.93000030517578
2016-11-09,42.369998931884766
2016-11-10,43.63999938964844
2016-11-11,43.84000015258789
2016-11-14,45.349998474121094
2016-11-15,46.25
2016-11-16,45.849998474121094
2016-11-17,46.689998626708984
2016-11-18,47.060001373291016
2016-11-21,47.36000061035156
2016-11-22,47.099998474121094
2016-11-23,47.369998931884766
2016-11-25,47.45000076293945
2016-11-28,47.52000045776367
2016-11-29,47.2400016784668
2016-11-30,46.61000061035156
2016-12-01,47.06999969482422
2016-12-02,47.90999984741211
2016-12-05,47.06999969482422
2016-12-06,47.68000030517578
2016-12-07,49.849998474121094
2016-12-08,49.599998474121094
2016-12-09,49.790000915527344
2016-12-12,49.369998931884766
2016-12-13,49.54999923706055
2016-12-14,49.279998779296875
2016-12-15,50.59000015258789
2016-12-16,49.93000030517578
2016-12-19,50.349998474121094
2016-12-20,50.88999938964844
2016-12-21,50.650001525878906
2016-12-22,50.25
2016-12-23,50.45000076293945
2016-12-27,50.4900016784668
2016-12-28,50.16999816894531
2016-12-29,50.20000076293945
2016-12-30,49.84000015258789
2017-01-03,49.97999954223633
2017-01-04,51.29999923706055
2017-01-05,50.470001220703125
2017-01-06,49.93000030517578
2017-01-09,50.29999923706055
2017-01-10,51.34000015258789
2017-01-11,51.68000030517578
2017-01-12,51.0099983215332
2017-01-13,51.150001525878906
2017-01-17,50.2400016784668
2017-01-18,50.380001068115234
2017-01-19,50.06999969482422
2017-01-20,51.09000015258789
2017-01-23,49.939998626708984
2017-01-24,49.650001525878906
2017-01-25,49.459999084472656
2017-01-26,53.91999816894531
2017-01-27,52.70000076293945
2017-01-30,52.349998474121094
2017-01-31,52.310001373291016
2017-02-01,52.72999954223633
2017-02-02,52.86000061035156
2017-02-03,52.880001068115234
2017-02-06,53.06999969482422
2017-02-07,53.040000915527344
2017-02-08,52.91999816894531
2017-02-09,54.52000045776367
2017-02-10,54.709999084472656
2017-02-13,55.72999954223633
2017-02-14,55.310001373291016
2017-02-15,57.290000915527344
2017-02-16,56.34000015258789
2017-02-17,57.31999969482422
2017-02-21,57.86000061035156
2017-02-22,57.90999984741211
2017-02-23,57.2599983215332
2017-02-24,58.540000915527344
2017-02-27,58.43000030517578
2017-02-28,57.79999923706055
2017-03-01,58.880001068115234
2017-03-02,57.56999969482422
2017-03-03,58.86000061035156
2017-03-06,57.560001373291016
2017-03-07,56.83000183105469
2017-03-08,56.68000030517578
2017-03-09,56.36000061035156
2017-03-10,55.880001068115234
2017-03-13,54.4900016784668
2017-03-14,52.880001068115234
2017-03-15,54.290000915527344
2017-03-16,54.150001525878906
2017-03-17,53.18000030517578
2017-03-20,53.45000076293945
2017-03-21,51.880001068115234
2017-03-22,52.459999084472656
2017-03-23,52.369998931884766
2017-03-24,52.61000061035156
2017-03-27,52.880001068115234
2017-03-28,54.189998626708984
2017-03-29,53.47999954223633
2017-03-30,53.83000183105469
2017-03-31,53.7599983215332
2017-04-03,54.0
2017-04-04,53.06999969482422
2017-04-05,53.349998474121094
2017-04-06,53.380001068115234
2017-04-07,54.540000915527344
2017-04-10,54.220001220703125
2017-04-11,55.060001373291016
2017-04-12,55.5099983215332
2017-04-13,54.310001373291016
2017-04-17,54.720001220703125
2017-04-18,54.41999816894531
2017-04-19,54.650001525878906
2017-04-20,55.95000076293945
2017-04-21,55.630001068115234
2017-04-24,56.4900016784668
2017-04-25,57.09000015258789
2017-04-26,56.939998626708984
2017-04-27,55.75
2017-04-28,56.220001220703125
2017-05-01,56.279998779296875
2017-05-02,58.33000183105469
2017-05-03,58.15999984741211
2017-05-04,58.34000015258789
2017-05-05,58.400001525878906
2017-05-08,57.47999954223633
2017-05-09,58.279998779296875
2017-05-10,58.369998931884766
2017-05-11,58.09000015258789
2017-05-12,57.220001220703125
2017-05-15,58.029998779296875
2017-05-16,58.27000045776367
2017-05-17,57.040000915527344
2017-05-18,57.290000915527344
2017-05-19,58.040000915527344
2017-05-22,58.91999816894531
2017-05-23,59.63999938964844
2017-05-24,59.58000183105469
2017-05-25,60.91999816894531
2017-05-26,60.66999816894531
2017-05-30,59.47999954223633
2017-05-31,60.09000015258789
2017-06-01,60.29999923706055
2017-06-02,60.36000061035156
2017-06-05,60.9900016784668
2017-06-06,60.099998474121094
2017-06-07,59.959999084472656
2017-06-08,59.15999984741211
2017-06-09,59.459999084472656
2017-06-12,58.9900016784668
2017-06-13,59.209999084472656
2017-06-14,59.529998779296875
2017-06-15,60.11000061035156
2017-06-16,60.290000915527344
2017-06-19,60.91999816894531
2017-06-20,60.33000183105469
2017-06-21,61.029998779296875
2017-06-22,61.52000045776367
2017-06-23,61.91999816894531
2017-06-26,61.75
2017-06-27,61.5099983215332
2017-06-28,62.0099983215332
2017-06-29,61.810001373291016
2017-06-30,62.13999938964844
2017-07-03,62.06999969482422
2017-07-05,63.15999984741211
2017-07-06,63.36000061035156
2017-07-07,64.23999786376953
2017-07-10,63.130001068115234
2017-07-11,61.810001373291016
2017-07-12,62.08000183105469
2017-07-13,62.02000045776367
2017-07-14,61.93000030517578
2017-07-17,62.13999938964844
2017-07-18,61.56999969482422
2017-07-19,61.40999984741211
2017-07-20,60.400001525878906
2017-07-21,60.279998779296875
2017-07-24,59.810001373291016
2017-07-25,58.81999969482422
2017-07-26,59.52000045776367
2017-07-27,56.56999969482422
2017-07-28,56.560001373291016
2017-07-31,55.5099983215332
2017-08-01,55.720001220703125
2017-08-02,55.70000076293945
2017-08-03,56.11000061035156
2017-08-04,56.58000183105469
2017-08-07,55.369998931884766
2017-08-08,54.810001373291016
2017-08-09,54.689998626708984
2017-08-10,54.0099983215332
2017-08-11,54.13999938964844
2017-08-14,54.720001220703125
2017-08-15,55.20000076293945
2017-08-16,55.310001373291016
2017-08-17,53.150001525878906
2017-08-18,53.16999816894531
2017-08-21,53.540000915527344
2017-08-22,53.43000030517578
2017-08-23,51.720001220703125
2017-08-24,50.709999084472656
2017-08-25,52.68000030517578
2017-08-28,51.75
2017-08-29,51.459999084472656
2017-08-30,51.52000045776367
2017-08-31,52.13999938964844
2017-09-01,52.189998626708984
2017-09-05,51.13999938964844
2017-09-06,51.66999816894531
2017-09-07,52.209999084472656
2017-09-08,52.869998931884766
2017-09-11,53.599998474121094
2017-09-12,53.95000076293945
2017-09-13,54.65999984741211
2017-09-14,54.349998474121094
2017-09-15,54.720001220703125
2017-09-18,54.09000015258789
2017-09-19,53.540000915527344
2017-09-20,54.25
2017-09-21,54.630001068115234
2017-09-22,54.93000030517578
2017-09-25,55.119998931884766
2017-09-26,55.720001220703125
2017-09-27,55.880001068115234
2017-09-28,56.16999816894531
2017-09-29,55.97999954223633
2017-10-02,55.9900016784668
2017-10-03,58.5099983215332
2017-10-04,58.380001068115234
2017-10-05,58.290000915527344
2017-10-06,58.439998626708984
2017-10-09,57.65999984741211
2017-10-10,58.0099983215332
2017-10-11,58.54999923706055
2017-10-12,58.810001373291016
2017-10-13,59.119998931884766
2017-10-16,58.880001068115234
2017-10-17,58.72999954223633
2017-10-18,58.83000183105469
2017-10-19,58.630001068115234
2017-10-20,59.369998931884766
2017-10-23,58.7599983215332
2017-10-24,58.79999923706055
2017-10-25,57.15999984741211
2017-10-26,55.11000061035156
2017-10-27,54.11000061035156
2017-10-30,54.72999954223633
2017-10-31,53.86000061035156
2017-11-01,53.9900016784668
2017-11-02,53.9900016784668
2017-11-03,54.13999938964844
2017-11-06,54.52000045776367
2017-11-07,53.869998931884766
2017-11-08,54.0099983215332
2017-11-09,53.459999084472656
2017-11-10,53.4900016784668
2017-11-13,53.25
2017-11-14,53.75
2017-11-15,54.630001068115234
2017-11-16,55.27000045776367
2017-11-17,54.709999084472656
2017-11-20,54.650001525878906
2017-11-21,55.43000030517578
2017-11-22,55.09000015258789
2017-11-24,55.13999938964844
2017-11-27,54.599998474121094
2017-11-28,56.16999816894531
2017-11-29,58.880001068115234
2017-11-30,60.66999816894531
2017-12-01,59.91999816894531
2017-12-04,62.029998779296875
2017-12-05,61.720001220703125
2017-12-06,61.119998931884766
2017-12-07,63.02000045776367
2017-12-08,63.33000183105469
2017-12-11,63.31999969482422
2017-12-12,63.43000030517578
2017-12-13,63.13999938964844
2017-12-14,63.849998474121094
2017-12-15,64.69999694824219
2017-12-18,65.69999694824219
2017-12-19,65.91999816894531
2017-12-20,66.08999633789062
2017-12-21,66.02999877929688
2017-12-22,65.97000122070312
2017-12-26,65.9800033569336
2017-12-27,65.95999908447266
2017-12-28,65.87000274658203
2017-12-29,65.44999694824219
2018-01-02,66.29000091552734
2018-01-03,64.91000366210938
2018-01-04,64.69999694824219
2018-01-05,64.31999969482422
2018-01-08,64.0
2018-01-09,62.380001068115234
2018-01-10,62.959999084472656
2018-01-11,64.83999633789062
2018-01-12,65.36000061035156
2018-01-16,65.47000122070312
2018-01-17,66.06999969482422
2018-01-18,65.05999755859375
2018-01-19,65.05000305175781
2018-01-22,64.88999938964844
2018-01-23,65.26000213623047
2018-01-24,62.209999084472656
2018-01-25,60.189998626708984
2018-01-26,60.81999969482422
2018-01-29,60.36000061035156
2018-01-30,59.83000183105469
2018-01-31,60.79999923706055
2018-02-01,60.310001373291016
2018-02-02,58.709999084472656
2018-02-05,56.9900016784668
2018-02-06,58.13999938964844
2018-02-07,57.88999938964844
2018-02-08,55.630001068115234
2018-02-09,55.5
2018-02-12,56.810001373291016
2018-02-13,57.15999984741211
2018-02-14,57.72999954223633
2018-02-15,58.18000030517578
2018-02-16,58.27000045776367
2018-02-20,57.72999954223633
2018-02-21,58.029998779296875
2018-02-22,57.31999969482422
2018-02-23,57.9900016784668
2018-02-26,59.5
2018-02-27,58.47999954223633
2018-02-28,57.84000015258789
2018-03-01,58.0099983215332
2018-03-02,57.810001373291016
2018-03-05,58.380001068115234
2018-03-06,58.25
2018-03-07,57.56999969482422
2018-03-08,58.369998931884766
2018-03-09,59.70000076293945
2018-03-12,59.7599983215332
2018-03-13,60.33000183105469
2018-03-14,59.619998931884766
2018-03-15,59.939998626708984
2018-03-16,60.900001525878906
2018-03-19,60.599998474121094
2018-03-20,60.689998626708984
2018-03-21,57.779998779296875
2018-03-22,57.0
2018-03-23,56.720001220703125
2018-03-26,57.59000015258789
2018-03-27,56.689998626708984
2018-03-28,56.25
2018-03-29,57.279998779296875
2018-04-02,54.34000015258789
2018-04-03,55.970001220703125
2018-04-04,56.36000061035156
2018-04-05,56.86000061035156
2018-04-06,55.290000915527344
2018-04-09,54.849998474121094
2018-04-10,54.130001068115234
2018-04-11,53.5
2018-04-12,54.939998626708984
2018-04-13,55.06999969482422
2018-04-16,54.88999938964844
2018-04-17,54.27000045776367
2018-04-18,55.81999969482422
2018-04-19,54.79999923706055
2018-04-20,54.77000045776367
2018-04-23,54.97999954223633
2018-04-24,53.880001068115234
2018-04-25,53.83000183105469
2018-04-26,53.29999923706055
2018-04-27,53.529998779296875
2018-04-30,52.83000183105469
2018-05-01,52.939998626708984
2018-05-02,52.209999084472656
2018-05-03,52.2400016784668
2018-05-04,52.779998779296875
2018-05-07,52.0
2018-05-08,52.33000183105469
2018-05-09,51.560001373291016
2018-05-10,51.939998626708984
2018-05-11,52.459999084472656
2018-05-14,52.20000076293945
2018-05-15,51.70000076293945
2018-05-16,53.0099983215332
2018-05-17,52.470001220703125
2018-05-18,52.189998626708984
2018-05-21,52.220001220703125
2018-05-22,50.849998474121094
2018-05-23,50.31999969482422
2018-05-24,51.209999084472656
2018-05-25,52.86000061035156
2018-05-29,51.4900016784668
2018-05-30,51.33000183105469
2018-05-31,51.08000183105469
2018-06-01,50.959999084472656
2018-06-04,51.650001525878906
2018-06-05,50.900001525878906
2018-06-06,50.75
2018-06-07,50.63999938964844
2018-06-08,50.47999954223633
2018-06-11,50.97999954223633
2018-06-12,50.970001220703125
2018-06-13,51.349998474121094
2018-06-14,51.939998626708984
2018-06-15,52.18000030517578
2018-06-18,52.369998931884766
2018-06-19,51.709999084472656
2018-06-20,52.0
2018-06-21,53.150001525878906
2018-06-22,51.90999984741211
2018-06-25,51.279998779296875
2018-06-26,51.16999816894531
2018-06-27,50.369998931884766
2018-06-28,50.70000076293945
2018-06-29,50.880001068115234
2018-07-02,51.540000915527344
2018-07-03,51.52000045776367
2018-07-05,51.86000061035156
2018-07-06,52.7400016784668
2018-07-09,53.2599983215332
2018-07-10,53.0
2018-07-11,52.529998779296875
2018-07-12,52.77000045776367
2018-07-13,53.09000015258789
2018-07-16,53.08000183105469
2018-07-17,53.220001220703125
2018-07-18,53.900001525878906
2018-07-19,53.779998779296875
2018-07-20,53.43000030517578
2018-07-23,53.560001373291016
2018-07-24,51.90999984741211
2018-07-25,52.290000915527344
2018-07-26,56.70000076293945
2018-07-27,58.380001068115234
2018-07-30,57.900001525878906
2018-07-31,58.15999984741211
2018-08-01,56.52000045776367
2018-08-02,56.689998626708984
2018-08-03,57.40999984741211
2018-08-06,57.790000915527344
2018-08-07,58.09000015258789
2018-08-08,58.81999969482422
2018-08-09,58.9900016784668
2018-08-10,58.9900016784668
2018-08-13,58.84000015258789
2018-08-14,59.09000015258789
2018-08-15,60.33000183105469
2018-08-16,59.52000045776367
2018-08-17,59.68000030517578
2018-08-20,61.630001068115234
2018-08-21,61.0
2018-08-22,60.61000061035156
2018-08-23,61.0099983215332
2018-08-24,60.9900016784668
2018-08-27,60.90999984741211
2018-08-28,61.33000183105469
2018-08-29,61.220001220703125
2018-08-30,60.81999969482422
2018-08-31,61.29999923706055
2018-09-04,61.9900016784668
2018-09-05,61.400001525878906
2018-09-06,61.029998779296875
2018-09-07,61.900001525878906
2018-09-10,62.5099983215332
2018-09-11,62.97999954223633
2018-09-12,61.369998931884766
2018-09-13,62.36000061035156
2018-09-14,62.43000030517578
2018-09-17,63.099998474121094
2018-09-18,63.04999923706055
2018-09-19,63.11000061035156
2018-09-20,62.5
2018-09-21,63.77000045776367
2018-09-24,62.060001373291016
2018-09-25,61.650001525878906
2018-09-26,62.09000015258789
2018-09-27,62.709999084472656
2018-09-28,62.45000076293945
2018-10-01,61.70000076293945
2018-10-02,61.18000030517578
2018-10-03,61.68000030517578
2018-10-04,61.58000183105469
2018-10-05,61.04999923706055
2018-10-08,60.619998931884766
2018-10-09,59.4900016784668
2018-10-10,57.33000183105469
2018-10-11,57.029998779296875
2018-10-12,57.380001068115234
2018-10-15,57.68000030517578
2018-10-16,58.939998626708984
2018-10-17,59.20000076293945
2018-10-18,57.959999084472656
2018-10-19,58.130001068115234
2018-10-22,57.869998931884766
2018-10-23,57.47999954223633
2018-10-24,54.59000015258789
2018-10-25,49.90999984741211
2018-10-26,49.58000183105469
2018-10-29,47.90999984741211
2018-10-30,49.150001525878906
2018-10-31,49.099998474121094
2018-11-01,50.95000076293945
2018-11-02,51.81999969482422
2018-11-05,51.41999816894531
2018-11-06,51.86000061035156
2018-11-07,52.880001068115234
2018-11-08,52.720001220703125
2018-11-09,52.4900016784668
2018-11-12,51.88999938964844
2018-11-13,52.72999954223633
2018-11-14,52.47999954223633
2018-11-15,53.22999954223633
2018-11-16,52.58000183105469
2018-11-19,52.38999938964844
2018-11-20,51.56999969482422
2018-11-21,52.25
2018-11-23,52.68000030517578
2018-11-26,52.7599983215332
2018-11-27,52.790000915527344
2018-11-28,53.08000183105469
2018-11-29,53.22999954223633
2018-11-30,54.61000061035156
2018-12-03,54.369998931884766
2018-12-04,52.79999923706055
2018-12-06,53.599998474121094
2018-12-07,51.36000061035156
2018-12-10,51.13999938964844
2018-12-11,51.08000183105469
2018-12-12,50.900001525878906
2018-12-13,50.34000015258789
2018-12-14,50.09000015258789
2018-12-17,49.38999938964844
2018-12-18,49.599998474121094
2018-12-19,48.779998779296875
2018-12-20,47.06999969482422
2018-12-21,45.95000076293945
2018-12-24,44.400001525878906
2018-12-26,46.720001220703125
2018-12-27,46.79999923706055
2018-12-28,46.7599983215332
2018-12-31,46.47999954223633
2019-01-02,47.13999938964844
2019-01-03,45.61000061035156
2019-01-04,47.86000061035156
2019-01-07,47.869998931884766
2019-01-08,47.540000915527344
2019-01-09,49.08000183105469
2019-01-10,48.9900016784668
2019-01-11,48.52000045776367
2019-01-14,48.7599983215332
2019-01-15,49.61000061035156
2019-01-16,49.779998779296875
2019-01-17,50.59000015258789
2019-01-18,51.56999969482422
2019-01-22,50.540000915527344
2019-01-23,51.02000045776367
2019-01-24,54.209999084472656
2019-01-25,54.97999954223633
2019-01-28,55.52000045776367
2019-01-29,56.369998931884766
2019-01-30,57.4900016784668
2019-01-31,56.7599983215332
2019-02-01,57.130001068115234
2019-02-04,58.290000915527344
2019-02-05,57.880001068115234
2019-02-06,57.61000061035156
2019-02-07,57.47999954223633
2019-02-08,57.650001525878906
2019-02-11,58.279998779296875
2019-02-12,57.70000076293945
2019-02-13,58.0
2019-02-14,58.0
2019-02-15,57.70000076293945
2019-02-19,57.66999816894531
2019-02-20,54.40999984741211
2019-02-21,54.310001373291016
2019-02-22,53.619998931884766
2019-02-25,53.959999084472656
2019-02-26,53.689998626708984
2019-02-27,53.849998474121094
2019-02-28,56.040000915527344
2019-03-01,54.34000015258789
2019-03-04,53.83000183105469
2019-03-05,53.38999938964844
2019-03-06,53.060001373291016
2019-03-07,52.43000030517578
2019-03-08,51.77000045776367
2019-03-11,51.61000061035156
2019-03-12,50.400001525878906
2019-03-13,50.61000061035156
2019-03-14,51.15999984741211
2019-03-15,51.369998931884766
2019-03-18,51.08000183105469
2019-03-19,50.7400016784668
2019-03-20,49.70000076293945
2019-03-21,50.7400016784668
2019-03-22,49.31999969482422
2019-03-25,48.689998626708984
2019-03-26,48.75
2019-03-27,49.83000183105469
2019-03-28,50.45000076293945
2019-03-29,51.90999984741211
