Date,RHI
2018-05-15,62.7599983215332
2018-05-16,63.349998474121094
2018-05-17,63.72999954223633
2018-05-18,64.37000274658203
2018-05-21,65.05000305175781
2018-05-22,64.43000030517578
2018-05-23,63.88999938964844
2018-05-24,63.75
2018-05-25,63.619998931884766
2018-05-29,63.220001220703125
2018-05-30,64.0
2018-05-31,63.68000030517578
2018-06-01,64.12999725341797
2018-06-04,64.83000183105469
2018-06-05,66.06999969482422
2018-06-06,67.52999877929688
2018-06-07,68.05000305175781
2018-06-08,68.91000366210938
2018-06-11,68.83000183105469
2018-06-12,69.4000015258789
2018-06-13,70.06999969482422
2018-06-14,69.93000030517578
2018-06-15,69.94000244140625
2018-06-18,69.80000305175781
2018-06-19,69.25
2018-06-20,69.86000061035156
2018-06-21,69.52999877929688
2018-06-22,69.83999633789062
2018-06-25,68.41000366210938
2018-06-26,67.88999938964844
2018-06-27,65.77999877929688
2018-06-28,64.77999877929688
2018-06-29,65.0999984741211
2018-07-02,65.44999694824219
2018-07-03,65.22000122070312
2018-07-05,65.63999938964844
2018-07-06,65.87999725341797
2018-07-09,67.1500015258789
2018-07-10,66.33999633789062
2018-07-11,66.5199966430664
2018-07-12,67.0199966430664
2018-07-13,67.5
2018-07-16,67.08000183105469
2018-07-17,67.68000030517578
2018-07-18,68.51000213623047
2018-07-19,68.5
2018-07-20,68.44999694824219
2018-07-23,69.05000305175781
2018-07-24,68.97000122070312
2018-07-25,74.51000213623047
2018-07-26,75.94999694824219
2018-07-27,75.43000030517578
2018-07-30,75.18000030517578
2018-07-31,75.76000213623047
2018-08-01,76.44000244140625
2018-08-02,77.66999816894531
2018-08-03,77.2300033569336
2018-08-06,78.83999633789062
2018-08-07,79.63999938964844
2018-08-08,79.36000061035156
2018-08-09,79.4800033569336
2018-08-10,79.31999969482422
2018-08-13,77.0999984741211
2018-08-14,77.87000274658203
2018-08-15,77.76000213623047
2018-08-16,78.08999633789062
2018-08-17,76.95999908447266
2018-08-20,77.02999877929688
2018-08-21,77.4800033569336
2018-08-22,77.5
2018-08-23,77.23999786376953
2018-08-24,77.55999755859375
2018-08-27,78.23999786376953
2018-08-28,77.86000061035156
2018-08-29,78.80000305175781
2018-08-30,77.83999633789062
2018-08-31,78.18000030517578
2018-09-04,78.77999877929688
2018-09-05,74.08000183105469
2018-09-06,75.33000183105469
2018-09-07,72.41000366210938
2018-09-10,72.4000015258789
2018-09-11,72.2699966430664
2018-09-12,72.33999633789062
2018-09-13,72.54000091552734
2018-09-14,71.69999694824219
2018-09-17,71.26000213623047
2018-09-18,72.06999969482422
2018-09-19,69.98999786376953
2018-09-20,70.30000305175781
2018-09-21,70.77999877929688
2018-09-24,71.30000305175781
2018-09-25,71.58000183105469
2018-09-26,71.06999969482422
2018-09-27,69.62999725341797
2018-09-28,70.37999725341797
2018-10-01,69.4000015258789
2018-10-02,68.33999633789062
2018-10-03,68.72000122070312
2018-10-04,68.55999755859375
2018-10-05,68.19999694824219
2018-10-08,67.97000122070312
2018-10-09,68.08000183105469
2018-10-10,65.93000030517578
2018-10-11,64.4000015258789
2018-10-12,63.880001068115234
2018-10-15,63.4900016784668
2018-10-16,65.5199966430664
2018-10-17,64.55000305175781
2018-10-18,62.93000030517578
2018-10-19,61.720001220703125
2018-10-22,63.380001068115234
2018-10-23,64.0
2018-10-24,57.380001068115234
2018-10-25,59.720001220703125
2018-10-26,58.529998779296875
2018-10-29,58.84000015258789
2018-10-30,59.619998931884766
2018-10-31,60.529998779296875
2018-11-01,61.95000076293945
2018-11-02,62.290000915527344
2018-11-05,61.91999816894531
2018-11-06,63.099998474121094
2018-11-07,64.44000244140625
2018-11-08,64.98999786376953
2018-11-09,62.84000015258789
2018-11-12,62.7599983215332
2018-11-13,63.060001373291016
2018-11-14,62.209999084472656
2018-11-15,63.61000061035156
2018-11-16,62.9900016784668
2018-11-19,60.52000045776367
2018-11-20,58.880001068115234
2018-11-21,58.68000030517578
2018-11-23,58.79999923706055
2018-11-26,60.34000015258789
2018-11-27,60.06999969482422
2018-11-28,62.4900016784668
2018-11-29,61.81999969482422
2018-11-30,61.83000183105469
2018-12-03,62.869998931884766
2018-12-04,60.0
2018-12-06,59.2400016784668
2018-12-07,58.2599983215332
2018-12-10,59.0
2018-12-11,59.349998474121094
2018-12-12,59.68000030517578
2018-12-13,58.38999938964844
2018-12-14,57.7599983215332
2018-12-17,56.150001525878906
2018-12-18,56.939998626708984
2018-12-19,56.36000061035156
2018-12-20,55.77000045776367
2018-12-21,54.040000915527344
2018-12-24,52.86000061035156
2018-12-26,55.97999954223633
2018-12-27,56.13999938964844
2018-12-28,56.400001525878906
2018-12-31,57.20000076293945
2019-01-02,56.540000915527344
2019-01-03,52.900001525878906
2019-01-04,56.09000015258789
2019-01-07,55.900001525878906
2019-01-08,57.34000015258789
2019-01-09,58.33000183105469
2019-01-10,58.189998626708984
2019-01-11,58.380001068115234
2019-01-14,58.29999923706055
2019-01-15,58.61000061035156
2019-01-16,58.790000915527344
2019-01-17,60.18000030517578
2019-01-18,60.869998931884766
2019-01-22,59.7599983215332
2019-01-23,59.400001525878906
2019-01-24,60.34000015258789
2019-01-25,60.9900016784668
2019-01-28,60.779998779296875
2019-01-29,60.720001220703125
2019-01-30,65.19000244140625
2019-01-31,64.43000030517578
2019-02-01,63.5
2019-02-04,64.2300033569336
2019-02-05,63.61000061035156
2019-02-06,63.65999984741211
2019-02-07,63.060001373291016
2019-02-08,63.400001525878906
2019-02-11,64.73999786376953
2019-02-12,65.48999786376953
2019-02-13,66.27999877929688
2019-02-14,66.27999877929688
2019-02-15,66.9800033569336
2019-02-19,67.44999694824219
2019-02-20,67.7300033569336
2019-02-21,67.38999938964844
2019-02-22,68.26000213623047
2019-02-25,67.81999969482422
2019-02-26,67.58000183105469
2019-02-27,68.2699966430664
2019-02-28,68.19000244140625
2019-03-01,68.19999694824219
2019-03-04,67.58999633789062
2019-03-05,67.08999633789062
2019-03-06,65.77999877929688
2019-03-07,65.44000244140625
2019-03-08,64.68000030517578
2019-03-11,65.01000213623047
2019-03-12,65.16000366210938
2019-03-13,65.62000274658203
2019-03-14,65.33999633789062
2019-03-15,65.93000030517578
2019-03-18,66.62000274658203
2019-03-19,66.69000244140625
2019-03-20,65.19999694824219
2019-03-21,66.37000274658203
2019-03-22,63.72999954223633
2019-03-25,63.150001525878906
2019-03-26,63.5
2019-03-27,63.22999954223633
2019-03-28,64.44999694824219
2019-03-29,65.16000366210938
2019-04-01,66.56999969482422
2019-04-02,66.20999908447266
2019-04-03,67.63999938964844
2019-04-04,67.31999969482422
2019-04-05,67.44999694824219
2019-04-08,67.13999938964844
2019-04-09,65.5999984741211
2019-04-10,65.5999984741211
2019-04-11,66.48999786376953
2019-04-12,66.95999908447266
2019-04-15,66.98999786376953
2019-04-16,67.22000122070312
2019-04-17,67.19999694824219
2019-04-18,68.1500015258789
2019-04-22,67.38999938964844
2019-04-23,68.79000091552734
2019-04-24,63.0
2019-04-25,62.099998474121094
2019-04-26,62.45000076293945
2019-04-29,62.290000915527344
2019-04-30,62.09000015258789
2019-05-01,60.88999938964844
2019-05-02,61.31999969482422
2019-05-03,61.56999969482422
2019-05-06,60.88999938964844
2019-05-07,59.40999984741211
2019-05-08,58.54999923706055
2019-05-09,57.45000076293945
2019-05-10,57.70000076293945
2019-05-13,55.650001525878906
2019-05-14,56.08000183105469
2019-05-15,56.02000045776367
2019-05-16,56.18000030517578
2019-05-17,56.0
2019-05-20,55.84000015258789
2019-05-21,57.0099983215332
2019-05-22,56.54999923706055
2019-05-23,56.20000076293945
2019-05-24,56.310001373291016
2019-05-28,55.689998626708984
2019-05-29,55.5099983215332
2019-05-30,55.09000015258789
2019-05-31,53.65999984741211
2019-06-03,54.59000015258789
2019-06-04,55.400001525878906
2019-06-05,55.119998931884766
2019-06-06,54.209999084472656
2019-06-07,53.84000015258789
2019-06-10,54.939998626708984
2019-06-11,55.95000076293945
2019-06-12,55.47999954223633
2019-06-13,56.709999084472656
2019-06-14,56.25
2019-06-17,55.56999969482422
2019-06-18,56.97999954223633
2019-06-19,56.810001373291016
2019-06-20,57.31999969482422
2019-06-21,56.209999084472656
2019-06-24,55.68000030517578
2019-06-25,55.470001220703125
2019-06-26,55.86000061035156
2019-06-27,56.47999954223633
2019-06-28,57.0099983215332
2019-07-01,57.029998779296875
2019-07-02,58.119998931884766
2019-07-03,58.0
2019-07-05,57.90999984741211
2019-07-08,57.349998474121094
2019-07-09,57.439998626708984
2019-07-10,57.279998779296875
2019-07-11,57.279998779296875
2019-07-12,58.59000015258789
2019-07-15,58.77000045776367
2019-07-16,59.06999969482422
2019-07-17,58.2599983215332
2019-07-18,58.15999984741211
2019-07-19,57.63999938964844
2019-07-22,57.369998931884766
2019-07-23,58.79999923706055
2019-07-24,62.709999084472656
2019-07-25,60.7599983215332
2019-07-26,61.11000061035156
2019-07-29,60.36000061035156
2019-07-30,61.22999954223633
2019-07-31,60.40999984741211
2019-08-01,59.06999969482422
2019-08-02,57.83000183105469
2019-08-05,55.9900016784668
2019-08-06,55.95000076293945
2019-08-07,56.16999816894531
2019-08-08,57.630001068115234
2019-08-09,56.77000045776367
2019-08-12,56.08000183105469
2019-08-13,56.599998474121094
2019-08-14,53.93000030517578
2019-08-15,53.65999984741211
2019-08-16,55.040000915527344
2019-08-19,55.7599983215332
2019-08-20,55.20000076293945
2019-08-21,55.220001220703125
2019-08-22,54.54999923706055
2019-08-23,53.08000183105469
2019-08-26,53.16999816894531
2019-08-27,52.900001525878906
2019-08-28,53.150001525878906
2019-08-29,53.40999984741211
2019-08-30,53.470001220703125
2019-09-03,52.130001068115234
2019-09-04,52.900001525878906
2019-09-05,54.16999816894531
2019-09-06,53.40999984741211
2019-09-09,55.220001220703125
2019-09-10,56.02000045776367
2019-09-11,56.869998931884766
2019-09-12,55.630001068115234
2019-09-13,56.7599983215332
2019-09-16,57.119998931884766
2019-09-17,55.880001068115234
2019-09-18,55.5
2019-09-19,54.630001068115234
2019-09-20,55.08000183105469
2019-09-23,54.900001525878906
2019-09-24,54.2599983215332
2019-09-25,55.119998931884766
2019-09-26,54.970001220703125
2019-09-27,54.619998931884766
2019-09-30,55.65999984741211
2019-10-01,53.9900016784668
2019-10-02,53.83000183105469
2019-10-03,52.7599983215332
2019-10-04,54.09000015258789
2019-10-07,54.0099983215332
2019-10-08,52.7400016784668
2019-10-09,52.349998474121094
2019-10-10,53.040000915527344
2019-10-11,54.36000061035156
2019-10-14,54.40999984741211
2019-10-15,55.45000076293945
2019-10-16,54.56999969482422
2019-10-17,54.459999084472656
2019-10-18,55.09000015258789
2019-10-21,55.939998626708984
2019-10-22,55.95000076293945
2019-10-23,55.88999938964844
2019-10-24,58.08000183105469
2019-10-25,57.91999816894531
2019-10-28,59.189998626708984
2019-10-29,58.7599983215332
2019-10-30,58.119998931884766
2019-10-31,57.27000045776367
2019-11-01,58.709999084472656
2019-11-04,58.290000915527344
2019-11-05,58.2400016784668
2019-11-06,58.22999954223633
2019-11-07,58.099998474121094
2019-11-08,57.939998626708984
2019-11-11,58.02000045776367
2019-11-12,57.52000045776367
2019-11-13,57.41999816894531
2019-11-14,57.79999923706055
2019-11-15,58.189998626708984
2019-11-18,58.400001525878906
2019-11-19,58.83000183105469
2019-11-20,58.41999816894531
2019-11-21,57.9900016784668
2019-11-22,57.79999923706055
2019-11-25,57.95000076293945
2019-11-26,58.709999084472656
2019-11-27,58.599998474121094
2019-11-29,58.20000076293945
2019-12-02,57.91999816894531
2019-12-03,57.36000061035156
2019-12-04,57.63999938964844
2019-12-05,58.38999938964844
2019-12-06,59.470001220703125
2019-12-09,60.029998779296875
2019-12-10,59.90999984741211
2019-12-11,60.88999938964844
2019-12-12,61.9900016784668
2019-12-13,61.63999938964844
2019-12-16,61.880001068115234
2019-12-17,62.02000045776367
2019-12-18,61.5
2019-12-19,61.95000076293945
2019-12-20,62.08000183105469
2019-12-23,62.13999938964844
