Date,TRV
2015-10-12,82.56204223632812
2015-10-13,82.23567199707031
2015-10-14,81.80582427978516
2015-10-15,83.54911041259766
2015-10-16,84.29730987548828
2015-10-19,84.63170623779297
2015-10-20,86.72518157958984
2015-10-21,88.11817169189453
2015-10-22,89.40772247314453
2015-10-23,89.37589263916016
2015-10-26,89.76592254638672
2015-10-27,90.27536010742188
2015-10-28,90.95198059082031
2015-10-29,90.97588348388672
2015-10-30,89.86144256591797
2015-11-02,90.64154815673828
2015-11-03,90.49823760986328
2015-11-04,90.80868530273438
2015-11-05,90.72112274169922
2015-11-06,90.02861022949219
2015-11-09,89.81369018554688
2015-11-10,90.7848129272461
2015-11-11,91.04749298095703
2015-11-12,89.3997802734375
2015-11-13,89.15302276611328
2015-11-16,89.86144256591797
2015-11-17,89.7420425415039
2015-11-18,91.28632354736328
2015-11-19,91.55693817138672
2015-11-20,92.20172882080078
2015-11-23,92.04249572753906
2015-11-24,91.89127349853516
2015-11-25,91.3818130493164
2015-11-27,91.42163848876953
2015-11-30,91.1987533569336
2015-12-01,92.08231353759766
2015-12-02,91.31017303466797
2015-12-03,88.58784484863281
2015-12-04,90.79277801513672
2015-12-07,90.41863250732422
2015-12-08,89.93045806884766
2015-12-09,88.86605834960938
2015-12-10,88.82603454589844
2015-12-11,87.8416748046875
2015-12-14,88.85804748535156
2015-12-15,90.57872772216797
2015-12-16,91.66712951660156
2015-12-17,90.6507568359375
2015-12-18,88.1377944946289
2015-12-21,88.78605651855469
2015-12-22,90.01851654052734
2015-12-23,90.60272979736328
2015-12-24,90.6507568359375
2015-12-28,90.8188247680664
2015-12-29,92.05127716064453
2015-12-30,91.46707916259766
2015-12-31,90.32263946533203
2016-01-04,88.00972747802734
2016-01-05,88.40987396240234
2016-01-06,87.26543426513672
2016-01-07,85.18465423583984
2016-01-08,84.82453155517578
2016-01-11,85.46476745605469
2016-01-12,86.4171371459961
2016-01-13,84.88054656982422
2016-01-14,85.6168212890625
2016-01-15,84.11223602294922
2016-01-19,84.64044952392578
2016-01-20,82.95179748535156
2016-01-21,82.19149780273438
2016-01-22,82.54362487792969
2016-01-25,81.69532012939453
2016-01-26,82.63167572021484
2016-01-27,82.6796875
2016-01-28,83.6080551147461
2016-01-29,85.66483306884766
2016-02-01,85.64083099365234
2016-02-02,84.85652923583984
2016-02-03,85.5447998046875
2016-02-04,86.02497100830078
2016-02-05,85.0645980834961
2016-02-08,84.51240539550781
2016-02-09,84.76847839355469
2016-02-10,84.60842895507812
2016-02-11,83.04784393310547
2016-02-12,86.02497100830078
2016-02-16,85.92892456054688
2016-02-17,87.37750244140625
2016-02-18,87.11341094970703
2016-02-19,86.50516510009766
2016-02-22,87.51355743408203
2016-02-23,86.36111450195312
2016-02-24,86.81729125976562
2016-02-25,87.44951629638672
2016-02-26,86.80123901367188
2016-02-29,86.0489730834961
2016-03-01,88.1377944946289
2016-03-02,88.19379425048828
2016-03-03,87.87369537353516
2016-03-04,88.35387420654297
2016-03-07,88.36186981201172
2016-03-08,89.20685577392578
2016-03-09,89.5931625366211
2016-03-10,89.75409698486328
2016-03-11,91.45211791992188
2016-03-14,90.7922134399414
2016-03-15,91.67745208740234
2016-03-16,92.28907012939453
2016-03-17,93.21453094482422
2016-03-18,93.15819549560547
2016-03-21,93.37548828125
2016-03-22,93.39962005615234
2016-03-23,93.26282501220703
2016-03-24,92.86044311523438
2016-03-28,93.55253601074219
2016-03-29,93.6812973022461
2016-03-30,94.50214385986328
2016-03-31,93.92269134521484
2016-04-01,94.47798919677734
2016-04-04,94.60674285888672
2016-04-05,93.4559555053711
2016-04-06,93.29499816894531
2016-04-07,92.14421081542969
2016-04-08,92.73168182373047
2016-04-11,92.3695297241211
2016-04-12,92.69951629638672
2016-04-13,93.31914520263672
2016-04-14,92.83629608154297
2016-04-15,93.53645324707031
2016-04-18,93.35939025878906
2016-04-19,93.568603515625
2016-04-20,93.19039154052734
2016-04-21,87.549072265625
2016-04-22,89.19882202148438
2016-04-25,88.79644012451172
2016-04-26,88.49866485595703
2016-04-27,88.14460754394531
2016-04-28,87.82269287109375
2016-04-29,88.44233703613281
2016-05-02,89.255126953125
2016-05-03,88.78837585449219
2016-05-04,88.30552673339844
2016-05-05,89.12637329101562
2016-05-06,88.88497161865234
2016-05-09,89.17465209960938
2016-05-10,90.349609375
2016-05-11,90.10819244384766
2016-05-12,90.64739227294922
2016-05-13,90.67152404785156
2016-05-16,90.32543182373047
2016-05-17,88.86082458496094
2016-05-18,89.56901550292969
2016-05-19,88.60330200195312
2016-05-20,90.0438003540039
2016-05-23,89.64143371582031
2016-05-24,91.29118347167969
2016-05-25,91.37164306640625
2016-05-26,91.41993713378906
2016-05-27,91.88668823242188
2016-05-31,91.85448455810547
2016-06-01,92.4178466796875
2016-06-02,92.44197082519531
2016-06-03,92.24077606201172
2016-06-06,92.00739288330078
2016-06-07,92.20860290527344
2016-06-08,92.45953369140625
2016-06-09,92.45953369140625
2016-06-10,92.12763214111328
2016-06-13,91.4719467163086
2016-06-14,91.10771179199219
2016-06-15,90.50867462158203
2016-06-16,91.26958465576172
2016-06-17,90.54913330078125
2016-06-20,91.15628051757812
2016-06-21,91.24531555175781
2016-06-22,90.52484130859375
2016-06-23,92.16001892089844
2016-06-24,89.86919403076172
2016-06-27,89.32681274414062
2016-06-28,92.38668060302734
2016-06-29,94.55612182617188
2016-06-30,96.36125946044922
2016-07-01,96.20746612548828
2016-07-05,96.0698471069336
2016-07-06,96.13460540771484
2016-07-07,95.12274932861328
2016-07-08,95.58413696289062
2016-07-11,95.61653900146484
2016-07-12,95.59222412109375
2016-07-13,95.5193862915039
2016-07-14,96.11839294433594
2016-07-15,96.0374755859375
2016-07-18,95.01750946044922
2016-07-19,94.75037384033203
2016-07-20,94.71800994873047
2016-07-21,94.48326110839844
2016-07-22,94.83134460449219
2016-07-25,95.07416534423828
2016-07-26,95.23607635498047
2016-07-27,94.2485122680664
2016-07-28,95.20367431640625
2016-07-29,94.07850646972656
2016-08-01,94.55612182617188
2016-08-02,94.73417663574219
2016-08-03,95.5031967163086
2016-08-04,95.42224884033203
2016-08-05,95.98889923095703
2016-08-08,95.64080047607422
2016-08-09,95.66508483886719
2016-08-10,95.70556640625
2016-08-11,96.00508117675781
2016-08-12,95.93224334716797
2016-08-15,95.8027114868164
2016-08-16,94.6937026977539
2016-08-17,95.0499038696289
2016-08-18,95.37368774414062
2016-08-19,95.09034729003906
2016-08-22,94.66940307617188
2016-08-23,94.410400390625
2016-08-24,94.79894256591797
2016-08-25,95.3169937133789
2016-08-26,94.82323455810547
2016-08-29,95.90794372558594
2016-08-30,95.89987182617188
2016-08-31,96.0941162109375
2016-09-01,95.8027114868164
2016-09-02,96.19934844970703
2016-09-06,96.56363677978516
2016-09-07,96.61248779296875
2016-09-08,95.1634521484375
2016-09-09,93.16085815429688
2016-09-12,94.04003143310547
2016-09-13,93.01433563232422
2016-09-14,92.56658935546875
2016-09-15,93.56788635253906
2016-09-16,93.34809112548828
2016-09-19,93.69001770019531
2016-09-20,93.4457778930664
2016-09-21,94.3738021850586
2016-09-22,95.02506256103516
2016-09-23,93.86909484863281
2016-09-26,92.75382995605469
2016-09-27,93.13643646240234
2016-09-28,93.6248779296875
2016-09-29,92.6968765258789
2016-09-30,93.25038146972656
2016-10-03,91.98861694335938
2016-10-04,91.43502807617188
2016-10-05,92.07003021240234
2016-10-06,92.1351547241211
2016-10-07,93.23413848876953
2016-10-10,93.7306900024414
2016-10-11,92.80266571044922
2016-10-12,93.90162658691406
2016-10-13,93.66557312011719
2016-10-14,93.68190002441406
2016-10-17,93.60047149658203
2016-10-18,93.76327514648438
2016-10-19,94.6180419921875
2016-10-20,89.15568542480469
2016-10-21,88.2032470703125
2016-10-24,88.78936004638672
2016-10-25,88.7568130493164
2016-10-26,88.58584594726562
2016-10-27,87.93460845947266
2016-10-28,88.26837158203125
2016-10-31,88.0648422241211
2016-11-01,86.48558807373047
2016-11-02,85.98087310791016
2016-11-03,86.06226348876953
2016-11-04,85.20750427246094
2016-11-07,85.76921844482422
2016-11-08,87.92647552490234
2016-11-09,87.0554428100586
2016-11-10,89.23709106445312
2016-11-11,89.77437591552734
2016-11-14,91.32109832763672
2016-11-15,91.0524673461914
2016-11-16,90.64542388916016
2016-11-17,90.50703430175781
2016-11-18,91.02801513671875
2016-11-21,91.04430389404297
2016-11-22,91.50019073486328
2016-11-23,92.04561614990234
2016-11-25,92.35493469238281
2016-11-28,92.64800262451172
2016-11-29,92.55846405029297
2016-11-30,92.2735366821289
2016-12-01,93.95050811767578
2016-12-02,94.14588165283203
2016-12-05,94.32495880126953
2016-12-06,95.10648345947266
2016-12-07,96.60477447509766
2016-12-08,96.924072265625
2016-12-09,97.58728790283203
2016-12-12,98.99555206298828
2016-12-13,99.42129516601562
2016-12-14,98.55339813232422
2016-12-15,98.57796478271484
2016-12-16,99.56047821044922
2016-12-19,99.68328857421875
2016-12-20,100.24824523925781
2016-12-21,100.35466003417969
2016-12-22,99.9862289428711
2016-12-23,99.9862289428711
2016-12-27,99.87161254882812
2016-12-28,99.9534683227539
2016-12-29,100.12541198730469
2016-12-30,100.23186492919922
2017-01-03,98.98736572265625
2017-01-04,98.45516967773438
2017-01-05,96.88316345214844
2017-01-06,96.83404541015625
2017-01-09,96.05622100830078
2017-01-10,95.94160461425781
2017-01-11,96.32640838623047
2017-01-12,95.58953094482422
2017-01-13,95.83515167236328
2017-01-17,96.17085266113281
2017-01-18,97.0550765991211
2017-01-19,96.60477447509766
2017-01-20,96.62934112548828
2017-01-23,96.64572143554688
2017-01-24,95.6632308959961
2017-01-25,96.34278106689453
2017-01-26,96.71940612792969
2017-01-27,96.69483184814453
2017-01-30,96.21178436279297
2017-01-31,96.43283081054688
2017-02-01,95.41758728027344
2017-02-02,96.31002807617188
2017-02-03,96.43283081054688
2017-02-06,96.34278106689453
2017-02-07,96.41646575927734
2017-02-08,96.45738983154297
2017-02-09,97.25157928466797
2017-02-10,98.02940368652344
2017-02-13,98.0130386352539
2017-02-14,98.44698333740234
2017-02-15,99.0528793334961
2017-02-16,99.71605682373047
2017-02-17,99.8470458984375
2017-02-21,99.51954650878906
2017-02-22,99.80609893798828
2017-02-23,100.18273162841797
2017-02-24,100.10903930664062
2017-02-27,99.92073822021484
2017-02-28,100.08450317382812
2017-03-01,102.33606719970703
2017-03-02,101.95123291015625
2017-03-03,101.63192749023438
2017-03-06,100.14998626708984
2017-03-07,100.00260925292969
2017-03-08,99.81324768066406
2017-03-09,100.35662078857422
2017-03-10,101.12225341796875
2017-03-13,100.56244659423828
2017-03-14,100.9493637084961
2017-03-15,101.25395965576172
2017-03-16,101.04816436767578
2017-03-17,101.37748718261719
2017-03-20,100.73530578613281
2017-03-21,100.1837387084961
2017-03-22,100.46366119384766
2017-03-23,99.85440826416016
2017-03-24,99.42633819580078
2017-03-27,99.62391662597656
2017-03-28,100.2742919921875
2017-03-29,99.2287368774414
2017-03-30,99.64036560058594
2017-03-31,99.23696899414062
2017-04-03,99.10525512695312
2017-04-04,99.29457092285156
2017-04-05,99.54159545898438
2017-04-06,99.23696899414062
2017-04-07,98.91590118408203
2017-04-10,99.70623779296875
2017-04-11,99.77210235595703
2017-04-12,99.9943618774414
2017-04-13,99.2287368774414
2017-04-17,100.37307739257812
2017-04-18,99.40985107421875
2017-04-19,99.12171173095703
2017-04-20,97.87035369873047
2017-04-21,98.05146026611328
2017-04-24,99.26166534423828
2017-04-25,99.87911224365234
2017-04-26,100.44718170166016
2017-04-27,100.57067108154297
2017-04-28,100.15902709960938
2017-05-01,99.76386260986328
2017-05-02,99.08877563476562
2017-05-03,99.45926666259766
2017-05-04,99.45926666259766
2017-05-05,99.86265563964844
2017-05-08,99.62391662597656
2017-05-09,98.75125122070312
2017-05-10,99.3604507446289
2017-05-11,99.23696899414062
2017-05-12,99.27812194824219
2017-05-15,98.99822235107422
2017-05-16,98.73477172851562
2017-05-17,98.99822235107422
2017-05-18,99.51687622070312
2017-05-19,99.44277954101562
2017-05-22,100.15080261230469
2017-05-23,100.15902709960938
2017-05-24,100.48011779785156
2017-05-25,101.85498046875
2017-05-26,101.80558013916016
2017-05-30,101.86319732666016
2017-05-31,102.78529357910156
2017-06-01,103.23806762695312
2017-06-02,103.0322265625
2017-06-05,103.22157287597656
2017-06-06,102.11017608642578
2017-06-07,102.26749420166016
2017-06-08,102.4993896484375
2017-06-09,103.70008087158203
2017-06-12,104.06446075439453
2017-06-13,104.42050170898438
2017-06-14,105.96073150634766
2017-06-15,106.83850860595703
2017-06-16,107.18630981445312
2017-06-19,106.21745300292969
2017-06-20,106.61494445800781
2017-06-21,106.47413635253906
2017-06-22,106.25055694580078
2017-06-23,105.71231842041016
2017-06-26,105.95245361328125
2017-06-27,105.48046875
2017-06-28,105.81169128417969
2017-06-29,104.66065979003906
2017-06-30,104.77657318115234
2017-07-03,105.44734191894531
2017-07-05,104.64408874511719
2017-07-06,104.48677062988281
2017-07-07,105.30655670166016
2017-07-10,104.14727020263672
2017-07-11,103.55103302001953
2017-07-12,103.71668243408203
2017-07-13,103.86570739746094
2017-07-14,104.1058578491211
2017-07-17,104.52816772460938
2017-07-18,103.94851684570312
2017-07-19,104.71859741210938
2017-07-20,103.1535415649414
2017-07-21,103.63383483886719
2017-07-24,104.6523666381836
2017-07-25,105.54671478271484
2017-07-26,104.33772277832031
2017-07-27,104.23833465576172
2017-07-28,105.33966827392578
2017-07-31,106.06837463378906
2017-08-01,106.99583435058594
2017-08-02,106.5983657836914
2017-08-03,107.28565979003906
2017-08-04,107.393310546875
2017-08-07,106.65634155273438
2017-08-08,106.44928741455078
2017-08-09,107.77423095703125
2017-08-10,107.393310546875
2017-08-11,106.14290618896484
2017-08-14,106.64802551269531
2017-08-15,106.86333465576172
2017-08-16,107.21113586425781
2017-08-17,106.15119171142578
2017-08-18,105.90277099609375
2017-08-21,105.53842163085938
2017-08-22,105.80340576171875
2017-08-23,105.29826354980469
2017-08-24,103.98164367675781
2017-08-25,104.72689819335938
2017-08-28,102.04391479492188
2017-08-29,101.86174774169922
2017-08-30,100.86807250976562
2017-08-31,100.34638977050781
2017-09-01,99.28644561767578
2017-09-05,95.5849380493164
2017-09-06,97.48950958251953
2017-09-07,95.9648208618164
2017-09-08,99.78073120117188
2017-09-11,102.11363983154297
2017-09-12,102.04696655273438
2017-09-13,101.23877716064453
2017-09-14,99.94738006591797
2017-09-15,100.56391143798828
2017-09-18,100.5805892944336
2017-09-19,100.46394348144531
2017-09-20,101.57205200195312
2017-09-21,101.22212219238281
2017-09-22,101.68036651611328
2017-09-25,102.20525360107422
2017-09-26,102.12195587158203
2017-09-27,102.13860321044922
2017-09-28,102.31356811523438
2017-09-29,102.08029174804688
2017-10-02,102.7468032836914
2017-10-03,103.06343841552734
2017-10-04,103.23005676269531
2017-10-05,103.67997741699219
2017-10-06,104.20487976074219
2017-10-09,104.10490417480469
2017-10-10,104.92974090576172
2017-10-11,104.65481567382812
2017-10-12,104.93806457519531
2017-10-13,105.53794860839844
2017-10-16,107.32926940917969
2017-10-17,107.18762969970703
2017-10-18,108.3291015625
2017-10-19,110.95358276367188
2017-10-20,111.07854461669922
2017-10-23,112.02003479003906
2017-10-24,110.9702377319336
2017-10-25,109.79550170898438
2017-10-26,109.92878723144531
2017-10-27,109.19558715820312
2017-10-30,110.49534606933594
2017-10-31,110.35370635986328
2017-11-01,111.20354461669922
2017-11-02,112.21995544433594
2017-11-03,111.07854461669922
2017-11-06,111.17851257324219
2017-11-07,111.41180419921875
2017-11-08,111.24520874023438
2017-11-09,112.08668518066406
2017-11-10,112.92817687988281
2017-11-13,111.07854461669922
2017-11-14,111.52849578857422
2017-11-15,111.40348815917969
2017-11-16,108.98728942871094
2017-11-17,108.2457504272461
2017-11-20,108.12080383300781
2017-11-21,108.83731842041016
2017-11-22,108.32074737548828
2017-11-24,108.1707763671875
2017-11-27,108.71233367919922
2017-11-28,110.82027435302734
2017-11-29,112.08668518066406
2017-11-30,112.95320892333984
2017-12-01,113.4864273071289
2017-12-04,113.61138153076172
2017-12-05,112.74488830566406
2017-12-06,112.77822875976562
2017-12-07,111.820068359375
2017-12-08,112.03790283203125
2017-12-11,111.54364013671875
2017-12-12,112.54049682617188
2017-12-13,111.87873077392578
2017-12-14,111.05780792236328
2017-12-15,112.9927978515625
2017-12-18,113.26087188720703
2017-12-19,113.53727722167969
2017-12-20,113.3027572631836
2017-12-21,112.6158447265625
2017-12-22,112.57396697998047
2017-12-26,112.900634765625
2017-12-27,112.8923110961914
2017-12-28,113.6377944946289
2017-12-29,113.62104797363281
2018-01-02,110.55520629882812
2018-01-03,110.90699768066406
2018-01-04,110.90699768066406
2018-01-05,110.70598602294922
2018-01-08,110.11122131347656
2018-01-09,110.96566009521484
2018-01-10,110.66410064697266
2018-01-11,110.85674285888672
2018-01-12,112.8587646484375
2018-01-16,113.5205307006836
2018-01-17,114.64298248291016
2018-01-18,115.04507446289062
2018-01-19,115.4723129272461
2018-01-22,116.7287826538086
2018-01-23,122.51708221435547
2018-01-24,123.65630340576172
2018-01-25,124.36831665039062
2018-01-26,125.16411590576172
2018-01-29,124.77877044677734
2018-01-30,124.57770538330078
2018-01-31,125.58293151855469
2018-02-01,125.64995574951172
2018-02-02,123.93272399902344
2018-02-05,118.5465316772461
2018-02-06,117.98532104492188
2018-02-07,119.06587982177734
2018-02-08,113.09333801269531
2018-02-09,114.82731628417969
2018-02-12,115.7152099609375
2018-02-13,116.08380126953125
2018-02-14,117.7758560180664
2018-02-15,118.01043701171875
2018-02-16,118.24500274658203
2018-02-20,116.49425506591797
2018-02-21,116.05028533935547
2018-02-22,115.2963638305664
2018-02-23,117.05546569824219
2018-02-26,119.43450164794922
2018-02-27,118.56329345703125
2018-02-28,116.43563842773438
2018-03-01,116.41048431396484
2018-03-02,115.4974365234375
2018-03-05,116.92143249511719
2018-03-06,118.43761444091797
2018-03-07,116.33509826660156
2018-03-08,117.6065673828125
2018-03-09,119.82113647460938
2018-03-12,119.13905334472656
2018-03-13,118.4654541015625
2018-03-14,117.48027038574219
2018-03-15,118.28019714355469
2018-03-16,118.99592590332031
2018-03-19,117.90126037597656
2018-03-20,119.13065338134766
2018-03-21,118.81067657470703
2018-03-22,116.32666015625
2018-03-23,113.59003448486328
2018-03-26,116.38558197021484
2018-03-27,115.14785766601562
2018-03-28,116.86560821533203
2018-03-29,116.92451477050781
2018-04-02,113.53958129882812
2018-04-03,115.34991455078125
2018-04-04,116.73086547851562
2018-04-05,117.28657531738281
2018-04-06,115.56884765625
2018-04-09,115.55199432373047
2018-04-10,116.08248901367188
2018-04-11,115.01312255859375
2018-04-12,115.6025390625
2018-04-13,114.76049041748047
2018-04-16,115.82145690917969
2018-04-17,115.64461517333984
2018-04-18,114.91206359863281
2018-04-19,115.01312255859375
2018-04-20,115.22360229492188
2018-04-23,115.55199432373047
2018-04-24,111.88917541503906
2018-04-25,111.33344268798828
2018-04-26,111.94808959960938
2018-04-27,112.15022277832031
2018-04-30,110.81138610839844
2018-05-01,110.3819580078125
2018-05-02,108.0495376586914
2018-05-03,107.19903564453125
2018-05-04,109.21991729736328
2018-05-07,108.6136703491211
2018-05-08,108.33580017089844
2018-05-09,109.25361633300781
2018-05-10,110.20510864257812
2018-05-11,110.51665496826172
2018-05-14,109.464111328125
2018-05-15,109.34625244140625
2018-05-16,109.59041595458984
2018-05-17,110.07038116455078
2018-05-18,109.33782958984375
2018-05-21,110.42402648925781
2018-05-22,110.65982055664062
2018-05-23,110.22196197509766
2018-05-24,110.01143646240234
2018-05-25,110.3313980102539
2018-05-29,107.95691680908203
2018-05-30,109.60728454589844
2018-05-31,108.2179183959961
2018-06-01,108.86628723144531
2018-06-04,109.22836303710938
2018-06-05,108.76524353027344
2018-06-06,108.42843627929688
2018-06-07,109.92779541015625
2018-06-08,111.24079132080078
2018-06-11,110.54618835449219
2018-06-12,109.76685333251953
2018-06-13,109.88544464111328
2018-06-14,109.15691375732422
2018-06-15,109.58893585205078
2018-06-18,108.08110809326172
2018-06-19,108.56397247314453
2018-06-20,105.87865447998047
2018-06-21,104.57412719726562
2018-06-22,105.38734436035156
2018-06-25,104.80284881591797
2018-06-26,103.87103271484375
2018-06-27,102.78675842285156
2018-06-28,103.72704315185547
2018-06-29,103.63387298583984
2018-07-02,103.67621612548828
2018-07-03,103.99811553955078
2018-07-05,103.85411834716797
2018-07-06,104.34541320800781
2018-07-09,106.2259750366211
2018-07-10,106.62411499023438
2018-07-11,105.92951202392578
2018-07-12,106.75116729736328
2018-07-13,107.26789093017578
2018-07-16,108.5893783569336
2018-07-17,109.0976333618164
2018-07-18,110.12261962890625
2018-07-19,106.03959655761719
2018-07-20,106.05655670166016
2018-07-23,105.24334716796875
2018-07-24,105.67535400390625
2018-07-25,106.971435546875
2018-07-26,109.69060516357422
2018-07-27,110.7409896850586
2018-07-30,111.05442810058594
2018-07-31,110.24120330810547
2018-08-01,109.24164581298828
2018-08-02,108.7079849243164
2018-08-03,109.86847686767578
2018-08-06,110.12261962890625
2018-08-07,110.07178497314453
2018-08-08,109.45343017578125
2018-08-09,109.7498779296875
2018-08-10,109.16539764404297
2018-08-13,108.47077941894531
2018-08-14,108.03875732421875
2018-08-15,109.08069610595703
2018-08-16,110.41063690185547
2018-08-17,110.47840881347656
2018-08-20,111.32551574707031
2018-08-21,111.57115936279297
2018-08-22,109.62283325195312
2018-08-23,109.71602630615234
2018-08-24,110.55464935302734
2018-08-27,111.72364044189453
2018-08-28,112.05400085449219
2018-08-29,112.37590789794922
2018-08-30,111.52033996582031
2018-08-31,111.47798156738281
2018-09-04,111.92693328857422
2018-09-05,112.31658172607422
2018-09-06,112.29969024658203
2018-09-07,110.8426513671875
2018-09-10,108.7210464477539
2018-09-11,108.93405151367188
2018-09-12,108.11613464355469
2018-09-13,109.76908111572266
2018-09-14,110.77449035644531
2018-09-17,110.67225646972656
2018-09-18,111.93326568603516
2018-09-19,112.89608001708984
2018-09-20,114.30193328857422
2018-09-21,114.5490493774414
2018-09-24,113.17724609375
2018-09-25,111.8651123046875
2018-09-26,110.3399429321289
2018-09-27,110.01616668701172
2018-09-28,110.51886749267578
2018-10-01,109.88838195800781
2018-10-02,110.34847259521484
2018-10-03,110.3740234375
2018-10-04,111.43909454345703
2018-10-05,110.87673950195312
2018-10-08,112.18036651611328
2018-10-09,112.12069702148438
2018-10-10,109.20673370361328
2018-10-11,105.91783905029297
2018-10-12,105.35548400878906
2018-10-15,105.13394927978516
2018-10-16,106.292724609375
2018-10-17,107.7326889038086
2018-10-18,106.62500762939453
2018-10-19,107.41741180419922
2018-10-22,105.71334075927734
2018-10-23,105.4832763671875
2018-10-24,103.57469177246094
2018-10-25,103.30205535888672
2018-10-26,103.34464263916016
2018-10-29,104.22224426269531
2018-10-30,107.24703216552734
2018-10-31,106.61651611328125
2018-11-01,106.67615509033203
2018-11-02,106.4205322265625
2018-11-05,107.80937194824219
2018-11-06,109.57311248779297
2018-11-07,111.00454711914062
2018-11-08,111.6094970703125
2018-11-09,111.6435775756836
2018-11-12,108.24391174316406
2018-11-13,108.04794311523438
2018-11-14,104.83574676513672
2018-11-15,107.0084457397461
2018-11-16,109.71796417236328
2018-11-19,111.20903015136719
2018-11-20,109.37713623046875
2018-11-21,108.85739135742188
2018-11-23,107.8690185546875
2018-11-26,111.05567169189453
2018-11-27,110.43366241455078
2018-11-28,111.3624038696289
2018-11-29,111.30278778076172
2018-11-30,111.08120727539062
2018-12-03,110.85968780517578
2018-12-04,107.94570922851562
2018-12-06,106.85507202148438
2018-12-07,105.9291763305664
2018-12-10,105.4490966796875
2018-12-11,103.70875549316406
2018-12-12,104.60033416748047
2018-12-13,104.16313171386719
2018-12-14,103.34870147705078
2018-12-17,102.81716918945312
2018-12-18,102.27705383300781
2018-12-19,102.15703582763672
2018-12-20,100.5795669555664
2018-12-21,99.4993667602539
2018-12-24,96.55878448486328
2018-12-26,100.45098114013672
2018-12-27,101.73694610595703
2018-12-28,101.36829376220703
2018-12-31,102.66284942626953
2019-01-02,100.62244415283203
2019-01-03,98.81352996826172
2019-01-04,101.74551391601562
2019-01-07,101.41974639892578
2019-01-08,101.02536010742188
2019-01-09,101.74551391601562
2019-01-10,103.10865020751953
2019-01-11,103.28010559082031
2019-01-14,103.37442779541016
2019-01-15,104.43748474121094
2019-01-16,104.84896087646484
2019-01-17,105.39765167236328
2019-01-18,106.3149642944336
2019-01-22,104.90042114257812
2019-01-23,105.46622467041016
2019-01-24,106.63217163085938
2019-01-25,107.14659118652344
2019-01-28,107.18944549560547
2019-01-29,107.00940704345703
2019-01-30,107.91813659667969
2019-01-31,107.62665557861328
2019-02-01,108.44110107421875
2019-02-04,108.05532836914062
2019-02-05,108.17534637451172
2019-02-06,107.6352310180664
2019-02-07,108.67259216308594
2019-02-08,107.84099578857422
2019-02-11,107.52378845214844
2019-02-12,109.10122680664062
2019-02-13,109.76993560791016
2019-02-14,108.81832885742188
2019-02-15,110.37005615234375
2019-02-19,110.67870330810547
2019-02-20,111.22737884521484
2019-02-21,111.29595184326172
2019-02-22,112.32472229003906
2019-02-25,113.58497619628906
2019-02-26,114.25366973876953
2019-02-27,113.69641876220703
2019-02-28,113.94503784179688
2019-03-01,114.04789733886719
2019-03-04,113.29346466064453
2019-03-05,113.75641632080078
2019-03-06,112.99341583251953
2019-03-07,112.72762298583984
2019-03-08,112.98637390136719
2019-03-11,113.71939849853516
2019-03-12,114.45238494873047
2019-03-13,114.69384765625
2019-03-14,114.74559020996094
2019-03-15,115.71144104003906
2019-03-18,116.3667984008789
