Date,NUE
2019-09-09,51.22999954223633
2019-09-10,52.630001068115234
2019-09-11,53.2599983215332
2019-09-12,53.689998626708984
2019-09-13,53.599998474121094
2019-09-16,53.15999984741211
2019-09-17,53.09000015258789
2019-09-18,52.88999938964844
2019-09-19,52.720001220703125
2019-09-20,52.619998931884766
2019-09-23,52.86000061035156
2019-09-24,50.630001068115234
2019-09-25,51.68000030517578
2019-09-26,49.34000015258789
2019-09-27,50.0099983215332
2019-09-30,50.90999984741211
2019-10-01,50.40999984741211
2019-10-02,49.31999969482422
2019-10-03,49.56999969482422
2019-10-04,50.08000183105469
2019-10-07,49.68000030517578
2019-10-08,48.650001525878906
2019-10-09,48.79999923706055
2019-10-10,50.209999084472656
2019-10-11,52.68000030517578
2019-10-14,51.72999954223633
2019-10-15,52.810001373291016
2019-10-16,51.52000045776367
2019-10-17,51.75
2019-10-18,51.68000030517578
2019-10-21,51.790000915527344
2019-10-22,53.13999938964844
2019-10-23,52.970001220703125
2019-10-24,52.709999084472656
2019-10-25,53.81999969482422
2019-10-28,54.72999954223633
2019-10-29,54.630001068115234
2019-10-30,54.36000061035156
2019-10-31,53.849998474121094
2019-11-01,55.349998474121094
2019-11-04,55.90999984741211
2019-11-05,55.470001220703125
2019-11-06,55.13999938964844
2019-11-07,55.52000045776367
2019-11-08,55.560001373291016
2019-11-11,55.459999084472656
2019-11-12,55.29999923706055
2019-11-13,54.66999816894531
2019-11-14,54.4900016784668
2019-11-15,54.95000076293945
2019-11-18,55.459999084472656
2019-11-19,54.79999923706055
2019-11-20,54.099998474121094
2019-11-21,54.2400016784668
2019-11-22,55.2400016784668
2019-11-25,55.91999816894531
2019-11-26,56.0099983215332
2019-11-27,56.400001525878906
2019-11-29,56.36000061035156
2019-12-02,56.63999938964844
2019-12-03,55.279998779296875
2019-12-04,55.83000183105469
2019-12-05,56.4900016784668
2019-12-06,57.61000061035156
2019-12-09,57.75
2019-12-10,57.7400016784668
2019-12-11,58.119998931884766
2019-12-12,58.11000061035156
2019-12-13,56.470001220703125
2019-12-16,56.4900016784668
2019-12-17,57.16999816894531
2019-12-18,57.040000915527344
2019-12-19,56.529998779296875
2019-12-20,56.88999938964844
2019-12-23,56.77000045776367
2019-12-24,56.65999984741211
2019-12-26,56.79999923706055
2019-12-27,56.68000030517578
2019-12-30,56.08000183105469
2019-12-31,56.279998779296875
2020-01-02,55.119998931884766
2020-01-03,54.38999938964844
2020-01-06,53.93000030517578
2020-01-07,53.810001373291016
2020-01-08,53.68000030517578
2020-01-09,53.5
2020-01-10,52.77000045776367
2020-01-13,53.369998931884766
2020-01-14,54.0
2020-01-15,53.43000030517578
2020-01-16,53.349998474121094
2020-01-17,53.810001373291016
2020-01-21,52.36000061035156
2020-01-22,51.970001220703125
2020-01-23,51.75
2020-01-24,50.33000183105469
2020-01-27,49.18000030517578
2020-01-28,49.470001220703125
2020-01-29,48.060001373291016
