Date,CRH
2016-02-22,19.718015670776367
2016-02-23,19.497154235839844
2016-02-24,19.283899307250977
2016-02-25,19.352445602416992
2016-02-26,19.238204956054688
2016-02-29,19.45907211303711
2016-03-01,19.96934700012207
2016-03-02,20.053123474121094
2016-03-03,21.02798080444336
2016-03-04,20.753803253173828
2016-03-07,20.685258865356445
2016-03-08,20.624330520629883
2016-03-09,20.692869186401367
2016-03-10,20.726987838745117
2016-03-11,21.60321807861328
2016-03-14,21.618728637695312
2016-03-15,21.36283302307129
2016-03-16,21.393856048583984
2016-03-17,21.85910415649414
2016-03-18,21.85910415649414
2016-03-21,21.579954147338867
2016-03-22,21.510168075561523
2016-03-23,21.153472900390625
2016-03-24,21.448131561279297
2016-03-28,21.56444549560547
2016-03-29,22.052961349487305
2016-03-30,22.076221466064453
2016-03-31,21.851356506347656
2016-04-01,21.928897857666016
2016-04-04,21.85910415649414
2016-04-05,21.308557510375977
2016-04-06,21.766054153442383
2016-04-07,21.579954147338867
2016-04-08,22.091732025146484
2016-04-11,22.215797424316406
2016-04-12,22.34762191772461
2016-04-13,22.580245971679688
2016-04-14,22.440671920776367
2016-04-15,22.378633499145508
2016-04-18,22.50270652770996
2016-04-19,22.681049346923828
2016-04-20,22.38639259338379
2016-04-21,22.146007537841797
2016-04-22,22.099485397338867
2016-04-25,22.270078659057617
2016-04-26,22.64228057861328
2016-04-27,22.975709915161133
2016-04-28,22.68880844116211
2016-04-29,22.572494506835938
2016-05-02,22.55698013305664
2016-05-03,22.068470001220703
2016-05-04,21.928897857666016
2016-05-05,21.959911346435547
2016-05-06,22.36313247680664
2016-05-09,22.487194061279297
2016-05-10,22.843889236450195
2016-05-11,22.595760345458984
2016-05-12,22.92918586730957
2016-05-13,22.634531021118164
2016-05-16,22.82838249206543
2016-05-17,22.75859260559082
2016-05-18,22.75859260559082
2016-05-19,22.983469009399414
2016-05-20,23.146303176879883
2016-05-23,23.037744522094727
2016-05-24,23.464231491088867
2016-05-25,23.859691619873047
2016-05-26,23.68910026550293
2016-05-27,23.797658920288086
2016-05-31,23.73562240600586
2016-06-01,23.541770935058594
2016-06-02,23.471982955932617
2016-06-03,23.471982955932617
2016-06-06,23.69685173034668
2016-06-07,23.97600555419922
2016-06-08,24.348209381103516
2016-06-09,23.82867431640625
2016-06-10,23.068761825561523
2016-06-13,22.38639259338379
2016-06-14,22.16927146911621
2016-06-15,22.239063262939453
2016-06-16,22.239063262939453
2016-06-17,22.51045799255371
2016-06-20,23.487491607666016
2016-06-21,23.44096565246582
2016-06-22,23.464231491088867
2016-06-23,24.417991638183594
2016-06-24,22.19253921508789
2016-06-27,20.57965850830078
2016-06-28,21.55668830871582
2016-06-29,22.316606521606445
2016-06-30,22.936941146850586
2016-07-01,22.843889236450195
2016-07-05,21.618728637695312
2016-07-06,21.641983032226562
2016-07-07,21.4326229095459
2016-07-08,21.89788246154785
2016-07-11,22.308853149414062
2016-07-12,22.580245971679688
2016-07-13,22.634531021118164
2016-07-14,23.185077667236328
2016-07-15,22.859397888183594
2016-07-18,22.975709915161133
2016-07-19,22.75859260559082
2016-07-20,22.882661819458008
2016-07-21,22.789608001708984
2016-07-22,23.084264755249023
2016-07-25,23.084264755249023
2016-07-26,23.208337783813477
2016-07-27,23.534013748168945
2016-07-28,23.541770935058594
2016-07-29,23.8519344329834
2016-08-01,23.51850700378418
2016-08-02,23.433210372924805
2016-08-03,23.38668441772461
2016-08-04,23.309144973754883
2016-08-05,23.549522399902344
2016-08-08,23.789901733398438
2016-08-09,24.045791625976562
2016-08-10,24.301681518554688
2016-08-11,24.37922477722168
2016-08-12,24.666126251220703
2016-08-15,24.953035354614258
2016-08-16,25.495830535888672
2016-08-17,25.945575714111328
2016-08-18,26.13167381286621
2016-08-19,25.66642189025879
2016-08-22,25.837017059326172
2016-08-23,25.728452682495117
2016-08-24,25.542354583740234
2016-08-25,26.02311134338379
2016-08-26,25.774978637695312
2016-08-29,26.294517517089844
2016-08-30,26.24798583984375
2016-08-31,26.209218978881836
2016-09-01,26.2247257232666
2016-09-02,26.279003143310547
2016-09-06,26.395320892333984
2016-09-07,26.527170181274414
2016-09-08,26.129262924194336
2016-09-09,25.216419219970703
2016-09-12,25.817174911499023
2016-09-13,25.505094528198242
2016-09-14,25.70014762878418
2016-09-15,26.082448959350586
2016-09-16,25.075979232788086
2016-09-19,25.395864486694336
2016-09-20,25.442678451538086
2016-09-21,25.723554611206055
2016-09-22,26.230690002441406
2016-09-23,26.16828155517578
2016-09-26,25.83278465270996
2016-09-27,25.793777465820312
2016-09-28,26.16046714782715
2016-09-29,25.770362854003906
2016-09-30,25.957616806030273
2016-10-03,25.770362854003906
2016-10-04,26.3087100982666
2016-10-05,26.129262924194336
2016-10-06,26.215089797973633
2016-10-07,25.69234275817871
2016-10-10,26.215089797973633
2016-10-11,25.54410743713379
2016-10-12,25.341251373291016
2016-10-13,25.310039520263672
2016-10-14,25.37245750427246
2016-10-17,25.505094528198242
2016-10-18,26.051246643066406
2016-10-19,25.793777465820312
2016-10-20,25.73916244506836
2016-10-21,25.824981689453125
2016-10-24,25.910802841186523
2016-10-25,25.528499603271484
2016-10-26,25.434877395629883
2016-10-27,25.317846298217773
2016-10-28,25.263229370117188
2016-10-31,25.2008113861084
2016-11-01,24.849716186523438
2016-11-02,24.834117889404297
2016-11-03,24.654661178588867
2016-11-04,24.76388931274414
2016-11-07,25.294435501098633
2016-11-08,25.590917587280273
2016-11-09,27.322982788085938
2016-11-10,27.447824478149414
2016-11-11,27.01870346069336
2016-11-14,27.244966506958008
2016-11-15,26.964092254638672
2016-11-16,26.316513061523438
2016-11-17,26.65199851989746
2016-11-18,26.316513061523438
2016-11-21,26.3009090423584
2016-11-22,26.113662719726562
2016-11-23,25.684545516967773
2016-11-25,26.347721099853516
2016-11-28,25.497295379638672
2016-11-29,25.645532608032227
2016-11-30,25.83278465270996
2016-12-01,25.62212562561035
2016-12-02,25.388063430786133
2016-12-05,25.645532608032227
2016-12-06,26.378929138183594
2016-12-07,27.010900497436523
2016-12-08,26.56618309020996
2016-12-09,26.62079620361328
2016-12-12,26.425737380981445
2016-12-13,26.386734008789062
2016-12-14,25.973224639892578
2016-12-15,26.191679000854492
2016-12-16,26.1214599609375
2016-12-19,25.98102378845215
2016-12-20,26.043439865112305
2016-12-21,26.07465171813965
2016-12-22,25.90300178527832
2016-12-23,26.012235641479492
2016-12-27,26.082448959350586
2016-12-28,26.113662719726562
2016-12-29,26.417943954467773
2016-12-30,26.823650360107422
2017-01-03,26.261899948120117
2017-01-04,26.410140991210938
2017-01-05,26.6754093170166
2017-01-06,26.48816680908203
2017-01-09,26.3087100982666
2017-01-10,26.55838394165039
2017-01-11,27.034305572509766
2017-01-12,27.034305572509766
2017-01-13,27.322982788085938
2017-01-17,27.057714462280273
2017-01-18,26.99529266357422
2017-01-19,26.79244041442871
2017-01-20,27.35419273376465
2017-01-23,27.611661911010742
2017-01-24,27.915945053100586
2017-01-25,28.54791259765625
2017-01-26,28.08759307861328
2017-01-27,27.798919677734375
2017-01-30,27.424413681030273
2017-01-31,26.932880401611328
2017-02-01,27.72869110107422
2017-02-02,27.61947250366211
2017-02-03,27.752099990844727
2017-02-06,27.291776657104492
2017-02-07,26.745628356933594
2017-02-08,26.581785202026367
2017-02-09,26.698820114135742
2017-02-10,26.948490142822266
2017-02-13,27.135732650756836
2017-02-14,26.730022430419922
2017-02-15,26.86266326904297
2017-02-16,26.925081253051758
2017-02-17,26.698820114135742
2017-02-21,27.463424682617188
2017-02-22,27.151342391967773
2017-02-23,26.39453887939453
2017-02-24,26.066848754882812
2017-02-27,26.65199851989746
2017-02-28,26.347721099853516
2017-03-01,27.385404586791992
2017-03-02,27.14354133605957
2017-03-03,27.68968391418457
2017-03-06,27.440013885498047
2017-03-07,27.416608810424805
2017-03-08,27.37760353088379
2017-03-09,27.597558975219727
2017-03-10,27.80327033996582
2017-03-13,27.724159240722656
2017-03-14,27.344371795654297
2017-03-15,27.82700538635254
2017-03-16,27.858667373657227
2017-03-17,27.739974975585938
2017-03-20,27.858667373657227
2017-03-21,27.621292114257812
2017-03-22,27.589645385742188
2017-03-23,27.961519241333008
2017-03-24,27.75581169128418
2017-03-27,27.526351928710938
2017-03-28,27.66876792907715
2017-03-29,27.66876792907715
2017-03-30,27.708324432373047
2017-03-31,27.82700538635254
2017-04-03,27.415576934814453
2017-04-04,27.605472564697266
2017-04-05,27.249422073364258
2017-04-06,27.257333755493164
2017-04-07,27.502609252929688
2017-04-10,27.288986206054688
2017-04-11,27.376012802124023
2017-04-12,27.099098205566406
2017-04-13,26.592714309692383
2017-04-17,26.830087661743164
2017-04-18,26.4423885345459
2017-04-19,26.616453170776367
2017-04-20,27.059534072875977
2017-04-21,27.494701385498047
2017-04-24,28.816022872924805
2017-04-25,28.6419620513916
2017-04-26,28.808115005493164
2017-04-27,28.839771270751953
2017-04-28,28.73690414428711
2017-05-01,28.89514923095703
2017-05-02,29.401525497436523
2017-05-03,29.354055404663086
2017-05-04,29.630983352661133
2017-05-05,29.876258850097656
2017-05-08,29.36196517944336
2017-05-09,29.43317985534668
2017-05-10,29.49647331237793
2017-05-11,29.49647331237793
2017-05-12,29.2037296295166
2017-05-15,29.409442901611328
2017-05-16,29.306577682495117
2017-05-17,28.2067928314209
2017-05-18,28.4678897857666
2017-05-19,28.887239456176758
2017-05-22,28.808115005493164
2017-05-23,28.863500595092773
2017-05-24,28.681522369384766
2017-05-25,28.4678897857666
2017-05-26,28.2542667388916
2017-05-30,28.539104461669922
2017-05-31,28.57866668701172
2017-06-01,28.95844268798828
2017-06-02,28.982189178466797
2017-06-05,28.7685604095459
2017-06-06,28.24635124206543
2017-06-07,28.420421600341797
2017-06-08,28.64986801147461
2017-06-09,28.847679138183594
2017-06-12,28.562833786010742
2017-06-13,28.721086502075195
2017-06-14,28.554927825927734
2017-06-15,28.301740646362305
2017-06-16,28.60240364074707
2017-06-19,28.887239456176758
2017-06-20,28.697349548339844
2017-06-21,28.728992462158203
2017-06-22,28.396690368652344
2017-06-23,28.452075958251953
2017-06-26,28.54701805114746
2017-06-27,28.18305778503418
2017-06-28,28.499547958374023
2017-06-29,28.151409149169922
2017-06-30,28.06437873840332
2017-07-03,28.325483322143555
2017-07-05,28.728992462158203
2017-07-06,28.214704513549805
2017-07-07,28.341293334960938
2017-07-10,28.365034103393555
2017-07-11,28.214704513549805
2017-07-12,28.760644912719727
2017-07-13,28.705257415771484
2017-07-14,28.570749282836914
2017-07-17,28.539104461669922
2017-07-18,28.285919189453125
2017-07-19,28.594484329223633
2017-07-20,28.309648513793945
2017-07-21,28.02481460571289
2017-07-24,27.82700538635254
2017-07-25,27.937788009643555
2017-07-26,28.19887924194336
2017-07-27,28.040634155273438
2017-07-28,27.82700538635254
2017-07-31,27.747886657714844
2017-08-01,27.589645385742188
2017-08-02,27.652944564819336
2017-08-03,27.597558975219727
2017-08-04,27.9061336517334
2017-08-07,27.77162742614746
2017-08-08,27.48678970336914
2017-08-09,27.3918399810791
2017-08-10,26.917110443115234
2017-08-11,26.948760986328125
2017-08-14,27.257333755493164
2017-08-15,27.581729888916016
2017-08-16,27.961519241333008
2017-08-17,27.447227478027344
2017-08-18,27.162389755249023
2017-08-21,27.099098205566406
2017-08-22,27.407672882080078
2017-08-23,27.130739212036133
2017-08-24,28.135587692260742
2017-08-25,27.779537200927734
2017-08-28,27.54217529296875
2017-08-29,27.08327293395996
2017-08-30,27.407672882080078
2017-08-31,27.621292114257812
2017-09-01,28.06437873840332
2017-09-05,27.621292114257812
2017-09-06,27.518434524536133
2017-09-07,27.909521102905273
2017-09-08,27.7900447845459
2017-09-11,27.766155242919922
2017-09-12,28.013071060180664
2017-09-13,27.949350357055664
2017-09-14,28.08475112915039
2017-09-15,28.45114517211914
2017-09-18,28.5865478515625
2017-09-19,28.698055267333984
2017-09-20,28.626373291015625
2017-09-21,29.343229293823242
2017-09-22,29.152067184448242
2017-09-25,28.79363441467285
2017-09-26,28.6184139251709
2017-09-27,28.881254196166992
2017-09-28,29.69369125366211
2017-09-29,30.155672073364258
2017-10-02,29.59811019897461
2017-10-03,29.821130752563477
2017-10-04,29.837068557739258
2017-10-05,29.4149169921875
2017-10-06,28.873287200927734
2017-10-09,28.682130813598633
2017-10-10,28.86532974243164
2017-10-11,29.02463150024414
2017-10-12,28.825496673583984
2017-10-13,29.040555953979492
2017-10-16,28.86532974243164
2017-10-17,28.6184139251709
2017-10-18,28.5228271484375
2017-10-19,28.889223098754883
2017-10-20,29.223745346069336
2017-10-23,29.454748153686523
2017-10-24,29.606075286865234
2017-10-25,29.52642250061035
2017-10-26,29.837068557739258
2017-10-27,29.932645797729492
2017-10-30,29.701648712158203
2017-10-31,29.884851455688477
2017-11-01,29.303401947021484
2017-11-02,29.120210647583008
2017-11-03,29.104272842407227
2017-11-06,28.99277114868164
2017-11-07,28.212194442749023
2017-11-08,28.86532974243164
2017-11-09,28.538759231567383
2017-11-10,28.51486587524414
2017-11-13,27.965274810791016
2017-11-14,27.85376739501953
2017-11-15,27.58295249938965
2017-11-16,27.997135162353516
2017-11-17,28.371492385864258
2017-11-20,28.857362747192383
2017-11-21,28.148468017578125
2017-11-22,27.973236083984375
2017-11-24,28.0767822265625
2017-11-27,27.718360900878906
2017-11-28,27.98120880126953
2017-11-29,28.0767822265625
2017-11-30,27.606842041015625
2017-12-01,27.638710021972656
2017-12-04,27.98120880126953
2017-12-05,27.670576095581055
2017-12-06,27.46347999572754
2017-12-07,28.03696632385254
2017-12-08,28.41132164001465
2017-12-11,28.220157623291016
2017-12-12,27.6626033782959
2017-12-13,27.670576095581055
2017-12-14,27.04929542541504
2017-12-15,26.977603912353516
2017-12-18,27.312145233154297
2017-12-19,27.519235610961914
2017-12-20,27.686500549316406
2017-12-21,28.068822860717773
2017-12-22,28.41132164001465
2017-12-26,28.60247802734375
2017-12-27,28.60247802734375
2017-12-28,28.682130813598633
2017-12-29,28.745849609375
2018-01-02,28.984804153442383
2018-01-03,29.167993545532227
2018-01-04,29.908748626708984
2018-01-05,29.9565372467041
2018-01-08,29.988399505615234
2018-01-09,29.988399505615234
2018-01-10,29.837068557739258
2018-01-11,29.582183837890625
2018-01-12,29.725549697875977
2018-01-16,29.454748153686523
2018-01-17,29.53438949584961
2018-01-18,29.36712646484375
2018-01-19,29.7335147857666
2018-01-22,30.442405700683594
2018-01-23,30.96013069152832
2018-01-24,30.63356590270996
2018-01-25,30.713212966918945
2018-01-26,31.03182029724121
2018-01-29,30.713212966918945
2018-01-30,30.283105850219727
2018-01-31,29.78130531311035
2018-02-01,29.375085830688477
2018-02-02,28.5865478515625
2018-02-05,27.567026138305664
2018-02-06,28.132543563842773
2018-02-07,27.75021743774414
2018-02-08,26.435985565185547
2018-02-09,26.595291137695312
2018-02-12,26.945749282836914
2018-02-13,27.399761199951172
2018-02-14,27.4077205657959
2018-02-15,28.140512466430664
2018-02-16,27.79800796508789
2018-02-20,27.774118423461914
2018-02-21,27.543128967285156
2018-02-22,27.64667510986328
2018-02-23,27.766155242919922
2018-02-26,27.73428726196289
2018-02-27,26.88202667236328
2018-02-28,26.364301681518555
2018-03-01,26.706796646118164
2018-03-02,26.85016441345215
2018-03-05,27.344003677368164
2018-03-06,27.232486724853516
2018-03-07,27.35993003845215
2018-03-08,27.543128967285156
2018-03-09,27.649320602416992
2018-03-12,27.633102416992188
2018-03-13,27.665531158447266
2018-03-14,27.989763259887695
2018-03-15,28.184309005737305
2018-03-16,28.143781661987305
2018-03-19,27.892488479614258
2018-03-20,27.665531158447266
2018-03-21,27.68984031677246
2018-03-22,27.122434616088867
2018-03-23,27.26833724975586
2018-03-26,27.414243698120117
2018-03-27,26.968416213989258
2018-03-28,27.38182258605957
2018-03-29,27.57636260986328
2018-04-02,27.065690994262695
2018-04-03,27.57636260986328
2018-04-04,27.527727127075195
2018-04-05,27.795225143432617
2018-04-06,27.519620895385742
2018-04-09,27.45476722717285
2018-04-10,27.527727127075195
2018-04-11,27.26833724975586
2018-04-12,27.470985412597656
2018-04-13,27.389925003051758
2018-04-16,27.624996185302734
2018-04-17,27.46288299560547
2018-04-18,28.03840446472168
2018-04-19,27.933021545410156
2018-04-20,28.646345138549805
2018-04-23,28.459911346435547
2018-04-24,28.01408576965332
2018-04-25,28.800357818603516
2018-04-26,28.8489933013916
2018-04-27,28.88951873779297
2018-04-30,28.662559509277344
2018-05-01,28.605819702148438
2018-05-02,28.88951873779297
2018-05-03,29.06785011291504
2018-05-04,29.238082885742188
2018-05-07,29.40830421447754
2018-05-08,29.570419311523438
2018-05-09,29.983823776245117
2018-05-10,29.789276123046875
2018-05-11,29.732547760009766
2018-05-14,29.392087936401367
2018-05-15,29.2705020904541
2018-05-16,29.62715721130371
2018-05-17,29.991933822631836
2018-05-18,30.583660125732422
2018-05-21,30.79441261291504
2018-05-22,30.607973098754883
2018-05-23,29.975723266601562
2018-05-24,29.91897201538086
2018-05-25,29.602848052978516
2018-05-29,28.63013458251953
2018-05-30,29.165122985839844
2018-05-31,29.983823776245117
2018-06-01,30.113523483276367
2018-06-04,30.324275970458984
2018-06-05,30.316160202026367
2018-06-06,30.94843292236328
2018-06-07,30.79441261291504
2018-06-08,30.802520751953125
2018-06-11,31.061912536621094
2018-06-12,30.891693115234375
2018-06-13,30.526914596557617
2018-06-14,30.664724349975586
2018-06-15,30.486392974853516
2018-06-18,30.202682495117188
2018-06-19,29.683900833129883
2018-06-20,29.764963150024414
2018-06-21,29.189443588256836
2018-06-22,29.5136775970459
2018-06-25,28.792251586914062
2018-06-26,29.22186851501465
2018-06-27,28.938161849975586
2018-06-28,28.646345138549805
2018-06-29,28.654451370239258
2018-07-02,28.492332458496094
2018-07-03,28.63013458251953
2018-07-05,29.043535232543945
2018-07-06,29.051645278930664
2018-07-09,29.238082885742188
2018-07-10,29.132701873779297
2018-07-11,28.613920211791992
2018-07-12,28.91384506225586
2018-07-13,28.759830474853516
2018-07-16,28.962472915649414
2018-07-17,28.67877197265625
2018-07-18,28.98679542541504
2018-07-19,28.622028350830078
2018-07-20,28.403167724609375
2018-07-23,28.322105407714844
2018-07-24,28.492332458496094
2018-07-25,28.516653060913086
2018-07-26,28.459911346435547
2018-07-27,28.078935623168945
2018-07-30,28.046504974365234
2018-07-31,27.795225143432617
2018-08-01,26.935997009277344
2018-08-02,26.684709548950195
2018-08-03,26.903568267822266
2018-08-06,26.830617904663086
2018-08-07,26.968416213989258
2018-08-08,27.138641357421875
2018-08-09,26.433425903320312
2018-08-10,26.0200252532959
2018-08-13,25.98760414123535
2018-08-14,26.0200252532959
2018-08-15,25.67146873474121
2018-08-16,26.003812789916992
2018-08-17,26.352365493774414
2018-08-20,26.522592544555664
2018-08-21,26.879249572753906
2018-08-22,27.049480438232422
2018-08-23,26.717134475708008
2018-08-24,27.316974639892578
2018-08-27,27.706058502197266
2018-08-28,27.033262252807617
2018-08-29,27.665531158447266
2018-08-30,27.30886459350586
2018-08-31,26.846824645996094
2018-09-04,26.765771865844727
2018-09-05,26.66039276123047
2018-09-06,26.83833885192871
2018-09-07,26.0792236328125
2018-09-10,26.35675048828125
2018-09-11,26.3893985748291
2018-09-12,25.973106384277344
2018-09-13,26.242473602294922
2018-09-14,25.956783294677734
2018-09-17,26.201662063598633
2018-09-18,26.3893985748291
2018-09-19,26.53632164001465
2018-09-20,27.16483497619629
2018-09-21,26.952613830566406
2018-09-24,26.83017349243164
2018-09-25,26.960777282714844
2018-09-26,26.944448471069336
2018-09-27,26.944448471069336
2018-09-28,26.707735061645508
2018-10-01,26.781200408935547
2018-10-02,26.5118350982666
2018-10-03,26.88730812072754
2018-10-04,26.593463897705078
2018-10-05,26.364913940429688
2018-10-08,26.25879669189453
2018-10-09,26.111873626708984
2018-10-10,25.29561996459961
2018-10-11,24.732406616210938
2018-10-12,24.805870056152344
2018-10-15,25.303783416748047
2018-10-16,25.548656463623047
2018-10-17,24.81403160095215
2018-10-18,23.24683380126953
2018-10-19,23.099905014038086
2018-10-22,22.650970458984375
2018-10-23,22.471393585205078
2018-10-24,21.69594955444336
2018-10-25,22.177539825439453
2018-10-26,22.740755081176758
2018-10-29,22.601991653442383
2018-10-30,23.8671817779541
2018-10-31,24.30795669555664
2018-11-01,24.62629508972168
2018-11-02,24.79770851135254
2018-11-05,24.683429718017578
2018-11-06,23.907995223999023
2018-11-07,24.854846954345703
2018-11-08,24.242658615112305
2018-11-09,23.981454849243164
2018-11-12,23.63047218322754
2018-11-13,23.62230682373047
2018-11-14,23.638629913330078
2018-11-15,23.22234535217285
2018-11-16,22.740755081176758
2018-11-19,22.561182022094727
2018-11-20,22.251007080078125
2018-11-21,22.430580139160156
2018-11-23,22.642807006835938
2018-11-26,22.96114158630371
2018-11-27,22.6917781829834
2018-11-28,23.059093475341797
2018-11-29,23.099905014038086
2018-11-30,22.577499389648438
2018-12-03,23.173368453979492
2018-12-04,21.9000186920166
2018-12-06,21.26333999633789
2018-12-07,21.026628494262695
2018-12-10,20.65114974975586
2018-12-11,20.487903594970703
2018-12-12,20.77358627319336
2018-12-13,20.887866973876953
2018-12-14,20.814403533935547
2018-12-17,20.561368942260742
2018-12-18,20.8470516204834
2018-12-19,20.487903594970703
2018-12-20,20.340978622436523
2018-12-21,20.569530487060547
2018-12-24,20.438928604125977
2018-12-26,21.16539192199707
2018-12-27,21.042953491210938
2018-12-28,21.467403411865234
2018-12-31,21.508214950561523
2019-01-02,21.54086685180664
2019-01-03,21.26333999633789
2019-01-04,22.487716674804688
2019-01-07,22.32447052001953
2019-01-08,22.455068588256836
2019-01-09,22.95298194885254
2019-01-10,23.108068466186523
2019-01-11,22.928491592407227
2019-01-14,23.050933837890625
2019-01-15,22.928491592407227
2019-01-16,22.879514694213867
2019-01-17,23.01011848449707
2019-01-18,23.52436065673828
2019-01-22,23.45089340209961
2019-01-23,23.124393463134766
2019-01-24,23.116235733032227
2019-01-25,23.728422164916992
2019-01-28,23.924318313598633
2019-01-29,23.638629913330078
2019-01-30,23.720258712768555
2019-01-31,23.540679931640625
2019-02-01,23.842689514160156
2019-02-04,24.242658615112305
2019-02-05,24.381420135498047
2019-02-06,24.601810455322266
2019-02-07,24.30795669555664
2019-02-08,24.46304702758789
2019-02-11,24.691593170166016
2019-02-12,24.838520050048828
2019-02-13,24.895660400390625
2019-02-14,24.76506233215332
2019-02-15,24.903823852539062
2019-02-19,25.360919952392578
2019-02-20,25.67110252380371
2019-02-21,25.720069885253906
2019-02-22,25.524169921875
2019-02-25,25.581310272216797
2019-02-26,25.62212562561035
2019-02-27,25.63028335571289
2019-02-28,25.907808303833008
2019-03-01,26.209823608398438
2019-03-04,26.087385177612305
2019-03-05,26.030248641967773
2019-03-06,25.7119083404541
2019-03-07,25.230323791503906
2019-03-08,25.344594955444336
2019-03-11,25.62212562561035
2019-03-12,25.377246856689453
2019-03-13,25.4670352935791
2019-03-14,25.710826873779297
