Date,BWA
2015-12-02,32.195255279541016
2015-12-03,31.781341552734375
2015-12-04,32.58658981323242
2015-12-07,32.180179595947266
2015-12-08,31.073909759521484
2015-12-09,31.05886459350586
2015-12-10,30.945955276489258
2015-12-11,29.967605590820312
2015-12-14,30.080509185791016
2015-12-15,30.690099716186523
2015-12-16,31.698535919189453
2015-12-17,30.90833854675293
2015-12-18,30.72018814086914
2015-12-21,31.292139053344727
2015-12-22,31.70607566833496
2015-12-23,32.78978729248047
2015-12-24,32.74462890625
2015-12-28,32.65432357788086
2015-12-29,33.143489837646484
2015-12-30,33.05317306518555
2015-12-31,32.533905029296875
2016-01-04,31.79638671875
2016-01-05,31.28462028503418
2016-01-06,30.261123657226562
2016-01-07,28.37967872619629
2016-01-08,27.5443172454834
2016-01-11,27.7625732421875
2016-01-12,28.146379470825195
2016-01-13,25.46720314025879
2016-01-14,24.72968292236328
2016-01-15,23.38256072998047
2016-01-19,22.833187103271484
2016-01-20,22.675142288208008
2016-01-21,21.997827529907227
2016-01-22,21.884937286376953
2016-01-25,21.24524688720703
2016-01-26,21.6365909576416
2016-01-27,21.817201614379883
2016-01-28,21.425870895385742
2016-01-29,22.095657348632812
2016-02-01,22.404220581054688
2016-02-02,21.621538162231445
2016-02-03,21.410816192626953
2016-02-04,22.374113082885742
2016-02-05,22.16338539123535
2016-02-08,21.84731101989746
2016-02-09,22.283802032470703
2016-02-10,22.840713500976562
2016-02-11,22.720304489135742
2016-02-12,23.886796951293945
2016-02-16,24.383499145507812
2016-02-17,25.279062271118164
2016-02-18,24.56411361694336
2016-02-19,24.308237075805664
2016-02-22,24.737207412719727
2016-02-23,24.172771453857422
2016-02-24,24.391019821166992
2016-02-25,24.53400993347168
2016-02-26,24.96469497680664
2016-02-29,24.69268798828125
2016-03-01,25.810955047607422
2016-03-02,26.241640090942383
2016-03-03,26.49854278564453
2016-03-04,26.445653915405273
2016-03-07,26.793230056762695
2016-03-08,26.00741195678711
2016-03-09,26.536325454711914
2016-03-10,26.16608428955078
2016-03-11,27.155902862548828
2016-03-14,27.155902862548828
2016-03-15,26.93678855895996
2016-03-16,28.017284393310547
2016-03-17,28.417747497558594
2016-03-18,28.68975067138672
2016-03-21,28.55375099182129
2016-03-22,28.37995719909668
2016-03-23,27.7603816986084
2016-03-24,27.896387100219727
2016-03-28,28.047500610351562
2016-03-29,28.2817325592041
2016-03-30,28.6519718170166
2016-03-31,29.01466178894043
2016-04-01,28.470632553100586
2016-04-04,26.65721893310547
2016-04-05,26.5816650390625
2016-04-06,26.279422760009766
2016-04-07,25.72784423828125
2016-04-08,25.826068878173828
2016-04-11,26.29453468322754
2016-04-12,26.38520622253418
2016-04-13,27.767932891845703
2016-04-14,27.994617462158203
2016-04-15,28.198625564575195
2016-04-18,28.259069442749023
2016-04-19,29.097782135009766
2016-04-20,29.158218383789062
2016-04-21,29.13555145263672
2016-04-22,29.07509994506836
2016-04-25,29.044883728027344
2016-04-26,30.170713424682617
2016-04-27,29.180891036987305
2016-04-28,27.541257858276367
2016-04-29,27.140798568725586
2016-05-02,26.967004776000977
2016-05-03,27.042570114135742
2016-05-04,25.977188110351562
2016-05-05,25.57672882080078
2016-05-06,25.637176513671875
2016-05-09,25.56916618347168
2016-05-10,25.871402740478516
2016-05-11,25.6900634765625
2016-05-12,25.501163482666016
2016-05-13,24.911802291870117
2016-05-16,25.25182342529297
2016-05-17,25.282045364379883
2016-05-18,25.25937843322754
2016-05-19,24.42066764831543
2016-05-20,24.81357765197754
2016-05-23,24.52646255493164
2016-05-24,25.032695770263672
2016-05-25,25.44826889038086
2016-05-26,25.19892692565918
2016-05-27,25.48717498779297
2016-05-31,25.813358306884766
2016-06-01,25.441667556762695
2016-06-02,26.09401512145996
2016-06-03,25.5478572845459
2016-06-06,26.07126235961914
2016-06-07,26.435361862182617
2016-06-08,26.26089096069336
2016-06-09,26.291234970092773
2016-06-10,25.532690048217773
2016-06-13,24.8424072265625
2016-06-14,24.387290954589844
2016-06-15,24.72863006591797
2016-06-16,24.978954315185547
2016-06-17,25.396150588989258
2016-06-20,26.344335556030273
2016-06-21,25.29754066467285
2016-06-22,25.145828247070312
2016-06-23,25.563034057617188
2016-06-24,23.13567352294922
2016-06-27,21.004159927368164
2016-06-28,21.557905197143555
2016-06-29,22.21784210205078
2016-06-30,22.39230728149414
2016-07-01,22.97638511657715
2016-07-05,21.63376235961914
2016-07-06,21.7551326751709
2016-07-07,22.31645393371582
2016-07-08,23.188779830932617
2016-07-11,23.52253532409668
2016-07-12,23.772865295410156
2016-07-13,23.64391326904297
2016-07-14,23.924571990966797
2016-07-15,24.167308807373047
2016-07-18,24.4024600982666
2016-07-19,24.167308807373047
2016-07-20,24.470726013183594
2016-07-21,25.183759689331055
2016-07-22,25.047225952148438
2016-07-25,25.229276657104492
2016-07-26,25.745086669921875
2016-07-27,25.949892044067383
2016-07-28,24.645191192626953
2016-07-29,25.16858673095703
2016-08-01,25.115489959716797
2016-08-02,24.372116088867188
2016-08-03,24.812070846557617
2016-08-04,24.713464736938477
2016-08-05,25.229276657104492
2016-08-08,25.358226776123047
2016-08-09,25.570613861083984
2016-08-10,25.570613861083984
2016-08-11,25.79059600830078
2016-08-12,25.646472930908203
2016-08-15,26.018165588378906
2016-08-16,25.980234146118164
2016-08-17,25.79059600830078
2016-08-18,25.798181533813477
2016-08-19,25.949892044067383
2016-08-22,25.965065002441406
2016-08-23,26.139528274536133
2016-08-24,25.783008575439453
2016-08-25,25.616134643554688
2016-08-26,25.525110244750977
2016-08-29,25.79059600830078
2016-08-30,26.140871047973633
2016-08-31,26.186555862426758
2016-09-01,26.354076385498047
2016-09-02,26.727191925048828
2016-09-06,27.069849014282227
2016-09-07,27.503881454467773
2016-09-08,27.290672302246094
2016-09-09,25.996192932128906
2016-09-12,26.86425018310547
2016-09-13,26.506370544433594
2016-09-14,26.58251190185547
2016-09-15,26.719572067260742
2016-09-16,26.567276000976562
2016-09-19,26.31599998474121
2016-09-20,26.087568283081055
2016-09-21,25.958120346069336
2016-09-22,26.727191925048828
2016-09-23,26.719572067260742
2016-09-26,26.445449829101562
2016-09-27,26.2626953125
2016-09-28,26.49113655090332
2016-09-29,26.118030548095703
2016-09-30,26.788110733032227
2016-10-03,26.795724868774414
2016-10-04,26.68911361694336
2016-10-05,27.640941619873047
2016-10-06,27.039390563964844
2016-10-07,27.176450729370117
2016-10-10,27.488651275634766
2016-10-11,27.077463150024414
2016-10-12,27.107919692993164
2016-10-13,26.300769805908203
2016-10-14,26.399761199951172
2016-10-17,26.01141929626465
2016-10-18,25.615459442138672
2016-10-19,26.559667587280273
2016-10-20,26.620588302612305
2016-10-21,26.49113655090332
2016-10-24,27.008930206298828
2016-10-25,26.612966537475586
2016-10-26,26.948020935058594
2016-10-27,26.986087799072266
2016-10-28,27.13076400756836
2016-10-31,27.290672302246094
2016-11-01,26.856643676757812
2016-11-02,26.468294143676758
2016-11-03,26.064722061157227
2016-11-04,25.958120346069336
2016-11-07,26.818567276000977
2016-11-08,26.932788848876953
2016-11-09,25.912425994873047
2016-11-10,26.8033390045166
2016-11-11,26.178943634033203
2016-11-14,26.05710792541504
2016-11-15,26.23985481262207
2016-11-16,26.2626953125
2016-11-17,26.940399169921875
2016-11-18,27.16883087158203
2016-11-21,27.534334182739258
2016-11-22,27.267822265625
2016-11-23,26.948020935058594
2016-11-25,27.16883087158203
2016-11-28,26.948020935058594
2016-11-29,26.344070434570312
2016-11-30,27.2155818939209
2016-12-01,28.155895233154297
2016-12-02,27.574892044067383
2016-12-05,28.66045379638672
2016-12-06,29.93714141845703
2016-12-07,31.802486419677734
2016-12-08,31.82541275024414
2016-12-09,32.001243591308594
2016-12-12,31.42023468017578
2016-12-13,31.167949676513672
2016-12-14,30.051816940307617
2016-12-15,30.166486740112305
2016-12-16,30.380537033081055
2016-12-19,30.464635848999023
2016-12-20,30.86981964111328
2016-12-21,31.01506233215332
2016-12-22,30.29644012451172
2016-12-23,30.372896194458008
2016-12-27,30.655750274658203
2016-12-28,30.067106246948242
2016-12-29,30.189424514770508
2016-12-30,30.151201248168945
2017-01-03,30.632808685302734
2017-01-04,31.206186294555664
2017-01-05,31.167949676513672
2017-01-06,31.42023468017578
2017-01-09,31.206186294555664
2017-01-10,31.167949676513672
2017-01-11,30.671043395996094
2017-01-12,30.57166290283203
2017-01-13,30.808645248413086
2017-01-17,30.418764114379883
2017-01-18,30.411117553710938
2017-01-19,30.44169807434082
2017-01-20,30.47227668762207
2017-01-23,30.197065353393555
2017-01-24,30.908037185668945
2017-01-25,31.57313346862793
2017-01-26,31.17559814453125
2017-01-27,30.885089874267578
2017-01-30,31.007421493530273
2017-01-31,31.21383285522461
2017-02-01,31.366714477539062
2017-02-02,30.938613891601562
2017-02-03,31.037992477416992
2017-02-06,31.01506233215332
2017-02-07,30.655750274658203
2017-02-08,30.930967330932617
2017-02-09,31.07621955871582
2017-02-10,31.82541275024414
2017-02-13,31.855989456176758
2017-02-14,31.72602081298828
2017-02-15,32.039466857910156
2017-02-16,31.63429069519043
2017-02-17,32.39876937866211
2017-02-21,32.58989334106445
2017-02-22,32.69691848754883
2017-02-23,32.46757125854492
2017-02-24,31.748966217041016
2017-02-27,32.56204605102539
2017-02-28,32.36262512207031
2017-03-01,32.976280212402344
2017-03-02,33.09134292602539
2017-03-03,32.9532470703125
2017-03-06,32.14016342163086
2017-03-07,31.979095458984375
2017-03-08,32.17085647583008
2017-03-09,31.87937355041504
2017-03-10,32.055789947509766
2017-03-13,32.68478775024414
2017-03-14,32.99929428100586
2017-03-15,33.71266174316406
2017-03-16,33.4825325012207
2017-03-17,32.799842834472656
2017-03-20,32.65409851074219
2017-03-21,31.327075958251953
2017-03-22,31.818010330200195
2017-03-23,31.610883712768555
2017-03-24,31.664573669433594
2017-03-27,31.60321617126465
2017-03-28,32.02511978149414
2017-03-29,32.16318893432617
2017-03-30,32.186187744140625
2017-03-31,32.055789947509766
2017-04-03,30.94355010986328
2017-04-04,29.67787742614746
2017-04-05,29.28666877746582
2017-04-06,29.14093017578125
2017-04-07,29.17161750793457
2017-04-10,29.14859962463379
2017-04-11,29.340373992919922
2017-04-12,29.601171493530273
2017-04-13,29.156272888183594
2017-04-17,29.716230392456055
2017-04-18,29.80060386657715
2017-04-19,30.414264678955078
2017-04-20,30.75944709777832
2017-04-21,30.306884765625
2017-04-24,31.02791976928711
2017-04-25,31.327075958251953
2017-04-26,31.495824813842773
2017-04-27,32.32426834106445
2017-04-28,32.43165969848633
2017-05-01,32.82286071777344
2017-05-02,31.357755661010742
2017-05-03,31.44980239868164
2017-05-04,31.702932357788086
2017-05-05,32.00975799560547
2017-05-08,31.917720794677734
2017-05-09,32.14016342163086
2017-05-10,32.32426834106445
2017-05-11,32.086483001708984
2017-05-12,31.948410034179688
2017-05-15,32.23222732543945
2017-05-16,32.377960205078125
2017-05-17,30.6367130279541
2017-05-18,30.782451629638672
2017-05-19,30.989561080932617
2017-05-22,31.733627319335938
2017-05-23,31.311735153198242
2017-05-24,31.488157272338867
2017-05-25,31.0125789642334
2017-05-26,31.442129135131836
2017-05-30,32.473533630371094
2017-05-31,32.71982955932617
2017-06-01,34.143768310546875
2017-06-02,34.07449722290039
2017-06-05,34.10527801513672
2017-06-06,33.80510330200195
2017-06-07,33.651161193847656
2017-06-08,32.65825653076172
2017-06-09,33.06619644165039
2017-06-12,33.6049919128418
2017-06-13,33.81281280517578
2017-06-14,33.28172302246094
2017-06-15,33.34328842163086
2017-06-16,31.54989242553711
2017-06-19,31.81159210205078
2017-06-20,31.34976577758789
2017-06-21,31.5806827545166
2017-06-22,31.4498348236084
2017-06-23,31.711530685424805
2017-06-26,32.23492431640625
2017-06-27,31.611474990844727
2017-06-28,31.688438415527344
2017-06-29,31.74232292175293
2017-06-30,32.6043701171875
2017-07-03,33.23554611206055
2017-07-05,33.23554611206055
2017-07-06,33.09697723388672
2017-07-07,33.93595504760742
2017-07-10,34.69794845581055
2017-07-11,35.0443229675293
2017-07-12,35.10588455200195
2017-07-13,35.560028076171875
2017-07-14,35.606204986572266
2017-07-17,35.57542419433594
2017-07-18,35.552330017089844
2017-07-19,35.99105453491211
2017-07-20,35.62929916381836
2017-07-21,34.574806213378906
2017-07-24,34.42085647583008
2017-07-25,35.28292465209961
2017-07-26,35.29832458496094
2017-07-27,36.191165924072266
2017-07-28,36.106510162353516
2017-07-31,35.975650787353516
2017-08-01,35.27523422241211
2017-08-02,35.521541595458984
2017-08-03,35.31371307373047
2017-08-04,35.929473876953125
2017-08-07,35.790924072265625
2017-08-08,36.15269470214844
2017-08-09,35.81402587890625
2017-08-10,34.559417724609375
2017-08-11,34.37468338012695
2017-08-14,34.767234802246094
2017-08-15,34.82880401611328
2017-08-16,34.9134635925293
2017-08-17,34.33619689941406
2017-08-18,34.12837600708008
2017-08-21,34.343894958496094
2017-08-22,34.582496643066406
2017-08-23,34.41317367553711
2017-08-24,34.136085510253906
2017-08-25,33.98983383178711
2017-08-28,34.059104919433594
2017-08-29,34.15146255493164
2017-08-30,34.57614517211914
2017-08-31,35.834716796875
2017-09-01,36.027774810791016
2017-09-05,35.48725891113281
2017-09-06,35.842437744140625
2017-09-07,35.579917907714844
2017-09-08,35.67258071899414
2017-09-11,36.28256607055664
2017-09-12,36.71495819091797
2017-09-13,36.78445053100586
2017-09-14,37.27088928222656
2017-09-15,37.64924240112305
2017-09-18,37.9658203125
2017-09-19,37.90404510498047
2017-09-20,38.18972396850586
2017-09-21,38.29010772705078
2017-09-22,38.575809478759766
2017-09-25,38.99274444580078
2017-09-26,39.26300048828125
2017-09-27,38.96186828613281
2017-09-28,38.83061599731445
2017-09-29,39.55641555786133
2017-10-02,40.035133361816406
2017-10-03,40.004249572753906
2017-10-04,40.498409271240234
2017-10-05,40.1972770690918
2017-10-06,40.050567626953125
2017-10-09,40.15095520019531
2017-10-10,40.143226623535156
2017-10-11,40.15866470336914
2017-10-12,39.317039489746094
2017-10-13,39.47919845581055
2017-10-16,40.282203674316406
2017-10-17,40.166404724121094
2017-10-18,40.452091217041016
2017-10-19,40.18955993652344
2017-10-20,40.30537414550781
2017-10-23,40.25132751464844
2017-10-24,40.73005676269531
2017-10-25,39.888427734375
2017-10-26,41.20876693725586
2017-10-27,40.82270050048828
2017-10-30,40.452091217041016
2017-10-31,40.70688247680664
2017-11-01,40.69144821166992
2017-11-02,40.84587478637695
2017-11-03,40.899925231933594
2017-11-06,40.64512634277344
2017-11-07,40.459815979003906
2017-11-08,40.29765701293945
2017-11-09,40.22815704345703
2017-11-10,40.20499801635742
2017-11-13,40.17411422729492
2017-11-14,40.20499801635742
2017-11-15,39.90386962890625
2017-11-16,40.18183898925781
2017-11-17,40.1046257019043
2017-11-20,40.421199798583984
2017-11-21,40.65283966064453
2017-11-22,40.83815002441406
2017-11-24,40.83043670654297
2017-11-27,40.961692810058594
2017-11-28,41.91913604736328
2017-11-29,42.35926818847656
2017-11-30,43.12603759765625
2017-12-01,42.60710525512695
2017-12-04,42.010711669921875
2017-12-05,42.11914825439453
2017-12-06,41.089019775390625
2017-12-07,41.57697296142578
2017-12-08,41.63894271850586
2017-12-11,41.484031677246094
2017-12-12,41.3446159362793
2017-12-13,40.523597717285156
2017-12-14,39.91946792602539
2017-12-15,39.911720275878906
2017-12-18,40.42292785644531
2017-12-19,40.430660247802734
2017-12-20,41.09677505493164
2017-12-21,40.2757568359375
2017-12-22,40.0511360168457
2017-12-26,39.8807487487793
2017-12-27,39.942710876464844
2017-12-28,40.35319900512695
2017-12-29,39.5709228515625
2018-01-02,40.105369567871094
2018-01-03,40.306739807128906
2018-01-04,41.61569595336914
2018-01-05,42.823970794677734
2018-01-08,42.84720993041992
2018-01-09,43.17251968383789
2018-01-10,42.21983337402344
2018-01-11,43.30418014526367
2018-01-12,44.326568603515625
2018-01-16,43.62174606323242
2018-01-17,44.85325241088867
2018-01-18,44.23362350463867
2018-01-19,44.101959228515625
2018-01-22,43.74566650390625
2018-01-23,43.4590950012207
2018-01-24,43.94704818725586
2018-01-25,43.57526397705078
2018-01-26,44.27235412597656
2018-01-29,44.00901412963867
2018-01-30,43.931556701660156
2018-01-31,43.57526397705078
2018-02-01,43.67596435546875
2018-02-02,42.1888542175293
2018-02-05,40.546844482421875
2018-02-06,41.948753356933594
2018-02-07,42.599365234375
2018-02-08,40.22928237915039
2018-02-09,40.74821853637695
2018-02-12,41.02705383300781
2018-02-13,40.51586151123047
2018-02-14,41.429805755615234
2018-02-15,40.7946891784668
2018-02-16,40.4461555480957
2018-02-20,40.477134704589844
2018-02-21,40.34546661376953
2018-02-22,40.461647033691406
2018-02-23,40.523597717285156
2018-02-26,40.20604705810547
2018-02-27,38.79640197753906
2018-02-28,38.1435661315918
2018-03-01,37.552921295166016
2018-03-02,37.31200408935547
2018-03-05,37.863792419433594
2018-03-06,37.980369567871094
2018-03-07,37.9648323059082
2018-03-08,38.74198913574219
2018-03-09,40.07096862792969
2018-03-12,39.457000732421875
2018-03-13,39.50362014770508
2018-03-14,39.317100524902344
2018-03-15,39.387054443359375
2018-03-16,39.97770690917969
2018-03-19,39.309326171875
2018-03-20,38.92074203491211
2018-03-21,39.69791793823242
2018-03-22,38.73422622680664
2018-03-23,37.778297424316406
2018-03-26,39.09949493408203
2018-03-27,38.23682403564453
2018-03-28,37.80938720703125
2018-03-29,39.037315368652344
2018-04-02,37.95704650878906
2018-04-03,39.146121978759766
2018-04-04,40.10981750488281
2018-04-05,40.7781867980957
2018-04-06,39.845577239990234
2018-04-09,40.078731536865234
2018-04-10,41.197853088378906
2018-04-11,41.35328674316406
2018-04-12,41.63307571411133
2018-04-13,41.08127975463867
2018-04-16,41.81182861328125
2018-04-17,41.873992919921875
2018-04-18,41.897300720214844
2018-04-19,40.93361282348633
2018-04-20,41.003562927246094
2018-04-23,41.228946685791016
2018-04-24,40.677146911621094
2018-04-25,41.120140075683594
2018-04-26,40.26525115966797
2018-04-27,38.56324005126953
2018-04-30,38.0347785949707
2018-05-01,37.72390365600586
2018-05-02,37.64618682861328
2018-05-03,37.179866790771484
2018-05-04,38.18243408203125
2018-05-07,38.22906494140625
2018-05-08,38.57102584838867
2018-05-09,38.804161071777344
2018-05-10,39.23161315917969
2018-05-11,39.332637786865234
2018-05-14,39.620201110839844
2018-05-15,39.441463470458984
2018-05-16,40.27302169799805
2018-05-17,40.71601486206055
2018-05-18,40.350738525390625
2018-05-21,40.66937255859375
2018-05-22,40.93361282348633
2018-05-23,40.5450325012207
2018-05-24,40.063175201416016
2018-05-25,39.99324417114258
2018-05-29,37.677268981933594
2018-05-30,38.44667053222656
2018-05-31,38.0411376953125
2018-06-01,38.95357131958008
2018-06-04,39.27330017089844
2018-06-05,39.33570098876953
2018-06-06,39.59305191040039
2018-06-07,39.148536682128906
2018-06-08,39.00817108154297
2018-06-11,39.210933685302734
2018-06-12,38.298492431640625
2018-06-13,37.73701477050781
2018-06-14,38.07234191894531
2018-06-15,37.61222839355469
2018-06-18,37.417266845703125
2018-06-19,36.75438690185547
2018-06-20,36.57501983642578
2018-06-21,35.82637405395508
2018-06-22,35.16349411010742
2018-06-25,35.23368453979492
2018-06-26,35.06212615966797
2018-06-27,34.79698181152344
2018-06-28,34.1028938293457
2018-06-29,33.65838623046875
2018-07-02,34.11848068237305
2018-07-03,33.853336334228516
2018-07-05,34.5006217956543
2018-07-06,34.77357482910156
2018-07-09,35.935546875
2018-07-10,36.083709716796875
2018-07-11,34.79698181152344
2018-07-12,34.703372955322266
2018-07-13,35.15570068359375
2018-07-16,34.984130859375
2018-07-17,35.61581039428711
2018-07-18,35.8731575012207
2018-07-19,35.116695404052734
2018-07-20,34.58639907836914
2018-07-23,34.726783752441406
2018-07-24,34.648799896240234
2018-07-25,34.329063415527344
2018-07-26,34.67998123168945
2018-07-27,35.717201232910156
2018-07-30,35.53002166748047
2018-07-31,35.888755798339844
2018-08-01,34.446022033691406
2018-08-02,34.812564849853516
2018-08-03,35.33506393432617
2018-08-06,35.56901550292969
2018-08-07,36.15391159057617
2018-08-08,35.5222282409668
2018-08-09,35.09330368041992
2018-08-10,34.26667022705078
2018-08-13,34.2432746887207
2018-08-14,34.524017333984375
2018-08-15,34.329063415527344
2018-08-16,34.73458480834961
2018-08-17,35.311676025390625
2018-08-20,35.79517364501953
2018-08-21,35.83416748046875
2018-08-22,34.570804595947266
2018-08-23,34.20427322387695
2018-08-24,34.63319396972656
2018-08-27,35.802982330322266
2018-08-28,36.021331787109375
2018-08-29,35.24928665161133
2018-08-30,34.711177825927734
2018-08-31,34.26496887207031
2018-09-04,34.29628372192383
2018-09-05,34.66421890258789
2018-09-06,34.57810592651367
2018-09-07,34.186668395996094
2018-09-10,34.66421890258789
2018-09-11,33.82656478881836
2018-09-12,34.22582244873047
2018-09-13,34.70334243774414
2018-09-14,35.12608337402344
2018-09-17,34.562442779541016
2018-09-18,33.646514892578125
2018-09-19,35.32963562011719
2018-09-20,35.83846664428711
2018-09-21,35.431396484375
2018-09-24,34.85209655761719
2018-09-25,34.00662612915039
2018-09-26,33.95965576171875
2018-09-27,33.48212432861328
2018-09-28,33.48994445800781
2018-10-01,33.34904479980469
2018-10-02,33.83440017700195
2018-10-03,34.17884063720703
2018-10-04,33.63086700439453
2018-10-05,32.64447784423828
2018-10-08,33.067222595214844
2018-10-09,32.01820755004883
2018-10-10,30.202014923095703
2018-10-11,29.646190643310547
2018-10-12,29.630544662475586
2018-10-15,29.646190643310547
2018-10-16,29.974998474121094
2018-10-17,29.669673919677734
2018-10-18,28.894670486450195
2018-10-19,28.714614868164062
2018-10-22,28.66765022277832
2018-10-23,29.41134262084961
2018-10-24,28.017885208129883
2018-10-25,29.52876853942871
2018-10-26,29.787111282348633
2018-10-29,30.969202041625977
2018-10-30,30.452533721923828
2018-10-31,30.851776123046875
2018-11-01,32.127811431884766
2018-11-02,31.611133575439453
2018-11-05,30.82828712463379
2018-11-06,31.297992706298828
2018-11-07,31.48586654663086
2018-11-08,31.423248291015625
2018-11-09,30.36640167236328
2018-11-12,29.669673919677734
2018-11-13,29.630544662475586
2018-11-14,30.671724319458008
2018-11-15,31.14142608642578
2018-11-16,31.14142608642578
2018-11-19,30.851776123046875
2018-11-20,29.904541015625
2018-11-21,30.883087158203125
2018-11-23,30.90657615661621
2018-11-26,31.297992706298828
2018-11-27,30.616918563842773
2018-11-28,31.329307556152344
2018-11-29,30.820459365844727
2018-11-30,31.119218826293945
2018-12-03,31.99981117248535
2018-12-04,29.601789474487305
2018-12-06,29.310884475708008
2018-12-07,28.10008430480957
2018-12-10,27.42391586303711
2018-12-11,27.42391586303711
2018-12-12,27.628345489501953
2018-12-13,27.093700408935547
2018-12-14,27.22736167907715
2018-12-17,26.73989486694336
2018-12-18,27.038665771484375
2018-12-19,26.653404235839844
2018-12-20,26.70058250427246
2018-12-21,26.55120086669922
2018-12-24,26.103044509887695
2018-12-26,27.04652976989746
2018-12-27,27.337430953979492
2018-12-28,27.133018493652344
2018-12-31,27.3138427734375
2019-01-02,27.62047576904297
2019-01-03,26.78706932067871
2019-01-04,27.7934513092041
2019-01-07,28.516788482666016
2019-01-08,29.413097381591797
2019-01-09,30.42734146118164
2019-01-10,30.891223907470703
2019-01-11,30.820465087890625
2019-01-14,30.969844818115234
2019-01-15,31.056346893310547
2019-01-16,31.158546447753906
2019-01-17,31.512340545654297
2019-01-18,31.936914443969727
2019-01-22,31.465173721313477
2019-01-23,30.7968692779541
2019-01-24,31.535934448242188
2019-01-25,32.219966888427734
2019-01-28,31.905466079711914
2019-01-29,31.763952255249023
2019-01-30,31.82684326171875
2019-01-31,32.15705871582031
2019-02-01,32.40079879760742
2019-02-04,32.219966888427734
2019-02-05,32.188499450683594
2019-02-06,32.38508224487305
2019-02-07,30.8361873626709
2019-02-08,30.097124099731445
2019-02-11,30.521692276000977
2019-02-12,31.559524536132812
2019-02-13,31.74822235107422
2019-02-14,32.03126907348633
2019-02-15,32.95902633666992
2019-02-19,32.85681915283203
2019-02-20,32.91184997558594
2019-02-21,32.09415054321289
2019-02-22,32.77032470703125
2019-02-25,32.99045944213867
2019-02-26,32.77032470703125
2019-02-27,32.52659225463867
2019-02-28,32.060787200927734
2019-03-01,32.289737701416016
2019-03-04,32.16343307495117
2019-03-05,31.97395896911621
2019-03-06,31.23184585571289
2019-03-07,30.48973274230957
2019-03-08,30.087106704711914
2019-03-11,30.497631072998047
2019-03-12,30.671310424804688
2019-03-13,30.497631072998047
2019-03-14,29.716047286987305
2019-03-15,29.850255966186523
