Date,CAG
2016-10-19,37.23735427856445
2016-10-20,36.94941711425781
2016-10-21,37.36186981201172
2016-10-24,37.11283874511719
2016-10-25,37.22957229614258
2016-10-26,37.39299774169922
2016-10-27,36.93385314941406
2016-10-28,37.42412567138672
2016-10-31,37.494163513183594
2016-11-01,37.03501892089844
2016-11-02,37.06614685058594
2016-11-03,36.63813018798828
2016-11-04,36.233463287353516
2016-11-07,37.400779724121094
2016-11-08,37.88326644897461
2016-11-09,37.22957229614258
2016-11-10,34.29999923706055
2016-11-11,34.93000030517578
2016-11-14,35.4900016784668
2016-11-15,35.81999969482422
2016-11-16,36.27000045776367
2016-11-17,36.52000045776367
2016-11-18,36.79999923706055
2016-11-21,37.040000915527344
2016-11-22,37.54999923706055
2016-11-23,37.16999816894531
2016-11-25,37.709999084472656
2016-11-28,37.65999984741211
2016-11-29,37.720001220703125
2016-11-30,36.689998626708984
2016-12-01,36.470001220703125
2016-12-02,36.88999938964844
2016-12-05,37.150001525878906
2016-12-06,37.619998931884766
2016-12-07,37.790000915527344
2016-12-08,37.68000030517578
2016-12-09,38.439998626708984
2016-12-12,38.619998931884766
2016-12-13,38.40999984741211
2016-12-14,37.7400016784668
2016-12-15,38.41999816894531
2016-12-16,38.40999984741211
2016-12-19,38.36000061035156
2016-12-20,38.22999954223633
2016-12-21,38.0
2016-12-22,39.290000915527344
2016-12-23,39.77000045776367
2016-12-27,39.849998474121094
2016-12-28,39.540000915527344
2016-12-29,39.779998779296875
2016-12-30,39.54999923706055
2017-01-03,39.7599983215332
2017-01-04,39.09000015258789
2017-01-05,38.95000076293945
2017-01-06,38.7400016784668
2017-01-09,38.439998626708984
2017-01-10,38.290000915527344
2017-01-11,38.63999938964844
2017-01-12,38.5099983215332
2017-01-13,38.5099983215332
2017-01-17,38.61000061035156
2017-01-18,38.720001220703125
2017-01-19,38.689998626708984
2017-01-20,39.130001068115234
2017-01-23,38.88999938964844
2017-01-24,39.209999084472656
2017-01-25,39.220001220703125
2017-01-26,38.95000076293945
2017-01-27,38.9900016784668
2017-01-30,39.02000045776367
2017-01-31,39.09000015258789
2017-02-01,38.939998626708984
2017-02-02,39.2400016784668
2017-02-03,39.369998931884766
2017-02-06,39.22999954223633
2017-02-07,39.540000915527344
2017-02-08,39.52000045776367
2017-02-09,39.72999954223633
2017-02-10,39.84000015258789
2017-02-13,39.7599983215332
2017-02-14,39.790000915527344
2017-02-15,39.939998626708984
2017-02-16,39.93000030517578
2017-02-17,39.61000061035156
2017-02-21,40.20000076293945
2017-02-22,40.47999954223633
2017-02-23,40.5
2017-02-24,41.15999984741211
2017-02-27,40.88999938964844
2017-02-28,41.209999084472656
2017-03-01,41.209999084472656
2017-03-02,41.06999969482422
2017-03-03,41.150001525878906
2017-03-06,41.25
2017-03-07,40.75
2017-03-08,40.310001373291016
2017-03-09,40.56999969482422
2017-03-10,40.90999984741211
2017-03-13,41.02000045776367
2017-03-14,41.2400016784668
2017-03-15,41.5
2017-03-16,41.47999954223633
2017-03-17,41.41999816894531
2017-03-20,40.81999969482422
2017-03-21,40.790000915527344
2017-03-22,40.47999954223633
2017-03-23,40.349998474121094
2017-03-24,40.470001220703125
2017-03-27,40.13999938964844
2017-03-28,40.20000076293945
2017-03-29,40.59000015258789
2017-03-30,40.279998779296875
2017-03-31,40.34000015258789
2017-04-03,40.349998474121094
2017-04-04,40.220001220703125
2017-04-05,40.400001525878906
2017-04-06,40.47999954223633
2017-04-07,40.4900016784668
2017-04-10,40.56999969482422
2017-04-11,40.5
2017-04-12,40.619998931884766
2017-04-13,40.31999969482422
2017-04-17,40.459999084472656
2017-04-18,40.790000915527344
2017-04-19,40.47999954223633
2017-04-20,40.720001220703125
2017-04-21,40.65999984741211
2017-04-24,40.93000030517578
2017-04-25,39.33000183105469
2017-04-26,39.0099983215332
2017-04-27,38.810001373291016
2017-04-28,38.779998779296875
2017-05-01,38.290000915527344
2017-05-02,37.95000076293945
2017-05-03,37.7599983215332
2017-05-04,37.70000076293945
2017-05-05,37.7400016784668
2017-05-08,37.650001525878906
2017-05-09,37.290000915527344
2017-05-10,37.599998474121094
2017-05-11,37.4900016784668
2017-05-12,37.459999084472656
2017-05-15,37.849998474121094
2017-05-16,37.56999969482422
2017-05-17,37.619998931884766
2017-05-18,37.68000030517578
2017-05-19,37.720001220703125
2017-05-22,38.060001373291016
2017-05-23,38.380001068115234
2017-05-24,38.540000915527344
2017-05-25,38.81999969482422
2017-05-26,39.029998779296875
2017-05-30,38.52000045776367
2017-05-31,38.540000915527344
2017-06-01,39.95000076293945
2017-06-02,39.59000015258789
2017-06-05,39.790000915527344
2017-06-06,39.439998626708984
2017-06-07,39.43000030517578
2017-06-08,39.11000061035156
2017-06-09,38.7599983215332
2017-06-12,38.70000076293945
2017-06-13,38.97999954223633
2017-06-14,38.959999084472656
2017-06-15,39.2599983215332
2017-06-16,38.0099983215332
2017-06-19,37.52000045776367
2017-06-20,37.77000045776367
2017-06-21,37.68000030517578
2017-06-22,37.09000015258789
2017-06-23,37.22999954223633
2017-06-26,37.650001525878906
2017-06-27,37.0
2017-06-28,37.369998931884766
2017-06-29,36.08000183105469
2017-06-30,35.7599983215332
2017-07-03,35.5
2017-07-05,34.90999984741211
2017-07-06,34.130001068115234
2017-07-07,33.41999816894531
2017-07-10,33.22999954223633
2017-07-11,33.06999969482422
2017-07-12,33.380001068115234
2017-07-13,33.52000045776367
2017-07-14,33.58000183105469
2017-07-17,33.47999954223633
2017-07-18,33.31999969482422
2017-07-19,33.849998474121094
2017-07-20,33.75
2017-07-21,33.880001068115234
2017-07-24,33.84000015258789
2017-07-25,34.15999984741211
2017-07-26,33.83000183105469
2017-07-27,34.349998474121094
2017-07-28,34.2400016784668
2017-07-31,34.2400016784668
2017-08-01,33.83000183105469
2017-08-02,34.209999084472656
2017-08-03,34.310001373291016
2017-08-04,33.97999954223633
2017-08-07,34.16999816894531
2017-08-08,34.189998626708984
2017-08-09,34.38999938964844
2017-08-10,34.060001373291016
2017-08-11,34.79999923706055
2017-08-14,34.88999938964844
2017-08-15,34.900001525878906
2017-08-16,35.13999938964844
2017-08-17,34.720001220703125
2017-08-18,34.459999084472656
2017-08-21,34.5
2017-08-22,34.5099983215332
2017-08-23,34.220001220703125
2017-08-24,33.22999954223633
2017-08-25,33.13999938964844
2017-08-28,32.529998779296875
2017-08-29,32.43000030517578
2017-08-30,32.7400016784668
2017-08-31,32.459999084472656
2017-09-01,32.880001068115234
2017-09-05,33.689998626708984
2017-09-06,34.2400016784668
2017-09-07,34.380001068115234
2017-09-08,34.5
2017-09-11,34.75
2017-09-12,34.81999969482422
2017-09-13,34.72999954223633
2017-09-14,34.47999954223633
2017-09-15,35.0099983215332
2017-09-18,34.88999938964844
2017-09-19,34.16999816894531
2017-09-20,33.70000076293945
2017-09-21,33.41999816894531
2017-09-22,33.150001525878906
2017-09-25,33.470001220703125
2017-09-26,33.36000061035156
2017-09-27,33.34000015258789
2017-09-28,33.95000076293945
2017-09-29,33.7400016784668
2017-10-02,33.34000015258789
2017-10-03,33.40999984741211
2017-10-04,33.959999084472656
2017-10-05,34.099998474121094
2017-10-06,34.08000183105469
2017-10-09,33.459999084472656
2017-10-10,33.720001220703125
2017-10-11,33.790000915527344
2017-10-12,34.59000015258789
2017-10-13,34.33000183105469
2017-10-16,34.5
2017-10-17,34.209999084472656
2017-10-18,34.099998474121094
2017-10-19,33.7599983215332
2017-10-20,33.90999984741211
2017-10-23,34.209999084472656
2017-10-24,34.16999816894531
2017-10-25,33.93000030517578
2017-10-26,33.380001068115234
2017-10-27,33.689998626708984
2017-10-30,33.529998779296875
2017-10-31,34.15999984741211
2017-11-01,34.130001068115234
2017-11-02,33.86000061035156
2017-11-03,33.90999984741211
2017-11-06,33.31999969482422
2017-11-07,33.7599983215332
2017-11-08,34.310001373291016
2017-11-09,33.959999084472656
2017-11-10,34.79999923706055
2017-11-13,34.84000015258789
2017-11-14,35.869998931884766
2017-11-15,35.18000030517578
2017-11-16,35.619998931884766
2017-11-17,35.709999084472656
2017-11-20,35.77000045776367
2017-11-21,35.540000915527344
2017-11-22,35.5099983215332
2017-11-24,35.459999084472656
2017-11-27,35.939998626708984
2017-11-28,36.439998626708984
2017-11-29,37.20000076293945
2017-11-30,37.33000183105469
2017-12-01,37.470001220703125
2017-12-04,37.93000030517578
2017-12-05,37.16999816894531
2017-12-06,37.08000183105469
2017-12-07,37.25
2017-12-08,37.25
2017-12-11,37.2400016784668
2017-12-12,37.54999923706055
2017-12-13,37.34000015258789
2017-12-14,37.0099983215332
2017-12-15,37.7599983215332
2017-12-18,37.77000045776367
2017-12-19,37.97999954223633
2017-12-20,38.13999938964844
2017-12-21,37.849998474121094
2017-12-22,38.08000183105469
2017-12-26,38.209999084472656
2017-12-27,38.06999969482422
2017-12-28,38.04999923706055
2017-12-29,37.66999816894531
2018-01-02,37.52000045776367
2018-01-03,37.33000183105469
2018-01-04,37.939998626708984
2018-01-05,38.060001373291016
2018-01-08,37.52000045776367
2018-01-09,37.38999938964844
2018-01-10,36.83000183105469
2018-01-11,36.7599983215332
2018-01-12,36.709999084472656
2018-01-16,36.77000045776367
2018-01-17,37.2599983215332
2018-01-18,37.15999984741211
2018-01-19,37.77000045776367
2018-01-22,37.77000045776367
2018-01-23,37.720001220703125
2018-01-24,37.599998474121094
2018-01-25,38.040000915527344
2018-01-26,38.5
2018-01-29,38.209999084472656
2018-01-30,37.86000061035156
2018-01-31,38.0
2018-02-01,37.61000061035156
2018-02-02,36.709999084472656
2018-02-05,35.650001525878906
2018-02-06,35.709999084472656
2018-02-07,35.88999938964844
2018-02-08,35.4900016784668
2018-02-09,35.560001373291016
2018-02-12,35.70000076293945
2018-02-13,35.470001220703125
2018-02-14,35.540000915527344
2018-02-15,36.36000061035156
2018-02-16,36.25
2018-02-20,36.08000183105469
2018-02-21,35.689998626708984
2018-02-22,35.939998626708984
2018-02-23,36.279998779296875
2018-02-26,36.529998779296875
2018-02-27,36.20000076293945
2018-02-28,36.130001068115234
2018-03-01,36.400001525878906
2018-03-02,36.869998931884766
2018-03-05,37.790000915527344
2018-03-06,38.290000915527344
2018-03-07,37.77000045776367
2018-03-08,37.97999954223633
2018-03-09,38.060001373291016
2018-03-12,38.04999923706055
2018-03-13,38.029998779296875
2018-03-14,37.459999084472656
2018-03-15,36.380001068115234
2018-03-16,36.61000061035156
2018-03-19,36.34000015258789
2018-03-20,36.40999984741211
2018-03-21,35.34000015258789
2018-03-22,35.45000076293945
2018-03-23,35.5
2018-03-26,36.36000061035156
2018-03-27,36.29999923706055
2018-03-28,36.31999969482422
2018-03-29,36.880001068115234
2018-04-02,35.88999938964844
2018-04-03,36.18000030517578
2018-04-04,37.0099983215332
2018-04-05,36.810001373291016
2018-04-06,36.7400016784668
2018-04-09,36.77000045776367
2018-04-10,36.849998474121094
2018-04-11,36.7400016784668
2018-04-12,36.779998779296875
2018-04-13,36.79999923706055
2018-04-16,37.209999084472656
2018-04-17,37.5099983215332
2018-04-18,37.16999816894531
2018-04-19,36.65999984741211
2018-04-20,36.43000030517578
2018-04-23,36.5
2018-04-24,36.81999969482422
2018-04-25,37.150001525878906
2018-04-26,37.40999984741211
2018-04-27,37.34000015258789
2018-04-30,37.06999969482422
2018-05-01,36.560001373291016
2018-05-02,35.939998626708984
2018-05-03,35.81999969482422
2018-05-04,36.91999816894531
2018-05-07,37.369998931884766
2018-05-08,37.400001525878906
2018-05-09,37.66999816894531
2018-05-10,37.7599983215332
2018-05-11,37.849998474121094
2018-05-14,37.75
2018-05-15,37.720001220703125
2018-05-16,37.779998779296875
2018-05-17,37.720001220703125
2018-05-18,37.41999816894531
2018-05-21,36.90999984741211
2018-05-22,36.869998931884766
2018-05-23,36.95000076293945
2018-05-24,37.060001373291016
2018-05-25,37.40999984741211
2018-05-29,37.36000061035156
2018-05-30,37.75
2018-05-31,37.060001373291016
2018-06-01,36.939998626708984
2018-06-04,37.58000183105469
2018-06-05,37.369998931884766
2018-06-06,37.04999923706055
2018-06-07,37.18000030517578
2018-06-08,37.7400016784668
2018-06-11,37.65999984741211
2018-06-12,37.70000076293945
2018-06-13,37.95000076293945
2018-06-14,38.20000076293945
2018-06-15,38.5
2018-06-18,37.939998626708984
2018-06-19,38.29999923706055
2018-06-20,38.45000076293945
2018-06-21,38.279998779296875
2018-06-22,38.54999923706055
2018-06-25,38.939998626708984
2018-06-26,38.22999954223633
2018-06-27,35.45000076293945
2018-06-28,35.83000183105469
2018-06-29,35.72999954223633
2018-07-02,35.029998779296875
2018-07-03,34.63999938964844
2018-07-05,35.91999816894531
2018-07-06,35.72999954223633
2018-07-09,36.439998626708984
2018-07-10,36.619998931884766
2018-07-11,36.540000915527344
2018-07-12,36.060001373291016
2018-07-13,36.06999969482422
2018-07-16,35.689998626708984
2018-07-17,36.11000061035156
2018-07-18,35.689998626708984
2018-07-19,36.279998779296875
2018-07-20,36.150001525878906
2018-07-23,35.900001525878906
2018-07-24,35.599998474121094
2018-07-25,36.220001220703125
2018-07-26,37.09000015258789
2018-07-27,37.290000915527344
2018-07-30,36.5099983215332
2018-07-31,36.709999084472656
2018-08-01,36.36000061035156
2018-08-02,36.86000061035156
2018-08-03,37.599998474121094
2018-08-06,37.459999084472656
2018-08-07,36.90999984741211
2018-08-08,36.630001068115234
2018-08-09,36.779998779296875
2018-08-10,36.650001525878906
2018-08-13,36.560001373291016
2018-08-14,36.869998931884766
2018-08-15,37.060001373291016
2018-08-16,37.18000030517578
2018-08-17,37.47999954223633
2018-08-20,37.5099983215332
2018-08-21,37.52000045776367
2018-08-22,37.220001220703125
2018-08-23,36.709999084472656
2018-08-24,36.849998474121094
2018-08-27,36.47999954223633
2018-08-28,36.33000183105469
2018-08-29,36.65999984741211
2018-08-30,36.5
2018-08-31,36.75
2018-09-04,36.119998931884766
2018-09-05,36.099998474121094
2018-09-06,36.25
2018-09-07,36.33000183105469
2018-09-10,36.619998931884766
2018-09-11,36.95000076293945
2018-09-12,37.59000015258789
2018-09-13,37.97999954223633
2018-09-14,38.25
2018-09-17,38.189998626708984
2018-09-18,37.75
2018-09-19,37.02000045776367
2018-09-20,37.18000030517578
2018-09-21,37.45000076293945
2018-09-24,36.77000045776367
2018-09-25,36.20000076293945
2018-09-26,36.060001373291016
2018-09-27,32.97999954223633
2018-09-28,33.970001220703125
2018-10-01,33.45000076293945
2018-10-02,33.40999984741211
2018-10-03,33.43000030517578
2018-10-04,33.540000915527344
2018-10-05,33.59000015258789
2018-10-08,34.650001525878906
2018-10-09,35.56999969482422
2018-10-10,35.27000045776367
2018-10-11,34.869998931884766
2018-10-12,35.34000015258789
2018-10-15,36.04999923706055
2018-10-16,35.65999984741211
2018-10-17,35.29999923706055
2018-10-18,35.43000030517578
2018-10-19,35.84000015258789
2018-10-22,36.22999954223633
2018-10-23,36.40999984741211
2018-10-24,37.150001525878906
2018-10-25,36.369998931884766
2018-10-26,35.41999816894531
2018-10-29,35.959999084472656
2018-10-30,36.380001068115234
2018-10-31,35.599998474121094
2018-11-01,35.619998931884766
2018-11-02,35.0
2018-11-05,35.0
2018-11-06,35.060001373291016
2018-11-07,34.779998779296875
2018-11-08,34.459999084472656
2018-11-09,34.38999938964844
2018-11-12,35.25
2018-11-13,35.189998626708984
2018-11-14,32.63999938964844
2018-11-15,32.41999816894531
2018-11-16,33.06999969482422
2018-11-19,33.41999816894531
2018-11-20,33.22999954223633
2018-11-21,32.88999938964844
2018-11-23,33.189998626708984
2018-11-26,32.599998474121094
2018-11-27,32.27000045776367
2018-11-28,32.43000030517578
2018-11-29,32.27000045776367
2018-11-30,32.34000015258789
2018-12-03,32.43000030517578
2018-12-04,32.08000183105469
2018-12-06,31.6200008392334
2018-12-07,30.84000015258789
2018-12-10,30.40999984741211
2018-12-11,30.610000610351562
2018-12-12,30.59000015258789
2018-12-13,30.3799991607666
2018-12-14,29.889999389648438
2018-12-17,29.010000228881836
2018-12-18,28.559999465942383
2018-12-19,29.09000015258789
2018-12-20,24.280000686645508
2018-12-21,22.149999618530273
2018-12-24,20.959999084472656
2018-12-26,21.43000030517578
2018-12-27,21.219999313354492
2018-12-28,21.18000030517578
2018-12-31,21.360000610351562
2019-01-02,21.329999923706055
2019-01-03,21.559999465942383
2019-01-04,21.860000610351562
2019-01-07,22.309999465942383
2019-01-08,21.440000534057617
2019-01-09,21.3799991607666
2019-01-10,21.469999313354492
2019-01-11,21.610000610351562
2019-01-14,20.850000381469727
2019-01-15,21.1200008392334
2019-01-16,21.170000076293945
2019-01-17,21.239999771118164
2019-01-18,21.56999969482422
2019-01-22,21.450000762939453
2019-01-23,21.469999313354492
2019-01-24,21.149999618530273
2019-01-25,21.010000228881836
2019-01-28,21.290000915527344
2019-01-29,21.389999389648438
2019-01-30,21.440000534057617
2019-01-31,21.639999389648438
2019-02-01,21.399999618530273
2019-02-04,21.670000076293945
2019-02-05,22.09000015258789
2019-02-06,21.920000076293945
2019-02-07,22.219999313354492
2019-02-08,22.190000534057617
2019-02-11,22.809999465942383
2019-02-12,23.729999542236328
2019-02-13,23.549999237060547
2019-02-14,23.719999313354492
2019-02-15,24.5
2019-02-19,24.010000228881836
2019-02-20,24.030000686645508
2019-02-21,24.06999969482422
2019-02-22,23.3799991607666
2019-02-25,23.309999465942383
2019-02-26,23.360000610351562
2019-02-27,23.09000015258789
2019-02-28,23.3700008392334
2019-03-01,23.260000228881836
2019-03-04,23.170000076293945
2019-03-05,22.8700008392334
2019-03-06,22.889999389648438
2019-03-07,22.3700008392334
2019-03-08,22.469999313354492
2019-03-11,22.899999618530273
2019-03-12,22.790000915527344
2019-03-13,23.040000915527344
2019-03-14,23.09000015258789
2019-03-15,23.09000015258789
2019-03-18,23.06999969482422
2019-03-19,22.809999465942383
2019-03-20,22.899999618530273
2019-03-21,25.81999969482422
2019-03-22,26.450000762939453
2019-03-25,27.360000610351562
2019-03-26,27.1200008392334
2019-03-27,27.1200008392334
