Date,TMK
2016-06-13,55.10466384887695
2016-06-14,55.049461364746094
2016-06-15,54.58942031860352
2016-06-16,55.15989303588867
2016-06-17,55.288692474365234
2016-06-20,55.868350982666016
2016-06-21,56.06156921386719
2016-06-22,56.20878982543945
2016-06-23,57.4049186706543
2016-06-24,54.8470344543457
2016-06-27,53.07125854492188
2016-06-28,53.95453643798828
2016-06-29,55.55012130737305
2016-06-30,57.016578674316406
2016-07-01,56.915138244628906
2016-07-05,55.688472747802734
2016-07-06,55.85449600219727
2016-07-07,55.83604049682617
2016-07-08,56.5554313659668
2016-07-11,56.68455505371094
2016-07-12,57.23793411254883
2016-07-13,56.95201110839844
2016-07-14,57.40396118164063
2016-07-15,57.68986129760742
2016-07-18,57.59762954711914
2016-07-19,57.55152130126953
2016-07-20,57.49617767333984
2016-07-21,57.16415023803711
2016-07-22,57.413177490234375
2016-07-25,57.03504180908203
2016-07-26,56.8505859375
2016-07-27,56.62921524047852
2016-07-28,57.17337417602539
2016-07-29,57.06269454956055
2016-08-01,56.52776718139648
2016-08-02,56.21419143676758
2016-08-03,56.76757049560547
2016-08-04,56.48165893554688
2016-08-05,57.28404235839844
2016-08-08,57.12726211547852
2016-08-09,57.28404235839844
2016-08-10,57.21028137207031
2016-08-11,57.136474609375
2016-08-12,56.35253143310547
2016-08-15,57.37628173828125
2016-08-16,57.21028137207031
2016-08-17,57.55152130126953
2016-08-18,57.67141342163086
2016-08-19,58.01268005371094
2016-08-22,57.846641540527344
2016-08-23,58.077239990234375
2016-08-24,58.47383499145508
2016-08-25,58.84273147583008
2016-08-26,58.51071548461914
2016-08-29,59.03643035888672
2016-08-30,59.53447341918945
2016-08-31,59.65436172485352
2016-09-01,59.61747741699219
2016-09-02,60.023284912109375
2016-09-06,59.9956169128418
2016-09-07,59.80191802978516
2016-09-08,59.81114959716797
2016-09-09,59.36845016479492
2016-09-12,59.68202972412109
2016-09-13,59.4145622253418
2016-09-14,59.433013916015625
2016-09-15,59.71890258789063
2016-09-16,58.87963104248047
2016-09-19,59.091739654541016
2016-09-20,59.36845016479492
2016-09-21,60.1431884765625
2016-09-22,59.82036972045898
2016-09-23,58.88885116577149
2016-09-26,58.28935241699219
2016-09-27,58.54759979248047
2016-09-28,58.96262741088867
2016-09-29,58.31702423095703
2016-09-30,58.92574691772461
2016-10-03,58.815067291259766
2016-10-04,58.93496322631836
2016-10-05,59.82231903076172
2016-10-06,59.50803756713867
2016-10-07,59.50803756713867
2016-10-10,59.91474914550781
2016-10-11,59.35091781616211
2016-10-12,59.51729965209961
2016-10-13,58.80556488037109
2016-10-14,58.91648483276367
2016-10-17,58.9072380065918
2016-10-18,59.443359375
2016-10-19,59.54501724243164
2016-10-20,59.05513000488281
2016-10-21,58.67615509033203
2016-10-24,58.84254455566406
2016-10-25,58.40810012817383
2016-10-26,58.38962173461914
2016-10-27,58.54676055908203
2016-10-28,58.57448196411133
2016-10-31,58.61145782470703
2016-11-01,58.53751754760742
2016-11-02,58.51902770996094
2016-11-03,58.98118209838867
2016-11-04,58.83330154418945
2016-11-07,59.98870086669922
2016-11-08,60.47858428955078
2016-11-09,62.42892456054688
2016-11-10,64.32379913330078
2016-11-11,64.72123718261719
2016-11-14,65.45145416259766
2016-11-15,64.69352722167969
2016-11-16,63.96328353881836
2016-11-17,64.85062408447266
2016-11-18,64.75822448730469
2016-11-21,65.05399322509766
2016-11-22,65.32203674316406
2016-11-23,65.55313873291016
2016-11-25,65.71951293945312
2016-11-28,64.32379913330078
2016-11-29,64.39772033691406
2016-11-30,64.78594970703125
2016-12-01,65.95982360839844
2016-12-02,65.60860443115234
2016-12-05,66.11695098876953
2016-12-06,66.81945037841797
2016-12-07,67.74378967285156
2016-12-08,68.40005493164062
2016-12-09,68.113525390625
2016-12-12,67.50345611572266
2016-12-13,67.91940307617188
2016-12-14,67.89168548583984
2016-12-15,68.15973663330078
2016-12-16,67.79926300048828
2016-12-19,68.7143325805664
2016-12-20,69.13951873779297
2016-12-21,69.1672592163086
2016-12-22,68.97317504882812
2016-12-23,68.64962005615234
2016-12-27,68.85297393798828
2016-12-28,68.28913879394531
2016-12-29,68.05803680419922
2016-12-30,68.17821502685547
2017-01-03,68.32613372802734
2017-01-04,69.13179016113281
2017-01-05,68.70580291748047
2017-01-06,69.07624816894531
2017-01-09,68.44651794433594
2017-01-10,68.53912353515625
2017-01-11,68.29833221435547
2017-01-12,67.97420501708984
2017-01-13,68.4187240600586
2017-01-17,67.6037826538086
2017-01-18,68.3538818359375
2017-01-19,68.17792510986328
2017-01-20,68.52059936523438
2017-01-23,68.15015411376953
2017-01-24,68.77064514160156
2017-01-25,69.1688461303711
2017-01-26,69.32630157470703
2017-01-27,69.03921508789062
2017-01-30,68.5761489868164
2017-01-31,68.10384368896484
2017-02-01,68.10384368896484
2017-02-02,68.2149887084961
2017-02-03,68.76134490966797
2017-02-06,68.89100646972656
2017-02-07,68.69654083251953
2017-02-08,68.3724136352539
2017-02-09,68.94660186767578
2017-02-10,69.38184356689453
2017-02-13,70.25235748291016
2017-02-14,70.53944396972656
2017-02-15,71.29882049560547
2017-02-16,71.697021484375
2017-02-17,71.41923522949219
2017-02-21,71.54885864257812
2017-02-22,71.7803955078125
2017-02-23,71.82669067382812
2017-02-24,71.81743621826172
2017-02-27,71.74334716796875
2017-02-28,71.79891204833984
2017-03-01,72.88241577148438
2017-03-02,72.123046875
2017-03-03,72.41011047363281
2017-03-06,72.16007232666016
2017-03-07,72.26197814941406
2017-03-08,71.85447692871094
2017-03-09,72.42864990234375
2017-03-10,72.54901123046875
2017-03-13,72.58607482910156
2017-03-14,72.61385345458984
2017-03-15,72.81757354736328
2017-03-16,72.89170837402344
2017-03-17,72.81757354736328
2017-03-20,72.62311553955078
2017-03-21,70.90987396240234
2017-03-22,70.8265380859375
2017-03-23,70.90059661865234
2017-03-24,70.92839050292969
2017-03-27,70.69686889648438
2017-03-28,71.23399353027344
2017-03-29,70.60426330566406
2017-03-30,71.60640716552734
2017-03-31,71.48578643798828
2017-04-03,71.1331558227539
2017-04-04,71.28165435791016
2017-04-05,70.54856872558594
2017-04-06,70.76201629638672
2017-04-07,70.66922760009766
2017-04-10,70.6042709350586
2017-04-11,70.73416900634766
2017-04-12,69.95470428466797
2017-04-13,69.11034393310547
2017-04-17,70.10322570800781
2017-04-18,69.59286499023438
2017-04-19,69.37014770507812
2017-04-20,70.52078247070312
2017-04-21,70.82697296142578
2017-04-24,71.70846557617188
2017-04-25,71.69920349121094
2017-04-26,71.51361846923828
2017-04-27,71.84765625
2017-04-28,71.17957305908203
2017-05-01,71.35586547851562
2017-05-02,71.22598266601562
2017-05-03,71.33733367919922
2017-05-04,71.17957305908203
2017-05-05,71.29090118408203
2017-05-08,71.0960693359375
2017-05-09,70.55789947509766
2017-05-10,70.63211059570312
2017-05-11,70.13103485107422
2017-05-12,69.81554412841797
2017-05-15,70.53931427001953
2017-05-16,70.18669891357422
2017-05-17,68.76705169677734
2017-05-18,69.1938705444336
2017-05-19,69.00827026367188
2017-05-22,69.36087799072266
2017-05-23,69.64851379394531
2017-05-24,69.37014770507812
2017-05-25,70.19599914550781
2017-05-26,69.80628204345703
2017-05-30,69.84339904785156
2017-05-31,70.0567855834961
2017-06-01,71.0682144165039
2017-06-02,70.95687866210938
2017-06-05,70.390869140625
2017-06-06,69.40727996826172
2017-06-07,69.32373809814453
2017-06-08,69.8619613647461
2017-06-09,71.22598266601562
2017-06-12,71.10533142089844
2017-06-13,71.41154479980469
2017-06-14,71.39297485351562
2017-06-15,71.43938446044922
2017-06-16,71.67134857177734
2017-06-19,72.16316986083984
2017-06-20,71.64351654052734
2017-06-21,70.65066528320312
2017-06-22,70.18669891357422
2017-06-23,70.22382354736328
2017-06-26,70.4836654663086
2017-06-27,70.21455383300781
2017-06-28,71.2723617553711
2017-06-29,70.81768798828125
2017-06-30,71.12448120117188
2017-07-03,71.82180786132812
2017-07-05,71.4034194946289
2017-07-06,71.3383560180664
2017-07-07,72.18437957763672
2017-07-10,72.38892364501953
2017-07-11,72.00773620605469
2017-07-12,72.33316040039062
2017-07-13,72.73294067382812
2017-07-14,72.65855407714844
2017-07-17,72.86309051513672
2017-07-18,72.60275268554688
2017-07-19,72.71434783935547
2017-07-20,72.74220275878906
2017-07-21,72.81661987304688
2017-07-24,72.97467803955078
2017-07-25,73.25357055664062
2017-07-26,72.48190307617188
2017-07-27,73.26288604736328
2017-07-28,73.34656524658203
2017-07-31,73.42094421386719
2017-08-01,73.56039428710938
2017-08-02,73.38375854492188
2017-08-03,73.30008697509766
2017-08-04,73.51390075683594
2017-08-07,73.4301986694336
2017-08-08,73.69984436035156
2017-08-09,73.66268157958984
2017-08-10,72.9374771118164
2017-08-11,72.66785430908203
2017-08-14,73.23497009277344
2017-08-15,73.31866455078125
2017-08-16,73.21640014648438
2017-08-17,71.44991302490234
2017-08-18,71.22675323486328
2017-08-21,71.1430892944336
2017-08-22,71.98915100097656
2017-08-23,71.86829376220703
2017-08-24,71.68235778808594
2017-08-25,72.24017333984375
2017-08-28,71.78460693359375
2017-08-29,71.41271209716797
2017-08-30,71.53355407714844
2017-08-31,71.56148529052734
2017-09-01,72.07282257080078
2017-09-05,70.53877258300781
2017-09-06,70.70612335205078
2017-09-07,69.432373046875
2017-09-08,70.7247314453125
2017-09-11,71.44059753417969
2017-09-12,72.3145751953125
2017-09-13,71.73812866210938
2017-09-14,71.52429962158203
2017-09-15,71.79390716552734
2017-09-18,72.0821304321289
2017-09-19,72.41682434082031
2017-09-20,73.09551239013672
2017-09-21,73.12342071533203
2017-09-22,73.1141357421875
2017-09-25,73.37445068359375
2017-09-26,73.32796478271484
2017-09-27,74.22980499267578
2017-09-28,74.13683319091797
2017-09-29,74.46224975585938
2017-10-02,74.68537139892578
2017-10-03,74.7597427368164
2017-10-04,74.67607116699219
2017-10-05,75.2722396850586
2017-10-06,75.2722396850586
2017-10-09,75.01141357421875
2017-10-10,75.38397979736328
2017-10-11,75.54234313964844
2017-10-12,75.94287109375
2017-10-13,76.01737976074219
2017-10-16,76.42723846435547
2017-10-17,76.27820587158203
2017-10-18,76.52971649169922
2017-10-19,76.87432098388672
2017-10-20,77.42391967773438
2017-10-23,77.96416473388672
2017-10-24,78.13182067871094
2017-10-25,78.78388214111328
2017-10-26,79.24959564208984
2017-10-27,79.1378173828125
2017-10-30,78.72797393798828
2017-10-31,78.36470031738281
2017-11-01,78.95154571533203
2017-11-02,79.67807006835938
2017-11-03,79.5663070678711
2017-11-06,79.8084945678711
2017-11-07,79.3427505493164
2017-11-08,79.39863586425781
2017-11-09,78.70933532714844
2017-11-10,78.48577880859375
2017-11-13,78.8863525390625
2017-11-14,79.3427505493164
2017-11-15,79.51970672607422
2017-11-16,79.18441772460938
2017-11-17,79.58493041992188
2017-11-20,79.24959564208984
2017-11-21,79.42658233642578
2017-11-22,79.33341217041016
2017-11-24,79.32412719726562
2017-11-27,79.86434173583984
2017-11-28,81.53168487548828
2017-11-29,82.98479461669922
2017-11-30,82.76126861572266
2017-12-01,82.46319580078125
2017-12-04,83.27355194091797
2017-12-05,82.90097045898438
2017-12-06,82.9289321899414
2017-12-07,83.059326171875
2017-12-08,83.78587341308594
2017-12-11,83.48780059814453
2017-12-12,83.61819458007812
2017-12-13,83.18972778320312
2017-12-14,82.77056121826172
2017-12-15,83.46917724609375
2017-12-18,83.7113265991211
2017-12-19,83.96283721923828
2017-12-20,84.22367095947266
2017-12-21,84.30751037597656
2017-12-22,84.47517395019531
2017-12-26,84.41928100585938
2017-12-27,84.47517395019531
2017-12-28,84.91295623779297
2017-12-29,84.49378967285156
2018-01-02,84.02806091308594
2018-01-03,84.27023315429688
2018-01-04,84.62478637695312
2018-01-05,84.9606704711914
2018-01-08,85.21257019042969
2018-01-09,85.90303802490234
2018-01-10,86.54679870605469
2018-01-11,86.64009094238281
2018-01-12,86.07095336914062
2018-01-16,85.29656219482422
2018-01-17,85.86569213867188
2018-01-18,85.52047729492188
2018-01-19,85.97765350341797
2018-01-22,86.56544494628906
2018-01-23,86.55611419677734
2018-01-24,86.83606719970703
2018-01-25,86.50012969970703
2018-01-26,87.06929779052734
2018-01-29,86.15489959716797
2018-01-30,85.21257019042969
2018-01-31,84.76473999023438
2018-02-01,84.6620864868164
2018-02-02,82.30155944824219
2018-02-05,78.33622741699219
2018-02-06,77.83241271972656
2018-02-07,77.70178985595703
2018-02-08,75.12665557861328
2018-02-09,77.10466003417969
2018-02-12,77.93502807617188
2018-02-13,78.4108657836914
2018-02-14,80.51953125
2018-02-15,80.3515625
2018-02-16,80.84606170654297
2018-02-20,80.5941390991211
2018-02-21,80.39820098876953
2018-02-22,79.90373229980469
2018-02-23,80.71542358398438
2018-02-26,81.73243713378906
2018-02-27,81.16326141357422
2018-02-28,79.65178680419922
2018-03-01,77.59915924072266
2018-03-02,77.4031982421875
2018-03-05,78.47615814208984
2018-03-06,79.04534149169922
2018-03-07,79.15729522705078
2018-03-08,79.88504028320312
2018-03-09,81.48983001708984
2018-03-12,81.1912612915039
2018-03-13,80.5941390991211
2018-03-14,79.53050231933594
2018-03-15,79.81040954589844
2018-03-16,79.8570327758789
2018-03-19,79.71710968017578
2018-03-20,80.26759338378906
2018-03-21,80.29557800292969
2018-03-22,78.2149658203125
2018-03-23,75.49053955078125
2018-03-26,78.48552703857422
2018-03-27,77.59915924072266
2018-03-28,78.0936508178711
2018-03-29,78.53216552734375
2018-04-02,76.8401870727539
2018-04-03,78.13021087646484
2018-04-04,79.0743408203125
2018-04-05,79.42021942138672
2018-04-06,77.56934356689453
2018-04-09,77.72826385498047
2018-04-10,78.68173217773438
2018-04-11,77.98064422607422
2018-04-12,78.73782348632812
2018-04-13,78.84066009521484
2018-04-16,79.54176330566406
2018-04-17,79.7941665649414
2018-04-18,80.12132263183594
2018-04-19,81.53286743164062
2018-04-20,81.49549102783203
2018-04-23,81.2243881225586
2018-04-24,80.50460815429688
2018-04-25,80.8317642211914
2018-04-26,81.11219787597656
2018-04-27,81.81329345703125
2018-04-30,81.08414459228516
2018-05-01,81.02806091308594
2018-05-02,79.3360824584961
2018-05-03,78.6069564819336
2018-05-04,79.88764190673828
2018-05-07,79.86894226074219
2018-05-08,79.4950180053711
2018-05-09,79.47631072998047
2018-05-10,79.81282043457031
2018-05-11,79.94368743896484
2018-05-14,79.22392272949219
2018-05-15,79.35477447509766
2018-05-16,79.73805236816406
2018-05-17,80.08393096923828
2018-05-18,80.05589294433594
2018-05-21,80.93460083007812
2018-05-22,81.31785583496094
2018-05-23,80.93460083007812
2018-05-24,80.58871459960938
2018-05-25,80.12132263183594
2018-05-29,77.70954132080078
2018-05-30,79.55110168457031
2018-05-31,79.29871368408203
2018-06-01,80.18675231933594
2018-06-04,79.62586975097656
2018-06-05,79.3921890258789
2018-06-06,79.94368743896484
2018-06-07,80.07459259033203
2018-06-08,80.61675262451172
2018-06-11,80.09329223632812
2018-06-12,79.10238647460938
2018-06-13,78.84066009521484
2018-06-14,78.70977783203125
2018-06-15,78.97152709960938
2018-06-18,78.63500213623047
2018-06-19,78.77521514892578
2018-06-20,78.56954956054688
2018-06-21,78.24237060546875
2018-06-22,78.22367858886719
2018-06-25,78.16761016845703
2018-06-26,77.60672760009766
2018-06-27,76.0549545288086
2018-06-28,75.858642578125
2018-06-29,76.10171508789062
2018-07-02,76.56908416748047
2018-07-03,76.87818908691406
2018-07-05,77.07487487792969
2018-07-06,77.54318237304688
2018-07-09,79.48200225830078
2018-07-10,79.39771270751953
2018-07-11,78.47978973388672
2018-07-12,78.10518646240234
2018-07-13,78.14263153076172
2018-07-16,79.10734558105469
2018-07-17,79.20101165771484
2018-07-18,79.8753662109375
2018-07-19,78.6484146118164
2018-07-20,78.18008422851562
2018-07-23,79.00434875488281
2018-07-24,79.16354370117188
2018-07-25,78.55471801757812
2018-07-26,81.28031921386719
2018-07-27,82.17013549804688
2018-07-30,82.58222961425781
2018-07-31,82.48857116699219
2018-08-01,81.68307495117188
2018-08-02,80.90567779541016
2018-08-03,81.36463165283203
2018-08-06,81.73926544189453
2018-08-07,81.98278045654297
2018-08-08,82.44171905517578
2018-08-09,81.98278045654297
2018-08-10,81.12110900878906
2018-08-13,80.84011840820312
2018-08-14,81.58001708984375
2018-08-15,81.31777954101562
2018-08-16,82.38554382324219
2018-08-17,82.59161376953125
2018-08-20,82.75082397460938
2018-08-21,83.53759765625
2018-08-22,83.14420318603516
2018-08-23,82.1888427734375
2018-08-24,82.81639862060547
2018-08-27,83.07865142822266
2018-08-28,82.65715026855469
2018-08-29,82.5354232788086
2018-08-30,82.1513900756836
2018-08-31,82.34809112548828
2018-09-04,82.638427734375
2018-09-05,83.45329284667969
2018-09-06,82.99433898925781
2018-09-07,82.78828430175781
2018-09-10,79.10734558105469
2018-09-11,79.48200225830078
2018-09-12,78.9481201171875
2018-09-13,79.73490142822266
2018-09-14,81.33651733398438
2018-09-17,80.33432006835938
2018-09-18,80.52164459228516
2018-09-19,81.64559936523438
2018-09-20,82.73208618164062
2018-09-21,83.25659942626953
2018-09-24,82.50730895996094
2018-09-25,82.02027893066406
2018-09-26,81.07426452636719
2018-09-27,80.8026351928711
2018-09-28,81.19606018066406
2018-10-01,81.03678894042969
2018-10-02,81.2896957397461
2018-10-03,81.69243621826172
2018-10-04,82.54633331298828
2018-10-05,82.03024291992188
2018-10-08,83.23133087158203
2018-10-09,83.37210083007812
2018-10-10,81.97393798828125
2018-10-11,78.42698669433594
2018-10-12,78.8023452758789
2018-10-15,78.62401580810547
2018-10-16,79.51546478271484
2018-10-17,80.53826141357422
2018-10-18,79.68437957763672
2018-10-19,80.72595977783203
2018-10-22,79.4404067993164
2018-10-23,78.96185302734375
2018-10-24,75.94038391113281
2018-10-25,77.94844055175781
2018-10-26,77.59187316894531
2018-10-29,77.92028045654297
2018-10-30,79.55300903320312
2018-10-31,79.4404067993164
2018-11-01,80.07850646972656
2018-11-02,79.506103515625
2018-11-05,80.5758056640625
2018-11-06,81.35462951660156
2018-11-07,82.29296875
2018-11-08,82.09593200683594
2018-11-09,81.56106567382812
2018-11-12,80.5851821899414
2018-11-13,81.44847869873047
2018-11-14,81.12003326416016
2018-11-15,81.18571472167969
2018-11-16,81.07311248779297
2018-11-19,81.62675476074219
2018-11-20,80.38813018798828
2018-11-21,80.79161071777344
2018-11-23,80.75408172607422
2018-11-26,81.46723175048828
2018-11-27,79.8720474243164
2018-11-28,82.47126770019531
2018-11-29,81.9364013671875
2018-11-30,81.08252716064453
2018-12-03,81.2138900756836
2018-12-04,77.15083312988281
2018-12-06,76.00605773925781
2018-12-07,75.30227661132812
2018-12-10,74.0542984008789
2018-12-11,73.2379379272461
2018-12-12,73.70709991455078
2018-12-13,73.20978546142578
2018-12-14,72.38404846191406
2018-12-17,71.21111297607422
2018-12-18,71.15481567382812
2018-12-19,69.85052490234375
2018-12-20,69.26876068115234
2018-12-21,68.05825805664062
2018-12-24,66.25662231445312
2018-12-26,68.91216278076172
2018-12-27,69.71915435791016
2018-12-28,69.29689025878906
2018-12-31,69.93498229980469
2019-01-02,71.66151428222656
2019-01-03,70.53311157226562
2019-01-04,73.03434753417969
2019-01-07,73.30708312988281
2019-01-08,74.15335083007812
2019-01-09,74.95260620117188
2019-01-10,75.0560531616211
2019-01-11,75.30055236816406
2019-01-14,75.24410247802734
2019-01-15,75.6954345703125
2019-01-16,76.41010284423828
2019-01-17,76.82384490966797
2019-01-18,77.08714294433594
2019-01-22,76.23146057128906
2019-01-23,76.795654296875
2019-01-24,77.58550262451172
2019-01-25,78.3001480102539
2019-01-28,77.98982238769531
2019-01-29,77.44442749023438
2019-01-30,77.86761474609375
2019-01-31,78.7608871459961
2019-02-01,79.03359985351562
2019-02-04,78.49761962890625
2019-02-05,78.49761962890625
2019-02-06,77.24699401855469
2019-02-07,76.65458679199219
2019-02-08,76.18443298339844
2019-02-11,76.53235626220703
2019-02-12,77.8017807006836
2019-02-13,77.65132141113281
2019-02-14,76.94608306884766
2019-02-15,78.38478088378906
2019-02-19,78.64806365966797
2019-02-20,78.9959945678711
2019-02-21,78.23431396484375
2019-02-22,77.98982238769531
2019-02-25,77.68894958496094
2019-02-26,77.6795425415039
2019-02-27,77.8017807006836
2019-02-28,77.63252258300781
2019-03-01,77.92400360107422
2019-03-04,77.51029968261719
2019-03-05,77.62311553955078
2019-03-06,76.90848541259766
2019-03-07,76.40070343017578
2019-03-08,76.3066635131836
2019-03-11,77.19058227539062
2019-03-12,77.40684509277344
2019-03-13,77.63252258300781
2019-03-14,77.74537658691406
2019-03-15,78.14969635009766
2019-03-18,78.9959945678711
2019-03-19,78.43181610107422
2019-03-20,77.03073120117188
2019-03-21,77.45386505126953
2019-03-22,75.51679992675781
2019-03-25,76.02457427978516
2019-03-26,76.98370361328125
2019-03-27,77.05891418457031
2019-03-28,76.91788482666016
2019-03-29,77.05891418457031
2019-04-01,79.13703918457031
2019-04-02,78.86431884765625
2019-04-03,79.63540649414062
2019-04-04,79.6853256225586
2019-04-05,80.39202117919922
2019-04-08,80.52395629882812
2019-04-09,79.35558319091797
2019-04-10,80.1093521118164
2019-04-11,80.5145034790039
2019-04-12,81.82421875
2019-04-15,81.14579772949219
2019-04-16,82.0692138671875
2019-04-17,81.27771759033203
2019-04-18,83.61444854736328
2019-04-22,82.031494140625
2019-04-23,81.79595184326172
2019-04-24,81.36251068115234
2019-04-25,81.55099487304688
2019-04-26,81.97496795654297
2019-04-29,82.64398956298828
2019-04-30,82.59684753417969
2019-05-01,82.26708984375
2019-05-02,82.44610595703125
2019-05-03,82.82299041748047
2019-05-06,82.8606948852539
2019-05-07,81.56039428710938
2019-05-08,81.85249328613281
2019-05-09,82.10688018798828
2019-05-10,83.14336395263672
2019-05-13,81.31542205810547
2019-05-14,82.26708984375
2019-05-15,81.73943328857422
2019-05-16,82.34246063232422
2019-05-17,82.34246063232422
2019-05-20,83.19988250732422
2019-05-21,83.68984985351562
2019-05-22,83.34124755859375
2019-05-23,81.65461730957031
2019-05-24,82.15401458740234
2019-05-28,81.29657745361328
2019-05-29,81.79595184326172
2019-05-30,81.49444580078125
2019-05-31,80.57103729248047
2019-06-03,81.79595184326172
2019-06-04,83.1339340209961
2019-06-05,83.19988250732422
2019-06-06,83.79349517822266
2019-06-07,83.73697662353516
2019-06-10,83.67103576660156
2019-06-11,83.31295776367188
2019-06-12,83.34124755859375
2019-06-13,83.51082611083984
2019-06-14,84.0196304321289
2019-06-17,83.21874237060547
2019-06-18,83.6615982055664
2019-06-19,83.48258209228516
2019-06-20,84.20808410644531
2019-06-21,82.99260711669922
2019-06-24,83.23759460449219
2019-06-25,83.15278625488281
2019-06-26,82.52149200439453
2019-06-27,83.33181762695312
2019-06-28,84.29290771484375
2019-07-01,85.86643981933594
2019-07-02,85.28225708007812
2019-07-03,86.50289916992188
2019-07-05,86.63507080078125
2019-07-08,85.7854232788086
2019-07-09,86.41795349121094
2019-07-10,86.02140808105469
2019-07-11,86.55009460449219
2019-07-12,86.89939880371094
2019-07-15,87.09764862060547
2019-07-16,86.7672348022461
2019-07-17,86.20079803466797
2019-07-18,86.69171905517578
2019-07-19,85.94590759277344
2019-07-22,86.00254821777344
2019-07-23,86.21025085449219
2019-07-24,85.79483795166016
2019-07-25,86.99381256103516
2019-07-26,87.73016357421875
2019-07-29,86.7578125
2019-07-30,86.58788299560547
2019-07-31,86.21025085449219
2019-08-01,83.6518783569336
2019-08-02,82.74559783935547
2019-08-05,79.9701156616211
2019-08-06,81.5466537475586
2019-08-07,81.178466796875
