Date,SCG
2015-12-03,50.97609329223633
2015-12-04,52.220706939697266
2015-12-07,52.72385025024414
2015-12-08,52.56795120239258
2015-12-09,52.30070495605469
2015-12-10,50.75956344604492
2015-12-11,51.178260803222656
2015-12-14,52.12254333496094
2015-12-15,52.897560119628906
2015-12-16,54.42979431152344
2015-12-17,54.72377014160156
2015-12-18,53.75275802612305
2015-12-21,53.64586639404297
2015-12-22,53.79730224609375
2015-12-23,54.51887893676758
2015-12-24,54.287254333496094
2015-12-28,54.52778625488281
2015-12-29,54.732669830322266
2015-12-30,54.60795211791992
2015-12-31,53.886390686035156
2016-01-04,54.04673385620117
2016-01-05,54.394161224365234
2016-01-06,54.3496208190918
2016-01-07,54.296173095703125
2016-01-08,54.073463439941406
2016-01-11,54.24271774291992
2016-01-12,54.002193450927734
2016-01-13,53.65476608276367
2016-01-14,54.474334716796875
2016-01-15,53.92201614379883
2016-01-19,54.839569091796875
2016-01-20,53.5656852722168
2016-01-21,53.52115249633789
2016-01-22,54.49215316772461
2016-01-25,53.93092346191406
2016-01-26,54.02891540527344
2016-01-27,53.913108825683594
2016-01-28,54.688133239746094
2016-01-29,56.07783508300781
2016-02-01,57.16464614868164
2016-02-02,57.61005783081055
2016-02-03,58.70578384399414
2016-02-04,58.07328796386719
2016-02-05,57.51206588745117
2016-02-08,57.44080352783203
2016-02-09,58.15346908569336
2016-02-10,58.06437683105469
2016-02-11,57.50316619873047
2016-02-12,57.369537353515625
2016-02-16,57.70805740356445
2016-02-17,57.592247009277344
2016-02-18,58.61669921875
2016-02-19,58.24254608154297
2016-02-22,58.545433044433594
2016-02-23,58.80377197265625
2016-02-24,59.23137664794922
2016-02-25,59.489715576171875
2016-02-26,57.74368667602539
2016-02-29,57.921844482421875
2016-03-01,57.27153778076172
2016-03-02,57.95747756958008
2016-03-03,57.975303649902344
2016-03-04,58.74141311645508
2016-03-07,58.643428802490234
2016-03-08,59.456729888916016
2016-03-09,59.861141204833984
2016-03-10,60.00492858886719
2016-03-11,60.364402770996094
2016-03-14,60.076820373535156
2016-03-15,60.687923431396484
2016-03-16,60.97549819946289
2016-03-17,61.21815872192383
2016-03-18,61.28105163574219
2016-03-21,61.325984954833984
2016-03-22,61.002471923828125
2016-03-23,61.37092590332031
2016-03-24,61.86519241333008
2016-03-28,61.829254150390625
2016-03-29,62.88070297241211
2016-03-30,62.45832443237305
2016-03-31,63.0424690246582
2016-04-01,63.89622116088867
2016-04-04,63.71648025512695
2016-04-05,62.69198226928711
2016-04-06,62.844764709472656
2016-04-07,62.485286712646484
2016-04-08,62.57514953613281
2016-04-11,62.14378356933594
2016-04-12,62.700965881347656
2016-04-13,62.60212707519531
2016-04-14,62.23365783691406
2016-04-15,62.736907958984375
2016-04-18,62.82678985595703
2016-04-19,62.79981231689453
2016-04-20,61.22713851928711
2016-04-21,59.663429260253906
2016-04-22,59.78924560546875
2016-04-25,60.11277389526367
2016-04-26,59.753299713134766
2016-04-27,60.26555252075195
2016-04-28,60.93955612182617
2016-04-29,61.73040771484375
2016-05-02,62.50325012207031
2016-05-03,62.620086669921875
2016-05-04,63.39296340942383
2016-05-05,62.91665267944336
2016-05-06,62.620086669921875
2016-05-09,62.79084396362305
2016-05-10,62.74589920043945
2016-05-11,62.7099609375
2016-05-12,63.41991424560547
2016-05-13,63.25813293457031
2016-05-16,63.482818603515625
2016-05-17,61.83823013305664
2016-05-18,60.5800895690918
2016-05-19,61.42483901977539
2016-05-20,61.478763580322266
2016-05-23,60.876644134521484
2016-05-24,61.77531433105469
2016-05-25,61.56863021850586
2016-05-26,62.37744140625
2016-05-27,62.64704895019531
2016-05-31,62.82678985595703
2016-06-01,63.07842254638672
2016-06-02,62.97057342529297
2016-06-03,63.94114303588867
2016-06-06,63.79734420776367
2016-06-07,63.5816650390625
2016-06-08,64.14794921875
2016-06-09,64.93620300292969
2016-06-10,64.85466766357422
2016-06-13,64.71875762939453
2016-06-14,65.46172332763672
2016-06-15,64.34727478027344
2016-06-16,64.7278060913086
2016-06-17,64.70970153808594
2016-06-20,64.65534210205078
2016-06-21,64.80030822753906
2016-06-22,64.76405334472656
2016-06-23,64.6462631225586
2016-06-24,65.4526596069336
2016-06-27,66.49461364746094
2016-06-28,66.99292755126953
2016-06-29,67.01105499267578
2016-06-30,68.55133056640625
2016-07-01,68.5241470336914
2016-07-05,68.89563751220703
2016-07-06,68.96810913085938
2016-07-07,67.25569915771484
2016-07-08,68.02582550048828
2016-07-11,67.8355712890625
2016-07-12,66.63053131103516
2016-07-13,67.27381134033203
2016-07-14,66.7483139038086
2016-07-15,66.58521270751953
2016-07-18,66.9476318359375
2016-07-19,66.77547454833984
2016-07-20,66.60334014892578
2016-07-21,67.17414093017578
2016-07-22,67.8899154663086
2016-07-25,67.4640884399414
2016-07-26,66.85702514648438
2016-07-27,66.32246398925781
2016-07-28,66.99292755126953
2016-07-29,67.89897918701172
2016-08-01,68.46072387695312
2016-08-02,67.99864196777344
2016-08-03,67.38253021240234
2016-08-04,67.3462905883789
2016-08-05,66.0868911743164
2016-08-08,65.88756561279297
2016-08-09,65.91475677490234
2016-08-10,66.00534057617188
2016-08-11,66.15031433105469
2016-08-12,66.34964752197266
2016-08-15,65.41641235351562
2016-08-16,64.41976928710938
2016-08-17,65.54327392578125
2016-08-18,66.3768310546875
2016-08-19,65.76071166992188
2016-08-22,65.92381286621094
2016-08-23,65.688232421875
2016-08-24,65.48890686035156
2016-08-25,65.63386535644531
2016-08-26,63.93956756591797
2016-08-29,64.48319244384766
2016-08-30,63.559024810791016
2016-08-31,64.01203918457031
2016-09-01,63.43218231201172
2016-09-02,64.91809844970703
2016-09-06,65.99628448486328
2016-09-07,65.78790283203125
2016-09-08,65.74679565429688
2016-09-09,63.061771392822266
2016-09-12,64.47733306884766
2016-09-13,63.58232498168945
2016-09-14,64.01155853271484
2016-09-15,64.77873229980469
2016-09-16,65.68286895751953
2016-09-19,66.5322036743164
2016-09-20,66.331298828125
2016-09-21,67.51856231689453
2016-09-22,68.06652069091797
2016-09-23,68.48663330078125
2016-09-26,68.68754577636719
2016-09-27,67.63728332519531
2016-09-28,67.27197265625
2016-09-29,66.40435791015625
2016-09-30,66.09383392333984
2016-10-03,65.3266830444336
2016-10-04,63.35401916503906
2016-10-05,62.979557037353516
2016-10-06,63.116554260253906
2016-10-07,63.17135238647461
2016-10-10,63.4088020324707
2016-10-11,62.413326263427734
2016-10-12,62.96129608154297
2016-10-13,63.78325271606445
2016-10-14,63.43620300292969
2016-10-17,64.06637573242188
2016-10-18,64.46820831298828
2016-10-19,64.51387023925781
2016-10-20,64.41340637207031
2016-10-21,64.30381774902344
2016-10-24,64.66912078857422
2016-10-25,65.0983657836914
2016-10-26,65.2810287475586
2016-10-27,64.96137237548828
2016-10-28,65.34495544433594
2016-10-31,66.99798583984375
2016-11-01,65.5002212524414
2016-11-02,64.93397521972656
2016-11-03,64.8517837524414
2016-11-04,64.8517837524414
2016-11-07,65.97511291503906
2016-11-08,66.90666961669922
2016-11-09,63.901973724365234
2016-11-10,62.952186584472656
2016-11-11,63.14396286010742
2016-11-14,63.39966583251953
2016-11-15,64.4864730834961
2016-11-16,63.58232498168945
2016-11-17,63.81977462768555
2016-11-18,63.609737396240234
2016-11-21,64.27642059326172
2016-11-22,64.84264373779297
2016-11-23,63.8106575012207
2016-11-25,64.8517837524414
2016-11-28,66.20343780517578
2016-11-29,66.16690063476562
2016-11-30,64.41340637207031
2016-12-01,64.02070617675781
2016-12-02,64.76957702636719
2016-12-05,65.2901611328125
2016-12-06,65.39974975585938
2016-12-07,66.57788848876953
2016-12-08,66.39838409423828
2016-12-09,66.97832489013672
2016-12-12,67.36493682861328
2016-12-13,68.1105728149414
2016-12-14,66.89546966552734
2016-12-15,67.1440200805664
2016-12-16,68.14739990234375
2016-12-19,68.34992218017578
2016-12-20,68.5156021118164
2016-12-21,68.33150482177734
2016-12-22,68.5800552368164
2016-12-23,68.75495910644531
2016-12-27,68.5156021118164
2016-12-28,67.12560272216797
2016-12-29,67.76078033447266
2016-12-30,67.45700073242188
2017-01-03,67.42937469482422
2017-01-04,67.45700073242188
2017-01-05,66.64691925048828
2017-01-06,66.18666076660156
2017-01-09,65.29373931884766
2017-01-10,65.37657165527344
2017-01-11,65.80923461914062
2017-01-12,66.26950073242188
2017-01-13,66.33394622802734
2017-01-17,66.77579498291016
2017-01-18,66.61009979248047
2017-01-19,65.34895324707031
2017-01-20,65.22008514404297
2017-01-23,64.71379089355469
2017-01-24,64.17988586425781
2017-01-25,63.83927917480469
2017-01-26,63.43423843383789
2017-01-27,63.05682373046875
2017-01-30,62.71622085571289
2017-01-31,63.24092102050781
2017-02-01,62.85430908203125
2017-02-02,63.67357635498047
2017-02-03,64.16146850585938
2017-02-06,63.96815490722656
2017-02-07,63.88530349731445
2017-02-08,64.66777038574219
2017-02-09,63.65516662597656
2017-02-10,63.76563262939453
2017-02-13,64.46524810791016
2017-02-14,61.54714584350586
2017-02-15,62.10868453979492
2017-02-16,61.9705924987793
2017-02-17,60.433292388916016
2017-02-21,61.639198303222656
2017-02-22,62.54133605957031
2017-02-23,63.46186447143555
2017-02-24,63.44345474243164
2017-02-27,63.093650817871094
2017-02-28,63.83927917480469
2017-03-01,63.314571380615234
2017-03-02,64.41922760009766
2017-03-03,64.89789581298828
2017-03-06,64.82425689697266
2017-03-07,64.26272583007812
2017-03-08,63.13206481933594
2017-03-09,62.53769302368164
2017-03-10,62.611976623535156
2017-03-13,62.77915954589844
2017-03-14,62.63985061645508
2017-03-15,63.8471565246582
2017-03-16,62.853458404541016
2017-03-17,63.0391845703125
2017-03-20,62.621280670166016
2017-03-21,63.40137481689453
2017-03-22,62.9091682434082
2017-03-23,61.95262908935547
2017-03-24,62.138362884521484
2017-03-27,61.7204475402832
2017-03-28,61.423274993896484
2017-03-29,60.97750473022461
2017-03-30,60.8753547668457
2017-03-31,60.68960952758789
2017-04-03,61.144657135009766
2017-04-04,61.40471267700195
2017-04-05,61.989768981933594
2017-04-06,61.571868896484375
2017-04-07,60.73604965209961
2017-04-10,60.84748077392578
2017-04-11,60.643184661865234
2017-04-12,61.4975700378418
2017-04-13,61.10752487182617
2017-04-17,61.571868896484375
2017-04-18,61.94333267211914
2017-04-19,61.85976028442383
2017-04-20,61.33041000366211
2017-04-21,61.54400634765625
2017-04-24,61.989768981933594
2017-04-25,62.08263397216797
2017-04-26,62.184791564941406
2017-04-27,62.444820404052734
2017-04-28,61.58114242553711
2017-05-01,60.773189544677734
2017-05-02,60.91249465942383
2017-05-03,60.25312423706055
2017-05-04,60.29027557373047
2017-05-05,61.23753356933594
2017-05-08,61.571868896484375
2017-05-09,60.83820724487305
2017-05-10,60.466732025146484
2017-05-11,60.81962585449219
2017-05-12,60.466732025146484
2017-05-15,60.96821594238281
2017-05-16,60.485294342041016
2017-05-17,60.411006927490234
2017-05-18,60.35528564453125
2017-05-19,60.856773376464844
2017-05-22,60.754615783691406
2017-05-23,61.36756134033203
2017-05-24,62.59341812133789
2017-05-25,63.01131820678711
2017-05-26,63.02062225341797
2017-05-30,62.84415817260742
2017-05-31,63.33635711669922
2017-06-01,63.726417541503906
2017-06-02,63.735694885253906
2017-06-05,63.28994369506836
2017-06-06,63.00202560424805
2017-06-07,63.79142761230469
2017-06-08,63.606346130371094
2017-06-09,63.76564407348633
2017-06-12,64.75891876220703
2017-06-13,64.97443389892578
2017-06-14,65.09625244140625
2017-06-15,65.59288787841797
2017-06-16,66.73607635498047
2017-06-19,66.29566192626953
2017-06-20,66.6142578125
2017-06-21,65.76155090332031
2017-06-22,65.3211441040039
2017-06-23,65.0775146484375
2017-06-26,65.29302978515625
2017-06-27,64.36536407470703
2017-06-28,63.72816467285156
2017-06-29,63.35334396362305
2017-06-30,62.79113006591797
2017-07-03,62.92231750488281
2017-07-05,62.61309051513672
2017-07-06,62.21953582763672
2017-07-07,60.92641067504883
2017-07-10,59.73637771606445
2017-07-11,59.76448440551758
2017-07-12,59.876930236816406
2017-07-13,59.474002838134766
2017-07-14,59.36155700683594
2017-07-17,60.017486572265625
2017-07-18,60.25175094604492
2017-07-19,60.25175094604492
2017-07-20,60.64529800415039
2017-07-21,61.47926712036133
2017-07-24,60.49537658691406
2017-07-25,60.49537658691406
2017-07-26,61.170047760009766
2017-07-27,61.507381439208984
2017-07-28,57.431251525878906
2017-07-31,60.317344665527344
2017-08-01,63.30650329589844
2017-08-02,62.92231750488281
2017-08-03,61.22627258300781
2017-08-04,59.77385711669922
2017-08-07,59.295963287353516
2017-08-08,59.64267349243164
2017-08-09,58.75248336791992
2017-08-10,58.105926513671875
2017-08-11,56.8690299987793
2017-08-14,57.91851806640625
2017-08-15,57.899776458740234
2017-08-16,58.143402099609375
2017-08-17,57.10328674316406
2017-08-18,57.000213623046875
2017-08-21,56.70035934448242
2017-08-22,56.55980682373047
2017-08-23,56.231842041015625
2017-08-24,56.400508880615234
2017-08-25,56.29743957519531
2017-08-28,56.775325775146484
2017-08-29,56.16624450683594
2017-08-30,55.98821258544922
2017-08-31,56.57855224609375
2017-09-01,56.35365295410156
2017-09-05,56.081912994384766
2017-09-06,56.250579833984375
2017-09-07,55.82891082763672
2017-09-08,56.07743835449219
2017-09-11,56.456153869628906
2017-09-12,55.9164924621582
2017-09-13,56.03956604003906
2017-09-14,56.446685791015625
2017-09-15,56.654972076416016
2017-09-18,55.60404968261719
2017-09-19,55.111732482910156
2017-09-20,54.72355651855469
2017-09-21,54.13655471801758
2017-09-22,52.28087615966797
2017-09-25,53.32232666015625
2017-09-26,52.61225128173828
2017-09-27,48.49378204345703
2017-09-28,48.27601623535156
2017-09-29,45.909088134765625
2017-10-02,45.994300842285156
2017-10-03,45.96589279174805
2017-10-04,45.84280776977539
2017-10-05,45.8522834777832
2017-10-06,45.786006927490234
2017-10-09,46.20258331298828
2017-10-10,46.49608612060547
2017-10-11,46.941070556640625
2017-10-12,46.96000289916992
2017-10-13,47.19669723510742
2017-10-16,46.55289077758789
2017-10-17,46.5150260925293
2017-10-18,46.5150260925293
2017-10-19,46.060569763183594
2017-10-20,46.42981719970703
2017-10-23,45.77653121948242
2017-10-24,45.719730377197266
2017-10-25,45.038055419921875
2017-10-26,45.28421401977539
2017-10-27,44.02500534057617
2017-10-30,43.46641159057617
2017-10-31,40.84384536743164
2017-11-01,40.36098861694336
2017-11-02,39.77398681640625
2017-11-03,39.45208740234375
2017-11-06,41.563392639160156
2017-11-07,42.15985870361328
2017-11-08,40.929054260253906
2017-11-09,42.226131439208984
2017-11-10,41.601261138916016
2017-11-13,42.226131439208984
2017-11-14,42.1314582824707
2017-11-15,42.027313232421875
2017-11-16,42.60484313964844
2017-11-17,41.13734436035156
2017-11-20,40.39885711669922
2017-11-21,41.090003967285156
2017-11-22,41.17521667480469
2017-11-24,39.6319694519043
2017-11-27,40.351524353027344
2017-11-28,41.20362091064453
2017-11-29,41.41191101074219
2017-11-30,40.872249603271484
2017-12-01,41.90422821044922
2017-12-04,41.97050857543945
2017-12-05,41.1846809387207
2017-12-06,41.44977951049805
2017-12-07,41.98944091796875
2017-12-08,43.34333038330078
2017-12-11,40.66840744018555
2017-12-12,41.061851501464844
2017-12-13,40.812347412109375
2017-12-14,41.05225372314453
2017-12-15,42.62601852416992
2017-12-18,41.244171142578125
2017-12-19,40.207794189453125
2017-12-20,39.651214599609375
2017-12-21,35.87993621826172
2017-12-22,37.43450927734375
2017-12-26,37.51128005981445
2017-12-27,37.885528564453125
2017-12-28,38.11583709716797
2017-12-29,38.17341232299805
2018-01-02,37.30016326904297
2018-01-03,45.72557067871094
2018-01-04,44.45888137817383
2018-01-05,43.2017822265625
2018-01-08,43.68159484863281
2018-01-09,42.99066925048828
2018-01-10,42.47248077392578
2018-01-11,42.712379455566406
2018-01-12,42.270957946777344
2018-01-16,40.601234436035156
2018-01-17,40.812347412109375
2018-01-18,40.7547721862793
2018-01-19,41.59922790527344
2018-01-22,41.608829498291016
2018-01-23,39.4976806640625
2018-01-24,39.0754508972168
2018-01-25,40.303749084472656
2018-01-26,41.676002502441406
2018-01-29,41.56085205078125
2018-01-30,39.09463882446289
2018-01-31,38.99868392944336
2018-02-01,37.492088317871094
2018-02-02,37.588043212890625
2018-02-05,35.92791748046875
2018-02-06,36.10064697265625
2018-02-07,35.17941665649414
2018-02-08,34.16222381591797
2018-02-09,34.83395767211914
2018-02-12,34.21980285644531
2018-02-13,34.565269470214844
2018-02-14,35.00668716430664
2018-02-15,35.70720291137695
2018-02-16,36.18701171875
2018-02-20,35.44811248779297
2018-02-21,34.82436752319336
2018-02-22,38.317352294921875
2018-02-23,37.70320129394531
2018-02-26,38.365333557128906
2018-02-27,38.317352294921875
2018-02-28,38.06785583496094
2018-03-01,38.15422058105469
2018-03-02,38.04866409301758
2018-03-05,39.085044860839844
2018-03-06,39.305755615234375
2018-03-07,39.95829391479492
2018-03-08,39.53606414794922
2018-03-09,38.1163215637207
2018-03-12,38.06761932373047
2018-03-13,37.98968505859375
2018-03-14,38.398807525634766
2018-03-15,39.33393859863281
2018-03-16,39.16834259033203
2018-03-19,38.1065788269043
2018-03-20,37.677978515625
2018-03-21,36.45061492919922
2018-03-22,36.762332916259766
2018-03-23,36.29475784301758
2018-03-26,36.041500091552734
2018-03-27,36.26553726196289
2018-03-28,36.362953186035156
2018-03-29,36.577247619628906
2018-04-02,37.05455780029297
2018-04-03,37.30781936645508
2018-04-04,36.92792892456055
2018-04-05,37.68771743774414
2018-04-06,36.499324798583984
2018-04-09,36.13890838623047
2018-04-10,35.35963439941406
2018-04-11,35.427818298339844
2018-04-12,34.96999740600586
2018-04-13,34.96999740600586
2018-04-16,35.66160202026367
2018-04-17,35.28170394897461
2018-04-18,36.24605941772461
2018-04-19,35.05766677856445
2018-04-20,34.98947525024414
2018-04-23,35.525230407714844
2018-04-24,34.83362579345703
2018-04-25,35.603153228759766
2018-04-26,35.44729995727539
2018-04-27,36.54802703857422
2018-04-30,35.81746292114258
2018-05-01,36.401912689208984
2018-05-02,35.81746292114258
2018-05-03,35.21352005004883
2018-05-04,35.55445098876953
2018-05-07,35.48626708984375
2018-05-08,34.32709884643555
2018-05-09,34.21994400024414
2018-05-10,34.74595260620117
2018-05-11,34.37580108642578
2018-05-14,34.03485870361328
2018-05-15,33.78160095214844
2018-05-16,33.508853912353516
2018-05-17,33.13869857788086
2018-05-18,33.43092727661133
2018-05-21,33.74263381958008
2018-05-22,34.37580108642578
2018-05-23,34.12253189086914
2018-05-24,34.5511360168457
2018-05-25,34.882328033447266
2018-05-29,34.71672821044922
2018-05-30,34.95051574707031
2018-05-31,35.35963439941406
2018-06-01,34.434242248535156
2018-06-04,34.103050231933594
2018-06-05,35.759010314941406
2018-06-06,34.609580993652344
2018-06-07,34.979736328125
2018-06-08,35.824562072753906
2018-06-11,36.538082122802734
2018-06-12,36.934478759765625
2018-06-13,36.10204315185547
2018-06-14,36.56781005859375
2018-06-15,36.97412109375
2018-06-18,36.58763122558594
2018-06-19,37.21195602416992
2018-06-20,37.03357696533203
2018-06-21,36.2209587097168
2018-06-22,36.67681884765625
2018-06-25,38.0543098449707
2018-06-26,38.12367630004883
2018-06-27,36.45880126953125
2018-06-28,38.15340805053711
2018-06-29,38.17322540283203
2018-07-02,38.4407958984375
2018-07-03,39.99666213989258
2018-07-05,40.194862365722656
2018-07-06,40.26423263549805
2018-07-09,39.25400924682617
2018-07-10,39.38322448730469
2018-07-11,39.16454315185547
2018-07-12,38.60789108276367
2018-07-13,38.826576232910156
2018-07-16,37.87230682373047
2018-07-17,38.8663330078125
2018-07-18,38.59795379638672
2018-07-19,39.95976257324219
2018-07-20,39.8802375793457
2018-07-23,40.01940155029297
2018-07-24,40.23809051513672
2018-07-25,39.95976257324219
2018-07-26,39.93988037109375
2018-07-27,40.68539810180664
2018-07-30,40.108863830566406
2018-07-31,39.75101852416992
2018-08-01,40.03927993774414
2018-08-02,41.09294891357422
2018-08-03,41.8682861328125
2018-08-06,41.92792892456055
2018-08-07,39.78083801269531
2018-08-08,38.4985466003418
2018-08-09,38.05123519897461
2018-08-10,37.792789459228516
2018-08-13,36.908111572265625
2018-08-14,36.977691650390625
2018-08-15,36.9478645324707
2018-08-16,37.33553695678711
2018-08-17,38.26992416381836
2018-08-20,38.66753387451172
2018-08-21,37.7828483581543
2018-08-22,37.484642028808594
2018-08-23,37.365360260009766
2018-08-24,38.71723175048828
2018-08-27,39.13471984863281
2018-08-28,38.58800506591797
2018-08-29,38.627769470214844
2018-08-30,38.40908432006836
2018-08-31,38.110877990722656
2018-09-04,37.13673400878906
2018-09-05,37.464759826660156
2018-09-06,36.46079635620117
2018-09-07,36.5043830871582
2018-09-10,35.576812744140625
2018-09-11,35.49702072143555
2018-09-12,35.61670684814453
2018-09-13,35.38731002807617
2018-09-14,35.37733840942383
2018-09-17,35.79623794555664
2018-09-18,35.766319274902344
2018-09-19,34.81879806518555
2018-09-20,34.8387451171875
2018-09-21,34.76892852783203
2018-09-24,34.8088264465332
2018-09-25,35.15790939331055
2018-09-26,36.534305572509766
2018-09-27,37.33221435546875
2018-09-28,38.78839874267578
2018-10-01,37.44192886352539
2018-10-02,38.060306549072266
2018-10-03,38.1999397277832
2018-10-04,38.65873718261719
2018-10-05,38.648765563964844
2018-10-08,39.157432556152344
2018-10-09,39.80573654174805
2018-10-10,39.84563064575195
2018-10-11,39.66610336303711
2018-10-12,39.1773796081543
2018-10-15,38.65873718261719
2018-10-16,39.67607498168945
2018-10-17,39.97529220581055
2018-10-18,40.15481948852539
2018-10-19,40.78317642211914
2018-10-22,36.304908752441406
2018-10-23,37.36213684082031
2018-10-24,37.19258117675781
2018-10-25,37.272369384765625
2018-10-26,36.47446060180664
2018-10-29,37.03300094604492
2018-10-30,40.78317642211914
2018-10-31,39.945369720458984
2018-11-01,39.945369720458984
2018-11-02,39.90547180175781
2018-11-05,39.715972900390625
2018-11-06,39.945369720458984
2018-11-07,40.54380416870117
2018-11-08,39.89550018310547
2018-11-09,40.07503128051758
2018-11-12,40.52385711669922
2018-11-13,41.09236526489258
2018-11-14,41.19210433959961
2018-11-15,42.1695442199707
2018-11-16,42.8477668762207
2018-11-19,43.59580612182617
2018-11-20,44.38374328613281
2018-11-21,43.51601791381836
2018-11-23,43.94489669799805
2018-11-26,46.508182525634766
2018-11-27,46.86724090576172
2018-11-28,45.41105270385742
2018-11-29,45.989540100097656
2018-11-30,46.53810119628906
2018-12-03,47.10661315917969
2018-12-04,47.176429748535156
2018-12-06,47.22629928588867
2018-12-07,46.86000061035156
2018-12-10,47.189998626708984
2018-12-11,46.939998626708984
2018-12-12,48.0
2018-12-13,47.959999084472656
2018-12-14,50.97999954223633
2018-12-17,48.93000030517578
2018-12-18,48.75
2018-12-19,49.11000061035156
2018-12-20,49.599998474121094
2018-12-21,49.810001373291016
2018-12-24,47.150001525878906
2018-12-26,47.90999984741211
2018-12-27,48.779998779296875
2018-12-28,48.88999938964844
2018-12-31,47.779998779296875
