Date,TROW
2015-12-14,48.127933502197266
2015-12-15,49.041847229003906
2015-12-16,49.5640754699707
2015-12-17,48.79446029663086
2015-12-18,48.03860092163086
2015-12-21,48.368438720703125
2015-12-22,48.72575378417969
2015-12-23,49.99011993408203
2015-12-24,49.78396224975586
2015-12-28,49.9694938659668
2015-12-29,50.23061752319336
2015-12-30,49.536590576171875
2015-12-31,49.12430191040039
2016-01-04,48.231014251708984
2016-01-05,48.43029022216797
2016-01-06,47.34458923339844
2016-01-07,46.080223083496094
2016-01-08,44.912086486816406
2016-01-11,44.67158126831055
2016-01-12,45.83973693847656
2016-01-13,44.57537841796875
2016-01-14,45.06325912475586
2016-01-15,44.63033676147461
2016-01-19,45.04951477050781
2016-01-20,44.72653579711914
2016-01-21,45.04951477050781
2016-01-22,46.3344841003418
2016-01-25,44.94642639160156
2016-01-26,45.79850387573242
2016-01-27,45.5098991394043
2016-01-28,47.014739990234375
2016-01-29,48.753231048583984
2016-02-01,48.21039962768555
2016-02-02,46.76050567626953
2016-02-03,47.16592025756836
2016-02-04,47.94927978515625
2016-02-05,47.16592025756836
2016-02-08,45.33123779296875
2016-02-09,45.68854522705078
2016-02-10,45.757266998291016
2016-02-11,44.994529724121094
2016-02-12,46.41694259643555
2016-02-16,47.049110412597656
2016-02-17,48.27910614013672
2016-02-18,47.70877456665039
2016-02-19,47.317100524902344
2016-02-22,48.024879455566406
2016-02-23,47.138431549072266
2016-02-24,47.38581466674805
2016-02-25,47.85307312011719
2016-02-26,47.90803909301758
2016-02-29,47.48887634277344
2016-03-01,49.062469482421875
2016-03-02,49.24798583984375
2016-03-03,49.708370208740234
2016-03-04,50.010711669921875
2016-03-07,49.85955810546875
2016-03-08,49.45414352416992
2016-03-09,49.14490509033203
2016-03-10,49.000614166259766
2016-03-11,49.90763854980469
2016-03-14,49.61688995361328
2016-03-15,48.876136779785156
2016-03-16,49.37457275390625
2016-03-17,50.68301773071289
2016-03-18,50.911476135253906
2016-03-21,50.786861419677734
2016-03-22,50.59995651245117
2016-03-23,50.60687255859375
2016-03-24,50.19842529296875
2016-03-28,50.39917755126953
2016-03-29,51.16071319580078
2016-03-30,51.16071319580078
2016-03-31,50.85609817504883
2016-04-01,51.195308685302734
2016-04-04,50.55841827392578
2016-04-05,50.080718994140625
2016-04-06,50.77994155883789
2016-04-07,49.48534393310547
2016-04-08,49.70688247680664
2016-04-11,49.97689437866211
2016-04-12,51.25763702392578
2016-04-13,52.96066665649414
2016-04-14,53.036827087402344
2016-04-15,52.981449127197266
2016-04-18,53.02989959716797
2016-04-19,53.805274963378906
2016-04-20,54.2344970703125
2016-04-21,53.742950439453125
2016-04-22,53.70835876464844
2016-04-25,53.28607177734375
2016-04-26,53.666839599609375
2016-04-27,53.62528610229492
2016-04-28,52.45530700683594
2016-04-29,52.12300109863281
2016-05-02,52.39993667602539
2016-05-03,51.873779296875
2016-05-04,51.43071365356445
2016-05-05,51.465328216552734
2016-05-06,51.98454284667969
2016-05-09,51.94992446899414
2016-05-10,52.517608642578125
2016-05-11,52.16453552246094
2016-05-12,52.34454345703125
2016-05-13,51.31993103027344
2016-05-16,51.742244720458984
2016-05-17,51.285308837890625
2016-05-18,51.527618408203125
2016-05-19,51.04994201660156
2016-05-20,51.83915328979492
2016-05-23,51.58302307128906
2016-05-24,53.0091438293457
2016-05-25,53.55606460571289
2016-05-26,53.071441650390625
2016-05-27,53.396827697753906
2016-05-31,53.348358154296875
2016-06-01,53.32065963745117
2016-06-02,53.26530075073242
2016-06-03,52.60066604614258
2016-06-06,52.898372650146484
2016-06-07,52.247615814208984
2016-06-08,51.97761535644531
2016-06-09,51.4860954284668
2016-06-10,50.41994857788086
2016-06-13,50.022396087646484
2016-06-14,49.617855072021484
2016-06-15,49.910797119140625
2016-06-16,49.68761444091797
2016-06-17,49.778289794921875
2016-06-20,50.36415100097656
2016-06-21,50.113059997558594
2016-06-22,50.217674255371094
2016-06-23,51.277828216552734
2016-06-24,48.54376983642578
2016-06-27,47.16279602050781
2016-06-28,48.39031982421875
2016-06-29,49.75735855102539
2016-06-30,50.89424514770508
2016-07-01,50.45481491088867
2016-07-05,49.76434326171875
2016-07-06,50.189788818359375
2016-07-07,49.93170928955078
2016-07-08,51.08254623413086
2016-07-11,51.15229034423828
2016-07-12,51.940433502197266
2016-07-13,51.53590393066406
2016-07-14,51.70329284667969
2016-07-15,52.06597900390625
2016-07-18,52.024112701416016
2016-07-19,51.66841506958008
2016-07-20,51.66144561767578
2016-07-21,51.528926849365234
2016-07-22,51.69633483886719
2016-07-25,51.396392822265625
2016-07-26,49.206356048583984
2016-07-27,49.29703140258789
2016-07-28,49.12964630126953
2016-07-29,49.30400466918945
2016-08-01,48.71115493774414
2016-08-02,48.125274658203125
2016-08-03,48.19502258300781
2016-08-04,48.160152435302734
2016-08-05,48.71115493774414
2016-08-08,48.59956359863281
2016-08-09,47.978824615478516
2016-08-10,47.97183609008789
2016-08-11,48.13225555419922
2016-08-12,47.936973571777344
2016-08-15,47.87418746948242
2016-08-16,47.87418746948242
2016-08-17,48.13225555419922
2016-08-18,48.20899200439453
2016-08-19,48.1113395690918
2016-08-22,48.160152435302734
2016-08-23,48.50190353393555
2016-08-24,48.10436248779297
2016-08-25,47.92300796508789
2016-08-26,48.041587829589844
2016-08-29,48.09040069580078
2016-08-30,48.75300598144531
2016-08-31,48.50190353393555
2016-09-01,47.95092010498047
2016-09-02,48.31361389160156
2016-09-06,48.18107604980469
2016-09-07,48.36241149902344
2016-09-08,48.01367950439453
2016-09-09,47.06513214111328
2016-09-12,47.846290588378906
2016-09-13,47.34012985229492
2016-09-14,47.09408187866211
2016-09-15,47.663516998291016
2016-09-16,47.11518096923828
2016-09-19,46.84803009033203
2016-09-20,46.84100341796875
2016-09-21,46.981590270996094
2016-09-22,46.974578857421875
2016-09-23,46.34187698364258
2016-09-26,45.83571243286133
2016-09-27,46.08879470825195
2016-09-28,46.64414978027344
2016-09-29,46.07473373413086
2016-09-30,46.74961853027344
2016-10-03,46.71446228027344
2016-10-04,46.78477478027344
2016-10-05,47.50886535644531
2016-10-06,47.34012985229492
2016-10-07,46.80585479736328
2016-10-10,46.9534912109375
2016-10-11,46.36295700073242
2016-10-12,46.510597229003906
2016-10-13,46.16612243652344
2016-10-14,46.327823638916016
2016-10-17,45.73025131225586
2016-10-18,45.84273910522461
2016-10-19,46.313751220703125
2016-10-20,46.313751220703125
2016-10-21,46.36998748779297
2016-10-24,46.9534912109375
2016-10-25,46.426231384277344
2016-10-26,46.64414978027344
2016-10-27,44.87259292602539
2016-10-28,44.99210739135742
2016-10-31,44.99913787841797
2016-11-01,44.865570068359375
2016-11-02,44.43674087524414
2016-11-03,44.774169921875
2016-11-04,44.78121566772461
2016-11-07,45.22410583496094
2016-11-08,44.830421447753906
2016-11-09,48.0501594543457
2016-11-10,49.41400146484375
2016-11-11,49.56161880493164
2016-11-14,51.480831146240234
2016-11-15,51.7550048828125
2016-11-16,50.967620849609375
2016-11-17,51.445655822753906
2016-11-18,51.64952087402344
2016-11-21,51.83232498168945
2016-11-22,52.057273864746094
2016-11-23,52.21895217895508
2016-11-25,52.32441711425781
2016-11-28,51.42459487915039
2016-11-29,51.586265563964844
2016-11-30,52.064300537109375
2016-12-01,53.1258544921875
2016-12-02,53.06256866455078
2016-12-05,53.13288116455078
2016-12-06,53.49139404296875
2016-12-07,54.3771858215332
2016-12-08,55.26295852661133
2016-12-09,53.84992218017578
2016-12-12,53.449222564697266
2016-12-13,54.12184524536133
2016-12-14,53.60498046875
2016-12-15,53.81031799316406
2016-12-16,54.348419189453125
2016-12-19,54.25636672973633
2016-12-20,54.99272918701172
2016-12-21,54.81571578979492
2016-12-22,54.21389389038086
2016-12-23,54.228050231933594
2016-12-27,54.44755172729492
2016-12-28,53.85988235473633
2016-12-29,53.48462677001953
2016-12-30,53.2863655090332
2017-01-03,53.69701385498047
2017-01-04,54.49709701538086
2017-01-05,54.07229232788086
2017-01-06,53.54125213623047
2017-01-09,51.56585693359375
2017-01-10,52.02608871459961
2017-01-11,52.408416748046875
2017-01-12,52.061492919921875
2017-01-13,52.167686462402344
2017-01-17,51.72162628173828
2017-01-18,51.891571044921875
2017-01-19,51.509220123291016
2017-01-20,52.181854248046875
2017-01-23,52.00483703613281
2017-01-24,52.28097152709961
2017-01-25,52.521697998046875
2017-01-26,49.7462158203125
2017-01-27,49.13022994995117
2017-01-30,48.11775588989258
2017-01-31,47.749576568603516
2017-02-01,47.27518844604492
2017-02-02,47.04861831665039
2017-02-03,47.94074249267578
2017-02-06,47.67169189453125
2017-02-07,47.82748031616211
2017-02-08,47.84162521362305
2017-02-09,48.46468734741211
2017-02-10,49.13732147216797
2017-02-13,49.434696197509766
2017-02-14,49.463016510009766
2017-02-15,50.65959167480469
2017-02-16,50.496726989746094
2017-02-17,50.340972900390625
2017-02-21,50.411739349365234
2017-02-22,50.59585189819336
2017-02-23,50.949867248535156
2017-02-24,50.94279479980469
2017-02-27,51.03484344482422
2017-02-28,50.41884994506836
2017-03-01,51.35343933105469
2017-03-02,50.77287292480469
2017-03-03,50.48965072631836
2017-03-06,50.319732666015625
2017-03-07,50.19936752319336
2017-03-08,50.482582092285156
2017-03-09,50.0719108581543
2017-03-10,50.517974853515625
2017-03-13,50.907379150390625
2017-03-14,50.80034637451172
2017-03-15,51.207149505615234
2017-03-16,51.342750549316406
2017-03-17,49.501426696777344
2017-03-20,49.43006134033203
2017-03-21,48.95901107788086
2017-03-22,49.094627380371094
2017-03-23,48.67354965209961
2017-03-24,48.40948486328125
2017-03-27,48.26673889160156
2017-03-28,48.80915832519531
2017-03-29,48.47372055053711
2017-03-30,48.68067932128906
2017-03-31,48.63785934448242
2017-04-03,48.67354965209961
2017-04-04,48.71638870239258
2017-04-05,49.137451171875
2017-04-06,49.480010986328125
2017-04-07,49.744075775146484
2017-04-10,50.14373779296875
2017-04-11,49.9510498046875
2017-04-12,50.279335021972656
2017-04-13,50.14373779296875
2017-04-17,51.00730895996094
2017-04-18,50.85743713378906
2017-04-19,51.24281311035156
2017-04-20,51.59968185424805
2017-04-21,51.23569107055664
2017-04-24,51.83518600463867
2017-04-25,49.66557312011719
2017-04-26,50.0723762512207
2017-04-27,50.32930374145508
2017-04-28,50.5933723449707
2017-05-01,50.40067672729492
2017-05-02,50.94307327270508
2017-05-03,51.285648345947266
2017-05-04,51.22854995727539
2017-05-05,51.314178466796875
2017-05-08,50.70756149291992
2017-05-09,51.0429801940918
2017-05-10,51.42125701904297
2017-05-11,50.85030746459961
2017-05-12,50.85743713378906
2017-05-15,51.42125701904297
2017-05-16,51.264251708984375
2017-05-17,49.408653259277344
2017-05-18,49.751224517822266
2017-05-19,50.40779495239258
2017-05-22,50.885990142822266
2017-05-23,50.714683532714844
2017-05-24,49.0161018371582
2017-05-25,49.71553421020508
2017-05-26,49.744075775146484
2017-05-30,49.8011589050293
2017-05-31,50.27220916748047
2017-06-01,51.24281311035156
2017-06-02,51.05012893676758
2017-06-05,51.29991149902344
2017-06-06,50.714683532714844
2017-06-07,51.314178466796875
2017-06-08,51.35700607299805
2017-06-09,52.291954040527344
2017-06-12,52.75585174560547
2017-06-13,52.76304626464844
2017-06-14,52.67672348022461
2017-06-15,52.68391799926758
2017-06-16,52.75584411621094
2017-06-19,53.244930267333984
2017-06-20,52.7486457824707
2017-06-21,52.53287887573242
2017-06-22,52.64797592163086
2017-06-23,53.036354064941406
2017-06-26,53.10109329223633
2017-06-27,53.28807067871094
2017-06-28,53.97135925292969
2017-06-29,53.244930267333984
2017-06-30,53.3743896484375
2017-07-03,54.014503479003906
2017-07-05,54.16554641723633
2017-07-06,53.3887825012207
2017-07-07,54.77690505981445
2017-07-10,55.41700744628906
2017-07-11,54.05765914916992
2017-07-12,54.3597412109375
2017-07-13,56.95618438720703
2017-07-14,57.704193115234375
2017-07-17,57.65382385253906
2017-07-18,57.61787033081055
2017-07-19,58.121341705322266
2017-07-20,58.31553649902344
2017-07-21,58.135719299316406
2017-07-24,58.32993698120117
2017-07-25,60.293426513671875
2017-07-26,61.077396392822266
2017-07-27,59.4591064453125
2017-07-28,59.22895431518555
2017-07-31,59.49508285522461
2017-08-01,59.80433654785156
2017-08-02,59.415958404541016
2017-08-03,59.444732666015625
2017-08-04,59.54541778564453
2017-08-07,59.96258544921875
2017-08-08,59.833133697509766
2017-08-09,59.825931549072266
2017-08-10,59.58856964111328
2017-08-11,59.54541778564453
2017-08-14,60.30059814453125
2017-08-15,60.34375762939453
2017-08-16,60.516395568847656
2017-08-17,59.415958404541016
2017-08-18,59.1929931640625
2017-08-21,59.24334716796875
2017-08-22,60.13520050048828
2017-08-23,59.58856964111328
2017-08-24,59.30807113647461
2017-08-25,60.34375762939453
2017-08-28,60.516395568847656
2017-08-29,60.43726348876953
2017-08-30,60.2862434387207
2017-08-31,60.674617767333984
2017-09-01,60.617069244384766
2017-09-05,59.538238525390625
2017-09-06,59.538238525390625
2017-09-07,59.157020568847656
2017-09-08,59.07072448730469
2017-09-11,59.948204040527344
2017-09-12,61.03424835205078
2017-09-13,61.01975631713867
2017-09-14,61.01975631713867
2017-09-15,61.3455924987793
2017-09-18,61.80179977416992
2017-09-19,61.620750427246094
2017-09-20,62.06970977783203
2017-09-21,62.250709533691406
2017-09-22,62.772071838378906
2017-09-25,63.22823715209961
2017-09-26,62.67793273925781
2017-09-27,63.785797119140625
2017-09-28,65.2629623413086
2017-09-29,65.6395034790039
2017-10-02,65.66120147705078
2017-10-03,65.83499908447266
2017-10-04,66.18982696533203
2017-10-05,66.43600463867188
2017-10-06,66.41429138183594
2017-10-09,66.6025390625
2017-10-10,66.74736785888672
2017-10-11,67.23250579833984
2017-10-12,68.39830017089844
2017-10-13,68.74586486816406
2017-10-16,68.65899658203125
2017-10-17,68.59383392333984
2017-10-18,69.33963775634766
2017-10-19,69.2455062866211
2017-10-20,70.13615417480469
2017-10-23,69.6075668334961
2017-10-24,69.8609848022461
2017-10-25,68.89794921875
2017-10-26,68.84001922607422
2017-10-27,68.05075073242188
2017-10-30,66.92115783691406
2017-10-31,67.26872253417969
2017-11-01,67.02974700927734
2017-11-02,68.52140808105469
2017-11-03,68.47794342041016
2017-11-06,68.75312805175781
2017-11-07,67.89143371582031
2017-11-08,67.69593048095703
2017-11-09,67.13836669921875
2017-11-10,67.75386810302734
2017-11-13,67.63799285888672
2017-11-14,68.41280364990234
2017-11-15,68.31864929199219
2017-11-16,69.173095703125
2017-11-17,69.49895477294922
2017-11-20,69.73065185546875
2017-11-21,70.76610565185547
2017-11-22,70.75888061523438
2017-11-24,70.87471771240234
2017-11-27,70.93988800048828
2017-11-28,72.22880554199219
2017-11-29,73.32943725585938
2017-11-30,74.5241928100586
2017-12-01,74.43006134033203
2017-12-04,74.45176696777344
2017-12-05,73.59734344482422
2017-12-06,73.70594024658203
2017-12-07,74.39385223388672
2017-12-08,74.40109252929688
2017-12-11,73.74939727783203
2017-12-12,74.32141876220703
2017-12-13,74.19764709472656
2017-12-14,73.97191619873047
2017-12-15,74.68549346923828
2017-12-18,75.31900787353516
2017-12-19,75.10055541992188
2017-12-20,75.55198669433594
2017-12-21,76.16362762451172
2017-12-22,76.629638671875
2017-12-26,76.71701049804688
2017-12-27,76.46943664550781
2017-12-28,76.70246124267578
2017-12-29,76.40392303466797
2018-01-02,75.05683898925781
2018-01-03,76.08353424072266
2018-01-04,76.68061065673828
2018-01-05,78.07864379882812
2018-01-08,80.00820922851562
2018-01-09,81.3698501586914
2018-01-10,81.74846649169922
2018-01-11,82.32371520996094
2018-01-12,83.99115753173828
2018-01-16,83.35040283203125
2018-01-17,84.74112701416016
2018-01-18,84.3115463256836
2018-01-19,85.44743347167969
2018-01-22,85.48385620117188
2018-01-23,85.97898864746094
2018-01-24,85.70957946777344
2018-01-25,85.44743347167969
2018-01-26,87.36973571777344
2018-01-29,85.59307098388672
2018-01-30,81.9232406616211
2018-01-31,81.282470703125
2018-02-01,81.66837310791016
2018-02-02,80.01551055908203
2018-02-05,76.63693237304688
2018-02-06,77.88932037353516
2018-02-07,77.5616683959961
2018-02-08,74.26319885253906
2018-02-09,75.29712677001953
2018-02-12,76.40392303466797
2018-02-13,76.98641967773438
2018-02-14,78.872314453125
2018-02-15,79.77521514892578
2018-02-16,80.45237731933594
2018-02-20,80.03007507324219
2018-02-21,80.05919647216797
2018-02-22,80.40142059326172
2018-02-23,81.77032470703125
2018-02-26,83.11740112304688
2018-02-27,81.83586120605469
2018-02-28,81.47907257080078
2018-03-01,80.15383911132812
2018-03-02,80.33586883544922
2018-03-05,81.44268035888672
2018-03-06,82.54216766357422
2018-03-07,82.34553527832031
2018-03-08,83.13195037841797
2018-03-09,85.62948608398438
2018-03-12,85.25812530517578
2018-03-13,85.17074584960938
2018-03-14,84.60671997070312
2018-03-15,84.54076385498047
2018-03-16,84.6360092163086
2018-03-19,83.03910064697266
2018-03-20,82.04285430908203
2018-03-21,82.46771240234375
2018-03-22,78.84906005859375
2018-03-23,76.65879821777344
2018-03-26,79.36182403564453
2018-03-27,77.72096252441406
2018-03-28,77.49388122558594
2018-03-29,79.09078216552734
2018-04-02,76.67345428466797
2018-04-03,77.97003173828125
2018-04-04,78.79777526855469
2018-04-05,78.76847839355469
2018-04-06,76.46102142333984
2018-04-09,76.8638916015625
2018-04-10,78.18976593017578
2018-04-11,77.7942123413086
2018-04-12,79.14939880371094
2018-04-13,78.46082305908203
2018-04-16,79.07613372802734
2018-04-17,80.01375579833984
2018-04-18,79.75739288330078
2018-04-19,79.72074890136719
2018-04-20,79.43507385253906
2018-04-23,79.56692504882812
2018-04-24,78.65126037597656
2018-04-25,81.31034088134766
2018-04-26,82.26262664794922
2018-04-27,83.52255249023438
2018-04-30,83.37604522705078
2018-05-01,81.49347686767578
2018-05-02,81.017333984375
2018-05-03,80.16759490966797
2018-05-04,82.0208969116211
2018-05-07,83.11969757080078
2018-05-08,83.6324234008789
2018-05-09,85.45642852783203
2018-05-10,86.13770294189453
2018-05-11,86.59918212890625
2018-05-14,86.44535827636719
2018-05-15,85.80803680419922
2018-05-16,88.45245361328125
2018-05-17,88.36455535888672
2018-05-18,88.33527374267578
2018-05-21,89.32418060302734
2018-05-22,89.85157012939453
2018-05-23,89.03849029541016
2018-05-24,88.9139404296875
2018-05-25,88.9139404296875
2018-05-29,86.97277069091797
2018-05-30,89.58055877685547
2018-05-31,88.9432601928711
2018-06-01,90.02740478515625
2018-06-04,90.23983764648438
2018-06-05,89.74903106689453
2018-06-06,92.4374008178711
2018-06-07,91.72686004638672
2018-06-08,92.28360748291016
2018-06-11,92.1956558227539
2018-06-12,92.4740219116211
2018-06-13,91.80009460449219
2018-06-14,91.09293365478516
2018-06-15,91.8516616821289
2018-06-18,91.1297836303711
2018-06-19,90.5551528930664
2018-06-20,91.66751098632812
2018-06-21,91.10028839111328
2018-06-22,90.60675048828125
2018-06-25,88.20528411865234
2018-06-26,87.40235137939453
2018-06-27,85.1556167602539
2018-06-28,85.21452331542969
2018-06-29,85.51657104492188
2018-07-02,85.83332061767578
2018-07-03,85.25138854980469
2018-07-05,85.07457733154297
2018-07-06,85.08196258544922
2018-07-09,86.81303405761719
2018-07-10,87.46864318847656
2018-07-11,87.19610595703125
2018-07-12,88.32315826416016
2018-07-13,87.8296127319336
2018-07-16,88.67675018310547
2018-07-17,88.6988296508789
2018-07-18,89.98060607910156
2018-07-19,88.94930267333984
2018-07-20,88.29369354248047
2018-07-23,89.36180877685547
2018-07-24,89.3544692993164
2018-07-25,91.94007873535156
2018-07-26,89.575439453125
2018-07-27,87.66754913330078
2018-07-30,86.46680450439453
2018-07-31,87.7191162109375
2018-08-01,86.38580322265625
2018-08-02,86.51101684570312
2018-08-03,86.48155212402344
2018-08-06,87.32869720458984
2018-08-07,87.92537689208984
2018-08-08,88.17583465576172
2018-08-09,87.57914733886719
2018-08-10,86.29003143310547
2018-08-13,85.87750244140625
2018-08-14,86.6067886352539
2018-08-15,85.07457733154297
2018-08-16,85.68598937988281
2018-08-17,85.16295623779297
2018-08-20,85.22926330566406
2018-08-21,85.60497283935547
2018-08-22,85.22193908691406
2018-08-23,84.7578125
2018-08-24,85.01564025878906
2018-08-27,85.66389465332031
2018-08-28,85.81121063232422
2018-08-29,85.64915466308594
2018-08-30,85.01564025878906
2018-08-31,85.36921691894531
2018-09-04,84.83151245117188
2018-09-05,84.34532165527344
2018-09-06,83.4318618774414
2018-09-07,79.35826110839844
2018-09-10,80.64738464355469
2018-09-11,81.22930908203125
2018-09-12,81.12619018554688
2018-09-13,80.93344116210938
2018-09-14,81.82308197021484
2018-09-17,80.77774810791016
2018-09-18,81.02239990234375
2018-09-19,82.21595764160156
2018-09-20,82.69044494628906
2018-09-21,82.8609390258789
2018-09-24,82.26789855957031
2018-09-25,81.77117156982422
2018-09-26,81.35601043701172
2018-09-27,81.6229019165039
2018-09-28,80.94084930419922
2018-10-01,81.4449691772461
2018-10-02,82.4532241821289
2018-10-03,82.86833953857422
2018-10-04,82.14185333251953
2018-10-05,81.04462432861328
2018-10-08,80.97792053222656
2018-10-09,80.05865478515625
2018-10-10,75.2843246459961
2018-10-11,73.0306167602539
2018-10-12,74.2909164428711
2018-10-15,74.63195037841797
2018-10-16,75.5882797241211
2018-10-17,76.10723876953125
2018-10-18,74.02403259277344
2018-10-19,74.1797103881836
2018-10-22,73.6904296875
2018-10-23,72.51908874511719
2018-10-24,69.59072875976562
2018-10-25,70.81398010253906
2018-10-26,69.59072875976562
2018-10-29,69.51661682128906
2018-10-30,71.3329086303711
2018-10-31,71.90377044677734
2018-11-01,72.6673583984375
2018-11-02,71.85926818847656
2018-11-05,72.22257232666016
2018-11-06,73.4902572631836
2018-11-07,75.24726104736328
2018-11-08,74.05368041992188
2018-11-09,73.00837707519531
2018-11-12,70.85843658447266
2018-11-13,71.0660400390625
2018-11-14,70.08744049072266
2018-11-15,71.21428680419922
2018-11-16,71.07344055175781
2018-11-19,70.39881134033203
2018-11-20,68.20442199707031
2018-11-21,70.06521606445312
2018-11-23,70.16900634765625
2018-11-26,71.14018249511719
2018-11-27,70.33209228515625
2018-11-28,72.90457916259766
2018-11-29,72.55616760253906
2018-11-30,73.66075897216797
2018-12-03,73.82386779785156
2018-12-04,70.62864685058594
2018-12-06,70.32467651367188
2018-12-07,69.15335083007812
2018-12-10,68.53803253173828
2018-12-11,68.22667694091797
2018-12-12,69.70193481445312
2018-12-13,69.6571273803711
2018-12-14,68.69361114501953
2018-12-17,67.99152374267578
2018-12-18,67.81973266601562
2018-12-19,66.03461456298828
2018-12-20,65.20555114746094
2018-12-21,64.8171157836914
2018-12-24,63.450294494628906
2018-12-26,66.96076202392578
2018-12-27,68.20066833496094
2018-12-28,68.2230453491211
2018-12-31,68.95503234863281
2019-01-02,68.59652709960938
2019-01-03,66.33338165283203
2019-01-04,68.70108032226562
2019-01-07,68.60399627685547
2019-01-08,68.95503234863281
2019-01-09,69.2015151977539
2019-01-10,68.93263244628906
2019-01-11,67.40892028808594
2019-01-14,68.11102294921875
2019-01-15,69.27620697021484
2019-01-16,71.15843200683594
2019-01-17,70.7625503540039
2019-01-18,72.15930938720703
2019-01-22,70.56090545654297
2019-01-23,69.92601013183594
2019-01-24,70.10527038574219
2019-01-25,70.62064361572266
2019-01-28,70.54595947265625
2019-01-29,69.27620697021484
2019-01-30,66.6545181274414
2019-01-31,69.8065185546875
2019-02-01,70.32189178466797
2019-02-04,71.08375549316406
2019-02-05,70.65798950195312
2019-02-06,70.37418365478516
2019-02-07,70.01565551757812
2019-02-08,68.99983978271484
2019-02-11,69.21643829345703
2019-02-12,72.51780700683594
2019-02-13,73.29458618164062
2019-02-14,72.70452117919922
2019-02-15,72.88384246826172
2019-02-19,72.74933624267578
2019-02-20,73.33196258544922
2019-02-21,72.5252685546875
2019-02-22,73.2348403930664
2019-02-25,73.2796630859375
2019-02-26,73.57843780517578
2019-02-27,74.87057495117188
2019-02-28,75.01250457763672
2019-03-01,75.19176483154297
2019-03-04,74.3477554321289
2019-03-05,73.8025131225586
2019-03-06,73.24232482910156
2019-03-07,71.90534973144531
2019-03-08,72.33108520507812
2019-03-11,74.01162719726562
2019-03-12,75.01250457763672
2019-03-13,75.69966125488281
2019-03-14,75.76737976074219
2019-03-15,77.09188842773438
