Date,CBOE
2017-05-15,85.0
2017-05-16,83.93000030517578
2017-05-17,84.1500015258789
2017-05-18,84.41000366210938
2017-05-19,85.04000091552734
2017-05-22,85.05000305175781
2017-05-23,85.7300033569336
2017-05-24,86.02999877929688
2017-05-25,86.27999877929688
2017-05-26,86.62999725341797
2017-05-30,86.6500015258789
2017-05-31,86.37000274658203
2017-06-01,86.81999969482422
2017-06-02,86.75
2017-06-05,86.9000015258789
2017-06-06,86.7699966430664
2017-06-07,88.87999725341797
2017-06-08,88.9800033569336
2017-06-09,89.75
2017-06-12,89.76000213623047
2017-06-13,89.93000030517578
2017-06-14,90.0
2017-06-15,89.54000091552734
2017-06-16,88.56999969482422
2017-06-19,89.62000274658203
2017-06-20,88.95999908447266
2017-06-21,88.81999969482422
2017-06-22,88.56999969482422
2017-06-23,88.7699966430664
2017-06-26,89.62000274658203
2017-06-27,90.01000213623047
2017-06-28,90.55000305175781
2017-06-29,91.0
2017-06-30,91.4000015258789
2017-07-03,91.91000366210938
2017-07-05,93.02999877929688
2017-07-06,92.18000030517578
2017-07-07,92.9800033569336
2017-07-10,92.69000244140625
2017-07-11,92.79000091552734
2017-07-12,91.94000244140625
2017-07-13,92.54000091552734
2017-07-14,91.9800033569336
2017-07-17,92.0199966430664
2017-07-18,93.12000274658203
2017-07-19,92.91000366210938
2017-07-20,93.1500015258789
2017-07-21,93.94000244140625
2017-07-24,93.8499984741211
2017-07-25,93.4000015258789
2017-07-26,94.04000091552734
2017-07-27,93.29000091552734
2017-07-28,93.48999786376953
2017-07-31,94.52999877929688
2017-08-01,95.20999908447266
2017-08-02,94.79000091552734
2017-08-03,94.98999786376953
2017-08-04,93.5
2017-08-07,94.63999938964844
2017-08-08,95.45999908447266
2017-08-09,96.80000305175781
2017-08-10,96.66999816894531
2017-08-11,96.2300033569336
2017-08-14,97.06999969482422
2017-08-15,97.54000091552734
2017-08-16,97.83000183105469
2017-08-17,97.19000244140625
2017-08-18,96.30000305175781
2017-08-21,97.08999633789062
2017-08-22,99.11000061035156
2017-08-23,98.4000015258789
2017-08-24,98.45999908447266
2017-08-25,99.7699966430664
2017-08-28,100.1500015258789
2017-08-29,100.33999633789062
2017-08-30,100.2699966430664
2017-08-31,100.88999938964844
2017-09-01,100.94000244140625
2017-09-05,102.19999694824219
2017-09-06,103.7300033569336
2017-09-07,103.68000030517578
2017-09-08,104.73999786376953
2017-09-11,104.37999725341797
2017-09-12,104.7300033569336
2017-09-13,105.37000274658203
2017-09-14,105.8499984741211
2017-09-15,104.66999816894531
2017-09-18,105.48999786376953
2017-09-19,105.43000030517578
2017-09-20,106.4000015258789
2017-09-21,106.26000213623047
2017-09-22,106.5999984741211
2017-09-25,106.30999755859375
2017-09-26,104.70999908447266
2017-09-27,106.69999694824219
2017-09-28,107.31999969482422
2017-09-29,107.62999725341797
2017-10-02,108.18000030517578
2017-10-03,109.06999969482422
2017-10-04,109.33999633789062
2017-10-05,108.43000030517578
2017-10-06,108.16999816894531
2017-10-09,109.22000122070312
2017-10-10,108.43000030517578
2017-10-11,109.0999984741211
2017-10-12,110.0199966430664
2017-10-13,110.5
2017-10-16,109.69999694824219
2017-10-17,109.52999877929688
2017-10-18,109.58999633789062
2017-10-19,108.93000030517578
2017-10-20,109.98999786376953
2017-10-23,110.69000244140625
2017-10-24,110.25
2017-10-25,109.7300033569336
2017-10-26,111.48999786376953
2017-10-27,111.94999694824219
2017-10-30,111.86000061035156
2017-10-31,113.05999755859375
2017-11-01,112.62999725341797
2017-11-02,115.56999969482422
2017-11-03,115.0199966430664
2017-11-06,114.44000244140625
2017-11-07,113.41999816894531
2017-11-08,113.41999816894531
2017-11-09,114.12999725341797
2017-11-10,114.44999694824219
2017-11-13,115.73999786376953
2017-11-14,116.5999984741211
2017-11-15,115.51000213623047
2017-11-16,116.0199966430664
2017-11-17,116.4800033569336
2017-11-20,119.2300033569336
2017-11-21,119.62999725341797
2017-11-22,119.3499984741211
2017-11-24,120.12999725341797
2017-11-27,120.5
2017-11-28,122.72000122070312
2017-11-29,120.93000030517578
2017-11-30,123.43000030517578
2017-12-01,124.25
2017-12-04,123.11000061035156
2017-12-05,123.7699966430664
2017-12-06,123.41000366210938
2017-12-07,124.19000244140625
2017-12-08,125.2699966430664
2017-12-11,126.3499984741211
2017-12-12,127.62000274658203
2017-12-13,126.27999877929688
2017-12-14,126.05999755859375
2017-12-15,126.37000274658203
2017-12-18,125.79000091552734
2017-12-19,124.6500015258789
2017-12-20,124.2300033569336
2017-12-21,124.62999725341797
2017-12-22,124.47000122070312
2017-12-26,124.04000091552734
2017-12-27,124.76000213623047
2017-12-28,124.8499984741211
2017-12-29,124.58999633789062
2018-01-02,122.75
2018-01-03,123.55999755859375
2018-01-04,124.04000091552734
2018-01-05,127.5999984741211
2018-01-08,129.52999877929688
2018-01-09,130.7899932861328
2018-01-10,132.3300018310547
2018-01-11,132.19000244140625
2018-01-12,131.50999450683594
2018-01-16,130.7899932861328
2018-01-17,131.52000427246094
2018-01-18,132.91000366210938
2018-01-19,133.8800048828125
2018-01-22,134.55999755859375
2018-01-23,134.80999755859375
2018-01-24,135.57000732421875
2018-01-25,137.16000366210938
2018-01-26,137.02000427246094
2018-01-29,135.11000061035156
2018-01-30,133.2899932861328
2018-01-31,134.38999938964844
2018-02-01,136.55999755859375
2018-02-02,134.64999389648438
2018-02-05,130.52999877929688
2018-02-06,116.94000244140625
2018-02-07,114.56999969482422
2018-02-08,111.1500015258789
2018-02-09,107.11000061035156
2018-02-12,110.68000030517578
2018-02-13,112.22000122070312
2018-02-14,115.0
2018-02-15,117.44999694824219
2018-02-16,111.44999694824219
2018-02-20,110.77999877929688
2018-02-21,111.30000305175781
2018-02-22,109.95999908447266
2018-02-23,108.75
2018-02-26,111.33000183105469
2018-02-27,110.19000244140625
2018-02-28,112.01000213623047
2018-03-01,111.36000061035156
2018-03-02,115.0
2018-03-05,115.3499984741211
2018-03-06,118.16999816894531
2018-03-07,118.79000091552734
2018-03-08,119.88999938964844
2018-03-09,124.54000091552734
2018-03-12,123.81999969482422
2018-03-13,119.91999816894531
2018-03-14,119.29000091552734
2018-03-15,118.61000061035156
2018-03-16,119.22000122070312
2018-03-19,118.52999877929688
2018-03-20,119.9000015258789
2018-03-21,117.33000183105469
2018-03-22,112.62000274658203
2018-03-23,111.70999908447266
2018-03-26,114.58999633789062
2018-03-27,112.05999755859375
2018-03-28,111.91000366210938
2018-03-29,114.0999984741211
2018-04-02,112.4800033569336
2018-04-03,110.98999786376953
2018-04-04,111.20999908447266
2018-04-05,111.5999984741211
2018-04-06,109.33999633789062
2018-04-09,110.02999877929688
2018-04-10,110.27999877929688
2018-04-11,108.44999694824219
2018-04-12,109.66999816894531
2018-04-13,108.3499984741211
2018-04-16,108.80999755859375
2018-04-17,110.08999633789062
2018-04-18,109.33000183105469
2018-04-19,109.87999725341797
2018-04-20,110.16000366210938
2018-04-23,107.94000244140625
2018-04-24,105.55000305175781
2018-04-25,106.2699966430664
2018-04-26,106.87000274658203
2018-04-27,106.19000244140625
2018-04-30,106.77999877929688
2018-05-01,107.29000091552734
2018-05-02,106.79000091552734
2018-05-03,105.44999694824219
2018-05-04,102.48999786376953
2018-05-07,103.16000366210938
2018-05-08,102.37000274658203
2018-05-09,103.91000366210938
2018-05-10,105.41000366210938
2018-05-11,106.81999969482422
2018-05-14,108.11000061035156
2018-05-15,108.11000061035156
2018-05-16,108.44999694824219
2018-05-17,108.37999725341797
2018-05-18,106.55999755859375
2018-05-21,106.48999786376953
2018-05-22,104.44000244140625
2018-05-23,103.83999633789062
2018-05-24,102.77999877929688
2018-05-25,103.08999633789062
2018-05-29,101.98999786376953
2018-05-30,99.0199966430664
2018-05-31,97.55999755859375
2018-06-01,98.41999816894531
2018-06-04,98.06999969482422
2018-06-05,99.30000305175781
2018-06-06,100.31999969482422
2018-06-07,102.91000366210938
2018-06-08,103.94999694824219
2018-06-11,104.91999816894531
2018-06-12,105.5999984741211
2018-06-13,104.5
2018-06-14,103.80999755859375
2018-06-15,102.81999969482422
2018-06-18,103.54000091552734
2018-06-19,105.19999694824219
2018-06-20,104.22000122070312
2018-06-21,103.94999694824219
2018-06-22,104.9800033569336
2018-06-25,104.1500015258789
2018-06-26,105.7699966430664
2018-06-27,103.94999694824219
2018-06-28,103.80999755859375
2018-06-29,104.06999969482422
2018-07-02,103.75
2018-07-03,102.41999816894531
2018-07-05,102.94000244140625
2018-07-06,100.79000091552734
2018-07-09,103.20999908447266
2018-07-10,102.9000015258789
2018-07-11,102.1500015258789
2018-07-12,103.12999725341797
2018-07-13,102.9000015258789
2018-07-16,103.7300033569336
2018-07-17,104.87999725341797
2018-07-18,106.0199966430664
2018-07-19,104.76000213623047
2018-07-20,104.62000274658203
2018-07-23,104.29000091552734
2018-07-24,104.12999725341797
2018-07-25,105.33000183105469
2018-07-26,103.91999816894531
2018-07-27,102.16999816894531
2018-07-30,96.68000030517578
2018-07-31,97.12999725341797
2018-08-01,96.36000061035156
2018-08-02,95.80000305175781
2018-08-03,94.62999725341797
2018-08-06,92.95999908447266
2018-08-07,93.62000274658203
2018-08-08,92.69999694824219
2018-08-09,92.0999984741211
2018-08-10,92.48999786376953
2018-08-13,92.77999877929688
2018-08-14,93.45999908447266
2018-08-15,94.6500015258789
2018-08-16,95.11000061035156
2018-08-17,95.7699966430664
2018-08-20,98.77999877929688
2018-08-21,97.83999633789062
2018-08-22,99.12000274658203
2018-08-23,100.08000183105469
2018-08-24,102.61000061035156
2018-08-27,101.13999938964844
2018-08-28,100.2300033569336
2018-08-29,100.7699966430664
2018-08-30,100.63999938964844
2018-08-31,100.80000305175781
2018-09-04,104.01000213623047
2018-09-05,103.30999755859375
2018-09-06,102.9000015258789
2018-09-07,104.33000183105469
2018-09-10,103.41000366210938
2018-09-11,104.04000091552734
2018-09-12,103.5
2018-09-13,104.06999969482422
2018-09-14,104.19999694824219
2018-09-17,104.77999877929688
2018-09-18,106.19000244140625
2018-09-19,106.94000244140625
2018-09-20,107.18000030517578
2018-09-21,107.1500015258789
2018-09-24,105.29000091552734
2018-09-25,101.98999786376953
2018-09-26,98.87000274658203
2018-09-27,97.76000213623047
2018-09-28,95.95999908447266
2018-10-01,97.02999877929688
2018-10-02,96.62000274658203
2018-10-03,95.63999938964844
2018-10-04,95.43000030517578
2018-10-05,97.20999908447266
2018-10-08,99.91999816894531
2018-10-09,101.4000015258789
2018-10-10,101.95999908447266
2018-10-11,100.80000305175781
2018-10-12,100.11000061035156
2018-10-15,99.26000213623047
2018-10-16,102.79000091552734
2018-10-17,102.63999938964844
2018-10-18,103.30000305175781
2018-10-19,104.91000366210938
2018-10-22,104.43000030517578
2018-10-23,106.77999877929688
2018-10-24,105.80000305175781
2018-10-25,106.69999694824219
2018-10-26,106.93000030517578
2018-10-29,108.91000366210938
2018-10-30,111.94999694824219
2018-10-31,112.8499984741211
2018-11-01,110.5
2018-11-02,112.25
2018-11-05,112.13999938964844
2018-11-06,112.44000244140625
2018-11-07,111.2300033569336
2018-11-08,109.80000305175781
2018-11-09,108.9000015258789
2018-11-12,107.5999984741211
2018-11-13,109.48999786376953
2018-11-14,109.5999984741211
2018-11-15,109.70999908447266
2018-11-16,110.11000061035156
2018-11-19,110.91999816894531
2018-11-20,110.0
2018-11-21,107.97000122070312
2018-11-23,107.38999938964844
2018-11-26,107.2699966430664
2018-11-27,107.93000030517578
2018-11-28,106.23999786376953
2018-11-29,106.83000183105469
2018-11-30,107.62000274658203
2018-12-03,105.12999725341797
2018-12-04,103.9000015258789
2018-12-06,103.62000274658203
2018-12-07,104.33999633789062
2018-12-10,105.45999908447266
2018-12-11,103.37999725341797
2018-12-12,104.48999786376953
2018-12-13,102.86000061035156
2018-12-14,100.88999938964844
2018-12-17,100.2699966430664
2018-12-18,99.1500015258789
2018-12-19,98.08000183105469
2018-12-20,96.75
2018-12-21,96.08000183105469
2018-12-24,91.2300033569336
2018-12-26,94.12000274658203
2018-12-27,95.62000274658203
2018-12-28,96.20999908447266
2018-12-31,97.83000183105469
2019-01-02,95.88999938964844
2019-01-03,95.58999633789062
2019-01-04,98.36000061035156
2019-01-07,96.55000305175781
2019-01-08,93.5199966430664
2019-01-09,92.80000305175781
2019-01-10,91.55000305175781
2019-01-11,91.38999938964844
2019-01-14,92.19999694824219
2019-01-15,92.72000122070312
2019-01-16,92.97000122070312
2019-01-17,93.52999877929688
2019-01-18,95.08999633789062
2019-01-22,97.26000213623047
2019-01-23,98.20999908447266
2019-01-24,96.08999633789062
2019-01-25,96.02999877929688
2019-01-28,96.7300033569336
2019-01-29,95.54000091552734
2019-01-30,93.5199966430664
2019-01-31,93.2699966430664
2019-02-01,94.05000305175781
2019-02-04,93.70999908447266
2019-02-05,95.0999984741211
2019-02-06,95.04000091552734
2019-02-07,95.0
2019-02-08,94.6500015258789
2019-02-11,94.12000274658203
2019-02-12,94.0
2019-02-13,95.0
2019-02-14,92.63999938964844
2019-02-15,93.54000091552734
2019-02-19,94.16000366210938
2019-02-20,95.1500015258789
2019-02-21,94.83999633789062
2019-02-22,96.5999984741211
2019-02-25,95.4000015258789
2019-02-26,94.9000015258789
2019-02-27,94.1500015258789
2019-02-28,95.91000366210938
2019-03-01,96.19999694824219
2019-03-04,97.54000091552734
2019-03-05,96.91000366210938
2019-03-06,94.80000305175781
2019-03-07,92.7300033569336
2019-03-08,92.33000183105469
2019-03-11,94.5
2019-03-12,95.66000366210938
2019-03-13,95.83000183105469
2019-03-14,95.2699966430664
2019-03-15,97.05999755859375
2019-03-18,95.83000183105469
2019-03-19,95.51000213623047
2019-03-20,94.69000244140625
2019-03-21,94.70999908447266
2019-03-22,95.44000244140625
2019-03-25,95.25
2019-03-26,94.7699966430664
2019-03-27,94.27999877929688
2019-03-28,94.16000366210938
2019-03-29,95.44000244140625
2019-04-01,96.83000183105469
2019-04-02,96.5
2019-04-03,95.69999694824219
2019-04-04,95.75
2019-04-05,95.8499984741211
2019-04-08,95.58999633789062
2019-04-09,94.91000366210938
2019-04-10,96.13999938964844
2019-04-11,95.91000366210938
2019-04-12,96.1500015258789
2019-04-15,97.69000244140625
2019-04-16,98.93000030517578
2019-04-17,100.80000305175781
2019-04-18,101.26000213623047
2019-04-22,101.06999969482422
2019-04-23,101.12000274658203
2019-04-24,101.3499984741211
2019-04-25,101.73999786376953
2019-04-26,101.55000305175781
2019-04-29,101.0
2019-04-30,101.61000061035156
2019-05-01,101.04000091552734
2019-05-02,99.9000015258789
2019-05-03,100.9800033569336
2019-05-06,103.06999969482422
2019-05-07,101.77999877929688
2019-05-08,102.62999725341797
2019-05-09,103.5999984741211
2019-05-10,103.41999816894531
2019-05-13,103.13999938964844
2019-05-14,105.06999969482422
2019-05-15,103.87999725341797
2019-05-16,105.25
2019-05-17,105.79000091552734
2019-05-20,107.63999938964844
2019-05-21,107.33999633789062
2019-05-22,107.79000091552734
2019-05-23,106.20999908447266
2019-05-24,106.94999694824219
2019-05-28,105.5
2019-05-29,107.2699966430664
2019-05-30,106.5999984741211
2019-05-31,108.54000091552734
2019-06-03,109.13999938964844
2019-06-04,109.94000244140625
2019-06-05,110.91999816894531
2019-06-06,111.06999969482422
2019-06-07,111.30999755859375
2019-06-10,111.12999725341797
2019-06-11,108.02999877929688
2019-06-12,107.69999694824219
2019-06-13,107.26000213623047
2019-06-14,107.73999786376953
2019-06-17,106.69999694824219
2019-06-18,106.33999633789062
2019-06-19,106.23999786376953
2019-06-20,107.08000183105469
2019-06-21,106.44000244140625
2019-06-24,107.3499984741211
2019-06-25,107.5
2019-06-26,105.8499984741211
2019-06-27,106.05999755859375
2019-06-28,103.62999725341797
2019-07-01,106.69999694824219
2019-07-02,108.47000122070312
2019-07-03,110.0
2019-07-05,110.4000015258789
2019-07-08,110.62000274658203
2019-07-09,110.9800033569336
2019-07-10,111.69999694824219
2019-07-11,113.0
2019-07-12,114.05999755859375
2019-07-15,114.06999969482422
2019-07-16,114.08000183105469
2019-07-17,114.19999694824219
2019-07-18,114.52999877929688
2019-07-19,114.91000366210938
2019-07-22,114.5199966430664
2019-07-23,114.7699966430664
2019-07-24,111.6500015258789
2019-07-25,111.20999908447266
2019-07-26,111.1500015258789
2019-07-29,110.44999694824219
2019-07-30,110.55999755859375
2019-07-31,109.30999755859375
2019-08-01,115.06999969482422
2019-08-02,116.4800033569336
2019-08-05,114.7699966430664
2019-08-06,118.4800033569336
2019-08-07,118.01000213623047
2019-08-08,118.86000061035156
2019-08-09,119.01000213623047
2019-08-12,119.37999725341797
2019-08-13,120.72000122070312
2019-08-14,119.41000366210938
2019-08-15,121.87000274658203
2019-08-16,121.37000274658203
2019-08-19,120.33000183105469
2019-08-20,119.44999694824219
2019-08-21,119.16999816894531
2019-08-22,119.88999938964844
2019-08-23,119.8499984741211
2019-08-26,120.69999694824219
2019-08-27,120.05999755859375
2019-08-28,119.95999908447266
2019-08-29,118.94000244140625
2019-08-30,119.16000366210938
2019-09-03,119.08999633789062
2019-09-04,119.18000030517578
2019-09-05,119.20999908447266
2019-09-06,118.69999694824219
2019-09-09,118.69999694824219
2019-09-10,115.2300033569336
2019-09-11,114.98999786376953
2019-09-12,115.05999755859375
2019-09-13,111.05999755859375
2019-09-16,111.0
2019-09-17,113.4800033569336
2019-09-18,115.66000366210938
2019-09-19,116.44000244140625
2019-09-20,115.55999755859375
2019-09-23,115.91999816894531
2019-09-24,118.2300033569336
2019-09-25,117.93000030517578
2019-09-26,117.7699966430664
2019-09-27,115.44000244140625
2019-09-30,114.91000366210938
2019-10-01,115.58000183105469
2019-10-02,112.80000305175781
2019-10-03,116.16000366210938
2019-10-04,116.27999877929688
2019-10-07,118.25
2019-10-08,116.4800033569336
2019-10-09,117.1500015258789
2019-10-10,117.08000183105469
2019-10-11,115.5999984741211
2019-10-14,115.18000030517578
2019-10-15,115.05000305175781
2019-10-16,115.4800033569336
2019-10-17,116.44999694824219
2019-10-18,116.7699966430664
2019-10-21,115.2699966430664
2019-10-22,114.68000030517578
2019-10-23,114.02999877929688
2019-10-24,115.69999694824219
2019-10-25,114.0999984741211
2019-10-28,113.22000122070312
2019-10-29,113.83999633789062
2019-10-30,116.63999938964844
2019-10-31,115.1500015258789
2019-11-01,114.8499984741211
2019-11-04,113.5199966430664
2019-11-05,115.26000213623047
2019-11-06,114.44999694824219
2019-11-07,115.4000015258789
2019-11-08,114.87999725341797
2019-11-11,115.0999984741211
2019-11-12,115.87999725341797
2019-11-13,117.4000015258789
2019-11-14,117.5199966430664
2019-11-15,119.48999786376953
2019-11-18,120.47000122070312
2019-11-19,122.5
2019-11-20,123.31999969482422
2019-11-21,123.1500015258789
2019-11-22,123.7699966430664
2019-11-25,123.76000213623047
2019-11-26,119.5199966430664
2019-11-27,118.44000244140625
2019-11-29,118.9000015258789
2019-12-02,119.27999877929688
2019-12-03,120.06999969482422
2019-12-04,120.23999786376953
2019-12-05,119.87000274658203
2019-12-06,120.58999633789062
2019-12-09,119.66000366210938
2019-12-10,115.66000366210938
2019-12-11,115.69999694824219
2019-12-12,115.41999816894531
2019-12-13,115.5
2019-12-16,117.08999633789062
2019-12-17,116.70999908447266
2019-12-18,116.43000030517578
2019-12-19,117.55999755859375
2019-12-20,119.0199966430664
2019-12-23,118.30000305175781
2019-12-24,118.97000122070312
2019-12-26,119.05000305175781
2019-12-27,118.83999633789062
2019-12-30,119.25
2019-12-31,120.0
2020-01-02,119.5199966430664
2020-01-03,121.33000183105469
2020-01-06,120.19000244140625
2020-01-07,118.22000122070312
2020-01-08,117.01000213623047
2020-01-09,116.01000213623047
2020-01-10,115.8499984741211
2020-01-13,115.08999633789062
2020-01-14,115.48999786376953
2020-01-15,116.87000274658203
2020-01-16,117.52999877929688
2020-01-17,116.52999877929688
2020-01-21,117.38999938964844
2020-01-22,118.72000122070312
2020-01-23,119.62000274658203
2020-01-24,119.80999755859375
2020-01-27,119.7300033569336
2020-01-28,121.19999694824219
2020-01-29,121.5
2020-01-30,123.18000030517578
2020-01-31,123.22000122070312
2020-02-03,123.86000061035156
2020-02-04,122.47000122070312
2020-02-05,123.7699966430664
2020-02-06,127.93000030517578
2020-02-07,122.54000091552734
2020-02-10,123.69000244140625
2020-02-11,123.30999755859375
2020-02-12,123.52999877929688
2020-02-13,124.2699966430664
2020-02-14,125.62999725341797
2020-02-18,123.54000091552734
2020-02-19,120.44000244140625
2020-02-20,122.83000183105469
2020-02-21,122.61000061035156
2020-02-24,121.98999786376953
2020-02-25,122.0999984741211
2020-02-26,123.80999755859375
2020-02-27,121.2300033569336
2020-02-28,114.0
2020-03-02,118.18000030517578
2020-03-03,117.20999908447266
2020-03-04,118.58999633789062
2020-03-05,115.94999694824219
2020-03-06,116.7699966430664
2020-03-09,111.7699966430664
2020-03-10,110.9000015258789
2020-03-11,106.3499984741211
2020-03-12,93.47000122070312
2020-03-13,94.80000305175781
2020-03-16,82.69999694824219
2020-03-17,88.54000091552734
2020-03-18,75.8499984741211
2020-03-19,82.91000366210938
2020-03-20,79.69000244140625
2020-03-23,76.54000091552734
2020-03-24,78.1500015258789
2020-03-25,80.0
2020-03-26,90.81999969482422
2020-03-27,90.88999938964844
2020-03-30,93.02999877929688
2020-03-31,89.25
2020-04-01,88.18000030517578
2020-04-02,92.37000274658203
2020-04-03,89.62000274658203
2020-04-06,94.88999938964844
2020-04-07,93.5
2020-04-08,95.69999694824219
2020-04-09,93.41999816894531
2020-04-13,93.30999755859375
2020-04-14,100.51000213623047
2020-04-15,98.08999633789062
2020-04-16,97.94000244140625
2020-04-17,102.0
2020-04-20,102.95999908447266
2020-04-21,100.38999938964844
2020-04-22,100.19999694824219
2020-04-23,99.05000305175781
2020-04-24,96.5199966430664
2020-04-27,97.13999938964844
2020-04-28,98.5
2020-04-29,99.31999969482422
2020-04-30,99.37999725341797
2020-05-01,94.01000213623047
2020-05-04,94.44999694824219
2020-05-05,98.94000244140625
2020-05-06,97.4800033569336
2020-05-07,99.45999908447266
2020-05-08,100.18000030517578
2020-05-11,99.87999725341797
2020-05-12,97.9000015258789
2020-05-13,98.05999755859375
2020-05-14,99.33999633789062
2020-05-15,99.87999725341797
2020-05-18,102.76000213623047
2020-05-19,98.94000244140625
2020-05-20,100.48999786376953
2020-05-21,97.9800033569336
2020-05-22,99.30999755859375
2020-05-26,101.41999816894531
2020-05-27,102.66000366210938
2020-05-28,102.62999725341797
2020-05-29,106.45999908447266
2020-06-01,105.08000183105469
2020-06-02,102.68000030517578
2020-06-03,104.0
2020-06-04,101.02999877929688
2020-06-05,97.83999633789062
2020-06-08,103.43000030517578
2020-06-09,103.05000305175781
2020-06-10,101.37000274658203
2020-06-11,97.0
2020-06-12,99.9000015258789
2020-06-15,101.0999984741211
2020-06-16,101.44999694824219
2020-06-17,101.04000091552734
2020-06-18,100.25
2020-06-19,98.75
2020-06-22,100.05000305175781
2020-06-23,95.76000213623047
2020-06-24,93.76000213623047
2020-06-25,95.08999633789062
2020-06-26,91.51000213623047
2020-06-29,92.80999755859375
2020-06-30,93.27999877929688
2020-07-01,96.45999908447266
2020-07-02,95.08999633789062
2020-07-06,95.0
2020-07-07,93.70999908447266
2020-07-08,93.01000213623047
2020-07-09,90.19000244140625
2020-07-10,91.55000305175781
2020-07-13,91.48999786376953
2020-07-14,90.61000061035156
2020-07-15,94.04000091552734
2020-07-16,92.91000366210938
2020-07-17,92.66000366210938
2020-07-20,93.31999969482422
2020-07-21,93.12000274658203
2020-07-22,91.6500015258789
2020-07-23,91.20999908447266
2020-07-24,89.45999908447266
2020-07-27,87.33000183105469
2020-07-28,87.43000030517578
2020-07-29,89.13999938964844
2020-07-30,86.88999938964844
2020-07-31,87.69999694824219
2020-08-03,86.33000183105469
2020-08-04,85.58000183105469
2020-08-05,86.66999816894531
2020-08-06,85.0
2020-08-07,88.05999755859375
2020-08-10,85.54000091552734
2020-08-11,88.81999969482422
2020-08-12,86.81999969482422
2020-08-13,86.23999786376953
2020-08-14,88.26000213623047
2020-08-17,89.81999969482422
2020-08-18,90.18000030517578
2020-08-19,89.0199966430664
2020-08-20,89.62000274658203
2020-08-21,91.63999938964844
2020-08-24,92.69000244140625
2020-08-25,90.5999984741211
2020-08-26,91.2300033569336
2020-08-27,92.41000366210938
2020-08-28,91.75
2020-08-31,91.79000091552734
2020-09-01,90.06999969482422
2020-09-02,88.47000122070312
2020-09-03,89.80000305175781
2020-09-04,91.02999877929688
2020-09-08,89.66999816894531
2020-09-09,89.94999694824219
2020-09-10,87.08999633789062
2020-09-11,88.8499984741211
2020-09-14,89.94000244140625
2020-09-15,89.61000061035156
2020-09-16,90.55999755859375
2020-09-17,88.94000244140625
2020-09-18,90.8499984741211
2020-09-21,90.0
2020-09-22,89.83999633789062
2020-09-23,89.06999969482422
2020-09-24,89.30000305175781
2020-09-25,89.69999694824219
2020-09-28,89.0
2020-09-29,86.88999938964844
2020-09-30,87.73999786376953
2020-10-01,88.58999633789062
2020-10-02,87.48999786376953
2020-10-05,87.83000183105469
2020-10-06,86.83999633789062
2020-10-07,84.88999938964844
