Date,NEE
2016-03-23,22.795045852661133
2016-03-24,22.94805908203125
2016-03-28,22.773740768432617
2016-03-29,23.050710678100586
2016-03-30,22.95193099975586
2016-03-31,22.920942306518555
2016-04-01,22.992610931396484
2016-04-04,22.994544982910156
2016-04-05,22.535507202148438
2016-04-06,22.605239868164062
2016-04-07,22.504518508911133
2016-04-08,22.624603271484375
2016-04-11,22.51226234436035
2016-04-12,22.67108917236328
2016-04-13,22.560684204101562
2016-04-14,22.49677085876465
2016-04-15,22.744691848754883
2016-04-18,22.81053924560547
2016-04-19,22.874462127685547
2016-04-20,22.3728084564209
2016-04-21,21.869224548339844
2016-04-22,22.165563583374023
2016-04-25,22.171382904052734
2016-04-26,22.374746322631836
2016-04-27,22.64009666442871
2016-04-28,22.558748245239258
2016-04-29,22.773740768432617
2016-05-02,22.86671257019043
2016-05-03,22.936443328857422
2016-05-04,23.137874603271484
2016-05-05,23.019723892211914
2016-05-06,22.950000762939453
2016-05-09,23.0274715423584
2016-05-10,23.16499900817871
2016-05-11,23.182422637939453
2016-05-12,23.4652099609375
2016-05-13,23.38966941833496
2016-05-16,23.529123306274414
2016-05-17,23.19985008239746
2016-05-18,22.858964920043945
2016-05-19,22.934497833251953
2016-05-20,23.112699508666992
2016-05-23,22.853160858154297
2016-05-24,23.221162796020508
2016-05-25,23.068145751953125
2016-05-26,23.378374099731445
2016-05-27,23.382278442382812
2016-05-31,23.436912536621094
2016-06-01,23.44276237487793
2016-06-02,23.376419067382812
2016-06-03,23.76470375061035
2016-06-06,23.754940032958984
2016-06-07,23.63007164001465
2016-06-08,23.98322105407715
2016-06-09,24.190046310424805
2016-06-10,24.160778045654297
2016-06-13,24.113948822021484
2016-06-14,24.385154724121094
2016-06-15,24.1627197265625
2016-06-16,24.359792709350586
2016-06-17,24.408571243286133
2016-06-20,24.24077033996582
2016-06-21,24.24662971496582
2016-06-22,24.12370491027832
2016-06-23,24.156877517700195
2016-06-24,24.154926300048828
2016-06-27,24.95098114013672
2016-06-28,25.064149856567383
2016-06-29,24.925615310668945
2016-06-30,25.44266700744629
2016-07-01,25.31194305419922
2016-07-05,25.53435707092285
2016-07-06,25.53827667236328
2016-07-07,25.03879165649414
2016-07-08,25.350961685180664
2016-07-11,25.304140090942383
2016-07-12,24.84366798400879
2016-07-13,25.0075626373291
2016-07-14,24.826114654541016
2016-07-15,24.8924503326416
2016-07-18,25.023168563842773
2016-07-19,24.991954803466797
2016-07-20,24.82025146484375
2016-07-21,25.02513313293457
2016-07-22,25.327543258666992
2016-07-25,25.265119552612305
2016-07-26,25.058292388916016
2016-07-27,24.812456130981445
2016-07-28,24.861228942871094
2016-07-29,25.03097915649414
2016-08-01,25.07195281982422
2016-08-02,24.902206420898438
2016-08-03,24.991954803466797
2016-08-04,24.86709213256836
2016-08-05,24.58222198486328
2016-08-08,24.58222198486328
2016-08-09,24.597829818725586
2016-08-10,24.65635871887207
2016-08-11,24.783187866210938
2016-08-12,24.73830795288086
2016-08-15,24.451494216918945
2016-08-16,24.19199562072754
2016-08-17,24.545146942138672
2016-08-18,24.7714786529541
2016-08-19,24.404666900634766
2016-08-22,24.39686393737793
2016-08-23,24.24662971496582
2016-08-24,24.223209381103516
2016-08-25,24.293453216552734
2016-08-26,23.896554946899414
2016-08-29,24.038021087646484
2016-08-30,23.817960739135742
2016-08-31,23.762939453125
2016-09-01,23.774736404418945
2016-09-02,24.193248748779297
2016-09-06,24.617656707763672
2016-09-07,24.572458267211914
2016-09-08,24.635337829589844
2016-09-09,23.747222900390625
2016-09-12,24.224685668945312
2016-09-13,23.880836486816406
2016-09-14,23.990861892700195
2016-09-15,24.114652633666992
2016-09-16,24.230581283569336
2016-09-19,24.509586334228516
2016-09-20,24.574430465698242
2016-09-21,25.11868667602539
2016-09-22,25.156021118164062
2016-09-23,24.904525756835938
2016-09-26,24.802350997924805
2016-09-27,24.91238784790039
2016-09-28,24.851472854614258
2016-09-29,24.30524253845215
2016-09-30,24.034095764160156
2016-10-03,23.800277709960938
2016-10-04,23.36211395263672
2016-10-05,23.291379928588867
2016-10-06,23.19116973876953
2016-10-07,23.92013168334961
2016-10-10,24.124473571777344
2016-10-11,23.8042049407959
2016-10-12,24.163772583007812
2016-10-13,24.48797607421875
2016-10-14,24.370080947875977
2016-10-17,24.375978469848633
2016-10-18,24.58228302001953
2016-10-19,24.478153228759766
2016-10-20,24.389728546142578
2016-10-21,24.307212829589844
2016-10-24,24.43885040283203
2016-10-25,24.66284942626953
2016-10-26,24.79645538330078
2016-10-27,24.584253311157227
2016-10-28,24.704111099243164
2016-10-31,25.15013313293457
2016-11-01,24.735549926757812
2016-11-02,24.301311492919922
2016-11-03,24.332746505737305
2016-11-04,24.20306968688965
2016-11-07,24.49387550354004
2016-11-08,24.59407615661621
2016-11-09,23.085065841674805
2016-11-10,22.60761070251465
2016-11-11,22.3089542388916
2016-11-14,22.48579216003418
2016-11-15,22.601720809936523
2016-11-16,22.456310272216797
2016-11-17,22.552589416503906
2016-11-18,22.417016983032227
2016-11-21,22.468101501464844
2016-11-22,22.53740119934082
2016-11-23,22.45623016357422
2016-11-25,22.721527099609375
2016-11-28,23.026447296142578
2016-11-29,23.218490600585938
2016-11-30,22.616600036621094
2016-12-01,22.363170623779297
2016-12-02,22.65223503112793
2016-12-05,22.769052505493164
2016-12-06,22.719552993774414
2016-12-07,23.299671173095703
2016-12-08,23.139291763305664
2016-12-09,23.064062118530273
2016-12-12,23.25412940979004
2016-12-13,23.564979553222656
2016-12-14,22.97298240661621
2016-12-15,23.170978546142578
2016-12-16,23.541221618652344
2016-12-19,23.604572296142578
2016-12-20,23.62042236328125
2016-12-21,23.481815338134766
2016-12-22,23.541221618652344
2016-12-23,23.606557846069336
2016-12-27,23.610523223876953
2016-12-28,23.491724014282227
2016-12-29,23.794652938842773
2016-12-30,23.65209197998047
2017-01-03,23.50557518005371
2017-01-04,23.57487678527832
2017-01-05,23.561016082763672
2017-01-06,23.491724014282227
2017-01-09,23.432329177856445
2017-01-10,23.477863311767578
2017-01-11,23.642196655273438
2017-01-12,23.660015106201172
2017-01-13,23.5709171295166
2017-01-17,23.802570343017578
2017-01-18,23.764949798583984
2017-01-19,23.616456985473633
2017-01-20,23.612499237060547
2017-01-23,23.5174560546875
2017-01-24,23.52340316772461
2017-01-25,23.564979553222656
2017-01-26,23.511518478393555
2017-01-27,24.030263900756836
2017-01-30,24.24409294128418
2017-01-31,24.495542526245117
2017-02-01,24.27775001525879
2017-02-02,24.444063186645508
2017-02-03,24.592557907104492
2017-02-06,24.523263931274414
2017-02-07,24.61631965637207
2017-02-08,25.006357192993164
2017-02-09,24.679672241210938
2017-02-10,24.84202766418457
2017-02-13,24.946964263916016
2017-02-14,24.946964263916016
2017-02-15,24.80638885498047
2017-02-16,24.984580993652344
2017-02-17,25.117233276367188
2017-02-21,25.394420623779297
2017-02-22,25.43006134033203
2017-02-23,25.574596405029297
2017-02-24,26.127840042114258
2017-02-27,25.91037368774414
2017-02-28,26.13581657409668
2017-03-01,25.81859588623047
2017-03-02,26.12384605407715
2017-03-03,26.095916748046875
2017-03-06,26.063997268676758
2017-03-07,26.065988540649414
2017-03-08,25.8245849609375
2017-03-09,25.686925888061523
2017-03-10,25.94828224182129
2017-03-13,26.0280818939209
2017-03-14,26.050033569335938
2017-03-15,26.31536865234375
2017-03-16,25.916358947753906
2017-03-17,25.982196807861328
2017-03-20,25.914363861083984
2017-03-21,26.30540657043457
2017-03-22,26.417125701904297
2017-03-23,26.353275299072266
2017-03-24,26.494937896728516
2017-03-27,26.155771255493164
2017-03-28,26.187694549560547
2017-03-29,26.046035766601562
2017-03-30,25.563222885131836
2017-03-31,25.611095428466797
2017-04-03,25.68093490600586
2017-04-04,25.844532012939453
2017-04-05,26.063997268676758
2017-04-06,25.888429641723633
2017-04-07,25.722827911376953
2017-04-10,25.82258415222168
2017-04-11,25.80063819885254
2017-04-12,26.038061141967773
2017-04-13,26.089929580688477
2017-04-17,26.117856979370117
2017-04-18,26.323362350463867
2017-04-19,26.235572814941406
2017-04-20,26.109872817993164
2017-04-21,26.538829803466797
2017-04-24,26.484960556030273
2017-04-25,26.518878936767578
2017-04-26,26.500926971435547
2017-04-27,26.638580322265625
2017-04-28,26.646560668945312
2017-05-01,26.542821884155273
2017-05-02,26.738330841064453
2017-05-03,26.606660842895508
2017-05-04,26.80217933654785
2017-05-05,26.80019187927246
2017-05-08,26.923887252807617
2017-05-09,26.688461303710938
2017-05-10,26.768266677856445
2017-05-11,26.862037658691406
2017-05-12,27.04359245300293
2017-05-15,27.1593017578125
2017-05-16,27.113412857055664
2017-05-17,27.223154067993164
2017-05-18,27.320911407470703
2017-05-19,27.390731811523438
2017-05-22,27.602222442626953
2017-05-23,27.723918914794922
2017-05-24,27.961334228515625
2017-05-25,28.26934242248535
2017-05-26,28.271350860595703
2017-05-30,28.259300231933594
2017-05-31,28.418020248413086
2017-06-01,28.510446548461914
2017-06-02,28.673192977905273
2017-06-05,28.50040626525879
2017-06-06,28.514469146728516
2017-06-07,28.64707374572754
2017-06-08,28.420034408569336
2017-06-09,28.176929473876953
2017-06-12,28.012165069580078
2017-06-13,28.11864471435547
2017-06-14,28.35976219177246
2017-06-15,28.504417419433594
2017-06-16,28.699304580688477
2017-06-19,28.6088924407959
2017-06-20,28.522510528564453
2017-06-21,28.3416690826416
2017-06-22,28.448165893554688
2017-06-23,28.759586334228516
2017-06-26,28.97859764099121
2017-06-27,28.58478546142578
2017-06-28,28.33363151550293
2017-06-29,28.12267303466797
2017-06-30,28.154829025268555
2017-07-03,28.052350997924805
2017-07-05,27.891618728637695
2017-07-06,28.042299270629883
2017-07-07,28.225139617919922
2017-07-10,28.335651397705078
2017-07-11,28.27938461303711
2017-07-12,28.285423278808594
2017-07-13,28.24523162841797
2017-07-14,28.462228775024414
2017-07-17,28.323593139648438
2017-07-18,28.428077697753906
2017-07-19,28.490360260009766
2017-07-20,28.82789421081543
2017-07-21,29.006723403930664
2017-07-24,28.761581420898438
2017-07-25,28.753568649291992
2017-07-26,29.23174476623535
2017-07-27,29.0629825592041
2017-07-28,29.15741539001465
2017-07-31,29.352296829223633
2017-08-01,29.448749542236328
2017-08-02,29.482894897460938
2017-08-03,29.643630981445312
2017-08-04,29.48491096496582
2017-08-07,29.553218841552734
2017-08-08,29.6054630279541
2017-08-09,29.583354949951172
2017-08-10,29.679800033569336
2017-08-11,29.57129669189453
2017-08-14,29.748106002807617
2017-08-15,29.947019577026367
2017-08-16,30.133886337280273
2017-08-17,29.858613967895508
2017-08-18,30.123825073242188
2017-08-21,30.22830581665039
2017-08-22,30.30666732788086
2017-08-23,30.26277732849121
2017-08-24,30.196043014526367
2017-08-25,30.355806350708008
2017-08-28,30.5135555267334
2017-08-29,30.481191635131836
2017-08-30,30.460979461669922
2017-08-31,30.43872833251953
2017-09-01,30.36794662475586
2017-09-05,30.38815689086914
2017-09-06,29.981672286987305
2017-09-07,30.23244285583496
2017-09-08,29.98369789123535
2017-09-11,30.618717193603516
2017-09-12,30.159643173217773
2017-09-13,29.96751594543457
2017-09-14,30.244579315185547
2017-09-15,30.35378074645996
2017-09-18,29.991788864135742
2017-09-19,29.91493034362793
2017-09-20,29.676284790039062
2017-09-21,29.684375762939453
2017-09-22,29.59943962097168
2017-09-25,29.69247055053711
2017-09-26,29.87044334411621
2017-09-27,29.577190399169922
2017-09-28,29.72685432434082
2017-09-29,29.63786506652832
2017-10-02,29.676284790039062
2017-10-03,29.706636428833008
2017-10-04,30.04638671875
2017-10-05,29.882572174072266
2017-10-06,29.823932647705078
2017-10-09,29.910890579223633
2017-10-10,30.139415740966797
2017-10-11,30.30929946899414
2017-10-12,30.477148056030273
2017-10-13,30.446815490722656
2017-10-16,30.64297866821289
2017-10-17,30.87555694580078
2017-10-18,30.849275588989258
2017-10-19,31.11823844909668
2017-10-20,31.176889419555664
2017-10-23,31.221378326416016
2017-10-24,31.189029693603516
2017-10-25,31.116222381591797
2017-10-26,31.021169662475586
2017-10-27,31.516645431518555
2017-10-30,31.419578552246094
2017-10-31,31.360933303833008
2017-11-01,31.019153594970703
2017-11-02,30.30727195739746
2017-11-03,30.87151527404785
2017-11-06,30.711761474609375
2017-11-07,31.445863723754883
2017-11-08,31.330591201782227
2017-11-09,31.397329330444336
2017-11-10,31.379125595092773
2017-11-13,31.706745147705078
2017-11-14,32.03437805175781
2017-11-15,31.824058532714844
2017-11-16,31.80988883972168
2017-11-17,31.557098388671875
2017-11-20,31.53282356262207
2017-11-21,31.591482162475586
2017-11-22,31.58190155029297
2017-11-24,31.754905700683594
2017-11-27,31.952316284179688
2017-11-28,32.113094329833984
2017-11-29,32.10901641845703
2017-11-30,32.16396713256836
2017-12-01,32.04796600341797
2017-12-04,31.742694854736328
2017-12-05,31.675525665283203
2017-12-06,32.11105728149414
2017-12-07,32.192466735839844
2017-12-08,32.36545944213867
2017-12-11,32.41023254394531
2017-12-12,31.966564178466797
2017-12-13,31.844449996948242
2017-12-14,32.151756286621094
2017-12-15,32.24334716796875
2017-12-18,31.820035934448242
2017-12-19,31.362117767333984
2017-12-20,31.26849365234375
2017-12-21,31.439456939697266
2017-12-22,31.451656341552734
2017-12-26,31.341758728027344
2017-12-27,31.60429573059082
2017-12-28,31.820035934448242
2017-12-29,31.787466049194336
2018-01-02,31.563594818115234
2018-01-03,30.894025802612305
2018-01-04,30.73527717590332
2018-01-05,30.875703811645508
2018-01-08,31.130102157592773
2018-01-09,30.90215301513672
2018-01-10,30.64777183532715
2018-01-11,30.62944793701172
2018-01-12,30.592803955078125
2018-01-16,30.63758659362793
2018-01-17,30.910306930541992
2018-01-18,30.686431884765625
2018-01-19,30.560256958007812
2018-01-22,30.531747817993164
2018-01-23,31.081260681152344
2018-01-24,30.70068359375
2018-01-25,31.15655517578125
2018-01-26,32.09274673461914
2018-01-29,31.68366813659668
2018-01-30,31.565628051757812
2018-01-31,32.24130630493164
2018-02-01,31.818004608154297
2018-02-02,31.73250961303711
2018-02-05,31.400779724121094
2018-02-06,30.438140869140625
2018-02-07,30.138973236083984
2018-02-08,29.569120407104492
2018-02-09,30.141010284423828
2018-02-12,30.527698516845703
2018-02-13,30.745458602905273
2018-02-14,30.54396629333496
2018-02-15,31.42927360534668
2018-02-16,31.758974075317383
2018-02-20,31.303085327148438
2018-02-21,30.885887145996094
2018-02-22,30.99781608581543
2018-02-23,31.801706314086914
2018-02-26,31.699230194091797
2018-02-27,31.09046745300293
2018-02-28,31.18679428100586
2018-03-01,31.40816879272461
2018-03-02,31.330276489257812
2018-03-05,31.77506446838379
2018-03-06,31.4143123626709
2018-03-07,31.37127685546875
2018-03-08,31.62952995300293
2018-03-09,31.73202133178711
2018-03-12,31.64593505859375
2018-03-13,31.703330993652344
2018-03-14,32.38794708251953
2018-03-15,32.41458511352539
2018-03-16,33.00899887084961
2018-03-19,32.78147888183594
2018-03-20,32.88192367553711
2018-03-21,32.812225341796875
2018-03-22,33.1832389831543
2018-03-23,32.691307067871094
2018-03-26,33.088958740234375
2018-03-27,33.32672119140625
2018-03-28,33.26113510131836
2018-03-29,33.47840881347656
2018-04-02,33.28162384033203
2018-04-03,33.20578384399414
2018-04-04,33.273433685302734
2018-04-05,33.61573028564453
2018-04-06,33.35951232910156
2018-04-09,33.23243713378906
2018-04-10,33.164791107177734
2018-04-11,33.00899887084961
2018-04-12,32.60520935058594
2018-04-13,32.84092712402344
2018-04-16,33.230384826660156
2018-04-17,33.455848693847656
2018-04-18,33.38205337524414
2018-04-19,33.316471099853516
2018-04-20,32.95777130126953
2018-04-23,33.027462005615234
2018-04-24,33.240631103515625
2018-04-25,32.86348342895508
2018-04-26,33.45380401611328
2018-04-27,33.6075325012207
2018-04-30,33.5972900390625
2018-05-01,33.455848693847656
2018-05-02,33.50300598144531
2018-05-03,33.423065185546875
2018-05-04,33.6341667175293
2018-05-07,33.48250198364258
2018-05-08,32.77738952636719
2018-05-09,32.44533157348633
2018-05-10,32.842979431152344
2018-05-11,32.94751739501953
2018-05-14,32.83683395385742
2018-05-15,32.560115814208984
2018-05-16,32.21575164794922
2018-05-17,32.06203842163086
2018-05-18,32.068172454833984
2018-05-21,32.84092712402344
2018-05-22,32.67899703979492
2018-05-23,32.85322570800781
2018-05-24,33.04180145263672
2018-05-25,33.29188537597656
2018-05-29,33.56039047241211
2018-05-30,33.87605285644531
2018-05-31,33.986732482910156
2018-06-01,33.427154541015625
2018-06-04,33.262054443359375
2018-06-05,32.876129150390625
2018-06-06,32.22190475463867
2018-06-07,32.27351379394531
2018-06-08,32.360172271728516
2018-06-11,32.071250915527344
2018-06-12,32.4860725402832
2018-06-13,32.43033981323242
2018-06-14,32.77706527709961
2018-06-15,32.9256591796875
2018-06-18,33.105224609375
2018-06-19,33.639732360839844
2018-06-20,33.57781219482422
2018-06-21,33.71608352661133
2018-06-22,33.90801239013672
2018-06-25,34.34141540527344
2018-06-26,34.417781829833984
2018-06-27,34.688133239746094
2018-06-28,34.42603302001953
2018-06-29,34.471435546875
2018-07-02,34.88006591796875
2018-07-03,34.787193298339844
2018-07-05,34.78306198120117
2018-07-06,35.14835739135742
2018-07-09,34.118526458740234
2018-07-10,34.55604934692383
2018-07-11,34.75623321533203
2018-07-12,34.77275466918945
2018-07-13,34.985328674316406
2018-07-16,34.98118209838867
2018-07-17,35.127716064453125
2018-07-18,34.964683532714844
2018-07-19,35.13597869873047
2018-07-20,35.078189849853516
2018-07-23,34.84291076660156
2018-07-24,35.127716064453125
2018-07-25,34.62002944946289
2018-07-26,34.70464324951172
2018-07-27,34.46110534667969
2018-07-30,34.30632781982422
2018-07-31,34.57669448852539
2018-08-01,34.6509895324707
2018-08-02,34.970882415771484
2018-08-03,35.321720123291016
2018-08-06,35.29281997680664
2018-08-07,35.21440124511719
2018-08-08,35.10088348388672
2018-08-09,35.259803771972656
2018-08-10,35.27632141113281
2018-08-13,35.35267639160156
2018-08-14,35.48476028442383
2018-08-15,35.65605545043945
2018-08-16,36.072933197021484
2018-08-17,36.151363372802734
2018-08-20,35.9718017578125
2018-08-21,35.62715530395508
2018-08-22,35.43728256225586
2018-08-23,35.4207763671875
2018-08-24,35.6416015625
2018-08-27,35.385704040527344
2018-08-28,35.199954986572266
2018-08-29,35.42430114746094
2018-08-30,35.48662185668945
2018-08-31,35.33498001098633
2018-09-04,35.3204345703125
2018-09-05,35.65073013305664
2018-09-06,36.10774612426758
2018-09-07,35.75044250488281
2018-09-10,35.73589324951172
2018-09-11,35.76082229614258
2018-09-12,35.833518981933594
2018-09-13,36.26976013183594
2018-09-14,36.072418212890625
2018-09-17,36.11604309082031
2018-09-18,36.02879333496094
2018-09-19,35.141780853271484
2018-09-20,35.16256332397461
2018-09-21,35.472084045410156
2018-09-24,35.06700897216797
2018-09-25,34.65985107421875
2018-09-26,34.16129684448242
2018-09-27,34.398101806640625
2018-09-28,34.81565475463867
2018-10-01,34.688934326171875
2018-10-02,35.17709732055664
2018-10-03,34.9485969543457
2018-10-04,35.15840148925781
2018-10-05,35.80652618408203
2018-10-08,36.003875732421875
2018-10-09,36.08903503417969
2018-10-10,35.885459899902344
2018-10-11,35.12517166137695
2018-10-12,35.18125915527344
2018-10-15,35.23942184448242
2018-10-16,35.58218002319336
2018-10-17,35.48454284667969
2018-10-18,35.64034652709961
2018-10-19,36.032955169677734
2018-10-22,35.866764068603516
2018-10-23,35.44507598876953
2018-10-24,36.477500915527344
2018-10-25,35.97894287109375
2018-10-26,35.291351318359375
2018-10-29,35.891685485839844
2018-10-30,36.0516471862793
2018-10-31,35.833518981933594
2018-11-01,35.41183853149414
2018-11-02,34.929908752441406
2018-11-05,35.46170425415039
2018-11-06,35.617496490478516
2018-11-07,36.04957962036133
2018-11-08,36.13682556152344
2018-11-09,36.676902770996094
2018-11-12,37.07783889770508
2018-11-13,37.11315155029297
2018-11-14,36.73092269897461
2018-11-15,37.22117233276367
2018-11-16,37.4725227355957
2018-11-19,37.80904769897461
2018-11-20,37.13600158691406
2018-11-21,36.59797286987305
2018-11-23,36.83686828613281
2018-11-26,36.7745361328125
2018-11-27,36.976051330566406
2018-11-28,36.98643493652344
2018-11-29,37.0240592956543
2018-11-30,37.98352813720703
2018-12-03,38.146575927734375
2018-12-04,38.07968521118164
2018-12-06,38.18210983276367
2018-12-07,38.223907470703125
2018-12-10,38.171653747558594
2018-12-11,38.248985290527344
2018-12-12,37.89990997314453
2018-12-13,38.08595275878906
2018-12-14,37.885276794433594
2018-12-17,36.71677017211914
2018-12-18,36.78994369506836
2018-12-19,36.48057174682617
2018-12-20,36.56209945678711
2018-12-21,36.39487075805664
2018-12-24,35.1343994140625
2018-12-26,35.6068115234375
2018-12-27,35.98725509643555
2018-12-28,36.10431671142578
2018-12-31,36.33425521850586
2019-01-02,35.50020980834961
2019-01-03,35.41240310668945
2019-01-04,36.06459426879883
2019-01-07,36.0123291015625
2019-01-08,36.27572250366211
2019-01-09,36.11894607543945
2019-01-10,36.66242980957031
2019-01-11,36.72931671142578
2019-01-14,35.7928466796875
2019-01-15,36.52238845825195
2019-01-16,36.514015197753906
2019-01-17,36.6833381652832
2019-01-18,36.808753967285156
2019-01-22,37.07841491699219
2019-01-23,37.496482849121094
2019-01-24,37.684600830078125
2019-01-25,36.41368103027344
2019-01-28,36.05205535888672
2019-01-29,36.13357925415039
2019-01-30,36.286170959472656
2019-01-31,37.412872314453125
2019-02-01,37.1703987121582
2019-02-04,37.22891616821289
2019-02-05,37.24354934692383
2019-02-06,37.22891616821289
2019-02-07,37.90827178955078
2019-02-08,38.255271911621094
2019-02-11,38.255271911621094
2019-02-12,38.30961990356445
2019-02-13,38.221832275390625
2019-02-14,38.171653747558594
2019-02-15,38.4705696105957
2019-02-19,38.74858856201172
2019-02-20,38.80502700805664
2019-02-21,38.99733352661133
2019-02-22,39.32552719116211
2019-02-25,39.27326965332031
2019-02-26,39.346431732177734
2019-02-27,39.31066131591797
2019-02-28,39.50215148925781
2019-03-01,39.468482971191406
2019-03-04,39.61156463623047
2019-03-05,39.62840270996094
2019-03-06,39.470577239990234
2019-03-07,39.54633712768555
2019-03-08,39.70836639404297
2019-03-11,39.876712799072266
2019-03-12,40.16921615600586
2019-03-13,40.1860466003418
2019-03-14,40.188148498535156
2019-03-15,40.242862701416016
