Date,HRL
2016-06-09,26.828187942504883
2016-06-10,26.72056770324707
2016-06-13,26.47457504272461
2016-06-14,26.4054012298584
2016-06-15,26.274715423583984
2016-06-16,26.874309539794922
2016-06-17,26.812820434570312
2016-06-20,26.628328323364258
2016-06-21,26.843564987182617
2016-06-22,26.57451820373535
2016-06-23,26.589885711669922
2016-06-24,27.166423797607422
2016-06-27,27.527719497680664
2016-06-28,26.889686584472656
2016-06-29,27.151044845581055
2016-06-30,28.135013580322266
2016-07-01,27.889026641845703
2016-07-05,28.234939575195312
2016-07-06,28.158077239990234
2016-07-07,28.01200294494629
2016-07-08,28.1427001953125
2016-07-11,27.99663543701172
2016-07-12,27.881336212158203
2016-07-13,28.104267120361328
2016-07-14,28.33193588256836
2016-07-15,27.992355346679688
2016-07-18,28.19301986694336
2016-07-19,28.416824340820312
2016-07-20,28.432273864746094
2016-07-21,28.439990997314453
2016-07-22,28.4631404876709
2016-07-25,28.40911293029785
2016-07-26,28.208444595336914
2016-07-27,27.946046829223633
2016-07-28,28.254756927490234
2016-07-29,28.825868606567383
2016-08-01,28.980224609375
2016-08-02,28.486289978027344
2016-08-03,27.884307861328125
2016-08-04,28.007789611816406
2016-08-05,28.10040855407715
2016-08-08,28.154430389404297
2016-08-09,28.162141799926758
2016-08-10,28.37824058532715
2016-08-11,28.115833282470703
2016-08-12,28.602062225341797
2016-08-15,28.33193588256836
2016-08-16,27.930601119995117
2016-08-17,28.054092407226562
2016-08-18,28.586620330810547
2016-08-19,29.836898803710938
2016-08-22,30.49291229248047
2016-08-23,30.161046981811523
2016-08-24,29.836898803710938
2016-08-25,29.659404754638672
2016-08-26,29.265783309936523
2016-08-29,29.636232376098633
2016-08-30,29.234907150268555
2016-08-31,29.528188705444336
2016-09-01,29.489599227905273
2016-09-02,29.68254852294922
2016-09-06,29.829181671142578
2016-09-07,29.37384796142578
2016-09-08,28.9493465423584
2016-09-09,27.791698455810547
2016-09-12,28.162141799926758
2016-09-13,28.200735092163086
2016-09-14,28.038665771484375
2016-09-15,28.308786392211914
2016-09-16,28.06953239440918
2016-09-19,28.231609344482422
2016-09-20,28.08496856689453
2016-09-21,28.841304779052734
2016-09-22,29.134580612182617
2016-09-23,29.22718620300293
2016-09-26,28.810440063476562
2016-09-27,29.52047348022461
2016-09-28,29.613080978393555
2016-09-29,29.234907150268555
2016-09-30,29.273494720458984
2016-10-03,29.3584041595459
2016-10-04,28.632930755615234
2016-10-05,28.486289978027344
2016-10-06,28.84902572631836
2016-10-07,28.903045654296875
2016-10-10,29.180892944335938
2016-10-11,29.173158645629883
2016-10-12,29.412429809570312
2016-10-13,29.36611557006836
2016-10-14,29.265783309936523
2016-10-17,29.37384796142578
2016-10-18,29.53590965270996
2016-10-19,29.36611557006836
2016-10-20,29.246030807495117
2016-10-21,29.215042114257812
2016-10-24,29.43196678161621
2016-10-25,29.462940216064453
2016-10-26,29.486207962036133
2016-10-27,29.37773323059082
2016-10-28,29.610158920288086
2016-10-31,29.827072143554688
2016-11-01,29.53267478942871
2016-11-02,29.26927375793457
2016-11-03,28.223388671875
2016-11-04,28.223388671875
2016-11-07,28.734708786010742
2016-11-08,28.990373611450195
2016-11-09,28.572023391723633
2016-11-10,26.945091247558594
2016-11-11,26.945091247558594
2016-11-14,27.169757843017578
2016-11-15,27.650087356567383
2016-11-16,27.69658088684082
2016-11-17,27.843778610229492
2016-11-18,27.56487464904785
2016-11-21,27.06903839111328
2016-11-22,27.78179168701172
2016-11-23,27.293704986572266
2016-11-25,27.78179168701172
2016-11-28,27.36343765258789
2016-11-29,27.47964859008789
2016-11-30,26.5267276763916
2016-12-01,25.79073715209961
2016-12-02,26.193593978881836
2016-12-05,26.178104400634766
2016-12-06,25.806230545043945
2016-12-07,26.240081787109375
2016-12-08,26.410524368286133
2016-12-09,26.642934799194336
2016-12-12,26.78239631652832
2016-12-13,27.00706672668457
2016-12-14,26.596458435058594
2016-12-15,26.697162628173828
2016-12-16,26.828876495361328
2016-12-19,26.945091247558594
2016-12-20,27.022560119628906
2016-12-21,26.92958641052246
2016-12-22,27.23174285888672
2016-12-23,27.355697631835938
2016-12-27,27.44866371154785
2016-12-28,26.999317169189453
2016-12-29,27.301464080810547
2016-12-30,26.968324661254883
2017-01-03,27.340200424194336
2017-01-04,27.78179168701172
2017-01-05,28.014211654663086
2017-01-06,28.153657913208008
2017-01-09,27.56487464904785
2017-01-10,27.05355453491211
2017-01-11,27.169757843017578
2017-01-12,27.55901336669922
2017-01-13,27.66021728515625
2017-01-17,28.298585891723633
2017-01-18,28.158451080322266
2017-01-19,28.20517349243164
2017-01-20,28.236309051513672
2017-01-23,28.174020767211914
2017-01-24,28.446502685546875
2017-01-25,28.430931091308594
2017-01-26,28.150671005249023
2017-01-27,28.119518280029297
2017-01-30,28.236309051513672
2017-01-31,28.259662628173828
2017-02-01,27.73027801513672
2017-02-02,28.002761840820312
2017-02-03,28.135099411010742
2017-02-06,27.92490005493164
2017-02-07,28.220733642578125
2017-02-08,28.399799346923828
2017-02-09,28.742328643798828
2017-02-10,28.90582275390625
2017-02-13,28.999244689941406
2017-02-14,29.263925552368164
2017-02-15,29.481904983520508
2017-02-16,28.991466522216797
2017-02-17,29.007028579711914
2017-02-21,29.2717227935791
2017-02-22,29.038166046142578
2017-02-23,27.47337532043457
2017-02-24,26.9829158782959
2017-02-27,26.97513198852539
2017-02-28,27.442228317260742
2017-03-01,27.457805633544922
2017-03-02,27.40331268310547
2017-03-03,27.535648345947266
2017-03-06,27.247610092163086
2017-03-07,27.13083267211914
2017-03-08,26.97513198852539
2017-03-09,26.89728546142578
2017-03-10,27.302104949951172
2017-03-13,27.200891494750977
2017-03-14,27.01405906677246
2017-03-15,27.582366943359375
2017-03-16,27.23982048034668
2017-03-17,27.185333251953125
2017-03-20,27.208683013916016
2017-03-21,26.842788696289062
2017-03-22,27.006271362304688
2017-03-23,27.02962875366211
2017-03-24,26.873924255371094
2017-03-27,26.585878372192383
2017-03-28,26.733800888061523
2017-03-29,26.92064094543457
2017-03-30,26.632583618164062
2017-03-31,26.95956039428711
2017-04-03,26.866138458251953
2017-04-04,26.772716522216797
2017-04-05,26.827207565307617
2017-04-06,26.76494598388672
2017-04-07,26.663728713989258
2017-04-10,26.780506134033203
2017-04-11,26.702655792236328
2017-04-12,26.663728713989258
2017-04-13,26.632436752319336
2017-04-17,26.961034774780273
2017-04-18,27.187936782836914
2017-04-19,27.02362823486328
2017-04-20,27.01580047607422
2017-04-21,27.140981674194336
2017-04-24,27.336589813232422
2017-04-25,27.719953536987305
2017-04-26,27.336589813232422
2017-04-27,27.375699996948242
2017-04-28,27.446128845214844
2017-05-01,27.30528450012207
2017-05-02,27.234872817993164
2017-05-03,27.054922103881836
2017-05-04,27.187936782836914
2017-05-05,27.187936782836914
2017-05-08,26.976688385009766
2017-05-09,27.054922103881836
2017-05-10,26.92974281311035
2017-05-11,26.90626335144043
2017-05-12,26.921918869018555
2017-05-15,27.01580047607422
2017-05-16,26.74196434020996
2017-05-17,26.749797821044922
2017-05-18,26.718496322631836
2017-05-19,27.250520706176758
2017-05-22,27.547822952270508
2017-05-23,27.547822952270508
2017-05-24,27.69648551940918
2017-05-25,25.92046546936035
2017-05-26,25.912643432617188
2017-05-30,26.030004501342773
2017-05-31,26.3116512298584
2017-06-01,26.530723571777344
2017-06-02,26.687198638916016
2017-06-05,26.726318359375
2017-06-06,26.992334365844727
2017-06-07,27.367883682250977
2017-06-08,26.74196434020996
2017-06-09,27.203567504882812
2017-06-12,27.172283172607422
2017-06-13,27.13316535949707
2017-06-14,27.16445541381836
2017-06-15,27.07056427001953
2017-06-16,26.56202507019043
2017-06-19,26.874975204467773
2017-06-20,26.55419921875
2017-06-21,26.60114097595215
2017-06-22,26.92974281311035
2017-06-23,27.336589813232422
2017-06-26,27.227054595947266
2017-06-27,26.718496322631836
2017-06-28,26.765430450439453
2017-06-29,26.569843292236328
2017-06-30,26.687198638916016
2017-07-03,26.718496322631836
2017-07-05,26.389902114868164
2017-07-06,25.936113357543945
2017-07-07,25.9752254486084
2017-07-10,25.544921875
2017-07-11,25.451030731201172
2017-07-12,25.521446228027344
2017-07-13,25.725933074951172
2017-07-14,25.820316314697266
2017-07-17,26.10344886779785
2017-07-18,25.820316314697266
2017-07-19,25.655149459838867
2017-07-20,25.898958206176758
2017-07-21,26.134902954101562
2017-07-24,26.197826385498047
2017-07-25,26.827007293701172
2017-07-26,26.748363494873047
2017-07-27,27.00004005432129
2017-07-28,26.858469009399414
2017-07-31,26.874202728271484
2017-08-01,26.850608825683594
2017-08-02,26.8663330078125
2017-08-03,26.68544578552246
2017-08-04,26.480958938598633
2017-08-07,26.897802352905273
2017-08-08,26.473094940185547
2017-08-09,26.43376922607422
2017-08-10,26.473094940185547
2017-08-11,26.748363494873047
2017-08-14,27.070825576782227
2017-08-15,26.92925262451172
2017-08-16,27.015769958496094
2017-08-17,26.630393981933594
2017-08-18,26.811281204223633
2017-08-21,26.68544578552246
2017-08-22,27.039371490478516
2017-08-23,26.677581787109375
2017-08-24,25.238311767578125
2017-08-25,24.648448944091797
2017-08-28,24.420366287231445
2017-08-29,24.35744857788086
2017-08-30,24.27093505859375
2017-08-31,24.176555633544922
2017-09-01,24.318119049072266
2017-09-05,24.14509391784668
2017-09-06,24.263071060180664
2017-09-07,24.577661514282227
2017-09-08,24.852935791015625
2017-09-11,24.915851593017578
2017-09-12,24.986637115478516
2017-09-13,24.640583038330078
2017-09-14,24.310260772705078
2017-09-15,24.679906845092773
2017-09-18,24.892257690429688
2017-09-19,24.95517349243164
2017-09-20,24.719228744506836
2017-09-21,24.53047752380371
2017-09-22,24.59339714050293
2017-09-25,24.797882080078125
2017-09-26,24.931581497192383
2017-09-27,24.640583038330078
2017-09-28,24.9394474029541
2017-09-29,25.277639389038086
2017-10-02,25.10460662841797
2017-10-03,24.994497299194336
2017-10-04,24.978778839111328
2017-10-05,24.907989501953125
2017-10-06,24.86866569519043
2017-10-09,24.577661514282227
2017-10-10,24.970905303955078
2017-10-11,24.947315216064453
2017-10-12,25.010229110717773
2017-10-13,25.049556732177734
2017-10-16,24.790019989013672
2017-10-17,24.782150268554688
2017-10-18,24.648448944091797
2017-10-19,24.082183837890625
2017-10-20,24.311532974243164
2017-10-23,24.066360473632812
2017-10-24,23.9398250579834
2017-10-25,23.9793701171875
2017-10-26,24.01890754699707
2017-10-27,24.026813507080078
2017-10-30,23.844919204711914
2017-10-31,24.64369773864746
2017-11-01,24.68324089050293
2017-11-02,24.920509338378906
2017-11-03,24.770240783691406
2017-11-06,24.33526039123535
2017-11-07,24.912601470947266
2017-11-08,25.426668167114258
2017-11-09,25.268495559692383
2017-11-10,25.56903076171875
2017-11-13,25.663930892944336
2017-11-14,26.083093643188477
2017-11-15,26.162185668945312
2017-11-16,26.043548583984375
2017-11-17,26.19382095336914
2017-11-20,26.41525650024414
2017-11-21,27.301042556762695
2017-11-22,27.103336334228516
2017-11-24,27.214048385620117
2017-11-27,27.032142639160156
2017-11-28,27.356401443481445
2017-11-29,28.4636287689209
2017-11-30,28.827442169189453
2017-12-01,29.080514907836914
2017-12-04,29.800214767456055
2017-12-05,29.341510772705078
2017-12-06,29.341510772705078
2017-12-07,29.207061767578125
2017-12-08,29.45223617553711
2017-12-11,29.254507064819336
2017-12-12,29.254507064819336
2017-12-13,29.357316970825195
2017-12-14,28.961881637573242
2017-12-15,29.09632682800293
2017-12-18,29.317773818969727
2017-12-19,29.120059967041016
2017-12-20,28.906518936157227
2017-12-21,28.795806884765625
2017-12-22,29.048873901367188
2017-12-26,29.05679702758789
2017-12-27,28.938152313232422
2017-12-28,28.89861297607422
2017-12-29,28.779979705810547
2018-01-02,28.756256103515625
2018-01-03,28.471542358398438
2018-01-04,28.827442169189453
2018-01-05,28.748336791992188
2018-01-08,28.795806884765625
2018-01-09,28.787893295288086
2018-01-10,27.989105224609375
2018-01-11,27.303733825683594
2018-01-12,27.470712661743164
2018-01-16,27.605867385864258
2018-01-17,27.764892578125
2018-01-18,27.232175827026367
2018-01-19,27.637670516967773
2018-01-22,27.733091354370117
2018-01-23,27.78079605102539
2018-01-24,27.343481063842773
2018-01-25,27.50250244140625
2018-01-26,27.558168411254883
2018-01-29,27.542261123657227
2018-01-30,27.589969635009766
2018-01-31,27.2957763671875
2018-02-01,27.097009658813477
2018-02-02,26.755117416381836
2018-02-05,25.83280372619629
2018-02-06,26.031570434570312
2018-02-07,26.031570434570312
2018-02-08,25.610164642333984
2018-02-09,26.087228775024414
2018-02-12,26.29395294189453
2018-02-13,26.301908493041992
2018-02-14,27.065200805664062
2018-02-15,27.097009658813477
