Date,HCA
2016-03-04,67.75675964355469
2016-03-07,67.70105743408203
2016-03-08,66.35521697998047
2016-03-09,67.06991577148438
2016-03-10,67.01422119140625
2016-03-11,69.56670379638672
2016-03-14,69.35323333740234
2016-03-15,67.91455841064453
2016-03-16,69.13973999023438
2016-03-17,68.42505645751953
2016-03-18,70.04010009765625
2016-03-21,70.09577941894531
2016-03-22,71.61795806884766
2016-03-23,71.4230728149414
2016-03-24,70.88469696044922
2016-03-28,70.94969177246094
2016-03-29,71.98922729492188
2016-03-30,72.490478515625
2016-03-31,72.44406127929688
2016-04-01,73.51143646240234
2016-04-04,73.07520294189453
2016-04-05,72.62042236328125
2016-04-06,73.41863250732422
2016-04-07,73.17729949951172
2016-04-08,73.45574188232422
2016-04-11,73.85489654541016
2016-04-12,74.0497817993164
2016-04-13,74.81089782714844
2016-04-14,74.92227935791016
2016-04-15,74.56028747558594
2016-04-18,75.07073974609375
2016-04-19,74.0497817993164
2016-04-20,74.35609436035156
2016-04-21,74.45818328857422
2016-04-22,75.09862518310547
2016-04-25,74.3653793334961
2016-04-26,75.34925842285156
2016-04-27,75.90614318847656
2016-04-28,76.07320404052734
2016-04-29,74.8294448852539
2016-05-02,75.37706756591797
2016-05-03,73.38150024414062
2016-05-04,74.06836700439453
2016-05-05,74.82018280029297
2016-05-06,75.08931732177734
2016-05-09,75.16363525390625
2016-05-10,75.1171875
2016-05-11,74.48602294921875
2016-05-12,72.10990142822266
2016-05-13,72.32337188720703
2016-05-16,72.2212905883789
2016-05-17,71.72006225585938
2016-05-18,71.07962799072266
2016-05-19,71.20955657958984
2016-05-20,71.58084106445312
2016-05-23,70.74546813964844
2016-05-24,71.98922729492188
2016-05-25,72.14701843261719
2016-05-26,71.65509033203125
2016-05-27,71.80360412597656
2016-05-31,72.41620635986328
2016-06-01,72.7410659790039
2016-06-02,73.30723571777344
2016-06-03,72.52758026123047
2016-06-06,73.0195083618164
2016-06-07,73.54856872558594
2016-06-08,75.16363525390625
2016-06-09,75.20999145507812
2016-06-10,73.8363265991211
2016-06-13,72.35123443603516
2016-06-14,72.40689849853516
2016-06-15,72.2212905883789
2016-06-16,72.08209228515625
2016-06-17,71.86859130859375
2016-06-20,72.92669677734375
2016-06-21,73.0937728881836
2016-06-22,73.604248046875
2016-06-23,74.0219497680664
2016-06-24,71.20955657958984
2016-06-27,69.08404541015625
2016-06-28,70.47631072998047
2016-06-29,71.51586151123047
2016-06-30,71.47874450683594
2016-07-01,71.15390014648438
2016-07-05,70.64337158203125
2016-07-06,70.6990737915039
2016-07-07,71.4601821899414
2016-07-08,72.5925521850586
2016-07-11,72.54615783691406
2016-07-12,72.76890563964844
2016-07-13,73.8363265991211
2016-07-14,72.68534851074219
2016-07-15,73.056640625
2016-07-18,73.8363265991211
2016-07-19,73.65995788574219
2016-07-20,74.74591064453125
2016-07-21,74.8387222290039
2016-07-22,74.57884216308594
2016-07-25,73.97554016113281
2016-07-26,73.93840789794922
2016-07-27,72.37906646728516
2016-07-28,72.28627014160156
2016-07-29,71.59014129638672
2016-08-01,70.09577941894531
2016-08-02,69.65023803710938
2016-08-03,70.27210235595703
2016-08-04,69.84513854980469
2016-08-05,70.3927993774414
2016-08-08,70.77333068847656
2016-08-09,70.67123413085938
2016-08-10,70.98680114746094
2016-08-11,71.58084106445312
2016-08-12,71.13532257080078
2016-08-15,71.85928344726562
2016-08-16,70.64337158203125
2016-08-17,68.7034912109375
2016-08-18,69.29753875732422
2016-08-19,69.15831756591797
2016-08-22,69.4181900024414
2016-08-23,69.58525848388672
2016-08-24,68.7034912109375
2016-08-25,69.63168334960938
2016-08-26,68.92626953125
2016-08-29,69.57599639892578
2016-08-30,70.65266418457031
2016-08-31,70.12359619140625
2016-09-01,69.76163482666016
2016-09-02,71.01466369628906
2016-09-06,70.68052673339844
2016-09-07,72.51829528808594
2016-09-08,72.37906646728516
2016-09-09,70.48558807373047
2016-09-12,71.51586151123047
2016-09-13,70.68980407714844
2016-09-14,69.73380279541016
2016-09-15,69.97509765625
2016-09-16,69.88227844238281
2016-09-19,70.40206146240234
2016-09-20,69.56670379638672
2016-09-21,70.0215072631836
2016-09-22,70.89395904541016
2016-09-23,70.65266418457031
2016-09-26,69.52955627441406
2016-09-27,69.73380279541016
2016-09-28,70.0122299194336
2016-09-29,69.85442352294922
2016-09-30,70.19788360595703
2016-10-03,69.19544219970703
2016-10-04,69.14900970458984
2016-10-05,69.37178802490234
2016-10-06,69.24185943603516
2016-10-07,68.89839172363281
2016-10-10,70.49485778808594
2016-10-11,70.31854248046875
2016-10-12,71.36734008789062
2016-10-13,74.52315521240234
2016-10-14,74.55101013183594
2016-10-17,74.61598205566406
2016-10-18,76.12891387939453
2016-10-19,75.9525375366211
2016-10-20,76.11961364746094
2016-10-21,75.8689956665039
2016-10-24,75.85044860839844
2016-10-25,75.1450424194336
2016-10-26,73.26084899902344
2016-10-27,73.61354064941406
2016-10-28,71.75719451904297
2016-10-31,71.03321838378906
2016-11-01,69.98438262939453
2016-11-02,69.7059326171875
2016-11-03,68.1373291015625
2016-11-04,69.9194107055664
2016-11-07,73.90127563476562
2016-11-08,75.07073974609375
2016-11-09,66.97708129882812
2016-11-10,66.88428497314453
2016-11-11,64.58238220214844
2016-11-14,66.77290344238281
2016-11-15,68.68492889404297
2016-11-16,68.25799560546875
2016-11-17,69.29753875732422
2016-11-18,67.1905746459961
2016-11-21,67.70105743408203
2016-11-22,65.05580139160156
2016-11-23,65.90042114257812
2016-11-25,66.26240539550781
2016-11-28,65.38063049316406
2016-11-29,66.38306427001953
2016-11-30,65.79832458496094
2016-12-01,66.08605194091797
2016-12-02,65.25995635986328
2016-12-05,65.51058197021484
2016-12-06,66.08605194091797
2016-12-07,66.79145812988281
2016-12-08,67.32979583740234
2016-12-09,67.98883056640625
2016-12-12,68.65708923339844
2016-12-13,68.6385269165039
2016-12-14,67.82173156738281
2016-12-15,69.11190032958984
2016-12-16,68.83345031738281
2016-12-19,68.2208480834961
2016-12-20,68.08161926269531
2016-12-21,68.2394027709961
2016-12-22,68.6478042602539
2016-12-23,69.11190032958984
2016-12-27,69.02835083007812
2016-12-28,68.27655029296875
2016-12-29,68.58283233642578
2016-12-30,68.7034912109375
2017-01-03,69.11190032958984
2017-01-04,71.59014129638672
2017-01-05,71.2931137084961
2017-01-06,71.11674499511719
2017-01-09,73.2515640258789
2017-01-10,72.64823913574219
2017-01-11,73.61354064941406
2017-01-12,73.43719482421875
2017-01-13,73.69710540771484
2017-01-17,75.1171875
2017-01-18,74.00338745117188
2017-01-19,72.97309875488281
2017-01-20,73.98482513427734
2017-01-23,74.10546875
2017-01-24,74.56028747558594
2017-01-25,74.78303527832031
2017-01-26,74.51388549804688
2017-01-27,73.8084716796875
2017-01-30,73.59498596191406
2017-01-31,74.51388549804688
2017-02-01,76.07320404052734
2017-02-02,76.3795166015625
2017-02-03,77.78105163574219
2017-02-06,76.73221588134766
2017-02-07,76.65795135498047
2017-02-08,77.03851318359375
2017-02-09,77.6325454711914
2017-02-10,77.62325286865234
2017-02-13,77.73465728759766
2017-02-14,77.69750213623047
2017-02-15,78.2358627319336
2017-02-16,78.09664916992188
2017-02-17,78.55142974853516
2017-02-21,79.58171844482422
2017-02-22,79.73949432373047
2017-02-23,80.24071502685547
2017-02-24,80.8161849975586
2017-02-27,81.47518920898438
2017-02-28,80.97398376464844
2017-03-01,81.71652221679688
2017-03-02,81.06678771972656
2017-03-03,82.17132568359375
2017-03-06,81.47518920898438
2017-03-07,80.40778350830078
2017-03-08,80.26856994628906
2017-03-09,80.64910888671875
2017-03-10,79.59101104736328
2017-03-13,78.8855972290039
2017-03-14,77.66967010498047
2017-03-15,79.40536499023438
2017-03-16,78.19874572753906
2017-03-17,78.5143051147461
2017-03-20,77.89244842529297
2017-03-21,76.6858139038086
2017-03-22,76.61156463623047
2017-03-23,77.19630432128906
2017-03-24,79.86015319824219
2017-03-27,83.99052429199219
2017-03-28,83.19229125976562
2017-03-29,82.78394317626953
2017-03-30,82.83958435058594
2017-03-31,82.59827423095703
2017-04-03,82.91385650634766
2017-04-04,81.37306213378906
2017-04-05,82.11563110351562
2017-04-06,82.34767150878906
2017-04-07,81.5865707397461
2017-04-10,81.91143798828125
2017-04-11,81.67936706542969
2017-04-12,81.86502075195312
2017-04-13,81.41947937011719
2017-04-17,79.49817657470703
2017-04-18,79.08977508544922
2017-04-19,78.5328598022461
2017-04-20,78.07808685302734
2017-04-21,77.54901123046875
2017-04-24,78.20801544189453
2017-04-25,78.5328598022461
2017-04-26,77.53972625732422
2017-04-27,77.44691467285156
2017-04-28,78.16161346435547
2017-05-01,77.83673858642578
2017-05-02,78.6535415649414
2017-05-03,76.89927673339844
2017-05-04,77.4840316772461
2017-05-05,77.5025863647461
2017-05-08,77.83673858642578
2017-05-09,78.08735656738281
2017-05-10,79.41463470458984
2017-05-11,79.16403198242188
2017-05-12,78.5328598022461
2017-05-15,77.79961395263672
2017-05-16,77.49330139160156
2017-05-17,75.71119689941406
2017-05-18,75.4234848022461
2017-05-19,76.24955749511719
2017-05-22,76.40733337402344
2017-05-23,76.04537200927734
2017-05-24,76.50943756103516
2017-05-25,77.14060974121094
2017-05-26,76.76007080078125
2017-05-30,76.10108184814453
2017-05-31,76.02680206298828
2017-06-01,77.73465728759766
2017-06-02,77.34481048583984
2017-06-05,76.48162841796875
2017-06-06,76.55586242675781
2017-06-07,76.74149322509766
2017-06-08,76.8528823852539
2017-06-09,77.56758117675781
2017-06-12,78.76492309570312
2017-06-13,78.7556381225586
2017-06-14,79.2197265625
2017-06-15,77.98524475097656
2017-06-16,77.41903686523438
2017-06-19,78.5328598022461
2017-06-20,77.72537231445312
2017-06-21,78.01309204101562
2017-06-22,79.95296478271484
2017-06-23,80.0457992553711
2017-06-26,80.39850616455078
2017-06-27,79.83232116699219
2017-06-28,80.73265838623047
2017-06-29,80.57485961914062
2017-06-30,80.93683624267578
2017-07-03,80.92756652832031
2017-07-05,80.97398376464844
2017-07-06,78.73707580566406
2017-07-07,79.95296478271484
2017-07-10,79.71165466308594
2017-07-11,80.19429779052734
2017-07-12,80.24071502685547
2017-07-13,80.35209655761719
2017-07-14,80.41707611083984
2017-07-17,80.28711700439453
2017-07-18,79.7023696899414
2017-07-19,79.10833740234375
2017-07-20,79.60025787353516
2017-07-21,79.57241821289062
2017-07-24,79.90654754638672
2017-07-25,76.27741241455078
2017-07-26,75.76692199707031
2017-07-27,74.21687316894531
2017-07-28,74.66241455078125
2017-07-31,74.5695571899414
2017-08-01,73.5857162475586
2017-08-02,73.30723571777344
2017-08-03,73.28866577148438
2017-08-04,73.20515441894531
2017-08-07,72.85245513916016
2017-08-08,72.51829528808594
2017-08-09,72.32337188720703
2017-08-10,72.2212905883789
2017-08-11,73.66925048828125
2017-08-14,73.8084716796875
2017-08-15,73.557861328125
2017-08-16,73.3165283203125
2017-08-17,72.20272064208984
2017-08-18,71.96137237548828
2017-08-21,72.63895416259766
2017-08-22,73.13088989257812
2017-08-23,73.23299407958984
2017-08-24,73.56712341308594
2017-08-25,73.79918670654297
2017-08-28,73.47431945800781
2017-08-29,72.0170669555664
2017-08-30,71.83142852783203
2017-08-31,73.01025390625
2017-09-01,73.0195083618164
2017-09-05,72.68534851074219
2017-09-06,71.7293701171875
2017-09-07,70.88469696044922
2017-09-08,71.51586151123047
2017-09-11,72.72250366210938
2017-09-12,73.10304260253906
2017-09-13,73.27010345458984
2017-09-14,74.13333129882812
2017-09-15,73.54856872558594
2017-09-18,72.10061645507812
2017-09-19,70.81976318359375
2017-09-20,72.16558837890625
2017-09-21,72.07278442382812
2017-09-22,72.6018295288086
2017-09-25,70.77333068847656
2017-09-26,72.07278442382812
2017-09-27,72.55541229248047
2017-09-28,73.41863250732422
2017-09-29,73.8734359741211
2017-10-02,74.17972564697266
2017-10-03,73.77133178710938
2017-10-04,72.10990142822266
2017-10-05,71.71080017089844
2017-10-06,71.13532257080078
2017-10-09,69.90086364746094
2017-10-10,70.0307846069336
2017-10-11,70.10503387451172
2017-10-12,68.8891372680664
2017-10-13,69.2232666015625
2017-10-16,69.78945922851562
2017-10-17,71.3023910522461
2017-10-18,71.88713073730469
2017-10-19,74.05907440185547
2017-10-20,75.22855377197266
2017-10-23,74.95011901855469
2017-10-24,73.85489654541016
2017-10-25,73.51143646240234
2017-10-26,71.36734008789062
2017-10-27,71.16316223144531
2017-10-30,70.70835876464844
2017-10-31,70.21643829345703
2017-11-01,71.31170654296875
2017-11-02,70.94042205810547
2017-11-03,70.94042205810547
2017-11-06,71.34880828857422
2017-11-07,72.32337188720703
2017-11-08,73.19586944580078
2017-11-09,73.70637512207031
2017-11-10,73.02879333496094
2017-11-13,72.12845611572266
2017-11-14,70.58769226074219
2017-11-15,69.54814147949219
2017-11-16,70.51343536376953
2017-11-17,69.83589172363281
2017-11-20,69.25112915039062
2017-11-21,70.43920135498047
2017-11-22,71.53446197509766
2017-11-24,71.64582061767578
2017-11-27,71.79432678222656
2017-11-28,72.4626235961914
2017-11-29,74.38394927978516
2017-11-30,78.89484405517578
2017-12-01,78.01309204101562
2017-12-04,78.21730041503906
2017-12-05,77.24272918701172
2017-12-06,77.1313247680664
2017-12-07,78.95052337646484
2017-12-08,78.7463607788086
2017-12-11,78.86701965332031
2017-12-12,80.24071502685547
2017-12-13,81.298828125
2017-12-14,79.96226501464844
2017-12-15,82.10633850097656
2017-12-18,83.24799346923828
2017-12-19,82.44977569580078
2017-12-20,80.24071502685547
2017-12-21,81.53087615966797
2017-12-22,82.69109344482422
2017-12-26,82.73749542236328
2017-12-27,81.57727813720703
2017-12-28,81.96712493896484
2017-12-29,81.53087615966797
2018-01-02,83.08091735839844
2018-01-03,80.78833770751953
2018-01-04,79.78590393066406
2018-01-05,80.68623352050781
2018-01-08,80.51918029785156
2018-01-09,79.82303619384766
2018-01-10,78.8577651977539
2018-01-11,80.7233657836914
2018-01-12,82.42194366455078
2018-01-16,82.41264343261719
2018-01-17,82.97882843017578
2018-01-18,83.63784790039062
2018-01-19,86.32954406738281
2018-01-22,86.1902847290039
2018-01-23,85.14149475097656
2018-01-24,84.9187240600586
2018-01-25,86.16246032714844
2018-01-26,90.09791564941406
2018-01-29,90.60842895507812
2018-01-30,94.163330078125
2018-01-31,93.89417266845703
2018-02-01,94.89659118652344
2018-02-02,92.52974700927734
2018-02-05,89.00265502929688
2018-02-06,91.62013244628906
2018-02-07,91.33238983154297
2018-02-08,89.07694244384766
2018-02-09,90.8126220703125
2018-02-12,91.22101593017578
2018-02-13,91.81505584716797
2018-02-14,92.73395538330078
2018-02-15,93.6992416381836
2018-02-16,93.74567413330078
2018-02-20,93.74567413330078
2018-02-21,93.14234924316406
2018-02-22,93.3187026977539
2018-02-23,93.59715270996094
2018-02-26,92.8360595703125
2018-02-27,94.26544189453125
2018-02-28,92.43992614746094
2018-03-01,92.6075668334961
2018-03-02,94.42376708984375
2018-03-05,94.17228698730469
2018-03-06,94.06053161621094
2018-03-07,94.35857391357422
2018-03-08,95.32720947265625
2018-03-09,96.7708511352539
2018-03-12,96.45417785644531
2018-03-13,95.54144287109375
2018-03-14,94.93604278564453
2018-03-15,96.07233428955078
2018-03-16,95.71841430664062
2018-03-19,95.61593627929688
2018-03-20,93.69728088378906
2018-03-21,93.9767074584961
2018-03-22,92.94287109375
2018-03-23,92.00216674804688
2018-03-26,91.25707244873047
2018-03-27,90.74479675292969
2018-03-28,90.4840316772461
2018-03-29,90.34429931640625
2018-04-02,88.77958679199219
2018-04-03,90.40950012207031
2018-04-04,90.21392822265625
2018-04-05,91.49922180175781
2018-04-06,89.63645935058594
2018-04-09,89.70165252685547
2018-04-10,90.27912902832031
2018-04-11,89.58987426757812
2018-04-12,89.99971008300781
2018-04-13,89.67369842529297
2018-04-16,90.75411987304688
2018-04-17,91.00558471679688
2018-04-18,91.95561218261719
2018-04-19,91.65755462646484
2018-04-20,90.76344299316406
2018-04-23,90.25117492675781
2018-04-24,90.16732788085938
2018-04-25,91.6668701171875
2018-04-26,88.79820251464844
2018-04-27,89.64579010009766
2018-04-30,89.17076110839844
2018-05-01,89.59919738769531
2018-05-02,91.03352355957031
2018-05-03,89.2638931274414
2018-05-04,90.8565673828125
2018-05-07,90.92176055908203
2018-05-08,90.71685791015625
2018-05-09,93.25025177001953
2018-05-10,94.50758361816406
2018-05-11,94.79631805419922
2018-05-14,94.79631805419922
2018-05-15,94.1257095336914
2018-05-16,95.85810852050781
2018-05-17,96.0257568359375
2018-05-18,95.77428436279297
2018-05-21,96.73360443115234
2018-05-22,96.31449127197266
2018-05-23,96.40760040283203
2018-05-24,96.491455078125
2018-05-25,96.57524871826172
2018-05-29,96.19338989257812
2018-05-30,97.70225524902344
2018-05-31,96.38459777832031
2018-06-01,97.48731231689453
2018-06-04,97.47794342041016
2018-06-05,97.42186737060547
2018-06-06,97.79568481445312
2018-06-07,98.42181396484375
2018-06-08,98.48722076416016
2018-06-11,99.46845245361328
2018-06-12,99.34695434570312
2018-06-13,98.75823974609375
2018-06-14,99.06659698486328
2018-06-15,99.53386688232422
2018-06-18,99.01054382324219
2018-06-19,98.60871887207031
2018-06-20,100.73003387451172
2018-06-21,100.5244369506836
2018-06-22,99.7488021850586
2018-06-25,98.32836151123047
2018-06-26,98.44049072265625
2018-06-27,97.35646057128906
2018-06-28,96.33784484863281
2018-06-29,95.87996673583984
2018-07-02,96.43131256103516
2018-07-03,97.06678009033203
2018-07-05,96.70230865478516
2018-07-06,98.32836151123047
2018-07-09,98.79562377929688
2018-07-10,98.87037658691406
2018-07-11,98.60871887207031
2018-07-12,98.46854400634766
2018-07-13,99.57122802734375
2018-07-16,99.83292388916016
2018-07-17,101.30941009521484
2018-07-18,99.60863494873047
2018-07-19,100.64591217041016
2018-07-20,100.92626953125
2018-07-23,101.26270294189453
2018-07-24,101.0758056640625
2018-07-25,110.39278411865234
2018-07-26,116.15866088867188
2018-07-27,116.01848602294922
2018-07-30,115.92504119873047
2018-07-31,116.09323120117188
2018-08-01,116.42034149169922
2018-08-02,117.07450103759766
2018-08-03,121.63483428955078
2018-08-06,120.37328338623047
2018-08-07,120.96199035644531
2018-08-08,119.90602111816406
2018-08-09,119.80323791503906
2018-08-10,119.7751693725586
2018-08-13,120.2237548828125
2018-08-14,121.49466705322266
2018-08-15,121.13957214355469
2018-08-16,120.56952667236328
2018-08-17,122.95249938964844
2018-08-20,122.8497314453125
2018-08-21,122.05538177490234
2018-08-22,122.52264404296875
2018-08-23,122.4946060180664
2018-08-24,122.7562484741211
2018-08-27,122.66277313232422
2018-08-28,121.70958709716797
2018-08-29,123.47581481933594
2018-08-30,123.15804290771484
2018-08-31,125.65985107421875
2018-09-04,125.58489227294922
2018-09-05,125.36003112792969
2018-09-06,123.96390533447266
2018-09-07,124.1231689453125
2018-09-10,123.21430969238281
2018-09-11,123.4766616821289
2018-09-12,123.21430969238281
2018-09-13,125.40682983398438
2018-09-14,125.21009063720703
2018-09-17,124.33871459960938
2018-09-18,125.35065460205078
2018-09-19,123.60784912109375
2018-09-20,124.33871459960938
2018-09-21,124.96649932861328
2018-09-24,125.84728240966797
2018-09-25,126.04403686523438
2018-09-26,128.02108764648438
2018-09-27,129.61398315429688
2018-09-28,130.35418701171875
2018-10-01,131.4598388671875
2018-10-02,129.2391357421875
2018-10-03,129.9137725830078
2018-10-04,130.44790649414062
2018-10-05,130.2136688232422
2018-10-08,130.12930297851562
2018-10-09,130.7852020263672
2018-10-10,126.57813262939453
2018-10-11,124.08570861816406
2018-10-12,125.42561340332031
2018-10-15,124.39493560791016
2018-10-16,126.96227264404297
2018-10-17,127.87117004394531
2018-10-18,127.7774429321289
2018-10-19,125.28508758544922
2018-10-22,124.02012634277344
2018-10-23,122.39912414550781
2018-10-24,118.52935791015625
2018-10-25,119.05408477783203
2018-10-26,119.80368041992188
2018-10-29,120.87184143066406
2018-10-30,126.6905517578125
2018-10-31,125.11638641357422
2018-11-01,127.14027404785156
2018-11-02,125.96907043457031
2018-11-05,126.83109283447266
2018-11-06,126.71866607666016
2018-11-07,132.7247772216797
2018-11-08,132.7060546875
2018-11-09,134.87985229492188
2018-11-12,132.96835327148438
2018-11-13,132.62168884277344
2018-11-14,131.03819274902344
2018-11-15,129.0611114501953
2018-11-16,131.4504852294922
2018-11-19,126.64371490478516
2018-11-20,126.57813262939453
2018-11-21,126.31573486328125
2018-11-23,126.42817687988281
2018-11-26,126.97164154052734
2018-11-27,129.370361328125
2018-11-28,135.28274536132812
2018-11-29,135.39515686035156
2018-11-30,135.2449493408203
2018-12-03,137.40521240234375
2018-12-04,133.4978790283203
2018-12-06,132.29562377929688
2018-12-07,127.60871887207031
2018-12-10,125.97433471679688
2018-12-11,125.75835418701172
2018-12-12,126.76335906982422
2018-12-13,128.0407257080078
2018-12-14,119.03318786621094
2018-12-17,115.64242553710938
2018-12-18,117.6994400024414
2018-12-19,114.82527160644531
2018-12-20,112.57102966308594
2018-12-21,112.78706359863281
2018-12-24,109.07695007324219
2018-12-26,113.92357635498047
2018-12-27,114.94735717773438
2018-12-28,115.0694808959961
2018-12-31,116.89167022705078
2019-01-02,114.3650131225586
2019-01-03,112.18594360351562
2019-01-04,115.89604187011719
2019-01-07,116.88225555419922
2019-01-08,118.52596282958984
2019-01-09,120.5078353881836
2019-01-10,121.86979675292969
2019-01-11,121.29679107666016
2019-01-14,121.40950775146484
2019-01-15,123.50407409667969
2019-01-16,124.2742691040039
2019-01-17,125.91798400878906
2019-01-18,126.36880493164062
2019-01-22,124.89420318603516
2019-01-23,125.66439819335938
2019-01-24,124.63117980957031
2019-01-25,124.82843017578125
2019-01-28,123.7295150756836
2019-01-29,129.64691162109375
2019-01-30,130.61434936523438
2019-01-31,130.9618377685547
2019-02-01,131.22486877441406
2019-02-04,130.33251953125
2019-02-05,131.23426818847656
2019-02-06,131.52540588378906
2019-02-07,132.07958984375
2019-02-08,131.0557861328125
2019-02-11,130.2386016845703
2019-02-12,131.703857421875
2019-02-13,132.33314514160156
2019-02-14,133.58241271972656
2019-02-15,135.49856567382812
2019-02-19,134.86923217773438
2019-02-20,133.6857147216797
2019-02-21,133.3851318359375
2019-02-22,135.2918701171875
2019-02-25,134.55926513671875
2019-02-26,133.8641815185547
2019-02-27,130.37950134277344
2019-02-28,130.97296142578125
2019-03-01,130.43603515625
2019-03-04,128.2035675048828
2019-03-05,127.53473663330078
2019-03-06,121.26115417480469
2019-03-07,119.52789306640625
2019-03-08,117.50263977050781
2019-03-11,118.5859146118164
2019-03-12,121.40243530273438
2019-03-13,123.2298812866211
2019-03-14,124.12474822998047
2019-03-15,124.67112731933594
2019-03-18,126.93189239501953
