Date,TXN
2015-11-27,43.39324951171875
2015-11-30,43.82304763793945
2015-12-01,43.966304779052734
2015-12-02,43.39324951171875
2015-12-03,43.498809814453125
2015-12-04,44.396095275878906
2015-12-07,43.9964599609375
2015-12-08,43.48373031616211
2015-12-09,42.797584533691406
2015-12-10,42.925758361816406
2015-12-11,42.382877349853516
2015-12-14,42.39043426513672
2015-12-15,43.39324951171875
2015-12-16,43.78533172607422
2015-12-17,42.624183654785156
2015-12-18,41.425289154052734
2015-12-21,42.08881759643555
2015-12-22,41.930477142333984
2015-12-23,42.75234603881836
2015-12-24,42.7900505065918
2015-12-28,42.541229248046875
2015-12-29,42.99363327026367
2015-12-30,42.34516525268555
2015-12-31,41.327266693115234
2016-01-04,40.972904205322266
2016-01-05,40.54310607910156
2016-01-06,40.27920150756836
2016-01-07,38.982303619384766
2016-01-08,37.971923828125
2016-01-11,38.61283493041992
2016-01-12,38.854129791259766
2016-01-13,37.56476593017578
2016-01-14,37.72310256958008
2016-01-15,36.21508026123047
2016-01-19,36.35835266113281
2016-01-20,36.954002380371094
2016-01-21,37.57231140136719
2016-01-22,37.92668533325195
2016-01-25,37.76078414916992
2016-01-26,38.22828674316406
2016-01-27,38.2056770324707
2016-01-28,38.84382247924805
2016-01-29,40.2112922668457
2016-02-01,40.13533020019531
2016-02-02,38.4715576171875
2016-02-03,38.175289154052734
2016-02-04,38.94257736206055
2016-02-05,37.89419174194336
2016-02-08,38.669097900390625
2016-02-09,38.501949310302734
2016-02-10,38.555137634277344
2016-02-11,38.274044036865234
2016-02-12,38.85142135620117
2016-02-16,39.915016174316406
2016-02-17,40.78867721557617
2016-02-18,40.310054779052734
2016-02-19,40.082149505615234
2016-02-22,40.49237823486328
2016-02-23,39.68710708618164
2016-02-24,39.8542366027832
2016-02-25,40.348045349121094
2016-02-26,40.49237823486328
2016-02-29,40.27967071533203
2016-03-01,41.191314697265625
2016-03-02,41.3432502746582
2016-03-03,41.685123443603516
2016-03-04,41.7003173828125
2016-03-07,42.156150817871094
2016-03-08,41.42683410644531
2016-03-09,41.59395980834961
2016-03-10,42.156150817871094
2016-03-11,42.58918380737305
2016-03-14,42.24730682373047
2016-03-15,42.338470458984375
2016-03-16,42.64996337890625
2016-03-17,42.999427795410156
2016-03-18,43.37168502807617
2016-03-21,43.31850814819336
2016-03-22,43.227333068847656
2016-03-23,42.999427795410156
2016-03-24,43.07539367675781
2016-03-28,42.93865203857422
2016-03-29,43.61478042602539
2016-03-30,44.34410858154297
2016-03-31,43.622371673583984
2016-04-01,44.017433166503906
2016-04-04,43.85029602050781
2016-04-05,43.84270095825195
2016-04-06,44.33649444580078
2016-04-07,43.41726303100586
2016-04-08,43.979434967041016
2016-04-11,43.92625427246094
2016-04-12,44.39727783203125
2016-04-13,44.951866149902344
2016-04-14,44.9898567199707
2016-04-15,44.76953125
2016-04-18,44.78473663330078
2016-04-19,44.382083892822266
2016-04-20,44.86071014404297
2016-04-21,44.716365814208984
2016-04-22,44.57960510253906
2016-04-25,44.83791732788086
2016-04-26,45.12660217285156
2016-04-27,45.52165222167969
2016-04-28,44.871768951416016
2016-04-29,43.610252380371094
2016-05-02,44.22955322265625
2016-05-03,43.73258590698242
2016-05-04,43.14387893676758
2016-05-05,43.304443359375
2016-05-06,43.73258590698242
2016-05-09,43.5108528137207
2016-05-10,44.06135177612305
2016-05-11,44.06135177612305
2016-05-12,43.7020149230957
2016-05-13,43.671417236328125
2016-05-16,44.35953140258789
2016-05-17,43.90843963623047
2016-05-18,44.351871490478516
2016-05-19,43.75552749633789
2016-05-20,44.74944305419922
2016-05-23,44.90236282348633
2016-05-24,45.9421501159668
2016-05-25,46.20975112915039
2016-05-26,46.4620475769043
2016-05-27,46.653194427490234
2016-05-31,46.33208465576172
2016-06-01,46.6914176940918
2016-06-02,46.454410552978516
2016-06-03,46.278560638427734
2016-06-06,46.8596305847168
2016-06-07,47.06604766845703
2016-06-08,47.463619232177734
2016-06-09,47.50949478149414
2016-06-10,47.333648681640625
2016-06-13,47.04310607910156
2016-06-14,47.32601547241211
2016-06-15,47.165443420410156
2016-06-16,47.44833755493164
2016-06-17,47.1119270324707
2016-06-20,47.41010284423828
2016-06-21,47.43303298950195
2016-06-22,47.44833755493164
2016-06-23,48.396392822265625
2016-06-24,46.286216735839844
2016-06-27,45.16230773925781
2016-06-28,46.07977294921875
2016-06-29,46.82904815673828
2016-06-30,47.899417877197266
2016-07-01,47.48655700683594
2016-07-05,46.82904815673828
2016-07-06,46.683780670166016
2016-07-07,47.22662353515625
2016-07-08,48.37344741821289
2016-07-11,48.47284698486328
2016-07-12,49.22209167480469
2016-07-13,49.344425201416016
2016-07-14,49.55084991455078
2016-07-15,49.5814323425293
2016-07-18,49.841392517089844
2016-07-19,49.650245666503906
2016-07-20,50.040164947509766
2016-07-21,49.627342224121094
2016-07-22,50.07075119018555
2016-07-25,50.628875732421875
2016-07-26,54.60457992553711
2016-07-27,54.48988342285156
2016-07-28,53.98258590698242
2016-07-29,53.61363220214844
2016-08-01,53.71354293823242
2016-08-02,52.921844482421875
2016-08-03,52.94488525390625
2016-08-04,53.50599670410156
2016-08-05,53.92107391357422
2016-08-08,53.91340255737305
2016-08-09,53.99795150756836
2016-08-10,53.72124481201172
2016-08-11,53.8057746887207
2016-08-12,53.68280792236328
2016-08-15,54.059444427490234
2016-08-16,53.66743469238281
2016-08-17,53.66743469238281
2016-08-18,53.90571212768555
2016-08-19,54.01331329345703
2016-08-22,53.8057746887207
2016-08-23,53.79042053222656
2016-08-24,53.72893524169922
2016-08-25,53.66743469238281
2016-08-26,53.61363220214844
2016-08-29,53.79042053222656
2016-08-30,53.275413513183594
2016-08-31,53.452205657958984
2016-09-01,53.5751953125
2016-09-02,53.5598030090332
2016-09-06,53.64435958862305
2016-09-07,53.413761138916016
2016-09-08,53.02946090698242
2016-09-09,51.24616622924805
2016-09-12,52.22237014770508
2016-09-13,51.8457145690918
2016-09-14,52.1070671081543
2016-09-15,53.20623779296875
2016-09-16,53.3138427734375
2016-09-19,53.452205657958984
2016-09-20,53.17547607421875
2016-09-21,53.46757888793945
2016-09-22,53.62131118774414
2016-09-23,53.02177047729492
2016-09-26,52.591312408447266
2016-09-27,53.38302993774414
2016-09-28,53.60593032836914
2016-09-29,53.68280792236328
2016-09-30,53.944149017333984
2016-10-03,53.5444450378418
2016-10-04,53.49063491821289
2016-10-05,54.26697540283203
2016-10-06,54.5436897277832
2016-10-07,54.474517822265625
2016-10-10,53.75197219848633
2016-10-11,52.85265350341797
2016-10-12,52.62204360961914
2016-10-13,52.09169387817383
2016-10-14,52.645118713378906
2016-10-17,52.591312408447266
2016-10-18,53.22929000854492
2016-10-19,53.413761138916016
2016-10-20,53.61363220214844
2016-10-21,53.78273391723633
2016-10-24,55.09711456298828
2016-10-25,54.72817611694336
2016-10-26,55.120182037353516
2016-10-27,54.36690902709961
2016-10-28,54.42070007324219
2016-10-31,54.459144592285156
2016-11-01,53.375343322753906
2016-11-02,52.914154052734375
2016-11-03,52.5734748840332
2016-11-04,52.3411865234375
2016-11-07,53.43290328979492
2016-11-08,54.06781005859375
2016-11-09,54.03684616088867
2016-11-10,53.5335693359375
2016-11-11,54.08330154418945
2016-11-14,54.214942932128906
2016-11-15,54.99695587158203
2016-11-16,55.12858963012695
2016-11-17,55.80997085571289
2016-11-18,56.21256637573242
2016-11-21,57.04878616333008
2016-11-22,57.606266021728516
2016-11-23,57.34302520751953
2016-11-25,57.629493713378906
2016-11-28,57.7069206237793
2016-11-29,57.606266021728516
2016-11-30,57.24235534667969
2016-12-01,54.516910552978516
2016-12-02,54.75692367553711
2016-12-05,54.59435272216797
2016-12-06,55.26020431518555
2016-12-07,55.90285110473633
2016-12-08,55.84866714477539
2016-12-09,55.74024963378906
2016-12-12,55.53895950317383
2016-12-13,56.6771354675293
2016-12-14,56.13515090942383
2016-12-15,56.870704650878906
2016-12-16,56.437103271484375
2016-12-19,56.96363067626953
2016-12-20,57.327537536621094
2016-12-21,57.428192138671875
2016-12-22,57.4514274597168
2016-12-23,57.59078598022461
2016-12-27,57.97019958496094
2016-12-28,57.33527374267578
2016-12-29,57.41271209716797
2016-12-30,56.49904251098633
2017-01-03,56.971370697021484
2017-01-04,56.901676177978516
2017-01-05,56.46035385131836
2017-01-06,57.41271209716797
2017-01-09,57.55980682373047
2017-01-10,57.76112365722656
2017-01-11,58.22569274902344
2017-01-12,57.954689025878906
2017-01-13,58.07084274291992
2017-01-17,57.67594909667969
2017-01-18,57.59078598022461
2017-01-19,57.20362854003906
2017-01-20,57.87727355957031
2017-01-23,58.636070251464844
2017-01-24,59.681339263916016
2017-01-25,60.84278106689453
2017-01-26,61.3692626953125
2017-01-27,60.80046463012695
2017-01-30,60.69915771484375
2017-01-31,58.86024856567383
2017-02-01,59.42908477783203
2017-02-02,59.13297653198242
2017-02-03,59.60828399658203
2017-02-06,59.3901252746582
2017-02-07,59.35894012451172
2017-02-08,59.17972946166992
2017-02-09,58.67326736450195
2017-02-10,58.564170837402344
2017-02-13,58.84468078613281
2017-02-14,58.938201904296875
2017-02-15,58.9615592956543
2017-02-16,59.41349411010742
2017-02-17,59.5615234375
2017-02-21,60.06021499633789
2017-02-22,60.17710494995117
2017-02-23,60.1069450378418
2017-02-24,60.18489074707031
2017-02-27,60.145938873291016
2017-02-28,59.70180892944336
2017-03-01,60.89395523071289
2017-03-02,60.83942413330078
2017-03-03,60.66799545288086
2017-03-06,61.018638610839844
2017-03-07,61.649776458740234
2017-03-08,61.82119369506836
2017-03-09,61.657562255859375
2017-03-10,62.59259033203125
2017-03-13,63.130226135253906
2017-03-14,63.18478012084961
2017-03-15,63.75359344482422
2017-03-16,63.667884826660156
2017-03-17,64.04969024658203
2017-03-20,63.574378967285156
2017-03-21,62.14066696166992
2017-03-22,62.87312316894531
2017-03-23,62.8575325012207
2017-03-24,62.79518508911133
2017-03-27,62.74843215942383
2017-03-28,62.81076431274414
2017-03-29,62.71727752685547
2017-03-30,63.14582824707031
2017-03-31,62.77180480957031
2017-04-03,62.615970611572266
2017-04-04,62.80299377441406
2017-04-05,62.3978157043457
2017-04-06,62.41337966918945
2017-04-07,62.74843215942383
2017-04-10,62.436767578125
2017-04-11,61.8757438659668
2017-04-12,61.15108108520508
2017-04-13,60.65240478515625
2017-04-17,61.338104248046875
2017-04-18,62.03157043457031
2017-04-19,61.84457015991211
2017-04-20,62.92765426635742
2017-04-21,62.18741226196289
2017-04-24,63.1769905090332
2017-04-25,64.17436981201172
2017-04-26,63.20038986206055
2017-04-27,63.349342346191406
2017-04-28,62.07918930053711
2017-05-01,62.16544723510742
2017-05-02,62.13410186767578
2017-05-03,62.54179382324219
2017-05-04,62.173301696777344
2017-05-05,62.432010650634766
2017-05-08,62.298736572265625
2017-05-09,62.29092025756836
2017-05-10,63.106292724609375
2017-05-11,63.035736083984375
2017-05-12,63.26310729980469
2017-05-15,63.93734359741211
2017-05-16,64.5018539428711
2017-05-17,61.68720245361328
2017-05-18,62.11842727661133
2017-05-19,62.957332611083984
2017-05-22,63.012210845947266
2017-05-23,62.479061126708984
2017-05-24,62.76129150390625
2017-05-25,63.34150314331055
2017-05-26,63.6002311706543
2017-05-30,64.26667022705078
2017-05-31,64.6743392944336
2017-06-01,63.890296936035156
2017-06-02,64.00007629394531
2017-06-05,64.20392608642578
2017-06-06,64.46263885498047
2017-06-07,64.98796081542969
2017-06-08,66.12478637695312
2017-06-09,63.427730560302734
2017-06-12,63.545345306396484
2017-06-13,63.498329162597656
2017-06-14,62.847564697265625
2017-06-15,62.78485107421875
2017-06-16,62.486900329589844
2017-06-19,63.83542251586914
2017-06-20,62.38499450683594
2017-06-21,62.46337890625
2017-06-22,61.97728729248047
2017-06-23,62.392822265625
2017-06-26,61.397117614746094
2017-06-27,60.33082580566406
2017-06-28,61.201080322265625
2017-06-29,60.291603088378906
2017-06-30,60.315128326416016
2017-07-03,59.9074592590332
2017-07-05,60.299461364746094
2017-07-06,60.2602653503418
2017-07-07,61.53038787841797
2017-07-10,61.76559829711914
2017-07-11,61.969451904296875
2017-07-12,63.12982177734375
2017-07-13,63.14548873901367
2017-07-14,64.2901611328125
2017-07-17,64.02360534667969
2017-07-18,64.41561889648438
2017-07-19,64.41561889648438
2017-07-20,64.83113861083984
2017-07-21,64.05496978759766
2017-07-24,63.44342041015625
2017-07-25,63.8119010925293
2017-07-26,64.70570373535156
2017-07-27,63.869564056396484
2017-07-28,63.66447830200195
2017-07-31,64.19298553466797
2017-08-01,64.45328521728516
2017-08-02,64.13777160644531
2017-08-03,64.17721557617188
2017-08-04,64.23242950439453
2017-08-07,64.8161392211914
2017-08-08,65.0370101928711
2017-08-09,64.90292358398438
2017-08-10,63.38839340209961
2017-08-11,63.80646896362305
2017-08-14,64.72148132324219
2017-08-15,64.64259338378906
2017-08-16,65.04487609863281
2017-08-17,63.22273254394531
2017-08-18,63.08076858520508
2017-08-21,63.01766586303711
2017-08-22,63.696048736572266
2017-08-23,63.80646896362305
2017-08-24,64.09042358398438
2017-08-25,63.8774528503418
2017-08-28,63.70392608642578
2017-08-29,63.91688537597656
2017-08-30,64.92655944824219
2017-08-31,65.32886505126953
2017-09-01,65.10798645019531
2017-09-05,64.56371307373047
2017-09-06,64.73725891113281
2017-09-07,64.6820297241211
2017-09-08,64.19298553466797
2017-09-11,64.8555679321289
2017-09-12,65.38407897949219
2017-09-13,65.23419189453125
2017-09-14,65.69959259033203
2017-09-15,66.92223358154297
2017-09-18,67.94767761230469
2017-09-19,68.47618865966797
2017-09-20,67.70315551757812
2017-09-21,67.87672424316406
2017-09-22,69.62783813476562
2017-09-25,69.0204849243164
2017-09-26,69.17821502685547
2017-09-27,70.05377197265625
2017-09-28,70.71641540527344
2017-09-29,70.70850372314453
2017-10-02,70.71641540527344
2017-10-03,70.94514465332031
2017-10-04,71.37898254394531
2017-10-05,71.89170837402344
2017-10-06,72.05736541748047
2017-10-09,72.23877716064453
2017-10-10,72.86982727050781
2017-10-11,73.25635528564453
2017-10-12,73.05915069580078
2017-10-13,73.82428741455078
2017-10-16,74.32913208007812
2017-10-17,74.36067962646484
2017-10-18,73.69807434082031
2017-10-19,73.71385955810547
2017-10-20,75.07847595214844
2017-10-23,75.89098358154297
2017-10-24,76.07239532470703
2017-10-25,75.58332824707031
2017-10-26,75.84364318847656
2017-10-27,76.90852355957031
2017-10-30,76.2575454711914
2017-10-31,76.7576675415039
2017-11-01,76.48777770996094
2017-11-02,76.83708190917969
2017-11-03,77.7817611694336
2017-11-06,78.2263412475586
2017-11-07,78.11518859863281
2017-11-08,78.14691925048828
2017-11-09,77.04348754882812
2017-11-10,76.9561538696289
2017-11-13,77.02759552001953
2017-11-14,76.97203826904297
2017-11-15,76.82119750976562
2017-11-16,78.05167388916016
2017-11-17,77.59123229980469
2017-11-20,78.0199203491211
2017-11-21,78.74231719970703
2017-11-22,77.86115264892578
2017-11-24,78.82965087890625
2017-11-27,78.29776763916016
2017-11-28,78.97254180908203
2017-11-29,76.90852355957031
2017-11-30,77.23399353027344
2017-12-01,77.14668273925781
2017-12-04,76.18608856201172
2017-12-05,76.92439270019531
2017-12-06,77.01966857910156
2017-12-07,77.62297821044922
2017-12-08,77.81352996826172
2017-12-11,78.45651245117188
2017-12-12,78.13899230957031
2017-12-13,78.48036193847656
2017-12-14,79.58379364013672
2017-12-15,80.35385131835938
2017-12-18,81.9812240600586
2017-12-19,82.64013671875
2017-12-20,83.19584655761719
2017-12-21,82.61632537841797
2017-12-22,82.66395568847656
2017-12-26,82.67984008789062
2017-12-27,82.98151397705078
2017-12-28,83.21171569824219
2017-12-29,82.91004943847656
2018-01-02,83.80709838867188
2018-01-03,86.0775375366211
2018-01-04,85.96636199951172
2018-01-05,86.62528991699219
2018-01-08,87.03809356689453
2018-01-09,87.63346099853516
2018-01-10,87.08572387695312
2018-01-11,87.85575866699219
2018-01-12,89.48313903808594
2018-01-16,89.64192962646484
2018-01-17,94.59557342529297
2018-01-18,92.41248321533203
2018-01-19,92.74588775634766
2018-01-22,94.81784057617188
2018-01-23,95.17509460449219
2018-01-24,87.08572387695312
2018-01-25,87.44296264648438
2018-01-26,90.2531967163086
2018-01-29,89.42759704589844
2018-01-30,87.71932220458984
2018-01-31,87.5437240600586
2018-02-01,87.87102508544922
2018-02-02,85.93924713134766
2018-02-05,83.18531799316406
2018-02-06,84.51039123535156
2018-02-07,81.40519714355469
2018-02-08,77.95677185058594
2018-02-09,80.21582794189453
2018-02-12,81.37329864501953
2018-02-13,80.6069564819336
2018-02-14,81.96397399902344
2018-02-15,83.4726791381836
2018-02-16,83.39282989501953
2018-02-20,84.04742431640625
2018-02-21,82.74625396728516
2018-02-22,82.96177673339844
2018-02-23,85.4443130493164
2018-02-26,87.51180267333984
2018-02-27,86.48206329345703
2018-02-28,86.49003601074219
2018-03-01,85.03724670410156
2018-03-02,86.38628387451172
2018-03-05,87.01689147949219
2018-03-06,87.55967712402344
2018-03-07,86.65767669677734
2018-03-08,87.40005493164062
2018-03-09,89.02845764160156
2018-03-12,89.10829162597656
2018-03-13,88.27811431884766
2018-03-14,87.783203125
2018-03-15,87.5756607055664
2018-03-16,87.783203125
2018-03-19,86.09890747070312
2018-03-20,87.37609100341797
2018-03-21,86.7215347290039
2018-03-22,82.93782806396484
2018-03-23,80.91029357910156
2018-03-26,85.09310913085938
2018-03-27,81.8681640625
2018-03-28,81.34933471679688
2018-03-29,82.92984771728516
2018-04-02,80.34353637695312
2018-04-03,81.56487274169922
2018-04-04,83.18531799316406
2018-04-05,81.61274719238281
2018-04-06,79.39361572265625
2018-04-09,79.67301940917969
2018-04-10,81.70855712890625
2018-04-11,81.69258880615234
2018-04-12,83.20924377441406
2018-04-13,81.54888916015625
2018-04-16,82.61854553222656
2018-04-17,84.12722778320312
2018-04-18,84.09527587890625
2018-04-19,80.85441589355469
2018-04-20,79.79278564453125
2018-04-23,78.30001068115234
2018-04-24,78.5634536743164
2018-04-25,82.21941375732422
2018-04-26,81.99590301513672
2018-04-27,81.82827758789062
2018-04-30,80.9661865234375
2018-05-01,82.53871154785156
2018-05-02,82.18749237060547
2018-05-03,82.69835662841797
2018-05-04,84.07160949707031
2018-05-07,83.9270248413086
2018-05-08,84.68994140625
2018-05-09,86.36027526855469
2018-05-10,88.31169891357422
2018-05-11,87.7335205078125
2018-05-14,88.8497314453125
2018-05-15,87.7013931274414
2018-05-16,89.4600830078125
2018-05-17,88.60079956054688
2018-05-18,88.76944732666016
2018-05-21,88.6650619506836
2018-05-22,89.02642059326172
2018-05-23,89.1950912475586
2018-05-24,88.93809509277344
2018-05-25,89.58856201171875
2018-05-29,89.09066772460938
2018-05-30,89.82145690917969
2018-05-31,89.86964416503906
2018-06-01,92.1904525756836
2018-06-04,92.94532012939453
2018-06-05,94.48716735839844
2018-06-06,94.84854888916016
2018-06-07,94.14990234375
2018-06-08,92.94532012939453
2018-06-11,92.575927734375
2018-06-12,92.68030548095703
2018-06-13,91.54800415039062
2018-06-14,92.12620544433594
2018-06-15,93.0657958984375
2018-06-18,91.86121368408203
2018-06-19,91.27496337890625
2018-06-20,91.74071502685547
2018-06-21,90.03023529052734
2018-06-22,90.24705505371094
2018-06-25,88.48838806152344
2018-06-26,89.54840087890625
2018-06-27,87.35608673095703
2018-06-28,87.61302947998047
2018-06-29,88.53654479980469
2018-07-02,88.52853393554688
2018-07-03,87.46048736572266
2018-07-05,89.54840087890625
2018-07-06,90.51207733154297
2018-07-09,90.01417541503906
2018-07-10,91.3311767578125
2018-07-11,89.7491683959961
2018-07-12,93.02562713623047
2018-07-13,92.4635009765625
2018-07-16,91.99771118164062
2018-07-17,92.99349975585938
2018-07-18,92.89713287353516
2018-07-19,92.02181243896484
2018-07-20,92.35106658935547
2018-07-23,92.08605194091797
2018-07-24,91.38741302490234
2018-07-25,90.921630859375
2018-07-26,90.98588562011719
2018-07-27,90.4237289428711
2018-07-30,89.55972290039062
2018-07-31,89.89078521728516
2018-08-01,89.63238525390625
2018-08-02,90.60945892333984
2018-08-03,91.11819458007812
2018-08-06,91.33621215820312
2018-08-07,93.47608184814453
2018-08-08,93.7990951538086
2018-08-09,92.32942962646484
2018-08-10,88.89755249023438
2018-08-13,88.77643585205078
2018-08-14,89.09943389892578
2018-08-15,88.50187683105469
2018-08-16,88.34037017822266
2018-08-17,88.53418731689453
2018-08-20,88.0416259765625
2018-08-21,90.04420471191406
2018-08-22,90.59332275390625
2018-08-23,90.76290130615234
2018-08-24,91.76417541503906
2018-08-27,93.06424713134766
2018-08-28,92.87855529785156
2018-08-29,93.24190521240234
2018-08-30,90.90824890136719
2018-08-31,90.76290130615234
2018-09-04,90.87593078613281
2018-09-05,89.73737335205078
2018-09-06,89.5435562133789
2018-09-07,87.5813217163086
2018-09-10,87.46827697753906
2018-09-11,85.63525390625
2018-09-12,84.41593933105469
2018-09-13,85.3687973022461
2018-09-14,85.07808685302734
2018-09-17,83.73762512207031
2018-09-18,84.7147216796875
2018-09-19,86.701171875
2018-09-20,87.60555267333984
2018-09-21,88.8652572631836
2018-09-24,88.66338348388672
2018-09-25,86.84651184082031
2018-09-26,85.77253723144531
2018-09-27,86.63656616210938
2018-09-28,86.63656616210938
2018-10-01,86.99996185302734
2018-10-02,87.5813217163086
2018-10-03,87.355224609375
2018-10-04,85.48992919921875
2018-10-05,83.39848327636719
2018-10-08,82.30836486816406
2018-10-09,83.06742858886719
2018-10-10,80.13619232177734
2018-10-11,80.370361328125
2018-10-12,81.63006591796875
2018-10-15,80.28963470458984
2018-10-16,82.48600006103516
2018-10-17,81.99346160888672
2018-10-18,80.37843322753906
2018-10-19,79.34485626220703
2018-10-22,80.5238037109375
2018-10-23,80.95176696777344
2018-10-24,74.29798126220703
2018-10-25,74.10417938232422
2018-10-26,73.12711334228516
2018-10-29,72.82025146484375
2018-10-30,75.73599243164062
2018-10-31,75.605712890625
2018-11-01,79.49061584472656
2018-11-02,77.42192840576172
2018-11-05,77.91058349609375
2018-11-06,79.11599731445312
2018-11-07,79.16484832763672
2018-11-08,80.20735168457031
2018-11-09,78.26895141601562
2018-11-12,76.1269302368164
2018-11-13,76.94953918457031
2018-11-14,77.12872314453125
2018-11-15,79.78382873535156
2018-11-16,79.69425201416016
2018-11-19,77.06356048583984
2018-11-20,78.87163543701172
2018-11-21,78.29336547851562
2018-11-23,77.4544906616211
2018-11-26,78.49700927734375
2018-11-27,78.4155502319336
2018-11-28,80.0281753540039
2018-11-29,79.3521499633789
2018-11-30,81.32315063476562
2018-12-03,82.39820861816406
2018-12-04,78.27709197998047
2018-12-06,79.26255798339844
2018-12-07,75.23917388916016
2018-12-10,76.39569854736328
2018-12-11,76.99838256835938
2018-12-12,78.03276062011719
2018-12-13,78.05721282958984
2018-12-14,76.77037048339844
2018-12-17,74.86453247070312
2018-12-18,76.99838256835938
2018-12-19,73.73243713378906
2018-12-20,73.37406921386719
2018-12-21,73.63471221923828
2018-12-24,71.50898742675781
2018-12-26,75.72783660888672
2018-12-27,76.40384674072266
2018-12-28,76.40384674072266
2018-12-31,76.9658203125
2019-01-02,76.92509460449219
2019-01-03,72.38858795166016
2019-01-04,75.6626968383789
2019-01-07,76.9658203125
2019-01-08,76.86807250976562
2019-01-09,78.38298034667969
2019-01-10,79.58837127685547
2019-01-11,80.29694366455078
2019-01-14,78.4562759399414
2019-01-15,79.51506805419922
2019-01-16,79.14039611816406
2019-01-17,79.44175720214844
2019-01-18,80.97290802001953
2019-01-22,78.69245147705078
2019-01-23,77.77212524414062
2019-01-24,83.14752197265625
2019-01-25,85.03707885742188
2019-01-28,83.6280517578125
2019-01-29,82.54483032226562
2019-01-30,83.82511901855469
2019-01-31,82.62687683105469
2019-02-01,83.7020034790039
2019-02-04,83.54606628417969
2019-02-05,83.97282409667969
2019-02-06,87.38690185546875
2019-02-07,85.23670196533203
2019-02-08,85.80297088623047
2019-02-11,85.97529602050781
2019-02-12,87.35407257080078
2019-02-13,87.93675231933594
2019-02-14,87.7890396118164
2019-02-15,88.28144073486328
2019-02-19,88.04344177246094
2019-02-20,88.58509826660156
2019-02-21,87.51819610595703
2019-02-22,88.06803894042969
2019-02-25,88.79026794433594
2019-02-26,88.03521728515625
2019-02-27,86.75496673583984
2019-02-28,86.81241607666016
2019-03-01,87.61669921875
2019-03-04,88.14192962646484
2019-03-05,87.46074676513672
2019-03-06,86.51695251464844
2019-03-07,86.13123321533203
2019-03-08,86.057373046875
2019-03-11,87.36227416992188
2019-03-12,87.41970825195312
2019-03-13,88.28965759277344
2019-03-14,87.89571380615234
2019-03-15,90.88301849365234
2019-03-18,90.1197738647461
