Date,ABC
2015-12-15,101.69000244140625
2015-12-16,101.58999633789062
2015-12-17,102.33999633789062
2015-12-18,101.87999725341797
2015-12-21,102.88999938964844
2015-12-22,103.16000366210938
2015-12-23,103.94000244140625
2015-12-24,103.94999694824219
2015-12-28,104.19000244140625
2015-12-29,104.7699966430664
2015-12-30,105.0199966430664
2015-12-31,103.70999908447266
2016-01-04,101.87000274658203
2016-01-05,103.36000061035156
2016-01-06,101.77999877929688
2016-01-07,98.52999877929688
2016-01-08,97.95999908447266
2016-01-11,94.05999755859375
2016-01-12,94.18000030517578
2016-01-13,93.13999938964844
2016-01-14,93.72000122070312
2016-01-15,92.7699966430664
2016-01-19,92.54000091552734
2016-01-20,90.9000015258789
2016-01-21,90.56999969482422
2016-01-22,91.0
2016-01-25,91.2699966430664
2016-01-26,91.26000213623047
2016-01-27,90.18000030517578
2016-01-28,87.29000091552734
2016-01-29,89.55999755859375
2016-02-01,89.0
2016-02-02,88.13999938964844
2016-02-03,87.98999786376953
2016-02-04,84.4000015258789
2016-02-05,84.69999694824219
2016-02-08,83.62000274658203
2016-02-09,84.75
2016-02-10,85.5999984741211
2016-02-11,84.55000305175781
2016-02-12,85.61000061035156
2016-02-16,85.61000061035156
2016-02-17,87.48999786376953
2016-02-18,86.69000244140625
2016-02-19,86.83999633789062
2016-02-22,87.69999694824219
2016-02-23,87.3499984741211
2016-02-24,87.08000183105469
2016-02-25,87.5999984741211
2016-02-26,87.54000091552734
2016-02-29,86.62000274658203
2016-03-01,87.43000030517578
2016-03-02,87.62999725341797
2016-03-03,88.22000122070312
2016-03-04,88.0
2016-03-07,88.0999984741211
2016-03-08,87.81999969482422
2016-03-09,87.56999969482422
2016-03-10,86.18000030517578
2016-03-11,89.55000305175781
2016-03-14,87.95999908447266
2016-03-15,86.30000305175781
2016-03-16,87.06999969482422
2016-03-17,85.87999725341797
2016-03-18,87.4800033569336
2016-03-21,87.12999725341797
2016-03-22,87.16000366210938
2016-03-23,87.2699966430664
2016-03-24,86.16999816894531
2016-03-28,86.4800033569336
2016-03-29,86.41999816894531
2016-03-30,87.08999633789062
2016-03-31,86.55000305175781
2016-04-01,86.51000213623047
2016-04-04,87.16000366210938
2016-04-05,85.69000244140625
2016-04-06,87.54000091552734
2016-04-07,86.66000366210938
2016-04-08,85.30999755859375
2016-04-11,84.44000244140625
2016-04-12,84.9000015258789
2016-04-13,85.16999816894531
2016-04-14,86.69999694824219
2016-04-15,87.83000183105469
2016-04-18,88.66000366210938
2016-04-19,89.48999786376953
2016-04-20,91.86000061035156
2016-04-21,91.83000183105469
2016-04-22,91.88999938964844
2016-04-25,91.51000213623047
2016-04-26,91.27999877929688
2016-04-27,90.63999938964844
2016-04-28,86.41999816894531
2016-04-29,85.0999984741211
2016-05-02,85.2300033569336
2016-05-03,85.4800033569336
2016-05-04,84.29000091552734
2016-05-05,78.0
2016-05-06,76.5199966430664
2016-05-09,77.37000274658203
2016-05-10,76.68000030517578
2016-05-11,75.76000213623047
2016-05-12,74.77999877929688
2016-05-13,73.66000366210938
2016-05-16,74.58999633789062
2016-05-17,74.52999877929688
2016-05-18,75.1500015258789
2016-05-19,75.05000305175781
2016-05-20,74.81999969482422
2016-05-23,73.94000244140625
2016-05-24,74.33999633789062
2016-05-25,74.04000091552734
2016-05-26,73.69000244140625
2016-05-27,74.02999877929688
2016-05-31,74.9800033569336
2016-06-01,75.63999938964844
2016-06-02,77.08000183105469
2016-06-03,76.54000091552734
2016-06-06,76.44999694824219
2016-06-07,76.22000122070312
2016-06-08,76.25
2016-06-09,76.16999816894531
2016-06-10,76.45999908447266
2016-06-13,76.41000366210938
2016-06-14,75.51000213623047
2016-06-15,76.12000274658203
2016-06-16,76.0
2016-06-17,75.69999694824219
2016-06-20,76.37000274658203
2016-06-21,76.56999969482422
2016-06-22,77.12999725341797
2016-06-23,77.55000305175781
2016-06-24,75.44000244140625
2016-06-27,73.8499984741211
2016-06-28,75.31999969482422
2016-06-29,77.26000213623047
2016-06-30,79.31999969482422
2016-07-01,80.16000366210938
2016-07-05,80.36000061035156
2016-07-06,81.19000244140625
2016-07-07,80.98999786376953
2016-07-08,81.91999816894531
2016-07-11,82.18000030517578
2016-07-12,84.18000030517578
2016-07-13,84.93000030517578
2016-07-14,85.94999694824219
2016-07-15,85.55000305175781
2016-07-18,86.02999877929688
2016-07-19,85.91999816894531
2016-07-20,86.63999938964844
2016-07-21,85.80999755859375
2016-07-22,85.86000061035156
2016-07-25,85.41000366210938
2016-07-26,85.70999908447266
2016-07-27,85.41999816894531
2016-07-28,84.81999969482422
2016-07-29,85.19000244140625
2016-08-01,85.54000091552734
2016-08-02,89.43000030517578
2016-08-03,89.88999938964844
2016-08-04,88.9800033569336
2016-08-05,89.3499984741211
2016-08-08,88.66999816894531
2016-08-09,88.62000274658203
2016-08-10,87.9000015258789
2016-08-11,88.94999694824219
2016-08-12,88.91000366210938
2016-08-15,89.38999938964844
2016-08-16,89.45999908447266
2016-08-17,88.94000244140625
2016-08-18,88.97000122070312
2016-08-19,88.8499984741211
2016-08-22,88.75
2016-08-23,88.98999786376953
2016-08-24,88.38999938964844
2016-08-25,85.51000213623047
2016-08-26,85.75
2016-08-29,86.30999755859375
2016-08-30,86.04000091552734
2016-08-31,86.97000122070312
2016-09-01,87.1500015258789
2016-09-02,87.44000244140625
2016-09-06,87.62999725341797
2016-09-07,87.75
2016-09-08,87.2699966430664
2016-09-09,85.30999755859375
2016-09-12,86.94999694824219
2016-09-13,85.25
2016-09-14,83.8499984741211
2016-09-15,84.19999694824219
2016-09-16,84.11000061035156
2016-09-19,83.26000213623047
2016-09-20,82.08000183105469
2016-09-21,83.0199966430664
2016-09-22,83.58999633789062
2016-09-23,83.33000183105469
2016-09-26,82.72000122070312
2016-09-27,83.25
2016-09-28,83.19999694824219
2016-09-29,81.25
2016-09-30,80.77999877929688
2016-10-03,80.12000274658203
2016-10-04,80.52999877929688
2016-10-05,80.02999877929688
2016-10-06,80.13999938964844
2016-10-07,79.38999938964844
2016-10-10,79.63999938964844
2016-10-11,79.61000061035156
2016-10-12,80.61000061035156
2016-10-13,80.37999725341797
2016-10-14,79.79000091552734
2016-10-17,79.73999786376953
2016-10-18,81.08999633789062
2016-10-19,80.3499984741211
2016-10-20,80.73999786376953
2016-10-21,80.0199966430664
2016-10-24,80.04000091552734
2016-10-25,80.38999938964844
2016-10-26,79.37000274658203
2016-10-27,79.5
2016-10-28,69.13999938964844
2016-10-31,70.31999969482422
2016-11-01,69.79000091552734
2016-11-02,75.95999908447266
2016-11-03,72.31999969482422
2016-11-04,70.47000122070312
2016-11-07,71.93000030517578
2016-11-08,69.02999877929688
2016-11-09,75.61000061035156
2016-11-10,79.58999633789062
2016-11-11,78.91999816894531
2016-11-14,81.33000183105469
2016-11-15,79.52999877929688
2016-11-16,78.86000061035156
2016-11-17,80.16000366210938
2016-11-18,79.20999908447266
2016-11-21,78.44999694824219
2016-11-22,78.41000366210938
2016-11-23,78.69999694824219
2016-11-25,78.56999969482422
2016-11-28,79.05000305175781
2016-11-29,77.62999725341797
2016-11-30,77.98999786376953
2016-12-01,77.80000305175781
2016-12-02,78.80000305175781
2016-12-05,79.54000091552734
2016-12-06,78.87000274658203
2016-12-07,76.37999725341797
2016-12-08,76.87999725341797
2016-12-09,78.9000015258789
2016-12-12,78.06999969482422
2016-12-13,79.04000091552734
2016-12-14,77.05000305175781
2016-12-15,76.66999816894531
2016-12-16,77.37999725341797
2016-12-19,78.41999816894531
2016-12-20,79.30000305175781
2016-12-21,78.8499984741211
2016-12-22,77.80999755859375
2016-12-23,78.55999755859375
2016-12-27,78.81999969482422
2016-12-28,78.3499984741211
2016-12-29,79.33999633789062
2016-12-30,78.19000244140625
2017-01-03,82.61000061035156
2017-01-04,84.66000366210938
2017-01-05,83.68000030517578
2017-01-06,84.80000305175781
2017-01-09,85.4800033569336
2017-01-10,84.83000183105469
2017-01-11,81.52999877929688
2017-01-12,83.86000061035156
2017-01-13,84.62000274658203
2017-01-17,85.98999786376953
2017-01-18,85.51000213623047
2017-01-19,85.47000122070312
2017-01-20,83.75
2017-01-23,84.87999725341797
2017-01-24,84.41000366210938
2017-01-25,85.83000183105469
2017-01-26,83.38999938964844
2017-01-27,82.43000030517578
2017-01-30,83.62000274658203
2017-01-31,87.27999877929688
2017-02-01,88.61000061035156
2017-02-02,88.05000305175781
2017-02-03,89.27999877929688
2017-02-06,89.9800033569336
2017-02-07,90.33000183105469
2017-02-08,91.06999969482422
2017-02-09,91.6500015258789
2017-02-10,91.16999816894531
2017-02-13,90.4800033569336
2017-02-14,90.81999969482422
2017-02-15,91.18000030517578
2017-02-16,90.31999969482422
2017-02-17,90.76000213623047
2017-02-21,91.01000213623047
2017-02-22,91.33999633789062
2017-02-23,91.61000061035156
2017-02-24,92.16000366210938
2017-02-27,91.7300033569336
2017-02-28,91.51000213623047
2017-03-01,92.2300033569336
2017-03-02,91.94000244140625
2017-03-03,92.2300033569336
2017-03-06,89.98999786376953
2017-03-07,88.4800033569336
2017-03-08,89.08000183105469
2017-03-09,88.61000061035156
2017-03-10,88.30999755859375
2017-03-13,89.13999938964844
2017-03-14,88.80999755859375
2017-03-15,89.4800033569336
2017-03-16,88.0
2017-03-17,87.52999877929688
2017-03-20,86.91000366210938
2017-03-21,85.91000366210938
2017-03-22,85.87999725341797
2017-03-23,85.98999786376953
2017-03-24,86.55999755859375
2017-03-27,87.4800033569336
2017-03-28,87.5
2017-03-29,89.51000213623047
2017-03-30,89.13999938964844
2017-03-31,88.5
2017-04-03,87.33000183105469
2017-04-04,86.93000030517578
2017-04-05,87.18000030517578
2017-04-06,87.63999938964844
2017-04-07,87.62000274658203
2017-04-10,88.44000244140625
2017-04-11,87.87000274658203
2017-04-12,86.81999969482422
2017-04-13,86.66999816894531
2017-04-17,86.63999938964844
2017-04-18,82.55999755859375
2017-04-19,81.8499984741211
2017-04-20,82.37000274658203
2017-04-21,81.26000213623047
2017-04-24,80.94000244140625
2017-04-25,81.48999786376953
2017-04-26,81.25
2017-04-27,82.12000274658203
2017-04-28,82.05000305175781
2017-05-01,82.48999786376953
2017-05-02,82.66000366210938
2017-05-03,82.66999816894531
2017-05-04,86.52999877929688
2017-05-05,85.88999938964844
2017-05-08,86.58999633789062
2017-05-09,87.54000091552734
2017-05-10,88.13999938964844
2017-05-11,88.86000061035156
2017-05-12,88.75
2017-05-15,89.91999816894531
2017-05-16,89.12000274658203
2017-05-17,86.27999877929688
2017-05-18,86.69000244140625
2017-05-19,89.16000366210938
2017-05-22,89.4800033569336
2017-05-23,89.19000244140625
2017-05-24,89.97000122070312
2017-05-25,91.11000061035156
2017-05-26,91.0
2017-05-30,91.02999877929688
2017-05-31,91.7699966430664
2017-06-01,93.13999938964844
2017-06-02,93.58000183105469
2017-06-05,93.31999969482422
2017-06-06,91.69000244140625
2017-06-07,91.93000030517578
2017-06-08,91.56999969482422
2017-06-09,92.0999984741211
2017-06-12,92.36000061035156
2017-06-13,93.0
2017-06-14,93.9000015258789
2017-06-15,94.43000030517578
2017-06-16,92.52999877929688
2017-06-19,93.75
2017-06-20,93.25
2017-06-21,95.62000274658203
2017-06-22,96.37000274658203
2017-06-23,95.81999969482422
2017-06-26,95.98999786376953
2017-06-27,95.52999877929688
2017-06-28,96.37999725341797
2017-06-29,95.76000213623047
2017-06-30,94.52999877929688
2017-07-03,94.69999694824219
2017-07-05,95.22000122070312
2017-07-06,92.51000213623047
2017-07-07,93.91000366210938
2017-07-10,92.48999786376953
2017-07-11,92.18000030517578
2017-07-12,93.20999908447266
2017-07-13,92.86000061035156
2017-07-14,92.95999908447266
2017-07-17,92.70999908447266
2017-07-18,91.37000274658203
2017-07-19,91.16999816894531
2017-07-20,91.94999694824219
2017-07-21,91.62000274658203
2017-07-24,93.12999725341797
2017-07-25,94.6500015258789
2017-07-26,94.20999908447266
2017-07-27,92.77999877929688
2017-07-28,93.97000122070312
2017-07-31,93.81999969482422
2017-08-01,92.9800033569336
2017-08-02,91.2699966430664
2017-08-03,81.70999908447266
2017-08-04,80.83000183105469
2017-08-07,80.58000183105469
2017-08-08,80.33000183105469
2017-08-09,79.80000305175781
2017-08-10,78.87999725341797
2017-08-11,80.0199966430664
2017-08-14,80.08000183105469
2017-08-15,80.0
2017-08-16,80.02999877929688
2017-08-17,79.94000244140625
2017-08-18,78.5999984741211
2017-08-21,78.04000091552734
2017-08-22,79.2300033569336
2017-08-23,78.13999938964844
2017-08-24,78.4000015258789
2017-08-25,78.0999984741211
2017-08-28,78.66000366210938
2017-08-29,78.55999755859375
2017-08-30,78.33000183105469
2017-08-31,80.25
2017-09-01,80.23999786376953
2017-09-05,79.69000244140625
2017-09-06,80.72000122070312
2017-09-07,82.55999755859375
2017-09-08,82.5
2017-09-11,84.38999938964844
2017-09-12,83.9000015258789
2017-09-13,84.31999969482422
2017-09-14,80.69000244140625
2017-09-15,81.5999984741211
2017-09-18,80.66999816894531
2017-09-19,79.27999877929688
2017-09-20,79.5
2017-09-21,80.37999725341797
2017-09-22,81.05000305175781
2017-09-25,80.9800033569336
2017-09-26,82.0
2017-09-27,82.43000030517578
2017-09-28,80.98999786376953
2017-09-29,82.75
2017-10-02,83.30000305175781
2017-10-03,82.87999725341797
2017-10-04,82.73999786376953
2017-10-05,84.12000274658203
2017-10-06,80.4800033569336
2017-10-09,78.3499984741211
2017-10-10,79.55000305175781
2017-10-11,80.31999969482422
2017-10-12,80.80000305175781
2017-10-13,79.44000244140625
2017-10-16,79.0
2017-10-17,79.94999694824219
2017-10-18,80.48999786376953
2017-10-19,82.19999694824219
2017-10-20,83.20999908447266
2017-10-23,82.52999877929688
2017-10-24,81.8499984741211
2017-10-25,82.22000122070312
2017-10-26,78.7699966430664
2017-10-27,76.37999725341797
2017-10-30,76.93000030517578
2017-10-31,76.94999694824219
2017-11-01,76.62000274658203
2017-11-02,73.2300033569336
2017-11-03,74.80000305175781
2017-11-06,74.86000061035156
2017-11-07,74.91000366210938
2017-11-08,75.01000213623047
2017-11-09,75.2699966430664
2017-11-10,75.0
2017-11-13,75.4000015258789
2017-11-14,75.4000015258789
2017-11-15,77.52999877929688
2017-11-16,80.30999755859375
2017-11-17,78.83999633789062
2017-11-20,77.45999908447266
2017-11-21,79.45999908447266
2017-11-22,81.4000015258789
2017-11-24,81.2300033569336
2017-11-27,81.12000274658203
2017-11-28,83.1500015258789
2017-11-29,84.66000366210938
2017-11-30,84.81999969482422
2017-12-01,84.94999694824219
2017-12-04,87.41999816894531
2017-12-05,85.88999938964844
2017-12-06,85.98999786376953
2017-12-07,85.93000030517578
2017-12-08,86.69999694824219
2017-12-11,86.7699966430664
2017-12-12,87.81999969482422
2017-12-13,88.4800033569336
2017-12-14,89.30999755859375
2017-12-15,93.16999816894531
2017-12-18,92.4000015258789
2017-12-19,93.79000091552734
2017-12-20,93.73999786376953
2017-12-21,92.98999786376953
2017-12-22,92.45999908447266
2017-12-26,93.25
2017-12-27,92.5999984741211
2017-12-28,92.58999633789062
2017-12-29,91.81999969482422
2018-01-02,94.04000091552734
2018-01-03,94.38999938964844
2018-01-04,94.18000030517578
2018-01-05,95.31999969482422
2018-01-08,96.9000015258789
2018-01-09,97.5199966430664
2018-01-10,97.20999908447266
2018-01-11,98.13999938964844
2018-01-12,99.0
2018-01-16,99.55000305175781
2018-01-17,101.30000305175781
2018-01-18,100.86000061035156
2018-01-19,100.05999755859375
2018-01-22,102.66000366210938
2018-01-23,102.80999755859375
2018-01-24,104.62000274658203
2018-01-25,104.37000274658203
2018-01-26,105.4800033569336
2018-01-29,105.08999633789062
2018-01-30,102.45999908447266
2018-01-31,99.66999816894531
2018-02-01,99.29000091552734
2018-02-02,96.0199966430664
2018-02-05,91.9000015258789
2018-02-06,91.54000091552734
2018-02-07,94.22000122070312
2018-02-08,91.55000305175781
2018-02-09,89.19000244140625
2018-02-12,89.44999694824219
2018-02-13,97.7699966430664
2018-02-14,96.4000015258789
2018-02-15,97.5999984741211
2018-02-16,99.4000015258789
2018-02-20,99.94000244140625
2018-02-21,98.56999969482422
2018-02-22,97.12000274658203
2018-02-23,98.41999816894531
2018-02-26,100.58000183105469
2018-02-27,97.63999938964844
2018-02-28,95.16000366210938
2018-03-01,93.30000305175781
2018-03-02,93.95999908447266
2018-03-05,94.9000015258789
2018-03-06,94.69999694824219
2018-03-07,95.5999984741211
2018-03-08,96.23999786376953
2018-03-09,99.0
2018-03-12,100.29000091552734
2018-03-13,100.5999984741211
2018-03-14,98.58000183105469
2018-03-15,97.36000061035156
2018-03-16,96.61000061035156
2018-03-19,93.0
2018-03-20,89.19000244140625
2018-03-21,89.5
2018-03-22,85.0
2018-03-23,84.02999877929688
2018-03-26,84.94999694824219
2018-03-27,84.01000213623047
2018-03-28,85.11000061035156
2018-03-29,86.20999908447266
2018-04-02,82.66999816894531
2018-04-03,83.93000030517578
2018-04-04,86.25
2018-04-05,87.37999725341797
2018-04-06,85.41000366210938
2018-04-09,86.79000091552734
2018-04-10,88.91000366210938
2018-04-11,89.08999633789062
2018-04-12,88.19000244140625
2018-04-13,86.81999969482422
2018-04-16,88.7699966430664
2018-04-17,91.04000091552734
2018-04-18,92.75
2018-04-19,91.69000244140625
2018-04-20,89.87000274658203
2018-04-23,90.73999786376953
2018-04-24,90.13999938964844
2018-04-25,91.43000030517578
2018-04-26,92.08000183105469
2018-04-27,93.06999969482422
2018-04-30,90.58000183105469
2018-05-01,89.19999694824219
2018-05-02,92.18000030517578
2018-05-03,85.37000274658203
2018-05-04,86.37000274658203
2018-05-07,84.69000244140625
2018-05-08,84.69000244140625
2018-05-09,84.72000122070312
2018-05-10,85.52999877929688
2018-05-11,86.87999725341797
2018-05-14,87.27999877929688
2018-05-15,85.66999816894531
2018-05-16,85.98999786376953
2018-05-17,87.06999969482422
2018-05-18,84.7699966430664
2018-05-21,84.33999633789062
2018-05-22,84.51000213623047
2018-05-23,83.95999908447266
2018-05-24,84.08999633789062
2018-05-25,85.48999786376953
2018-05-29,82.56999969482422
2018-05-30,84.12999725341797
2018-05-31,82.13999938964844
2018-06-01,83.33999633789062
2018-06-04,84.31999969482422
2018-06-05,84.79000091552734
2018-06-06,87.1500015258789
2018-06-07,86.5999984741211
2018-06-08,86.08999633789062
2018-06-11,87.27999877929688
2018-06-12,88.04000091552734
2018-06-13,90.66000366210938
2018-06-14,93.3499984741211
2018-06-15,94.8499984741211
2018-06-18,91.56999969482422
2018-06-19,92.16999816894531
2018-06-20,93.2300033569336
2018-06-21,93.20999908447266
2018-06-22,93.5
2018-06-25,92.22000122070312
2018-06-26,90.38999938964844
2018-06-27,89.81999969482422
2018-06-28,86.0999984741211
2018-06-29,85.2699966430664
2018-07-02,85.72000122070312
2018-07-03,86.68000030517578
2018-07-05,87.19999694824219
2018-07-06,87.97000122070312
2018-07-09,88.25
2018-07-10,88.13999938964844
2018-07-11,87.13999938964844
2018-07-12,86.80000305175781
2018-07-13,87.91000366210938
2018-07-16,86.9000015258789
2018-07-17,86.81999969482422
2018-07-18,86.33000183105469
2018-07-19,85.55999755859375
2018-07-20,84.69999694824219
2018-07-23,84.75
2018-07-24,83.93000030517578
2018-07-25,84.7699966430664
2018-07-26,83.23999786376953
2018-07-27,82.91999816894531
2018-07-30,82.91000366210938
2018-07-31,81.83000183105469
2018-08-01,79.48999786376953
2018-08-02,78.9800033569336
2018-08-03,80.97000122070312
2018-08-06,82.13999938964844
2018-08-07,83.44000244140625
2018-08-08,82.66000366210938
2018-08-09,83.23999786376953
2018-08-10,81.9800033569336
2018-08-13,83.05999755859375
2018-08-14,84.43000030517578
2018-08-15,85.12000274658203
2018-08-16,86.81999969482422
2018-08-17,87.72000122070312
2018-08-20,88.2699966430664
2018-08-21,87.98999786376953
2018-08-22,88.1500015258789
2018-08-23,88.27999877929688
2018-08-24,88.33000183105469
2018-08-27,88.45999908447266
2018-08-28,88.87000274658203
2018-08-29,89.26000213623047
2018-08-30,90.05999755859375
2018-08-31,89.97000122070312
2018-09-04,89.16999816894531
2018-09-05,89.44000244140625
2018-09-06,88.37999725341797
2018-09-07,88.63999938964844
2018-09-10,88.33000183105469
2018-09-11,84.0999984741211
2018-09-12,85.20999908447266
2018-09-13,85.93000030517578
2018-09-14,85.83999633789062
2018-09-17,86.76000213623047
2018-09-18,87.33000183105469
2018-09-19,89.38999938964844
2018-09-20,91.05999755859375
2018-09-21,90.12999725341797
2018-09-24,89.56999969482422
2018-09-25,89.5199966430664
2018-09-26,90.30999755859375
2018-09-27,91.1500015258789
2018-09-28,92.22000122070312
2018-10-01,92.79000091552734
2018-10-02,91.4000015258789
2018-10-03,91.02999877929688
2018-10-04,91.04000091552734
2018-10-05,90.58000183105469
2018-10-08,91.29000091552734
2018-10-09,90.91999816894531
2018-10-10,90.83999633789062
2018-10-11,87.30999755859375
2018-10-12,88.4800033569336
2018-10-15,89.54000091552734
2018-10-16,92.56999969482422
2018-10-17,93.76000213623047
2018-10-18,93.37999725341797
2018-10-19,92.80000305175781
2018-10-22,90.22000122070312
2018-10-23,90.27999877929688
2018-10-24,84.48999786376953
2018-10-25,85.72000122070312
2018-10-26,84.72000122070312
2018-10-29,85.98999786376953
2018-10-30,87.61000061035156
2018-10-31,88.0
2018-11-01,90.91999816894531
2018-11-02,88.56999969482422
2018-11-05,88.55999755859375
2018-11-06,84.0
2018-11-07,86.54000091552734
2018-11-08,89.16999816894531
2018-11-09,88.86000061035156
2018-11-12,89.91999816894531
2018-11-13,91.30999755859375
2018-11-14,89.58000183105469
2018-11-15,89.1500015258789
2018-11-16,88.75
2018-11-19,90.81999969482422
2018-11-20,88.87000274658203
2018-11-21,87.43000030517578
2018-11-23,87.66000366210938
2018-11-26,88.94000244140625
2018-11-27,89.62999725341797
2018-11-28,91.23999786376953
2018-11-29,90.5
2018-11-30,88.9000015258789
2018-12-03,89.0199966430664
2018-12-04,87.61000061035156
2018-12-06,85.9800033569336
2018-12-07,84.31999969482422
2018-12-10,83.55000305175781
2018-12-11,82.4800033569336
2018-12-12,83.22000122070312
2018-12-13,81.88999938964844
2018-12-14,78.97000122070312
2018-12-17,77.0
2018-12-18,76.23999786376953
2018-12-19,76.30999755859375
2018-12-20,73.22000122070312
2018-12-21,71.9800033569336
2018-12-24,70.76000213623047
2018-12-26,73.04000091552734
2018-12-27,73.52999877929688
2018-12-28,73.95999908447266
2018-12-31,74.4000015258789
2019-01-02,74.44999694824219
2019-01-03,73.37000274658203
2019-01-04,74.22000122070312
2019-01-07,74.75
2019-01-08,75.55000305175781
2019-01-09,76.31999969482422
2019-01-10,76.0
2019-01-11,76.55999755859375
2019-01-14,76.86000061035156
2019-01-15,77.26000213623047
2019-01-16,77.30000305175781
2019-01-17,76.08000183105469
2019-01-18,79.86000061035156
2019-01-22,79.70999908447266
2019-01-23,79.36000061035156
2019-01-24,78.69999694824219
2019-01-25,79.66000366210938
2019-01-28,80.12000274658203
2019-01-29,79.54000091552734
2019-01-30,78.52999877929688
2019-01-31,83.37000274658203
2019-02-01,83.76000213623047
2019-02-04,84.44999694824219
2019-02-05,85.7699966430664
2019-02-06,86.63999938964844
2019-02-07,85.80000305175781
2019-02-08,84.30999755859375
2019-02-11,83.63999938964844
2019-02-12,85.79000091552734
2019-02-13,86.41000366210938
2019-02-14,86.44999694824219
2019-02-15,86.66000366210938
2019-02-19,86.8499984741211
2019-02-20,86.33000183105469
2019-02-21,84.9800033569336
2019-02-22,85.66999816894531
2019-02-25,84.66999816894531
2019-02-26,83.91999816894531
2019-02-27,82.79000091552734
2019-02-28,83.30000305175781
2019-03-01,82.9800033569336
2019-03-04,80.4800033569336
2019-03-05,79.66000366210938
2019-03-06,76.62999725341797
2019-03-07,76.33000183105469
2019-03-08,76.41000366210938
2019-03-11,77.94999694824219
2019-03-12,78.41999816894531
2019-03-13,79.79000091552734
2019-03-14,79.51000213623047
2019-03-15,80.18000030517578
2019-03-18,80.38999938964844
2019-03-19,81.06999969482422
2019-03-20,79.2699966430664
2019-03-21,80.36000061035156
2019-03-22,78.7699966430664
2019-03-25,77.0999984741211
2019-03-26,76.55999755859375
2019-03-27,76.5
2019-03-28,77.88999938964844
2019-03-29,79.5199966430664
2019-04-01,79.08999633789062
2019-04-02,74.48999786376953
2019-04-03,75.05000305175781
2019-04-04,75.97000122070312
2019-04-05,77.2699966430664
