Date,ANDV
2015-12-04,105.26202392578125
2015-12-07,103.56651306152344
2015-12-08,105.16834259033203
2015-12-09,100.95298767089844
2015-12-10,100.27854919433594
2015-12-11,94.2365493774414
2015-12-14,95.38873291015625
2015-12-15,95.49177551269531
2015-12-16,98.1614990234375
2015-12-17,99.24813079833984
2015-12-18,97.72122955322266
2015-12-21,98.5268325805664
2015-12-22,96.42852020263672
2015-12-23,98.39569091796875
2015-12-24,97.86174011230469
2015-12-28,95.94142150878906
2015-12-29,96.372314453125
2015-12-30,97.68375396728516
2015-12-31,98.7048110961914
2016-01-04,100.32539367675781
2016-01-05,99.55724334716797
2016-01-06,99.64157104492188
2016-01-07,100.25980377197266
2016-01-08,95.19203186035156
2016-01-11,94.67680358886719
2016-01-12,98.03036499023438
2016-01-13,86.10560607910156
2016-01-14,90.38651275634766
2016-01-15,86.84562683105469
2016-01-19,83.93234252929688
2016-01-20,81.67478942871094
2016-01-21,79.84814453125
2016-01-22,84.9908676147461
2016-01-25,80.29777526855469
2016-01-26,81.0284423828125
2016-01-27,77.57184600830078
2016-01-28,78.45238494873047
2016-01-29,81.73098754882812
2016-02-01,82.208740234375
2016-02-02,75.43608856201172
2016-02-03,74.19955444335938
2016-02-04,74.74288177490234
2016-02-05,71.41743469238281
2016-02-08,68.33554077148438
2016-02-09,68.96316528320312
2016-02-10,69.32849884033203
2016-02-11,67.45500183105469
2016-02-12,66.574462890625
2016-02-16,65.9749526977539
2016-02-17,66.05924224853516
2016-02-18,64.29817199707031
2016-02-19,67.59550476074219
2016-02-22,71.49238586425781
2016-02-23,70.74298095703125
2016-02-24,73.95600128173828
2016-02-25,73.29610443115234
2016-02-26,75.7471694946289
2016-02-29,76.05826568603516
2016-03-01,78.82984924316406
2016-03-02,77.48176574707031
2016-03-03,81.06407928466797
2016-03-04,79.9422607421875
2016-03-07,80.72470092773438
2016-03-08,79.18807983398438
2016-03-09,83.43029022216797
2016-03-10,81.14893341064453
2016-03-11,83.76968383789062
2016-03-14,81.76170349121094
2016-03-15,81.6485824584961
2016-03-16,82.87410736083984
2016-03-17,82.67613220214844
2016-03-18,84.61812591552734
2016-03-21,84.43900299072266
2016-03-22,86.34329223632812
2016-03-23,85.42887115478516
2016-03-24,87.19173431396484
2016-03-28,84.85379791259766
2016-03-29,84.58041381835938
2016-03-30,81.51658630371094
2016-03-31,81.08294677734375
2016-04-01,78.19822692871094
2016-04-04,79.02782440185547
2016-04-05,77.97198486328125
2016-04-06,77.55717468261719
2016-04-07,77.1329574584961
2016-04-08,78.40563201904297
2016-04-11,77.49118041992188
2016-04-12,78.99954223632812
2016-04-13,80.64927673339844
2016-04-14,78.54702758789062
2016-04-15,76.33165740966797
2016-04-18,78.06624603271484
2016-04-19,78.66015625
2016-04-20,78.7450180053711
2016-04-21,79.16922760009766
2016-04-22,81.26205444335938
2016-04-25,81.57315063476562
2016-04-26,81.22435760498047
2016-04-27,82.21420288085938
2016-04-28,80.30992126464844
2016-04-29,75.1249771118164
2016-05-02,76.3882064819336
2016-05-03,74.1445541381836
2016-05-04,72.4005355834961
2016-05-05,73.3998031616211
2016-05-06,73.45638275146484
2016-05-09,71.37298583984375
2016-05-10,72.6927719116211
2016-05-11,73.2206802368164
2016-05-12,71.2787094116211
2016-05-13,71.75005340576172
2016-05-16,73.27726745605469
2016-05-17,72.60791778564453
2016-05-18,74.92701721191406
2016-05-19,73.39039611816406
2016-05-20,74.5593490600586
2016-05-23,72.5985107421875
2016-05-24,74.07856750488281
2016-05-25,74.2293930053711
2016-05-26,73.37552642822266
2016-05-27,74.4476089477539
2016-05-31,74.0776138305664
2016-06-01,75.98456573486328
2016-06-02,77.33179473876953
2016-06-03,75.92765808105469
2016-06-06,76.0320053100586
2016-06-07,78.24256896972656
2016-06-08,76.68663787841797
2016-06-09,74.7132568359375
2016-06-10,73.252197265625
2016-06-13,70.42495727539062
2016-06-14,68.98287200927734
2016-06-15,69.44775390625
2016-06-16,69.67544555664062
2016-06-17,68.78363037109375
2016-06-20,71.16497802734375
2016-06-21,73.10987854003906
2016-06-22,72.9201431274414
2016-06-23,73.79296112060547
2016-06-24,71.421142578125
2016-06-27,68.46107482910156
2016-06-28,70.24469757080078
2016-06-29,71.61087036132812
2016-06-30,71.07957458496094
2016-07-01,73.53682708740234
2016-07-05,71.09857177734375
2016-07-06,67.51232147216797
2016-07-07,66.42125701904297
2016-07-08,68.99235534667969
2016-07-11,70.20674896240234
2016-07-12,72.39833068847656
2016-07-13,70.47238159179688
2016-07-14,71.91448211669922
2016-07-15,71.54447174072266
2016-07-18,72.88218688964844
2016-07-19,73.0909194946289
2016-07-20,73.87836456298828
2016-07-21,72.39833068847656
2016-07-22,71.93346405029297
2016-07-25,71.77217864990234
2016-07-26,74.69429016113281
2016-07-27,72.07576751708984
2016-07-28,71.89550018310547
2016-07-29,72.24653625488281
2016-08-01,70.74752044677734
2016-08-02,70.18777465820312
2016-08-03,73.17630004882812
2016-08-04,70.41546630859375
2016-08-05,70.8803482055664
2016-08-08,73.49887084960938
2016-08-09,72.56909942626953
2016-08-10,71.87652587890625
2016-08-11,72.09473419189453
2016-08-12,71.50650787353516
2016-08-15,72.48371887207031
2016-08-16,72.97706604003906
2016-08-17,71.9619140625
2016-08-18,71.86703491210938
2016-08-19,72.17063903808594
2016-08-22,70.60521697998047
2016-08-23,71.29779052734375
2016-08-24,72.00936126708984
2016-08-25,70.3016128540039
2016-08-26,70.1593017578125
2016-08-29,70.49385833740234
2016-08-30,72.48201751708984
2016-08-31,72.09011840820312
2016-09-01,70.07328033447266
2016-09-02,71.258544921875
2016-09-06,73.26582336425781
2016-09-07,76.16203308105469
2016-09-08,77.90168762207031
2016-09-09,75.64588165283203
2016-09-12,77.9399185180664
2016-09-13,77.567138671875
2016-09-14,76.23851013183594
2016-09-15,77.6627197265625
2016-09-16,78.36050415039062
2016-09-19,79.85162353515625
2016-09-20,77.44287872314453
2016-09-21,78.17888641357422
2016-09-22,79.28765869140625
2016-09-23,79.91853332519531
2016-09-26,78.23624420166016
2016-09-27,79.2303237915039
2016-09-28,79.20165252685547
2016-09-29,74.14520263671875
2016-09-30,76.0473403930664
2016-10-03,75.9230728149414
2016-10-04,76.69731140136719
2016-10-05,78.7715072631836
2016-10-06,77.69139862060547
2016-10-07,76.44880676269531
2016-10-10,76.76422119140625
2016-10-11,77.68183898925781
2016-10-12,77.17523956298828
2016-10-13,78.15019989013672
2016-10-14,78.05462646484375
2016-10-17,76.91716766357422
2016-10-18,77.8443374633789
2016-10-19,76.29586791992188
2016-10-20,77.28038787841797
2016-10-21,78.18843841552734
2016-10-24,78.2840347290039
2016-10-25,79.14429473876953
2016-10-26,80.60674285888672
2016-10-27,79.53618621826172
2016-10-28,79.8324966430664
2016-10-31,81.2184829711914
2016-11-01,79.49795532226562
2016-11-02,76.41056823730469
2016-11-03,76.1429214477539
2016-11-04,76.39144897460938
2016-11-07,76.8789291381836
2016-11-08,76.42967224121094
2016-11-09,79.56486511230469
2016-11-10,80.87437438964844
2016-11-11,81.6103744506836
2016-11-14,82.49932098388672
2016-11-15,82.23168182373047
2016-11-16,81.95448303222656
2016-11-17,82.73827362060547
2016-11-18,79.54574584960938
2016-11-21,80.96040344238281
2016-11-22,83.39781951904297
2016-11-23,82.24124145507812
2016-11-25,82.66181182861328
2016-11-28,81.15153503417969
2016-11-29,79.03519439697266
2016-11-30,78.2560043334961
2016-12-01,79.08329772949219
2016-12-02,81.68061828613281
2016-12-05,85.2398910522461
2016-12-06,85.35531616210938
2016-12-07,88.50094604492188
2016-12-08,87.48126983642578
2016-12-09,86.75017547607422
2016-12-12,86.92333221435547
2016-12-13,88.1353988647461
2016-12-14,86.2403335571289
2016-12-15,87.00028991699219
2016-12-16,87.10610961914062
2016-12-19,87.06761932373047
2016-12-20,85.39379119873047
2016-12-21,86.25957489013672
2016-12-22,86.87522888183594
2016-12-23,87.49088287353516
2016-12-27,86.99066925048828
2016-12-28,85.31684875488281
2016-12-29,85.18217468261719
2016-12-30,84.1240005493164
2017-01-03,85.4034194946289
2017-01-04,82.46942138671875
2017-01-05,82.02690887451172
2017-01-06,80.56472778320312
2017-01-09,78.57345581054688
2017-01-10,78.48688507080078
2017-01-11,78.66002655029297
2017-01-12,77.61148834228516
2017-01-13,76.58219146728516
2017-01-17,77.75579071044922
2017-01-18,78.52535247802734
2017-01-19,77.49604797363281
2017-01-20,77.41910552978516
2017-01-23,77.37100982666016
2017-01-24,78.86204528808594
2017-01-25,78.91014099121094
2017-01-26,78.82357025146484
2017-01-27,78.90052795410156
2017-01-30,80.23765563964844
2017-01-31,77.77501678466797
2017-02-01,77.90008544921875
2017-02-02,79.37188720703125
2017-02-03,80.34346008300781
2017-02-06,80.17993927001953
2017-02-07,81.94996643066406
2017-02-08,82.07500457763672
2017-02-09,84.24906158447266
2017-02-10,84.0085678100586
2017-02-13,84.02779388427734
2017-02-14,84.6626968383789
2017-02-15,84.6626968383789
2017-02-16,83.91236877441406
2017-02-17,83.34481048583984
2017-02-21,85.69200897216797
2017-02-22,84.65308380126953
2017-02-23,85.48037719726562
2017-02-24,85.13190460205078
2017-02-27,85.4997329711914
2017-02-28,82.4603500366211
2017-03-01,83.23471069335938
2017-03-02,80.54379272460938
2017-03-03,80.73738098144531
2017-03-06,81.65695190429688
2017-03-07,80.78578186035156
2017-03-08,81.07616424560547
2017-03-09,79.13056945800781
2017-03-10,79.32415771484375
2017-03-13,80.7761001586914
2017-03-14,80.4276351928711
2017-03-15,82.7410659790039
2017-03-16,82.40226745605469
2017-03-17,82.60554504394531
2017-03-20,81.53111267089844
2017-03-21,79.38224792480469
2017-03-22,79.36287689208984
2017-03-23,79.16929626464844
2017-03-24,77.70767974853516
2017-03-27,78.83051300048828
2017-03-28,79.01441955566406
2017-03-29,80.36956024169922
2017-03-30,78.05613708496094
2017-03-31,78.46268463134766
2017-04-03,77.92061614990234
2017-04-04,77.33016967773438
2017-04-05,76.30413818359375
2017-04-06,76.7784423828125
2017-04-07,77.6011962890625
2017-04-10,78.33684539794922
2017-04-11,79.22737121582031
2017-04-12,78.57884979248047
2017-04-13,77.2140121459961
2017-04-17,76.82683563232422
2017-04-18,74.73603820800781
2017-04-19,73.07115173339844
2017-04-20,73.94232177734375
2017-04-21,75.3942642211914
2017-04-24,77.4753646850586
2017-04-25,78.07550811767578
2017-04-26,77.50440216064453
2017-04-27,77.29144287109375
2017-04-28,77.15593719482422
2017-05-01,76.3525390625
2017-05-02,77.0010757446289
2017-05-03,77.0107421875
2017-05-04,76.39125061035156
2017-05-05,78.26909637451172
2017-05-08,79.22737121582031
2017-05-09,80.79546356201172
2017-05-10,80.41796875
2017-05-11,79.20800018310547
2017-05-12,78.26909637451172
2017-05-15,79.33384704589844
2017-05-16,79.25640106201172
2017-05-17,79.75340270996094
2017-05-18,79.41232299804688
2017-05-19,81.18592834472656
2017-05-22,81.13719940185547
2017-05-23,80.90331268310547
2017-05-24,80.9715347290039
2017-05-25,82.05323028564453
2017-05-26,81.33209991455078
2017-05-30,81.85833740234375
2017-05-31,81.11770629882812
2017-06-01,81.12744903564453
2017-06-02,82.35533142089844
2017-06-05,84.62592315673828
2017-06-06,86.47748565673828
2017-06-07,87.14988708496094
2017-06-08,87.17912292480469
2017-06-09,89.43997955322266
2017-06-12,88.86502075195312
2017-06-13,91.8177719116211
2017-06-14,89.78104400634766
2017-06-15,89.39124298095703
2017-06-16,90.07340240478516
2017-06-19,90.40473175048828
2017-06-20,89.61539459228516
2017-06-21,88.82603454589844
2017-06-22,88.73832702636719
2017-06-23,89.9272232055664
2017-06-26,89.96620178222656
2017-06-27,91.14535522460938
2017-06-28,92.0418930053711
2017-06-29,90.86274719238281
2017-06-30,91.21356964111328
2017-07-03,92.60711669921875
2017-07-05,91.73005676269531
2017-07-06,91.73005676269531
2017-07-07,93.80574798583984
2017-07-10,93.6693344116211
2017-07-11,93.93243408203125
2017-07-12,94.00064849853516
2017-07-13,94.3222427368164
2017-07-14,95.09209442138672
2017-07-17,94.56586456298828
2017-07-18,94.63408660888672
2017-07-19,95.25776672363281
2017-07-20,95.0531234741211
2017-07-21,94.51714324951172
2017-07-24,94.24427795410156
2017-07-25,95.30648803710938
2017-07-26,95.29674530029297
2017-07-27,95.20903015136719
2017-07-28,95.37471008300781
2017-07-31,96.99238586425781
2017-08-01,98.78547668457031
2017-08-02,97.19702911376953
2017-08-03,95.22853088378906
2017-08-04,95.43317413330078
2017-08-07,94.69255828857422
2017-08-08,93.35749053955078
2017-08-09,92.9676742553711
2017-08-10,91.43771362304688
2017-08-11,92.01266479492188
2017-08-14,92.77277374267578
2017-08-15,92.23680877685547
2017-08-16,90.98944091796875
2017-08-17,90.35600280761719
2017-08-18,90.46320343017578
2017-08-21,90.38523864746094
2017-08-22,91.04790496826172
2017-08-23,91.55464172363281
2017-08-24,92.62660217285156
2017-08-25,93.04564666748047
2017-08-28,96.0373764038086
2017-08-29,96.87068176269531
2017-08-30,98.64515686035156
2017-08-31,98.18438720703125
2017-09-01,100.2039566040039
2017-09-05,97.45890808105469
2017-09-06,97.58635711669922
2017-09-08,99.5765151977539
2017-09-11,100.1843490600586
2017-09-12,101.40000915527344
2017-09-13,101.14510345458984
2017-09-14,99.5569076538086
2017-09-15,100.40983581542969
2017-09-18,101.12549591064453
2017-09-19,102.49803924560547
2017-09-20,101.66471862792969
2017-09-21,101.77254486083984
2017-09-22,101.95881652832031
2017-09-25,103.21369934082031
2017-09-26,101.7235336303711
2017-09-27,100.42943572998047
2017-09-28,100.46865844726562
2017-09-29,101.12549591064453
2017-10-02,101.71372985839844
2017-10-03,102.70390319824219
2017-10-04,103.05683898925781
2017-10-05,103.29212951660156
2017-10-06,103.9097671508789
2017-10-09,104.56661224365234
2017-10-10,104.24308776855469
2017-10-11,104.33132934570312
2017-10-12,103.60585021972656
2017-10-13,103.30194091796875
2017-10-16,101.78235626220703
2017-10-17,102.39998626708984
2017-10-18,102.27253723144531
2017-10-19,102.89017486572266
2017-10-20,104.46857452392578
2017-10-23,103.77251434326172
2017-10-24,104.65483856201172
2017-10-25,102.84115600585938
2017-10-26,102.69409942626953
2017-10-27,103.66466522216797
2017-10-30,102.86076354980469
2017-10-31,104.15485382080078
2017-11-01,107.06656646728516
2017-11-02,107.57637023925781
2017-11-03,108.00772857666016
2017-11-06,109.3802490234375
2017-11-07,109.09593963623047
2017-11-08,108.95868682861328
2017-11-09,104.89994812011719
2017-11-10,105.09601593017578
2017-11-13,104.06663513183594
2017-11-14,103.61566162109375
2017-11-15,101.79216766357422
2017-11-16,102.73331451416016
2017-11-17,103.27252197265625
2017-11-20,103.04704284667969
2017-11-21,103.27252197265625
2017-11-22,101.90979766845703
2017-11-24,101.95881652832031
2017-11-27,101.51765441894531
2017-11-28,103.3901596069336
2017-11-29,103.66621398925781
2017-11-30,103.98169708251953
2017-12-01,102.95637512207031
2017-12-04,105.46053314208984
2017-12-05,106.06192016601562
2017-12-06,106.21966552734375
2017-12-07,107.38301849365234
2017-12-08,109.47309875488281
2017-12-11,109.39422607421875
2017-12-12,108.8421401977539
2017-12-13,107.3633041381836
2017-12-14,107.42244720458984
2017-12-15,109.97589874267578
2017-12-18,110.3702621459961
2017-12-19,108.82241821289062
2017-12-20,109.36465454101562
2017-12-21,109.45338439941406
2017-12-22,110.59701538085938
2017-12-26,112.68710327148438
2017-12-27,113.3772201538086
2017-12-28,113.73214721679688
2017-12-29,112.72653198242188
2018-01-02,113.15046691894531
2018-01-03,114.81661987304688
2018-01-04,114.37297058105469
2018-01-05,114.63915252685547
2018-01-08,114.3532485961914
2018-01-09,114.40254974365234
2018-01-10,114.83634185791016
2018-01-11,115.77293395996094
2018-01-12,117.44894409179688
2018-01-16,117.46866607666016
2018-01-17,119.42071533203125
2018-01-18,116.54192352294922
2018-01-19,116.67994689941406
2018-01-22,117.56725311279297
2018-01-23,116.94613647460938
2018-01-24,114.9250717163086
2018-01-25,113.49552154541016
2018-01-26,112.4997787475586
2018-01-29,109.19705200195312
2018-01-30,107.33372497558594
2018-01-31,106.63374328613281
2018-02-01,105.30279541015625
2018-02-02,102.06907653808594
2018-02-05,97.888916015625
2018-02-06,101.73387908935547
2018-02-07,99.20014190673828
2018-02-08,95.53263854980469
2018-02-09,95.93684387207031
2018-02-12,96.25232696533203
2018-02-13,96.3903579711914
2018-02-14,97.218505859375
2018-02-15,97.67201232910156
2018-02-16,94.79322052001953
2018-02-20,92.85101318359375
2018-02-21,91.2440185546875
2018-02-22,91.14542388916016
2018-02-23,93.19607543945312
2018-02-26,93.20594024658203
2018-02-27,92.8388671875
2018-02-28,88.91022491455078
2018-03-01,90.32890319824219
2018-03-02,91.27137756347656
2018-03-05,93.70196533203125
2018-03-06,95.66629028320312
2018-03-07,95.95399475097656
2018-03-08,99.70406341552734
2018-03-09,101.35091400146484
2018-03-12,99.1980972290039
2018-03-13,97.78934478759766
2018-03-14,98.64253234863281
2018-03-15,96.4698715209961
2018-03-16,98.41435241699219
2018-03-19,97.8786392211914
2018-03-20,99.65444946289062
2018-03-21,101.5890121459961
2018-03-22,100.13065338134766
2018-03-23,100.06121063232422
2018-03-26,102.95808410644531
2018-03-27,100.71597290039062
2018-03-28,98.24569702148438
2018-03-29,99.76358032226562
2018-04-02,99.70406341552734
2018-04-03,101.90647888183594
2018-04-04,103.28546905517578
2018-04-05,106.90656280517578
2018-04-06,106.05337524414062
2018-04-09,105.73590850830078
2018-04-10,109.41651916503906
2018-04-11,112.21418762207031
2018-04-12,109.2577896118164
2018-04-13,109.68437957763672
2018-04-16,112.93840026855469
2018-04-17,114.56542205810547
2018-04-18,115.77574920654297
2018-04-19,115.55750274658203
2018-04-20,116.87696075439453
2018-04-23,118.59326934814453
2018-04-24,117.9781723022461
2018-04-25,119.13890838623047
2018-04-26,124.1588363647461
2018-04-27,121.41077423095703
2018-04-30,137.22454833984375
2018-05-01,132.4228515625
2018-05-02,137.48248291015625
2018-05-03,140.43887329101562
2018-05-04,138.6531219482422
2018-05-07,138.524169921875
2018-05-08,136.46063232421875
2018-05-09,139.16900634765625
2018-05-10,139.55592346191406
2018-05-11,139.0499725341797
2018-05-14,140.98451232910156
2018-05-15,140.11148071289062
2018-05-16,139.59561157226562
2018-05-17,145.6472930908203
2018-05-18,143.56393432617188
2018-05-21,142.9290008544922
2018-05-22,142.56192016601562
2018-05-23,142.85955810546875
2018-05-24,142.84962463378906
2018-05-25,140.07180786132812
2018-05-29,141.38133239746094
2018-05-30,145.29644775390625
2018-05-31,143.88182067871094
2018-06-01,149.1118927001953
2018-06-04,149.0023193359375
2018-06-05,146.24282836914062
2018-06-06,143.95155334472656
2018-06-07,144.25042724609375
2018-06-08,144.13087463378906
2018-06-11,142.32774353027344
2018-06-12,138.78125
2018-06-13,138.0440673828125
2018-06-14,138.4923553466797
2018-06-15,135.48382568359375
2018-06-18,137.85479736328125
2018-06-19,137.46627807617188
2018-06-20,136.55972290039062
2018-06-21,134.54737854003906
2018-06-22,134.5374298095703
2018-06-25,129.98477172851562
2018-06-26,131.16029357910156
2018-06-27,129.40696716308594
2018-06-28,129.7855224609375
2018-06-29,130.68211364746094
2018-07-02,131.30972290039062
2018-07-03,132.8936767578125
2018-07-05,131.37945556640625
2018-07-06,132.48524475097656
2018-07-09,135.115234375
2018-07-10,135.25469970703125
2018-07-11,132.3358154296875
2018-07-12,133.17262268066406
2018-07-13,134.9757537841797
2018-07-16,134.55735778808594
2018-07-17,135.08534240722656
2018-07-18,136.40032958984375
2018-07-19,136.96817016601562
2018-07-20,136.42025756835938
2018-07-23,137.3965301513672
2018-07-24,138.45249938964844
2018-07-25,139.97669982910156
2018-07-26,148.39463806152344
2018-07-27,149.739501953125
2018-07-30,150.22764587402344
2018-07-31,149.49044799804688
2018-08-01,149.25137329101562
2018-08-02,147.88656616210938
2018-08-03,146.6213836669922
2018-08-06,147.82679748535156
2018-08-07,150.26748657226562
2018-08-08,150.93495178222656
2018-08-09,149.35098266601562
2018-08-10,149.65980529785156
2018-08-13,148.2451934814453
2018-08-14,148.27508544921875
2018-08-15,144.54928588867188
2018-08-16,143.6825714111328
2018-08-17,144.29026794433594
2018-08-20,146.95013427734375
2018-08-21,147.33865356445312
2018-08-22,149.14178466796875
2018-08-23,151.6621856689453
2018-08-24,154.67071533203125
2018-08-27,154.79026794433594
2018-08-28,154.95962524414062
2018-08-29,154.86000061035156
2018-08-30,153.7899932861328
2018-08-31,152.7899932861328
2018-09-04,155.9199981689453
2018-09-05,155.47000122070312
2018-09-06,153.8000030517578
2018-09-07,153.2899932861328
2018-09-10,153.22000122070312
2018-09-11,154.94000244140625
2018-09-12,155.88999938964844
2018-09-13,155.91000366210938
2018-09-14,156.08999633789062
2018-09-17,155.58999633789062
2018-09-18,155.77000427246094
2018-09-19,150.25999450683594
2018-09-20,152.55999755859375
2018-09-21,154.72999572753906
2018-09-24,158.8699951171875
2018-09-25,157.2899932861328
2018-09-26,157.10000610351562
2018-09-27,154.7899932861328
2018-09-28,153.5
2018-10-01,153.5
