Date,DRI
2015-12-22,64.08000183105469
2015-12-23,64.5
2015-12-24,64.55999755859375
2015-12-28,64.30000305175781
2015-12-29,64.44999694824219
2015-12-30,64.29000091552734
2015-12-31,63.63999938964844
2016-01-04,62.75
2016-01-05,63.88999938964844
2016-01-06,62.91999816894531
2016-01-07,62.47999954223633
2016-01-08,62.0099983215332
2016-01-11,61.959999084472656
2016-01-12,62.5099983215332
2016-01-13,61.86000061035156
2016-01-14,61.66999816894531
2016-01-15,60.22999954223633
2016-01-19,60.83000183105469
2016-01-20,59.66999816894531
2016-01-21,60.31999969482422
2016-01-22,61.93000030517578
2016-01-25,61.470001220703125
2016-01-26,62.65999984741211
2016-01-27,62.59000015258789
2016-01-28,63.2599983215332
2016-01-29,63.060001373291016
2016-02-01,63.33000183105469
2016-02-02,62.150001525878906
2016-02-03,61.93000030517578
2016-02-04,61.52000045776367
2016-02-05,58.9900016784668
2016-02-08,59.540000915527344
2016-02-09,58.47999954223633
2016-02-10,57.59000015258789
2016-02-11,57.13999938964844
2016-02-12,58.66999816894531
2016-02-16,59.540000915527344
2016-02-17,61.540000915527344
2016-02-18,61.52000045776367
2016-02-19,61.189998626708984
2016-02-22,62.13999938964844
2016-02-23,62.86000061035156
2016-02-24,63.31999969482422
2016-02-25,63.7400016784668
2016-02-26,63.7400016784668
2016-02-29,63.880001068115234
2016-03-01,64.25
2016-03-02,64.68000030517578
2016-03-03,64.81999969482422
2016-03-04,64.93000030517578
2016-03-07,65.1500015258789
2016-03-08,64.58000183105469
2016-03-09,66.93000030517578
2016-03-10,67.12000274658203
2016-03-11,67.56999969482422
2016-03-14,67.77999877929688
2016-03-15,66.83999633789062
2016-03-16,67.55999755859375
2016-03-17,67.58000183105469
2016-03-18,67.29000091552734
2016-03-21,67.22000122070312
2016-03-22,66.6500015258789
2016-03-23,66.5199966430664
2016-03-24,65.7699966430664
2016-03-28,66.47000122070312
2016-03-29,66.62999725341797
2016-03-30,66.58000183105469
2016-03-31,66.30000305175781
2016-04-01,67.04000091552734
2016-04-04,67.33999633789062
2016-04-05,64.80000305175781
2016-04-06,64.98999786376953
2016-04-07,64.68000030517578
2016-04-08,64.79000091552734
2016-04-11,64.73999786376953
2016-04-12,65.87999725341797
2016-04-13,65.58000183105469
2016-04-14,64.8499984741211
2016-04-15,64.19999694824219
2016-04-18,64.79000091552734
2016-04-19,63.189998626708984
2016-04-20,63.13999938964844
2016-04-21,62.790000915527344
2016-04-22,63.29999923706055
2016-04-25,63.459999084472656
2016-04-26,63.86000061035156
2016-04-27,63.63999938964844
2016-04-28,63.150001525878906
2016-04-29,62.25
2016-05-02,63.61000061035156
2016-05-03,63.47999954223633
2016-05-04,63.93000030517578
2016-05-05,62.970001220703125
2016-05-06,62.4900016784668
2016-05-09,64.44999694824219
2016-05-10,64.66000366210938
2016-05-11,63.119998931884766
2016-05-12,63.810001373291016
2016-05-13,63.310001373291016
2016-05-16,63.279998779296875
2016-05-17,63.900001525878906
2016-05-18,63.040000915527344
2016-05-19,65.9000015258789
2016-05-20,66.1500015258789
2016-05-23,65.0
2016-05-24,65.80000305175781
2016-05-25,66.25
2016-05-26,67.27999877929688
2016-05-27,67.4800033569336
2016-05-31,67.83000183105469
2016-06-01,67.43000030517578
2016-06-02,67.80000305175781
2016-06-03,67.75
2016-06-06,67.3499984741211
2016-06-07,67.44999694824219
2016-06-08,67.38999938964844
2016-06-09,68.33000183105469
2016-06-10,67.80999755859375
2016-06-13,67.7300033569336
2016-06-14,68.08000183105469
2016-06-15,67.48999786376953
2016-06-16,67.52999877929688
2016-06-17,67.47000122070312
2016-06-20,67.70999908447266
2016-06-21,67.19999694824219
2016-06-22,67.18000030517578
2016-06-23,67.9800033569336
2016-06-24,66.83999633789062
2016-06-27,64.94000244140625
2016-06-28,65.23999786376953
2016-06-29,65.95999908447266
2016-06-30,63.34000015258789
2016-07-01,63.0
2016-07-05,61.4900016784668
2016-07-06,62.220001220703125
2016-07-07,62.06999969482422
2016-07-08,62.029998779296875
2016-07-11,62.619998931884766
2016-07-12,62.79999923706055
2016-07-13,62.68000030517578
2016-07-14,63.150001525878906
2016-07-15,62.47999954223633
2016-07-18,62.310001373291016
2016-07-19,62.380001068115234
2016-07-20,62.68000030517578
2016-07-21,61.9900016784668
2016-07-22,62.560001373291016
2016-07-25,63.13999938964844
2016-07-26,60.720001220703125
2016-07-27,59.68000030517578
2016-07-28,61.130001068115234
2016-07-29,61.560001373291016
2016-08-01,61.70000076293945
2016-08-02,60.2599983215332
2016-08-03,60.720001220703125
2016-08-04,61.04999923706055
2016-08-05,62.41999816894531
2016-08-08,62.16999816894531
2016-08-09,62.310001373291016
2016-08-10,61.540000915527344
2016-08-11,62.66999816894531
2016-08-12,62.75
2016-08-15,62.369998931884766
2016-08-16,62.27000045776367
2016-08-17,62.41999816894531
2016-08-18,62.619998931884766
2016-08-19,61.630001068115234
2016-08-22,61.47999954223633
2016-08-23,62.459999084472656
2016-08-24,62.959999084472656
2016-08-25,63.0
2016-08-26,61.189998626708984
2016-08-29,61.2400016784668
2016-08-30,60.880001068115234
2016-08-31,61.63999938964844
2016-09-01,61.88999938964844
2016-09-02,62.33000183105469
2016-09-06,62.56999969482422
2016-09-07,62.93000030517578
2016-09-08,62.41999816894531
2016-09-09,61.45000076293945
2016-09-12,63.060001373291016
2016-09-13,62.599998474121094
2016-09-14,61.66999816894531
2016-09-15,62.119998931884766
2016-09-16,61.95000076293945
2016-09-19,61.38999938964844
2016-09-20,61.47999954223633
2016-09-21,62.36000061035156
2016-09-22,61.9900016784668
2016-09-23,63.04999923706055
2016-09-26,62.470001220703125
2016-09-27,61.52000045776367
2016-09-28,61.13999938964844
2016-09-29,60.630001068115234
2016-09-30,61.31999969482422
2016-10-03,61.36000061035156
2016-10-04,61.720001220703125
2016-10-05,61.560001373291016
2016-10-06,60.95000076293945
2016-10-07,61.630001068115234
2016-10-10,62.36000061035156
2016-10-11,62.400001525878906
2016-10-12,62.79999923706055
2016-10-13,62.18000030517578
2016-10-14,62.22999954223633
2016-10-17,62.56999969482422
2016-10-18,63.029998779296875
2016-10-19,63.369998931884766
2016-10-20,62.880001068115234
2016-10-21,63.06999969482422
2016-10-24,63.310001373291016
2016-10-25,61.720001220703125
2016-10-26,61.15999984741211
2016-10-27,61.52000045776367
2016-10-28,62.61000061035156
2016-10-31,64.79000091552734
2016-11-01,64.33999633789062
2016-11-02,64.62000274658203
2016-11-03,63.79999923706055
2016-11-04,63.86000061035156
2016-11-07,65.5
2016-11-08,65.61000061035156
2016-11-09,68.58000183105469
2016-11-10,69.30999755859375
2016-11-11,70.12000274658203
2016-11-14,72.51000213623047
2016-11-15,73.06999969482422
2016-11-16,71.5999984741211
2016-11-17,72.47000122070312
2016-11-18,72.83999633789062
2016-11-21,73.13999938964844
2016-11-22,74.0
2016-11-23,74.48999786376953
2016-11-25,74.94999694824219
2016-11-28,73.93000030517578
2016-11-29,72.87999725341797
2016-11-30,73.30000305175781
2016-12-01,75.79000091552734
2016-12-02,75.04000091552734
2016-12-05,76.70999908447266
2016-12-06,77.25
2016-12-07,78.58999633789062
2016-12-08,78.94000244140625
2016-12-09,78.5999984741211
2016-12-12,78.08999633789062
2016-12-13,76.86000061035156
2016-12-14,76.4000015258789
2016-12-15,75.76000213623047
2016-12-16,75.52999877929688
2016-12-19,75.68000030517578
2016-12-20,75.73999786376953
2016-12-21,75.73999786376953
2016-12-22,74.56999969482422
2016-12-23,74.4800033569336
2016-12-27,74.37000274658203
2016-12-28,73.68000030517578
2016-12-29,73.77999877929688
2016-12-30,72.72000122070312
2017-01-03,72.05999755859375
2017-01-04,72.08999633789062
2017-01-05,72.33000183105469
2017-01-06,71.55000305175781
2017-01-09,71.55999755859375
2017-01-10,72.25
2017-01-11,72.88999938964844
2017-01-12,73.80999755859375
2017-01-13,73.37000274658203
2017-01-17,72.87999725341797
2017-01-18,73.16000366210938
2017-01-19,72.58999633789062
2017-01-20,73.44000244140625
2017-01-23,73.0
2017-01-24,73.66999816894531
2017-01-25,73.56999969482422
2017-01-26,73.55000305175781
2017-01-27,73.55999755859375
2017-01-30,73.81999969482422
2017-01-31,73.27999877929688
2017-02-01,72.18000030517578
2017-02-02,71.62999725341797
2017-02-03,71.81999969482422
2017-02-06,72.33000183105469
2017-02-07,71.8499984741211
2017-02-08,73.44000244140625
2017-02-09,75.06999969482422
2017-02-10,76.27999877929688
2017-02-13,76.08000183105469
2017-02-14,76.23999786376953
2017-02-15,75.73999786376953
2017-02-16,75.80000305175781
2017-02-17,76.7300033569336
2017-02-21,76.69999694824219
2017-02-22,75.41999816894531
2017-02-23,75.45999908447266
2017-02-24,75.45999908447266
2017-02-27,74.52999877929688
2017-02-28,74.68000030517578
2017-03-01,74.88999938964844
2017-03-02,75.47000122070312
2017-03-03,75.11000061035156
2017-03-06,74.68000030517578
2017-03-07,74.51000213623047
2017-03-08,75.18000030517578
2017-03-09,75.22000122070312
2017-03-10,74.16000366210938
2017-03-13,74.44999694824219
2017-03-14,74.61000061035156
2017-03-15,75.83000183105469
2017-03-16,75.4000015258789
2017-03-17,76.66000366210938
2017-03-20,76.86000061035156
2017-03-21,76.5999984741211
2017-03-22,77.0
2017-03-23,76.63999938964844
2017-03-24,76.70999908447266
2017-03-27,75.58000183105469
2017-03-28,82.62000274658203
2017-03-29,82.56999969482422
2017-03-30,82.83000183105469
2017-03-31,83.66999816894531
2017-04-03,83.20999908447266
2017-04-04,83.9800033569336
2017-04-05,82.87999725341797
2017-04-06,83.37999725341797
2017-04-07,82.83999633789062
2017-04-10,82.69999694824219
2017-04-11,82.94000244140625
2017-04-12,82.48999786376953
2017-04-13,81.97000122070312
2017-04-17,82.63999938964844
2017-04-18,82.72000122070312
2017-04-19,83.04000091552734
2017-04-20,84.05000305175781
2017-04-21,84.16000366210938
2017-04-24,85.18000030517578
2017-04-25,85.55000305175781
2017-04-26,86.05000305175781
2017-04-27,85.95999908447266
2017-04-28,85.19000244140625
2017-05-01,85.62999725341797
2017-05-02,86.81999969482422
2017-05-03,87.41999816894531
2017-05-04,87.33000183105469
2017-05-05,87.33000183105469
2017-05-08,87.08000183105469
2017-05-09,87.2699966430664
2017-05-10,87.62999725341797
2017-05-11,88.22000122070312
2017-05-12,88.30999755859375
2017-05-15,88.4000015258789
2017-05-16,85.95999908447266
2017-05-17,85.52999877929688
2017-05-18,86.44999694824219
2017-05-19,86.95999908447266
2017-05-22,87.4000015258789
2017-05-23,86.63999938964844
2017-05-24,87.20999908447266
2017-05-25,88.0999984741211
2017-05-26,87.94999694824219
2017-05-30,87.48999786376953
2017-05-31,88.93000030517578
2017-06-01,90.08999633789062
2017-06-02,91.30000305175781
2017-06-05,91.81999969482422
2017-06-06,91.9800033569336
2017-06-07,92.05000305175781
2017-06-08,91.8499984741211
2017-06-09,92.12000274658203
2017-06-12,91.94000244140625
2017-06-13,90.0199966430664
2017-06-14,90.47000122070312
2017-06-15,89.80000305175781
2017-06-16,89.30000305175781
2017-06-19,90.56999969482422
2017-06-20,88.68000030517578
2017-06-21,88.27999877929688
2017-06-22,89.16000366210938
2017-06-23,88.7300033569336
2017-06-26,90.08000183105469
2017-06-27,92.69000244140625
2017-06-28,91.55999755859375
2017-06-29,91.76000213623047
2017-06-30,90.44000244140625
2017-07-03,91.33999633789062
2017-07-05,90.12999725341797
2017-07-06,89.68000030517578
2017-07-07,90.16999816894531
2017-07-10,89.25
2017-07-11,89.30000305175781
2017-07-12,89.61000061035156
2017-07-13,88.56999969482422
2017-07-14,88.94999694824219
2017-07-17,89.66000366210938
2017-07-18,89.04000091552734
2017-07-19,89.86000061035156
2017-07-20,89.56999969482422
2017-07-21,88.68000030517578
2017-07-24,86.62999725341797
2017-07-25,86.8499984741211
2017-07-26,85.83000183105469
2017-07-27,84.48999786376953
2017-07-28,83.8499984741211
2017-07-31,83.87999725341797
2017-08-01,84.80000305175781
2017-08-02,84.55999755859375
2017-08-03,82.08000183105469
2017-08-04,83.1500015258789
2017-08-07,83.7699966430664
2017-08-08,81.83000183105469
2017-08-09,81.27999877929688
2017-08-10,82.52999877929688
2017-08-11,83.33999633789062
2017-08-14,82.75
2017-08-15,83.4800033569336
2017-08-16,84.38999938964844
2017-08-17,84.12999725341797
2017-08-18,83.98999786376953
2017-08-21,84.51000213623047
2017-08-22,85.30000305175781
2017-08-23,83.44000244140625
2017-08-24,82.37999725341797
2017-08-25,83.68000030517578
2017-08-28,84.83999633789062
2017-08-29,82.63999938964844
2017-08-30,82.87999725341797
2017-08-31,82.08999633789062
2017-09-01,81.91999816894531
2017-09-05,81.19000244140625
2017-09-06,78.36000061035156
2017-09-07,77.05000305175781
2017-09-08,78.55000305175781
2017-09-11,79.73999786376953
2017-09-12,81.22000122070312
2017-09-13,83.62000274658203
2017-09-14,83.19999694824219
2017-09-15,83.86000061035156
2017-09-18,84.37000274658203
2017-09-19,83.30999755859375
2017-09-20,83.80000305175781
2017-09-21,83.05999755859375
2017-09-22,82.87999725341797
2017-09-25,83.13999938964844
2017-09-26,77.70999908447266
2017-09-27,79.1500015258789
2017-09-28,78.95999908447266
2017-09-29,78.77999877929688
2017-10-02,79.16999816894531
2017-10-03,80.11000061035156
2017-10-04,79.5999984741211
2017-10-05,79.72000122070312
2017-10-06,80.83000183105469
2017-10-09,79.73999786376953
2017-10-10,79.27999877929688
2017-10-11,79.33999633789062
2017-10-12,79.20999908447266
2017-10-13,79.41999816894531
2017-10-16,80.19999694824219
2017-10-17,81.55999755859375
2017-10-18,81.95999908447266
2017-10-19,81.97000122070312
2017-10-20,82.7699966430664
2017-10-23,82.3499984741211
2017-10-24,82.63999938964844
2017-10-25,81.80999755859375
2017-10-26,82.79000091552734
2017-10-27,83.33000183105469
2017-10-30,82.7699966430664
2017-10-31,82.2699966430664
2017-11-01,82.08000183105469
2017-11-02,81.80999755859375
2017-11-03,82.27999877929688
2017-11-06,82.4000015258789
2017-11-07,81.6500015258789
2017-11-08,82.12000274658203
2017-11-09,82.13999938964844
2017-11-10,82.63999938964844
2017-11-13,82.83999633789062
2017-11-14,82.8499984741211
2017-11-15,81.94999694824219
2017-11-16,82.33000183105469
2017-11-17,82.80999755859375
2017-11-20,82.29000091552734
2017-11-21,80.33000183105469
2017-11-22,79.76000213623047
2017-11-24,80.23999786376953
2017-11-27,80.27999877929688
2017-11-28,83.05999755859375
2017-11-29,84.80999755859375
2017-11-30,84.31999969482422
2017-12-01,85.04000091552734
2017-12-04,86.05999755859375
2017-12-05,86.13999938964844
2017-12-06,85.52999877929688
2017-12-07,85.27999877929688
2017-12-08,86.41000366210938
2017-12-11,86.55000305175781
2017-12-12,87.13999938964844
2017-12-13,87.5999984741211
2017-12-14,86.95999908447266
2017-12-15,88.41000366210938
2017-12-18,90.54000091552734
2017-12-19,96.69000244140625
2017-12-20,95.66999816894531
2017-12-21,95.05999755859375
2017-12-22,96.4000015258789
2017-12-26,97.1500015258789
2017-12-27,97.41000366210938
2017-12-28,97.5
2017-12-29,96.0199966430664
2018-01-02,96.31999969482422
2018-01-03,98.54000091552734
2018-01-04,98.5199966430664
2018-01-05,99.30999755859375
2018-01-08,98.77999877929688
2018-01-09,97.48999786376953
2018-01-10,96.79000091552734
2018-01-11,97.5999984741211
2018-01-12,98.0199966430664
2018-01-16,96.73999786376953
2018-01-17,97.45999908447266
2018-01-18,97.36000061035156
2018-01-19,99.04000091552734
2018-01-22,98.05999755859375
2018-01-23,97.48999786376953
2018-01-24,97.55000305175781
2018-01-25,97.86000061035156
2018-01-26,98.48999786376953
2018-01-29,98.2300033569336
2018-01-30,96.54000091552734
2018-01-31,95.8499984741211
2018-02-01,97.51000213623047
2018-02-02,96.04000091552734
2018-02-05,94.22000122070312
2018-02-06,94.37999725341797
2018-02-07,95.08000183105469
2018-02-08,91.33000183105469
2018-02-09,92.69000244140625
2018-02-12,94.22000122070312
2018-02-13,94.72000122070312
2018-02-14,95.61000061035156
2018-02-15,97.69000244140625
2018-02-16,96.5199966430664
2018-02-20,94.9000015258789
2018-02-21,95.30000305175781
2018-02-22,95.19000244140625
2018-02-23,95.3499984741211
2018-02-26,96.31999969482422
2018-02-27,92.87999725341797
2018-02-28,92.19000244140625
2018-03-01,92.5
2018-03-02,95.47000122070312
2018-03-05,94.44999694824219
2018-03-06,94.12000274658203
2018-03-07,93.38999938964844
2018-03-08,93.62000274658203
2018-03-09,94.80999755859375
2018-03-12,94.75
2018-03-13,94.4800033569336
2018-03-14,94.20999908447266
2018-03-15,93.62000274658203
2018-03-16,94.55000305175781
2018-03-19,94.37000274658203
2018-03-20,95.11000061035156
2018-03-21,93.30999755859375
2018-03-22,85.94000244140625
2018-03-23,84.25
2018-03-26,84.81999969482422
2018-03-27,84.22000122070312
2018-03-28,84.37999725341797
2018-03-29,85.25
2018-04-02,84.06999969482422
2018-04-03,84.55999755859375
2018-04-04,86.83999633789062
2018-04-05,86.66999816894531
2018-04-06,86.86000061035156
2018-04-09,86.55000305175781
2018-04-10,86.58999633789062
2018-04-11,86.5
2018-04-12,86.8499984741211
2018-04-13,87.72000122070312
2018-04-16,88.94999694824219
2018-04-17,89.41999816894531
2018-04-18,89.76000213623047
2018-04-19,89.76000213623047
2018-04-20,91.05000305175781
2018-04-23,91.05000305175781
2018-04-24,90.4000015258789
2018-04-25,91.12000274658203
2018-04-26,92.8499984741211
2018-04-27,94.44000244140625
2018-04-30,92.86000061035156
2018-05-01,93.30000305175781
2018-05-02,91.98999786376953
2018-05-03,91.83000183105469
2018-05-04,92.83000183105469
2018-05-07,91.91000366210938
2018-05-08,92.2699966430664
2018-05-09,91.83999633789062
2018-05-10,91.33999633789062
2018-05-11,90.33000183105469
2018-05-14,86.97000122070312
2018-05-15,87.30000305175781
2018-05-16,87.22000122070312
2018-05-17,85.94000244140625
2018-05-18,85.05999755859375
2018-05-21,86.22000122070312
2018-05-22,85.94000244140625
2018-05-23,85.70999908447266
2018-05-24,86.94999694824219
2018-05-25,87.87999725341797
2018-05-29,88.08000183105469
2018-05-30,88.97000122070312
2018-05-31,87.41000366210938
2018-06-01,88.5
2018-06-04,88.66999816894531
2018-06-05,89.26000213623047
2018-06-06,90.91000366210938
2018-06-07,91.4000015258789
2018-06-08,91.44999694824219
2018-06-11,92.30999755859375
2018-06-12,92.83000183105469
2018-06-13,92.37999725341797
2018-06-14,92.19000244140625
2018-06-15,94.0999984741211
2018-06-18,94.31999969482422
2018-06-19,94.61000061035156
2018-06-20,93.2699966430664
2018-06-21,107.05999755859375
2018-06-22,108.87000274658203
2018-06-25,107.30000305175781
2018-06-26,107.83999633789062
2018-06-27,105.87000274658203
2018-06-28,108.0
2018-06-29,107.05999755859375
2018-07-02,109.51000213623047
2018-07-03,108.66999816894531
2018-07-05,110.19000244140625
2018-07-06,111.08000183105469
2018-07-09,110.43000030517578
2018-07-10,109.80000305175781
2018-07-11,110.45999908447266
2018-07-12,111.38999938964844
2018-07-13,112.08999633789062
2018-07-16,111.27999877929688
2018-07-17,110.37999725341797
2018-07-18,112.1500015258789
2018-07-19,111.80999755859375
2018-07-20,110.45999908447266
2018-07-23,110.95999908447266
2018-07-24,108.30000305175781
2018-07-25,107.05000305175781
2018-07-26,107.01000213623047
2018-07-27,106.77999877929688
2018-07-30,106.41999816894531
2018-07-31,106.94000244140625
2018-08-01,106.52999877929688
2018-08-02,108.7699966430664
2018-08-03,108.87999725341797
2018-08-06,110.88999938964844
2018-08-07,109.9800033569336
2018-08-08,109.87999725341797
2018-08-09,109.41999816894531
2018-08-10,109.47000122070312
2018-08-13,109.33000183105469
2018-08-14,111.16000366210938
2018-08-15,112.33999633789062
2018-08-16,112.87999725341797
2018-08-17,113.8499984741211
2018-08-20,114.36000061035156
2018-08-21,114.0
2018-08-22,113.76000213623047
2018-08-23,114.30999755859375
2018-08-24,114.33000183105469
2018-08-27,113.87999725341797
2018-08-28,114.9800033569336
2018-08-29,114.87999725341797
2018-08-30,115.62000274658203
2018-08-31,116.04000091552734
2018-09-04,117.2699966430664
2018-09-05,118.87000274658203
2018-09-06,118.80999755859375
2018-09-07,119.16000366210938
2018-09-10,118.68000030517578
2018-09-11,119.37999725341797
2018-09-12,118.73999786376953
2018-09-13,118.8499984741211
2018-09-14,119.05000305175781
2018-09-17,117.9800033569336
2018-09-18,118.9000015258789
2018-09-19,117.88999938964844
2018-09-20,116.44999694824219
2018-09-21,112.88999938964844
2018-09-24,113.27999877929688
2018-09-25,113.08000183105469
2018-09-26,112.54000091552734
2018-09-27,111.27999877929688
2018-09-28,111.19000244140625
2018-10-01,109.22000122070312
2018-10-02,107.05000305175781
2018-10-03,107.9000015258789
2018-10-04,108.13999938964844
2018-10-05,108.38999938964844
2018-10-08,108.33999633789062
2018-10-09,108.63999938964844
2018-10-10,106.95999908447266
2018-10-11,104.05000305175781
2018-10-12,106.76000213623047
2018-10-15,106.73999786376953
2018-10-16,110.08999633789062
2018-10-17,109.94000244140625
2018-10-18,109.66000366210938
2018-10-19,106.33000183105469
2018-10-22,107.12999725341797
2018-10-23,107.19999694824219
2018-10-24,103.91000366210938
2018-10-25,106.43000030517578
2018-10-26,103.91000366210938
2018-10-29,105.16000366210938
2018-10-30,108.06999969482422
2018-10-31,106.55000305175781
2018-11-01,104.86000061035156
2018-11-02,105.30000305175781
2018-11-05,106.33999633789062
2018-11-06,110.6500015258789
2018-11-07,111.22000122070312
2018-11-08,112.23999786376953
2018-11-09,112.44000244140625
2018-11-12,112.38999938964844
2018-11-13,112.05000305175781
2018-11-14,111.91999816894531
2018-11-15,111.81999969482422
2018-11-16,111.86000061035156
2018-11-19,113.45999908447266
2018-11-20,111.33999633789062
2018-11-21,111.20999908447266
2018-11-23,111.56999969482422
2018-11-26,110.27999877929688
2018-11-27,109.93000030517578
2018-11-28,113.3499984741211
2018-11-29,111.26000213623047
2018-11-30,110.54000091552734
2018-12-03,110.05000305175781
2018-12-04,107.75
2018-12-06,109.37999725341797
2018-12-07,104.83000183105469
2018-12-10,105.36000061035156
2018-12-11,101.75
2018-12-12,105.30999755859375
2018-12-13,104.22000122070312
2018-12-14,103.19999694824219
2018-12-17,98.88999938964844
2018-12-18,103.8499984741211
2018-12-19,100.62999725341797
2018-12-20,99.08000183105469
2018-12-21,99.18000030517578
2018-12-24,96.70999908447266
2018-12-26,98.56999969482422
2018-12-27,98.55000305175781
2018-12-28,98.33999633789062
2018-12-31,99.86000061035156
2019-01-02,99.93000030517578
2019-01-03,98.31999969482422
2019-01-04,101.4000015258789
2019-01-07,103.94000244140625
2019-01-08,105.62000274658203
2019-01-09,104.87000274658203
2019-01-10,105.77999877929688
2019-01-11,107.98999786376953
2019-01-14,105.91999816894531
2019-01-15,107.26000213623047
2019-01-16,106.79000091552734
2019-01-17,108.01000213623047
2019-01-18,109.0199966430664
2019-01-22,108.62999725341797
2019-01-23,108.08999633789062
2019-01-24,107.41999816894531
2019-01-25,106.43000030517578
2019-01-28,107.37000274658203
2019-01-29,106.22000122070312
2019-01-30,106.12999725341797
2019-01-31,104.93000030517578
2019-02-01,104.9800033569336
2019-02-04,107.16999816894531
2019-02-05,108.08999633789062
2019-02-06,109.23999786376953
2019-02-07,109.58999633789062
2019-02-08,109.41000366210938
2019-02-11,110.29000091552734
2019-02-12,111.51000213623047
2019-02-13,111.63999938964844
2019-02-14,111.9000015258789
2019-02-15,112.12000274658203
2019-02-19,111.33999633789062
2019-02-20,110.54000091552734
2019-02-21,111.0999984741211
2019-02-22,111.76000213623047
2019-02-25,111.08999633789062
2019-02-26,111.06999969482422
2019-02-27,111.36000061035156
2019-02-28,112.11000061035156
2019-03-01,111.6500015258789
2019-03-04,111.19999694824219
2019-03-05,110.68000030517578
2019-03-06,109.54000091552734
2019-03-07,108.43000030517578
2019-03-08,107.63999938964844
2019-03-11,108.77999877929688
2019-03-12,109.44000244140625
2019-03-13,110.04000091552734
2019-03-14,110.04000091552734
2019-03-15,110.66000366210938
2019-03-18,111.08999633789062
2019-03-19,110.37000274658203
2019-03-20,108.6500015258789
2019-03-21,116.11000061035156
2019-03-22,117.44000244140625
2019-03-25,118.70999908447266
2019-03-26,119.0999984741211
2019-03-27,119.0199966430664
