Date,DVN
2015-10-30,28.80320167541504
2015-11-02,29.62752342224121
2015-11-03,31.063201904296875
2015-11-04,31.93562889099121
2015-11-05,32.63629913330078
2015-11-06,32.196659088134766
2015-11-09,32.27222442626953
2015-11-10,32.80803680419922
2015-11-11,31.33798599243164
2015-11-12,30.95330810546875
2015-11-13,30.94641876220703
2015-11-16,31.94248390197754
2015-11-17,31.537202835083008
2015-11-18,32.33404541015625
2015-11-19,31.585281372070312
2015-11-20,31.083833694458008
2015-11-23,30.863998413085938
2015-11-24,31.976829528808594
2015-11-25,31.537202835083008
2015-11-27,30.82278060913086
2015-11-30,31.60589599609375
2015-12-01,31.93562889099121
2015-12-02,29.902307510375977
2015-12-03,28.233049392700195
2015-12-04,27.841489791870117
2015-12-07,25.031923294067383
2015-12-08,24.173255920410156
2015-12-09,24.262556076049805
2015-12-10,24.39307403564453
2015-12-11,23.20350456237793
2015-12-14,21.813365936279297
2015-12-15,22.04159927368164
2015-12-16,21.14250373840332
2015-12-17,20.0428466796875
2015-12-18,19.828449249267578
2015-12-21,19.939111709594727
2015-12-22,20.63071060180664
2015-12-23,22.961437225341797
2015-12-24,22.615631103515625
2015-12-28,21.917110443115234
2015-12-29,22.297494888305664
2015-12-30,21.439903259277344
2015-12-31,22.131513595581055
2016-01-04,22.352825164794922
2016-01-05,22.705549240112305
2016-01-06,20.89352035522461
2016-01-07,19.406566619873047
2016-01-08,19.71087646484375
2016-01-11,18.652719497680664
2016-01-12,17.78820037841797
2016-01-13,17.151914596557617
2016-01-14,17.95418357849121
2016-01-15,16.937519073486328
2016-01-19,16.238990783691406
2016-01-20,14.931852340698242
2016-01-21,16.723121643066406
2016-01-22,17.725954055786133
2016-01-25,15.747950553894043
2016-01-26,16.985933303833008
2016-01-27,16.937519073486328
2016-01-28,18.52821922302246
2016-01-29,19.295907974243164
2016-02-01,18.023344039916992
2016-02-02,17.07584571838379
2016-02-03,18.38990592956543
2016-02-04,18.369142532348633
2016-02-05,17.18650245666504
2016-02-08,16.377317428588867
2016-02-09,15.671875953674316
2016-02-10,14.959515571594238
2016-02-11,14.696703910827637
2016-02-12,15.00101089477539
2016-02-16,14.70361614227295
2016-02-17,14.060423851013184
2016-02-18,13.62470817565918
2016-02-19,12.898517608642578
2016-02-22,14.039670944213867
2016-02-23,13.078338623046875
2016-02-24,13.424142837524414
2016-02-25,13.527884483337402
2016-02-26,14.032758712768555
2016-02-29,13.610873222351074
2016-03-01,13.292737007141113
2016-03-02,14.883439064025879
2016-03-03,15.21541976928711
2016-03-04,16.121421813964844
2016-03-07,16.730037689208984
2016-03-08,14.848861694335938
2016-03-09,15.858609199523926
2016-03-10,15.547385215759277
2016-03-11,17.323030471801758
2016-03-14,17.330020904541016
2016-03-15,16.84067153930664
2016-03-16,18.329689025878906
2016-03-17,19.154598236083984
2016-03-18,19.25247573852539
2016-03-21,19.588024139404297
2016-03-22,19.581035614013672
2016-03-23,18.008119583129883
2016-03-24,18.50446319580078
2016-03-28,18.064043045043945
2016-03-29,18.238813400268555
2016-03-30,18.315719604492188
2016-03-31,19.18256187438965
2016-04-01,18.602336883544922
2016-04-04,18.21084976196289
2016-04-05,18.44853973388672
2016-04-06,19.26645851135254
2016-04-07,19.294416427612305
2016-04-08,20.112329483032227
2016-04-11,20.30807113647461
2016-04-12,21.643299102783203
2016-04-13,21.643299102783203
2016-04-14,21.91594123840332
2016-04-15,21.950891494750977
2016-04-18,22.370336532592773
2016-04-19,23.50283432006836
2016-04-20,24.292789459228516
2016-04-21,23.719552993774414
2016-04-22,24.60737419128418
2016-04-25,23.733530044555664
2016-04-26,24.20191192626953
2016-04-27,25.80278968811035
2016-04-28,25.243526458740234
2016-04-29,24.243850708007812
2016-05-02,24.15996742248535
2016-05-03,22.89463996887207
2016-05-04,21.887975692749023
2016-05-05,21.81108283996582
2016-05-06,21.950891494750977
2016-05-09,21.000158309936523
2016-05-10,22.048763275146484
2016-05-11,22.747835159301758
2016-05-12,22.866676330566406
2016-05-13,22.73386001586914
2016-05-16,23.621681213378906
2016-05-17,24.20889663696289
2016-05-18,23.852373123168945
2016-05-19,23.698579788208008
2016-05-20,23.943252563476562
2016-05-23,24.14598846435547
2016-05-24,24.11103057861328
2016-05-25,25.474220275878906
2016-05-26,25.09672737121582
2016-05-27,25.09672737121582
2016-05-31,25.229555130004883
2016-06-01,25.271493911743164
2016-06-02,25.732879638671875
2016-06-03,25.110700607299805
2016-06-06,26.257184982299805
2016-06-07,27.0960693359375
2016-06-08,26.271160125732422
2016-06-09,26.180280685424805
2016-06-10,24.551443099975586
2016-06-13,25.055641174316406
2016-06-14,24.894567489624023
2016-06-15,24.572460174560547
2016-06-16,24.36937713623047
2016-06-17,25.19569206237793
2016-06-20,26.134056091308594
2016-06-21,26.7432861328125
2016-06-22,26.568222045898438
2016-06-23,27.170461654663086
2016-06-24,25.104660034179688
2016-06-27,23.63408660888672
2016-06-28,25.20269012451172
2016-06-29,25.692888259887695
2016-06-30,25.3847713470459
2016-07-01,26.22508430480957
2016-07-05,25.314743041992188
2016-07-06,25.895957946777344
2016-07-07,25.776914596557617
2016-07-08,26.316116333007812
2016-07-11,26.3791446685791
2016-07-12,28.01776885986328
2016-07-13,27.310504913330078
2016-07-14,26.883342742919922
2016-07-15,26.81331443786621
2016-07-18,26.687259674072266
2016-07-19,26.43516731262207
2016-07-20,26.582223892211914
2016-07-21,26.141067504882812
2016-07-22,26.43516731262207
2016-07-25,25.26572608947754
2016-07-26,26.232086181640625
2016-07-27,25.300731658935547
2016-07-28,25.300731658935547
2016-07-29,26.80631446838379
2016-08-01,25.146677017211914
2016-08-02,25.293729782104492
2016-08-03,26.610240936279297
2016-08-04,27.037403106689453
2016-08-05,27.66764259338379
2016-08-08,28.150827407836914
2016-08-09,27.940752029418945
2016-08-10,27.709667205810547
2016-08-11,28.928133010864258
2016-08-12,29.18022346496582
2016-08-15,29.38330078125
2016-08-16,29.740440368652344
2016-08-17,30.328672409057617
2016-08-18,31.34406089782715
2016-08-19,31.042957305908203
2016-08-22,30.88187599182129
2016-08-23,31.67318344116211
2016-08-24,31.16898536682129
2016-08-25,31.077959060668945
2016-08-26,31.11297035217285
2016-08-29,31.519121170043945
2016-08-30,31.119972229003906
2016-08-31,30.342674255371094
2016-09-01,30.60176658630371
2016-09-02,31.000917434692383
2016-09-06,30.958908081054688
2016-09-07,30.951904296875
2016-09-08,31.708202362060547
2016-09-09,30.363685607910156
2016-09-12,30.244630813598633
2016-09-13,28.849164962768555
2016-09-14,28.17597007751465
2016-09-15,28.680856704711914
2016-09-16,28.743972778320312
2016-09-19,28.645809173583984
2016-09-20,28.5125675201416
2016-09-21,29.571449279785156
2016-09-22,29.368083953857422
2016-09-23,27.727174758911133
2016-09-26,27.79729461669922
2016-09-27,26.91373062133789
2016-09-28,29.15770721435547
2016-09-29,30.181520462036133
2016-09-30,30.931854248046875
2016-10-03,30.994964599609375
2016-10-04,30.349822998046875
2016-10-05,30.980937957763672
2016-10-06,30.490070343017578
2016-10-07,30.02023696899414
2016-10-10,31.12820053100586
2016-10-11,30.952890396118164
2016-10-12,31.247417449951172
2016-10-13,30.784587860107422
2016-10-14,30.209571838378906
2016-10-17,29.290945053100586
2016-10-18,29.382110595703125
2016-10-19,30.12542724609375
2016-10-20,30.111400604248047
2016-10-21,29.936092376708984
2016-10-24,29.25588035583496
2016-10-25,28.519577026367188
2016-10-26,28.18998908996582
2016-10-27,28.372310638427734
2016-10-28,27.474727630615234
2016-10-31,26.570112228393555
2016-11-01,26.42987823486328
2016-11-02,27.73417854309082
2016-11-03,28.407381057739258
2016-11-04,28.182981491088867
2016-11-07,29.326005935668945
2016-11-08,29.438209533691406
2016-11-09,30.588241577148438
2016-11-10,30.251646041870117
2016-11-11,29.34703826904297
2016-11-14,30.02023696899414
2016-11-15,31.555959701538086
2016-11-16,30.840688705444336
2016-11-17,30.062314987182617
2016-11-18,30.72849464416504
2016-11-21,31.485843658447266
2016-11-22,31.191316604614258
2016-11-23,31.584012985229492
2016-11-25,31.0159969329834
2016-11-28,29.90804100036621
2016-11-29,29.564428329467773
2016-11-30,33.89109420776367
2016-12-01,33.554500579833984
2016-12-02,33.554500579833984
2016-12-05,33.477352142333984
2016-12-06,33.17583465576172
2016-12-07,33.34412384033203
2016-12-08,33.477352142333984
2016-12-09,33.70877456665039
2016-12-12,33.743831634521484
2016-12-13,33.83511734008789
2016-12-14,33.01364517211914
2016-12-15,33.371726989746094
2016-12-16,33.26639938354492
2016-12-19,33.027671813964844
2016-12-20,32.7608757019043
2016-12-21,32.69768524169922
2016-12-22,32.92938995361328
2016-12-23,32.67662811279297
2016-12-27,32.887264251708984
2016-12-28,32.46597671508789
2016-12-29,32.26237106323242
2016-12-30,32.06576919555664
2017-01-03,33.055755615234375
2017-01-04,33.35065841674805
2017-01-05,34.41084671020508
2017-01-06,34.17213821411133
2017-01-09,32.70470428466797
2017-01-10,32.788963317871094
2017-01-11,33.28044509887695
2017-01-12,32.62044906616211
2017-01-13,32.5853385925293
2017-01-17,32.63448715209961
2017-01-18,32.55023956298828
2017-01-19,32.36066818237305
2017-01-20,32.48003005981445
2017-01-23,32.037696838378906
2017-01-24,32.71173858642578
2017-01-25,32.62044906616211
2017-01-26,33.104915618896484
2017-01-27,32.746826171875
2017-01-30,31.64451026916504
2017-01-31,31.974506378173828
2017-02-01,31.974506378173828
2017-02-02,32.051734924316406
2017-02-03,32.852149963378906
2017-02-06,31.784921646118164
2017-02-07,30.991533279418945
2017-02-08,30.93535614013672
2017-02-09,31.419818878173828
2017-02-10,31.883216857910156
2017-02-13,31.777902603149414
2017-02-14,32.25534439086914
2017-02-15,31.054719924926758
2017-02-16,30.970476150512695
2017-02-17,31.012590408325195
2017-02-21,31.637483596801758
2017-02-22,30.724735260009766
2017-02-23,30.88621711730957
2017-02-24,30.057716369628906
2017-02-27,30.233253479003906
2017-02-28,30.443885803222656
2017-03-01,31.335573196411133
2017-03-02,30.5211124420166
2017-03-03,30.436866760253906
2017-03-06,30.851106643676758
2017-03-07,30.584300994873047
2017-03-08,28.590286254882812
2017-03-09,28.625394821166992
2017-03-10,28.267309188842773
2017-03-13,28.801712036132812
2017-03-14,28.140745162963867
2017-03-15,28.914220809936523
2017-03-16,28.632963180541992
2017-03-17,28.506385803222656
2017-03-20,28.506385803222656
2017-03-21,27.986047744750977
2017-03-22,27.662580490112305
2017-03-23,27.486793518066406
2017-03-24,27.28287124633789
2017-03-27,27.339134216308594
2017-03-28,27.85947608947754
2017-03-29,28.984548568725586
2017-03-30,29.146265029907227
2017-03-31,29.33612060546875
2017-04-03,29.554115295410156
2017-04-04,29.877565383911133
2017-04-05,29.195493698120117
2017-04-06,30.15180778503418
2017-04-07,29.912723541259766
2017-04-10,30.278364181518555
2017-04-11,29.89866065979004
2017-04-12,29.441604614257812
2017-04-13,28.5837345123291
2017-04-17,28.83687973022461
2017-04-18,28.499353408813477
2017-04-19,27.59929847717285
2017-04-20,27.915727615356445
2017-04-21,27.936826705932617
2017-04-24,28.000110626220703
2017-04-25,28.54153823852539
2017-04-26,28.54153823852539
2017-04-27,27.669614791870117
2017-04-28,27.7680721282959
2017-05-01,27.6414852142334
2017-05-02,27.318037033081055
2017-05-03,26.83987808227539
2017-05-04,26.003110885620117
2017-05-05,26.734407424926758
2017-05-08,26.832860946655273
2017-05-09,26.64299964904785
2017-05-10,27.100055694580078
2017-05-11,26.685190200805664
2017-05-12,26.621896743774414
2017-05-15,26.832860946655273
2017-05-16,26.66408920288086
2017-05-17,26.263282775878906
2017-05-18,25.94685935974121
2017-05-19,26.994583129882812
2017-05-22,26.776592254638672
2017-05-23,26.593772888183594
2017-05-24,26.10858917236328
2017-05-25,25.124156951904297
2017-05-26,25.18744659423828
2017-05-30,24.252229690551758
2017-05-31,23.893606185913086
2017-06-01,24.0975284576416
2017-06-02,23.295917510986328
2017-06-05,23.239665985107422
2017-06-06,23.837352752685547
2017-06-07,22.44508934020996
2017-06-08,22.14272689819336
2017-06-09,22.90918731689453
2017-06-12,23.00762367248535
2017-06-13,23.592330932617188
2017-06-14,22.676528930664062
2017-06-15,22.183406829833984
2017-06-16,22.373611450195312
2017-06-19,22.06364631652832
2017-06-20,21.950937271118164
2017-06-21,21.239431381225586
2017-06-22,21.14080810546875
2017-06-23,21.471904754638672
2017-06-26,21.640972137451172
2017-06-27,21.380321502685547
2017-06-28,21.521217346191406
2017-06-29,22.40883445739746
2017-06-30,22.52154541015625
2017-07-03,23.092153549194336
2017-07-05,21.908668518066406
2017-07-06,21.260562896728516
2017-07-07,20.809717178344727
2017-07-10,20.943557739257812
2017-07-11,21.507129669189453
2017-07-12,21.704374313354492
2017-07-13,21.97911262512207
2017-07-14,22.29612159729004
2017-07-17,22.08478355407715
2017-07-18,22.091827392578125
2017-07-19,22.894906997680664
2017-07-20,22.535642623901367
2017-07-21,22.51450538635254
2017-07-24,22.359519958496094
2017-07-25,23.233049392700195
2017-07-26,23.240095138549805
2017-07-27,23.578245162963867
2017-07-28,23.395076751708984
2017-07-31,23.46552276611328
2017-08-01,23.233049392700195
2017-08-02,23.528915405273438
2017-08-03,22.732885360717773
2017-08-04,23.712080001831055
2017-08-07,22.824464797973633
2017-08-08,22.64130401611328
2017-08-09,22.599040985107422
2017-08-10,22.373611450195312
2017-08-11,22.2679443359375
2017-08-14,21.88753318786621
2017-08-15,21.781862258911133
2017-08-16,21.598705291748047
2017-08-17,21.260562896728516
2017-08-18,21.415544509887695
2017-08-21,21.373279571533203
2017-08-22,21.415544509887695
2017-08-23,21.824129104614258
2017-08-24,21.922752380371094
2017-08-25,21.950937271118164
2017-08-28,21.788908004760742
2017-08-29,21.831178665161133
2017-08-30,21.810041427612305
2017-08-31,22.12000274658203
2017-09-01,22.620168685913086
2017-09-05,22.634258270263672
2017-09-06,23.021711349487305
2017-09-07,22.81741714477539
2017-09-08,22.169321060180664
2017-09-11,22.40883445739746
2017-09-12,22.662439346313477
2017-09-13,23.60640525817871
2017-09-14,23.923988342285156
2017-09-15,23.747562408447266
2017-09-18,23.973392486572266
2017-09-19,23.83224868774414
2017-09-20,24.622652053833008
2017-09-21,24.94728660583496
2017-09-22,25.250743865966797
2017-09-25,25.87883758544922
2017-09-26,26.06233024597168
2017-09-27,26.231698989868164
2017-09-28,25.8223819732666
2017-09-29,25.907068252563477
2017-10-02,25.829437255859375
2017-10-03,25.780038833618164
2017-10-04,25.30720329284668
2017-10-05,25.65300941467285
2017-10-06,25.250743865966797
2017-10-09,25.328369140625
2017-10-10,25.40601348876953
2017-10-11,25.46246337890625
2017-10-12,25.130769729614258
2017-10-13,25.314266204833984
2017-10-16,25.30013656616211
2017-10-17,25.215456008911133
2017-10-18,24.855541229248047
2017-10-19,24.664997100830078
2017-10-20,24.65088653564453
2017-10-23,24.453279495239258
2017-10-24,24.587371826171875
2017-10-25,24.24156379699707
2017-10-26,24.63677215576172
2017-10-27,25.32132339477539
2017-10-30,25.40601348876953
2017-10-31,26.041154861450195
2017-11-01,27.57962989807129
2017-11-02,27.403209686279297
2017-11-03,27.713716506958008
2017-11-06,28.8358154296875
2017-11-07,29.11810874938965
2017-11-08,28.41238784790039
2017-11-09,28.8005313873291
2017-11-10,28.51824188232422
2017-11-13,27.981897354125977
2017-11-14,26.97977066040039
2017-11-15,26.753936767578125
2017-11-16,26.930362701416016
2017-11-17,27.297344207763672
2017-11-20,26.401077270507812
2017-11-21,26.4998779296875
2017-11-22,26.81040382385254
2017-11-24,26.8386287689209
2017-11-27,25.963531494140625
2017-11-28,26.231698989868164
2017-11-29,26.182296752929688
2017-11-30,27.19148063659668
2017-12-01,27.41025733947754
2017-12-04,27.269107818603516
2017-12-05,27.085620880126953
2017-12-06,26.027042388916016
2017-12-07,26.21758460998535
2017-12-08,26.85273551940918
2017-12-11,27.16324806213379
2017-12-12,27.106796264648438
2017-12-13,26.902141571044922
2017-12-14,26.859724044799805
2017-12-15,26.6335391998291
2017-12-18,26.902137756347656
2017-12-19,27.354507446289062
2017-12-20,28.160303115844727
2017-12-21,28.92367172241211
2017-12-22,29.38312339782715
2017-12-26,30.097023010253906
2017-12-27,29.573963165283203
2017-12-28,29.517427444458008
2017-12-29,29.262971878051758
2018-01-02,29.84964370727539
2018-01-03,30.195985794067383
2018-01-04,30.556472778320312
2018-01-05,30.471656799316406
2018-01-08,30.57061767578125
2018-01-09,30.06876564025879
2018-01-10,29.814298629760742
2018-01-11,30.443376541137695
2018-01-12,31.129009246826172
2018-01-16,30.577680587768555
2018-01-17,30.704906463623047
2018-01-18,30.53527069091797
2018-01-19,30.287870407104492
2018-01-22,31.673267364501953
2018-01-23,31.468280792236328
2018-01-24,31.468280792236328
2018-01-25,31.037113189697266
2018-01-26,31.00177574157715
2018-01-29,30.627151489257812
2018-01-30,29.3477840423584
2018-01-31,29.24175453186035
2018-02-01,29.84256935119629
2018-02-02,28.294599533081055
2018-02-05,27.319171905517578
2018-02-06,27.128320693969727
2018-02-07,25.98324966430664
2018-02-08,24.696813583374023
2018-02-09,24.51303482055664
2018-02-12,25.290552139282227
2018-02-13,24.435279846191406
2018-02-14,25.13504981994629
2018-02-15,24.555438995361328
2018-02-16,24.110132217407227
2018-02-20,24.49182891845703
2018-02-21,21.607946395874023
2018-02-22,21.494848251342773
2018-02-23,22.2158203125
2018-02-26,22.343055725097656
2018-02-27,22.51976203918457
2018-02-28,21.678621292114258
2018-03-01,21.586740493774414
2018-03-02,22.166343688964844
2018-03-05,22.618717193603516
2018-03-06,22.145137786865234
2018-03-07,21.876543045043945
2018-03-08,22.894384384155273
2018-03-09,23.127634048461914
2018-03-12,23.198322296142578
2018-03-13,23.17711639404297
2018-03-14,23.09922218322754
2018-03-15,22.454824447631836
2018-03-16,22.63185691833496
2018-03-19,22.06535530090332
2018-03-20,22.341522216796875
2018-03-21,23.311656951904297
2018-03-22,22.865541458129883
2018-03-23,22.82305145263672
2018-03-26,22.99300765991211
2018-03-27,22.454824447631836
2018-03-28,22.093679428100586
2018-03-29,22.511472702026367
2018-04-02,21.491764068603516
2018-04-03,22.214054107666016
2018-04-04,22.178653717041016
2018-04-05,22.865541458129883
2018-04-06,22.270708084106445
2018-04-09,22.28487205505371
2018-04-10,23.793188095092773
2018-04-11,23.892332077026367
2018-04-12,23.24793243408203
2018-04-13,23.793188095092773
2018-04-16,23.807353973388672
2018-04-17,23.856922149658203
2018-04-18,25.56351661682129
2018-04-19,25.273181915283203
2018-04-20,25.067829132080078
2018-04-23,25.089067459106445
2018-04-24,24.416343688964844
2018-04-25,24.926198959350586
2018-04-26,25.336917877197266
2018-04-27,25.31566619873047
2018-04-30,25.726388931274414
2018-05-01,25.63433265686035
2018-05-02,27.07183265686035
2018-05-03,26.342464447021484
2018-05-04,26.81690788269043
2018-05-07,26.831073760986328
2018-05-08,27.63126564025879
2018-05-09,28.481006622314453
2018-05-10,28.95546531677246
2018-05-11,28.997953414916992
2018-05-14,29.259963989257812
2018-05-15,29.231630325317383
2018-05-16,29.31661033630371
2018-05-17,29.996417999267578
2018-05-18,29.713171005249023
2018-05-21,29.975173950195312
2018-05-22,29.599863052368164
2018-05-23,29.87602424621582
2018-05-24,29.521961212158203
2018-05-25,28.735946655273438
2018-05-29,28.95546531677246
2018-05-30,29.691909790039062
2018-05-31,29.43699073791504
2018-06-01,29.31661033630371
2018-06-04,28.388965606689453
2018-06-05,27.843700408935547
2018-06-06,29.394508361816406
2018-06-07,29.706087112426758
2018-06-08,29.85478973388672
2018-06-11,29.93269157409668
2018-06-12,29.691909790039062
2018-06-13,30.159292221069336
2018-06-14,29.591716766357422
2018-06-15,28.555898666381836
2018-06-18,29.158933639526367
2018-06-19,29.520767211914062
2018-06-20,30.230234146118164
2018-06-21,29.194408416748047
2018-06-22,30.705568313598633
2018-06-25,29.719417572021484
2018-06-26,30.216039657592773
2018-06-27,30.84036636352539
2018-06-28,30.91840171813965
2018-06-29,31.187997817993164
2018-07-02,30.882936477661133
2018-07-03,31.21639060974121
2018-07-05,31.20928955078125
2018-07-06,31.57820701599121
2018-07-09,32.13869094848633
2018-07-10,32.358619689941406
2018-07-11,31.301525115966797
2018-07-12,31.166728973388672
2018-07-13,31.72719955444336
2018-07-16,31.36536979675293
2018-07-17,31.273151397705078
2018-07-18,31.039024353027344
2018-07-19,31.315711975097656
2018-07-20,31.315711975097656
2018-07-23,31.36536979675293
2018-07-24,31.61368179321289
2018-07-25,32.11740493774414
2018-07-26,32.03227615356445
2018-07-27,31.606582641601562
2018-07-30,31.96841812133789
2018-07-31,31.932941436767578
2018-08-01,30.84036636352539
2018-08-02,31.173818588256836
2018-08-03,30.542394638061523
2018-08-06,30.968067169189453
2018-08-07,30.8261775970459
2018-08-08,30.27280044555664
2018-08-09,29.847124099731445
2018-08-10,30.39341163635254
2018-08-13,29.847124099731445
2018-08-14,30.088336944580078
2018-08-15,28.719064712524414
2018-08-16,28.860973358154297
2018-08-17,28.804208755493164
2018-08-20,29.116376876831055
2018-08-21,29.69104766845703
2018-08-22,30.301172256469727
2018-08-23,30.1663761138916
2018-08-24,30.26571273803711
2018-08-27,30.421785354614258
2018-08-28,30.159292221069336
2018-08-29,30.47854232788086
2018-08-30,30.59914779663086
2018-08-31,30.457256317138672
2018-09-04,30.045772552490234
2018-09-05,29.591716766357422
2018-09-06,28.825502395629883
2018-09-07,28.711990356445312
2018-09-10,28.7403621673584
2018-09-11,29.435632705688477
2018-09-12,29.761993408203125
2018-09-13,29.058273315429688
2018-09-14,28.198184967041016
2018-09-17,27.586883544921875
2018-09-18,27.956506729125977
2018-09-19,28.34034538269043
2018-09-20,28.510944366455078
2018-09-21,28.823701858520508
2018-09-24,29.534530639648438
2018-09-25,29.43500518798828
2018-09-26,28.205289840698242
2018-09-27,27.992046356201172
2018-09-28,28.39010238647461
2018-10-01,28.57492446899414
2018-10-02,28.333234786987305
2018-10-03,28.894792556762695
2018-10-04,28.532270431518555
2018-10-05,28.4611873626709
2018-10-08,27.565561294555664
2018-10-09,28.084453582763672
2018-10-10,26.513547897338867
2018-10-11,25.617916107177734
2018-10-12,26.03729820251465
2018-10-15,25.667667388916016
2018-10-16,26.35716438293457
2018-10-17,25.589481353759766
2018-10-18,24.949745178222656
2018-10-19,24.836009979248047
2018-10-22,24.786256790161133
2018-10-23,23.975915908813477
2018-10-24,22.83860969543457
2018-10-25,23.35039710998535
2018-10-26,23.016311645507812
2018-10-29,22.021167755126953
2018-10-30,22.973663330078125
2018-10-31,23.03053092956543
2018-11-01,23.357505798339844
2018-11-02,22.945232391357422
2018-11-05,23.52810287475586
2018-11-06,23.407264709472656
2018-11-07,24.068326950073242
2018-11-08,23.25799560546875
2018-11-09,23.464126586914062
2018-11-12,22.426332473754883
2018-11-13,21.964303970336914
2018-11-14,21.708404541015625
2018-11-15,21.76527214050293
2018-11-16,21.011804580688477
2018-11-19,21.054452896118164
2018-11-20,19.504867553710938
2018-11-21,20.279661178588867
2018-11-23,19.128135681152344
2018-11-26,19.284517288208008
2018-11-27,18.91489028930664
2018-11-28,19.099699020385742
2018-11-29,19.128135681152344
2018-11-30,19.213436126708984
2018-12-03,20.45026206970215
2018-12-04,20.023765563964844
2018-12-06,19.725223541259766
2018-12-07,19.334274291992188
2018-12-10,18.67321014404297
2018-12-11,19.014402389526367
2018-12-12,19.391136169433594
2018-12-13,19.155874252319336
2018-12-14,18.421581268310547
2018-12-17,18.186325073242188
2018-12-18,17.402122497558594
2018-12-19,17.002893447875977
2018-12-20,16.04759407043457
2018-12-21,15.619843482971191
2018-12-24,14.956840515136719
2018-12-26,16.1901798248291
2018-12-27,16.325624465942383
2018-12-28,16.011943817138672
2018-12-31,16.068981170654297
2019-01-02,16.546628952026367
2019-01-03,16.767627716064453
2019-01-04,17.51618766784668
2019-01-07,18.072256088256836
2019-01-08,18.214834213256836
2019-01-09,18.41444969177246
2019-01-10,18.742389678955078
2019-01-11,18.792295455932617
2019-01-14,18.65683937072754
2019-01-15,18.820812225341797
2019-01-16,18.457225799560547
2019-01-17,18.813682556152344
2019-01-18,19.348360061645508
2019-01-22,18.98478126525879
2019-01-23,18.76377296447754
2019-01-24,18.96339225769043
2019-01-25,19.426788330078125
2019-01-28,18.892101287841797
2019-01-29,19.141620635986328
2019-01-30,19.72620964050293
2019-01-31,18.999040603637695
2019-02-01,19.255685806274414
2019-02-04,19.362619400024414
2019-02-05,19.14874839782715
2019-02-06,19.091716766357422
2019-02-07,18.036611557006836
2019-02-08,17.76570701599121
2019-02-11,18.136417388916016
2019-02-12,18.50713539123535
2019-02-13,19.18439483642578
2019-02-14,19.48381805419922
2019-02-15,20.26089096069336
2019-02-19,20.18246841430664
2019-02-20,21.579769134521484
2019-02-21,21.28034782409668
2019-02-22,21.137767791748047
2019-02-25,21.023700714111328
2019-02-26,21.094993591308594
2019-02-27,21.301734924316406
2019-02-28,21.037961959838867
2019-03-01,21.494224548339844
2019-03-04,20.988056182861328
2019-03-05,20.866865158081055
2019-03-06,20.474760055541992
2019-03-07,20.004240036010742
2019-03-08,19.041810989379883
2019-03-11,19.818885803222656
2019-03-12,20.503276824951172
2019-03-13,20.909629821777344
2019-03-14,21.08835220336914
