Date,LRCX
2016-01-28,6.945000171661377
2016-01-29,7.178999900817871
2016-02-01,7.26200008392334
2016-02-02,7.054999828338623
2016-02-03,7.140999794006348
2016-02-04,7.146999835968018
2016-02-05,6.896999835968018
2016-02-08,6.607999801635742
2016-02-09,6.558000087738037
2016-02-10,6.547999858856201
2016-02-11,6.421000003814697
2016-02-12,6.605000019073486
2016-02-16,6.757999897003174
2016-02-17,6.925000190734863
2016-02-18,6.7769999504089355
2016-02-19,6.9770002365112305
2016-02-22,7.033999919891357
2016-02-23,6.922999858856201
2016-02-24,7.047999858856201
2016-02-25,7.243000030517578
2016-02-26,7.38100004196167
2016-02-29,7.329999923706055
2016-03-01,7.557000160217285
2016-03-02,7.454999923706055
2016-03-03,7.486999988555908
2016-03-04,7.433000087738037
2016-03-07,7.504000186920166
2016-03-08,7.334000110626221
2016-03-09,7.38100004196167
2016-03-10,7.5229997634887695
2016-03-11,7.617000102996826
2016-03-14,7.691999912261963
2016-03-15,7.716000080108643
2016-03-16,7.781000137329102
2016-03-17,7.926000118255615
2016-03-18,7.941999912261963
2016-03-21,7.97599983215332
2016-03-22,8.017999649047852
2016-03-23,7.935999870300293
2016-03-24,7.888000011444092
2016-03-28,7.913000106811523
2016-03-29,8.194000244140625
2016-03-30,8.218999862670898
2016-03-31,8.260000228881836
2016-04-01,8.293000221252441
2016-04-04,8.276000022888184
2016-04-05,8.168999671936035
2016-04-06,8.26200008392334
2016-04-07,8.121999740600586
2016-04-08,8.112000465393066
2016-04-11,8.137999534606934
2016-04-12,8.140000343322754
2016-04-13,8.281000137329102
2016-04-14,8.16100025177002
2016-04-15,8.163999557495117
2016-04-18,8.206000328063965
2016-04-19,8.277000427246094
2016-04-20,8.267000198364258
2016-04-21,8.081999778747559
2016-04-22,8.0649995803833
2016-04-25,8.022000312805176
2016-04-26,8.024999618530273
2016-04-27,8.097000122070312
2016-04-28,7.815999984741211
2016-04-29,7.639999866485596
2016-05-02,7.658999919891357
2016-05-03,7.572999954223633
2016-05-04,7.489999771118164
2016-05-05,7.505000114440918
2016-05-06,7.49399995803833
2016-05-09,7.464000225067139
2016-05-10,7.59499979019165
2016-05-11,7.560999870300293
2016-05-12,7.489999771118164
2016-05-13,7.434000015258789
2016-05-16,7.3460001945495605
2016-05-17,7.314000129699707
2016-05-18,7.396999835968018
2016-05-19,7.331999778747559
2016-05-20,7.668000221252441
2016-05-23,7.682000160217285
2016-05-24,7.927000045776367
2016-05-25,8.062000274658203
2016-05-26,8.10200023651123
2016-05-27,8.29699993133545
2016-05-31,8.281000137329102
2016-06-01,8.312999725341797
2016-06-02,8.36299991607666
2016-06-03,8.3100004196167
2016-06-06,8.232000350952148
2016-06-07,8.29699993133545
2016-06-08,8.33899974822998
2016-06-09,8.36299991607666
2016-06-10,8.237000465393066
2016-06-13,8.197999954223633
2016-06-14,8.196999549865723
2016-06-15,8.248000144958496
2016-06-16,8.267000198364258
2016-06-17,8.288999557495117
2016-06-20,8.428000450134277
2016-06-21,8.465999603271484
2016-06-22,8.5649995803833
2016-06-23,8.718000411987305
2016-06-24,8.227999687194824
2016-06-27,7.995999813079834
2016-06-28,8.166999816894531
2016-06-29,8.220000267028809
2016-06-30,8.406000137329102
2016-07-01,8.29800033569336
2016-07-05,8.189000129699707
2016-07-06,8.196000099182129
2016-07-07,8.204000473022461
2016-07-08,8.48799991607666
2016-07-11,8.633000373840332
2016-07-12,8.824000358581543
2016-07-13,8.862000465393066
2016-07-14,8.788000106811523
2016-07-15,8.854999542236328
2016-07-18,8.932999610900879
2016-07-19,8.949999809265137
2016-07-20,9.121000289916992
2016-07-21,8.932000160217285
2016-07-22,9.005000114440918
2016-07-25,9.064000129699707
2016-07-26,9.15999984741211
2016-07-27,9.196000099182129
2016-07-28,9.307999610900879
2016-07-29,8.97700023651123
2016-08-01,9.079000473022461
2016-08-02,8.972999572753906
2016-08-03,9.079000473022461
2016-08-04,9.192999839782715
2016-08-05,9.324999809265137
2016-08-08,9.272000312805176
2016-08-09,9.329000473022461
2016-08-10,8.91100025177002
2016-08-11,8.888999938964844
2016-08-12,8.918000221252441
2016-08-15,9.074000358581543
2016-08-16,8.986000061035156
2016-08-17,9.020999908447266
2016-08-18,9.093000411987305
2016-08-19,9.319000244140625
2016-08-22,9.319999694824219
2016-08-23,9.387999534606934
2016-08-24,9.269000053405762
2016-08-25,9.343999862670898
2016-08-26,9.380999565124512
2016-08-29,9.434000015258789
2016-08-30,9.29800033569336
2016-08-31,9.331999778747559
2016-09-01,9.463000297546387
2016-09-02,9.435999870300293
2016-09-06,9.369999885559082
2016-09-07,9.404000282287598
2016-09-08,9.357000350952148
2016-09-09,9.118000030517578
2016-09-12,9.32699966430664
2016-09-13,9.154000282287598
2016-09-14,9.156999588012695
2016-09-15,9.336000442504883
2016-09-16,9.295999526977539
2016-09-19,9.21500015258789
2016-09-20,9.197999954223633
2016-09-21,9.329000473022461
2016-09-22,9.269000053405762
2016-09-23,9.178000450134277
2016-09-26,9.140999794006348
2016-09-27,9.25100040435791
2016-09-28,9.293999671936035
2016-09-29,9.322999954223633
2016-09-30,9.470999717712402
2016-10-03,9.458999633789062
2016-10-04,9.482999801635742
2016-10-05,9.616999626159668
2016-10-06,10.019000053405762
2016-10-07,10.03499984741211
2016-10-10,10.21500015258789
2016-10-11,9.958999633789062
2016-10-12,9.868000030517578
2016-10-13,9.77299976348877
2016-10-14,9.821999549865723
2016-10-17,9.805999755859375
2016-10-18,9.946999549865723
2016-10-19,9.972000122070312
2016-10-20,9.694000244140625
2016-10-21,9.76099967956543
2016-10-24,9.89799976348877
2016-10-25,9.807999610900879
2016-10-26,9.786999702453613
2016-10-27,9.670000076293945
2016-10-28,9.621000289916992
2016-10-31,9.685999870300293
2016-11-01,9.604999542236328
2016-11-02,9.585000038146973
2016-11-03,9.52400016784668
2016-11-04,9.5
2016-11-07,9.85099983215332
2016-11-08,9.911999702453613
2016-11-09,9.800999641418457
2016-11-10,9.597000122070312
2016-11-11,9.74899959564209
2016-11-14,9.85099983215332
2016-11-15,10.112000465393066
2016-11-16,10.12399959564209
2016-11-17,10.380000114440918
2016-11-18,10.470999717712402
2016-11-21,10.62399959564209
2016-11-22,10.670999526977539
2016-11-23,10.694999694824219
2016-11-25,10.753999710083008
2016-11-28,10.677000045776367
2016-11-29,10.756999969482422
2016-11-30,10.60200023651123
2016-12-01,9.857999801635742
2016-12-02,10.048999786376953
2016-12-05,10.239999771118164
2016-12-06,10.305000305175781
2016-12-07,10.654999732971191
2016-12-08,10.71500015258789
2016-12-09,10.409000396728516
2016-12-12,10.36299991607666
2016-12-13,10.406000137329102
2016-12-14,10.444000244140625
2016-12-15,10.612000465393066
2016-12-16,10.444999694824219
2016-12-19,10.699000358581543
2016-12-20,10.6850004196167
2016-12-21,10.64799976348877
2016-12-22,10.769000053405762
2016-12-23,10.805999755859375
2016-12-27,10.902999877929688
2016-12-28,10.756999969482422
2016-12-29,10.71500015258789
2016-12-30,10.572999954223633
2017-01-03,10.72599983215332
2017-01-04,10.732000350952148
2017-01-05,10.708000183105469
2017-01-06,10.760000228881836
2017-01-09,10.88599967956543
2017-01-10,10.847000122070312
2017-01-11,10.89900016784668
2017-01-12,10.817000389099121
2017-01-13,11.053999900817871
2017-01-17,10.90999984741211
2017-01-18,11.12399959564209
2017-01-19,11.083999633789062
2017-01-20,11.234999656677246
2017-01-23,11.277000427246094
2017-01-24,11.46399974822998
2017-01-25,11.692000389099121
2017-01-26,11.432999610900879
2017-01-27,11.824000358581543
2017-01-30,11.600000381469727
2017-01-31,11.486000061035156
2017-02-01,11.77400016784668
2017-02-02,11.722999572753906
2017-02-03,11.765000343322754
2017-02-06,11.715999603271484
2017-02-07,11.699999809265137
2017-02-08,11.586999893188477
2017-02-09,11.600000381469727
2017-02-10,11.598999977111816
2017-02-13,11.62600040435791
2017-02-14,11.562999725341797
2017-02-15,11.623000144958496
2017-02-16,11.456999778747559
2017-02-17,11.489999771118164
2017-02-21,11.781999588012695
2017-02-22,11.857999801635742
2017-02-23,11.77299976348877
2017-02-24,11.878999710083008
2017-02-27,11.928999900817871
2017-02-28,11.854000091552734
2017-03-01,11.967000007629395
2017-03-02,11.847999572753906
2017-03-03,11.862000465393066
2017-03-06,11.836000442504883
2017-03-07,11.743000030517578
2017-03-08,11.77299976348877
2017-03-09,11.755000114440918
2017-03-10,12.0600004196167
2017-03-13,12.239999771118164
2017-03-14,12.234999656677246
2017-03-15,12.416999816894531
2017-03-16,12.597000122070312
2017-03-17,12.64799976348877
2017-03-20,12.685999870300293
2017-03-21,12.427000045776367
2017-03-22,12.539999961853027
2017-03-23,12.53499984741211
2017-03-24,12.746999740600586
2017-03-27,12.779999732971191
2017-03-28,12.774999618530273
2017-03-29,12.788000106811523
2017-03-30,12.869999885559082
2017-03-31,12.836000442504883
2017-04-03,12.842000007629395
2017-04-04,12.888999938964844
2017-04-05,12.777000427246094
2017-04-06,12.88599967956543
2017-04-07,12.930000305175781
2017-04-10,12.880000114440918
2017-04-11,12.722999572753906
2017-04-12,12.616000175476074
2017-04-13,12.517000198364258
2017-04-17,12.732999801635742
2017-04-18,12.743000030517578
2017-04-19,13.616999626159668
2017-04-20,13.935999870300293
2017-04-21,13.998000144958496
2017-04-24,14.25100040435791
2017-04-25,14.576000213623047
2017-04-26,14.550999641418457
2017-04-27,14.699999809265137
2017-04-28,14.484999656677246
2017-05-01,14.92199993133545
2017-05-02,14.932000160217285
2017-05-03,15.008000373840332
2017-05-04,15.060999870300293
2017-05-05,15.031000137329102
2017-05-08,14.911999702453613
2017-05-09,15.053999900817871
2017-05-10,14.914999961853027
2017-05-11,14.991999626159668
2017-05-12,14.958000183105469
2017-05-15,15.126999855041504
2017-05-16,15.255999565124512
2017-05-17,14.72700023651123
2017-05-18,14.980999946594238
2017-05-19,15.239999771118164
2017-05-22,15.291000366210938
2017-05-23,15.343000411987305
2017-05-24,15.288000106811523
2017-05-25,15.390000343322754
2017-05-26,15.51200008392334
2017-05-30,15.687000274658203
2017-05-31,15.517000198364258
2017-06-01,15.644000053405762
2017-06-02,15.87399959564209
2017-06-05,16.02899932861328
2017-06-06,16.10099983215332
2017-06-07,16.229999542236328
2017-06-08,16.496999740600586
2017-06-09,15.777999877929688
2017-06-12,15.451000213623047
2017-06-13,15.51200008392334
2017-06-14,15.274999618530273
2017-06-15,14.847999572753906
2017-06-16,14.821000099182129
2017-06-19,15.100000381469727
2017-06-20,15.01099967956543
2017-06-21,15.092000007629395
2017-06-22,15.003999710083008
2017-06-23,15.178000450134277
2017-06-26,14.89900016784668
2017-06-27,14.461999893188477
2017-06-28,14.782999992370605
2017-06-29,14.234999656677246
2017-06-30,14.142999649047852
2017-07-03,13.928999900817871
2017-07-05,14.253000259399414
2017-07-06,14.388999938964844
2017-07-07,14.812999725341797
2017-07-10,15.083999633789062
2017-07-11,15.371999740600586
2017-07-12,15.458000183105469
2017-07-13,15.494000434875488
2017-07-14,15.729999542236328
2017-07-17,15.697999954223633
2017-07-18,15.9350004196167
2017-07-19,16.42300033569336
2017-07-20,16.479999542236328
2017-07-21,16.35300064086914
2017-07-24,16.41200065612793
2017-07-25,16.445999145507812
2017-07-26,16.833999633789062
2017-07-27,16.47599983215332
2017-07-28,16.15999984741211
2017-07-31,15.946000099182129
2017-08-01,15.746000289916992
2017-08-02,15.154999732971191
2017-08-03,14.890000343322754
2017-08-04,15.005000114440918
2017-08-07,15.583999633789062
2017-08-08,15.574999809265137
2017-08-09,15.520000457763672
2017-08-10,14.944000244140625
2017-08-11,15.425999641418457
2017-08-14,15.854999542236328
2017-08-15,16.020999908447266
2017-08-16,16.32200050354004
2017-08-17,15.845999717712402
2017-08-18,16.048999786376953
2017-08-21,15.84000015258789
2017-08-22,16.381000518798828
2017-08-23,16.170000076293945
2017-08-24,15.881999969482422
2017-08-25,15.78600025177002
2017-08-28,16.066999435424805
2017-08-29,16.23200035095215
2017-08-30,16.499000549316406
2017-08-31,16.597999572753906
2017-09-01,16.68600082397461
2017-09-05,16.40999984741211
2017-09-06,16.500999450683594
2017-09-07,16.858999252319336
2017-09-08,16.575000762939453
2017-09-11,16.996000289916992
2017-09-12,17.16699981689453
2017-09-13,17.152000427246094
2017-09-14,17.257999420166016
2017-09-15,17.298999786376953
2017-09-18,17.731000900268555
2017-09-19,17.711999893188477
2017-09-20,17.302000045776367
2017-09-21,17.22800064086914
2017-09-22,17.67300033569336
2017-09-25,17.017000198364258
2017-09-26,16.944000244140625
2017-09-27,17.93899917602539
2017-09-28,18.18199920654297
2017-09-29,18.503999710083008
2017-10-02,18.594999313354492
2017-10-03,18.48699951171875
2017-10-04,18.50200080871582
2017-10-05,18.281999588012695
2017-10-06,18.482999801635742
2017-10-09,18.465999603271484
2017-10-10,18.489999771118164
2017-10-11,18.618000030517578
2017-10-12,18.698999404907227
2017-10-13,18.989999771118164
2017-10-16,19.236000061035156
2017-10-17,19.454999923706055
2017-10-18,20.048999786376953
2017-10-19,20.097999572753906
2017-10-20,20.534000396728516
2017-10-23,20.589000701904297
2017-10-24,20.583999633789062
2017-10-25,20.30699920654297
2017-10-26,20.67799949645996
2017-10-27,20.799999237060547
2017-10-30,20.6200008392334
2017-10-31,20.85700035095215
2017-11-01,20.29199981689453
2017-11-02,20.68199920654297
2017-11-03,20.707000732421875
2017-11-06,20.66699981689453
2017-11-07,20.91900062561035
2017-11-08,21.124000549316406
2017-11-09,20.628999710083008
2017-11-10,20.73900032043457
2017-11-13,20.92300033569336
2017-11-14,20.86400032043457
2017-11-15,20.785999298095703
2017-11-16,21.32200050354004
2017-11-17,21.047000885009766
2017-11-20,21.510000228881836
2017-11-21,21.891000747680664
2017-11-22,21.517000198364258
2017-11-24,21.683000564575195
2017-11-27,21.093000411987305
2017-11-28,21.31399917602539
2017-11-29,19.464000701904297
2017-11-30,19.232999801635742
2017-12-01,18.7810001373291
2017-12-04,18.073999404907227
2017-12-05,18.05299949645996
2017-12-06,18.42300033569336
2017-12-07,18.916000366210938
2017-12-08,18.645999908447266
2017-12-11,18.555999755859375
2017-12-12,18.156999588012695
2017-12-13,18.131000518798828
2017-12-14,18.209999084472656
2017-12-15,18.631999969482422
2017-12-18,18.906999588012695
2017-12-19,18.611000061035156
2017-12-20,18.882999420166016
2017-12-21,18.56399917602539
2017-12-22,18.66900062561035
2017-12-26,18.430999755859375
2017-12-27,18.53700065612793
2017-12-28,18.554000854492188
2017-12-29,18.406999588012695
2018-01-02,18.92799949645996
2018-01-03,19.25
2018-01-04,19.33799934387207
2018-01-05,19.639999389648438
2018-01-08,19.788000106811523
2018-01-09,19.756999969482422
2018-01-10,19.166000366210938
2018-01-11,18.91200065612793
2018-01-12,18.85099983215332
2018-01-16,19.038999557495117
2018-01-17,20.507999420166016
2018-01-18,20.545000076293945
2018-01-19,20.753000259399414
2018-01-22,20.91900062561035
2018-01-23,21.506999969482422
2018-01-24,20.972999572753906
2018-01-25,19.924999237060547
2018-01-26,20.256999969482422
2018-01-29,19.597000122070312
2018-01-30,19.107999801635742
2018-01-31,19.152000427246094
2018-02-01,18.910999298095703
2018-02-02,17.9060001373291
2018-02-05,17.03499984741211
2018-02-06,17.833999633789062
2018-02-07,17.163000106811523
2018-02-08,16.222999572753906
2018-02-09,16.586999893188477
2018-02-12,17.295000076293945
2018-02-13,17.256000518798828
2018-02-14,18.301000595092773
2018-02-15,18.570999145507812
2018-02-16,18.791000366210938
2018-02-20,19.3439998626709
2018-02-21,18.92300033569336
2018-02-22,18.836000442504883
2018-02-23,19.309999465942383
2018-02-26,19.843000411987305
2018-02-27,19.347000122070312
2018-02-28,19.18600082397461
2018-03-01,19.006999969482422
2018-03-02,19.452999114990234
2018-03-05,19.8700008392334
2018-03-06,20.79400062561035
2018-03-07,21.173999786376953
2018-03-08,21.27400016784668
2018-03-09,22.4950008392334
2018-03-12,22.864999771118164
2018-03-13,22.39699935913086
2018-03-14,22.263999938964844
2018-03-15,22.308000564575195
2018-03-16,22.191999435424805
2018-03-19,21.757999420166016
2018-03-20,21.913000106811523
2018-03-21,22.42799949645996
2018-03-22,21.48200035095215
2018-03-23,20.26300048828125
2018-03-26,21.496000289916992
2018-03-27,20.261999130249023
2018-03-28,19.621000289916992
2018-03-29,20.31599998474121
2018-04-02,19.386999130249023
2018-04-03,19.797000885009766
2018-04-04,20.16699981689453
2018-04-05,19.50200080871582
2018-04-06,19.065000534057617
2018-04-09,19.312000274658203
2018-04-10,20.017000198364258
2018-04-11,20.086000442504883
2018-04-12,20.601999282836914
2018-04-13,20.374000549316406
2018-04-16,20.354999542236328
2018-04-17,21.232999801635742
2018-04-18,20.37700080871582
2018-04-19,19.038999557495117
2018-04-20,19.19099998474121
2018-04-23,19.18600082397461
2018-04-24,18.582000732421875
2018-04-25,18.66699981689453
2018-04-26,19.040000915527344
2018-04-27,18.72599983215332
2018-04-30,18.506000518798828
2018-05-01,19.038999557495117
2018-05-02,18.95199966430664
2018-05-03,18.94300079345703
2018-05-04,19.547000885009766
2018-05-07,19.347999572753906
2018-05-08,19.486000061035156
2018-05-09,19.972000122070312
2018-05-10,20.400999069213867
2018-05-11,20.155000686645508
2018-05-14,20.402999877929688
2018-05-15,20.2189998626709
2018-05-16,20.69099998474121
2018-05-17,20.33300018310547
2018-05-18,19.548999786376953
2018-05-21,19.98699951171875
2018-05-22,20.29800033569336
2018-05-23,20.33099937438965
2018-05-24,20.437000274658203
2018-05-25,20.202999114990234
2018-05-29,20.027999877929688
2018-05-30,20.183000564575195
2018-05-31,19.81800079345703
2018-06-01,20.26799964904785
2018-06-04,20.458999633789062
2018-06-05,20.18400001525879
2018-06-06,19.961000442504883
2018-06-07,18.882999420166016
2018-06-08,18.80299949645996
2018-06-11,18.371000289916992
2018-06-12,18.69300079345703
2018-06-13,18.458999633789062
2018-06-14,18.117000579833984
2018-06-15,17.840999603271484
2018-06-18,17.420000076293945
2018-06-19,17.334999084472656
2018-06-20,17.45400047302246
2018-06-21,17.604999542236328
2018-06-22,17.469999313354492
2018-06-25,17.10099983215332
2018-06-26,17.39299964904785
2018-06-27,16.979999542236328
2018-06-28,17.086999893188477
2018-06-29,17.28499984741211
2018-07-02,17.30500030517578
2018-07-03,16.725000381469727
2018-07-05,17.18199920654297
2018-07-06,17.38599967956543
2018-07-09,17.70199966430664
2018-07-10,17.639999389648438
2018-07-11,16.926000595092773
2018-07-12,17.131999969482422
2018-07-13,17.179000854492188
2018-07-16,17.179000854492188
2018-07-17,17.724000930786133
2018-07-18,18.131999969482422
2018-07-19,17.822999954223633
2018-07-20,17.7810001373291
2018-07-23,17.483999252319336
2018-07-24,17.339000701904297
2018-07-25,17.280000686645508
2018-07-26,17.72599983215332
2018-07-27,19.00200080871582
2018-07-30,18.784000396728516
2018-07-31,19.06399917602539
2018-08-01,18.628999710083008
2018-08-02,18.709999084472656
2018-08-03,18.729000091552734
2018-08-06,18.83099937438965
2018-08-07,18.590999603271484
2018-08-08,19.00200080871582
2018-08-09,18.448999404907227
2018-08-10,17.809999465942383
2018-08-13,17.815000534057617
2018-08-14,17.66900062561035
2018-08-15,17.283000946044922
2018-08-16,17.429000854492188
2018-08-17,16.990999221801758
2018-08-20,17.128000259399414
2018-08-21,17.43899917602539
2018-08-22,17.308000564575195
2018-08-23,17.277000427246094
2018-08-24,17.246000289916992
2018-08-27,17.621000289916992
2018-08-28,17.413999557495117
2018-08-29,17.261999130249023
2018-08-30,17.246999740600586
2018-08-31,17.30900001525879
2018-09-04,17.195999145507812
2018-09-05,17.20400047302246
2018-09-06,16.0049991607666
2018-09-07,15.958000183105469
2018-09-10,15.946000099182129
2018-09-11,15.539999961853027
2018-09-12,15.036999702453613
2018-09-13,15.312000274658203
2018-09-14,15.345999717712402
2018-09-17,15.210000038146973
2018-09-18,15.364999771118164
2018-09-19,15.319000244140625
2018-09-20,15.527999877929688
2018-09-21,15.567999839782715
2018-09-24,15.473999977111816
2018-09-25,15.128999710083008
2018-09-26,14.880999565124512
2018-09-27,15.057000160217285
2018-09-28,15.170000076293945
2018-10-01,15.02400016784668
2018-10-02,15.107999801635742
2018-10-03,15.217000007629395
2018-10-04,14.901000022888184
2018-10-05,14.789999961853027
2018-10-08,14.607999801635742
2018-10-09,14.446999549865723
2018-10-10,13.977999687194824
2018-10-11,13.76200008392334
2018-10-12,14.361000061035156
2018-10-15,14.25100040435791
2018-10-16,14.527000427246094
2018-10-17,14.718000411987305
2018-10-18,14.508999824523926
2018-10-19,14.520000457763672
2018-10-22,14.427000045776367
2018-10-23,14.638999938964844
2018-10-24,13.930999755859375
2018-10-25,14.255999565124512
2018-10-26,13.90999984741211
2018-10-29,13.57800006866455
2018-10-30,13.927000045776367
2018-10-31,14.17300033569336
2018-11-01,15.185999870300293
2018-11-02,15.151000022888184
2018-11-05,14.76099967956543
2018-11-06,15.206999778747559
2018-11-07,15.168999671936035
2018-11-08,15.168000221252441
2018-11-09,14.78499984741211
2018-11-12,14.291000366210938
2018-11-13,14.395000457763672
2018-11-14,14.27400016784668
2018-11-15,14.640000343322754
2018-11-16,14.800000190734863
2018-11-19,14.37399959564209
2018-11-20,14.345000267028809
2018-11-21,14.45199966430664
2018-11-23,14.394000053405762
2018-11-26,14.680000305175781
2018-11-27,14.682999610900879
2018-11-28,15.383999824523926
2018-11-29,15.274999618530273
2018-11-30,15.696000099182129
2018-12-03,16.101999282836914
2018-12-04,14.968999862670898
2018-12-06,14.572999954223633
2018-12-07,13.803000450134277
2018-12-10,13.781999588012695
2018-12-11,13.829000473022461
2018-12-12,13.845000267028809
2018-12-13,13.87600040435791
2018-12-14,13.536999702453613
2018-12-17,13.567999839782715
2018-12-18,13.793000221252441
2018-12-19,13.112000465393066
2018-12-20,12.831000328063965
2018-12-21,12.715999603271484
2018-12-24,12.32800006866455
2018-12-26,13.083999633789062
2018-12-27,13.32800006866455
2018-12-28,13.541999816894531
2018-12-31,13.616999626159668
2019-01-02,13.829999923706055
2019-01-03,13.163000106811523
2019-01-04,13.805999755859375
2019-01-07,13.928999900817871
2019-01-08,13.692999839782715
2019-01-09,14.399999618530273
2019-01-10,14.456999778747559
2019-01-11,14.41100025177002
2019-01-14,14.043000221252441
2019-01-15,14.0
2019-01-16,13.875
2019-01-17,14.175999641418457
2019-01-18,14.755000114440918
2019-01-22,13.98900032043457
2019-01-23,13.932999610900879
2019-01-24,16.1200008392334
2019-01-25,16.548999786376953
2019-01-28,16.606000900268555
2019-01-29,16.499000549316406
2019-01-30,17.093000411987305
2019-01-31,16.95800018310547
2019-02-01,17.277000427246094
2019-02-04,17.31599998474121
2019-02-05,17.368999481201172
2019-02-06,17.709999084472656
2019-02-07,17.57200050354004
2019-02-08,17.530000686645508
2019-02-11,17.591999053955078
2019-02-12,17.924999237060547
2019-02-13,18.10099983215332
2019-02-14,18.132999420166016
2019-02-15,18.108999252319336
2019-02-19,18.0310001373291
2019-02-20,18.22100067138672
2019-02-21,17.881999969482422
2019-02-22,17.922000885009766
2019-02-25,17.959999084472656
2019-02-26,17.856000900268555
2019-02-27,17.719999313354492
2019-02-28,17.608999252319336
2019-03-01,17.674999237060547
2019-03-04,17.777000427246094
2019-03-05,17.354000091552734
2019-03-06,16.91900062561035
2019-03-07,16.715999603271484
2019-03-08,16.882999420166016
2019-03-11,17.201000213623047
2019-03-12,17.20599937438965
2019-03-13,17.041000366210938
2019-03-14,17.652999877929688
2019-03-15,18.23900032043457
