Date,VLO
2016-05-23,37.03194808959961
2016-05-24,37.63712692260742
2016-05-25,37.1407356262207
2016-05-26,36.780338287353516
2016-05-27,37.10673522949219
2016-05-31,37.19514083862305
2016-06-01,37.90911865234375
2016-06-02,37.88872528076172
2016-06-03,37.501121520996094
2016-06-06,37.3447265625
2016-06-07,37.834312438964844
2016-06-08,36.98433303833008
2016-06-09,36.58994674682617
2016-06-10,36.33155059814453
2016-06-13,34.69279479980469
2016-06-14,34.53639602661133
2016-06-15,34.87639236450195
2016-06-16,35.216373443603516
2016-06-17,35.1619758605957
2016-06-20,35.14158248901367
2016-06-21,35.67877197265625
2016-06-22,35.909969329833984
2016-06-23,36.52195358276367
2016-06-24,35.73996353149414
2016-06-27,34.76759338378906
2016-06-28,35.243587493896484
2016-06-29,35.30477523803711
2016-06-30,34.67919921875
2016-07-01,34.97158432006836
2016-07-05,33.89041519165039
2016-07-06,33.088035583496094
2016-07-07,32.1224479675293
2016-07-08,32.45564651489258
2016-07-11,32.972434997558594
2016-07-12,33.48922348022461
2016-07-13,33.686405181884766
2016-07-14,34.271202087402344
2016-07-15,33.958404541015625
2016-07-18,34.29159927368164
2016-07-19,34.57719421386719
2016-07-20,34.52959060668945
2016-07-21,34.046810150146484
2016-07-22,33.9176139831543
2016-07-25,34.19639587402344
2016-07-26,35.814762115478516
2016-07-27,35.50197219848633
2016-07-28,35.27077865600586
2016-07-29,35.5495719909668
2016-08-01,35.10758972167969
2016-08-02,35.597164154052734
2016-08-03,37.20193862915039
2016-08-04,36.2635612487793
2016-08-05,36.3791618347168
2016-08-08,36.84834289550781
2016-08-09,36.091983795166016
2016-08-10,36.38764572143555
2016-08-11,37.37092971801758
2016-08-12,37.3571662902832
2016-08-15,37.487815856933594
2016-08-16,37.47404098510742
2016-08-17,37.93474197387695
2016-08-18,37.85910415649414
2016-08-19,37.694095611572266
2016-08-22,37.42593002319336
2016-08-23,37.96224594116211
2016-08-24,38.29917526245117
2016-08-25,37.83160400390625
2016-08-26,38.01036834716797
2016-08-29,38.25104522705078
2016-08-30,38.36793899536133
2016-08-31,38.05852127075195
2016-09-01,37.32966232299805
2016-09-02,37.70096206665039
2016-09-06,38.00349807739258
2016-09-07,38.56732940673828
2016-09-08,38.60859298706055
2016-09-09,37.76284408569336
2016-09-12,38.42293930053711
2016-09-13,38.05852127075195
2016-09-14,37.522186279296875
2016-09-15,38.63609313964844
2016-09-16,39.00739288330078
2016-09-19,39.289306640625
2016-09-20,38.12727355957031
2016-09-21,38.28541564941406
2016-09-22,38.230403900146484
2016-09-23,38.278533935546875
2016-09-26,37.32966232299805
2016-09-27,37.83160400390625
2016-09-28,37.893497467041016
2016-09-29,35.5556526184082
2016-09-30,36.44265365600586
2016-10-03,36.3739013671875
2016-10-04,36.88959884643555
2016-10-05,37.680335998535156
2016-10-06,37.74908447265625
2016-10-07,37.3159065246582
2016-10-10,37.63908767700195
2016-10-11,37.260894775390625
2016-10-12,36.98585510253906
2016-10-13,37.0271110534668
2016-10-14,36.98585510253906
2016-10-17,37.233394622802734
2016-10-18,38.1341438293457
2016-10-19,37.501564025878906
2016-10-20,37.65971755981445
2016-10-21,38.34043502807617
2016-10-24,38.6154670715332
2016-10-25,40.52010726928711
2016-10-26,40.92578887939453
2016-10-27,40.43760299682617
2016-10-28,40.2932014465332
2016-10-31,40.73326110839844
2016-11-01,40.90515899658203
2016-11-02,40.176326751708984
2016-11-03,39.78437805175781
2016-11-04,39.79126739501953
2016-11-07,40.23820114135742
2016-11-08,39.976905822753906
2016-11-09,42.65167236328125
2016-11-10,43.2911376953125
2016-11-11,42.94044876098633
2016-11-14,43.02985382080078
2016-11-15,43.42176055908203
2016-11-16,43.7518196105957
2016-11-17,44.46691131591797
2016-11-18,43.9949836730957
2016-11-21,44.793121337890625
2016-11-22,45.28588104248047
2016-11-23,44.91804885864258
2016-11-25,45.015220642089844
2016-11-28,44.2725944519043
2016-11-29,44.25871658325195
2016-11-30,42.72490310668945
2016-12-01,42.01002883911133
2016-12-02,42.65548324584961
2016-12-05,44.779239654541016
2016-12-06,44.91804885864258
2016-12-07,46.87521743774414
2016-12-08,47.4512825012207
2016-12-09,47.19448471069336
2016-12-12,46.37552261352539
2016-12-13,46.639251708984375
2016-12-14,46.146484375
2016-12-15,46.94462966918945
2016-12-16,47.19448471069336
2016-12-19,46.81276321411133
2016-12-20,46.896053314208984
2016-12-21,47.14590072631836
2016-12-22,47.69419479370117
2016-12-23,47.86075210571289
2016-12-27,48.20083236694336
2016-12-28,47.659488677978516
2016-12-29,47.63172912597656
2016-12-30,47.41657638549805
2017-01-03,48.87405014038086
2017-01-04,47.11813735961914
2017-01-05,46.972381591796875
2017-01-06,46.26448059082031
2017-01-09,46.063209533691406
2017-01-10,46.17424392700195
2017-01-11,46.555973052978516
2017-01-12,46.16729736328125
2017-01-13,46.07709884643555
2017-01-17,45.938270568847656
2017-01-18,46.32693099975586
2017-01-19,45.85500717163086
2017-01-20,45.97298049926758
2017-01-23,45.97991943359375
2017-01-24,47.097312927246094
2017-01-25,47.423519134521484
2017-01-26,46.75722885131836
2017-01-27,46.71559143066406
2017-01-30,47.35411071777344
2017-01-31,45.639835357666016
2017-02-01,45.36915969848633
2017-02-02,45.40385818481445
2017-02-03,45.46632385253906
2017-02-06,45.18871307373047
2017-02-07,45.417755126953125
2017-02-08,46.555973052978516
2017-02-09,46.930747985839844
2017-02-10,46.826637268066406
2017-02-13,47.015995025634766
2017-02-14,47.422760009765625
2017-02-15,47.52094268798828
2017-02-16,46.707420349121094
2017-02-17,45.9289665222168
2017-02-21,46.475982666015625
2017-02-22,46.293643951416016
2017-02-23,47.00897216796875
2017-02-24,46.79158401489258
2017-02-27,47.15626525878906
2017-02-28,47.65419006347656
2017-03-01,48.02587890625
2017-03-02,46.60222625732422
2017-03-03,46.34273147583008
2017-03-06,46.59521484375
2017-03-07,46.020137786865234
2017-03-08,46.89677810668945
2017-03-09,46.62326431274414
2017-03-10,46.68638610839844
2017-03-13,47.45082473754883
2017-03-14,47.296531677246094
2017-03-15,48.20121765136719
2017-03-16,48.074974060058594
2017-03-17,48.3204345703125
2017-03-20,48.06095886230469
2017-03-21,47.09315490722656
2017-03-22,47.38770294189453
2017-03-23,47.05807113647461
2017-03-24,46.13234329223633
2017-03-27,46.44793701171875
2017-03-28,46.490020751953125
2017-03-29,47.08613204956055
2017-03-30,46.44793701171875
2017-03-31,46.490020751953125
2017-04-03,46.44793701171875
2017-04-04,46.153377532958984
2017-04-05,45.648433685302734
2017-04-06,45.63440704345703
2017-04-07,45.985069274902344
2017-04-10,45.83078384399414
2017-04-11,46.02715301513672
2017-04-12,45.67648696899414
2017-04-13,45.36090087890625
2017-04-17,45.71857452392578
2017-04-18,44.989192962646484
2017-04-19,44.52634048461914
2017-04-20,44.95414733886719
2017-04-21,45.74662780761719
2017-04-24,46.86170959472656
2017-04-25,46.167423248291016
2017-04-26,45.51518249511719
2017-04-27,45.80974197387695
2017-04-28,45.31180953979492
2017-05-01,45.136478424072266
2017-05-02,45.22764587402344
2017-05-03,45.51518249511719
2017-05-04,45.14348602294922
2017-05-05,45.82376480102539
2017-05-08,46.36377716064453
2017-05-09,46.72846221923828
2017-05-10,46.76352310180664
2017-05-11,46.53208923339844
2017-05-12,46.58118438720703
2017-05-15,46.460697174072266
2017-05-16,45.74482727050781
2017-05-17,45.2203254699707
2017-05-18,45.03603744506836
2017-05-19,45.26993942260742
2017-05-22,45.24867248535156
2017-05-23,45.44712448120117
2017-05-24,45.2274055480957
2017-05-25,44.78797149658203
2017-05-26,44.26346206665039
2017-05-30,44.00831604003906
2017-05-31,43.56885528564453
2017-06-01,44.02956771850586
2017-06-02,44.015403747558594
2017-06-05,44.228023529052734
2017-06-06,44.150054931640625
2017-06-07,44.15715789794922
2017-06-08,44.78087615966797
2017-06-09,46.25514602661133
2017-06-12,46.72294616699219
2017-06-13,47.155303955078125
2017-06-14,45.89365768432617
2017-06-15,45.851131439208984
2017-06-16,46.63788986206055
2017-06-19,47.211997985839844
2017-06-20,46.53157424926758
2017-06-21,45.84404754638672
2017-06-22,45.94328689575195
2017-06-23,46.765472412109375
2017-06-26,46.80799102783203
2017-06-27,47.353759765625
2017-06-28,47.82155227661133
2017-06-29,47.55221176147461
2017-06-30,47.814453125
2017-07-03,48.211387634277344
2017-07-05,47.53803634643555
2017-07-06,47.105682373046875
2017-07-07,48.32479476928711
2017-07-10,48.26100158691406
2017-07-11,48.14760208129883
2017-07-12,48.218482971191406
2017-07-13,48.04126739501953
2017-07-14,48.22557067871094
2017-07-17,47.7932014465332
2017-07-18,47.84990692138672
2017-07-19,48.218482971191406
2017-07-20,47.856990814208984
2017-07-21,48.04126739501953
2017-07-24,47.97039794921875
2017-07-25,48.50907897949219
2017-07-26,48.19012451171875
2017-07-27,47.90660095214844
2017-07-28,47.268707275390625
2017-07-31,48.884735107421875
2017-08-01,48.77841567993164
2017-08-02,48.551597595214844
2017-08-03,48.551597595214844
2017-08-04,48.57285690307617
2017-08-07,48.69460678100586
2017-08-08,48.54421615600586
2017-08-09,47.928375244140625
2017-08-10,47.4056282043457
2017-08-11,47.369815826416016
2017-08-14,47.82813262939453
2017-08-15,48.08592987060547
2017-08-16,47.25525665283203
2017-08-17,46.22406768798828
2017-08-18,46.367279052734375
2017-08-21,46.33149337768555
2017-08-22,46.961639404296875
2017-08-23,47.054744720458984
2017-08-24,48.29359436035156
2017-08-25,48.458274841308594
2017-08-28,48.99536895751953
2017-08-29,48.63730239868164
2017-08-30,48.98820495605469
2017-08-31,48.76620864868164
2017-09-01,49.553916931152344
2017-09-05,48.63016128540039
2017-09-06,48.77336502075195
2017-09-07,49.31044006347656
2017-09-08,49.79739761352539
2017-09-11,49.99073791503906
2017-09-12,50.277164459228516
2017-09-13,50.8428840637207
2017-09-14,50.08382797241211
2017-09-15,50.935997009277344
2017-09-18,51.70220947265625
2017-09-19,52.06742858886719
2017-09-20,52.40398406982422
2017-09-21,52.532875061035156
2017-09-22,53.198856353759766
2017-09-25,53.793209075927734
2017-09-26,53.67864990234375
2017-09-27,54.043846130371094
2017-09-28,54.95328140258789
2017-09-29,55.08933639526367
2017-10-02,55.175296783447266
2017-10-03,55.54765701293945
2017-10-04,55.633575439453125
2017-10-05,55.33283233642578
2017-10-06,55.30418395996094
2017-10-09,55.232566833496094
2017-10-10,55.404422760009766
2017-10-11,55.79828643798828
2017-10-12,55.79111099243164
2017-10-13,55.91285705566406
2017-10-16,55.44021224975586
2017-10-17,55.58346176147461
2017-10-18,55.58346176147461
2017-10-19,55.59061050415039
2017-10-20,55.526161193847656
2017-10-23,55.4258918762207
2017-10-24,55.633575439453125
2017-10-25,55.62642288208008
2017-10-26,54.63105392456055
2017-10-27,55.676544189453125
2017-10-30,56.14200973510742
2017-10-31,56.49290084838867
2017-11-01,57.79620361328125
2017-11-02,58.42635726928711
2017-11-03,57.917930603027344
2017-11-06,58.32610321044922
2017-11-07,58.59822082519531
2017-11-08,58.483642578125
2017-11-09,58.20436477661133
2017-11-10,58.26882553100586
2017-11-13,57.76753616333008
2017-11-14,58.26882553100586
2017-11-15,58.34761047363281
2017-11-16,58.80588150024414
2017-11-17,59.350120544433594
2017-11-20,59.28511428833008
2017-11-21,60.520076751708984
2017-11-22,59.472904205322266
2017-11-24,59.40066146850586
2017-11-27,59.30677032470703
2017-11-28,60.115665435791016
2017-11-29,60.1878776550293
2017-11-30,61.83447265625
2017-12-01,60.78730392456055
2017-12-04,60.397308349609375
2017-12-05,61.95001983642578
2017-12-06,61.36505126953125
2017-12-07,61.812808990478516
2017-12-08,63.26441955566406
2017-12-11,62.97555160522461
2017-12-12,62.78778839111328
2017-12-13,63.15611267089844
2017-12-14,63.177764892578125
2017-12-15,63.69052505493164
2017-12-18,64.22493743896484
2017-12-19,63.60386657714844
2017-12-20,65.11325073242188
2017-12-21,65.51768493652344
2017-12-22,65.81378173828125
2017-12-26,66.34097290039062
2017-12-27,66.54320526123047
2017-12-28,66.65873718261719
2017-12-29,66.37710571289062
2018-01-02,67.01984405517578
2018-01-03,67.37372589111328
2018-01-04,67.59038543701172
2018-01-05,67.9081802368164
2018-01-08,68.04536437988281
2018-01-09,67.95869445800781
2018-01-10,67.99482727050781
2018-01-11,68.28369140625
2018-01-12,69.87252807617188
2018-01-16,69.43920135498047
2018-01-17,70.45750427246094
2018-01-18,69.66307830810547
2018-01-19,70.24085998535156
2018-01-22,71.46135711669922
2018-01-23,71.27361297607422
2018-01-24,70.52973937988281
2018-01-25,70.18306732177734
2018-01-26,71.27361297607422
2018-01-29,69.61254119873047
2018-01-30,68.13204956054688
2018-01-31,69.30921173095703
2018-02-01,68.38478088378906
2018-02-02,67.30150604248047
2018-02-05,64.83160400390625
2018-02-06,65.32991027832031
2018-02-07,64.88215637207031
2018-02-08,62.665000915527344
2018-02-09,63.71218490600586
2018-02-12,64.7470703125
2018-02-13,65.21353912353516
2018-02-14,67.50927734375
2018-02-15,67.77893829345703
2018-02-16,67.9757080078125
2018-02-20,66.7440185546875
2018-02-21,66.19739532470703
2018-02-22,67.08656311035156
2018-02-23,67.38536834716797
2018-02-26,68.00486755371094
2018-02-27,67.61128997802734
2018-02-28,65.89862060546875
2018-03-01,66.19012451171875
2018-03-02,67.19588470458984
2018-03-05,66.72944641113281
2018-03-06,66.84606170654297
2018-03-07,67.07926940917969
2018-03-08,68.00486755371094
2018-03-09,68.74095916748047
2018-03-12,67.55298614501953
2018-03-13,68.13603973388672
2018-03-14,67.53113555908203
2018-03-15,67.29063415527344
2018-03-16,68.35469055175781
2018-03-19,67.73521423339844
2018-03-20,68.85027313232422
2018-03-21,69.56448364257812
2018-03-22,67.8080825805664
2018-03-23,66.4816665649414
2018-03-26,68.68994140625
2018-03-27,67.24687957763672
2018-03-28,65.79657745361328
2018-03-29,67.61128997802734
2018-04-02,66.72944641113281
2018-04-03,67.56027221679688
2018-04-04,68.03400421142578
2018-04-05,69.86329650878906
2018-04-06,69.36771392822266
2018-04-09,69.9726333618164
2018-04-10,72.07158660888672
2018-04-11,73.10648345947266
2018-04-12,73.26683807373047
2018-04-13,74.21428680419922
2018-04-16,76.88170623779297
2018-04-17,77.75627899169922
2018-04-18,78.37577056884766
2018-04-19,78.85678100585938
2018-04-20,79.11186218261719
2018-04-23,79.62932586669922
2018-04-24,78.92236328125
2018-04-25,79.20661163330078
2018-04-26,81.29096221923828
2018-04-27,80.00828552246094
2018-04-30,80.84642028808594
2018-05-01,80.69336700439453
2018-05-02,81.80843353271484
2018-05-03,82.62470245361328
2018-05-04,82.63927459716797
2018-05-07,82.84335327148438
2018-05-08,82.49349975585938
2018-05-09,83.68144989013672
2018-05-10,83.44094848632812
2018-05-11,83.54299926757812
2018-05-14,84.44671630859375
2018-05-15,84.46855163574219
2018-05-16,84.38786315917969
2018-05-17,87.85173034667969
2018-05-18,88.47550964355469
2018-05-21,89.5763168334961
2018-05-22,88.17462921142578
2018-05-23,88.8351058959961
2018-05-24,89.44422912597656
2018-05-25,87.1325454711914
2018-05-29,87.67558288574219
2018-05-30,89.6864013671875
2018-05-31,88.9451904296875
2018-06-01,90.83856964111328
2018-06-04,91.32294464111328
2018-06-05,90.50833129882812
2018-06-06,88.9451904296875
2018-06-07,89.15800476074219
2018-06-08,87.85906982421875
2018-06-11,88.48284149169922
2018-06-12,86.61148834228516
2018-06-13,86.50874328613281
2018-06-14,85.73082733154297
2018-06-15,84.52729034423828
2018-06-18,85.52534484863281
2018-06-19,85.58407592773438
2018-06-20,84.93093872070312
2018-06-21,81.62117004394531
2018-06-22,82.36971282958984
2018-06-25,80.18279266357422
2018-06-26,80.90929412841797
2018-06-27,80.37357330322266
2018-06-28,80.07269287109375
2018-06-29,81.33496856689453
2018-07-02,80.16077423095703
2018-07-03,79.3828353881836
2018-07-05,78.91317749023438
2018-07-06,79.13334655761719
2018-07-09,80.1900863647461
2018-07-10,79.71308898925781
2018-07-11,78.0545654296875
2018-07-12,78.3701171875
2018-07-13,78.77372741699219
2018-07-16,78.0105209350586
2018-07-17,77.85639190673828
2018-07-18,78.26736450195312
2018-07-19,78.52421569824219
2018-07-20,77.94447326660156
2018-07-23,77.99583435058594
2018-07-24,78.7223892211914
2018-07-25,80.2341537475586
2018-07-26,85.73817443847656
2018-07-27,85.38591003417969
2018-07-30,86.05374145507812
2018-07-31,86.8536605834961
2018-08-01,85.70148468017578
2018-08-02,84.63738250732422
2018-08-03,84.67405700683594
2018-08-06,84.90316009521484
2018-08-07,86.24812316894531
2018-08-08,85.64952087402344
2018-08-09,85.08792114257812
2018-08-10,85.25786590576172
2018-08-13,84.8292465209961
2018-08-14,85.0213851928711
2018-08-15,82.41272735595703
2018-08-16,82.26493072509766
2018-08-17,82.02845001220703
2018-08-20,83.80204772949219
2018-08-21,84.34891510009766
2018-08-22,85.48695373535156
2018-08-23,87.24575805664062
2018-08-24,89.08586883544922
2018-08-27,89.57359313964844
2018-08-28,88.9676284790039
2018-08-29,89.13020324707031
2018-08-30,87.97734832763672
2018-08-31,87.11273956298828
2018-09-04,88.85677337646484
2018-09-05,86.39592742919922
2018-09-06,85.7751693725586
2018-09-07,85.04356384277344
2018-09-10,85.16919708251953
2018-09-11,85.05833435058594
2018-09-12,85.95252227783203
2018-09-13,86.3367919921875
2018-09-14,86.55850982666016
2018-09-17,85.32437896728516
2018-09-18,85.22831726074219
2018-09-19,81.06775665283203
2018-09-20,81.64418029785156
2018-09-21,82.9448013305664
2018-09-24,84.95489501953125
2018-09-25,86.28507995605469
2018-09-26,86.10771179199219
2018-09-27,85.19876098632812
2018-09-28,84.0606918334961
2018-10-01,84.15675354003906
2018-10-02,85.36872100830078
2018-10-03,88.6720199584961
2018-10-04,86.62500762939453
2018-10-05,86.54373168945312
2018-10-08,85.85646057128906
2018-10-09,85.47218322753906
2018-10-10,81.91023254394531
2018-10-11,78.9911880493164
2018-10-12,79.9962387084961
2018-10-15,76.7003173828125
2018-10-16,78.26696014404297
2018-10-17,76.6633529663086
2018-10-18,76.40470886230469
2018-10-19,68.54917907714844
2018-10-22,68.6156997680664
2018-10-23,67.73631286621094
2018-10-24,64.06348419189453
2018-10-25,64.57340240478516
2018-10-26,63.398399353027344
2018-10-29,64.57340240478516
2018-10-30,66.58345031738281
2018-10-31,67.31507110595703
2018-11-01,68.36444091796875
2018-11-02,67.86193084716797
2018-11-05,67.35943603515625
2018-11-06,67.45547485351562
2018-11-07,68.42355346679688
2018-11-08,65.54886627197266
2018-11-09,64.72120666503906
2018-11-12,63.53141784667969
2018-11-13,61.7578239440918
2018-11-14,60.848846435546875
2018-11-15,61.5361328125
2018-11-16,62.03863525390625
2018-11-19,60.203216552734375
2018-11-20,58.65132141113281
2018-11-21,59.09152603149414
2018-11-23,57.47247314453125
2018-11-26,58.77814865112305
2018-11-27,57.77093505859375
2018-11-28,59.25566864013672
2018-11-29,59.29299545288086
2018-11-30,59.613800048828125
2018-12-03,60.6583366394043
2018-12-04,59.322818756103516
2018-12-06,58.822933197021484
2018-12-07,56.69652557373047
2018-12-10,54.74917984008789
2018-12-11,54.667118072509766
2018-12-12,54.94318389892578
2018-12-13,54.80887985229492
2018-12-14,54.689510345458984
2018-12-17,54.15231704711914
2018-12-18,53.01822280883789
2018-12-19,52.95856475830078
2018-12-20,52.68246841430664
2018-12-21,53.450958251953125
2018-12-24,51.43648910522461
2018-12-26,54.696964263916016
2018-12-27,55.68181228637695
2018-12-28,54.823795318603516
2018-12-31,55.93550491333008
2019-01-02,56.375701904296875
2019-01-03,55.361000061035156
2019-01-04,57.45755386352539
2019-01-07,57.517234802246094
2019-01-08,57.71870040893555
2019-01-09,57.66647720336914
2019-01-10,57.76344299316406
2019-01-11,58.54686737060547
2019-01-14,58.90500259399414
2019-01-15,58.77070236206055
2019-01-16,58.94231414794922
2019-01-17,60.053993225097656
2019-01-18,61.620811462402344
2019-01-22,61.18807601928711
2019-01-23,59.52427291870117
2019-01-24,58.90500259399414
2019-01-25,61.3223762512207
2019-01-28,60.45689010620117
2019-01-29,60.538978576660156
2019-01-30,62.135643005371094
2019-01-31,65.52294158935547
2019-02-01,63.61292266845703
2019-02-04,63.262245178222656
2019-02-05,64.13518524169922
2019-02-06,64.10535430908203
2019-02-07,62.605674743652344
2019-02-08,62.77729415893555
2019-02-11,62.18040084838867
2019-02-12,62.097442626953125
2019-02-13,62.94974136352539
2019-02-14,63.0628662109375
2019-02-15,63.65872573852539
2019-02-19,63.952884674072266
2019-02-20,64.43560028076172
2019-02-21,63.719058990478516
2019-02-22,64.35261535644531
2019-02-25,64.09619140625
2019-02-26,63.66628646850586
2019-02-27,62.6706657409668
2019-02-28,61.51666259765625
2019-03-01,62.51982116699219
2019-03-04,62.24827194213867
2019-03-05,61.20741271972656
2019-03-06,61.3582649230957
2019-03-07,60.78505325317383
2019-03-08,60.151451110839844
2019-03-11,62.96480941772461
2019-03-12,63.2438850402832
2019-03-13,63.52297592163086
2019-03-14,64.0660400390625
2019-03-15,64.17161560058594
