Date,GPC
2015-07-01,66.37655639648438
2015-07-02,65.9153060913086
2015-07-06,65.51994323730469
2015-07-07,65.48333740234375
2015-07-08,64.3191909790039
2015-07-09,64.62673950195312
2015-07-10,65.14654541015625
2015-07-13,66.24479675292969
2015-07-14,66.04708862304688
2015-07-15,66.2520980834961
2015-07-16,66.53031921386719
2015-07-17,66.36189270019531
2015-07-20,65.02206420898438
2015-07-21,64.33385467529297
2015-07-22,64.31190490722656
2015-07-23,64.40707397460938
2015-07-24,63.609031677246094
2015-07-27,63.09651565551758
2015-07-28,63.76280212402344
2015-07-29,64.72923278808594
2015-07-30,64.87566375732422
2015-07-31,65.12456512451172
2015-08-03,64.80243682861328
2015-08-04,64.75849914550781
2015-08-05,65.18316650390625
2015-08-06,64.94886016845703
2015-08-07,64.41441345214844
2015-08-10,65.25637817382812
2015-08-11,64.42172241210938
2015-08-12,64.16545867919922
2015-08-13,64.47295379638672
2015-08-14,64.77314758300781
2015-08-17,64.65599060058594
2015-08-18,64.3558120727539
2015-08-19,63.98974609375
2015-08-20,62.730438232421875
2015-08-21,61.083106994628906
2015-08-24,59.443111419677734
2015-08-25,58.22773742675781
2015-08-26,59.34794616699219
2015-08-27,61.15631866455078
2015-08-28,61.288124084472656
2015-08-31,61.127044677734375
2015-09-01,59.450439453125
2015-09-02,60.23611831665039
2015-09-03,60.398433685302734
2015-09-04,59.69758224487305
2015-09-08,61.7042121887207
2015-09-09,61.224700927734375
2015-09-10,61.357460021972656
2015-09-11,61.549293518066406
2015-09-14,61.26156234741211
2015-09-15,62.633758544921875
2015-09-16,63.489532470703125
2015-09-17,62.751808166503906
2015-09-18,61.416500091552734
2015-09-21,61.74847412109375
2015-09-22,60.98124313354492
2015-09-23,61.00337600708008
2015-09-24,61.52714920043945
2015-09-25,61.94027328491211
2015-09-28,60.98124313354492
2015-09-29,60.892704010009766
2015-09-30,61.150917053222656
2015-10-01,60.11069869995117
2015-10-02,60.553348541259766
2015-10-05,61.84436798095703
2015-10-06,61.13616180419922
2015-10-07,62.3312873840332
2015-10-08,63.41575622558594
2015-10-09,63.128055572509766
2015-10-12,62.8624382019043
2015-10-13,62.242774963378906
2015-10-14,61.47553253173828
2015-10-15,61.76325225830078
2015-10-16,61.43864059448242
2015-10-19,62.456722259521484
2015-10-20,63.209190368652344
2015-10-21,63.5042839050293
2015-10-22,65.17160034179688
2015-10-23,65.79866790771484
2015-10-26,66.32981872558594
2015-10-27,65.36338806152344
2015-10-28,66.46998596191406
2015-10-29,66.5511474609375
2015-10-30,66.95691680908203
2015-11-02,67.76102447509766
2015-11-03,67.56185913085938
2015-11-04,67.37002563476562
2015-11-05,67.83478546142578
2015-11-06,66.04210662841797
2015-11-09,65.59207153320312
2015-11-10,66.23390197753906
2015-11-11,65.9388198852539
2015-11-12,64.37482452392578
2015-11-13,63.319854736328125
2015-11-16,64.77320861816406
2015-11-17,64.9576187133789
2015-11-18,65.22322845458984
2015-11-19,65.66585540771484
2015-11-20,66.57328033447266
2015-11-23,66.72081756591797
2015-11-24,66.14537048339844
2015-11-25,66.8241195678711
2015-11-27,67.0454330444336
2015-11-30,66.86097717285156
2015-12-01,66.84623718261719
2015-12-02,65.85462951660156
2015-12-03,65.45352935791016
2015-12-04,66.1517105102539
2015-12-07,66.18144989013672
2015-12-08,65.86204528808594
2015-12-09,64.82217407226562
2015-12-10,65.04500579833984
2015-12-11,63.32175827026367
2015-12-14,63.9902458190918
2015-12-15,63.95314025878906
2015-12-16,64.72560119628906
2015-12-17,63.782283782958984
2015-12-18,62.08129119873047
2015-12-21,62.3784294128418
