Date,JPM
2016-01-28,43.5777473449707
2016-01-29,45.26670455932617
2016-02-01,44.77980041503906
2016-02-02,43.38755798339844
2016-02-03,43.67666244506836
2016-02-04,44.42984390258789
2016-02-05,43.93532943725586
2016-02-08,43.014774322509766
2016-02-09,42.75611114501953
2016-02-10,42.23877716064453
2016-02-11,40.374855041503906
2016-02-12,43.73752975463867
2016-02-16,44.39179611206055
2016-02-17,44.71132278442383
2016-02-18,43.98097610473633
2016-02-19,43.988590240478516
2016-02-22,44.55917739868164
2016-02-23,42.695247650146484
2016-02-24,42.71046447753906
2016-02-25,43.37236022949219
2016-02-26,43.77556228637695
2016-02-29,42.832183837890625
2016-03-01,45.0384635925293
2016-03-02,45.46449279785156
2016-03-03,45.616661071777344
2016-03-04,45.68512725830078
2016-03-07,45.60144805908203
2016-03-08,44.718929290771484
2016-03-09,44.977603912353516
2016-03-10,44.58960723876953
2016-03-11,45.14497756958008
2016-03-14,44.977603912353516
2016-03-15,45.0384635925293
2016-03-16,44.825443267822266
2016-03-17,44.69611358642578
2016-03-18,46.012271881103516
2016-03-21,45.99704360961914
2016-03-22,45.82967758178711
2016-03-23,45.60144805908203
2016-03-24,45.251487731933594
2016-03-28,45.19062423706055
2016-03-29,44.90913391113281
2016-03-30,45.426456451416016
2016-03-31,45.05367660522461
2016-04-01,45.548187255859375
2016-04-04,45.37191390991211
2016-04-05,44.728118896484375
2016-04-06,45.073020935058594
2016-04-07,43.931053161621094
2016-04-08,44.252952575683594
2016-04-11,44.605499267578125
2016-04-12,45.433231353759766
2016-04-13,47.35693359375
2016-04-14,47.97007369995117
2016-04-15,47.41826248168945
2016-04-18,47.72481155395508
2016-04-19,48.52955627441406
2016-04-20,49.234657287597656
2016-04-21,48.7441520690918
2016-04-22,49.02771759033203
2016-04-25,48.7441520690918
2016-04-26,48.997074127197266
2016-04-27,49.1350212097168
2016-04-28,48.7441520690918
2016-04-29,48.437583923339844
2016-05-02,48.889774322509766
2016-05-03,47.947078704833984
2016-05-04,47.188331604003906
2016-05-05,46.93540573120117
2016-05-06,47.21131134033203
2016-05-09,46.912418365478516
2016-05-10,47.54854965209961
2016-05-11,47.37226104736328
2016-05-12,47.34159851074219
2016-05-13,46.90475082397461
2016-05-16,47.25729751586914
2016-05-17,47.25729751586914
2016-05-18,49.08138656616211
2016-05-19,48.583213806152344
2016-05-20,48.6751708984375
2016-05-23,48.6368522644043
2016-05-24,49.46458435058594
2016-05-25,50.215667724609375
2016-05-26,49.84012222290039
2016-05-27,50.146690368652344
2016-05-31,50.02406311035156
2016-06-01,50.34596633911133
2016-06-02,50.43794631958008
2016-06-03,49.54122543334961
2016-06-06,50.031734466552734
2016-06-07,49.86311721801758
2016-06-08,50.008731842041016
2016-06-09,49.62553405761719
2016-06-10,48.92808532714844
2016-06-13,48.49122619628906
2016-06-14,47.57920455932617
2016-06-15,47.49488067626953
2016-06-16,47.68649673461914
2016-06-17,47.732479095458984
2016-06-20,47.80146026611328
2016-06-21,48.2459831237793
2016-06-22,48.062049865722656
2016-06-23,49.089046478271484
2016-06-24,45.6784782409668
2016-06-27,44.153297424316406
2016-06-28,45.6171760559082
2016-06-29,46.90475082397461
2016-06-30,47.625186920166016
2016-07-01,47.31621170043945
2016-07-05,45.99543762207031
2016-07-06,46.489768981933594
2016-07-07,46.79100799560547
2016-07-08,47.75648498535156
2016-07-11,48.09633255004883
2016-07-12,48.81464385986328
2016-07-13,48.78376388549805
2016-07-14,49.525245666503906
2016-07-15,49.57157897949219
2016-07-18,49.40166473388672
2016-07-19,49.32442855834961
2016-07-20,49.37849426269531
2016-07-21,49.1931266784668
2016-07-22,49.46345901489258
2016-07-25,49.332149505615234
2016-07-26,49.53296661376953
2016-07-27,49.68745040893555
2016-07-28,49.509796142578125
2016-07-29,49.40938186645508
2016-08-01,49.278076171875
2016-08-02,49.162227630615234
2016-08-03,49.94234085083008
2016-08-04,49.86508560180664
2016-08-05,51.20904541015625
2016-08-08,51.0545768737793
2016-08-09,50.87691879272461
2016-08-10,50.42121124267578
2016-08-11,50.56024169921875
2016-08-12,50.45211410522461
2016-08-15,50.76105880737305
2016-08-16,50.75332260131836
2016-08-17,50.892356872558594
2016-08-18,50.93870544433594
2016-08-19,50.86918640136719
2016-08-22,50.82285690307617
2016-08-23,50.799678802490234
2016-08-24,50.93870544433594
2016-08-25,51.03138732910156
2016-08-26,51.147254943847656
2016-08-29,51.71109390258789
2016-08-30,52.13590621948242
2016-08-31,52.13590621948242
2016-09-01,51.91190719604492
2016-09-02,52.128177642822266
2016-09-06,52.08956527709961
2016-09-07,51.873291015625
2016-09-08,51.94279861450195
2016-09-09,51.47936248779297
2016-09-12,51.79604721069336
2016-09-13,51.386695861816406
2016-09-14,51.2862663269043
2016-09-15,51.47165298461914
2016-09-16,50.83829116821289
2016-09-19,51.124088287353516
2016-09-20,51.3326301574707
2016-09-21,51.626129150390625
2016-09-22,52.05093002319336
2016-09-23,51.94279861450195
2016-09-26,50.80739212036133
2016-09-27,51.25538635253906
2016-09-28,51.52572250366211
2016-09-29,50.707000732421875
2016-09-30,51.43302917480469
2016-10-03,51.371246337890625
2016-10-04,51.814697265625
2016-10-05,52.6627311706543
2016-10-06,52.80276107788086
2016-10-07,52.98947525024414
2016-10-10,53.40182113647461
2016-10-11,53.14505386352539
2016-10-12,53.005035400390625
2016-10-13,52.70160675048828
2016-10-14,52.53046417236328
2016-10-17,52.25817108154297
2016-10-18,52.670509338378906
2016-10-19,53.176185607910156
2016-10-20,53.106178283691406
2016-10-21,53.28512191772461
2016-10-24,53.58075714111328
2016-10-25,53.52628707885742
2016-10-26,53.78303146362305
2016-10-27,53.860836029052734
2016-10-28,53.76749038696289
2016-10-31,53.88418197631836
2016-11-01,53.65855026245117
2016-11-02,53.43293380737305
2016-11-03,53.19952392578125
2016-11-04,52.7171745300293
2016-11-07,54.36652374267578
2016-11-08,54.48322677612305
2016-11-09,56.98838424682617
2016-11-10,59.63357925415039
2016-11-11,59.664710998535156
2016-11-14,61.858646392822266
2016-11-15,61.74195098876953
2016-11-16,60.217079162597656
2016-11-17,60.69944763183594
2016-11-18,60.458274841308594
2016-11-21,60.7227783203125
2016-11-22,61.09622573852539
2016-11-23,61.352962493896484
2016-11-25,61.32960510253906
2016-11-28,60.932857513427734
2016-11-29,61.399635314941406
2016-11-30,62.372135162353516
2016-12-01,63.63249969482422
2016-12-02,63.48466110229492
2016-12-05,64.77616882324219
2016-12-06,65.11070251464844
2016-12-07,65.40632629394531
2016-12-08,66.2232437133789
2016-12-09,66.5110855102539
2016-12-12,65.91980743408203
2016-12-13,65.94314575195312
2016-12-14,65.91980743408203
2016-12-15,66.9078598022461
2016-12-16,66.08318328857422
2016-12-19,66.46440887451172
2016-12-20,67.32019805908203
2016-12-21,67.4913558959961
2016-12-22,67.60030364990234
2016-12-23,67.72476959228516
2016-12-27,67.7869873046875
2016-12-28,67.29689025878906
2016-12-29,66.8222885131836
2016-12-30,67.13348388671875
2017-01-03,67.86480712890625
2017-01-04,67.98997497558594
2017-01-05,67.36412048339844
2017-01-06,67.37196350097656
2017-01-09,67.41889953613281
2017-01-10,67.61445617675781
2017-01-11,68.12295532226562
2017-01-12,67.46585083007812
2017-01-13,67.82569885253906
2017-01-17,65.3614501953125
2017-01-18,65.66651916503906
2017-01-19,65.16584777832031
2017-01-20,65.4552993774414
2017-01-23,65.4865951538086
2017-01-24,66.2767333984375
2017-01-25,67.30156707763672
2017-01-26,67.86479949951172
2017-01-27,68.00559997558594
2017-01-30,67.30156707763672
2017-01-31,66.2063217163086
2017-02-01,66.45665740966797
2017-02-02,66.17501831054688
2017-02-03,68.20120239257812
2017-02-06,67.88046264648438
2017-02-07,67.84136962890625
2017-02-08,67.2468032836914
2017-02-09,68.21683502197266
2017-02-10,68.06037902832031
2017-02-13,68.96001434326172
2017-02-14,70.06307220458984
2017-02-15,70.86884307861328
2017-02-16,70.8219223022461
2017-02-17,70.58722686767578
2017-02-21,71.19742584228516
2017-02-22,71.23654174804688
2017-02-23,71.2912826538086
2017-02-24,70.66545867919922
2017-02-27,70.74365997314453
2017-02-28,70.89234161376953
2017-03-01,73.22357177734375
2017-03-02,72.08141326904297
2017-03-03,72.59772491455078
2017-03-06,71.9093246459961
2017-03-07,71.51036834716797
2017-03-08,71.35388946533203
2017-03-09,71.6355209350586
2017-03-10,71.40864562988281
2017-03-13,71.47122955322266
2017-03-14,71.58858489990234
2017-03-15,71.76068115234375
2017-03-16,71.69026947021484
2017-03-17,70.93923950195312
2017-03-20,70.43075561523438
2017-03-21,68.36550903320312
2017-03-22,68.47500610351562
2017-03-23,68.36550903320312
2017-03-24,68.28724670410156
2017-03-27,68.24813842773438
2017-03-28,69.31208801269531
2017-03-29,69.05390930175781
2017-03-30,69.6484603881836
2017-03-31,68.7175064086914
2017-04-03,68.4671859741211
2017-04-04,68.69532775878906
2017-04-05,67.81414794921875
2017-04-06,68.04231262207031
2017-04-07,67.80628204345703
2017-04-10,67.57022094726562
2017-04-11,67.45221710205078
2017-04-12,67.19257354736328
2017-04-13,66.40575408935547
2017-04-17,67.55448913574219
2017-04-18,67.00373077392578
2017-04-19,66.4529800415039
2017-04-20,67.31057739257812
2017-04-21,66.50019836425781
2017-04-24,68.8448486328125
2017-04-25,69.44281005859375
2017-04-26,69.5765609741211
2017-04-27,68.93140411376953
2017-04-28,68.4514389038086
2017-05-01,68.49864196777344
2017-05-02,68.05806732177734
2017-05-03,68.4514389038086
2017-05-04,68.5301284790039
2017-05-05,68.4514389038086
2017-05-08,68.5301284790039
2017-05-09,68.25474548339844
2017-05-10,68.78977966308594
2017-05-11,68.57733917236328
2017-05-12,68.38849639892578
2017-05-15,68.71895599365234
2017-05-16,68.93140411376953
2017-05-17,66.30349731445312
2017-05-18,66.05956268310547
2017-05-19,66.70475006103516
2017-05-22,66.64179229736328
2017-05-23,67.47581481933594
2017-05-24,67.43644714355469
2017-05-25,67.1532211303711
2017-05-26,67.16110229492188
2017-05-30,66.01238250732422
2017-05-31,64.6354751586914
2017-06-01,65.3514404296875
2017-06-02,65.02100372314453
2017-06-05,65.13902282714844
2017-06-06,65.27275848388672
2017-06-07,66.02027130126953
2017-06-08,66.83850860595703
2017-06-09,68.41995239257812
2017-06-12,68.43571472167969
2017-06-13,68.66386413574219
2017-06-14,68.52224731445312
2017-06-15,68.11311340332031
2017-06-16,67.80628204345703
2017-06-19,69.29331970214844
2017-06-20,68.8605728149414
2017-06-21,68.54586029052734
2017-06-22,68.46717071533203
2017-06-23,68.34130859375
2017-06-26,68.64027404785156
2017-06-27,69.27760314941406
2017-06-28,70.67021942138672
2017-06-29,71.71666717529297
2017-06-30,71.91336822509766
2017-07-03,73.37693786621094
2017-07-05,74.11270904541016
2017-07-06,73.87535095214844
2017-07-07,74.24717712402344
2017-07-10,73.72504425048828
2017-07-11,73.44024658203125
2017-07-12,73.18707275390625
2017-07-13,73.65382385253906
2017-07-14,72.98138427734375
2017-07-17,72.30099487304688
2017-07-18,72.04783630371094
2017-07-19,72.15070343017578
2017-07-20,72.15070343017578
2017-07-21,71.90545654296875
2017-07-24,72.2139892578125
2017-07-25,73.41651153564453
2017-07-26,72.72822570800781
2017-07-27,72.4275894165039
2017-07-28,72.2139892578125
2017-07-31,72.6253662109375
2017-08-01,73.59846496582031
2017-08-02,73.6617431640625
2017-08-03,73.17916870117188
2017-08-04,74.09687042236328
2017-08-07,74.38166809082031
2017-08-08,74.11270904541016
2017-08-09,73.99402618408203
2017-08-10,72.93391418457031
2017-08-11,72.32473754882812
2017-08-14,73.1712417602539
2017-08-15,73.36111450195312
2017-08-16,72.85478210449219
2017-08-17,71.7155532836914
2017-08-18,71.78677368164062
2017-08-21,71.69976043701172
2017-08-22,72.43550872802734
2017-08-23,72.52254486083984
2017-08-24,72.40385437011719
2017-08-25,72.69654846191406
2017-08-28,72.46715545654297
2017-08-29,72.07157135009766
2017-08-30,72.23770904541016
2017-08-31,71.90545654296875
2017-09-01,72.54624938964844
2017-09-05,70.81370544433594
2017-09-06,71.28839111328125
2017-09-07,70.03838348388672
2017-09-08,69.95136260986328
2017-09-11,71.03520965576172
2017-09-12,71.90545654296875
2017-09-13,72.11115264892578
2017-09-14,71.96874237060547
2017-09-15,72.48295593261719
2017-09-18,73.51141357421875
2017-09-19,74.31837463378906
2017-09-20,74.84051513671875
2017-09-21,75.18071746826172
2017-09-22,75.0224609375
2017-09-25,74.46078491210938
2017-09-26,74.12852478027344
2017-09-27,75.29936981201172
2017-09-28,75.45759582519531
2017-09-29,75.56047058105469
2017-10-02,76.61265563964844
2017-10-03,77.01612091064453
2017-10-04,76.23289489746094
2017-10-05,77.25941467285156
2017-10-06,77.1241455078125
2017-10-09,76.71830749511719
2017-10-10,77.291259765625
2017-10-11,77.06047821044922
2017-10-12,76.38407897949219
2017-10-13,76.28065490722656
2017-10-16,77.85624694824219
2017-10-17,77.68116760253906
2017-10-18,77.9755859375
2017-10-19,78.07107543945312
2017-10-20,79.18514251708984
2017-10-23,79.04985809326172
2017-10-24,80.30714416503906
2017-10-25,80.38671112060547
2017-10-26,80.95967864990234
2017-10-27,80.98353576660156
2017-10-30,80.69706726074219
2017-10-31,80.06046295166016
2017-11-01,80.30714416503906
2017-11-02,80.84030151367188
2017-11-03,80.69706726074219
2017-11-06,80.19575500488281
2017-11-07,78.58037567138672
2017-11-08,77.69707489013672
2017-11-09,77.6891098022461
2017-11-10,77.59364318847656
2017-11-13,77.87213134765625
2017-11-14,77.40266418457031
2017-11-15,78.13475036621094
2017-11-16,78.35755920410156
2017-11-17,78.09496307373047
2017-11-20,78.78726196289062
2017-11-21,78.72358703613281
2017-11-22,78.49280548095703
2017-11-24,78.23821258544922
2017-11-27,77.92784881591797
2017-11-28,80.65727233886719
2017-11-29,82.5431900024414
2017-11-30,83.17184448242188
2017-12-01,83.38671112060547
2017-12-04,85.10552215576172
2017-12-05,84.12674713134766
2017-12-06,83.49808502197266
2017-12-07,83.25141906738281
2017-12-08,84.29386138916016
2017-12-11,84.04716491699219
2017-12-12,85.02595520019531
2017-12-13,83.95964813232422
2017-12-14,83.28326416015625
2017-12-15,84.46095275878906
2017-12-18,85.11349487304688
2017-12-19,84.75538635253906
2017-12-20,84.46095275878906
2017-12-21,85.80577850341797
2017-12-22,85.50337982177734
2017-12-26,85.16122436523438
2017-12-27,85.32039642333984
2017-12-28,85.77395629882812
2017-12-29,85.09754943847656
2018-01-02,85.90125274658203
2018-01-03,85.98880767822266
2018-01-04,87.22065734863281
2018-01-05,86.66071319580078
2018-01-08,86.7887191772461
2018-01-09,87.2286605834961
2018-01-10,88.18851470947266
2018-01-11,88.66043853759766
2018-01-12,90.12425994873047
2018-01-16,89.80430603027344
2018-01-17,90.38023376464844
2018-01-18,90.5962142944336
2018-01-19,90.39625549316406
2018-01-22,91.45210266113281
2018-01-23,91.35612487792969
2018-01-24,92.52395629882812
2018-01-25,92.54793548583984
2018-01-26,93.04387664794922
2018-01-29,92.9478759765625
2018-01-30,92.07601928710938
2018-01-31,92.52395629882812
2018-02-01,93.48381042480469
2018-02-02,91.41210174560547
2018-02-05,87.02867889404297
2018-02-06,89.67632293701172
2018-02-07,90.28425598144531
2018-02-08,86.29273986816406
2018-02-09,88.02054595947266
2018-02-12,89.38036346435547
2018-02-13,89.93230438232422
2018-02-14,92.01204681396484
2018-02-15,92.39595794677734
2018-02-16,91.73206329345703
2018-02-20,91.75603485107422
2018-02-21,92.1400146484375
2018-02-22,91.9720458984375
2018-02-23,93.83578491210938
2018-02-26,95.0036392211914
2018-02-27,93.87578582763672
2018-02-28,92.38797760009766
2018-03-01,90.73219299316406
2018-03-02,90.64419555664062
2018-03-05,92.0360107421875
2018-03-06,92.1159896850586
2018-03-07,91.7720718383789
2018-03-08,91.78005981445312
2018-03-09,94.41970825195312
2018-03-12,94.11576080322266
2018-03-13,92.98790740966797
2018-03-14,91.94800567626953
2018-03-15,92.17998504638672
2018-03-16,92.33999633789062
2018-03-19,91.6120376586914
2018-03-20,91.7000503540039
2018-03-21,91.78005981445312
2018-03-22,87.94853973388672
2018-03-23,85.59684753417969
2018-03-26,88.23651123046875
2018-03-27,86.52474975585938
2018-03-28,86.38874053955078
2018-03-29,87.96454620361328
2018-04-02,86.26876831054688
2018-04-03,87.45260620117188
2018-04-04,88.7804183959961
2018-04-05,89.9461898803711
2018-04-06,87.70314025878906
2018-04-09,88.75631713867188
2018-04-10,90.45265197753906
2018-04-11,88.93321228027344
2018-04-12,91.1440658569336
2018-04-13,88.6759262084961
2018-04-16,88.60357666015625
2018-04-17,88.60357666015625
2018-04-18,87.88807678222656
2018-04-19,89.81754302978516
2018-04-20,89.61656188964844
2018-04-23,89.18241882324219
2018-04-24,88.76436614990234
2018-04-25,88.42668914794922
2018-04-26,88.51513671875
2018-04-27,87.95238494873047
2018-04-30,87.45393371582031
2018-05-01,87.45393371582031
2018-05-02,86.76251983642578
2018-05-03,86.21583557128906
2018-05-04,87.17254638671875
2018-05-07,87.92826843261719
2018-05-08,89.23066711425781
2018-05-09,91.17621612548828
2018-05-10,91.88371276855469
2018-05-11,91.53799438476562
2018-05-14,91.5701675415039
2018-05-15,90.8707046508789
2018-05-16,91.11995697021484
2018-05-17,90.8144302368164
2018-05-18,89.34321594238281
2018-05-21,90.1632308959961
2018-05-22,90.85464477539062
2018-05-23,90.43656921386719
2018-05-24,89.42362213134766
2018-05-25,88.96534729003906
2018-05-29,85.16264343261719
2018-05-30,87.10823059082031
2018-05-31,86.03092193603516
2018-06-01,87.1484146118164
2018-06-04,87.18863677978516
2018-06-05,86.6982421875
2018-06-06,88.72416687011719
2018-06-07,89.07789611816406
2018-06-08,89.32713317871094
2018-06-11,89.10201263427734
2018-06-12,88.58747100830078
2018-06-13,88.41061401367188
2018-06-14,86.85095977783203
2018-06-15,86.74645233154297
2018-06-18,86.97154235839844
2018-06-19,86.46507263183594
2018-06-20,86.45703125
2018-06-21,86.43289947509766
2018-06-22,85.01795196533203
2018-06-25,84.24615478515625
2018-06-26,84.30242919921875
2018-06-27,83.00003051757812
2018-06-28,84.35870361328125
2018-06-29,83.7718276977539
2018-07-02,84.47928619384766
2018-07-03,83.29750061035156
2018-07-05,83.83907318115234
2018-07-06,84.11389923095703
2018-07-09,86.7166976928711
2018-07-10,86.18321990966797
2018-07-11,85.9972915649414
2018-07-12,86.3691177368164
2018-07-13,85.9730224609375
2018-07-16,89.38416290283203
2018-07-17,89.31949615478516
2018-07-18,90.15204620361328
2018-07-19,88.82637023925781
2018-07-20,89.94998168945312
2018-07-23,91.62318420410156
2018-07-24,92.26985168457031
2018-07-25,93.10242462158203
2018-07-26,92.83567810058594
2018-07-27,93.78949737548828
2018-07-30,94.35533905029297
2018-07-31,92.9165267944336
2018-08-01,93.49041748046875
2018-08-02,93.88650512695312
2018-08-03,94.6463394165039
2018-08-06,94.67057037353516
2018-08-07,95.01815795898438
2018-08-08,95.212158203125
2018-08-09,94.4765625
2018-08-10,93.54701232910156
2018-08-13,92.05967712402344
2018-08-14,92.67401123046875
2018-08-15,91.90611267089844
2018-08-16,92.77099609375
2018-08-17,92.77099609375
2018-08-20,92.64977264404297
2018-08-21,93.2155990600586
2018-08-22,92.93268585205078
2018-08-23,92.73868560791016
2018-08-24,92.69825744628906
2018-08-27,94.33916473388672
2018-08-28,93.87842559814453
2018-08-29,93.57124328613281
2018-08-30,93.11048889160156
2018-08-31,92.61743927001953
2018-09-04,93.07816314697266
2018-09-05,92.62553405761719
2018-09-06,92.22943878173828
2018-09-07,92.40727233886719
2018-09-10,91.9141845703125
2018-09-11,92.49618530273438
2018-09-12,91.40496063232422
2018-09-13,91.7605972290039
2018-09-14,91.74446868896484
2018-09-17,92.01927185058594
2018-09-18,92.39112091064453
2018-09-19,95.07472229003906
2018-09-20,95.89112854003906
2018-09-21,95.2606430053711
2018-09-24,94.34724426269531
2018-09-25,94.08049011230469
2018-09-26,92.97307586669922
2018-09-27,92.56890869140625
2018-09-28,91.21095275878906
2018-10-01,91.74446868896484
2018-10-02,92.12435913085938
2018-10-03,92.9892349243164
2018-10-04,93.8276596069336
2018-10-05,93.298583984375
2018-10-08,93.86836242675781
2018-10-09,93.21714782714844
2018-10-10,90.7345199584961
2018-10-11,88.01582336425781
2018-10-12,87.05533599853516
2018-10-15,86.55879211425781
2018-10-16,88.41466522216797
2018-10-17,89.39960479736328
2018-10-18,87.98326873779297
2018-10-19,87.8367691040039
2018-10-22,86.5750732421875
2018-10-23,85.67158508300781
2018-10-24,84.076171875
2018-10-25,85.35411071777344
2018-10-26,84.18199157714844
2018-10-29,85.3459701538086
2018-10-30,86.85184478759766
2018-10-31,88.7402572631836
2018-11-01,88.70771026611328
2018-11-02,88.21934509277344
2018-11-05,88.79723358154297
2018-11-06,89.21238708496094
2018-11-07,90.74267578125
2018-11-08,91.47526550292969
2018-11-09,90.5879898071289
2018-11-12,88.68329620361328
2018-11-13,89.2042465209961
2018-11-14,87.36463928222656
2018-11-15,89.59496307373047
2018-11-16,89.52983093261719
2018-11-19,90.21356964111328
2018-11-20,88.27629089355469
2018-11-21,87.61698150634766
2018-11-23,86.8111343383789
2018-11-26,88.93563079833984
2018-11-27,89.31006622314453
2018-11-28,90.3031234741211
2018-11-29,89.5868148803711
2018-11-30,90.5066146850586
2018-12-03,91.3613052368164
2018-12-04,87.28326416015625
2018-12-06,85.6227035522461
2018-12-07,84.076171875
2018-12-10,82.50517272949219
2018-12-11,81.6993408203125
2018-12-12,82.2284164428711
2018-12-13,82.30982971191406
2018-12-14,81.63420104980469
2018-12-17,80.5923080444336
2018-12-18,80.2097396850586
2018-12-19,79.19226837158203
2018-12-20,78.50851440429688
2018-12-21,76.65266418457031
2018-12-24,75.00025939941406
2018-12-26,78.10965728759766
2018-12-27,78.98877716064453
2018-12-28,78.81782531738281
2018-12-31,79.46088409423828
2019-01-02,80.83650970458984
2019-01-03,79.68768310546875
2019-01-04,82.62539672851562
2019-01-07,82.68284606933594
2019-01-08,82.52692413330078
2019-01-09,82.387451171875
2019-01-10,82.37922668457031
2019-01-11,81.98535919189453
2019-01-14,82.83055877685547
2019-01-15,83.43778228759766
2019-01-16,84.11066436767578
2019-01-17,84.45531463623047
2019-01-18,85.8257064819336
2019-01-22,84.47174072265625
2019-01-23,84.25837707519531
2019-01-24,84.30760955810547
2019-01-25,84.84099578857422
2019-01-28,85.2430648803711
2019-01-29,85.48104858398438
2019-01-30,85.67798614501953
2019-01-31,84.93126678466797
2019-02-01,85.2430648803711
2019-02-04,85.54670715332031
2019-02-05,85.16925048828125
2019-02-06,85.12820434570312
2019-02-07,84.01219940185547
2019-02-08,83.1751937866211
2019-02-11,82.78132629394531
2019-02-12,84.19271087646484
2019-02-13,84.59481811523438
2019-02-14,84.04503631591797
2019-02-15,86.61347961425781
2019-02-19,86.30986022949219
2019-02-20,86.72834014892578
2019-02-21,86.54783630371094
2019-02-22,86.16215515136719
2019-02-25,87.06478881835938
2019-02-26,86.4001235961914
2019-02-27,86.29344940185547
2019-02-28,85.63697814941406
2019-03-01,85.69440460205078
2019-03-04,85.49746704101562
2019-03-05,85.43183898925781
2019-03-06,85.1117935180664
2019-03-07,84.4963607788086
2019-03-08,84.52916717529297
2019-03-11,85.6287612915039
2019-03-12,85.37437438964844
2019-03-13,85.66158294677734
2019-03-14,86.44114685058594
2019-03-15,87.43407440185547
2019-03-18,87.9592514038086
