Date,HOG
2015-12-09,35.653228759765625
2015-12-10,35.79230499267578
2015-12-11,35.25914001464844
2015-12-14,35.18186950683594
2015-12-15,35.50640106201172
2015-12-16,36.1863899230957
2015-12-17,35.096858978271484
2015-12-18,34.865047454833984
2015-12-21,34.94232177734375
2015-12-22,35.143226623535156
2015-12-23,35.970035552978516
2015-12-24,35.66094970703125
2015-12-28,35.3673210144043
2015-12-29,35.56049346923828
2015-12-30,35.205047607421875
2015-12-31,35.07368469238281
2016-01-04,35.174129486083984
2016-01-05,34.99641418457031
2016-01-06,33.535972595214844
2016-01-07,33.32734298706055
2016-01-08,33.80642318725586
2016-01-11,33.14961242675781
2016-01-12,32.72461700439453
2016-01-13,32.299625396728516
2016-01-14,32.43098449707031
2016-01-15,31.248729705810547
2016-01-19,31.418724060058594
2016-01-20,30.839189529418945
2016-01-21,31.426454544067383
2016-01-22,31.472822189331055
2016-01-25,30.978271484375
2016-01-26,29.788297653198242
2016-01-27,28.969202041625977
2016-01-28,30.074201583862305
2016-01-29,30.908723831176758
2016-02-01,31.00919532775879
2016-02-02,30.522369384765625
2016-02-03,30.79283905029297
2016-02-04,31.874631881713867
2016-02-05,31.65826988220215
2016-02-08,30.36783218383789
2016-02-09,29.911916732788086
2016-02-10,30.12828254699707
2016-02-11,29.456016540527344
2016-02-12,30.196903228759766
2016-02-16,30.96119499206543
2016-02-17,32.26359176635742
2016-02-18,32.45075225830078
2016-02-19,32.75490951538086
2016-02-22,33.50359344482422
2016-02-23,32.92648696899414
2016-02-24,32.86408996582031
2016-02-25,33.78435516357422
2016-02-26,33.831153869628906
2016-02-29,33.667362213134766
2016-03-01,34.3692626953125
2016-03-02,35.03215026855469
2016-03-03,36.27216339111328
2016-03-04,36.46713638305664
2016-03-07,36.59971237182617
2016-03-08,36.54511642456055
2016-03-09,37.0754508972168
2016-03-10,37.145626068115234
2016-03-11,38.15946578979492
2016-03-14,37.73832321166992
2016-03-15,36.9272575378418
2016-03-16,37.870906829833984
2016-03-17,38.00349807739258
2016-03-18,38.68199157714844
2016-03-21,38.79896545410156
2016-03-22,38.72877502441406
2016-03-23,37.722747802734375
2016-03-24,37.32499313354492
2016-03-28,37.67593765258789
2016-03-29,38.38563919067383
2016-03-30,38.58841323852539
2016-03-31,40.03118133544922
2016-04-01,40.28853988647461
2016-04-04,39.94538879394531
2016-04-05,38.86914825439453
2016-04-06,36.13957595825195
2016-04-07,34.7046012878418
2016-04-08,34.79819869995117
2016-04-11,35.2739143371582
2016-04-12,35.03215026855469
2016-04-13,36.52172088623047
2016-04-14,37.04423904418945
2016-04-15,36.209774017333984
2016-04-18,36.615318298339844
2016-04-19,35.70284652709961
2016-04-20,36.60751724243164
2016-04-21,37.45758819580078
2016-04-22,37.87870407104492
2016-04-25,37.88652420043945
2016-04-26,38.51041793823242
2016-04-27,38.565006256103516
2016-04-28,37.4263801574707
2016-04-29,37.301605224609375
2016-05-02,37.68375015258789
2016-05-03,37.51996994018555
2016-05-04,36.482723236083984
2016-05-05,36.045989990234375
2016-05-06,35.86662673950195
2016-05-09,35.79644012451172
2016-05-10,36.186370849609375
2016-05-11,35.617061614990234
2016-05-12,35.578067779541016
2016-05-13,35.531280517578125
2016-05-16,35.10234451293945
2016-05-17,34.9853630065918
2016-05-18,34.62661361694336
2016-05-19,34.16648864746094
2016-05-20,34.244468688964844
2016-05-23,34.47844696044922
2016-05-24,35.012996673583984
2016-05-25,35.55540084838867
2016-05-26,35.70475387573242
2016-05-27,35.79123306274414
2016-05-31,36.46728515625
2016-06-01,36.34150314331055
2016-06-02,36.27861404418945
2016-06-03,35.995609283447266
2016-06-06,35.43749237060547
2016-06-07,35.689029693603516
2016-06-08,36.46728515625
2016-06-09,35.49251174926758
2016-06-10,34.95796203613281
2016-06-13,34.47844696044922
2016-06-14,34.40768814086914
2016-06-15,34.7064208984375
2016-06-16,35.05228805541992
2016-06-17,35.47679138183594
2016-06-20,36.404388427734375
2016-06-21,36.286476135253906
2016-06-22,36.270751953125
2016-06-23,36.836753845214844
2016-06-24,34.2347526550293
2016-06-27,33.322872161865234
2016-06-28,33.723777770996094
2016-06-29,34.84791564941406
2016-06-30,35.61043167114258
2016-07-01,42.64603805541992
2016-07-05,38.023765563964844
2016-07-06,37.332000732421875
2016-07-07,37.59140396118164
2016-07-08,38.306758880615234
2016-07-11,38.24386978149414
2016-07-12,39.006385803222656
2016-07-13,38.448265075683594
2016-07-14,38.15740203857422
2016-07-15,37.81151580810547
2016-07-18,38.31462097167969
2016-07-19,37.93729019165039
2016-07-20,38.794132232666016
2016-07-21,39.43873596191406
2016-07-22,39.399444580078125
2016-07-25,39.29724884033203
2016-07-26,39.493770599365234
2016-07-27,39.76105499267578
2016-07-28,40.09906768798828
2016-07-29,41.60051727294922
2016-08-01,40.61003875732422
2016-08-02,40.452816009521484
2016-08-03,40.586448669433594
2016-08-04,41.7656135559082
2016-08-05,42.048614501953125
2016-08-08,42.41807174682617
2016-08-09,41.914947509765625
2016-08-10,41.875667572021484
2016-08-11,42.27657699584961
2016-08-12,42.229400634765625
2016-08-15,43.353538513183594
2016-08-16,42.67748260498047
2016-08-17,42.826847076416016
2016-08-18,42.0879020690918
2016-08-19,42.174381256103516
2016-08-22,42.39448547363281
2016-08-23,42.480960845947266
2016-08-24,41.962127685546875
2016-08-25,41.852081298828125
2016-08-26,41.32539367675781
2016-08-29,41.136722564697266
2016-08-30,41.466880798339844
2016-08-31,41.42759323120117
2016-09-01,41.57693099975586
2016-09-02,41.734169006347656
2016-09-06,41.20747375488281
2016-09-07,41.43544387817383
2016-09-08,41.1760368347168
2016-09-09,40.020606994628906
2016-09-12,40.73285675048828
2016-09-13,40.582489013671875
2016-09-14,40.25800323486328
2016-09-15,40.709102630615234
2016-09-16,40.91486740112305
2016-09-19,41.16020202636719
2016-09-20,39.917724609375
2016-09-21,41.48466873168945
2016-09-22,41.112735748291016
2016-09-23,41.56381607055664
2016-09-26,40.90694808959961
2016-09-27,41.263065338134766
2016-09-28,41.817054748535156
2016-09-29,41.53215789794922
2016-09-30,41.61922073364258
2016-10-03,40.360897064208984
2016-10-04,39.98102951049805
2016-10-05,40.59831237792969
2016-10-06,39.696128845214844
2016-10-07,39.56950759887695
2016-10-10,39.98102951049805
2016-10-11,39.58533477783203
2016-10-12,39.719879150390625
2016-10-13,39.90188217163086
2016-10-14,39.43496322631836
2016-10-17,39.33210754394531
2016-10-18,42.88542556762695
2016-10-19,43.32861328125
2016-10-20,44.009193420410156
2016-10-21,44.61066818237305
2016-10-24,45.18838119506836
2016-10-25,44.79267120361328
2016-10-26,44.75310516357422
2016-10-27,43.93006134033203
2016-10-28,44.37324905395508
2016-10-31,45.125064849853516
2016-11-01,44.57899475097656
2016-11-02,44.3020133972168
2016-11-03,44.25453567504883
2016-11-04,44.2228889465332
2016-11-07,44.729373931884766
2016-11-08,45.109249114990234
2016-11-09,46.51790237426758
2016-11-10,47.04022216796875
2016-11-11,46.69203186035156
2016-11-14,46.70783996582031
2016-11-15,46.130130767822266
2016-11-16,45.64738082885742
2016-11-17,45.979766845703125
2016-11-18,46.011409759521484
2016-11-21,46.41503143310547
2016-11-22,47.285560607910156
2016-11-23,47.44384002685547
2016-11-25,47.61003112792969
2016-11-28,47.333038330078125
2016-11-29,47.420101165771484
2016-11-30,48.187747955322266
2016-12-01,49.12158203125
2016-12-02,47.2539176940918
2016-12-05,47.46758270263672
2016-12-06,47.76039505004883
2016-12-07,48.8366813659668
2016-12-08,48.725887298583984
2016-12-09,48.12443161010742
2016-12-12,48.07695388793945
2016-12-13,48.32227325439453
2016-12-14,47.75715255737305
2016-12-15,47.621849060058594
2016-12-16,47.09651184082031
2016-12-19,47.1442756652832
2016-12-20,47.59000015258789
2016-12-21,47.52632522583008
2016-12-22,46.037899017333984
2016-12-23,46.30852508544922
2016-12-27,46.51547622680664
2016-12-28,46.09361267089844
2016-12-29,46.292606353759766
2016-12-30,46.435874938964844
2017-01-03,46.913448333740234
2017-01-04,47.43082046508789
2017-01-05,47.478572845458984
2017-01-06,47.04079818725586
2017-01-09,46.28464126586914
2017-01-10,46.563232421875
2017-01-11,46.17321014404297
2017-01-12,46.41996383666992
2017-01-13,46.74629592895508
2017-01-17,46.921409606933594
2017-01-18,46.57915115356445
2017-01-19,46.348304748535156
2017-01-20,46.65874481201172
2017-01-23,47.168155670166016
2017-01-24,47.51837921142578
2017-01-25,47.773075103759766
2017-01-26,47.900428771972656
2017-01-27,47.032840728759766
2017-01-30,46.10157012939453
2017-01-31,45.40113830566406
2017-02-01,45.04294967651367
2017-02-02,44.77233123779297
2017-02-03,44.931514739990234
2017-02-06,45.09867477416992
2017-02-07,45.058876037597656
2017-02-08,45.241939544677734
2017-02-09,45.17827224731445
2017-02-10,45.63991165161133
2017-02-13,45.788108825683594
2017-02-14,46.25273513793945
2017-02-15,45.90827941894531
2017-02-16,45.19533157348633
2017-02-17,45.603878021240234
2017-02-21,45.76408767700195
2017-02-22,46.100521087646484
2017-02-23,46.20465850830078
2017-02-24,45.3074836730957
2017-02-27,45.67596435546875
2017-02-28,45.163299560546875
2017-03-01,46.78141403198242
2017-03-02,46.97367477416992
2017-03-03,47.11786651611328
2017-03-06,46.12456130981445
2017-03-07,46.28477096557617
2017-03-08,46.88555908203125
2017-03-09,47.06179428100586
2017-03-10,48.1031608581543
2017-03-13,48.47164535522461
2017-03-14,48.1431999206543
2017-03-15,50.41819763183594
2017-03-16,50.04169845581055
2017-03-17,49.865474700927734
2017-03-20,49.5450439453125
2017-03-21,48.51970672607422
2017-03-22,48.487667083740234
2017-03-23,48.487667083740234
2017-03-24,48.22332763671875
2017-03-27,48.207298278808594
2017-03-28,48.61583709716797
2017-03-29,48.54372787475586
2017-03-30,48.872169494628906
2017-03-31,48.4636344909668
2017-04-03,49.248653411865234
2017-04-04,48.85614776611328
2017-04-05,48.079124450683594
2017-04-06,48.73598861694336
2017-04-07,48.79205322265625
2017-04-10,49.53703689575195
2017-04-11,49.705257415771484
2017-04-12,48.90421676635742
2017-04-13,47.82279586791992
2017-04-17,47.58247756958008
2017-04-18,45.58785629272461
2017-04-19,45.18732452392578
2017-04-20,45.23539352416992
2017-04-21,44.70670700073242
2017-04-24,45.115238189697266
2017-04-25,45.82817459106445
2017-04-26,46.364871978759766
2017-04-27,46.485023498535156
2017-04-28,45.50773620605469
2017-05-01,45.17131042480469
2017-05-02,44.9470100402832
2017-05-03,44.50642776489258
2017-05-04,44.55448532104492
2017-05-05,45.01109313964844
2017-05-08,44.49040985107422
2017-05-09,45.035118103027344
2017-05-10,45.45968246459961
2017-05-11,44.49040985107422
2017-05-12,44.22607421875
2017-05-15,43.2888298034668
2017-05-16,43.34490203857422
2017-05-17,42.44774627685547
2017-05-18,42.26348876953125
2017-05-19,42.151336669921875
2017-05-22,42.41568374633789
2017-05-23,42.621376037597656
2017-05-24,41.94382095336914
2017-05-25,41.830894470214844
2017-05-26,42.201927185058594
2017-05-30,42.75849533081055
2017-05-31,42.75849533081055
2017-06-01,43.00048065185547
2017-06-02,42.94403076171875
2017-06-05,43.097267150878906
2017-06-06,42.00028991699219
2017-06-07,42.04868698120117
2017-06-08,42.629432678222656
2017-06-09,42.976280212402344
2017-06-12,42.93595504760742
2017-06-13,43.30698013305664
2017-06-14,43.02468490600586
2017-06-15,44.274932861328125
2017-06-16,44.75889587402344
2017-06-19,44.726627349853516
2017-06-20,44.7750244140625
2017-06-21,45.13800811767578
2017-06-22,45.35578918457031
2017-06-23,44.799224853515625
2017-06-26,44.44432830810547
2017-06-27,43.968414306640625
2017-06-28,44.12974548339844
2017-06-29,43.62156677246094
2017-06-30,43.57317352294922
2017-07-03,44.226539611816406
2017-07-05,43.500572204589844
2017-07-06,42.621376037597656
2017-07-07,42.34712600708008
2017-07-10,42.339073181152344
2017-07-11,41.93575668334961
2017-07-12,40.6129035949707
2017-07-13,41.47598648071289
2017-07-14,41.63730239868164
2017-07-17,41.94382095336914
2017-07-18,39.48365783691406
2017-07-19,39.33845901489258
2017-07-20,39.33845901489258
2017-07-21,38.92708969116211
2017-07-24,39.104530334472656
2017-07-25,38.830299377441406
2017-07-26,39.233604431152344
2017-07-27,40.540321350097656
2017-07-28,39.41106033325195
2017-07-31,39.25780487060547
2017-08-01,39.41106033325195
2017-08-02,38.55605697631836
2017-08-03,38.70930480957031
2017-08-04,38.99161148071289
2017-08-07,38.765769958496094
2017-08-08,38.5640983581543
2017-08-09,38.55605697631836
2017-08-10,38.16887283325195
2017-08-11,38.346336364746094
2017-08-14,38.63670349121094
2017-08-15,38.459259033203125
2017-08-16,38.35439682006836
2017-08-17,37.99142074584961
2017-08-18,37.81398010253906
2017-08-21,38.088218688964844
2017-08-22,38.69317626953125
2017-08-23,37.789764404296875
2017-08-24,38.072086334228516
2017-08-25,38.491519927978516
2017-08-28,37.95916748046875
2017-08-29,37.967227935791016
2017-08-30,38.06403350830078
2017-08-31,37.918827056884766
2017-09-01,38.20920181274414
2017-09-05,37.04767990112305
2017-09-06,37.62844467163086
2017-09-07,37.870426177978516
2017-09-08,38.21727752685547
2017-09-11,38.66841506958008
2017-09-12,38.62777328491211
2017-09-13,38.98543930053711
2017-09-14,39.75766372680664
2017-09-15,39.02608108520508
2017-09-18,39.473167419433594
2017-09-19,39.13175582885742
2017-09-20,39.302459716796875
2017-09-21,38.98543930053711
2017-09-22,39.21303939819336
2017-09-25,39.79018020629883
2017-09-26,40.310420989990234
2017-09-27,40.07468795776367
2017-09-28,39.952762603759766
2017-09-29,39.18865203857422
2017-10-02,39.46502685546875
2017-10-03,39.79018020629883
2017-10-04,39.65199279785156
2017-10-05,38.08314895629883
2017-10-06,37.562904357910156
2017-10-09,37.21337127685547
2017-10-10,37.65231704711914
2017-10-11,37.61167526245117
2017-10-12,37.76612854003906
2017-10-13,37.896175384521484
2017-10-16,37.855552673339844
2017-10-17,38.62777328491211
2017-10-18,39.03421401977539
2017-10-19,39.091121673583984
2017-10-20,40.23725891113281
2017-10-23,39.43252182006836
2017-10-24,40.2128791809082
2017-10-25,39.74140548706055
2017-10-26,39.66826248168945
2017-10-27,38.887901306152344
2017-10-30,38.367652893066406
2017-10-31,38.48145294189453
2017-11-01,38.855369567871094
2017-11-02,39.278076171875
2017-11-03,38.23759841918945
2017-11-06,36.70125198364258
2017-11-07,36.40049743652344
2017-11-08,36.9939079284668
2017-11-09,37.2702751159668
2017-11-10,38.448944091796875
2017-11-13,38.10753631591797
2017-11-14,38.14818572998047
2017-11-15,38.587120056152344
2017-11-16,39.099239349365234
2017-11-17,38.40829849243164
2017-11-20,38.00999069213867
2017-11-21,37.94496154785156
2017-11-22,38.75782775878906
2017-11-24,38.53022384643555
2017-11-27,38.62777328491211
2017-11-28,40.034053802490234
2017-11-29,39.81456756591797
2017-11-30,40.80629348754883
2017-12-01,40.668094635009766
2017-12-04,42.11500930786133
2017-12-05,41.163936614990234
2017-12-06,41.35902786254883
2017-12-07,41.60288619995117
2017-12-08,41.61102294921875
2017-12-11,41.28586959838867
2017-12-12,41.472843170166016
2017-12-13,41.464698791503906
2017-12-14,40.95299530029297
2017-12-15,41.313236236572266
2017-12-18,42.28752899169922
2017-12-19,41.91090774536133
2017-12-20,41.517913818359375
2017-12-21,42.41853332519531
2017-12-22,42.44308853149414
2017-12-26,42.38577651977539
2017-12-27,41.98460388183594
2017-12-28,42.22203826904297
2017-12-29,41.657100677490234
2018-01-02,42.62320327758789
2018-01-03,41.01850128173828
2018-01-04,41.73080062866211
2018-01-05,41.73080062866211
2018-01-08,42.197471618652344
2018-01-09,42.795143127441406
2018-01-10,42.69689178466797
2018-01-11,43.908626556396484
2018-01-12,44.54722595214844
2018-01-16,42.55771255493164
2018-01-17,42.99163055419922
2018-01-18,42.85245895385742
2018-01-19,43.392826080322266
2018-01-22,44.05598068237305
2018-01-23,44.26885986328125
2018-01-24,45.808082580566406
2018-01-25,44.78466033935547
2018-01-26,45.153099060058594
2018-01-29,45.2677116394043
2018-01-30,41.62436294555664
2018-01-31,39.67578887939453
2018-02-01,39.85588455200195
2018-02-02,38.889793395996094
2018-02-05,37.98918151855469
2018-02-06,39.80677032470703
2018-02-07,39.69215393066406
2018-02-08,38.92254638671875
2018-02-09,39.15998458862305
2018-02-12,39.58571243286133
2018-02-13,38.98343276977539
2018-02-14,39.55271530151367
2018-02-15,39.313453674316406
2018-02-16,38.9091796875
2018-02-20,38.48013687133789
2018-02-21,38.19963073730469
2018-02-22,38.50489807128906
2018-02-23,38.455406188964844
2018-02-26,38.47189712524414
2018-02-27,37.572608947753906
2018-02-28,37.44058609008789
2018-03-01,37.217830657958984
2018-03-02,36.467041015625
2018-03-05,37.31684112548828
2018-03-06,36.57429885864258
2018-03-07,36.219512939453125
2018-03-08,36.582550048828125
2018-03-09,36.59079360961914
2018-03-12,36.97855758666992
2018-03-13,37.0033073425293
2018-03-14,35.856510162353516
2018-03-15,35.82349395751953
2018-03-16,36.41754150390625
2018-03-19,35.92251968383789
2018-03-20,35.476985931396484
2018-03-21,35.707984924316406
2018-03-22,34.759193420410156
2018-03-23,34.18991470336914
2018-03-26,34.981964111328125
2018-03-27,34.668434143066406
2018-03-28,35.21297836303711
2018-03-29,35.37796401977539
2018-04-02,34.69318771362305
2018-04-03,35.1634635925293
2018-04-04,35.22122573852539
2018-04-05,35.15522384643555
2018-04-06,34.808685302734375
2018-04-09,34.610687255859375
2018-04-10,34.965457916259766
2018-04-11,34.69318771362305
2018-04-12,34.767433166503906
2018-04-13,34.81694793701172
2018-04-16,34.684940338134766
2018-04-17,34.643680572509766
2018-04-18,34.569435119628906
2018-04-19,33.793880462646484
2018-04-20,33.85988998413086
2018-04-23,33.835147857666016
2018-04-24,34.66019058227539
2018-04-25,34.924198150634766
2018-04-26,34.503421783447266
2018-04-27,34.503421783447266
2018-04-30,33.934146881103516
2018-05-01,33.604129791259766
2018-05-02,33.1833610534668
2018-05-03,33.01834487915039
2018-05-04,33.82689666748047
2018-05-07,33.620628356933594
2018-05-08,33.257606506347656
2018-05-09,33.084346771240234
2018-05-10,33.52162170410156
2018-05-11,33.63712692260742
2018-05-14,33.727882385253906
2018-05-15,33.934146881103516
2018-05-16,34.91596603393555
2018-05-17,35.12221145629883
2018-05-18,35.06446838378906
2018-05-21,35.21297836303711
2018-05-22,35.171722412109375
2018-05-23,34.701446533203125
2018-05-24,34.51993179321289
2018-05-25,34.9077033996582
2018-05-29,34.94894790649414
2018-05-30,34.948944091796875
2018-05-31,34.191551208496094
2018-06-01,33.858612060546875
2018-06-04,34.2747802734375
2018-06-05,34.516151428222656
2018-06-06,35.73965072631836
2018-06-07,35.415042877197266
2018-06-08,35.49828338623047
2018-06-11,35.59816360473633
2018-06-12,36.08089065551758
2018-06-13,36.87160110473633
2018-06-14,36.78837203979492
2018-06-15,38.23659896850586
2018-06-18,37.92864990234375
2018-06-19,37.212852478027344
2018-06-20,38.02021408081055
2018-06-21,37.65397644042969
2018-06-22,36.796695709228516
2018-06-25,34.59937286376953
2018-06-26,34.39129638671875
2018-06-27,34.66596984863281
2018-06-28,34.874046325683594
2018-06-29,35.02386474609375
2018-07-02,34.90734100341797
2018-07-03,35.19032669067383
2018-07-05,35.123741149902344
2018-07-06,35.281883239746094
2018-07-09,36.11418914794922
2018-07-10,36.363895416259766
2018-07-11,35.74798583984375
2018-07-12,35.98934555053711
2018-07-13,35.731327056884766
2018-07-16,35.73965072631836
2018-07-17,35.49828338623047
2018-07-18,35.05714416503906
2018-07-19,35.05714416503906
2018-07-20,34.64099884033203
2018-07-23,34.49949645996094
2018-07-24,37.146270751953125
2018-07-25,37.529144287109375
2018-07-26,37.12129211425781
2018-07-27,36.938194274902344
2018-07-30,36.73843765258789
2018-07-31,35.698036193847656
2018-08-01,35.5066032409668
2018-08-02,35.75630187988281
2018-08-03,36.671852111816406
2018-08-06,36.07258224487305
2018-08-07,36.31395721435547
2018-08-08,36.33892059326172
2018-08-09,36.41383361816406
2018-08-10,35.9976806640625
2018-08-13,34.44123840332031
2018-08-14,34.62434005737305
2018-08-15,34.12496566772461
2018-08-16,34.21651840209961
2018-08-17,35.173683166503906
2018-08-20,35.323490142822266
2018-08-21,36.02262878417969
2018-08-22,35.65642166137695
2018-08-23,35.57319259643555
2018-08-24,35.66474533081055
2018-08-27,36.22239303588867
2018-08-28,35.88947296142578
2018-08-29,35.98102951049805
2018-08-30,35.331817626953125
2018-08-31,35.47330856323242
2018-09-04,35.698036193847656
2018-09-05,36.680179595947266
2018-09-06,36.680179595947266
2018-09-07,36.92986297607422
2018-09-10,37.12129211425781
2018-09-11,36.9548454284668
2018-09-12,37.021419525146484
2018-09-13,37.079689025878906
2018-09-14,36.84663772583008
2018-09-17,37.24110794067383
2018-09-18,37.27468490600586
2018-09-19,37.9461555480957
2018-09-20,38.13920974731445
2018-09-21,38.063663482666016
2018-09-24,37.492919921875
2018-09-25,37.59364318847656
2018-09-26,37.62720489501953
2018-09-27,37.769901275634766
2018-09-28,38.02170181274414
2018-10-01,38.31545639038086
2018-10-02,38.239925384521484
2018-10-03,37.72793197631836
2018-10-04,36.636802673339844
2018-10-05,36.897010803222656
2018-10-08,36.712345123291016
2018-10-09,35.663185119628906
2018-10-10,34.546878814697266
2018-10-11,34.35382843017578
2018-10-12,34.34542465209961
2018-10-15,34.169166564941406
2018-10-16,34.597232818603516
2018-10-17,34.97492218017578
2018-10-18,33.87539291381836
2018-10-19,33.21232604980469
2018-10-22,32.507293701171875
2018-10-23,31.78546714782715
2018-10-24,31.676366806030273
2018-10-25,31.31544303894043
2018-10-26,30.207529067993164
2018-10-29,30.652368545532227
2018-10-30,31.693147659301758
2018-10-31,32.07923889160156
2018-11-01,32.97732925415039
2018-11-02,33.40537643432617
2018-11-05,32.91016387939453
2018-11-06,33.16197204589844
2018-11-07,34.37900161743164
2018-11-08,34.295074462890625
2018-11-09,34.185951232910156
2018-11-12,34.22792053222656
2018-11-13,34.916168212890625
2018-11-14,34.84902572631836
2018-11-15,34.73151779174805
2018-11-16,34.73151779174805
2018-11-19,33.73270797729492
2018-11-20,33.640380859375
2018-11-21,33.63200378417969
2018-11-23,33.48091506958008
2018-11-26,34.74830627441406
2018-11-27,34.94975280761719
2018-11-28,35.92337417602539
2018-11-29,35.663185119628906
2018-11-30,35.49531555175781
2018-12-03,36.41857147216797
2018-12-04,35.134403228759766
2018-12-06,33.11161804199219
2018-12-07,32.104408264160156
2018-12-10,31.030067443847656
2018-12-11,30.30825424194336
2018-12-12,30.232709884643555
2018-12-13,29.622119903564453
2018-12-14,29.44403076171875
2018-12-17,28.782550811767578
2018-12-18,28.689266204833984
2018-12-19,28.197402954101562
2018-12-20,27.99386978149414
2018-12-21,27.3324031829834
2018-12-24,27.06102752685547
2018-12-26,28.67230796813965
2018-12-27,28.748634338378906
2018-12-28,28.799516677856445
2018-12-31,28.93520164489746
2019-01-02,28.901283264160156
2019-01-03,28.1041202545166
2019-01-04,29.410097122192383
2019-01-07,30.28359603881836
2019-01-08,30.894168853759766
2019-01-09,30.93657875061035
2019-01-10,31.038349151611328
2019-01-11,30.995952606201172
2019-01-14,31.241870880126953
2019-01-15,31.3606014251709
2019-01-16,31.43692398071289
2019-01-17,31.615015029907227
2019-01-18,31.742219924926758
2019-01-22,30.809371948242188
2019-01-23,30.571922302246094
2019-01-24,30.95355224609375
2019-01-25,31.27579116821289
2019-01-28,31.04681968688965
2019-01-29,29.477951049804688
2019-01-30,30.93657875061035
2019-01-31,31.258840560913086
2019-02-01,31.08074951171875
2019-02-04,31.012907028198242
2019-02-05,31.04681968688965
2019-02-06,30.868741989135742
2019-02-07,30.1903076171875
2019-02-08,29.893495559692383
2019-02-11,30.266632080078125
2019-02-12,30.51255226135254
2019-02-13,30.95355224609375
2019-02-14,31.1061954498291
2019-02-15,31.631975173950195
2019-02-19,31.470848083496094
2019-02-20,31.606531143188477
2019-02-21,31.742219924926758
2019-02-22,31.470848083496094
2019-02-25,31.87791633605957
2019-02-26,31.258840560913086
2019-02-27,31.665889739990234
2019-02-28,31.479339599609375
2019-03-01,32.12384033203125
2019-03-04,31.835514068603516
2019-03-05,32.90403747558594
2019-03-06,32.37825012207031
2019-03-07,31.767654418945312
2019-03-08,31.93726348876953
2019-03-11,31.665889739990234
2019-03-12,31.216440200805664
2019-03-13,31.25498390197754
2019-03-14,31.22072410583496
2019-03-15,31.357805252075195
