Date,EXE
2021-09-13,50.22711944580078
2021-09-14,49.449581146240234
2021-09-15,50.48362731933594
2021-09-16,49.048797607421875
2021-09-17,48.95260238647461
2021-09-20,47.87046813964844
2021-09-21,46.70014953613281
2021-09-22,46.94062805175781
2021-09-23,48.47165298461914
2021-09-24,46.96468734741211
2021-09-27,50.08282470703125
2021-09-28,49.77823257446289
2021-09-29,48.78427505493164
2021-09-30,49.36943054199219
2021-10-01,49.762203216552734
2021-10-04,51.81425094604492
2021-10-05,53.6418571472168
2021-10-06,51.277191162109375
2021-10-07,51.902427673339844
2021-10-08,52.728057861328125
2021-10-11,50.28321838378906
2021-10-12,49.77823257446289
2021-10-13,49.7381477355957
2021-10-14,51.30925750732422
2021-10-15,50.29925537109375
2021-10-18,50.65196228027344
2021-10-19,49.55378723144531
2021-10-20,49.94656753540039
2021-10-21,49.241172790527344
2021-10-22,49.754180908203125
2021-10-25,54.30716323852539
2021-10-26,54.170894622802734
2021-10-27,53.07273483276367
2021-10-28,53.128841400146484
2021-10-29,51.092830657958984
2021-11-01,52.73606872558594
2021-11-02,52.399410247802734
2021-11-03,54.146846771240234
2021-11-04,52.583770751953125
2021-11-05,52.76011657714844
2021-11-08,53.080745697021484
2021-11-09,54.002567291259766
2021-11-10,50.57981491088867
2021-11-11,51.6539421081543
2021-11-12,50.43553161621094
2021-11-15,50.02672576904297
2021-11-16,49.93052673339844
2021-11-17,51.10083770751953
2021-11-18,51.48560333251953
2021-11-19,49.489662170410156
2021-11-22,49.072837829589844
2021-11-23,51.62247848510742
2021-11-24,52.21991729736328
2021-11-26,51.60633087158203
2021-11-29,49.54757308959961
2021-11-30,48.07009506225586
2021-12-01,46.019412994384766
2021-12-02,49.15196228027344
2021-12-03,48.707908630371094
2021-12-06,48.271934509277344
2021-12-07,51.00888442993164
2021-12-08,52.04230499267578
2021-12-09,51.12191390991211
2021-12-10,51.50944519042969
2021-12-13,49.98353576660156
2021-12-14,49.83821487426758
2021-12-15,49.200401306152344
2021-12-16,49.53948974609375
2021-12-17,49.05507278442383
2021-12-20,48.52222442626953
2021-12-21,49.757476806640625
2021-12-22,50.38722229003906
2021-12-23,51.00888442993164
2021-12-27,53.16452407836914
2021-12-28,53.25334548950195
2021-12-29,52.93846893310547
2021-12-30,51.9534912109375
2021-12-31,52.09074020385742
2022-01-03,53.72968292236328
2022-01-04,53.915367126464844
2022-01-05,52.631675720214844
2022-01-06,53.88308334350586
2022-01-07,55.94991683959961
2022-01-10,56.676544189453125
2022-01-11,56.42625427246094
2022-01-12,59.02594757080078
2022-01-13,56.59580612182617
2022-01-14,57.74223709106445
2022-01-18,56.08716583251953
2022-01-19,54.52089309692383
2022-01-20,52.30873107910156
2022-01-21,50.89585494995117
2022-01-24,51.477149963378906
2022-01-25,54.19794845581055
2022-01-26,55.247520446777344
2022-01-27,55.80459213256836
2022-01-28,55.215213775634766
2022-01-31,55.03759002685547
2022-02-01,55.27981185913086
2022-02-02,56.111392974853516
2022-02-03,54.65007019042969
2022-02-04,54.07685089111328
2022-02-07,53.92344284057617
2022-02-08,53.0595817565918
2022-02-09,53.02729034423828
2022-02-10,52.97883605957031
2022-02-11,55.82881546020508
2022-02-14,54.71465301513672
2022-02-15,55.11832809448242
2022-02-16,53.74583053588867
2022-02-17,53.94766616821289
2022-02-18,53.10801696777344
2022-02-22,53.56821060180664
2022-02-23,55.30402374267578
2022-02-24,57.2497673034668
2022-02-25,60.616455078125
2022-02-28,62.36841583251953
2022-03-01,63.999267578125
2022-03-02,64.08000946044922
2022-03-03,64.81472778320312
2022-03-04,70.17081451416016
2022-03-07,70.90553283691406
2022-03-08,68.07394409179688
2022-03-09,66.76958465576172
2022-03-10,66.75306701660156
2022-03-11,66.49715423583984
2022-03-14,62.95559310913086
2022-03-15,62.29517364501953
2022-03-16,63.574745178222656
2022-03-17,65.22581481933594
2022-03-18,64.81305694580078
2022-03-21,66.91819763183594
2022-03-22,66.46414184570312
2022-03-23,69.39479064941406
2022-03-24,71.82186889648438
2022-03-25,73.73712921142578
2022-03-28,72.60614776611328
2022-03-29,71.66502380371094
2022-03-30,72.73822784423828
2022-03-31,71.82186889648438
2022-04-01,74.29850006103516
2022-04-04,73.45645904541016
2022-04-05,73.20053100585938
2022-04-06,74.3232650756836
2022-04-07,74.80207824707031
2022-04-08,76.08991241455078
2022-04-11,75.61935424804688
2022-04-12,75.28914642333984
2022-04-13,77.27044677734375
2022-04-14,77.89785766601562
2022-04-18,78.36015319824219
2022-04-19,75.66063690185547
2022-04-20,76.6760482788086
2022-04-21,75.23960876464844
2022-04-22,71.43388366699219
2022-04-25,69.41957092285156
2022-04-26,68.6022720336914
2022-04-27,69.34526824951172
2022-04-28,69.72501373291016
2022-04-29,67.71070098876953
2022-05-02,68.32160186767578
2022-05-03,73.13449096679688
2022-05-04,78.40966796875
2022-05-05,78.89674377441406
2022-05-06,76.8989486694336
2022-05-09,69.92313385009766
2022-05-10,69.18014526367188
2022-05-11,71.18621063232422
2022-05-12,69.74976348876953
2022-05-13,70.90553283691406
2022-05-16,73.49772644042969
2022-05-17,74.69476318359375
2022-05-18,73.41508483886719
2022-05-19,73.8303451538086
2022-05-20,77.22864532470703
2022-05-23,81.2455825805664
2022-05-24,82.94050598144531
2022-05-25,84.1099853515625
2022-05-26,84.91508483886719
2022-05-27,87.41506958007812
2022-05-31,82.52526092529297
2022-06-01,84.74557495117188
2022-06-02,83.0845718383789
2022-06-03,83.72016143798828
2022-06-06,84.53372192382812
2022-06-07,86.91506958007812
2022-06-08,84.35575866699219
2022-06-09,83.03372955322266
2022-06-10,83.19474029541016
2022-06-13,79.12693786621094
2022-06-14,74.27950286865234
2022-06-15,74.7879638671875
2022-06-16,71.48290252685547
2022-06-17,68.03376007080078
2022-06-21,70.80493927001953
2022-06-22,70.16087341308594
2022-06-23,64.69477844238281
2022-06-24,71.01681518554688
2022-06-27,72.2032241821289
2022-06-28,75.11849975585938
2022-06-29,73.73713684082031
2022-06-30,68.72867584228516
2022-07-01,70.25407409667969
2022-07-05,65.00834655761719
2022-07-06,62.999874114990234
2022-07-07,66.5252685546875
2022-07-08,66.48291015625
2022-07-11,67.13545227050781
2022-07-12,66.69477844238281
2022-07-13,69.9828872680664
2022-07-14,66.94901275634766
2022-07-15,70.49137878417969
2022-07-18,73.49137115478516
2022-07-19,75.11000061035156
2022-07-20,77.84729766845703
2022-07-21,77.1693344116211
2022-07-22,76.05915069580078
2022-07-25,78.2286376953125
2022-07-26,78.126953125
2022-07-27,78.29644775390625
2022-07-28,78.72017669677734
2022-07-29,79.80490112304688
2022-08-01,76.626953125
2022-08-02,76.48290252685547
2022-08-03,77.567626953125
2022-08-04,74.59306335449219
2022-08-05,77.9659423828125
2022-08-08,78.65237426757812
2022-08-09,80.19474029541016
2022-08-10,79.66084289550781
2022-08-11,82.46592712402344
2022-08-12,83.22863006591797
2022-08-15,81.27103424072266
2022-08-16,84.24116516113281
2022-08-17,85.39623260498047
2022-08-18,88.80062103271484
2022-08-19,83.65929412841797
2022-08-22,86.98551177978516
2022-08-23,87.16788482666016
2022-08-24,90.10332489013672
2022-08-25,90.1467514038086
2022-08-26,90.02516174316406
2022-08-29,90.12068176269531
2022-08-30,85.01409149169922
2022-08-31,87.27210235595703
2022-09-01,85.12699890136719
2022-09-02,86.62075805664062
2022-09-06,83.8329849243164
2022-09-07,84.88384246826172
2022-09-08,87.1939468383789
2022-09-09,89.26090240478516
2022-09-12,90.17279815673828
2022-09-13,88.0884780883789
2022-09-14,90.8067626953125
2022-09-15,89.96436309814453
2022-09-16,87.35028076171875
2022-09-19,88.80929565429688
2022-09-20,89.11327362060547
2022-09-21,88.6529769897461
2022-09-22,85.56991577148438
2022-09-23,80.7065200805664
2022-09-26,79.10853576660156
2022-09-27,79.80330657958984
2022-09-28,82.9297866821289
2022-09-29,81.49681854248047
2022-09-30,81.81814575195312
2022-10-03,85.91731262207031
2022-10-04,88.79192352294922
2022-10-05,88.96562957763672
2022-10-06,88.27952575683594
2022-10-07,87.24605560302734
2022-10-10,84.78829956054688
2022-10-11,83.89378356933594
2022-10-12,86.4210205078125
2022-10-13,88.54875183105469
2022-10-14,82.78214263916016
2022-10-17,84.41486358642578
2022-10-18,85.5351791381836
2022-10-19,86.43838500976562
2022-10-20,85.83914947509766
2022-10-21,84.25853729248047
2022-10-24,83.98931884765625
2022-10-25,85.88257598876953
2022-10-26,85.80442810058594
2022-10-27,85.13568878173828
2022-10-28,84.98804473876953
2022-10-31,88.81797790527344
2022-11-01,89.1653823852539
2022-11-02,90.12068176269531
2022-11-03,86.08231353759766
2022-11-04,87.60212707519531
2022-11-07,90.5201644897461
2022-11-08,90.97177124023438
2022-11-09,85.72624206542969
2022-11-10,88.41848754882812
2022-11-11,88.9569320678711
2022-11-14,88.88525390625
2022-11-15,91.65423583984375
2022-11-16,89.22576904296875
2022-11-17,89.5035629272461
2022-11-18,88.58954620361328
2022-11-21,87.89056396484375
2022-11-22,91.56462860107422
2022-11-23,92.7116470336914
2022-11-25,92.24566650390625
2022-11-28,88.033935546875
2022-11-29,88.98382568359375
2022-11-30,92.74748992919922
2022-12-01,91.56462860107422
2022-12-02,91.17927551269531
2022-12-05,85.8653564453125
2022-12-06,83.98352813720703
2022-12-07,85.91015625
2022-12-08,84.33300018310547
2022-12-09,84.879638671875
2022-12-12,88.68809509277344
2022-12-13,89.56629180908203
2022-12-14,88.8583755493164
2022-12-15,88.6432876586914
2022-12-16,87.50523376464844
2022-12-19,85.97288513183594
2022-12-20,85.73990631103516
2022-12-21,88.26692199707031
2022-12-22,84.12690734863281
2022-12-23,87.25434112548828
2022-12-27,88.45511627197266
2022-12-28,83.90287017822266
2022-12-29,84.7541732788086
2022-12-30,84.56599426269531
2023-01-03,77.18203735351562
2023-01-04,80.00479888916016
2023-01-05,76.07086944580078
2023-01-06,78.6695785522461
2023-01-09,79.92414093017578
2023-01-10,79.18932342529297
2023-01-11,80.26465606689453
2023-01-12,81.98519897460938
2023-01-13,81.73426818847656
2023-01-17,81.08012390136719
2023-01-18,79.59258270263672
2023-01-19,81.45649719238281
2023-01-20,81.43409729003906
2023-01-23,82.64832305908203
2023-01-24,82.298828125
2023-01-25,81.72532653808594
2023-01-26,78.73230743408203
2023-01-27,78.53515625
2023-01-30,77.2806167602539
2023-01-31,77.71074676513672
2023-02-01,75.07617950439453
2023-02-02,76.59956359863281
2023-02-03,75.81099700927734
2023-02-06,74.25176239013672
2023-02-07,76.25006866455078
2023-02-08,73.46318817138672
2023-02-09,73.64241027832031
2023-02-10,75.12993621826172
2023-02-13,74.79840087890625
2023-02-14,75.15682983398438
2023-02-15,74.52059173583984
2023-02-16,75.19268035888672
2023-02-17,71.76952362060547
2023-02-21,69.9324951171875
2023-02-22,71.42002868652344
2023-02-23,72.51329803466797
2023-02-24,76.52788543701172
2023-02-27,73.41837310791016
2023-02-28,72.41471862792969
2023-03-01,72.88965606689453
2023-03-02,73.55278778076172
2023-03-03,75.4256591796875
2023-03-06,72.33147430419922
2023-03-07,72.04934692382812
2023-03-08,71.37590789794922
2023-03-09,69.64678955078125
2023-03-10,68.41820526123047
2023-03-13,67.58097076416016
2023-03-14,67.99958801269531
2023-03-15,65.2148208618164
2023-03-16,66.66181182861328
2023-03-17,65.58792877197266
2023-03-20,67.10771942138672
2023-03-21,68.1998062133789
2023-03-22,67.14412689208984
2023-03-23,66.57080078125
2023-03-24,67.61735534667969
2023-03-27,68.6002197265625
2023-03-28,68.97335052490234
2023-03-29,68.35449981689453
2023-03-30,68.23619079589844
2023-03-31,69.20085906982422
2023-04-03,69.95620727539062
2023-04-04,69.44657897949219
2023-04-05,69.81969451904297
2023-04-06,68.50921630859375
2023-04-10,70.56594848632812
2023-04-11,71.77633666992188
2023-04-12,71.94013977050781
2023-04-13,73.28704071044922
2023-04-14,73.6965560913086
2023-04-17,74.25169372558594
2023-04-18,74.0423812866211
2023-04-19,73.65104675292969
2023-04-20,73.70564270019531
2023-04-21,73.57823944091797
2023-04-24,75.05254364013672
2023-04-25,72.64088439941406
2023-04-26,72.19496154785156
2023-04-27,73.13230895996094
2023-04-28,75.24365997314453
2023-05-01,74.84323120117188
2023-05-02,72.9048080444336
2023-05-03,70.10181427001953
2023-05-04,70.04721069335938
2023-05-05,71.56702423095703
2023-05-08,71.27579498291016
2023-05-09,71.06649017333984
2023-05-10,70.71155548095703
2023-05-11,70.31112670898438
2023-05-12,72.60448455810547
2023-05-15,74.63391876220703
2023-05-16,72.78649139404297
2023-05-17,72.28770446777344
2023-05-18,75.9547348022461
2023-05-19,75.02182006835938
2023-05-22,75.57601928710938
2023-05-23,74.61538696289062
2023-05-24,73.86720275878906
2023-05-25,72.93428039550781
2023-05-26,71.70577239990234
2023-05-30,69.75680541992188
2023-05-31,69.50741577148438
2023-06-01,70.33872985839844
2023-06-02,73.55315399169922
2023-06-05,71.7612075805664
2023-06-06,73.08208465576172
2023-06-07,75.040283203125
2023-06-08,75.16960144042969
2023-06-09,73.80254364013672
2023-06-12,72.91581726074219
2023-06-13,74.41218566894531
2023-06-14,73.67322540283203
2023-06-15,75.30815124511719
2023-06-16,76.07481384277344
2023-06-20,74.82784271240234
2023-06-21,75.61296081542969
2023-06-22,74.89250946044922
2023-06-23,74.43988037109375
2023-06-26,75.24349975585938
2023-06-27,75.57601928710938
2023-06-28,75.10494995117188
2023-06-29,77.58965301513672
2023-06-30,77.29409790039062
2023-07-03,77.39569091796875
2023-07-05,76.95231628417969
2023-07-06,75.09571075439453
2023-07-07,75.88084411621094
2023-07-10,76.51817321777344
2023-07-11,77.80210876464844
2023-07-12,77.6912612915039
2023-07-13,77.03546142578125
2023-07-14,74.9294662475586
2023-07-17,74.6800537109375
2023-07-18,75.28968048095703
2023-07-19,75.8716049194336
2023-07-20,77.1001205444336
2023-07-21,76.74909973144531
2023-07-24,77.05392456054688
2023-07-25,76.55512237548828
2023-07-26,76.96156311035156
2023-07-27,75.89006805419922
2023-07-28,78.03303527832031
2023-07-31,77.90371704101562
2023-08-01,78.00531768798828
2023-08-02,76.19490051269531
2023-08-03,77.6081314086914
2023-08-04,78.85511016845703
2023-08-07,80.26835632324219
2023-08-08,80.54545593261719
2023-08-09,81.08119201660156
2023-08-10,78.90129089355469
2023-08-11,78.4671630859375
2023-08-14,77.89448547363281
2023-08-15,76.54590606689453
2023-08-16,76.81099700927734
2023-08-17,80.22460174560547
2023-08-18,79.92695617675781
2023-08-21,80.71757507324219
2023-08-22,80.05718231201172
2023-08-23,78.96891784667969
2023-08-24,78.6154556274414
2023-08-25,79.18283081054688
2023-08-28,79.49909210205078
2023-08-29,80.32691192626953
2023-08-30,81.66632080078125
2023-08-31,82.04767608642578
2023-09-01,83.95447540283203
2023-09-05,82.55924224853516
2023-09-06,82.22440338134766
2023-09-07,81.51749420166016
2023-09-08,82.30810546875
2023-09-11,81.3128662109375
2023-09-12,82.03837585449219
2023-09-13,81.15473937988281
2023-09-14,81.41516876220703
2023-09-15,79.48048400878906
2023-09-18,79.3223648071289
2023-09-19,78.7549819946289
2023-09-20,77.95506286621094
2023-09-21,76.92259216308594
2023-09-22,76.33661651611328
2023-09-25,77.28535461425781
2023-09-26,77.27605438232422
2023-09-27,79.63860321044922
2023-09-28,80.66177368164062
2023-09-29,80.20600128173828
2023-10-02,77.79692077636719
2023-10-03,77.17374420166016
2023-10-04,76.44822692871094
2023-10-05,78.1131820678711
2023-10-06,81.18265533447266
2023-10-09,82.87548828125
2023-10-10,82.54065704345703
2023-10-11,82.03837585449219
2023-10-12,82.70807647705078
2023-10-13,82.70807647705078
2023-10-16,82.7824935913086
2023-10-17,83.33126068115234
2023-10-18,83.12663269042969
2023-10-19,82.56854248046875
2023-10-20,81.87094116210938
2023-10-23,80.78267669677734
2023-10-24,80.85709381103516
2023-10-25,80.59664154052734
2023-10-26,80.99662017822266
2023-10-27,79.79674530029297
2023-10-30,79.62000274658203
2023-10-31,80.06648254394531
2023-11-01,80.83849334716797
2023-11-02,82.5034408569336
2023-11-03,83.1173324584961
2023-11-06,79.26655578613281
2023-11-07,76.82028198242188
2023-11-08,75.71343231201172
2023-11-09,74.86698913574219
2023-11-10,73.56481170654297
2023-11-13,74.42051696777344
2023-11-14,75.84365844726562
2023-11-15,77.98411560058594
2023-11-16,75.99819946289062
2023-11-17,76.41973876953125
2023-11-20,76.58836364746094
2023-11-21,76.50404357910156
2023-11-22,76.63518524169922
2023-11-24,76.95368957519531
2023-11-27,76.40101623535156
2023-11-28,75.85770416259766
2023-11-29,74.71953582763672
2023-11-30,75.2300796508789
2023-12-01,75.5017318725586
2023-12-04,73.3659439086914
2023-12-05,71.55802917480469
2023-12-06,69.2723617553711
2023-12-07,70.29342651367188
2023-12-08,70.30280303955078
2023-12-11,70.3496322631836
2023-12-12,69.09439849853516
2023-12-13,70.2091064453125
2023-12-14,70.97723388671875
2023-12-15,70.97723388671875
2023-12-18,71.47372436523438
2023-12-19,72.05449676513672
2023-12-20,70.42456817626953
2023-12-21,72.4385757446289
2023-12-22,72.39173889160156
2023-12-26,73.01934051513672
2023-12-27,73.15985107421875
2023-12-28,72.61654663085938
2023-12-29,72.0732421875
2024-01-02,72.12007141113281
2024-01-03,73.0099868774414
2024-01-04,72.09197998046875
2024-01-05,74.1902847290039
2024-01-08,73.77342987060547
2024-01-09,73.39403533935547
2024-01-10,72.29806518554688
2024-01-11,74.58372497558594
2024-01-12,77.6281509399414
2024-01-16,73.68444061279297
2024-01-17,72.12007141113281
2024-01-18,71.52056884765625
2024-01-19,71.1364974975586
2024-01-22,70.54633331298828
2024-01-23,70.15291595458984
2024-01-24,71.60486602783203
2024-01-25,72.4572982788086
2024-01-26,72.60718536376953
2024-01-29,72.5790786743164
2024-01-30,74.1153564453125
2024-01-31,72.23248291015625
2024-02-01,72.06387329101562
2024-02-02,71.74536895751953
2024-02-05,70.58381652832031
2024-02-06,71.22079467773438
2024-02-07,71.23017120361328
2024-02-08,72.38236999511719
2024-02-09,71.97020721435547
2024-02-12,72.65401458740234
2024-02-13,71.59550476074219
2024-02-14,71.05219268798828
2024-02-15,73.1504898071289
2024-02-16,73.75001525878906
2024-02-20,72.73832702636719
2024-02-21,78.5461654663086
2024-02-22,78.01219940185547
2024-02-23,76.74760437011719
2024-02-26,76.79444122314453
2024-02-27,76.75696563720703
2024-02-28,76.8600082397461
2024-02-29,77.54383087158203
2024-03-01,77.5719223022461
2024-03-04,77.20660400390625
2024-03-05,77.67497253417969
2024-03-06,77.27407836914062
2024-03-07,76.90618896484375
2024-03-08,77.35899353027344
2024-03-11,78.62298583984375
2024-03-12,78.9908676147461
2024-03-13,80.14167785644531
2024-03-14,79.61344909667969
2024-03-15,78.73619079589844
2024-03-18,78.74561309814453
2024-03-19,79.85869598388672
2024-03-20,81.30193328857422
2024-03-21,81.3585205078125
2024-03-22,81.41510009765625
2024-03-25,81.85845947265625
2024-03-26,80.86801147460938
2024-03-27,82.75457763671875
2024-03-28,83.79219818115234
2024-04-01,84.66002655029297
2024-04-02,83.92427825927734
2024-04-03,85.1788330078125
2024-04-04,84.25440979003906
2024-04-05,84.43364715576172
2024-04-08,85.07508087158203
2024-04-09,84.81095886230469
2024-04-10,84.89584350585938
2024-04-11,82.99040985107422
2024-04-12,83.56580352783203
2024-04-15,82.59422302246094
2024-04-16,82.32067108154297
2024-04-17,82.20747375488281
2024-04-18,82.36784362792969
2024-04-19,82.54706573486328
2024-04-22,83.39602661132812
2024-04-23,83.50920867919922
2024-04-24,85.54671478271484
2024-04-25,86.28247833251953
2024-04-26,86.8390121459961
2024-04-29,87.6879653930664
2024-04-30,84.78265380859375
2024-05-01,81.7641372680664
2024-05-02,81.8678970336914
2024-05-03,81.75469207763672
2024-05-06,84.02802276611328
2024-05-07,83.59410858154297
2024-05-08,83.35829162597656
2024-05-09,83.29225158691406
2024-05-10,82.1791763305664
2024-05-13,83.37715911865234
2024-05-14,85.659912109375
2024-05-15,86.75804901123047
2024-05-16,86.62495422363281
2024-05-17,87.17639923095703
2024-05-20,87.09082794189453
2024-05-21,86.2636489868164
2024-05-22,85.33189392089844
2024-05-23,84.723388671875
2024-05-24,85.3033676147461
2024-05-28,86.03546905517578
2024-05-29,84.93257141113281
2024-05-30,85.48402404785156
2024-05-31,86.45380401611328
2024-06-03,86.50609588623047
2024-06-04,84.20046997070312
2024-06-05,84.42865753173828
2024-06-06,83.96278381347656
2024-06-07,83.94377136230469
2024-06-10,84.561767578125
2024-06-11,84.34310150146484
2024-06-12,82.8788833618164
2024-06-13,81.81402587890625
2024-06-14,80.9488296508789
2024-06-17,80.46392822265625
2024-06-18,79.81741333007812
2024-06-20,79.8126449584961
2024-06-21,78.36272430419922
2024-06-24,80.6065444946289
2024-06-25,79.503662109375
2024-06-26,78.66696166992188
2024-06-27,78.26763916015625
2024-06-28,78.14405059814453
2024-07-01,78.43879699707031
2024-07-02,78.93317413330078
2024-07-03,79.5131607055664
2024-07-05,78.25813293457031
2024-07-08,78.53385162353516
2024-07-09,78.47681427001953
2024-07-10,78.93317413330078
2024-07-11,79.37054443359375
2024-07-12,79.37054443359375
2024-07-15,79.6462631225586
2024-07-16,78.7525405883789
2024-07-17,78.01094818115234
2024-07-18,77.33588409423828
2024-07-19,77.02214050292969
2024-07-22,77.35491180419922
2024-07-23,76.03333282470703
2024-07-24,73.83704376220703
2024-07-25,73.58983612060547
2024-07-26,73.96063995361328
2024-07-29,72.80070495605469
2024-07-30,72.48694610595703
2024-07-31,72.57251739501953
2024-08-01,71.34601593017578
2024-08-02,68.86449432373047
2024-08-05,67.59996795654297
2024-08-06,67.2386703491211
2024-08-07,67.98978424072266
2024-08-08,68.86449432373047
2024-08-09,68.9500732421875
2024-08-12,69.75823211669922
2024-08-13,68.693359375
2024-08-14,68.61730194091797
2024-08-15,70.0213623046875
2024-08-16,69.89677429199219
2024-08-19,71.09478759765625
2024-08-20,70.1363754272461
2024-08-21,69.36006927490234
2024-08-22,68.63166809082031
2024-08-23,70.38555908203125
2024-08-26,70.81684112548828
2024-08-27,69.94470977783203
2024-08-28,68.98628234863281
2024-08-29,70.91267395019531
2024-08-30,71.39189147949219
2024-09-03,69.18755340576172
2024-09-04,67.49115753173828
2024-09-05,69.00544738769531
2024-09-06,67.8936996459961
2024-09-09,67.3857421875
2024-09-10,67.7786865234375
2024-09-11,69.34089660644531
2024-09-12,69.331298828125
2024-09-13,70.1747055053711
2024-09-16,70.0213623046875
2024-09-17,70.28971862792969
2024-09-18,71.41106414794922
2024-09-19,73.38538360595703
2024-09-20,75.19676971435547
2024-09-23,76.92192077636719
2024-09-24,76.75897979736328
2024-09-25,74.98593139648438
2024-09-26,76.96025085449219
2024-09-27,79.16458129882812
2024-09-30,78.82914733886719
2024-10-01,78.07200622558594
2024-10-02,79.77796936035156
2024-10-03,81.6660385131836
2024-10-04,82.06857299804688
2024-10-07,81.88648223876953
2024-10-08,82.42317962646484
2024-10-09,83.41034698486328
2024-10-10,83.00782012939453
2024-10-11,83.75536346435547
2024-10-14,83.01739501953125
2024-10-15,82.221923828125
2024-10-16,82.86405181884766
2024-10-17,83.92788696289062
2024-10-18,83.05573272705078
2024-10-21,82.18357849121094
2024-10-22,80.86097717285156
2024-10-23,79.82588958740234
2024-10-24,81.75230407714844
2024-10-25,81.26351165771484
