Date,ARE
2015-10-12,62.10323715209961
2015-10-13,63.374168395996094
2015-10-14,63.168094635009766
2015-10-15,63.497806549072266
2015-10-16,63.916866302490234
2015-10-19,64.8580551147461
2015-10-20,64.82369232177734
2015-10-21,64.56950378417969
2015-10-22,62.274993896484375
2015-10-23,62.10323715209961
2015-10-26,61.272003173828125
2015-10-27,61.50556182861328
2015-10-28,62.11695861816406
2015-10-29,62.04142761230469
2015-10-30,61.64982986450195
2015-11-02,62.797088623046875
2015-11-03,62.680301666259766
2015-11-04,62.62535095214844
2015-11-05,63.67644500732422
2015-11-06,61.40938949584961
2015-11-09,60.179691314697266
2015-11-10,61.01093292236328
2015-11-11,61.21705627441406
2015-11-12,60.9697265625
2015-11-13,60.104129791259766
2015-11-16,60.91477966308594
2015-11-17,60.75677490234375
2015-11-18,61.354454040527344
2015-11-19,62.11011505126953
2015-11-20,62.58412170410156
2015-11-23,62.85206985473633
2015-11-24,62.81768798828125
2015-11-25,62.86578369140625
2015-11-27,63.52529525756836
2015-11-30,63.26424026489258
2015-12-01,63.92374801635742
2015-12-02,62.529170989990234
2015-12-03,61.37504959106445
2015-12-04,62.371158599853516
2015-12-07,61.84904479980469
2015-12-08,62.123878479003906
2015-12-09,61.299468994140625
2015-12-10,60.94225311279297
2015-12-11,60.9697265625
2015-12-14,60.95597839355469
2015-12-15,61.58797836303711
2015-12-16,62.48793411254883
2015-12-17,62.41926193237305
2015-12-18,62.171939849853516
2015-12-21,62.680301666259766
2015-12-22,62.481075286865234
2015-12-23,62.639095306396484
2015-12-24,62.5016975402832
2015-12-28,63.037540435791016
2015-12-29,63.737274169921875
2015-12-30,63.31466293334961
2015-12-31,62.60107421875
2016-01-04,61.73509979248047
2016-01-05,62.58722686767578
2016-01-06,62.16463088989258
2016-01-07,60.10701370239258
2016-01-08,59.2825813293457
2016-01-11,58.541290283203125
2016-01-12,57.87620544433594
2016-01-13,56.31048583984375
2016-01-14,56.12343978881836
2016-01-15,55.534549713134766
2016-01-19,55.680030822753906
2016-01-20,52.964271545410156
2016-01-21,52.943477630615234
2016-01-22,54.24595642089844
2016-01-25,53.67094421386719
2016-01-26,54.502281188964844
2016-01-27,53.913387298583984
2016-01-28,53.80255126953125
2016-01-29,54.855621337890625
2016-02-01,54.142051696777344
2016-02-02,52.832664489746094
2016-02-03,52.79109191894531
2016-02-04,53.282958984375
2016-02-05,53.0335578918457
2016-02-08,51.689544677734375
2016-02-09,49.95061111450195
2016-02-10,50.47019577026367
2016-02-11,49.63886260986328
2016-02-12,49.777427673339844
2016-02-16,51.266937255859375
2016-02-17,51.502471923828125
2016-02-18,51.793453216552734
2016-02-19,51.93894577026367
2016-02-22,52.8603630065918
2016-02-23,52.8603630065918
2016-02-24,52.8603630065918
2016-02-25,54.38450241088867
2016-02-26,54.55077362060547
2016-02-29,54.84175491333008
2016-03-01,56.317405700683594
2016-03-02,56.213497161865234
2016-03-03,57.3150520324707
2016-03-04,57.96626663208008
2016-03-07,57.75843811035156
2016-03-08,57.55750274658203
2016-03-09,57.952415466308594
2016-03-10,58.16718292236328
2016-03-11,59.1648063659668
2016-03-14,59.41421127319336
2016-03-15,60.25943374633789
2016-03-16,60.66817092895508
2016-03-17,61.89442825317383
2016-03-18,61.187774658203125
2016-03-21,60.96607971191406
2016-03-22,61.367916107177734
2016-03-23,61.312461853027344
2016-03-24,61.326332092285156
2016-03-28,62.40016555786133
2016-03-29,63.52555465698242
2016-03-30,63.15509796142578
2016-03-31,63.53254699707031
2016-04-01,63.301883697509766
2016-04-04,63.62342834472656
2016-04-05,63.60942077636719
2016-04-06,63.14810562133789
2016-04-07,62.76365280151367
2016-04-08,63.58847427368164
2016-04-11,63.462646484375
2016-04-12,64.67892456054688
2016-04-13,64.34341430664062
2016-04-14,64.59504699707031
2016-04-15,65.60858917236328
2016-04-18,65.55966186523438
2016-04-19,65.57366180419922
2016-04-20,64.3154296875
2016-04-21,63.672359466552734
2016-04-22,64.79776000976562
2016-04-25,65.15425109863281
2016-04-26,65.343017578125
2016-04-27,65.51773834228516
2016-04-28,65.5946044921875
2016-04-29,64.9725112915039
2016-05-02,65.81832122802734
2016-05-03,65.4897689819336
2016-05-04,66.68505859375
2016-05-05,66.83185577392578
2016-05-06,66.85980987548828
2016-05-09,67.42601013183594
2016-05-10,67.12544250488281
2016-05-11,65.69245910644531
2016-05-12,65.51072692871094
2016-05-13,66.30059814453125
2016-05-16,67.32115173339844
2016-05-17,66.29362487792969
2016-05-18,65.90917205810547
2016-05-19,65.37792205810547
2016-05-20,66.84584045410156
2016-05-23,66.90876770019531
2016-05-24,68.50248718261719
2016-05-25,68.68421936035156
2016-05-26,67.4330062866211
2016-05-27,67.50989532470703
2016-05-31,67.73357391357422
2016-06-01,67.4330062866211
2016-06-02,68.00617218017578
2016-06-03,68.26483154296875
2016-06-06,67.4609603881836
2016-06-07,67.48191833496094
2016-06-08,67.86637878417969
2016-06-09,68.61432647705078
2016-06-10,68.92189025878906
2016-06-13,68.86595153808594
2016-06-14,68.42560577392578
2016-06-15,68.82402801513672
2016-06-16,68.9288558959961
2016-06-17,68.5793685913086
2016-06-20,68.44654846191406
2016-06-21,68.44654846191406
2016-06-22,68.82402801513672
2016-06-23,69.36925506591797
2016-06-24,69.45313262939453
2016-06-27,69.29237365722656
2016-06-28,70.37053680419922
2016-06-29,71.7305908203125
2016-06-30,72.94970703125
2016-07-01,73.45708465576172
2016-07-05,74.01378631591797
2016-07-06,74.2252197265625
2016-07-07,71.36415100097656
2016-07-08,72.43525695800781
2016-07-11,73.09770965576172
2016-07-12,72.64669799804688
2016-07-13,73.58395385742188
2016-07-14,73.11885833740234
2016-07-15,73.05541229248047
2016-07-18,73.66146087646484
2016-07-19,73.936279296875
2016-07-20,74.91578674316406
2016-07-21,75.53592681884766
2016-07-22,76.67752838134766
2016-07-25,77.01577758789062
2016-07-26,76.99464416503906
2016-07-27,76.67048645019531
2016-07-28,78.2419662475586
2016-07-29,79.13692474365234
2016-08-01,79.31307220458984
2016-08-02,77.14967346191406
2016-08-03,78.05870056152344
2016-08-04,79.19328308105469
2016-08-05,78.50971221923828
2016-08-08,79.024169921875
2016-08-09,79.42582702636719
2016-08-10,78.30535125732422
2016-08-11,78.02348327636719
2016-08-12,79.24263000488281
2016-08-15,78.04463958740234
2016-08-16,77.40335845947266
2016-08-17,77.19194030761719
2016-08-18,77.65705871582031
2016-08-19,77.00872039794922
2016-08-22,77.44564056396484
2016-08-23,77.29061126708984
2016-08-24,76.8184585571289
2016-08-25,76.98054504394531
2016-08-26,76.2969970703125
2016-08-29,77.3328857421875
2016-08-30,77.72046661376953
2016-08-31,77.57952880859375
2016-09-01,77.50906372070312
2016-09-02,78.81979370117188
2016-09-06,79.21441650390625
2016-09-07,80.70133209228516
2016-09-08,80.04595184326172
2016-09-09,74.91578674316406
2016-09-12,76.68457794189453
2016-09-13,73.59097290039062
2016-09-14,74.11952209472656
2016-09-15,74.46479034423828
2016-09-16,74.87353515625
2016-09-19,76.10674285888672
2016-09-20,76.14901733398438
2016-09-21,77.76979064941406
2016-09-22,79.65133666992188
2016-09-23,79.9050064086914
2016-09-26,80.20098114013672
2016-09-27,79.30603790283203
2016-09-28,80.05835723876953
2016-09-29,77.92203521728516
2016-09-30,77.19811248779297
2016-10-03,75.4521484375
2016-10-04,74.89855194091797
2016-10-05,73.41522216796875
2016-10-06,73.83393859863281
2016-10-07,73.72749328613281
2016-10-10,73.9546127319336
2016-10-11,72.33641815185547
2016-10-12,73.28035736083984
2016-10-13,73.74166870117188
2016-10-14,73.72042846679688
2016-10-17,73.92620086669922
2016-10-18,74.55789184570312
2016-10-19,74.72115325927734
2016-10-20,75.45925903320312
2016-10-21,75.76444244384766
2016-10-24,75.74315643310547
2016-10-25,76.18318176269531
2016-10-26,75.34568786621094
2016-10-27,74.60758209228516
2016-10-28,74.4585189819336
2016-10-31,76.51676940917969
2016-11-01,76.1902847290039
2016-11-02,74.20301818847656
2016-11-03,72.74806213378906
2016-11-04,73.10291290283203
2016-11-07,75.25342559814453
2016-11-08,75.99864959716797
2016-11-09,77.4039306640625
2016-11-10,75.1824722290039
2016-11-11,74.13914489746094
2016-11-14,75.40247344970703
2016-11-15,75.65798950195312
2016-11-16,75.87091064453125
2016-11-17,76.1618881225586
2016-11-18,76.22576141357422
2016-11-21,77.04194641113281
2016-11-22,78.83049774169922
2016-11-23,78.5111312866211
2016-11-25,79.4621810913086
2016-11-28,79.57572937011719
2016-11-29,79.29183959960938
2016-11-30,77.78010559082031
2016-12-01,76.0554428100586
2016-12-02,77.31875610351562
2016-12-05,78.12078094482422
2016-12-06,78.78082275390625
2016-12-07,78.78082275390625
2016-12-08,78.5111312866211
2016-12-09,78.01433563232422
2016-12-12,77.87944793701172
2016-12-13,77.3542251586914
2016-12-14,75.84961700439453
2016-12-15,75.23212432861328
2016-12-16,76.63032531738281
2016-12-19,77.82269287109375
2016-12-20,78.78791046142578
2016-12-21,77.38264465332031
2016-12-22,77.0206527709961
2016-12-23,77.57426452636719
2016-12-27,77.80848693847656
2016-12-28,77.62255859375
2016-12-29,78.98848724365234
2016-12-30,79.47481536865234
2017-01-03,79.08145141601562
2017-01-04,81.08386993408203
2017-01-05,80.79066467285156
2017-01-06,80.24713897705078
2017-01-09,79.41756439208984
2017-01-10,79.2745361328125
2017-01-11,78.38774108886719
2017-01-12,78.1732177734375
2017-01-13,78.34484100341797
2017-01-17,79.03854370117188
2017-01-18,79.39613342285156
2017-01-19,78.602294921875
2017-01-20,79.48907470703125
2017-01-23,81.11962890625
2017-01-24,81.61309814453125
2017-01-25,81.0981674194336
2017-01-26,81.02664947509766
2017-01-27,80.6619644165039
2017-01-30,80.21139526367188
2017-01-31,79.25308990478516
2017-02-01,77.43661499023438
2017-02-02,77.99442291259766
2017-02-03,79.1243667602539
2017-02-06,80.59041595458984
2017-02-07,80.98374938964844
2017-02-08,81.91345977783203
2017-02-09,82.22813415527344
2017-02-10,81.7918701171875
2017-02-13,81.71321868896484
2017-02-14,82.22813415527344
2017-02-15,82.40693664550781
2017-02-16,82.8288345336914
2017-02-17,83.2293472290039
2017-02-21,84.72399139404297
2017-02-22,84.73831939697266
2017-02-23,85.01006317138672
2017-02-24,85.9612045288086
2017-02-27,86.15428924560547
2017-02-28,85.3247299194336
2017-03-01,84.51659393310547
2017-03-02,83.67989349365234
2017-03-03,84.09467315673828
2017-03-06,84.0374526977539
2017-03-07,83.78714752197266
2017-03-08,82.73587799072266
2017-03-09,81.31271362304688
2017-03-10,77.8156509399414
2017-03-13,78.01586151123047
2017-03-14,77.36508178710938
2017-03-15,78.95987701416016
2017-03-16,78.57369232177734
2017-03-17,78.85975646972656
2017-03-20,78.64521789550781
2017-03-21,79.16727447509766
2017-03-22,79.6535873413086
2017-03-23,80.16133117675781
2017-03-24,79.63927459716797
2017-03-27,78.95987701416016
2017-03-28,79.14580535888672
2017-03-29,79.13140106201172
2017-03-30,79.13140106201172
2017-03-31,79.63579559326172
2017-04-03,79.80152893066406
2017-04-04,80.15459442138672
2017-04-05,79.95284271240234
2017-04-06,80.83192443847656
2017-04-07,80.46443176269531
2017-04-10,81.25706481933594
2017-04-11,81.87671661376953
2017-04-12,81.87671661376953
2017-04-13,81.81185150146484
2017-04-17,82.914306640625
2017-04-18,83.10885620117188
2017-04-19,83.3394546508789
2017-04-20,83.54122161865234
2017-04-21,83.1737289428711
2017-04-24,81.56688690185547
2017-04-25,82.38111114501953
2017-04-26,81.84789276123047
2017-04-27,81.3939437866211
2017-04-28,81.06969451904297
2017-05-01,81.2930679321289
2017-05-02,82.5468521118164
2017-05-03,81.6533432006836
2017-05-04,82.3450698852539
2017-05-05,82.74138641357422
2017-05-08,82.66213989257812
2017-05-09,81.79744720458984
2017-05-10,82.52523803710938
2017-05-11,82.914306640625
2017-05-12,83.4763412475586
2017-05-15,83.4763412475586
2017-05-16,83.4691162109375
2017-05-17,83.9663314819336
2017-05-18,84.36984252929688
2017-05-19,84.78775787353516
2017-05-22,84.95349884033203
2017-05-23,85.46507263183594
2017-05-24,85.2273178100586
2017-05-25,84.56439208984375
2017-05-26,84.49952697753906
2017-05-30,84.30498504638672
2017-05-31,84.0744400024414
2017-06-01,84.98231506347656
2017-06-02,86.49547576904297
2017-06-05,86.71165466308594
2017-06-06,85.4362564086914
2017-06-07,85.6596450805664
2017-06-08,85.42185974121094
2017-06-09,85.4794921875
2017-06-12,85.46507263183594
2017-06-13,85.5227279663086
2017-06-14,85.7244644165039
2017-06-15,85.68123626708984
2017-06-16,84.93907928466797
2017-06-19,85.83256530761719
2017-06-20,85.9334487915039
2017-06-21,85.78214263916016
2017-06-22,87.03590393066406
2017-06-23,86.89897918701172
2017-06-26,87.38895416259766
2017-06-27,87.61956024169922
2017-06-28,87.46715545654297
2017-06-29,86.34957885742188
2017-06-30,87.42361450195312
2017-07-03,87.77195739746094
2017-07-05,87.3365249633789
2017-07-06,85.74004364013672
2017-07-07,86.01578521728516
2017-07-10,85.05787658691406
2017-07-11,85.52232360839844
2017-07-12,86.400390625
2017-07-13,86.16091918945312
2017-07-14,87.11155700683594
2017-07-17,87.90257263183594
2017-07-18,87.59050750732422
2017-07-19,88.5992431640625
2017-07-20,88.58472442626953
2017-07-21,87.8082275390625
2017-07-24,87.45989227294922
2017-07-25,87.18414306640625
2017-07-26,87.67760467529297
2017-07-27,87.69937896728516
2017-07-28,87.37281799316406
2017-07-31,87.98966217041016
2017-08-01,87.81547546386719
2017-08-02,87.45989227294922
2017-08-03,87.64857482910156
2017-08-04,87.52519989013672
2017-08-07,87.50346374511719
2017-08-08,87.532470703125
2017-08-09,87.68486785888672
2017-08-10,87.0027084350586
2017-08-11,86.75598907470703
2017-08-14,88.34523010253906
2017-08-15,88.15655517578125
2017-08-16,88.46136474609375
2017-08-17,88.29442596435547
2017-08-18,87.08979797363281
2017-08-21,87.87353515625
2017-08-22,87.1260757446289
2017-08-23,87.77195739746094
2017-08-24,88.004150390625
2017-08-25,87.43812561035156
2017-08-28,86.57456970214844
2017-08-29,86.10285186767578
2017-08-30,86.64712524414062
2017-08-31,88.03319549560547
2017-09-01,88.02592468261719
2017-09-05,87.40911865234375
2017-09-06,87.36558532714844
2017-09-07,87.15510559082031
2017-09-08,86.61812591552734
2017-09-11,87.34381103515625
2017-09-12,87.08253479003906
2017-09-13,86.67615509033203
2017-09-14,87.68486785888672
2017-09-15,87.45989227294922
2017-09-18,87.3873291015625
2017-09-19,87.08253479003906
2017-09-20,86.61083984375
2017-09-21,86.60358428955078
2017-09-22,85.6746826171875
2017-09-25,86.21173858642578
2017-09-26,86.47295379638672
2017-09-27,85.31185913085938
2017-09-28,85.88207244873047
2017-09-29,86.97130584716797
2017-10-02,86.80315399169922
2017-10-03,86.93474578857422
2017-10-04,87.73159790039062
2017-10-05,88.00205993652344
2017-10-06,88.05326080322266
2017-10-09,88.42607116699219
2017-10-10,89.0474624633789
2017-10-11,89.55918884277344
2017-10-12,90.37062072753906
2017-10-13,90.39988708496094
2017-10-16,90.28289794921875
2017-10-17,90.72151947021484
2017-10-18,90.04169464111328
2017-10-19,90.18054962158203
2017-10-20,89.37642669677734
2017-10-23,89.15711212158203
2017-10-24,89.23751068115234
2017-10-25,89.20098876953125
2017-10-26,88.98897552490234
2017-10-27,89.3033218383789
2017-10-30,88.98167419433594
2017-10-31,90.61919403076172
2017-11-01,91.53296661376953
2017-11-02,91.05783081054688
2017-11-03,91.5987777709961
2017-11-06,91.86925506591797
2017-11-07,92.15436553955078
2017-11-08,92.27862548828125
2017-11-09,92.18359375
2017-11-10,92.578369140625
2017-11-13,92.55641174316406
2017-11-14,92.3151626586914
2017-11-15,90.5680160522461
2017-11-16,92.24939727783203
2017-11-17,92.26400756835938
2017-11-20,92.29325103759766
2017-11-21,93.5433120727539
2017-11-22,92.80496978759766
2017-11-24,92.68800354003906
2017-11-27,93.00967407226562
2017-11-28,92.01544952392578
2017-11-29,92.8196029663086
2017-11-30,92.8853759765625
2017-12-01,94.07697296142578
2017-12-04,94.32552337646484
2017-12-05,92.12511444091797
2017-12-06,92.73188018798828
2017-12-07,93.69683074951172
2017-12-08,95.0346450805664
2017-12-11,95.17355346679688
2017-12-12,96.05807495117188
2017-12-13,95.88262939453125
2017-12-14,96.41629028320312
2017-12-15,97.11077117919922
2017-12-18,97.980712890625
2017-12-19,96.20430755615234
2017-12-20,94.03314971923828
2017-12-21,94.17932891845703
2017-12-22,94.63988494873047
2017-12-26,95.31973266601562
2017-12-27,95.9338150024414
2017-12-28,96.18409729003906
2017-12-29,96.12519073486328
2018-01-02,95.63937377929688
2018-01-03,95.19038391113281
2018-01-04,93.29129028320312
2018-01-05,93.48267364501953
2018-01-08,93.68875122070312
2018-01-09,92.98211669921875
2018-01-10,92.21658325195312
2018-01-11,92.08409881591797
2018-01-12,92.09882354736328
2018-01-16,91.95893859863281
2018-01-17,92.37852478027344
2018-01-18,92.29020690917969
2018-01-19,92.70974731445312
2018-01-22,93.71820068359375
2018-01-23,93.97584533691406
2018-01-24,93.20292663574219
2018-01-25,93.46056365966797
2018-01-26,93.09252166748047
2018-01-29,91.6498031616211
2018-01-30,92.56253814697266
2018-01-31,95.47007751464844
2018-02-01,92.17241668701172
2018-02-02,91.36275482177734
2018-02-05,88.2417221069336
2018-02-06,87.25538635253906
2018-02-07,87.56451416015625
2018-02-08,84.34048461914062
2018-02-09,86.8873291015625
2018-02-12,87.65288543701172
2018-02-13,88.59506225585938
2018-02-14,88.37421417236328
2018-02-15,89.6108169555664
2018-02-16,90.28804016113281
2018-02-20,89.04407501220703
2018-02-21,87.1744155883789
2018-02-22,88.30799102783203
2018-02-23,90.28069305419922
2018-02-26,90.81803131103516
2018-02-27,88.94837188720703
2018-02-28,89.29431915283203
2018-03-01,90.243896484375
2018-03-02,90.89898681640625
2018-03-05,92.00311279296875
2018-03-06,92.3122787475586
2018-03-07,92.5846176147461
2018-03-08,92.4815902709961
2018-03-09,92.7318344116211
2018-03-12,92.76863861083984
2018-03-13,93.15876007080078
2018-03-14,93.0409927368164
2018-03-15,93.54154968261719
2018-03-16,94.3954086303711
2018-03-19,93.6593017578125
2018-03-20,93.03363800048828
2018-03-21,92.27545166015625
2018-03-22,89.93473052978516
2018-03-23,87.29955291748047
2018-03-26,89.1471176147461
2018-03-27,89.7874984741211
2018-03-28,91.62655639648438
2018-03-29,92.6128158569336
2018-04-02,90.31401824951172
2018-04-03,91.0852279663086
2018-04-04,92.271728515625
2018-04-05,91.33735656738281
2018-04-06,90.52165222167969
2018-04-09,89.98030853271484
2018-04-10,90.24726104736328
2018-04-11,89.79492950439453
2018-04-12,89.57244110107422
2018-04-13,90.50682830810547
2018-04-16,91.15937805175781
2018-04-17,92.13824462890625
2018-04-18,92.18273162841797
2018-04-19,90.51424407958984
2018-04-20,89.9506607055664
2018-04-23,90.0025634765625
2018-04-24,90.21761322021484
2018-04-25,90.36593627929688
2018-04-26,91.44116973876953
2018-04-27,92.59061431884766
2018-04-30,92.37554168701172
2018-05-01,95.9646987915039
2018-05-02,94.60020446777344
2018-05-03,93.97731018066406
2018-05-04,95.32693481445312
2018-05-07,96.25386047363281
2018-05-08,95.17120361328125
2018-05-09,96.28351593017578
2018-05-10,95.92760467529297
2018-05-11,94.94873046875
2018-05-14,94.16267395019531
2018-05-15,92.0640869140625
2018-05-16,90.9443130493164
2018-05-17,90.28434753417969
2018-05-18,89.89134216308594
2018-05-21,91.53016662597656
2018-05-22,91.8045425415039
2018-05-23,93.29508209228516
2018-05-24,91.81194305419922
2018-05-25,91.58206939697266
2018-05-29,92.24207305908203
2018-05-30,92.9391098022461
2018-05-31,92.63509368896484
2018-06-01,93.12450408935547
2018-06-04,94.33324432373047
2018-06-05,93.88831329345703
2018-06-06,93.67325592041016
2018-06-07,93.6880874633789
2018-06-08,94.31840515136719
2018-06-11,92.89461517333984
2018-06-12,94.04403686523438
2018-06-13,93.21349334716797
2018-06-14,94.66695404052734
2018-06-15,94.80043029785156
2018-06-18,93.73257446289062
2018-06-19,93.70292663574219
2018-06-20,93.88089752197266
2018-06-21,93.74000549316406
2018-06-22,94.23683166503906
2018-06-25,93.39149475097656
2018-06-26,93.13934326171875
2018-06-27,92.56092071533203
2018-06-28,94.39138793945312
2018-06-29,94.26436614990234
2018-07-02,93.89828491210938
2018-07-03,94.62297821044922
2018-07-05,95.37008666992188
2018-07-06,95.3850326538086
2018-07-09,95.78102111816406
2018-07-10,95.16838836669922
2018-07-11,95.65401458740234
2018-07-12,95.57929992675781
2018-07-13,95.56436157226562
2018-07-16,94.8545913696289
2018-07-17,93.96554565429688
2018-07-18,93.86837768554688
2018-07-19,94.82470703125
2018-07-20,93.15862274169922
2018-07-23,92.3069076538086
2018-07-24,91.79885864257812
2018-07-25,92.1500015258789
2018-07-26,92.12013244628906
2018-07-27,91.55977630615234
2018-07-30,91.76150512695312
2018-07-31,95.21321868896484
2018-08-01,95.75861358642578
2018-08-02,94.17469024658203
2018-08-03,95.22815704345703
2018-08-06,95.78851318359375
2018-08-07,95.24308776855469
2018-08-08,94.76493835449219
2018-08-09,94.48851013183594
2018-08-10,93.54712677001953
2018-08-13,92.77760314941406
2018-08-14,93.01666259765625
2018-08-15,94.69023132324219
2018-08-16,96.09479522705078
2018-08-17,96.94652557373047
2018-08-20,95.93790435791016
2018-08-21,95.10115814208984
2018-08-22,94.5258560180664
2018-08-23,94.5258560180664
2018-08-24,94.6080322265625
2018-08-27,94.39884948730469
2018-08-28,95.8930892944336
2018-08-29,95.69137573242188
2018-08-30,95.14595031738281
2018-08-31,95.8930892944336
2018-09-04,94.12240600585938
2018-09-05,95.26551818847656
2018-09-06,96.08734893798828
2018-09-07,94.62297821044922
2018-09-10,95.17584991455078
2018-09-11,95.6017074584961
2018-09-12,95.36263275146484
2018-09-13,95.64654541015625
2018-09-14,94.87700653076172
2018-09-17,95.31779479980469
2018-09-18,94.58563995361328
2018-09-19,93.71895599365234
2018-09-20,94.31665802001953
2018-09-21,94.73506927490234
2018-09-24,92.90459442138672
2018-09-25,92.07528686523438
2018-09-26,91.47013092041016
2018-09-27,92.3961181640625
2018-09-28,94.69982147216797
2018-10-01,92.87041473388672
2018-10-02,92.90052795410156
2018-10-03,92.58433532714844
2018-10-04,92.34342193603516
2018-10-05,92.50904083251953
2018-10-08,94.36856079101562
2018-10-09,94.82781219482422
2018-10-10,93.88675689697266
2018-10-11,90.18276977539062
2018-10-12,90.3709716796875
2018-10-15,91.13887786865234
2018-10-16,92.93816375732422
2018-10-17,92.27565002441406
2018-10-18,91.68846130371094
2018-10-19,92.1627426147461
2018-10-22,90.76246643066406
2018-10-23,92.22298431396484
2018-10-24,92.78005981445312
2018-10-25,93.84910583496094
2018-10-26,91.16145324707031
2018-10-29,92.742431640625
2018-10-30,93.31456756591797
2018-10-31,92.01971435546875
2018-11-01,92.06487274169922
2018-11-02,90.43119812011719
2018-11-05,92.29071044921875
2018-11-06,92.78005981445312
2018-11-07,94.33843231201172
2018-11-08,94.1878890991211
2018-11-09,93.69853210449219
2018-11-12,93.2995376586914
2018-11-13,92.84030151367188
2018-11-14,93.23175811767578
2018-11-15,91.71858215332031
2018-11-16,92.47140502929688
2018-11-19,91.914306640625
2018-11-20,90.91302490234375
2018-11-21,91.80890655517578
2018-11-23,91.53787994384766
2018-11-26,92.42622375488281
2018-11-27,92.22298431396484
2018-11-28,93.51786804199219
2018-11-29,92.13261413574219
2018-11-30,93.72865295410156
2018-12-03,94.78263092041016
2018-12-04,93.00592041015625
2018-12-06,95.67097473144531
2018-12-07,94.98589324951172
2018-12-10,94.67724609375
2018-12-11,93.82650756835938
2018-12-12,91.31204223632812
2018-12-13,92.59940338134766
2018-12-14,92.22298431396484
2018-12-17,89.39982604980469
2018-12-18,90.52155303955078
2018-12-19,90.29569244384766
2018-12-20,88.3985595703125
2018-12-21,86.83262634277344
2018-12-24,83.02325439453125
2018-12-26,85.80123138427734
2018-12-27,86.1927261352539
2018-12-28,86.51161193847656
2018-12-31,87.49867248535156
2019-01-02,84.56028747558594
2019-01-03,85.2588119506836
2019-01-04,86.13196563720703
2019-01-07,86.6634750366211
2019-01-08,88.67552947998047
2019-01-09,89.0627670288086
2019-01-10,90.78632354736328
2019-01-11,91.37095642089844
2019-01-14,90.4977798461914
2019-01-15,91.81893920898438
2019-01-16,92.55543518066406
2019-01-17,93.20081329345703
2019-01-18,94.34729766845703
2019-01-22,94.43841552734375
2019-01-23,93.99803924560547
2019-01-24,93.58045959472656
2019-01-25,95.22047424316406
2019-01-28,95.87346649169922
2019-01-29,97.24774169921875
2019-01-30,98.2196044921875
2019-01-31,100.0038833618164
2019-02-01,99.19149017333984
2019-02-04,99.41925811767578
2019-02-05,98.51573181152344
2019-02-06,97.95386505126953
2019-02-07,100.77076721191406
2019-02-08,100.5050048828125
2019-02-11,101.51485443115234
2019-02-12,100.6492691040039
2019-02-13,102.12987518310547
2019-02-14,101.65911865234375
2019-02-15,102.3956069946289
2019-02-19,103.02578735351562
2019-02-20,102.4791488647461
2019-02-21,102.87393188476562
2019-02-22,103.80786895751953
2019-02-25,103.27638244628906
2019-02-26,103.352294921875
2019-02-27,102.46395111083984
2019-02-28,103.17767333984375
2019-03-01,103.19288635253906
2019-03-04,103.9900894165039
2019-03-05,104.32414245605469
2019-03-06,104.43804168701172
2019-03-07,103.79264831542969
2019-03-08,104.47602081298828
2019-03-11,105.83512115478516
2019-03-12,106.41216278076172
2019-03-13,107.31571197509766
2019-03-14,107.7105484008789
2019-03-15,106.69309997558594
2019-03-18,106.46530151367188
2019-03-19,106.06291198730469
