Date,DLR
2017-02-07,77.97484588623047
2017-02-08,78.41878509521484
2017-02-09,78.43333435058594
2017-02-10,78.01852416992188
2017-02-13,78.04762268066406
2017-02-14,76.63572692871094
2017-02-15,76.00255584716797
2017-02-16,75.063720703125
2017-02-17,75.79878234863281
2017-02-21,76.21361541748047
2017-02-22,75.47127532958984
2017-02-23,77.02145385742188
2017-02-24,78.4770278930664
2017-02-27,78.31690216064453
2017-02-28,78.60075378417969
2017-03-01,78.6298828125
2017-03-02,78.13495635986328
2017-03-03,78.84093475341797
2017-03-06,78.38240051269531
2017-03-07,78.22229766845703
2017-03-08,75.96615600585938
2017-03-09,75.67504119873047
2017-03-10,75.6168212890625
2017-03-13,75.75635528564453
2017-03-14,75.19822692871094
2017-03-15,76.74774169921875
2017-03-16,75.93994903564453
2017-03-17,75.55806732177734
2017-03-20,76.17495727539062
2017-03-21,75.97665405273438
2017-03-22,76.83583068847656
2017-03-23,77.03413391113281
2017-03-24,76.1822738647461
2017-03-27,75.49199676513672
2017-03-28,76.00604248046875
2017-03-29,77.3792953491211
2017-03-30,77.43070983886719
2017-03-31,78.12833404541016
2017-04-03,77.98148345947266
2017-04-04,77.7538070678711
2017-04-05,78.48816680908203
2017-04-06,79.47953796386719
2017-04-07,79.82470703125
2017-04-10,80.26530456542969
2017-04-11,80.35343933105469
2017-04-12,80.72059631347656
2017-04-13,80.49295806884766
2017-04-17,81.6899642944336
2017-04-18,82.24807739257812
2017-04-19,82.99710083007812
2017-04-20,83.18807220458984
2017-04-21,82.89430236816406
2017-04-24,82.21134948730469
2017-04-25,82.31416320800781
2017-04-26,81.67527770996094
2017-04-27,83.19540405273438
2017-04-28,84.3336410522461
2017-05-01,83.90773010253906
2017-05-02,82.81352233886719
2017-05-03,81.88825225830078
2017-05-04,82.15259552001953
2017-05-05,83.5772476196289
2017-05-08,83.37898254394531
2017-05-09,83.71680450439453
2017-05-10,84.03255462646484
2017-05-11,83.47444915771484
2017-05-12,84.50989532470703
2017-05-15,85.15614318847656
2017-05-16,84.61270141601562
2017-05-17,84.60537719726562
2017-05-18,84.20146942138672
2017-05-19,84.3336410522461
2017-05-22,85.09737396240234
2017-05-23,85.32503509521484
2017-05-24,86.04468536376953
2017-05-25,87.21231842041016
2017-05-26,86.51467895507812
2017-05-30,86.65422821044922
2017-05-31,86.79375457763672
2017-06-01,86.50735473632812
2017-06-02,87.95404815673828
2017-06-05,87.35919952392578
2017-06-06,87.26375579833984
2017-06-07,86.66891479492188
2017-06-08,85.73628234863281
2017-06-09,83.21742248535156
2017-06-12,84.23082733154297
2017-06-13,85.40802001953125
2017-06-14,86.95537567138672
2017-06-15,87.17748260498047
2017-06-16,86.33345794677734
2017-06-19,86.28902435302734
2017-06-20,87.09603118896484
2017-06-21,88.16215515136719
2017-06-22,89.15424346923828
2017-06-23,89.24307250976562
2017-06-26,88.95431518554688
2017-06-27,86.35566711425781
2017-06-28,85.40802001953125
2017-06-29,83.60893249511719
2017-06-30,83.6237564086914
2017-07-03,83.89026641845703
2017-07-05,82.18003845214844
2017-07-06,80.96587371826172
2017-07-07,81.55074310302734
2017-07-10,81.48407745361328
2017-07-11,81.1435317993164
2017-07-12,82.9203872680664
2017-07-13,83.29058074951172
2017-07-14,83.2387466430664
2017-07-17,83.44605255126953
2017-07-18,83.66817474365234
2017-07-19,83.1795425415039
2017-07-20,83.0018310546875
2017-07-21,83.26097869873047
2017-07-24,83.84584045410156
2017-07-25,83.24617004394531
2017-07-26,83.89766693115234
2017-07-27,84.5121841430664
2017-07-28,83.79401397705078
2017-07-31,85.39319610595703
2017-08-01,87.05902099609375
2017-08-02,86.7184829711914
2017-08-03,85.69673919677734
2017-08-04,85.28955078125
2017-08-07,84.81571960449219
2017-08-08,84.23082733154297
2017-08-09,84.7046890258789
2017-08-10,83.54969787597656
2017-08-11,82.78711700439453
2017-08-14,85.03042602539062
2017-08-15,85.23772430419922
2017-08-16,86.24462127685547
2017-08-17,85.5042724609375
2017-08-18,85.037841796875
2017-08-21,86.20758819580078
2017-08-22,87.08861541748047
2017-08-23,87.46622467041016
2017-08-24,87.31814575195312
2017-08-25,87.46622467041016
2017-08-28,87.04420471191406
2017-08-29,86.89613342285156
2017-08-30,87.406982421875
2017-08-31,87.61426544189453
2017-09-01,87.14787292480469
2017-09-05,88.2362060546875
2017-09-06,88.6137924194336
2017-09-07,89.90200805664062
2017-09-08,89.30970001220703
2017-09-11,93.31507110595703
2017-09-12,92.3822250366211
2017-09-13,89.9834213256836
2017-09-14,90.22216796875
2017-09-15,87.73030853271484
2017-09-18,87.3647232055664
2017-09-19,87.48408508300781
2017-09-20,85.76068115234375
2017-09-21,86.71566009521484
2017-09-22,85.43241882324219
2017-09-25,85.21603393554688
2017-09-26,84.522216796875
2017-09-27,85.98450469970703
2017-09-28,86.6634521484375
2017-09-29,88.28240203857422
2017-10-02,88.37939453125
2017-10-03,86.9171142578125
2017-10-04,87.32745361328125
2017-10-05,88.34207916259766
2017-10-06,88.2003402709961
2017-10-09,88.7524185180664
2017-10-10,89.34927368164062
2017-10-11,89.99089813232422
2017-10-12,91.58002471923828
2017-10-13,90.85633850097656
2017-10-16,90.82649230957031
2017-10-17,91.55767059326172
2017-10-18,92.40068817138672
2017-10-19,92.42310333251953
2017-10-20,92.05754089355469
2017-10-23,89.69247436523438
2017-10-24,90.41619110107422
2017-10-25,91.75164031982422
2017-10-26,86.40229034423828
2017-10-27,86.95441436767578
2017-10-30,87.73030853271484
2017-10-31,88.36448669433594
2017-11-01,87.24537658691406
2017-11-02,88.6106948852539
2017-11-03,88.82701873779297
2017-11-06,90.89364624023438
2017-11-07,91.0279312133789
2017-11-08,92.13958740234375
2017-11-09,91.19953918457031
2017-11-10,90.16248321533203
2017-11-13,91.54270935058594
2017-11-14,91.55767059326172
2017-11-15,89.64024353027344
2017-11-16,89.72978210449219
2017-11-17,88.11824798583984
2017-11-20,87.59602355957031
2017-11-21,88.24510192871094
2017-11-22,87.44680786132812
2017-11-24,87.69300079345703
2017-11-27,88.08096313476562
2017-11-28,88.43162536621094
2017-11-29,87.28266906738281
2017-11-30,87.06632995605469
2017-12-01,88.64051818847656
2017-12-04,82.50784301757812
2017-12-05,84.32077026367188
2017-12-06,84.03726959228516
2017-12-07,85.15637969970703
2017-12-08,85.6562271118164
2017-12-11,85.76068115234375
2017-12-12,85.723388671875
2017-12-13,86.02928161621094
2017-12-14,86.69864654541016
2017-12-15,86.08946228027344
2017-12-18,85.81869506835938
2017-12-19,84.07372283935547
2017-12-20,83.0508041381836
2017-12-21,82.2159423828125
2017-12-22,83.47201538085938
2017-12-26,83.93083190917969
2017-12-27,84.61527252197266
2017-12-28,85.76599884033203
2017-12-29,85.66824340820312
2018-01-02,84.73561096191406
2018-01-03,85.51029205322266
2018-01-04,84.44977569580078
2018-01-05,84.99132537841797
2018-01-08,85.85627746582031
2018-01-09,84.69046783447266
2018-01-10,82.3889389038086
2018-01-11,81.18550109863281
2018-01-12,79.56090545654297
2018-01-16,80.83953857421875
2018-01-17,80.48604583740234
2018-01-18,80.44844055175781
2018-01-19,80.70414733886719
2018-01-22,82.23849487304688
2018-01-23,83.56980895996094
2018-01-24,83.37422943115234
2018-01-25,83.79541778564453
2018-01-26,83.9759292602539
2018-01-29,80.75679779052734
2018-01-30,80.1475830078125
2018-01-31,84.20157623291016
2018-02-01,81.21562194824219
2018-02-02,81.01251983642578
2018-02-05,78.47032165527344
2018-02-06,78.59819030761719
2018-02-07,78.34998321533203
2018-02-08,74.43134307861328
2018-02-09,76.87580108642578
2018-02-12,79.0118637084961
2018-02-13,79.06449890136719
2018-02-14,79.17729949951172
2018-02-15,79.31270599365234
2018-02-16,76.86824035644531
2018-02-20,74.89765930175781
2018-02-21,73.67169189453125
2018-02-22,75.83783721923828
2018-02-23,76.86824035644531
2018-02-26,76.40196228027344
2018-02-27,75.439208984375
2018-02-28,75.69495391845703
2018-03-01,74.38623046875
2018-03-02,73.87476348876953
2018-03-05,75.48432159423828
2018-03-06,76.10107421875
2018-03-07,77.51510620117188
2018-03-08,78.01153564453125
2018-03-09,77.57527160644531
2018-03-12,78.48534393310547
2018-03-13,79.47064971923828
2018-03-14,80.09334564208984
2018-03-15,79.98704528808594
2018-03-16,80.77681732177734
2018-03-19,79.54658508300781
2018-03-20,79.71368408203125
2018-03-21,78.4986343383789
2018-03-22,78.14929962158203
2018-03-23,77.68607330322266
2018-03-26,77.53417205810547
2018-03-27,77.9974136352539
2018-03-28,79.766845703125
2018-03-29,80.02499389648438
2018-04-02,78.16449737548828
2018-04-03,78.23283386230469
2018-04-04,79.43267059326172
2018-04-05,79.89591979980469
2018-04-06,79.20486450195312
2018-04-09,79.26560974121094
2018-04-10,78.58218383789062
2018-04-11,79.39472198486328
2018-04-12,76.69126892089844
2018-04-13,77.79238891601562
2018-04-16,78.36194610595703
2018-04-17,79.36433410644531
2018-04-18,79.06817626953125
2018-04-19,78.34674072265625
2018-04-20,77.70125579833984
2018-04-23,77.29877471923828
2018-04-24,77.01021575927734
2018-04-25,77.05580139160156
2018-04-26,78.59738159179688
2018-04-27,81.86276245117188
2018-04-30,80.26045227050781
2018-05-01,79.7440414428711
2018-05-02,79.99464416503906
2018-05-03,79.71368408203125
2018-05-04,80.7919921875
2018-05-07,80.99703216552734
2018-05-08,79.38712310791016
2018-05-09,80.4350814819336
2018-05-10,82.2804183959961
2018-05-11,82.61455535888672
2018-05-14,82.18928527832031
2018-05-15,81.4299087524414
2018-05-16,81.17930603027344
2018-05-17,80.11612701416016
2018-05-18,79.91869354248047
2018-05-21,80.9438705444336
2018-05-22,80.7540283203125
2018-05-23,80.95906829833984
2018-05-24,80.716064453125
2018-05-25,80.92109680175781
2018-05-29,81.27043914794922
2018-05-30,82.0298080444336
2018-05-31,81.61972045898438
2018-06-01,82.40193176269531
2018-06-04,82.6677017211914
2018-06-05,82.1740951538086
2018-06-06,82.28799438476562
2018-06-07,82.09056091308594
2018-06-08,83.20687103271484
2018-06-11,82.99425506591797
2018-06-12,82.5917739868164
2018-06-13,80.35157012939453
2018-06-14,81.75464630126953
2018-06-15,81.44794464111328
2018-06-18,81.2256088256836
2018-06-19,81.47095489501953
2018-06-20,81.90030670166016
2018-06-21,82.2376708984375
2018-06-22,82.72069549560547
2018-06-25,82.84337615966797
2018-06-26,83.74810028076172
2018-06-27,84.06243133544922
2018-06-28,84.63745880126953
2018-06-29,85.54987335205078
2018-07-02,85.81820678710938
2018-07-03,86.24757385253906
2018-07-05,87.8653335571289
2018-07-06,88.40203857421875
2018-07-09,87.77334594726562
2018-07-10,88.80841064453125
2018-07-11,89.12274169921875
2018-07-12,89.1380844116211
2018-07-13,89.12274169921875
2018-07-16,88.67806243896484
2018-07-17,88.88504791259766
2018-07-18,88.3790512084961
2018-07-19,89.4601058959961
2018-07-20,88.93872833251953
2018-07-23,88.80841064453125
2018-07-24,88.37136840820312
2018-07-25,89.72079467773438
2018-07-26,89.70545959472656
2018-07-27,92.85663604736328
2018-07-30,92.58062744140625
2018-07-31,93.09431457519531
2018-08-01,93.17865753173828
2018-08-02,92.802978515625
2018-08-03,93.98371124267578
2018-08-06,93.60034942626953
2018-08-07,93.63868713378906
2018-08-08,93.18632507324219
2018-08-09,93.40101623535156
2018-08-10,92.74164581298828
2018-08-13,93.1556625366211
2018-08-14,92.90265655517578
2018-08-15,93.13265228271484
2018-08-16,93.82269287109375
2018-08-17,95.09544372558594
2018-08-20,94.9190902709961
2018-08-21,94.19070434570312
2018-08-22,93.56201171875
2018-08-23,93.7844009399414
2018-08-24,94.79642486572266
2018-08-27,94.46673583984375
2018-08-28,95.3024673461914
2018-08-29,95.15678405761719
2018-08-30,94.8424301147461
2018-08-31,95.28712463378906
2018-09-04,94.66609191894531
2018-09-05,94.65840911865234
2018-09-06,95.23345947265625
2018-09-07,94.03739166259766
2018-09-10,94.58942413330078
2018-09-11,94.33639526367188
2018-09-12,94.23670959472656
2018-09-13,94.82427215576172
2018-09-14,94.22898864746094
2018-09-17,94.61552429199219
2018-09-18,94.94021606445312
2018-09-19,94.06664276123047
2018-09-20,94.19036102294922
2018-09-21,93.47913360595703
2018-09-24,89.6137924194336
2018-09-25,87.7816390991211
2018-09-26,86.21227264404297
2018-09-27,86.27413940429688
2018-09-28,86.9544448852539
2018-10-01,86.04224395751953
2018-10-02,85.91853332519531
2018-10-03,84.72801971435547
2018-10-04,84.66617584228516
2018-10-05,84.87489318847656
2018-10-08,85.6170425415039
2018-10-09,86.35920715332031
2018-10-10,84.95220947265625
2018-10-11,83.1045913696289
2018-10-12,83.05045318603516
2018-10-15,82.93450927734375
2018-10-16,85.02951049804688
2018-10-17,85.75621032714844
2018-10-18,86.39010620117188
2018-10-19,87.03174591064453
2018-10-22,87.00082397460938
2018-10-23,87.48787689208984
2018-10-24,89.42825317382812
2018-10-25,90.29409790039062
2018-10-26,81.95270538330078
2018-10-29,82.0841293334961
2018-10-30,80.37564849853516
2018-10-31,79.82676696777344
2018-11-01,81.72853088378906
2018-11-02,83.1277847290039
2018-11-05,85.40830993652344
2018-11-06,85.96491241455078
2018-11-07,86.52151489257812
2018-11-08,86.5833740234375
2018-11-09,85.51654815673828
2018-11-12,86.24322509765625
2018-11-13,86.69159698486328
2018-11-14,86.28961181640625
2018-11-15,85.98810577392578
2018-11-16,86.12726593017578
2018-11-19,86.60655975341797
2018-11-20,83.4911117553711
2018-11-21,84.42652893066406
2018-11-23,84.55793762207031
2018-11-26,85.5783920288086
2018-11-27,86.24322509765625
2018-11-28,87.5265121459961
2018-11-29,87.88986206054688
2018-11-30,88.93347930908203
2018-12-03,89.5905990600586
2018-12-04,87.82028198242188
2018-12-06,90.37139892578125
2018-12-07,89.4592056274414
2018-12-10,89.94621276855469
2018-12-11,90.28633880615234
2018-12-12,89.36642456054688
2018-12-13,89.96691131591797
2018-12-14,89.15585327148438
2018-12-17,83.84484100341797
2018-12-18,85.00687408447266
2018-12-19,84.62476348876953
2018-12-20,82.74522399902344
2018-12-21,82.74522399902344
2018-12-24,79.86746978759766
2018-12-26,81.63780212402344
2018-12-27,81.73919677734375
2018-12-28,82.72184753417969
2018-12-31,83.09617614746094
2019-01-02,80.47579193115234
2019-01-03,80.07024383544922
2019-01-04,81.73919677734375
2019-01-07,82.8232192993164
2019-01-08,83.71227264404297
2019-01-09,79.4151382446289
2019-01-10,81.94975280761719
2019-01-11,83.16636657714844
2019-01-14,83.06498718261719
2019-01-15,83.67329406738281
2019-01-16,83.40035247802734
2019-01-17,83.1507797241211
2019-01-18,83.64209747314453
2019-01-22,81.9653549194336
2019-01-23,81.13088989257812
2019-01-24,81.17767333984375
2019-01-25,81.24007415771484
2019-01-28,82.43327331542969
2019-01-29,83.17416381835938
2019-01-30,83.782470703125
2019-01-31,84.4921646118164
2019-02-01,84.66374206542969
2019-02-04,85.22525787353516
2019-02-05,86.43407440185547
2019-02-06,84.14900207519531
2019-02-07,85.82575225830078
2019-02-08,87.59608459472656
2019-02-11,88.30577850341797
2019-02-12,87.0423812866211
2019-02-13,87.49469757080078
2019-02-14,88.75811004638672
2019-02-15,89.70955657958984
2019-02-19,90.7857894897461
2019-02-20,92.40794372558594
2019-02-21,90.75459289550781
2019-02-22,92.40794372558594
2019-02-25,91.33169555664062
2019-02-26,89.71734619140625
2019-02-27,89.02325439453125
2019-02-28,88.2199935913086
2019-03-01,89.41321563720703
2019-03-04,88.43834686279297
2019-03-05,88.23558807373047
2019-03-06,87.78324127197266
2019-03-07,87.85345458984375
2019-03-08,87.33873748779297
2019-03-11,88.85948181152344
2019-03-12,89.5301742553711
2019-03-13,90.44266510009766
2019-03-14,90.82050323486328
2019-03-15,90.71031188964844
2019-03-18,91.02517700195312
