Date,LHX
2016-03-29,64.89344787597656
2016-03-30,65.0836181640625
2016-03-31,64.38080596923828
2016-04-01,64.33119201660156
2016-04-04,63.66140365600586
2016-04-05,62.06552505493164
2016-04-06,63.24797058105469
2016-04-07,63.11566162109375
2016-04-08,63.42985916137695
2016-04-11,63.21489715576172
2016-04-12,63.43812561035156
2016-04-13,64.77770233154297
2016-04-14,64.20714569091797
2016-04-15,63.99216079711914
2016-04-18,64.24024963378906
2016-04-19,65.14978790283203
2016-04-20,65.57150268554688
2016-04-21,65.28208923339844
2016-04-22,66.00973510742188
2016-04-25,65.13325500488281
2016-04-26,65.71206665039062
2016-04-27,66.77876281738281
2016-04-28,66.1916732788086
2016-04-29,66.15858459472656
2016-05-02,66.86143493652344
2016-05-03,63.19833755493164
2016-05-04,61.51979446411133
2016-05-05,61.834014892578125
2016-05-06,61.67690658569336
2016-05-09,62.569915771484375
2016-05-10,63.338951110839844
2016-05-11,62.8841438293457
2016-05-12,62.933746337890625
2016-05-13,62.776634216308594
2016-05-16,63.72754669189453
2016-05-17,64.07483673095703
2016-05-18,64.06658172607422
2016-05-19,64.09138488769531
2016-05-20,65.10845184326172
2016-05-23,64.76945495605469
2016-05-24,65.30690002441406
2016-05-25,65.62110900878906
2016-05-26,65.95185852050781
2016-05-27,66.09333038330078
2016-05-31,65.54413604736328
2016-06-01,66.20147705078125
2016-06-02,66.376220703125
2016-06-03,66.55929565429688
2016-06-06,67.34146118164062
2016-06-07,67.69096374511719
2016-06-08,68.1236343383789
2016-06-09,67.5827865600586
2016-06-10,67.39971923828125
2016-06-13,67.07518768310547
2016-06-14,67.3830795288086
2016-06-15,67.57445526123047
2016-06-16,68.22347259521484
2016-06-17,68.15690612792969
2016-06-20,69.20535278320312
2016-06-21,69.47994232177734
2016-06-22,69.38843536376953
2016-06-23,70.01249694824219
2016-06-24,67.3830795288086
2016-06-27,65.31114959716797
2016-06-28,66.81724548339844
2016-06-29,68.30670166015625
2016-06-30,69.43000793457031
2016-07-01,68.7227554321289
2016-07-05,67.84901428222656
2016-07-06,68.59793090820312
2016-07-07,68.45646667480469
2016-07-08,70.0624008178711
2016-07-11,70.23715209960938
2016-07-12,70.69481658935547
2016-07-13,71.00269317626953
2016-07-14,71.19405364990234
2016-07-15,70.95272827148438
2016-07-18,70.76969909667969
2016-07-19,70.99435424804688
2016-07-20,71.58515167236328
2016-07-21,71.5019302368164
2016-07-22,72.02615356445312
2016-07-25,71.1441421508789
2016-07-26,71.8264389038086
2016-07-27,71.58515167236328
2016-07-28,72.00119018554688
2016-07-29,72.0760726928711
2016-08-01,71.26895904541016
2016-08-02,73.19943237304688
2016-08-03,73.28263854980469
2016-08-04,73.43240356445312
2016-08-05,73.84014129638672
2016-08-08,74.03150939941406
2016-08-09,74.71381378173828
2016-08-10,74.87193298339844
2016-08-11,74.78871154785156
2016-08-12,74.74711608886719
2016-08-15,75.51261138916016
2016-08-16,74.88858795166016
2016-08-17,74.82199096679688
2016-08-18,75.42111206054688
2016-08-19,75.67074584960938
2016-08-22,75.92035675048828
2016-08-23,76.00354766845703
2016-08-24,75.73728942871094
2016-08-25,75.9453125
2016-08-26,75.5875244140625
2016-08-29,77.06866455078125
2016-08-30,77.16018676757812
2016-08-31,77.36821746826172
2016-09-01,77.26001739501953
2016-09-02,77.95899200439453
2016-09-06,78.05052185058594
2016-09-07,78.07562255859375
2016-09-08,77.65721893310547
2016-09-09,76.03376770019531
2016-09-12,76.92080688476562
2016-09-13,75.1885986328125
2016-09-14,74.93756103515625
2016-09-15,75.59024810791016
2016-09-16,74.7785415649414
2016-09-19,74.91244506835938
2016-09-20,74.73668670654297
2016-09-21,75.23042297363281
2016-09-22,75.99192810058594
2016-09-23,76.05052185058594
2016-09-26,75.42288208007812
2016-09-27,76.63629913330078
2016-09-28,76.94591522216797
2016-09-29,75.8245849609375
2016-09-30,76.66138458251953
2016-10-03,76.56934356689453
2016-10-04,76.3685302734375
2016-10-05,76.81201934814453
2016-10-06,77.22207641601562
2016-10-07,77.5066146850586
2016-10-10,77.36432647705078
2016-10-11,76.29319763183594
2016-10-12,76.20116424560547
2016-10-13,75.13002014160156
2016-10-14,75.0379638671875
2016-10-17,74.962646484375
2016-10-18,75.6404800415039
2016-10-19,76.68647766113281
2016-10-20,76.19276428222656
2016-10-21,75.76599884033203
2016-10-24,76.38525390625
2016-10-25,75.90825653076172
2016-10-26,76.46891784667969
2016-10-27,74.46056365966797
2016-10-28,74.80364227294922
2016-10-31,74.65302276611328
2016-11-01,77.59864807128906
2016-11-02,77.95849609375
2016-11-03,77.65721893310547
2016-11-04,78.87061309814453
2016-11-07,81.1551513671875
2016-11-08,81.55683135986328
2016-11-09,84.68653106689453
2016-11-10,86.03379821777344
2016-11-11,86.5442886352539
2016-11-14,87.925048828125
2016-11-15,87.7576904296875
2016-11-16,87.47171783447266
2016-11-17,87.29511260986328
2016-11-18,87.11005401611328
2016-11-21,87.38761138916016
2016-11-22,87.51377868652344
2016-11-23,87.61470794677734
2016-11-25,88.13615417480469
2016-11-28,87.4801254272461
2016-11-29,88.04366302490234
2016-11-30,87.10165405273438
2016-12-01,87.75768280029297
2016-12-02,88.27916717529297
2016-12-05,89.1033935546875
2016-12-06,89.55757141113281
2016-12-07,90.10429382324219
2016-12-08,89.07817077636719
2016-12-09,88.74173736572266
2016-12-12,88.32958984375
2016-12-13,88.69124603271484
2016-12-14,88.4389419555664
2016-12-15,88.31278991699219
2016-12-16,87.47171783447266
2016-12-19,87.76609802246094
2016-12-20,87.64832305908203
2016-12-21,87.29511260986328
2016-12-22,87.2193832397461
2016-12-23,87.23622131347656
2016-12-27,86.99229431152344
2016-12-28,86.91661834716797
2016-12-29,86.72315216064453
2016-12-30,86.18486022949219
2017-01-03,86.39515686035156
2017-01-04,86.86613464355469
2017-01-05,86.97549438476562
2017-01-06,87.93431091308594
2017-01-09,85.90731048583984
2017-01-10,85.54564666748047
2017-01-11,85.61293029785156
2017-01-12,85.61293029785156
2017-01-13,85.58772277832031
2017-01-17,84.25883483886719
2017-01-18,84.82232666015625
2017-01-19,84.09900665283203
2017-01-20,84.26721954345703
2017-01-23,84.70459747314453
2017-01-24,85.84844207763672
2017-01-25,85.04942321777344
2017-01-26,85.14192962646484
2017-01-27,86.23532104492188
2017-01-30,86.10916900634766
2017-01-31,86.38671875
2017-02-01,85.64659881591797
2017-02-02,88.29598236083984
2017-02-03,87.72404479980469
2017-02-06,88.4221420288086
2017-02-07,88.59876251220703
2017-02-08,88.23707580566406
2017-02-09,87.88384246826172
2017-02-10,88.9352035522461
2017-02-13,90.00335693359375
2017-02-14,90.78556823730469
2017-02-15,90.26409912109375
2017-02-16,91.38270568847656
2017-02-17,92.06396484375
2017-02-21,93.37606811523438
2017-02-22,92.88822174072266
2017-02-23,92.38357543945312
2017-02-24,93.44332122802734
2017-02-27,93.67042541503906
2017-02-28,92.43405151367188
2017-03-01,93.28355407714844
2017-03-02,92.77047729492188
2017-03-03,92.9050521850586
2017-03-06,92.43405151367188
2017-03-07,92.29106140136719
2017-03-08,92.54339599609375
2017-03-09,92.50972747802734
2017-03-10,93.4901123046875
2017-03-13,93.63381958007812
2017-03-14,93.43940734863281
2017-03-15,94.44512939453125
2017-03-16,94.3606185913086
2017-03-17,94.91841888427734
2017-03-20,95.1212387084961
2017-03-21,93.72676086425781
2017-03-22,93.80282592773438
2017-03-23,94.1662368774414
2017-03-24,93.71831512451172
2017-03-27,93.63381958007812
2017-03-28,94.3944320678711
2017-03-29,93.92115020751953
2017-03-30,94.47895812988281
2017-03-31,94.03946685791016
2017-04-03,93.19432067871094
2017-04-04,93.05909729003906
2017-04-05,92.16323852539062
2017-04-06,92.53509521484375
2017-04-07,93.10978698730469
2017-04-10,93.01683807373047
2017-04-11,92.91543579101562
2017-04-12,93.21121978759766
2017-04-13,92.9830322265625
2017-04-17,93.14360809326172
2017-04-18,92.59427642822266
2017-04-19,92.4759521484375
2017-04-20,92.92388153076172
2017-04-21,93.19432067871094
2017-04-24,94.3944320678711
2017-04-25,93.98877716064453
2017-04-26,93.92115020751953
2017-04-27,95.74665069580078
2017-04-28,94.56343841552734
2017-05-01,92.72103881835938
2017-05-02,92.57735443115234
2017-05-03,92.33226776123047
2017-05-04,92.96614074707031
2017-05-05,93.57462310791016
2017-05-08,91.27583312988281
2017-05-09,91.69841766357422
2017-05-10,92.0871810913086
2017-05-11,92.09564208984375
2017-05-12,91.0730209350586
2017-05-15,91.80827331542969
2017-05-16,91.81672668457031
2017-05-17,90.58282470703125
2017-05-18,90.80256652832031
2017-05-19,91.1152572631836
2017-05-22,91.74068450927734
2017-05-23,92.07026672363281
2017-05-24,92.86470031738281
2017-05-25,93.85353088378906
2017-05-26,93.43940734863281
2017-05-30,93.41405487060547
2017-05-31,95.24836730957031
2017-06-01,96.26741790771484
2017-06-02,96.6580581665039
2017-06-05,95.74090576171875
2017-06-06,94.16985321044922
2017-06-07,93.79620361328125
2017-06-08,94.44161987304688
2017-06-09,92.61579132080078
2017-06-12,92.16569519042969
2017-06-13,92.8281021118164
2017-06-14,92.8790512084961
2017-06-15,92.98945617675781
2017-06-16,93.87263488769531
2017-06-19,95.35028839111328
2017-06-20,95.00210571289062
2017-06-21,94.8662109375
2017-06-22,94.25477600097656
2017-06-23,94.59445190429688
2017-06-26,94.18685913085938
2017-06-27,92.86207580566406
2017-06-28,93.77073669433594
2017-06-29,92.55633544921875
2017-06-30,92.63278198242188
2017-07-03,93.13380432128906
2017-07-05,94.11891174316406
2017-07-06,93.65182495117188
2017-07-07,95.80034637451172
2017-07-10,96.72602844238281
2017-07-11,97.4223861694336
2017-07-12,98.16120147705078
2017-07-13,97.77904510498047
2017-07-14,97.81299591064453
2017-07-17,96.3778305053711
2017-07-18,96.62410736083984
2017-07-19,97.17608642578125
2017-07-20,97.00623321533203
2017-07-21,96.75995635986328
2017-07-24,96.75995635986328
2017-07-25,97.63467407226562
2017-07-26,97.85548400878906
2017-07-27,96.70903015136719
2017-07-28,97.15911102294922
2017-07-31,97.2100601196289
2017-08-01,98.38197326660156
2017-08-02,98.7216796875
2017-08-03,99.28216552734375
2017-08-04,99.09532928466797
2017-08-07,99.68130493164062
2017-08-08,99.26514434814453
2017-08-09,100.67489624023438
2017-08-10,100.40312957763672
2017-08-11,100.52202606201172
2017-08-14,101.77037048339844
2017-08-15,101.7279052734375
2017-08-16,102.11854553222656
2017-08-17,101.15042877197266
2017-08-18,100.81072998046875
2017-08-21,100.68338775634766
2017-08-22,101.89774322509766
2017-08-23,101.12496948242188
2017-08-24,100.92115020751953
2017-08-25,101.61750030517578
2017-08-28,103.03569793701172
2017-08-29,103.18856048583984
2017-08-30,103.89340209960938
2017-08-31,104.36898803710938
2017-09-01,104.581298828125
2017-09-05,104.3604965209961
2017-09-06,104.21612548828125
2017-09-07,104.47206115722656
2017-09-08,104.52326202392578
2017-09-11,105.17167663574219
2017-09-12,105.51292419433594
2017-09-13,105.188720703125
2017-09-14,106.0078125
2017-09-15,108.24312591552734
2017-09-18,110.04334259033203
2017-09-19,111.68997955322266
2017-09-20,112.27870178222656
2017-09-21,111.81792449951172
2017-09-22,112.4493179321289
2017-09-25,111.5534896850586
2017-09-26,112.21040344238281
2017-09-27,112.07393646240234
2017-09-28,111.7240982055664
2017-09-29,112.34691619873047
2017-10-02,113.31104278564453
2017-10-03,113.73760986328125
2017-10-04,114.32632446289062
2017-10-05,115.00031280517578
2017-10-06,115.74261474609375
2017-10-09,115.9302749633789
2017-10-10,116.09244537353516
2017-10-11,116.03266143798828
2017-10-12,116.56163024902344
2017-10-13,116.51048278808594
2017-10-16,115.94735717773438
2017-10-17,116.10948181152344
2017-10-18,115.04301452636719
2017-10-19,115.69995880126953
2017-10-20,116.655517578125
2017-10-23,116.73226928710938
2017-10-24,116.85172271728516
2017-10-25,116.51048278808594
2017-10-26,115.91322326660156
2017-10-27,116.48489379882812
2017-10-30,115.72552490234375
2017-10-31,118.86524963378906
2017-11-01,117.01382446289062
2017-11-02,116.97115325927734
2017-11-03,118.94200134277344
2017-11-06,118.58368682861328
2017-11-07,118.90792083740234
2017-11-08,120.5460205078125
2017-11-09,117.3636245727539
2017-11-10,118.38748168945312
2017-11-13,118.5666275024414
2017-11-14,118.88229370117188
2017-11-15,118.5666275024414
2017-11-16,120.23716735839844
2017-11-17,119.80025482177734
2017-11-20,121.58219146728516
2017-11-21,123.36415100097656
2017-11-22,122.09622955322266
2017-11-24,123.31275177001953
2017-11-27,122.9357681274414
2017-11-28,123.53547668457031
2017-11-29,122.6959228515625
2017-11-30,123.7924575805664
2017-12-01,122.38749694824219
2017-12-04,121.38517761230469
2017-12-05,122.14762878417969
2017-12-06,122.09622955322266
2017-12-07,122.67875671386719
2017-12-08,122.72158813476562
2017-12-11,122.19905090332031
2017-12-12,121.15380859375
2017-12-13,121.59934997558594
2017-12-14,121.02536010742188
2017-12-15,123.44124603271484
2017-12-18,122.2247314453125
2017-12-19,122.13903045654297
2017-12-20,121.94197082519531
2017-12-21,122.3275375366211
2017-12-22,122.31893157958984
2017-12-26,121.82211303710938
2017-12-27,122.6959228515625
2017-12-28,122.6959228515625
2017-12-29,121.35091400146484
2018-01-02,121.710693359375
2018-01-03,122.35320281982422
2018-01-04,122.01914978027344
2018-01-05,123.1413803100586
2018-01-08,125.42020416259766
2018-01-09,124.75196838378906
2018-01-10,124.34932708740234
2018-01-11,124.47779083251953
2018-01-12,126.1141128540039
2018-01-16,124.88041687011719
2018-01-17,126.45677947998047
2018-01-18,124.85475158691406
2018-01-19,124.98332214355469
2018-01-22,122.67021179199219
2018-01-23,122.00198364257812
2018-01-24,122.59307861328125
2018-01-25,123.7667465209961
2018-01-26,125.20603942871094
2018-01-29,126.0969467163086
2018-01-30,133.9100341796875
2018-01-31,136.5400390625
2018-02-01,135.083740234375
2018-02-02,133.55877685546875
2018-02-05,126.96221923828125
2018-02-06,127.33917999267578
2018-02-07,130.89447021484375
2018-02-08,128.3672332763672
2018-02-09,131.09152221679688
2018-02-12,130.89447021484375
2018-02-13,131.09152221679688
2018-02-14,132.7620849609375
2018-02-15,133.8415069580078
2018-02-16,134.20993041992188
2018-02-20,134.5097198486328
2018-02-21,135.50350952148438
2018-02-22,135.34925842285156
2018-02-23,136.04322814941406
2018-02-26,136.67715454101562
2018-02-27,136.23167419433594
2018-02-28,133.77296447753906
2018-03-01,130.96302795410156
2018-03-02,131.81112670898438
2018-03-05,132.15379333496094
2018-03-06,132.5050506591797
2018-03-07,133.93243408203125
2018-03-08,133.91526794433594
2018-03-09,135.61776733398438
2018-03-12,135.87571716308594
2018-03-13,135.94451904296875
2018-03-14,135.49740600585938
2018-03-15,136.0133056640625
2018-03-16,134.5773468017578
2018-03-19,134.50857543945312
2018-03-20,136.56362915039062
2018-03-21,137.41490173339844
2018-03-22,132.9091796875
2018-03-23,135.16204833984375
2018-03-26,139.35816955566406
2018-03-27,137.87921142578125
2018-03-28,137.38909912109375
2018-03-29,138.67884826660156
2018-04-02,137.2600555419922
2018-04-03,137.32032775878906
2018-04-04,139.54734802246094
2018-04-05,141.30145263671875
2018-04-06,138.47251892089844
2018-04-09,140.0116729736328
2018-04-10,139.6333465576172
2018-04-11,139.17759704589844
2018-04-12,139.95144653320312
2018-04-13,139.0314483642578
2018-04-16,142.0323486328125
2018-04-17,143.5629119873047
2018-04-18,144.6979217529297
2018-04-19,145.1966552734375
2018-04-20,144.4571533203125
2018-04-23,145.3170166015625
2018-04-24,141.72283935546875
2018-04-25,138.57569885253906
2018-04-26,137.3633270263672
2018-04-27,135.9875030517578
2018-04-30,134.49990844726562
2018-05-01,130.51014709472656
2018-05-02,126.19369506835938
2018-05-03,126.657958984375
2018-05-04,128.84202575683594
2018-05-07,128.87643432617188
2018-05-08,132.36749267578125
2018-05-09,133.61431884765625
2018-05-10,134.749267578125
2018-05-11,134.69775390625
2018-05-14,133.42510986328125
2018-05-15,133.17575073242188
2018-05-16,132.1611328125
2018-05-17,131.42166137695312
2018-05-18,132.33297729492188
2018-05-21,132.8231964111328
2018-05-22,129.60731506347656
2018-05-23,132.35890197753906
2018-05-24,132.3416748046875
2018-05-25,131.47317504882812
2018-05-29,129.7190704345703
2018-05-30,131.34426879882812
2018-05-31,129.8683319091797
2018-06-01,131.78440856933594
2018-06-04,131.96566772460938
2018-06-05,132.00885009765625
2018-06-06,132.46624755859375
2018-06-07,132.0347137451172
2018-06-08,133.47607421875
2018-06-11,133.1135711669922
2018-06-12,131.49960327148438
2018-06-13,131.39602661132812
2018-06-14,129.41961669921875
2018-06-15,128.7981414794922
2018-06-18,128.83265686035156
2018-06-19,125.5356674194336
2018-06-20,125.3458251953125
2018-06-21,123.55059051513672
2018-06-22,124.0252685546875
2018-06-25,124.3878173828125
2018-06-26,124.53449249267578
2018-06-27,124.12883758544922
2018-06-28,124.94015502929688
2018-06-29,124.75025939941406
2018-07-02,125.98445129394531
2018-07-03,125.80321502685547
2018-07-05,124.25833892822266
2018-07-06,124.54315948486328
2018-07-09,125.96720886230469
2018-07-10,126.3901138305664
2018-07-11,124.94877624511719
2018-07-12,127.33952331542969
2018-07-13,128.50469970703125
2018-07-16,129.09158325195312
2018-07-17,130.87814331054688
2018-07-18,131.318359375
2018-07-19,129.92015075683594
2018-07-20,130.23948669433594
2018-07-23,129.61807250976562
2018-07-24,130.30856323242188
2018-07-25,130.6365203857422
2018-07-26,132.26776123046875
2018-07-27,132.81149291992188
2018-07-30,129.79931640625
2018-07-31,142.36585998535156
2018-08-01,141.48553466796875
2018-08-02,141.06259155273438
2018-08-03,140.14773559570312
2018-08-06,140.37213134765625
2018-08-07,141.6580810546875
2018-08-08,141.96018981933594
2018-08-09,142.03785705566406
2018-08-10,140.90724182128906
2018-08-13,140.29440307617188
2018-08-14,142.32266235351562
2018-08-15,140.51019287109375
2018-08-16,141.42510986328125
2018-08-17,142.1155242919922
2018-08-20,142.59022521972656
2018-08-21,143.4015350341797
2018-08-22,141.28697204589844
2018-08-23,139.8887939453125
2018-08-24,140.88136291503906
2018-08-27,141.96018981933594
2018-08-28,142.1155242919922
2018-08-29,142.1155242919922
2018-08-30,140.2253875732422
2018-08-31,140.2598876953125
2018-09-04,140.13906860351562
2018-09-05,140.40664672851562
2018-09-06,139.9949493408203
2018-09-07,138.83349609375
2018-09-10,139.70025634765625
2018-09-11,139.82162475585938
2018-09-12,140.1336212158203
2018-09-13,141.68505859375
2018-09-14,142.76852416992188
2018-09-17,144.2679901123047
2018-09-18,145.6373748779297
2018-09-19,143.4618682861328
2018-09-20,140.98301696777344
2018-09-21,142.3871307373047
2018-09-24,140.6363525390625
2018-09-25,142.84646606445312
2018-09-26,143.22784423828125
2018-09-27,144.91798400878906
2018-09-28,146.6601104736328
2018-10-01,146.10540771484375
2018-10-02,146.0447235107422
2018-10-03,146.5561065673828
2018-10-04,146.14874267578125
2018-10-05,145.2300262451172
2018-10-08,145.03929138183594
2018-10-09,144.12925720214844
2018-10-10,139.24087524414062
2018-10-11,133.66778564453125
2018-10-12,134.23117065429688
2018-10-15,150.16168212890625
2018-10-16,150.40443420410156
2018-10-17,148.70562744140625
2018-10-18,147.95155334472656
2018-10-19,146.41741943359375
2018-10-22,148.8096160888672
2018-10-23,146.57342529296875
2018-10-24,140.5843048095703
2018-10-25,139.5702362060547
2018-10-26,139.40553283691406
2018-10-29,127.14124298095703
2018-10-30,130.7468719482422
2018-10-31,128.89205932617188
2018-11-01,130.01885986328125
2018-11-02,127.43596649169922
2018-11-05,129.62010192871094
2018-11-06,130.49549865722656
2018-11-07,132.68841552734375
2018-11-08,131.31893920898438
2018-11-09,132.73170471191406
2018-11-12,128.88340759277344
2018-11-13,130.3828582763672
2018-11-14,129.498779296875
2018-11-15,130.9029083251953
2018-11-16,130.7989044189453
2018-11-19,128.36337280273438
2018-11-20,126.96792602539062
2018-11-21,126.08404541015625
2018-11-23,126.41497802734375
2018-11-26,126.9287109375
2018-11-27,122.5921401977539
2018-11-28,125.04776763916016
2018-11-29,124.63847351074219
2018-11-30,124.48175811767578
2018-12-03,124.35111999511719
2018-12-04,121.076904296875
2018-12-06,121.69519805908203
2018-12-07,121.3904037475586
2018-12-10,124.91716766357422
2018-12-11,126.24948120117188
2018-12-12,128.0259552001953
2018-12-13,129.2625274658203
2018-12-14,129.2886199951172
2018-12-17,127.05934143066406
2018-12-18,124.48175811767578
2018-12-19,120.57186126708984
2018-12-20,117.15827941894531
2018-12-21,111.99442291259766
2018-12-24,110.81880950927734
2018-12-26,111.66349792480469
2018-12-27,114.63294982910156
2018-12-28,114.23236083984375
2018-12-31,117.25410461425781
2019-01-02,115.93916320800781
2019-01-03,113.24837493896484
2019-01-04,115.7475814819336
2019-01-07,116.50518798828125
2019-01-08,116.46160888671875
2019-01-09,116.13072204589844
2019-01-10,117.46310424804688
2019-01-11,119.22210693359375
2019-01-14,120.20609283447266
2019-01-15,120.85921478271484
2019-01-16,118.92601013183594
2019-01-17,120.7373046875
2019-01-18,124.33373260498047
2019-01-22,121.25978088378906
2019-01-23,123.75900268554688
2019-01-24,123.59355163574219
2019-01-25,124.94330596923828
2019-01-28,124.25534057617188
2019-01-29,135.1665802001953
2019-01-30,134.88792419433594
2019-01-31,133.39012145996094
2019-02-01,133.9038848876953
2019-02-04,136.91685485839844
2019-02-05,137.41322326660156
2019-02-06,137.27391052246094
2019-02-07,137.091064453125
2019-02-08,139.4683380126953
2019-02-11,139.90374755859375
2019-02-12,141.14031982421875
2019-02-13,141.03582763671875
2019-02-14,141.27964782714844
2019-02-15,143.5089111328125
2019-02-19,143.32603454589844
2019-02-20,143.85719299316406
2019-02-21,143.30859375
2019-02-22,144.4493408203125
2019-02-25,142.70779418945312
2019-02-26,141.36671447753906
2019-02-27,141.11415100097656
2019-02-28,143.62210083007812
2019-03-01,143.5001983642578
2019-03-04,142.22879028320312
2019-03-05,141.4363555908203
2019-03-06,139.86892700195312
2019-03-07,141.00144958496094
2019-03-08,141.48240661621094
2019-03-11,142.75050354003906
2019-03-12,141.09762573242188
2019-03-13,141.4736785888672
2019-03-14,140.31056213378906
2019-03-15,140.52049255371094
2019-03-18,142.81175231933594
2019-03-19,142.51443481445312
