Date,KKR
2015-10-22,14.090240478515625
2015-10-23,14.414344787597656
2015-10-26,14.398140907287598
2015-10-27,14.260394096374512
2015-10-28,13.6527099609375
2015-10-29,14.017319679260254
2015-10-30,13.895782470703125
2015-11-02,14.851873397827148
2015-11-03,15.313714981079102
2015-11-04,15.231169700622559
2015-11-05,15.586142539978027
2015-11-06,15.676959991455078
2015-11-09,15.033037185668945
2015-11-10,14.892699241638184
2015-11-11,14.876184463500977
2015-11-12,14.777117729187012
2015-11-13,14.554224014282227
2015-11-16,14.570734977722168
2015-11-17,14.257031440734863
2015-11-18,14.430398941040039
2015-11-19,14.479931831359863
2015-11-20,14.405627250671387
2015-11-23,14.116690635681152
2015-11-24,14.058905601501465
2015-11-25,14.108440399169922
2015-11-27,14.116690635681152
2015-11-30,13.959839820861816
2015-12-01,13.968096733093262
2015-12-02,13.68741226196289
2015-12-03,13.522302627563477
2015-12-04,13.481026649475098
2015-12-07,13.340685844421387
2015-12-08,13.225110054016113
2015-12-09,12.993961334228516
2015-12-10,13.547070503234863
2015-12-11,12.548168182373047
2015-12-14,11.929015159606934
2015-12-15,12.5729341506958
2015-12-16,12.696765899658203
2015-12-17,13.01047134399414
2015-12-18,12.845361709594727
2015-12-21,13.084768295288086
2015-12-22,12.969194412231445
2015-12-23,13.36545181274414
2015-12-24,13.241621971130371
2015-12-28,13.04349136352539
2015-12-29,12.927919387817383
2015-12-30,12.886636734008789
2015-12-31,12.870129585266113
2016-01-04,13.02698040008545
2016-01-05,12.754555702209473
2016-01-06,12.498637199401855
2016-01-07,11.962037086486816
2016-01-08,11.68961238861084
2016-01-11,11.293353080749512
2016-01-12,11.177775382995605
2016-01-13,10.996159553527832
2016-01-14,11.51624584197998
2016-01-15,11.095223426818848
2016-01-19,10.87232780456543
2016-01-20,11.243820190429688
2016-01-21,11.86297607421875
2016-01-22,11.895995140075684
2016-01-25,11.062202453613281
2016-01-26,11.342883110046387
2016-01-27,11.053951263427734
2016-01-28,11.169522285461426
2016-01-29,11.252074241638184
2016-02-01,11.483227729797363
2016-02-02,11.045692443847656
2016-02-03,10.938372611999512
2016-02-04,11.260332107543945
2016-02-05,11.417181015014648
2016-02-08,10.674201965332031
2016-02-09,10.418286323547363
2016-02-10,9.667041778564453
2016-02-11,9.188232421875
2016-02-12,9.856916427612305
2016-02-16,10.302705764770508
2016-02-17,10.401772499084473
2016-02-18,10.711148262023926
2016-02-19,10.71950912475586
2016-02-22,11.003804206848145
2016-02-23,10.87838077545166
2016-02-24,10.55228328704834
2016-02-25,10.251261711120605
2016-02-26,10.318156242370605
2016-02-29,10.736235618591309
2016-03-01,10.836573600769043
2016-03-02,10.686064720153809
2016-03-03,10.853294372558594
2016-03-04,11.221203804016113
2016-03-07,11.6643648147583
2016-03-08,11.154314041137695
2016-03-09,11.28809642791748
2016-03-10,11.52221965789795
2016-03-11,11.831596374511719
2016-03-14,11.798151016235352
2016-03-15,11.6643648147583
2016-03-16,11.998830795288086
2016-03-17,12.575775146484375
2016-03-18,12.358373641967773
2016-03-21,12.483798027038574
2016-03-22,12.43363094329834
2016-03-23,11.873406410217285
2016-03-24,11.622559547424316
2016-03-28,11.789790153503418
2016-03-29,12.015554428100586
2016-03-30,12.124250411987305
2016-03-31,12.283123016357422
2016-04-01,11.998830795288086
2016-04-04,11.706175804138184
2016-04-05,11.179396629333496
2016-04-06,11.26301383972168
2016-04-07,11.120863914489746
2016-04-08,10.911826133728027
2016-04-11,11.028888702392578
2016-04-12,11.104142189025879
2016-04-13,11.52221965789795
2016-04-14,11.463688850402832
2016-04-15,11.430242538452148
2016-04-18,11.6643648147583
2016-04-19,12.007189750671387
2016-04-20,12.383462905883789
2016-04-21,12.43363094329834
2016-04-22,12.49216079711914
2016-04-25,12.115889549255371
2016-04-26,12.140972137451172
2016-04-27,12.015554428100586
2016-04-28,11.639278411865234
2016-04-29,11.371711730957031
2016-05-02,11.237927436828613
2016-05-03,11.424097061157227
2016-05-04,11.331014633178711
2016-05-05,11.144842147827148
2016-05-06,11.144842147827148
2016-05-09,11.043293952941895
2016-05-10,11.000980377197266
2016-05-11,10.874048233032227
2016-05-12,10.984058380126953
2016-05-13,10.721725463867188
2016-05-16,11.009445190429688
2016-05-17,11.110990524291992
2016-05-18,11.110990524291992
2016-05-19,10.848660469055176
2016-05-20,11.043293952941895
2016-05-23,11.051759719848633
2016-05-24,11.322549819946289
2016-05-25,11.4833345413208
2016-05-26,11.356398582458496
2016-05-27,11.441022872924805
2016-05-31,11.432561874389648
2016-06-01,11.53410530090332
2016-06-02,11.559494018554688
2016-06-03,11.45794677734375
2016-06-06,11.881061553955078
2016-06-07,11.906449317932129
2016-06-08,11.771051406860352
2016-06-09,11.542570114135742
2016-06-10,11.314088821411133
2016-06-13,11.094066619873047
2016-06-14,10.7640380859375
2016-06-15,10.738648414611816
2016-06-16,10.501707077026367
2016-06-17,10.54401969909668
2016-06-20,10.814812660217285
2016-06-21,11.068681716918945
2016-06-22,11.009445190429688
2016-06-23,11.212542533874512
2016-06-24,10.510167121887207
2016-06-27,10.137829780578613
2016-06-28,10.163213729858398
2016-06-29,10.560944557189941
2016-06-30,10.442472457885742
2016-07-01,10.442472457885742
2016-07-05,10.20552921295166
2016-07-06,10.154753684997559
2016-07-07,10.230916023254395
2016-07-08,10.408620834350586
2016-07-11,10.560944557189941
2016-07-12,10.560944557189941
2016-07-13,10.493245124816895
2016-07-14,10.637105941772461
2016-07-15,10.874048233032227
2016-07-18,10.93328857421875
2016-07-19,11.051759719848633
2016-07-20,11.57641887664795
2016-07-21,11.720279693603516
2016-07-22,11.931836128234863
2016-07-25,11.779513359069824
2016-07-26,12.244940757751465
2016-07-27,12.456499099731445
2016-07-28,12.42264461517334
2016-07-29,12.219552040100098
2016-08-01,12.312637329101562
2016-08-02,11.965686798095703
2016-08-03,12.205343246459961
2016-08-04,12.402200698852539
2016-08-05,12.522029876708984
2016-08-08,12.718891143798828
2016-08-09,12.727448463439941
2016-08-10,12.522029876708984
2016-08-11,12.676094055175781
2016-08-12,12.65041446685791
2016-08-15,12.770243644714355
2016-08-16,12.64185905456543
2016-08-17,12.564823150634766
2016-08-18,12.881516456604004
2016-08-19,12.915748596191406
2016-08-22,12.915748596191406
2016-08-23,12.813039779663086
2016-08-24,12.667533874511719
2016-08-25,12.564823150634766
2016-08-26,12.470672607421875
2016-08-29,12.667533874511719
2016-08-30,12.718891143798828
2016-08-31,12.830159187316895
2016-09-01,12.65041446685791
2016-09-02,12.667533874511719
2016-09-06,12.701773643493652
2016-09-07,12.83871841430664
2016-09-08,13.07837200164795
2016-09-09,12.616182327270508
2016-09-12,12.736007690429688
2016-09-13,12.462118148803711
2016-09-14,12.385083198547363
2016-09-15,12.616182327270508
2016-09-16,12.282371520996094
2016-09-19,12.308049201965332
2016-09-20,12.308049201965332
2016-09-21,12.333728790283203
2016-09-22,12.39364242553711
2016-09-23,12.27381420135498
2016-09-26,12.042718887329102
2016-09-27,11.991361618041992
2016-09-28,12.102630615234375
2016-09-29,12.02559757232666
2016-09-30,12.205343246459961
2016-10-03,12.21390438079834
2016-10-04,12.153985023498535
2016-10-05,12.290932655334473
2016-10-06,12.205343246459961
2016-10-07,12.179659843444824
2016-10-10,12.299492835998535
2016-10-11,12.188222885131836
2016-10-12,11.982804298400879
2016-10-13,11.785943031311035
2016-10-14,11.768823623657227
2016-10-17,11.674676895141602
2016-10-18,11.743145942687988
2016-10-19,11.880091667175293
2016-10-20,11.888653755187988
2016-10-21,11.999920845031738
2016-10-24,12.39364242553711
2016-10-25,12.736007690429688
2016-10-26,12.727448463439941
2016-10-27,12.624737739562988
2016-10-28,12.41932201385498
2016-10-31,12.145427703857422
2016-11-01,12.042718887329102
2016-11-02,12.189899444580078
2016-11-03,12.025404930114746
2016-11-04,11.808965682983398
2016-11-07,12.086005210876465
2016-11-08,12.025404930114746
2016-11-09,11.782988548278809
2016-11-10,12.337076187133789
2016-11-11,12.761299133300781
2016-11-14,13.098941802978516
2016-11-15,13.029684066772461
2016-11-16,12.77861213684082
2016-11-17,13.176860809326172
2016-11-18,13.332695960998535
2016-11-21,13.384647369384766
2016-11-22,13.367331504821777
2016-11-23,13.462564468383789
2016-11-25,13.80020809173584
2016-11-28,13.306726455688477
2016-11-29,13.211495399475098
2016-11-30,13.246123313903809
2016-12-01,13.56645393371582
2016-12-02,13.401958465576172
2016-12-05,13.56645393371582
2016-12-06,13.739603042602539
2016-12-07,14.146513938903809
2016-12-08,14.709257125854492
2016-12-09,14.830460548400879
2016-12-12,14.683282852172852
2016-12-13,14.588055610656738
2016-12-14,14.302349090576172
2016-12-15,14.414900779724121
2016-12-16,14.414900779724121
2016-12-19,14.414900779724121
2016-12-20,14.579389572143555
2016-12-21,14.38892650604248
2016-12-22,14.146513938903809
2016-12-23,13.912758827209473
2016-12-27,13.782894134521484
2016-12-28,13.514510154724121
2016-12-29,13.393301010131836
2016-12-30,13.324040412902832
2017-01-03,13.704974174499512
2017-01-04,14.181147575378418
2017-01-05,14.207115173339844
2017-01-06,14.484159469604492
2017-01-09,14.83912467956543
2017-01-10,14.81314754486084
2017-01-11,14.934350967407227
2017-01-12,14.917038917541504
2017-01-13,14.917038917541504
2017-01-17,14.709257125854492
2017-01-18,14.83912467956543
2017-01-19,14.752544403076172
2017-01-20,14.9083833694458
2017-01-23,14.88240909576416
2017-01-24,15.25468921661377
2017-01-25,15.315291404724121
2017-01-26,15.410516738891602
2017-01-27,15.358575820922852
2017-01-30,15.185422897338867
2017-01-31,15.029592514038086
2017-02-01,15.220057487487793
2017-02-02,15.202739715576172
2017-02-03,15.2460298538208
2017-02-06,15.124822616577148
2017-02-07,15.531729698181152
2017-02-08,15.904007911682129
2017-02-09,15.791454315185547
2017-02-10,15.730850219726562
2017-02-13,15.583678245544434
2017-02-14,15.592331886291504
2017-02-15,15.739509582519531
2017-02-16,15.730775833129883
2017-02-17,15.940402030944824
2017-02-21,15.957867622375488
2017-02-22,15.931665420532227
2017-02-23,15.887995719909668
2017-02-24,15.722046852111816
2017-02-27,15.82685661315918
2017-02-28,15.748248100280762
2017-03-01,15.879265785217285
2017-03-02,15.800653457641602
2017-03-03,15.800653457641602
2017-03-06,15.756985664367676
2017-03-07,15.64342975616455
2017-03-08,15.730775833129883
2017-03-09,15.739507675170898
2017-03-10,15.9054594039917
2017-03-13,15.957867622375488
2017-03-14,15.949138641357422
2017-03-15,16.09762954711914
2017-03-16,16.027746200561523
2017-03-17,15.86179256439209
2017-03-20,15.940402030944824
2017-03-21,15.66089916229248
2017-03-22,15.914199829101562
2017-03-23,15.931665420532227
2017-03-24,15.870523452758789
2017-03-27,15.442540168762207
2017-03-28,15.591024398803711
2017-03-29,15.521148681640625
2017-03-30,16.045223236083984
2017-03-31,15.922937393188477
2017-04-03,15.669634819030762
2017-04-04,15.756985664367676
2017-04-05,15.442540168762207
2017-04-06,15.442540168762207
2017-04-07,15.241645812988281
2017-04-10,15.625965118408203
2017-04-11,15.617228507995605
2017-04-12,15.34645938873291
2017-04-13,15.084428787231445
2017-04-17,15.119359970092773
2017-04-18,14.88353157043457
2017-04-19,14.726312637329102
2017-04-20,15.040754318237305
2017-04-21,14.88353157043457
2017-04-24,15.075693130493164
2017-04-25,15.27658748626709
2017-04-26,15.521148681640625
2017-04-27,16.359651565551758
2017-04-28,16.578014373779297
2017-05-01,16.508146286010742
2017-05-02,16.36839485168457
2017-05-03,16.246110916137695
2017-05-04,16.087440490722656
2017-05-05,16.38714599609375
2017-05-08,16.519376754760742
2017-05-09,16.722122192382812
2017-05-10,16.598709106445312
2017-05-11,16.47530174255371
2017-05-12,16.184406280517578
2017-05-15,16.334259033203125
2017-05-16,16.422405242919922
2017-05-17,15.805355072021484
2017-05-18,15.99046802520752
2017-05-19,16.26374626159668
2017-05-22,16.607532501220703
2017-05-23,16.484121322631836
2017-05-24,16.519376754760742
2017-05-25,16.422405242919922
2017-05-26,16.45767593383789
2017-05-30,16.40477752685547
2017-05-31,16.23729133605957
2017-06-01,16.537012100219727
2017-06-02,16.56344985961914
2017-06-05,16.30781364440918
2017-06-06,16.334259033203125
2017-06-07,16.34307861328125
2017-06-08,16.431224822998047
2017-06-09,16.713302612304688
2017-06-12,16.492929458618164
2017-06-13,16.845531463623047
2017-06-14,16.395963668823242
2017-06-15,16.246110916137695
2017-06-16,16.096248626708984
2017-06-19,16.607532501220703
2017-06-20,16.413593292236328
2017-06-21,16.351892471313477
2017-06-22,16.545814514160156
2017-06-23,16.334259033203125
2017-06-26,16.069807052612305
2017-06-27,16.043359756469727
2017-06-28,16.34307861328125
2017-06-29,16.23729133605957
2017-06-30,16.395963668823242
2017-07-03,16.34307861328125
2017-07-05,16.246110916137695
2017-07-06,16.149137496948242
2017-07-07,16.351892471313477
2017-07-10,16.625154495239258
2017-07-11,16.722122192382812
2017-07-12,16.898427963256836
2017-07-13,16.889604568481445
2017-07-14,16.968944549560547
2017-07-17,17.136432647705078
2017-07-18,16.86316680908203
2017-07-19,17.136432647705078
2017-07-20,17.021833419799805
2017-07-21,17.08353614807129
2017-07-24,17.013023376464844
2017-07-25,17.1540584564209
2017-07-26,17.021833419799805
2017-07-27,16.968944549560547
2017-07-28,17.013023376464844
2017-07-31,17.08353614807129
2017-08-01,17.1540584564209
2017-08-02,17.057092666625977
2017-08-03,17.252742767333984
2017-08-04,17.35945701599121
2017-08-07,17.341676712036133
2017-08-08,17.35945701599121
2017-08-09,17.003734588623047
2017-08-10,16.452356338500977
2017-08-11,16.310068130493164
2017-08-14,16.57685661315918
2017-08-15,16.416780471801758
2017-08-16,16.34564208984375
2017-08-17,16.034379959106445
2017-08-18,16.132192611694336
2017-08-21,16.132192611694336
2017-08-22,16.57685661315918
2017-08-23,16.514612197875977
2017-08-24,16.292272567749023
2017-08-25,16.39900016784668
2017-08-28,16.58575439453125
2017-08-29,16.39900016784668
2017-08-30,16.852548599243164
2017-08-31,16.90590476989746
2017-09-01,16.87923240661621
2017-09-05,16.3189640045166
2017-09-06,16.292272567749023
2017-09-07,16.238920211791992
2017-09-08,16.149995803833008
2017-09-11,16.594646453857422
2017-09-12,16.683584213256836
2017-09-13,16.52350616455078
2017-09-14,16.630224227905273
2017-09-15,16.834760665893555
2017-09-18,16.843660354614258
2017-09-19,16.977046966552734
2017-09-20,17.11934471130371
2017-09-21,17.172704696655273
2017-09-22,17.546215057373047
2017-09-25,17.52842903137207
2017-09-26,17.60846519470215
2017-09-27,17.706296920776367
2017-09-28,17.777437210083008
2017-09-29,18.079805374145508
2017-10-02,17.990875244140625
2017-10-03,18.035337448120117
2017-10-04,18.106489181518555
2017-10-05,18.230987548828125
2017-10-06,18.053129196166992
2017-10-09,17.96419906616211
2017-10-10,18.0086612701416
2017-10-11,17.99976921081543
2017-10-12,17.813007354736328
2017-10-13,17.706296920776367
2017-10-16,17.96419906616211
2017-10-17,17.946409225463867
2017-10-18,17.981985092163086
2017-10-19,18.106489181518555
2017-10-20,18.124277114868164
2017-10-23,18.115381240844727
2017-10-24,18.453319549560547
2017-10-25,18.248777389526367
2017-10-26,18.053129196166992
2017-10-27,18.09759521484375
2017-10-30,17.83079719543457
2017-10-31,17.83079719543457
2017-11-01,17.706296920776367
2017-11-02,17.697402954101562
2017-11-03,17.95752716064453
2017-11-06,18.002370834350586
2017-11-07,17.930618286132812
2017-11-08,17.724313735961914
2017-11-09,17.491100311279297
2017-11-10,17.275815963745117
2017-11-13,17.24891471862793
2017-11-14,17.222000122070312
2017-11-15,17.239938735961914
2017-11-16,17.53594207763672
2017-11-17,17.54491424560547
2017-11-20,17.491100311279297
2017-11-21,17.491100311279297
2017-11-22,17.509031295776367
2017-11-24,17.500062942504883
2017-11-27,17.482126235961914
2017-11-28,17.607704162597656
2017-11-29,17.742252349853516
2017-11-30,17.867826461791992
2017-12-01,17.831945419311523
2017-12-04,17.894739151000977
2017-12-05,17.562850952148438
2017-12-06,17.21303367614746
2017-12-07,17.634613037109375
2017-12-08,17.930618286132812
2017-12-11,18.101041793823242
2017-12-12,18.038253784179688
2017-12-13,17.885766983032227
2017-12-14,17.876798629760742
2017-12-15,18.029281616210938
2017-12-18,18.504680633544922
2017-12-19,18.630260467529297
2017-12-20,18.755834579467773
2017-12-21,18.971113204956055
2017-12-22,18.998016357421875
2017-12-26,18.827594757080078
2017-12-27,18.899362564086914
2017-12-28,18.95317268371582
2017-12-29,18.890382766723633
2018-01-02,19.29402732849121
2018-01-03,19.706636428833008
2018-01-04,19.724573135375977
2018-01-05,19.661781311035156
2018-01-08,19.760456085205078
2018-01-09,20.334524154663086
2018-01-10,20.49597930908203
2018-01-11,20.657434463500977
2018-01-12,20.70228385925293
2018-01-16,20.44215965270996
2018-01-17,20.49597930908203
2018-01-18,20.226882934570312
2018-01-19,20.42422103881836
2018-01-22,20.648456573486328
2018-01-23,21.312231063842773
2018-01-24,21.518535614013672
2018-01-25,21.895261764526367
2018-01-26,21.886293411254883
2018-01-29,21.751745223999023
2018-01-30,21.49162483215332
2018-01-31,21.599254608154297
2018-02-01,21.80556297302246
2018-02-02,21.06107521057129
2018-02-05,19.679729461669922
2018-02-06,19.796335220336914
2018-02-07,19.903972625732422
2018-02-08,18.908323287963867
2018-02-09,19.006990432739258
2018-02-12,19.311967849731445
2018-02-13,19.060808181762695
2018-02-14,19.365785598754883
2018-02-15,20.16409683227539
2018-02-16,20.0917911529541
2018-02-20,19.766416549682617
2018-02-21,19.784494400024414
2018-02-22,19.68507194519043
2018-02-23,19.847761154174805
2018-02-26,19.938138961791992
2018-02-27,19.468158721923828
2018-02-28,19.395854949951172
2018-03-01,19.368743896484375
2018-03-02,19.486234664916992
2018-03-05,19.865833282470703
2018-03-06,20.13698387145996
2018-03-07,20.055635452270508
2018-03-08,19.99237632751465
2018-03-09,20.525615692138672
2018-03-12,20.50754737854004
2018-03-13,20.263517379760742
2018-03-14,19.99237632751465
2018-03-15,19.66699981689453
2018-03-16,19.856800079345703
2018-03-19,19.558542251586914
2018-03-20,19.657960891723633
2018-03-21,19.71218490600586
2018-03-22,19.043367385864258
2018-03-23,18.627607345581055
2018-03-26,18.70895004272461
2018-03-27,18.410694122314453
2018-03-28,18.257047653198242
2018-03-29,18.347431182861328
2018-04-02,17.976863861083984
2018-04-03,17.81417465209961
2018-04-04,18.166669845581055
2018-04-05,18.374540328979492
2018-04-06,18.0853214263916
2018-04-09,18.0853214263916
2018-04-10,18.446840286254883
2018-04-11,18.28415870666504
2018-04-12,18.600496292114258
2018-04-13,18.374540328979492
2018-04-16,18.727035522460938
2018-04-17,18.96202278137207
2018-04-18,18.952983856201172
2018-04-19,19.11566734313965
2018-04-20,19.35970115661621
2018-04-23,19.260282516479492
2018-04-24,19.11566734313965
2018-04-25,18.754148483276367
2018-04-26,18.88068199157715
2018-04-27,18.85356330871582
2018-04-30,18.925865173339844
2018-05-01,19.34162139892578
2018-05-02,19.432004928588867
2018-05-03,20.010440826416016
2018-05-04,20.787729263305664
2018-05-07,20.41716194152832
2018-05-08,20.48946762084961
2018-05-09,20.679271697998047
2018-05-10,20.34486198425293
2018-05-11,20.062541961669922
2018-05-14,19.80755043029785
2018-05-15,19.67094612121582
2018-05-16,20.326642990112305
2018-05-17,20.68181037902832
2018-05-18,20.399499893188477
2018-05-21,20.627174377441406
2018-05-22,20.5543155670166
2018-05-23,20.299325942993164
2018-05-24,20.490568161010742
2018-05-25,20.454139709472656
2018-05-29,19.953262329101562
2018-05-30,20.17182731628418
2018-05-31,20.24468231201172
2018-06-01,20.463245391845703
2018-06-04,20.508785247802734
2018-06-05,20.445032119750977
2018-06-06,20.636280059814453
2018-06-07,20.47235679626465
2018-06-08,20.927701950073242
2018-06-11,21.18269157409668
2018-06-12,21.164474487304688
2018-06-13,21.519651412963867
2018-06-14,21.638044357299805
2018-06-15,21.77464485168457
2018-06-18,21.820175170898438
2018-06-19,22.020532608032227
2018-06-20,22.111602783203125
2018-06-21,22.375701904296875
2018-06-22,22.630693435668945
2018-06-25,22.34838104248047
2018-06-26,22.767295837402344
2018-06-27,22.6215877532959
2018-06-28,22.26641845703125
2018-06-29,22.630693435668945
2018-07-02,23.614242553710938
2018-07-03,24.297260284423828
2018-07-05,24.452075958251953
2018-07-06,24.625110626220703
2018-07-09,24.688859939575195
2018-07-10,23.9329833984375
2018-07-11,23.942087173461914
2018-07-12,24.224401473999023
2018-07-13,24.16065788269043
2018-07-16,24.224401473999023
2018-07-17,24.497610092163086
2018-07-18,24.770822525024414
2018-07-19,24.64332389831543
2018-07-20,24.834571838378906
2018-07-23,24.898313522338867
2018-07-24,25.04403305053711
2018-07-25,25.262590408325195
2018-07-26,25.362773895263672
2018-07-27,25.18974494934082
2018-07-30,24.870996475219727
2018-07-31,24.934743881225586
2018-08-01,24.94384765625
2018-08-02,24.70707130432129
2018-08-03,24.69791030883789
2018-08-06,24.41381072998047
2018-08-07,24.175539016723633
2018-08-08,23.95559310913086
2018-08-09,24.047239303588867
2018-08-10,23.57985496520996
2018-08-13,23.094152450561523
2018-08-14,23.3140926361084
2018-08-15,23.002504348754883
2018-08-16,23.249940872192383
2018-08-17,23.27743148803711
2018-08-20,23.414892196655273
2018-08-21,23.726486206054688
2018-08-22,24.019744873046875
2018-08-23,24.276344299316406
2018-08-24,24.45963478088379
2018-08-27,24.248855590820312
2018-08-28,24.120555877685547
2018-08-29,24.129718780517578
2018-08-30,23.882274627685547
2018-08-31,23.90061378479004
2018-09-04,23.79063606262207
2018-09-05,23.323257446289062
2018-09-06,23.066650390625
2018-09-07,23.020837783813477
2018-09-10,24.14805030822754
2018-09-11,24.313005447387695
2018-09-12,24.624589920043945
2018-09-13,24.908687591552734
2018-09-14,25.220273971557617
2018-09-17,25.311920166015625
2018-09-18,25.357742309570312
2018-09-19,25.559354782104492
2018-09-20,25.678495407104492
2018-09-21,25.889270782470703
2018-09-24,25.889270782470703
2018-09-25,25.7701416015625
2018-09-26,25.6601619720459
2018-09-27,25.201953887939453
2018-09-28,24.991168975830078
2018-10-01,25.201953887939453
2018-10-02,25.220273971557617
2018-10-03,25.68765640258789
2018-10-04,25.385234832763672
2018-10-05,24.71623992919922
2018-10-08,24.15721321105957
2018-10-09,23.882274627685547
2018-10-10,22.379323959350586
2018-10-11,22.223533630371094
2018-10-12,22.4434757232666
2018-10-15,22.745901107788086
2018-10-16,23.506542205810547
2018-10-17,23.414892196655273
2018-10-18,22.60843276977539
2018-10-19,22.150222778320312
2018-10-22,21.91194725036621
2018-10-23,21.2154541015625
2018-10-24,20.271528244018555
2018-10-25,21.545373916625977
2018-10-26,21.02300453186035
2018-10-29,19.969106674194336
2018-10-30,21.206287384033203
2018-10-31,21.673669815063477
2018-11-01,22.51679801940918
2018-11-02,22.005569458007812
2018-11-05,22.106891632080078
2018-11-06,22.09768295288086
2018-11-07,22.788522720336914
2018-11-08,22.512187957763672
2018-11-09,21.913463592529297
2018-11-12,21.010759353637695
2018-11-13,21.06602668762207
2018-11-14,20.651519775390625
2018-11-15,20.540987014770508
2018-11-16,20.10805892944336
2018-11-19,19.43564796447754
2018-11-20,19.288267135620117
2018-11-21,20.025157928466797
2018-11-23,20.412033081054688
2018-11-26,20.891016006469727
2018-11-27,20.559412002563477
2018-11-28,21.185771942138672
2018-11-29,20.946277618408203
2018-11-30,21.11208152770996
2018-12-03,21.784500122070312
2018-12-04,20.44887924194336
2018-12-06,19.905414581298828
2018-12-07,19.343528747558594
2018-12-10,19.444856643676758
2018-12-11,19.260635375976562
2018-12-12,19.481698989868164
2018-12-13,19.15009880065918
2018-12-14,18.532941818237305
2018-12-17,18.23818588256836
2018-12-18,18.33950424194336
2018-12-19,17.82369041442871
2018-12-20,17.60261344909668
2018-12-21,17.519716262817383
2018-12-24,17.206531524658203
2018-12-26,18.072389602661133
2018-12-27,18.275033950805664
2018-12-28,18.090808868408203
2018-12-31,18.081600189208984
2019-01-02,18.072389602661133
2019-01-03,17.234167098999023
2019-01-04,18.42241668701172
2019-01-07,19.05799102783203
2019-01-08,19.46327781677246
2019-01-09,19.785669326782227
2019-01-10,19.454069137573242
2019-01-11,19.251422882080078
2019-01-14,19.122461318969727
2019-01-15,19.43564796447754
2019-01-16,20.49492835998535
2019-01-17,20.86338233947754
2019-01-18,21.019973754882812
2019-01-22,20.412033081054688
2019-01-23,20.53177261352539
2019-01-24,20.59625816345215
2019-01-25,21.029186248779297
2019-01-28,20.98313331604004
2019-01-29,20.68836784362793
2019-01-30,20.780481338500977
2019-01-31,20.67915916442871
2019-02-01,21.62790870666504
2019-02-04,21.83976936340332
2019-02-05,21.867408752441406
2019-02-06,21.406841278076172
2019-02-07,21.416051864624023
2019-02-08,21.457727432250977
2019-02-11,21.70777702331543
2019-02-12,21.865217208862305
2019-02-13,21.76333999633789
2019-02-14,21.661468505859375
2019-02-15,21.791126251220703
2019-02-19,21.948566436767578
2019-02-20,21.902257919311523
2019-02-21,21.91152000427246
2019-02-22,21.624425888061523
2019-02-25,21.10581398010254
2019-02-26,21.10581398010254
2019-02-27,21.142854690551758
2019-02-28,20.58719253540039
2019-03-01,20.892810821533203
2019-03-04,21.37437629699707
2019-03-05,21.179895401000977
2019-03-06,21.08728790283203
2019-03-07,21.040979385375977
2019-03-08,20.735368728637695
2019-03-11,21.26325035095215
2019-03-12,21.47625160217285
2019-03-13,22.059696197509766
2019-03-14,22.35604476928711
